longest reception, name, receiving conversions, receiving touchdowns, receiving yards, receptions, targets
14,Darnay Scott,0,0,25,2,
14,Antonio Bryant,0,0,14,1,
6,Ken Yon Rambo,0,0,6,1,
3,Emmitt Smith,0,0,3,1,
21,Bobby Engram,0,0,69,6,
34,Darrell Jackson,0,0,42,2,
15,Shaun Alexander,0,0,38,7,
15,Koren Robinson,0,0,23,2,
7,Mack Strong,0,0,5,2,
25,Jimmy Smith,0,1,80,4,
11,Bobby Shaw,0,0,36,4,
16,Pete Mitchell,0,0,33,3,
23,Kyle Brady,0,0,31,2,
9,Fred Taylor,0,0,22,3,
40,Billy Miller,0,1,78,3,
27,Jabar Gaffney,1,0,60,3,
11,Jabari Holloway,0,0,17,2,
16,Corey Bradford,0,0,16,1,
8,James Allen,0,0,8,1,
5,Jarrod Baxter,0,0,5,1,
49,Priest Holmes,0,0,93,6,
24,Tony Gonzalez,0,0,57,6,
18,Eddie Kennison,0,0,32,3,
17,Marc Boerigter,0,0,17,1,
5,Jason Dunn,0,0,5,1,
4,Tony Richardson,0,1,4,1,
25,Tim Brown,0,0,144,13,
13,Charlie Garner,0,0,72,10,
24,Jerry Porter,0,0,63,4,
14,Jerry Rice,0,0,45,5,
6,Roland Williams,0,0,6,1,
3,Doug Jolley,0,1,4,2,
39,Randy Moss,0,1,119,9,
7,Michael Bennett,0,0,30,6,
11,Byron Chamberlain,0,0,25,3,
13,Chris Walsh,0,0,13,1,
13,Moe Williams,0,0,13,1,
9,Derrick Alexander,0,0,9,1,
7,Jimmy Kleinsasser,0,0,7,1,
40,Marty Booker,0,1,80,4,
28,Dez White,0,0,65,4,
22,Marcus Robinson,0,0,22,1,
8,Daimon Shelton,0,0,14,3,
7,Ahmad Merritt,0,0,11,2,
9,Stanley Pritchett,0,0,9,1,
3,Anthony Thomas,0,0,3,1,
15,Troy Brown,0,0,59,7,
9,Christian Fauria,0,1,23,3,
17,Kevin Faulk,0,0,17,1,
8,Marc Edwards,0,0,16,2,
10,Antowain Smith,0,0,10,1,
5,David Givens,0,0,5,1,
21,Ed McCaffrey,0,0,116,8,
21,Rod Smith,0,0,54,7,
40,Ashley Lelie,0,0,40,1,
11,Shannon Sharpe,0,1,19,2,
25,Joe Horn,0,1,61,5,
19,Deuce McAllister,0,1,56,5,
20,Donte Stallworth,0,0,29,2,
14,Jerome Pathon,0,0,21,2,
15,JaReed,0,0,15,1,
10,David Sloan,0,0,10,1,
,Boo Williams,1,,,,
33,Alge Crumpler,0,0,62,4,
28,Brian Finneran,0,0,62,4,
12,Warrick Dunn,0,0,28,5,
18,Willie Jackson,0,0,18,1,
14,Shawn Jefferson,0,0,14,1,
11,Brian Kozlowski,0,0,11,1,
37,Laveranues Coles,0,1,61,5,
24,Wayne Chrebet,0,1,40,4,
17,Curtis Martin,0,0,39,4,
15,Santana Moss,0,0,23,2,
9,Richie Anderson,0,0,16,3,
4,Anthony Becht,0,0,4,1,
26,Kevin Johnson,0,0,73,5,
43,Dennis Northcutt,1,0,63,3,
11,Jamel White,0,0,42,6,
19,Quincy Morgan,0,0,40,4,
7,Mark Campbell,0,1,34,7,
18,Andre Davis,0,1,29,3,
5,Aaron Shea,0,0,10,3,
3,James Jackson,0,0,3,1,
61,Terrell Owens,0,2,132,8,
47,Tai Streets,0,1,62,2,
15,Kevan Barlow,0,1,35,4,
10,Garrison Hearst,0,0,16,3,
7,Cedrick Wilson,0,0,7,1,
26,David Boston,0,0,83,6,
25,Frank Sanders,0,0,76,6,
17,MarTay Jenkins,0,0,46,4,
16,Freddie Jones,0,0,42,5,
17,Thomas Jones,0,0,24,2,
15,Marcel Shipp,0,0,15,1,
22,Derrius Thompson,0,0,63,4,
32,Darnerien McCants,0,1,49,3,
16,Rod Gardner,0,0,48,4,
33,Chris Doering,0,1,33,1,
13,Leonard Stephens,0,0,13,1,
8,Stephen Davis,0,0,12,2,
5,Rock Cartwright,0,0,5,1,
-13,Shane Matthews,0,0,-13,1,
20,Marvin Harrison,0,0,77,6,
20,Marcus Pollard,0,0,38,2,
12,Qadry Ismail,0,0,30,3,
21,Reggie Wayne,0,0,25,2,
20,Ricky Williams,0,1,20,1,
7,Edgerrin James,0,1,14,5,
8,Troy Walters,0,0,8,1,
2,Jim Finn,0,0,2,1,
32,James Thrash,0,0,69,7,
29,Duce Staley,0,0,37,2,
8,Todd Pinkston,0,0,20,3,
6,Cecil Martin,0,0,6,1,
5,Antonio Freeman,0,0,5,1,
,Chad Lewis,1,,,,
38,Tiki Barber,0,0,92,5,
21,Jeremy Shockey,0,0,69,6,
28,Ron Dixon,0,0,43,2,
12,Charles Stackhouse,0,0,16,2,
8,Amani Toomer,0,0,16,2,
8,Marcellus Rivers,0,0,8,1,
5,Delvin Joyce,0,0,5,1,
2,Ron Dayne,0,0,2,1,
35,Frank Sanders,0,1,67,6,
11,Thomas Jones,0,0,31,4,
25,Jason McAddley,0,0,30,2,
11,Marcel Shipp,0,0,26,3,
15,Freddie Jones,0,0,23,2,
14,David Boston,0,0,14,1,
2,Steve Bush,0,0,2,1,
48,Troy Edwards,0,0,63,4,
40,Marshall Faulk,0,0,58,5,
31,Ricky Proehl,0,1,43,2,
11,Isaac Bruce,0,0,31,3,
12,Ernie Conwell,0,0,27,3,
13,Trung Canidate,0,0,13,1,
7,Torry Holt,0,1,7,1,
3,James Hodgins,0,0,3,1,
25,Brian Finneran,0,0,42,3,
15,Trevor Gaylor,0,0,32,4,
23,Warrick Dunn,0,0,23,1,
14,Shawn Jefferson,0,0,14,1,
14,Reggie Kelly,0,0,14,1,
11,Alge Crumpler,0,0,11,1,
0,TJ Duckett,0,0,0,1,
64,Travis Taylor,0,1,127,4,
16,Todd Heap,0,0,60,5,
12,Jamal Lewis,0,0,23,2,
7,Brandon Stokley,0,0,11,2,
8,Javin Hunter,0,0,8,1,
20,Peerless Price,0,1,98,9,
22,Eric Moulds,0,0,68,5,
17,Larry Centers,0,0,56,6,
18,Sammy Morris,0,0,32,2,
21,Josh Reed,0,0,24,2,
7,Travis Henry,0,0,12,3,
12,Dave Moore,0,0,12,1,
19,David Patten,0,0,88,6,
31,Daniel Graham,0,0,68,3,
14,Troy Brown,0,0,38,3,
14,Antowain Smith,0,2,31,5,
19,Kevin Faulk,0,0,19,1,
10,Marc Edwards,0,0,10,1,
5,Christian Fauria,0,1,8,2,
3,Cameron Cleeland,0,0,3,1,
19,Anthony Thomas,0,0,52,4,
15,Stanley Pritchett,0,0,39,4,
19,Marty Booker,0,0,37,5,
25,Ahmad Merritt,0,0,30,2,
24,Dez White,0,0,27,2,
12,Marcus Robinson,0,0,12,1,
8,John Davis,0,0,8,1,
28,Antonio Freeman,0,0,67,4,
39,Todd Pinkston,0,0,63,2,
9,Chad Lewis,0,0,23,3,
15,Duce Staley,0,0,19,2,
7,James Thrash,0,0,19,3,
11,Dorsey Levens,0,0,12,2,
4,Cecil Martin,0,0,4,1,
2,Freddie Mitchell,0,0,2,1,
63,Quincy Morgan,0,1,98,4,
17,Andre Davis,0,0,31,3,
10,Dennis Northcutt,0,0,27,2,
13,Jamel White,0,0,18,3,
4,Kevin Johnson,0,0,7,2,
1,Steve Heiden,0,1,1,1,
21,Hines Ward,0,1,79,9,
31,Plaxico Burress,0,0,69,4,
25,Amos Zereoue,0,0,62,5,
15,Dan Kreider,0,0,23,2,
6,Antwaan Randle El,0,0,18,3,
13,Terance Mathis,0,0,13,1,
1,Mark Bruener,0,1,1,1,
13,James Stewart,0,0,41,4,
11,Bill Schroeder,0,0,23,3,
9,Az Zahir Hakim,0,0,17,2,
12,John Owens,0,0,12,1,
5,Scotty Anderson,0,0,5,1,
5,Cory Schlesinger,0,0,4,2,
2,Mikhael Ricks,0,0,2,1,
30,Joey Galloway,0,0,56,6,
28,Ken Yon Rambo,0,0,42,2,
17,Tony McGee,0,0,33,3,
11,Darnay Scott,0,0,27,3,
12,Troy Hambrick,0,0,17,2,
11,James Whalen,0,0,17,2,
4,Robert Thomas,0,0,10,3,
6,Antonio Bryant,0,0,6,1,
27,Marvin Harrison,1,1,99,11,
39,Reggie Wayne,0,0,93,5,
12,Marcus Pollard,0,0,42,7,
10,James Mungro,0,0,33,6,
12,Jim Finn,0,0,29,3,
8,Qadry Ismail,0,0,18,3,
11,Drew Haddad,0,0,11,1,
2,Mike Roberg,0,1,2,1,
14,Derrick Mason,0,0,41,5,
10,Eddie George,0,0,16,3,
8,Kevin Dyson,0,0,10,2,
3,Mike Green,0,1,9,3,
6,Frank Wycheck,0,0,6,1,
36,Tiki Barber,0,0,62,4,
15,Ron Dixon,0,1,46,4,
12,Amani Toomer,0,0,36,4,
27,Tim Carter,0,0,27,1,
13,Jeremy Shockey,0,0,24,2,
11,Dan Campbell,0,0,19,2,
6,Ron Dayne,0,0,7,2,
7,Charles Stackhouse,0,0,7,1,
32,Jimmy Smith,0,1,123,10,
27,Bobby Shaw,0,1,65,5,
8,Kyle Brady,0,0,20,3,
11,Stacey Mack,0,0,18,3,
4,Pete Mitchell,0,0,4,1,
0,Fred Taylor,0,0,0,1,
24,Jerry Rice,0,0,74,6,
16,Jerry Porter,0,1,53,6,
7,Charlie Garner,0,0,16,3,
10,Tim Brown,0,0,10,1,
6,Roland Williams,0,0,6,1,
5,Jon Ritchie,0,0,5,1,
41,Terrell Owens,0,0,191,12,
13,Tai Streets,0,1,61,8,
8,Garrison Hearst,0,0,12,3,
11,Cedrick Wilson,0,1,11,1,
7,Justin Swift,0,0,7,1,
26,Stephen Alexander,0,0,84,7,
13,Curtis Conway,0,1,58,6,
10,Terrell Fletcher,0,0,26,5,
10,LaDainian Tomlinson,0,0,13,2,
8,Tim Dwight,0,0,8,1,
3,Fred McCrary,0,0,3,1,
20,Laveranues Coles,0,0,60,5,
15,Richie Anderson,0,0,56,7,
20,Wayne Chrebet,0,0,47,3,
13,Curtis Martin,0,0,34,5,
11,Anthony Becht,0,1,26,4,
12,LaMont Jordan,0,0,12,1,
10,Chris Baker,0,0,10,1,
12,Santana Moss,0,0,8,2,
23,Koren Robinson,0,0,100,8,
31,Itula Mili,0,0,71,6,
19,Shaun Alexander,0,0,48,8,
12,James Williams,0,0,19,2,
7,Mack Strong,0,0,15,3,
11,Bobby Engram,0,0,11,1,
19,Rod Gardner,0,1,47,4,
19,Kenny Watson,0,0,42,4,
14,Rock Cartwright,0,0,14,1,
11,Darnerien McCants,0,1,11,1,
26,Keyshawn Johnson,0,2,133,9,
40,Ken Dilger,0,0,61,3,
17,Karl Williams,0,1,49,4,
18,Michael Pittman,0,0,18,1,
8,Mike Alstott,0,1,16,3,
13,Reggie Barlow,0,0,13,1,
12,Aaron Stecker,0,0,12,1,
9,Rickey Dudley,0,1,11,2,
39,Jimmy Kleinsasser,0,0,64,3,
20,Randy Moss,0,0,41,4,
28,Chris Walsh,0,0,40,2,
29,Cedric James,0,0,29,1,
20,Michael Bennett,0,0,27,3,
8,Moe Williams,0,0,24,5,
16,Corey Bradford,0,0,53,5,
26,Billy Miller,0,0,46,4,
20,JaJuan Dawson,0,0,43,3,
14,Jabar Gaffney,0,0,35,3,
13,James Allen,0,0,19,2,
3,Jabari Holloway,0,0,3,1,
33,Peter Warrick,0,1,86,7,
18,Chad Johnson,0,1,41,3,
14,Matt Schobel,0,0,41,4,
26,Michael Westbrook,0,2,38,2,
16,TJ Houshmandzadeh,0,0,30,3,
15,Lorenzo Neal,0,0,24,2,
3,Brandon Bennett,0,0,3,1,
23,Ahman Green,0,1,71,6,
30,Donald Driver,0,0,60,3,
12,Bubba Franks,0,0,29,3,
11,Terry Glenn,0,0,24,3,
3,Javon Walker,0,0,3,1,
1,William Henderson,0,0,1,1,
13,Chris Chambers,0,0,55,5,
11,Cris Carter,0,0,31,3,
10,Ricky Williams,0,0,23,4,
8,Rob Konrad,0,0,21,3,
16,Desmond Clark,0,0,16,1,
14,James McKnight,0,0,14,1,
13,Robert Edwards,0,0,13,1,
10,Dedric Ward,0,0,13,2,
6,Randy McMichael,0,0,12,2,
42,Jason McAddley,0,0,113,5,
27,Frank Sanders,0,0,62,5,
18,Marcel Shipp,0,0,20,2,
14,Jake Soliday,0,0,14,1,
9,Steve Bush,0,0,9,1,
6,Thomas Jones,0,0,8,3,
20,Koren Robinson,0,0,96,7,
27,Itula Mili,0,0,55,4,
13,Bobby Engram,0,0,52,5,
11,Heath Evans,0,0,16,2,
16,Ryan Hannam,0,1,16,1,
8,Mack Strong,0,0,8,1,
8,James Williams,0,0,8,1,
7,Maurice Morris,0,0,7,1,
2,Shaun Alexander,0,0,2,1,
29,Todd Heap,0,0,65,4,
16,Travis Taylor,0,1,52,7,
33,Brandon Stokley,0,0,33,1,
14,Terry Jones,0,0,22,2,
6,Alan Ricard,0,0,6,1,
5,Javin Hunter,0,0,5,1,
39,Chad Johnson,0,1,110,7,
19,Corey Dillon,0,0,48,5,
14,Peter Warrick,0,1,33,5,
13,Ron Dugans,0,0,19,2,
14,TJ Houshmandzadeh,0,0,19,2,
12,Nicolas Luchey,0,0,16,2,
9,Lorenzo Neal,0,0,13,2,
8,Matt Schobel,0,0,8,1,
6,Michael Westbrook,0,0,6,1,
0,Brandon Bennett,0,0,0,1,
42,Muhsin Muhammad,0,0,112,4,
37,Steve Smith,0,0,68,4,
35,Kris Mangum,0,0,47,2,
15,Wesley Walls,0,1,24,2,
22,Karl Hankton,0,0,22,1,
12,Lamar Smith,0,0,17,4,
15,Dee Brown,0,0,9,3,
7,Isaac Byrd,0,0,7,1,
3,Jermaine Wiggins,0,1,3,1,
1,Brad Hoover,0,0,1,1,
42,Joe Horn,0,0,101,6,
38,Donte Stallworth,0,1,65,3,
19,Deuce McAllister,0,0,34,4,
15,Jerome Pathon,0,0,32,3,
12,Boo Williams,0,0,16,2,
6,David Sloan,0,0,6,1,
5,Terrelle Smith,0,0,5,1,
27,Marty Booker,0,0,65,4,
44,Marcus Robinson,0,1,63,3,
11,Stanley Pritchett,0,1,26,4,
9,John Davis,0,0,17,2,
7,Dez White,0,0,8,2,
4,Anthony Thomas,0,0,4,1,
36,Kevin Faulk,0,2,109,7,
16,Troy Brown,1,0,90,11,
20,David Patten,0,1,51,4,
13,Marc Edwards,0,0,29,4,
19,Antowain Smith,0,0,24,4,
9,Deion Branch,0,0,9,1,
6,David Givens,0,0,6,1,
5,Christian Fauria,0,0,5,1,
4,Cameron Cleeland,0,0,4,1,
3,Daniel Graham,0,0,1,2,
38,Donald Driver,0,0,130,11,
46,Terry Glenn,0,0,82,3,
19,Bubba Franks,0,1,53,4,
30,Javon Walker,0,0,50,2,
10,Ahman Green,0,0,20,3,
8,Tony Fisher,0,0,14,4,
9,William Henderson,0,1,14,2,
64,Az Zahir Hakim,0,1,143,7,
16,Germane Crowell,0,0,32,3,
15,James Stewart,0,0,19,2,
7,Aveion Cason,0,0,17,3,
15,Scotty Anderson,0,0,15,1,
8,Cory Schlesinger,0,0,9,3,
1,Mikhael Ricks,0,1,1,1,
48,Bobby Shaw,0,0,69,3,
20,Jimmy Smith,0,0,68,5,
8,Fred Taylor,0,0,27,7,
9,Kyle Brady,0,0,24,3,
6,Pete Mitchell,0,0,6,1,
33,Rod Gardner,0,1,100,7,
17,Ladell Betts,0,0,35,3,
11,Kenny Watson,0,0,28,5,
12,Derrius Thompson,0,0,24,3,
12,Chris Doering,0,0,22,2,
11,Bryan Johnson,0,0,18,2,
9,Walter Rasby,0,0,11,2,
9,Zeron Flemister,0,0,9,1,
6,Darnerien McCants,0,0,6,1,
3,Willie Jackson,0,0,3,1,
48,Randy Moss,0,0,85,3,
23,Chris Walsh,0,0,23,1,
19,D Wayne Bates,0,0,19,1,
10,Jimmy Kleinsasser,0,0,19,2,
6,Byron Chamberlain,0,0,11,2,
10,Moe Williams,0,0,10,1,
6,Michael Bennett,0,0,9,2,
33,Ron Dixon,0,0,107,4,
46,Amani Toomer,0,1,83,5,
19,Tiki Barber,0,0,46,7,
27,Dan Campbell,0,0,35,4,
7,Jeremy Shockey,0,0,19,3,
9,Daryl Jones,0,0,9,1,
1,Charles Stackhouse,0,1,1,1,
,Marcellus Rivers,1,,,,
42,Laveranues Coles,0,0,80,5,
16,Wayne Chrebet,0,0,30,2,
8,Curtis Martin,0,0,18,4,
11,Santana Moss,0,0,16,2,
8,Richie Anderson,0,0,12,2,
6,LaMont Jordan,0,0,6,1,
5,Anthony Becht,0,0,5,1,
27,James McKnight,0,0,52,2,
21,Chris Chambers,0,0,48,3,
10,Ricky Williams,0,0,36,5,
10,Robert Edwards,0,0,26,3,
24,Jed Weaver,0,0,24,1,
9,Randy McMichael,0,0,18,2,
8,Rob Konrad,0,1,12,2,
11,Dedric Ward,0,0,11,1,
29,Antonio Freeman,0,0,84,7,
21,Todd Pinkston,0,0,57,3,
14,Duce Staley,0,0,39,4,
11,Chad Lewis,0,0,36,4,
18,Brian Westbrook,0,0,25,2,
12,Freddie Mitchell,0,0,20,2,
8,Cecil Martin,0,0,9,3,
9,James Thrash,0,0,9,1,
2,Jeff Thomason,0,1,2,1,
57,Marvin Harrison,0,2,137,6,
48,Reggie Wayne,0,1,121,6,
11,James Mungro,0,0,20,2,
18,Marcus Pollard,0,0,18,1,
13,Qadry Ismail,0,0,13,1,
10,Troy Walters,0,0,10,1,
0,Jim Finn,0,0,0,1,
62,Plaxico Burress,0,2,253,9,
30,Hines Ward,1,1,139,11,
36,Antwaan Randle El,0,0,51,3,
18,Jerame Tuman,0,1,18,1,
10,Terance Mathis,0,0,15,2,
-1,Amos Zereoue,0,0,-3,2,
43,Shawn Jefferson,0,1,131,9,
23,Brian Finneran,0,0,72,6,
27,Trevor Gaylor,0,0,27,1,
21,Alge Crumpler,0,0,25,2,
11,Bob Christian,0,0,19,2,
16,Warrick Dunn,0,0,14,3,
6,Quentin McCord,0,0,6,1,
17,Terrell Owens,0,0,51,7,
18,Tai Streets,0,0,41,4,
9,Garrison Hearst,0,0,21,3,
11,Justin Swift,0,0,18,3,
9,Fred Beasley,0,0,16,3,
6,JJ Stokes,0,0,11,2,
9,Kevan Barlow,0,0,9,1,
7,Cedrick Wilson,0,0,8,2,
23,Eddie Kennison,0,0,134,8,
24,Marc Boerigter,0,0,42,2,
6,Tony Gonzalez,0,0,6,1,
6,Priest Holmes,0,0,5,2,
4,Mike Cloud,0,0,4,1,
2,Tony Richardson,0,0,2,1,
34,Isaac Bruce,0,3,163,10,
39,Torry Holt,0,0,118,7,
27,Brandon Manumaleuna,0,0,38,2,
21,Ricky Proehl,0,0,37,3,
13,Marshall Faulk,0,0,36,6,
13,Lamar Gordon,0,0,27,4,
17,Ernie Conwell,0,1,20,2,
11,James Hodgins,0,0,11,1,
3,Troy Edwards,0,0,3,1,
26,Tim Dwight,0,0,53,4,
11,LaDainian Tomlinson,0,0,24,3,
12,Curtis Conway,0,0,19,2,
18,Reche Caldwell,0,0,18,1,
13,Terrell Fletcher,0,0,13,1,
12,Stephen Alexander,0,0,12,1,
20,Derrick Mason,0,1,47,4,
20,Erron Kinney,0,0,20,1,
17,Shad Meier,0,1,17,1,
15,Kevin Dyson,0,0,15,1,
10,Frank Wycheck,0,0,10,1,
4,Mike Green,0,0,4,1,
-4,John Simon,0,0,-4,1,
28,JaJuan Dawson,0,0,75,4,
13,Jabar Gaffney,0,0,26,3,
13,James Allen,0,0,25,4,
10,Corey Bradford,0,0,22,3,
7,Billy Miller,0,0,19,3,
10,Jarrod Baxter,0,1,10,1,
5,Jonathan Wells,0,0,5,1,
17,Rod Smith,0,0,72,8,
17,Ashley Lelie,0,0,65,8,
19,Dwayne Carswell,0,0,57,5,
18,Ed McCaffrey,0,0,54,6,
15,Clinton Portis,0,0,26,4,
10,Shannon Sharpe,0,0,10,1,
7,Patrick Hape,0,0,7,1,
2,Mike Anderson,0,0,2,1,
34,Jerry Rice,0,2,103,9,
49,Charlie Garner,0,0,89,7,
27,Jerry Porter,1,1,56,3,
19,Tim Brown,0,0,42,6,
16,Doug Jolley,0,0,41,4,
5,Tyrone Wheatley,0,0,12,3,
6,Roland Williams,0,0,9,2,
74,Trevor Gaylor,0,1,100,3,
12,Warrick Dunn,0,0,29,4,
17,Alge Crumpler,0,1,21,3,
10,Brian Kozlowski,0,0,10,1,
63,Joe Horn,0,1,134,3,
15,Jerome Pathon,0,0,48,7,
20,Boo Williams,0,0,38,2,
14,Deuce McAllister,0,0,30,4,
12,Donte Stallworth,0,1,18,2,
6,David Sloan,0,0,6,1,
5,James Fenderson,0,0,5,1,
72,Chad Johnson,0,1,103,4,
31,TJ Houshmandzadeh,0,0,59,3,
26,Peter Warrick,0,0,26,1,
14,Corey Dillon,0,0,18,2,
9,Lorenzo Neal,0,0,17,2,
17,Matt Schobel,0,0,17,2,
6,Brandon Bennett,0,0,9,2,
9,Michael Westbrook,0,0,9,1,
26,Quincy Morgan,0,0,81,5,
18,Dennis Northcutt,0,1,71,6,
19,Kevin Johnson,0,0,32,3,
8,Steve Heiden,0,0,15,2,
15,Andre Davis,0,1,15,1,
14,Darnell Sanders,0,1,14,1,
6,Frisman Jackson,0,0,6,1,
4,Mark Campbell,0,0,4,1,
3,William Green,0,0,4,2,
37,Bill Schroeder,0,2,57,3,
43,Cory Schlesinger,0,0,43,2,
9,Aveion Cason,0,0,17,2,
11,Mikhael Ricks,0,0,17,2,
7,Germane Crowell,0,0,15,3,
14,Az Zahir Hakim,0,0,14,1,
5,James Stewart,0,0,8,2,
31,Laveranues Coles,1,0,114,7,
23,Wayne Chrebet,0,2,46,4,
19,Curtis Martin,0,0,28,4,
10,Santana Moss,0,1,15,2,
10,LaMont Jordan,0,0,10,1,
8,Richie Anderson,0,0,8,1,
7,Anthony Becht,0,1,8,2,
31,Marvin Harrison,0,2,138,14,
27,Troy Walters,0,0,91,7,
6,Reggie Wayne,0,0,9,2,
8,Marcus Pollard,0,0,8,1,
3,Edgerrin James,0,0,6,4,
0,Jim Finn,0,0,0,1,
15,Joey Galloway,0,0,49,4,
24,Antonio Bryant,0,0,44,3,
19,Michael Wiley,0,0,19,1,
11,James Whalen,0,0,16,2,
3,Troy Hambrick,0,0,3,1,
44,Eddie Kennison,0,0,93,3,
21,Johnnie Morton,0,0,52,3,
13,Priest Holmes,0,0,23,3,
15,Tony Gonzalez,0,0,17,2,
12,Marc Boerigter,0,0,12,1,
17,Josh Reed,0,0,44,4,
20,Peerless Price,0,0,40,4,
16,Travis Henry,0,0,38,4,
19,Eric Moulds,0,1,36,4,
11,Dave Moore,0,0,24,3,
11,Larry Centers,0,0,19,3,
16,Jay Riemersma,0,0,16,1,
8,Phillip Crosby,0,0,8,1,
39,James McKnight,0,0,59,4,
18,Chris Chambers,0,0,50,4,
45,Randy McMichael,0,0,50,2,
8,Ricky Williams,0,0,28,5,
25,Jed Weaver,0,0,25,1,
6,Rob Konrad,0,0,9,2,
28,Travis Taylor,0,1,48,4,
26,Jamal Lewis,0,0,26,1,
15,Terry Jones,0,0,22,2,
8,Javin Hunter,0,0,15,2,
6,Todd Heap,0,0,6,1,
5,Ron Johnson,0,0,5,1,
4,Chester Taylor,0,0,5,3,
41,Randy Moss,0,1,115,6,
22,D Wayne Bates,0,1,40,2,
20,Byron Chamberlain,0,0,38,2,
11,Kelly Campbell,0,0,11,1,
9,Michael Bennett,0,0,9,1,
4,Jimmy Kleinsasser,0,0,4,1,
84,Donald Driver,0,1,121,4,
19,Terry Glenn,0,0,61,4,
9,Ahman Green,0,0,38,8,
12,Bubba Franks,0,1,25,4,
24,Tyrone Davis,0,0,24,1,
14,Javon Walker,0,0,14,1,
9,Robert Ferguson,0,0,9,1,
4,William Henderson,0,0,4,1,
15,Jeremy Shockey,0,0,111,11,
35,Amani Toomer,0,1,95,8,
7,Dan Campbell,0,0,7,1,
2,Tiki Barber,0,0,-2,2,
18,Rod Gardner,0,1,47,5,
11,Willie Jackson,0,1,36,5,
10,Kenny Watson,0,0,17,2,
8,Derrius Thompson,0,0,8,1,
5,Walter Rasby,0,0,5,1,
0,Chris Doering,0,0,0,1,
45,Duce Staley,0,1,82,3,
28,James Thrash,0,1,63,7,
27,Todd Pinkston,0,1,35,2,
12,Antonio Freeman,0,0,27,3,
10,Jeff Thomason,0,0,20,2,
18,Freddie Mitchell,0,0,18,1,
7,Cecil Martin,0,0,7,1,
3,Dorsey Levens,0,1,3,1,
16,Marcel Shipp,0,0,50,5,
24,Freddie Jones,0,0,43,4,
16,Jake Soliday,0,0,20,2,
10,Arnold Jackson,0,0,17,2,
8,Steve Bush,0,0,12,2,
12,Jason McAddley,0,1,12,1,
5,Joel Makovicka,0,1,7,2,
1,Thomas Jones,0,0,2,2,
29,Tim Brown,0,0,71,5,
15,Charlie Garner,0,0,65,7,
16,Jerry Rice,0,0,65,6,
30,Doug Jolley,0,0,58,3,
17,Tyrone Wheatley,0,0,25,3,
7,Jon Ritchie,0,0,7,1,
6,Roland Williams,0,0,6,1,
18,Troy Brown,0,0,55,5,
33,Christian Fauria,0,0,38,2,
22,Cameron Cleeland,0,0,27,2,
9,David Patten,0,0,16,2,
12,Antowain Smith,0,0,15,3,
6,Deion Branch,0,0,11,3,
10,David Givens,0,0,10,1,
47,Curtis Conway,0,0,152,7,
23,Tim Dwight,0,0,64,5,
16,LaDainian Tomlinson,0,0,57,8,
10,Reche Caldwell,0,1,21,3,
14,Stephen Alexander,0,0,18,2,
18,Eric Parker,0,0,18,1,
3,Fred McCrary,0,1,4,2,
2,Justin Peelle,0,0,2,1,
76,Terrell Owens,0,2,171,7,
17,Tai Streets,0,0,78,8,
20,JJ Stokes,0,0,44,3,
12,Garrison Hearst,0,0,22,3,
14,Cedrick Wilson,0,0,14,1,
4,Justin Swift,0,0,4,1,
3,Kevan Barlow,0,0,3,1,
1,Fred Beasley,0,0,1,1,
19,Itula Mili,0,0,41,4,
22,Bobby Engram,0,0,40,3,
10,Shaun Alexander,0,0,23,6,
9,Mack Strong,0,0,22,3,
13,Koren Robinson,0,0,21,2,
18,James Williams,0,0,20,2,
18,Jerramy Stevens,0,0,18,1,
-5,Heath Evans,0,0,-5,1,
16,Rod Smith,0,1,58,5,
38,Clinton Portis,0,0,52,2,
20,Ed McCaffrey,0,0,36,4,
9,Ashley Lelie,0,0,18,2,
17,Reuben Droughns,0,0,17,1,
12,Dwayne Carswell,0,0,12,1,
7,Olandis Gary,0,0,9,2,
6,Mike Anderson,0,0,6,1,
1,Patrick Hape,0,1,1,1,
18,Keyshawn Johnson,0,1,74,7,
22,Keenan McCardell,0,1,56,4,
26,Joe Jurevicius,0,0,48,2,
21,Rickey Dudley,0,0,21,1,
16,Michael Pittman,0,0,21,4,
10,Aaron Stecker,0,0,20,2,
10,Mike Alstott,0,0,13,2,
29,Muhsin Muhammad,0,0,59,3,
14,Dee Brown,0,0,44,6,
11,Nick Goings,0,0,35,4,
20,Steve Smith,0,1,30,4,
14,Wesley Walls,0,0,21,2,
6,Karl Hankton,0,0,6,1,
6,Jermaine Wiggins,0,0,6,1,
4,Lamar Smith,0,0,4,1,
23,Kevin Dyson,0,2,87,8,
23,Derrick Mason,0,0,85,6,
55,Justin McCareins,0,0,55,1,
14,Eddie George,0,0,14,1,
11,Drew Bennett,0,0,11,1,
5,Erron Kinney,0,0,5,1,
72,Hines Ward,1,2,168,10,
15,Plaxico Burress,0,0,41,4,
22,Terance Mathis,0,1,38,3,
15,Amos Zereoue,0,0,37,4,
9,Antwaan Randle El,0,0,26,5,
8,Mark Bruener,0,0,8,1,
,Dan Kreider,1,,,,
52,Corey Bradford,0,1,73,5,
16,Jabar Gaffney,0,0,45,3,
13,Billy Miller,0,0,41,4,
11,James Allen,0,0,32,7,
21,JaJuan Dawson,0,0,21,1,
14,Jarrod Baxter,0,0,16,2,
21,Jimmy Smith,0,1,70,6,
45,Pete Mitchell,0,0,50,2,
