longest punt return, name, punt return yards, punt returns
0,Charles Henderson,2,2
0,Aaron Grubb,-7,1
25,Cameron Webb,40,3
7,Devonta Glover Wright,7,1
40,Jonathan Krause,93,6
11,Trey Dudley Giles,11,1
0,Jordan Poyer,0,1
34,J Abbrederis,34,1
0,M Rush,15,1
6,J Adams,6,0
1,D Allen,1,0
1,A Sims Jr,0,2
44,T Lewis,75,4
36,Chris Potter,46,2
0,Gabriel Terry,25,1
2,Phillip Dorsett,-2,3
29,Kyshoen Jarrett,27,3
0,Michael Holmes,-1,2
38,T Futrell,38,1
22,D Patterson,28,2
3,D Reed,3,1
12,Antonio Andrews,20,2
0,Chris Harper,-1,1
31,Cody Bruns,38,2
25,N Holmes,37,3
9,T Watts,9,1
38,Quan Bray,44,3
0,Jerrel Brown,0,1
0,Levi Norwood,-15,2
7,Chris Potter,16,3
0,Dwayne Garrett,17,1
3,Tim Vizzi,3,1
8,Cordero Dixon,8,1
2,Andy Cruse,2,1
14,J Worton,29,3
0,K Acker,4,1
17,Danny Milligan,17,1
2,Anthony McClung,2,2
5,Ritchy Desir,13,4
0,Cody Wilson,-7,1
7,G Thomas,12,2
11,D Terrell,20,5
8,A Humphries,26,4
2,J Brown,2,2
41,J Hardy,49,3
0,D Payne,0,1
16,DeAnte Saunders,23,3
12,Marcus Murphy,22,2
1,Rashad Evans,2,2
0,Milton Knox,-2,1
10,Scott Harding,10,1
14,Malcolm Mitchell,17,3
19,Korvic Neat,25,2
4,Justin Veltung,5,2
9,Ronnie Yell,7,3
5,Nick Stoner,5,1
8,Micah Hyde,8,1
0,Justin Brown,-1,1
39,Tramaine Thompson,39,1
0,Tyler Lockett,0,1
8,Dee Frieson,4,3
14,Demarco Robinson,14,1
17,Jonathan Krause,39,4
5,Trent Pruitt,5,1
5,Kevin Steed,5,1
3,Scott Radcliff,3,2
30,Matt Brown,39,2
2,Khalif Herbin,2,1
10,Odell Beckham Jr,16,3
0,Cyrus Jones,-4,1
6,DJ Banks,6,4
14,Stefon Diggs,14,1
23,Jamal Golden,56,4
10,A Sims Jr,10,1
19,T Marlowe,20,3
10,Jeremy Gallon,3,2
1,A Snipes Booker,1,1
13,K Malone,25,2
13,J Lewis,13,1
48,Rashard Smith,56,3
0,Khalek Shepherd,-1,1
14,A Sebastiano,12,2
4,T Lewis,4,1
0,Davonte Neal,0,1
31,Cameron Saddler,38,2
4,Carlos Harris,4,1
13,P Brown,25,3
0,T Hawthorne,0,1
15,Markus Wheaton,15,1
15,Jamal Miles,22,3
0,Kevin Ayers,4,1
13,Evan Lewis,23,2
36,TJ Glover,36,1
11,Wayne Times,14,2
5,Andre Davis,5,1
0,Jeremy Hester,8,1
12,Lamarcus Farmer,12,1
9,Justin Hunter,5,2
0,Darion Monroe,0,1
18,Dennis Parks,31,4
24,Austin Zouzalik,41,2
36,Randall Goforth,48,2
0,Richard Morrison,2,1
7,Marcus Sullivan,5,2
6,Tim Foley,6,1
13,Charles Henderson,35,5
2,Brett Bartolone,2,1
7,C Webb,10,2
17,A Erickson,17,1
12,Lovell Jackson,12,1
19,Spiffy Evans,19,2
76,Tavon Austin,68,3
11,Skye Dawson,7,3
29,Jalen Claiborne,29,1
13,Jamill Smith,13,1
3,Ryan Clark,-9,4
0,Jude Adjei Barimah,11,1
0,Brian Sutton,8,1
16,Brent Leonard,20,2
7,Kyshoen Jarrett,10,2
0,Tyler Hunter,0,1
80,Nick Williams,80,4
11,Cameron Saddler,9,2
5,Imani Davis,5,1
27,Joe Colton,27,1
10,Khary Bailey Smith,10,0
3,Trey Dudley Giles,3,1
5,Christion Jones,5,1
14,Dustin Harris,30,3
19,Kenneth Crawley,20,2
0,Davonte Neal,-3,1
0,Cordero Dixon,-3,2
0,J Falslev,-1,1
0,C Raymond,-2,1
0,B Njoku,-5,1
5,C Harper,5,2
14,A Humphries,25,4
5,Joe Hansley,10,3
21,Eric Tuiloma Vaa,21,1
0,A Bellfy,-2,1
36,Jelani Jenkins,36,1
16,DeAnte Saunders,16,2
22,Blake Comminie,22,0
0,Bradley Brown,19,1
22,Scott Harding,25,3
37,Chris Potter,62,4
4,Damian Payne,4,1
0,Daniel Spencer,0,1
19,Trey Watts,22,2
0,Conner Floyd,1,1
2,Terry Hawthorne,2,1
19,Marcus Jones,4,1
0,Michael Carter,0,1
13,Nick Stoner,18,2
12,Jared Abbrederis,14,2
3,Micah Hyde,1,2
6,Frankie Williams,5,4
3,Odell Beckham Jr,0,2
3,Chad Bumphis,3,1
4,Eric Adeyemi,4,1
23,Jeremy Gallon,23,1
17,Venric Mark,30,3
2,K Neat,-5,3
1,J Krause,1,4
2,Giovani Bernard,2,2
18,Jamal Golden,31,3
28,Rashard Smith,74,7
1,Tim Marlowe,1,1
16,Jesse Della Valle,16,1
4,Evan Lewis,4,1
55,Khalid Wooten,55,1
0,Rashad Evans,0,1
2,Tim Foley,2,3
0,Carlos Harris,-2,1
1,TJ Glover,1,1
4,Justin Brown,5,2
6,Charlie Moore,5,3
11,Tavon Austin,12,2
34,J Jackson,35,2
0,Ace Sanders,-1,3
5,D Johnson,3,2
1,J Sims,1,1
5,J Poyer,7,2
22,Ritchy Desir,24,2
2,Kai Dominguez,2,1
0,Scott Radcliff,0,1
0,Deante Gray,-5,1
33,Tramaine Thompson,60,3
22,M Brown,28,3
12,D Milligan,15,3
13,Devrin Young,21,2
0,Cordarrelle Patterson,0,1
12,Marcus Murphy,12,1
1,Quandre Diggs,1,1
35,J Albert,44,2
21,Andy Erickson,21,1
21,DJ Banks,21,1
19,Austin Zouzalik,31,3
79,J Williams,82,3
0,Robert Woods,0,1
0,J Leslie,15,1
6,M Edwards,5,2
0,J Worton,-8,2
4,Darius Carey,6,2
0,C Bruns,-2,1
3,C Henderson,6,4
4,B Bartolone,4,1
0,A Barr,10,1
9,E Zumwalt,9,1
6,D Fuller,6,1
0,R Goforth,0,1
13,A Andrews,52,5
48,T Jones,47,4
5,Jamill Smith,5,1
6,Angelo Sebastiano,6,1
1,Khalek Shepherd,1,1
0,Giovani Bernard,0,1
33,Ty MacArthur,38,5
31,Scott Harding,28,2
16,Travis Jones,18,2
13,Richard Leonard,13,1
8,Wayne Times,8,1
28,Christion Jones,24,3
0,Cyrus Jones,0,1
12,Matt Brown,22,2
36,Quan Bray,48,3
14,Jamal Miles,25,4
13,Levi Norwood,13,1
18,Tramaine Thompson,34,2
40,S Evans,57,4
23,K Jarrett,32,3
22,Chris Potter,47,5
0,R Burbrink,0,1
0,D Archer,-4,1
2,Danny Milligan,2,1
0,Sammy Watkins,0,1
11,Rashard Smith,12,2
1,Cody Wilson,1,1
4,Kenneth Crawley,4,1
0,Nelson Spruce,-2,1
13,Cody Bruns,13,2
31,Marcus Roberson,31,1
0,R McGowan,-4,2
8,Jamal Golden,8,1
9,Connor Vernon,9,1
0,Justin Veltung,-3,2
0,Nic Johnston,7,1
0,Kenny Harrison,0,1
0,D Millines,0,1
2,F Williams,-1,2
21,Daymond Patterson,21,1
0,Aaron Horne,-6,1
22,Daryl Collins,45,3
26,Demarco Robinson,23,3
16,A Andrews,16,1
10,B Leonard,12,3
89,O Beckham Jr,109,3
0,K Neat,2,1
7,DJ Banks,13,2
11,Cameron Webb,11,1
1,Dexter McDougle,1,1
7,Kenny Shaw,10,3
6,Rashad Greene,6,1
24,Trey Dudley Giles,65,3
33,Kyndal Minniefield,33,0
3,Andre Sims Jr,3,1
8,Tony Jones,8,1
1,Venric Mark,1,1
1,P Dorsett,1,1
0,T Mitchell,-3,1
0,Jeremy Gallon,0,1
14,Micah Hyde,14,1
3,Marcus Murphy,5,2
5,Ritchy Desir,8,3
10,Tommy Shuler,10,1
6,Damian Payne,6,1
4,Johnthan Banks,4,1
0,Jameon Lewis,-2,1
0,Kaelon Kelleybrew,-1,1
7,Shawn Lynch,7,1
0,Matt Aiken,2,1
0,Andy Erickson,4,2
5,Jamal Turner,7,3
22,Marcus Jones,22,1
0,Michael Carter,0,1
4,T Foley,4,1
3,K Wooten,2,2
7,Davonte Neal,13,4
30,Z Craig,60,2
3,A Zouzalik,3,1
2,DeAnthony Thomas,2,1
9,Drew Terrell,16,3
0,J Poyer,-1,1
0,C Harper,0,1
23,Jesse Della Valle,26,2
1,Nick Stoner,1,1
1,Dennis Parks,1,2
8,TJ Glover,12,2
2,Kyle Griswould,1,2
8,Ronnie Yell,7,2
12,JD Falslev,12,1
14,Derrick Strozier,26,2
9,Justin Hardy,17,3
0,Trey Watts,0,2
8,JJ Worton,19,3
0,Rocky Hayes,-8,1
11,Dustin Harris,11,2
4,Trey Diller,4,1
0,Jackie Williams,-1,1
57,Keiwone Malone,112,5
0,Reggis Ball,26,1
3,Shaquelle Evans,3,1
7,Robert Woods,2,3
1,Marcus Sullivan,1,1
0,Eric Johnson,-2,1
1,Charles Henderson,1,2
2,Sean Willet,2,1
9,Jonathan Krause,20,3
81,Cordarrelle Patterson,109,2
3,Jared Abbrederis,4,2
68,Philly Brown,69,3
5,Alex Bellfy,5,1
0,B Reedy,8,2
12,I Davis,12,1
11,Q Diggs,20,2
5,B Carter,5,1
3,O Beckham Jr,1,2
12,S Willet,12,1
8,J Miles,14,2
12,K Ayers,12,1
3,A Davis,1,2
1,L Matthews,1,1
3,C Henderson,-1,2
0,T Williams,13,1
15,A Sebastiano,22,4
29,M Hyde,29,1
0,A Abdullah,0,1
0,J Turner,0,1
4,A Horne,4,1
42,T Austin,42,1
8,E Adeyemi,8,1
9,R Clark,9,2
16,T Dudley Giles,26,2
0,A Cruse,-2,1
4,J Tomlinson,6,2
1,M Harris,1,1
5,R Desir,5,1
4,B Bartolone,4,3
0,C Bruns,-1,1
34,J Worton,34,1
30,A Sanders,30,1
2,J Hansley,2,1
30,T Foley,30,1
11,C Vernon,11,1
20,P Dorsett,24,2
21,W Times,25,3
0,B Leonard,-1,1
26,K Shaw,66,3
50,M Roberson,50,1
0,R Evans,0,1
1,J Golden,1,1
69,S Harding,96,4
16,M Sullivan,16,1
11,D Payne,22,5
0,D Strozier,0,1
0,D Surgent,0,1
13,T Glover,13,1
13,K Dominguez,30,5
0,N Williams,-3,1
35,K Malone,67,4
19,M Carter,19,1
44,A Sims Jr,66,4
9,J Scott,9,1
0,J Banks,0,1
7,R Hogg,7,1
1,K Griswould,1,2
1,J Albert,2,3
12,G Bernard,12,1
19,R Smith,22,2
42,J Falslev,68,5
5,A Kuresa,5,1
18,P Brown,30,4
0,J Gallon,-1,1
81,J Saunders,89,3
0,J Brown,-2,1
13,C Moore,15,2
1,M Wheaton,1,1
4,B Addison,4,1
18,R Jones,18,1
4,C Saddler,7,2
3,M Robinson,4,2
9,J Della Valle,9,1
0,E Lewis,-6,2
0,J Abbrederis,-3,1
8,N Stoner,8,1
35,D Banks,35,1
0,R Casey,0,1
39,K Pope,39,1
2,J Gray,2,1
11,T Watts,5,4
10,D Young,10,1
0,D Robinson,-2,1
21,D Harris,32,3
25,M Murphy,28,2
23,S Evans,32,2
19,D Terrell,19,1
8,K Nelson,8,1
4,R Woods,4,2
2,D Parks,2,1
79,K Harrison,81,2
13,C Webb,25,3
23,K Shepherd,26,3
5,L Jackson,5,1
83,J Krause,110,3
19,A Williamson,19,1
13,A Andrews,13,1
0,T Vizzi,-6,2
1,M Robinson,1,1
2,K Dominguez,1,2
30,A Sebastiano,35,3
18,D Terrell,18,1
1,S Evans,0,2
5,R Hayes,5,1
0,K Griswould,-5,1
24,L Norwood,24,1
0,N Williams,0,1
2,A McClung,0,2
1,D Milligan,-2,2
21,T Jones,33,3
18,S Harding,34,3
8,T Glover,8,1
9,T Thompson,9,1
0,Q Diggs,-2,2
23,C Potter,23,1
39,R Jones,39,1
1,S Dawson,0,2
0,J Brown,-7,2
79,C Mager,79,1
3,K Bateman,3,1
0,C Fuller,0,1
0,D Patterson,-1,1
7,M Mitchell,7,1
8,C Jones,8,1
15,K Shaw,23,2
6,J Poyer,6,2
0,T Ward,-3,1
54,T Watts,54,1
0,R Burkhead,-1,1
8,J Jackson,14,2
24,S Willet,24,1
13,K Wooten,13,2
8,C Webb,8,1
5,B Reedy,5,1
17,J Falslev,17,2
0,D Foote,0,1
2,J Worton,2,1
6,S Thompson,8,2
11,D Surgent,12,2
5,H Peoples,5,1
3,J Hardy,1,2
31,D Johnson,35,2
4,A Andrews,4,1
5,C Wilson,5,1
0,J Addae,0,1
19,J Crowder,45,3
0,T Foster,26,1
0,B Benwikere,24,1
0,R Burbrink,0,1
43,S Evans,50,3
17,L Norwood,17,1
0,R Ceaser,-2,1
15,T Futrell,15,1
11,A Zouzalik,18,2
6,M Carter,6,2
14,M Holmes,48,5
4,W Byrn,4,1
22,M Robinson,40,7
37,J Miles,47,3
15,S Dawson,10,2
0,B Carter,0,1
9,T Petersen,9,1
0,S McGuffie,4,1
14,Q Diggs,26,2
20,J Poyer,20,1
12,O Beckham Jr,20,4
0,A Humphries,-3,2
0,T Watts,0,2
10,A Horne,10,1
11,R Woods,15,4
56,J Golden,56,2
5,R Smith,5,1
6,A Sebastiano,6,1
0,S Williams,25,1
16,R McGowan,18,2
12,J Banks,21,2
0,V Mark,-2,1
64,J Stewart,73,2
63,A Sanders,66,3
12,D Dileo,12,1
1,D Terrell,1,1
8,J Abbrederis,7,3
5,K Dominguez,10,2
1,B Addison,1,1
5,T Thompson,8,3
0,J Saunders,-1,1
0,D Harris,-2,1
14,K Neat,22,3
13,J Scott,13,1
2,R Jones,2,2
7,E Adeyemi,7,1
24,D Keaton,24,0
0,R Hayes,0,1
6,D Neal,2,3
1,C Jones,1,1
