interception touchdowns, interception yards, interceptions, name
0,0,1,Glenn Sharpe
0,26,2,Brandon Flowers
0,4,1,Xavier Adibi
0,0,1,Ryan Mundy
0,35,1,Erik Keys
0,45,1,Dominique Barber
0,15,1,Marcus Sherels
0,5,1,Dominic Jones
0,44,1,Zearrick Mathews
0,39,1,Josh Johnson
0,0,1,Evan Lee
0,0,1,David Skehan
0,52,1,Bradley Robinson
0,23,1,Lonnie Clemons III
0,0,1,Corey Small
0,43,1,John Dunlap
0,28,1,Patrick Lowery
0,40,1,Bo Ruud
0,-3,1,Adam Carriker
0,33,1,Shalamar Walker
0,12,1,Quin Harris
0,0,1,Mark Dillard
0,0,1,Patrick Chung
0,34,1,Chris Hemphill
0,10,1,CJ Wallace
0,26,1,Al Afalava
0,3,1,Bryan Payton
0,1,1,Carlos Thomas
0,1,1,Captain Munnerlyn
0,7,1,Sean Penix
0,2,1,Trae Williams
0,0,1,Jeremy Burnett
0,0,1,Mike Jenkins
0,1,1,HB Blades
0,0,1,Sam Bryant
0,5,1,Terrell Thomas
0,0,1,Kevin Ellison
0,31,1,George Coleman
0,31,1,Demetrice Morley
0,30,1,Jonathan Hefney
0,12,1,Antwan Stewart
0,-7,1,Darry Beckwith
0,7,1,Micheal Griffin
0,1,1,Aaron Ross
0,0,1,Terence Moore
0,0,1,Lamar Morgan
0,19,1,Marcus Walker
0,0,1,Joe Garcia
0,25,1,James Todd
0,0,1,Marvin White
0,0,1,Brandon King
0,6,1,Terrance Washingtion
0,23,1,Ryan Keomaka
0,4,1,Ray Brown
0,0,1,Jonathan Goff
0,0,1,Ryan Hamilton
0,1,1,Ryan Smith
0,3,1,Steve Dildine
0,16,1,Roderick Rogers
0,15,1,Desman Stephan
0,29,1,Joey Hudson
0,0,1,Robbie Wilson
0,10,1,Michael Medina
0,0,1,Adriel Hansbro
0,8,1,Nigel Morris
0,0,1,Reggie Corner
0,38,1,Quinn Gooch
0,0,1,Ben Criddle
0,32,1,Devraun Thompson
0,0,1,Gavin Smart
0,49,1,Pacino Horne
0,23,1,Anthony Gebhart
0,20,1,Quintin Demps
0,10,1,Braxton Amy
0,88,1,Bradley Robinson
0,25,1,Kevin Woods
0,39,1,Antoine Cason
0,2,1,Ronnie Palmer
0,0,1,Corey Hall
0,69,3,Tra Battle
0,14,1,Paul Oliver
0,4,1,Jeremy Payton
0,0,1,Zach Cantanese
0,35,1,Husain Abdullah
0,29,1,Brian Toal
0,0,1,Larry Anam
0,0,1,John Talley
0,6,1,Duane Coleman
0,0,1,Nick Watkins
0,34,1,Willie Young
0,0,1,DaJuan Morgan
0,2,1,Pierre Parker
0,28,1,Jeromy Miles
0,13,1,Clint Sovie
0,18,1,Taheem Acevedo
0,7,1,Boris Lee
0,0,1,Leodis McKelvin
0,26,1,Chaz Williams
0,3,1,Stoney Woodson
0,48,1,Kevin Patterson
0,14,1,Boo Robinson
0,7,1,Alphonso Smith
0,0,1,Stanley Arnoux
0,49,1,Myron Newberry
0,33,1,Gerard Lewis
0,8,1,Shalamar Walker
0,47,1,Travon Bellamy
0,0,1,Alex Magee
0,30,1,Leslie Majors
0,0,1,Morgan Trent
0,28,1,Roderick Rogers
0,12,1,Micheal Griffin
0,49,1,EJ Adams
0,0,1,Marcus McClinton
0,7,1,Torres Kingsby
0,0,1,Chevis Jackson
0,0,1,Trey Covington
0,0,2,Dominique Barber
0,0,1,Chase Rice
0,17,1,Jamal Lewis
0,0,1,Kenny Scott
0,11,1,Joe Garcia
0,5,1,Uche Anyanwyu
0,0,1,Scott Garrison
0,38,1,Brian Bonner
0,0,1,Sherrick McManis
0,46,1,Brandon Mitchell
0,5,1,Ross Homan
0,0,1,Calvin Thibodeaux
0,54,1,Antonio Huffman
0,24,1,Martel Van Zant
0,23,1,Darnell Smith
0,0,1,Perrish Cox
0,0,1,Jason Ganter
0,0,1,David Reese
0,49,1,Ray Bass
0,10,1,Andrew Schantz
0,39,1,Jay Staggs
0,0,1,Stephen Nicholas
0,0,1,AJ Brown
0,24,1,Christopher Owens
0,0,1,Caleb Hendrix
0,0,1,Chad Price
0,16,1,Mark Dodge
0,0,1,Bryant Cornell
0,38,1,Taylor Mays
0,36,1,Blair Phillips
0,14,1,J D Nelson
0,0,1,Walter Thurmond III
0,0,1,Joe Jiannoni
0,-4,1,Brice McCain
0,0,1,Klint Kubiak
0,0,1,Macho Harris
0,49,2,Bo McNally
0,1,1,Chris Horn
0,24,1,Brandon Tate
0,20,1,Quinton Andrews
0,0,1,Vaughn Rivers
0,2,1,Tyler Russ
0,0,1,TJ Wright
0,45,2,Gary Ham
0,5,1,Daniel Muir
0,0,1,Usama Young
0,78,1,Corey Riley
0,2,1,Mark Reiter
0,0,1,Melvin Rice
0,0,1,Pacino Horne
0,0,1,David Irons
0,19,1,Trey Brown
0,15,1,Anthony Arline
0,94,2,Reggie Smith
0,42,1,DeJuan Tribble
0,0,1,Jamie Silva
0,7,1,Marty Tadman
0,33,1,Kelly Poppinga
0,0,1,Cameron Jensen
0,88,1,Quincy Black
0,12,1,Othellus Swift
0,84,1,DeAngelo Smith
0,4,1,Anthony Williams
0,0,2,Mike Mickens
0,24,1,Jeremiah Weatherspoon
0,0,1,Gerren Blount
0,22,1,Lawrence Timmons
0,7,1,Roger Williams
0,14,1,Tyler Clutts
0,0,1,Stanley Franks
0,0,1,Keil McDonald
0,2,1,Jahi Word Daniels
0,0,1,Djay Jones
0,20,1,John Talley
0,13,1,Adrian Aye Darko
0,31,1,Jacob Patek
0,2,1,Rakine Toomes
0,0,1,Domonique Johnson
0,42,2,Anthony Webb
0,23,1,Aqib Talib
0,0,1,Joshua Moore
0,-2,1,Byron Garvin
0,6,1,Karl Booker
0,0,1,William Gay
0,0,1,Shalamar Walker
0,13,1,Joe Garcia
0,11,1,Josh Mauga
0,17,2,Will Gulley
0,22,2,Kevin Mannion
0,5,1,Mario Reese
0,5,1,Marcus Sherels
0,2,1,Miguel Merrick
0,28,1,Dennis Thornton
0,12,1,Ashton Hall
0,0,1,CJ Spillman
0,0,1,Nate Draughon
0,10,1,DeMon Glanton
0,129,2,Chris Houston
0,24,1,Jeromy Miles
0,17,1,Ketric Buffin
0,11,1,Chris Page
0,51,2,Kareen Taylor
0,0,1,Quinton Person
0,1,2,Mike Richardson
0,22,1,Jordan Murray
0,39,1,Kris Bartels
0,3,2,Taheem Acevedo
0,0,1,Alan Branch
0,22,2,Michael Klyce
0,16,1,Ronnie Palmer
0,0,1,Spencer Larsen
0,37,2,Will Meyers
0,11,1,Tracey Porter
0,2,1,Troy Grosfield
0,20,1,Terrance Garmon
0,0,1,Andray Downs
0,3,1,Kyle Chase
0,0,1,Pierre Parker
0,48,1,Jasper Faulk
0,0,1,LeVance Richmond
0,0,1,Kevin Sanders
0,17,1,Coye Francies
0,16,1,Nicholas Chestnut
0,6,2,Joe Fields
0,39,1,Steven Coleman
0,11,1,Marvin White
0,0,1,Johnell Neal
0,0,1,Jason Venson
0,43,1,Darren Toney
0,21,1,Khayyam Burns
0,28,1,Darcel McBath
0,0,2,Jay Staggs
0,15,1,John Wendling
0,0,1,Taylor Mays
0,0,1,Mozique McCurtis
0,39,1,Jonathan Wade
0,29,1,Jonathan Hefney
0,14,1,Marcus Hamilton
0,0,1,Josh Gattis
0,43,1,Eric Frampton
0,14,1,Husain Abdullah
0,5,1,Jack Ikegwuonu
0,0,1,Sherrod Lott
0,31,1,Barry Church
0,22,1,DeJuan Tribble
0,38,1,Reggie Corner
0,23,1,LaRon Landry
0,0,1,Wendell Brown
0,0,1,Andre Kirkland
0,0,1,Victor Doman
0,32,2,Duan Bracey
0,1,1,Chris May
0,0,1,Antonio Baker
0,14,2,Damon Jenkins
0,27,1,Joey Card
0,21,1,Jameson Hartke
0,34,1,Derrick Doggett
0,8,1,Japhus Brown
0,4,1,Mark Dodge
0,0,1,Melvin Bullitt
0,0,1,Cyril Obiozor
0,0,1,Felder
0,82,1,Jacquez McKissic
0,0,1,CJ Gaddis
0,0,1,Nick Watkins
0,33,1,Nathan Pepper
0,3,1,Danny Lansanah
0,0,1,Steven Coleman
0,0,1,Torrey Stewart
0,21,1,Patrick Bailey
0,43,2,Kareen Taylor
0,0,1,Troy Pindell
0,1,1,Tremaine McCollum
0,0,1,Reggie Nelson
0,0,1,Ryan Smith
0,0,1,Jarvis Jackson
0,0,1,Paul Oliver
0,5,1,Adam Leonard
0,0,1,Gerard Lewis
0,2,1,Justin Scott
0,0,1,Chris Smith
0,7,1,Christopher Vedder
0,0,1,Christopher Owens
0,15,1,Khayyam Burns
0,0,1,Greg James
0,-2,1,Josh Thompson
0,4,1,Isaiah Gardner
0,30,1,Riley Swanson
0,16,2,Alphonso Smith
0,13,1,Domonique Johnson
0,29,1,Justin Rainey
0,0,1,Kasey Ross
0,45,1,Nick Hawthrone
0,24,1,Blake Ligon
0,0,1,DeAndre Wright
0,0,1,Cody Kase
0,20,2,Gavin Smart
0,3,1,William Gay
0,0,1,Terrance Garmon
0,0,1,Bencil Smith
0,14,1,Tony Hawkins
0,0,1,Jonathan Lindley
0,26,1,Courtney Greene
0,31,1,LeVance Richmond
0,8,1,Caleb Hendrix
0,0,1,Trevor Laws
0,0,1,Mike Richardson
0,11,2,Brandon McDonald
0,0,1,Caleb Taylor
0,34,1,Courtney Bryan
0,10,1,DJ Parker
0,0,1,Jeffrey Fitzgerald
0,32,1,Eric Wicks
0,0,1,Quinton Andrews
0,8,1,Trae Williams
0,0,1,Jeremy Burnett
0,0,1,Michael Mitchell
0,18,1,David Lawrence
0,11,1,Mike Ogle
0,1,1,Cameron Sheffield
0,0,1,Reggie Lewis
0,0,1,Reggie Nelson
0,0,1,Ryan Smith
0,40,1,Antwain Robinson
0,0,1,Weston Dacus
0,30,1,Aaron Curry
0,0,1,Riley Swanson
0,0,2,Sabby Piscitelli
0,37,2,Josh Thompson
0,0,1,Greg James
0,0,1,Johnathan Russell
0,14,1,Danny Lansanah
0,40,1,Keenan Little
0,0,1,Jeff Deliz
0,25,1,Derrick Richardson
0,0,1,Alex Bernard
0,0,1,Courtney Bryan
0,4,1,DJ Wolfe
0,0,1,Nic Harris
0,0,1,Reggie Smith
0,0,1,Andrew Shanle
0,24,1,Donny Baker
0,48,2,Christopher Owens
0,32,1,Dwight Lowery
0,9,1,Matt Castelo
0,4,1,Alan Goodwin
0,20,1,Torrey Stewart
0,0,1,Eric McNeal
0,28,1,Devraun Thompson
0,0,1,Torrey Stewart
0,35,1,Patrick Chung
0,0,1,Jairus Byrd
0,5,2,Justin Robinson
0,0,1,Lance Byrd
0,22,1,Boris Lee
0,0,1,Chris Bowens
0,0,2,Elbert Mack
0,0,1,Brannon Condren
0,18,1,Bobby Blackshire
0,10,1,Eric Weddle
0,2,1,Josh Barrett
0,56,1,Doug Kress
0,0,1,Calvin Hissong
0,7,1,Chris Horton
0,86,1,Tony Carter
0,21,1,Myron Rolle
0,0,1,Simeon Castille
0,4,1,Donovan Woods
0,34,1,Sean Young
0,0,1,Japhus Brown
0,34,1,Ron Girault
0,27,1,Quintero Frierson
0,0,1,Trevard Lindley
0,21,1,Josh Wilson
0,2,1,Brandon Massey
0,6,1,Jordin Lindsey
0,0,1,Willie Gaston
0,15,1,Antonio Huffman
0,0,1,Mike Sherels
0,11,1,Jeremy McGown
0,4,1,Clint Sovie
0,20,2,Tony Taylor
0,0,1,Kelin Johnson
0,0,1,Brenden Hill
0,0,1,Aaron Ross
0,0,1,Chavez Grant
0,10,1,Josh Mauga
0,0,1,Chris Houston
0,0,1,Keith Jackson
0,0,1,DeAndre Levy
0,-1,1,Zach Hampton
0,52,1,Karibi Dede
0,33,1,Marcus Walker
0,27,2,Marty Tadman
0,25,1,Gerald Alexander
0,19,1,Anthony Scirrotto
0,3,1,Lawrence Jackson
0,2,1,Quinton Andrews
0,1,1,William Gay
0,32,1,LaRon Landry
0,7,1,Jonathan Zenon
0,20,1,Mike Richardson
0,25,1,John Bowie
0,2,1,Mike Mickens
0,1,1,Matt Ludeman
0,-1,1,Paul Tithof
0,18,1,LeVance Richmond
0,18,1,James Denley
0,16,1,TJ Wright
0,0,1,Reggie Lewis
