longest punt, name, punt yards, punts
56,Ryan Doerr,294,7
32,Tress Way,54,2
51,Matt Rinehart,300,7
49,Brian Schmiedebusch,49,1
57,Ryan Tydlacka,189,4
46,Baker Swedenburg,87,2
42,Conner Fryoux,86,3
34,Aaron Munoz,57,2
52,Hendrix Brakefield,202,5
53,Josh Bleser,170,4
33,Chris Philpott,33,1
51,Jonathan Fisher,321,8
59,Ryan Allen,334,7
57,Harrison Waid,349,7
41,Nick Ferrara,182,5
45,Ryan Quigley,126,4
47,Zac Murphy,131,3
41,Jacob Schum,174,5
49,Will Hagerup,81,2
42,Cody Webster,151,4
49,Carson Wiggs,81,2
68,Dan Orseske,213,5
19,Eric Guthrie,19,1
43,Kase Whitehead,163,5
43,Trey Ragland,146,4
44,Nate Toulson,194,5
54,Josh Davis,54,1
45,Brett Baer,197,5
33,Thomas Hibbard,95,3
59,Alex Wulfeck,147,3
60,Brett Maher,173,4
40,Mike Sadler,182,5
48,Jake Capraro,165,4
50,Jake Hurst,133,3
48,Ben Skaer,167,4
40,David Baska,79,2
41,Ben Turk,41,1
41,Pablo Beltran,169,5
51,Ben Buchanan,247,6
47,Brad Nortman,243,6
51,Quinn Sharp,99,2
52,Jackson Rice,97,2
41,Dan Wagner,114,3
45,Anthony Fera,287,8
47,Justin DuVernois,342,9
41,Justin Doerner,170,5
48,Michael Molinari,306,8
61,Brian Stahovich,302,6
47,Austin McCoy,345,9
45,Michael Palardy,106,3
39,Matt Darr,74,2
50,Joey Scribner Howard,169,5
33,Justin Tucker,33,1
54,Ron Doherty,297,7
45,Kevin Fitzpatrick,163,4
47,Matt Stone,250,7
41,Ryan Epperson,173,5
56,Trey Barrow,262,6
55,Ryan Erxleben,385,9
46,Kirby Van Der Kamp,213,5
57,Jeff Locke,310,7
64,Bryan Anger,248,5
50,Chase Lansford,171,4
34,Pete Kontodiakos,34,1
54,Kyle Negrete,184,5
40,Daniel Zychlinski,94,3
49,David Green,93,2
52,Sean Sellwood,213,5
45,Nick Marsh,81,2
64,Johnny Hekker,315,6
59,Ian Campbell,328,7
50,Peter Boehme,175,4
39,Danny Hrapmann,39,1
59,Richard Kent,223,5
50,Dylan Breeding,206,5
44,Will Mahan,84,2
51,Kiel Rasp,80,2
46,Kyle Dugandzic,149,4
23,Ben Armer,44,2
55,Scott Kovanda,191,4
45,Vince Penza,79,2
32,Ryan Neir,122,4
59,Paul Hershey,160,3
49,Brandon McManus,215,5
52,Ryan Quigley,235,7
66,Shawn Powell,196,4
52,David Bohner,139,3
37,Kevin Fitzpatrick,37,1
57,Zac Murphy,201,5
34,Zac Dysert,64,2
53,Zack Campbell,302,8
50,Darragh ONeill,264,6
51,Kyle Negrete,142,3
46,Matt Rinehart,236,6
68,Richie Hogan,213,5
53,David Baska,162,4
72,Chris Boldt,166,3
41,Cody Mandell,79,2
73,Brad Wing,229,6
45,Joey Scribner Howard,148,4
36,Kyle Dugandzic,102,3
67,Sean Sellwood,202,4
41,Spencer Roth,80,3
32,Robert Griffin III,32,1
61,Trey Barrow,149,4
60,Bryan Anger,165,4
55,Dan Wagner,311,7
39,Cole Wagner,105,3
52,Jonathan Fisher,166,5
44,Phil McNaughton,223,6
53,Danny Hrapmann,144,3
40,Peter Boehme,40,1
42,Jay Karutz,142,4
50,Scott Kovanda,128,3
49,Mickey Groody,219,5
50,Ryan Wilbourn,91,2
39,Kyle Christy,74,2
49,Richard Kent,212,5
41,Andrew Shapiro,233,6
64,Ryan Allen,245,5
44,Drew Butler,107,3
43,Jake Capraro,228,6
35,Alex Dunnachie,70,2
46,Tyler Bennett,146,4
44,Eric Guthrie,200,5
49,Will Hagerup,197,5
49,Kirby Van Der Kamp,89,2
49,Ron Doherty,162,4
60,Ryan Tydlacka,251,6
55,Tyler Campbell,268,6
46,Brett Baer,291,8
42,Aaron Munoz,198,7
21,Conner Fryoux,21,1
48,Nick Ferrara,231,6
55,Jimmy Howell,205,5
44,Mike Sadler,175,5
42,Dan Orseske,183,5
46,Dalton Botts,89,2
39,Alex King,110,3
45,Baker Swedenburg,74,2
52,Joe Hook,214,5
43,Derek Carr,43,1
44,Pablo Beltran,106,3
44,Will Goggans,143,4
45,Wil Baumann,265,7
53,CJ Feagles,279,8
53,Brett Maher,190,4
48,Brandon Williams,84,2
43,Ben Buchanan,84,2
43,Adam Pines,122,3
62,Tress Way,398,9
54,Ryan Epperson,274,7
58,Quinn Sharp,102,2
37,Ryan Doerr,167,5
65,Johnny Hekker,220,5
49,David Green,79,2
51,Matt Yoklic,234,5
49,Patrick ODonnell,219,5
52,Kyle Martens,97,3
58,Ian Campbell,185,4
55,Justin Doerner,350,8
43,Justin Brockhaus Kann,295,9
48,Brian Stahovich,187,5
51,Ben Skaer,356,9
50,Harrison Waid,280,7
50,Bobby Cowan,259,6
42,Matt Stone,115,4
48,Jonathan Ginsburgh,118,3
46,Cairo Santos,77,2
43,Matt Darr,190,5
46,Nate Toulson,158,4
52,Josh Davis,99,2
55,Ryan Erxleben,185,4
51,Trey Ragland,182,5
49,Hunter Mullins,83,2
18,Richie Leone,18,1
49,Jeff Locke,153,4
43,Josh Hubner,192,5
49,Chase Lansford,299,8
53,Brad Elkin,198,5
44,Alex Wulfeck,187,5
51,Ben Turk,124,3
21,Tommy Rees,21,1
45,Kiel Rasp,125,3
47,Will Mahan,47,1
47,Jackson Rice,171,4
45,Brad Nortman,111,3
56,Cody Webster,137,3
43,Carson Wiggs,93,3
49,Hendrix Brakefield,145,4
67,Josh Brisk,241,5
39,Michael Molinari,62,3
43,Chris Philpott,161,5
42,Josh Bleser,42,1
45,Austin McCoy,278,7
44,Anson Kelton,44,1
73,Brian Schmiedebusch,326,7
44,Ryan Neir,175,5
37,Bill Claus,70,2
32,Vince Penza,32,1
42,Ben Armer,187,5
52,Brandon McManus,249,6
46,Zac Murphy,169,4
45,Richie Hogan,311,8
51,Paul Hershey,205,5
44,Sean Poole,112,3
35,Michael Branthover,69,2
50,Jonathan Ginsburgh,228,6
47,Cairo Santos,166,4
51,Richie Leone,124,3
47,Jonathan Fisher,218,6
42,Justin Brockhaus Kann,135,4
58,David Baska,154,4
49,Austin McCoy,229,6
45,Zack Campbell,226,7
53,Matt Rinehart,163,4
47,Ryan Wilbourn,209,6
53,Neely Sullivent,98,2
51,Brett Baer,290,7
55,Dylan Breeding,148,3
53,Matt Darr,225,6
35,Michael Palardy,47,2
49,Chris Boldt,157,4
56,Justin Doerner,127,3
46,Ryan Quigley,185,5
43,Wil Baumann,187,6
48,Brad Elkin,154,4
62,Anson Kelton,183,4
45,Riley Stephenson,84,2
52,Bobby Cowan,322,7
54,Bryan Anger,118,3
47,Johnny Hekker,123,3
61,Patrick ODonnell,256,6
58,Michael Molinari,260,7
40,Dawson Zimmerman,116,3
55,Alex Wulfeck,219,5
43,Darragh ONeill,115,3
60,Kyle Dugandzic,112,2
55,Pete Kontodiakos,167,4
56,Brian Stahovich,144,3
55,Jay Karutz,191,5
50,Jacob Schum,326,8
31,Josh Brisk,31,1
58,Mickey Groody,200,5
66,Shawn Powell,274,5
55,Dalton Botts,226,5
17,Drew Butler,17,1
48,Steven Clark,205,5
61,Justin DuVernois,374,9
44,Will Hagerup,137,4
51,Eric Guthrie,287,7
54,Mike Sadler,277,6
59,Ron Doherty,231,5
51,Spencer Roth,138,3
65,Ryan Doerr,276,6
56,Ryan Epperson,266,6
45,Aaron Munoz,232,6
38,Nate Toulson,142,4
50,Josh Bleser,277,7
46,Matt Yoklic,157,5
35,Brad Wing,68,2
50,Hendrix Brakefield,248,6
52,Tom Hornsey,222,5
50,Trey Ragland,92,2
44,Dan Orseske,125,4
43,Brad Nortman,103,3
49,Tyler Campbell,262,7
59,Ryan Allen,301,7
74,Trey Barrow,392,8
64,Justin Tucker,363,8
57,Baker Swedenburg,299,7
44,Cody Mandell,149,4
41,Jake Hurst,173,5
62,Alex Dunnachie,233,5
42,Jake Capraro,50,2
42,Matt Christian,42,1
47,Andrew Shapiro,166,4
48,Ben Skaer,114,3
45,Chase Lansford,224,6
49,Brandon Williams,88,2
54,Kyle Martens,327,8
58,Ben Turk,131,3
34,Tommy Rees,34,1
49,Nick Ferrara,285,7
55,Anthony Fera,296,7
61,Brett Maher,360,8
49,Cody Webster,193,6
27,Carson Wiggs,27,1
50,Ben Buchanan,314,8
50,Joey Scribner Howard,152,4
55,Kyle Christy,149,4
46,Peter Boehme,170,4
44,David Bohner,165,4
49,Matt Stone,164,4
43,Pablo Beltran,125,3
48,David Green,157,4
57,Jackson Rice,139,3
56,Kevin Fitzpatrick,154,4
64,Kase Whitehead,321,7
56,Will Goggans,179,4
53,Will Atterberry,167,4
58,Ryan Erxleben,311,7
47,Quinn Sharp,90,2
53,Kyle Negrete,212,5
62,Kiel Rasp,418,8
60,Sean Sellwood,177,4
48,Jeff Locke,195,5
40,Ian Campbell,66,2
54,Ben Ryan,291,7
54,Tyler Bennett,85,2
47,Harrison Waid,211,5
52,Richard Kent,123,3
59,Ryan Tydlacka,222,6
49,Jimmy Howell,326,8
56,Alex King,293,7
59,Dan Wagner,232,6
47,Josh Hubner,243,6
44,Ryan Neir,156,5
72,Scott Kovanda,281,6
27,Keith Wenning,27,1
39,Brian Schmiedebusch,124,4
24,Paul Hershey,24,1
53,Zac Murphy,193,4
47,Ben Armer,154,4
35,Robert Arnheim,35,1
45,Tom Hornsey,272,7
38,Kase Whitehead,104,3
47,Trey Ragland,116,3
38,Peter Boehme,38,1
37,Michael Branthover,90,3
38,Thomas Hibbard,110,4
50,Richie Hogan,248,6
59,Vince Penza,219,5
58,Kirby Van Der Kamp,274,6
55,Quinn Sharp,191,4
46,Chase Lansford,164,4
49,Dylan Breeding,86,2
55,Baker Swedenburg,332,7
48,Steven Clark,173,4
52,Josh Hubner,145,3
52,Kyle Dugandzic,284,6
49,Spencer Roth,242,6
51,Tress Way,203,5
28,Jacob Schum,53,2
46,Zack Campbell,246,7
57,Riley Stephenson,159,3
45,Jake Capraro,230,6
48,Cole Wagner,377,9
52,Josh Bleser,286,7
46,Alex King,156,4
48,Sean Poole,87,2
47,Ben Ryan,199,5
49,David Bohner,217,5
48,Kyle Christy,134,3
58,Shawn Powell,302,6
44,Jimmy Howell,289,8
55,Drew Butler,190,4
63,Ryan Tydlacka,371,8
52,Alex Dunnachie,222,5
48,Andrew Shapiro,116,3
39,Richie Leone,92,3
46,Matt Stone,190,5
51,Bobby Cowan,179,4
54,Tyler Bennett,95,2
36,Stanley Morrison,36,1
39,Justin DuVernois,39,1
37,Ryan Lankford,37,1
74,Brad Nortman,193,4
63,Matt Rinehart,322,7
40,Jay Karutz,198,6
44,Aaron Munoz,262,7
53,Josh Brisk,411,9
53,Kyle Selden,142,3
49,Adam Pines,368,9
50,Will Hagerup,147,4
69,Brett Maher,276,6
55,Tyler Campbell,217,5
46,Brad Wing,46,1
68,Trey Barrow,235,5
59,Ryan Erxleben,257,5
47,Nate Toulson,245,6
62,Josh Davis,109,2
40,Ryan Aplin,77,2
50,Neely Sullivent,50,1
35,Ryan Wilbourn,35,1
44,Wil Baumann,300,8
59,Dawson Zimmerman,320,7
54,Jake Hurst,185,4
65,Ryan Allen,362,7
77,Brandon Williams,175,3
40,Dan Orseske,74,3
22,David Schwerman,22,1
55,Ben Turk,352,8
52,Ryan Quigley,369,9
70,Will Atterberry,233,5
54,Hendrix Brakefield,280,6
43,Ben Buchanan,153,4
40,Anthony Fera,144,4
49,Jackson Rice,139,4
46,Kyle Negrete,164,4
37,Johnny Hekker,70,2
43,Kiel Rasp,122,3
44,Carson Wiggs,81,3
52,Cody Webster,52,1
45,Eric Guthrie,133,4
62,Kyle Martens,276,6
38,Chris Boswell,38,1
57,Jonathan Ginsburgh,204,5
48,Cairo Santos,86,2
48,Justin Doerner,273,7
55,Patrick ODonnell,300,7
51,Brian Stahovich,198,5
50,Brad Elkin,92,2
42,Kellen Moore,42,1
41,Justin Brockhaus Kann,304,9
56,Dalton Botts,347,8
38,Harrison Waid,104,3
45,Pablo Beltran,141,4
47,David Green,84,2
48,Bryan Anger,87,2
47,Anson Kelton,124,3
61,Pete Kontodiakos,236,5
58,Brandon McManus,139,3
49,Chris Boldt,151,5
52,Matt Darr,226,6
64,Richard Kent,152,3
26,Jordan Rodgers,26,1
44,Justin Tucker,214,6
52,Ryan Doerr,427,10
52,Will Goggans,192,5
48,Mickey Groody,439,11
55,Ron Doherty,221,5
51,Jeff Locke,132,3
50,Darragh ONeill,264,6
56,Ian Campbell,168,4
45,Alex Wulfeck,195,5
45,Nick Ferrara,212,6
52,Dan Wagner,286,7
53,Sean Sellwood,326,8
37,Austin McCoy,104,3
45,Ben Skaer,249,7
44,Paul Hershey,136,4
66,Zac Murphy,197,5
28,Zac Dysert,28,1
49,Ryan Epperson,335,8
41,Justin Tucker,380,11
59,Josh Hubner,102,2
57,Bryan Anger,98,2
50,Scott Kovanda,170,4
41,Vince Penza,131,4
61,Jacob Schum,233,7
76,Brian Schmiedebusch,269,6
37,David Bohner,37,1
54,Ian Campbell,266,6
42,Brad Wing,84,2
70,Dylan Breeding,252,5
62,Dalton Botts,279,6
45,Ryan Quigley,240,6
62,Brett Maher,293,7
56,Eric Guthrie,288,7
54,Ryan Neir,252,7
57,Jay Karutz,232,6
46,Justin Brockhaus Kann,171,5
48,Josh Bleser,153,4
41,Brandon McManus,80,2
46,Matt Rinehart,214,5
59,Kevin Fitzpatrick,279,6
50,Richie Leone,216,6
66,Sean Sellwood,211,4
52,Darragh ONeill,148,4
66,Ben Armer,66,1
57,Zack Campbell,319,9
62,Corey Smith,229,4
45,Michael Molinari,139,4
54,Matt Yoklic,428,10
55,Kyle Dugandzic,55,1
60,Brett Baer,238,5
54,Steven Clark,211,5
39,Clint Moseley,39,1
44,Cody Mandell,121,3
44,Spencer Roth,44,1
50,Ryan Erxleben,238,6
58,Brad Elkin,117,3
55,Austin McCoy,262,6
50,Cole Wagner,170,4
49,Justin Doerner,163,4
42,Pete Kontodiakos,191,5
44,David Baska,44,1
43,Jr,43,1
40,Mickey Groody,40,1
50,Trey Ragland,94,2
50,Kyle Christy,239,6
47,David Lerner,121,3
62,Shawn Powell,400,9
48,Andrew Shapiro,152,4
54,Harrison Waid,131,3
54,Sean Poole,131,3
55,Drew Butler,130,3
39,Alex Dunnachie,149,4
54,Cairo Santos,210,5
52,Taylor Echols,52,1
41,Adam Pines,178,5
47,Cody Webster,112,3
19,Carson Wiggs,19,1
62,Ron Doherty,281,7
48,Trey Barrow,158,4
60,Ryan Tydlacka,392,9
42,Matt Darr,230,6
51,Ryan Allen,181,4
51,Jake Capraro,268,7
48,Will Hagerup,95,2
58,Ben Buchanan,120,3
38,Dan Orseske,190,7
59,Ryan Lankford,377,9
54,Kase Whitehead,158,4
48,Ben Ryan,125,3
51,Baker Swedenburg,273,6
59,Tyler Campbell,287,6
34,Nate Toulson,34,1
31,Josh Davis,31,1
58,Josh Brisk,193,4
24,Wesley Carroll,24,1
53,Thomas Hibbard,219,5
49,Alex King,219,5
51,Wil Baumann,157,4
38,Michael Tart,102,3
56,Nick Ferrara,56,1
57,Brandon Williams,177,4
44,Mike Sadler,156,4
52,Tress Way,144,3
57,Kirby Van Der Kamp,253,7
51,Jackson Rice,139,3
60,Johnny Hekker,361,8
49,Joey Scribner Howard,103,3
44,Dawson Zimmerman,227,6
44,Peter Boehme,119,3
57,Tom Hornsey,471,11
51,Matt Stone,263,7
63,Kyle Martens,324,8
49,David Green,264,6
48,Ben Turk,252,6
5,Tommy Rees,5,1
54,Jonathan Fisher,257,6
61,Patrick ODonnell,216,4
47,Chase Lansford,230,6
51,Brian Stahovich,161,4
62,Kyle Negrete,120,2
53,Jeff Locke,226,5
54,Tyler Bennett,255,6
56,Jake Hurst,250,6
48,Jimmy Howell,235,6
52,Danny Coale,190,4
54,Alex Wulfeck,303,7
62,Richard Kent,186,4
62,Kiel Rasp,240,5
37,Will Mahan,37,1
48,Dan Wagner,289,7
54,Brad Nortman,203,5
56,Anthony Fera,231,5
29,Hendrix Brakefield,53,2
54,Will Goggans,211,5
52,Justin Brockhaus Kann,168,5
44,Corey Smith,128,4
46,Paul Hershey,139,4
47,Ryan Neir,196,5
51,Jackson Rice,100,2
54,Jeff Locke,193,4
45,Neely Sullivent,124,3
35,Ryan Wilbourn,35,1
45,Will Goggans,176,5
64,Spencer Roth,64,1
28,Robert Griffin III,28,1
46,Brad Elkin,46,1
56,Ben Skaer,273,7
55,Patrick ODonnell,285,8
47,Cole Wagner,311,8
53,Dawson Zimmerman,208,5
61,Danny Coale,277,6
51,Pete Kontodiakos,135,3
50,Austin McCoy,263,6
48,Mickey Groody,295,7
47,Aaron Munoz,156,5
48,Alex Dunnachie,313,8
55,Riley Stephenson,123,3
57,Richie Leone,244,7
53,Peter Boehme,136,3
48,Danny Hrapmann,89,2
53,Ryan Doerr,165,4
52,Kirby Van Der Kamp,133,3
67,Brad Wing,403,8
62,Drew Butler,413,8
46,Jake Hurst,130,3
47,Bobby Cowan,192,5
49,Jake Capraro,313,8
67,Tyler Bennett,190,5
47,Will Atterberry,147,4
48,Nate Toulson,199,5
38,Josh Davis,63,2
57,Quinn Sharp,195,5
49,Tress Way,313,8
52,Matt Yoklic,122,3
43,Jonathan Fisher,120,3
54,Brian Stahovich,295,6
54,Andrew Shapiro,268,7
47,Anson Kelton,158,4
58,Chase Lansford,332,8
54,Brad Nortman,225,5
45,Mike Sadler,126,3
38,Pablo Beltran,106,3
39,Chris Boldt,98,3
59,Paul Hershey,300,6
49,Tyler Bennett,202,5
54,Brian Stahovich,197,4
40,Brett Baer,147,4
42,Austin McCoy,112,3
40,Brandon McManus,40,1
46,Kase Whitehead,281,7
48,Josh Brisk,320,8
67,Anson Kelton,219,5
49,Ryan Allen,216,5
55,Brad Elkin,90,2
24,Kellen Moore,24,1
61,Josh Hubner,224,6
51,Peter Boehme,350,8
44,Jake Hurst,351,9
40,Trey Barrow,78,2
56,Thomas Hibbard,195,4
42,Wil Baumann,42,1
26,J Ellis Flint,26,1
41,Josh Bleser,111,3
50,Carson Wiggs,88,2
27,Cody Webster,27,1
24,Ben Armer,24,1
36,David Baska,129,4
15,Jr,15,1
45,Vince Penza,205,5
64,Justin Tucker,356,9
57,Bryan Anger,295,7
53,Spencer Roth,104,2
57,Kiel Rasp,109,2
56,Shawn Powell,378,8
49,Ben Turk,285,7
58,Riley Stephenson,335,8
50,Kevin Fitzpatrick,354,8
47,Kirby Van Der Kamp,166,4
57,Justin Doerner,298,6
45,Baker Swedenburg,206,5
49,Alex Wulfeck,320,8
67,Tress Way,302,6
55,Eric Guthrie,266,6
52,Steven Clark,147,3
39,Jimmy Howell,39,1
53,Sean Poole,228,5
65,Sean Sellwood,396,8
51,Ryan Lankford,230,5
64,Jeff Locke,366,8
51,Brandon Williams,337,8
55,Ryan Epperson,180,4
61,Richard Kent,338,8
61,Patrick ODonnell,300,7
53,Drew Butler,306,7
57,Mike Sadler,401,8
58,Richie Leone,255,6
55,Anthony Fera,374,9
51,Ben Buchanan,236,5
50,Kyle Christy,112,3
50,Q Sharp,217,5
49,D Green,83,2
50,J Rice,138,3
56,B Nortman,89,2
49,Joey Scribner Howard,197,5
46,Brett Maher,197,5
36,Danny Coale,36,1
58,Matt Wile,131,3
26,Will Hagerup,50,2
48,D Zimmerman,238,6
48,C Smith,175,5
63,D Breeding,187,4
53,R Doerr,341,8
48,M Yoklic,223,5
26,C Yankoski,26,1
59,M Stone,227,5
41,R Neir,280,8
39,N Sullivent,141,5
38,R Wilbourn,59,2
59,B Wing,411,9
52,C Mandell,133,3
