name, receiving touchdowns, receiving yards, receptions
D Parker Jr,0,3,1
E Moore,1,102,8
D Gregory,0,40,2
S Phillips,1,37,3
O Cooley,0,25,2
D Drummond,0,20,2
J Ealy,0,12,1
B Thompson,0,91,6
X Gaines,0,48,3
A Levias,0,35,5
B Knox,0,18,2
W Johnson,0,7,1
S Scarcelle,0,6,1
D Miller,1,3,2
A Moore,1,44,1
D Savedge,0,27,2
N Fitzgerald,0,20,1
B Watson,0,11,1
J Herslow,0,7,1
S Williams,0,5,1
W Brocchini,0,5,1
R Washington,0,4,1
R Doubs,1,146,5
E Cooks,0,94,6
D Christian,0,28,3
C Lappin,0,19,1
K Fossum,0,18,2
B Putman,0,18,1
C Turner,0,11,1
T Taua,0,9,2
D Lee,0,9,1
B Gaither,1,131,5
I Hamilton,1,90,3
T Walker,1,87,6
A Crump,0,68,2
J Blackwell,0,12,1
T Nevens,0,8,2
B Humphreys,0,6,1
D Deese,0,3,1
D Packer,0,0,2
C Kmet,1,61,6
C Claypool,0,47,3
C Finke,0,45,5
B Lenzy,0,8,1
M Young,0,4,2
A St Brown,1,112,8
T Vaughns,1,47,4
E Krommenhoek,0,37,5
M Pittman Jr,0,29,4
S Carr,0,21,2
V Malepeai,0,9,1
S Hooks,1,131,7
R Luehrman,1,53,4
C Odom,0,30,3
I Cox,0,27,2
A Luehrman,0,10,1
T Walton,0,6,1
N Rourke,1,2,1
D Knock,0,1,1
C Tucker,0,118,8
M Brinkman,0,100,5
T Richie,1,44,2
D Robinson,0,25,1
D Crawford,0,21,5
M Jones,0,17,1
M Love,0,16,2
I Hodgins,0,77,8
K Taylor,0,36,5
T Lindsey,0,17,1
C Tyler Jr,1,15,1
N Togiai,0,14,3
A Pierce,0,6,2
C Flemings,0,4,2
D Simpkins,0,97,4
S Nacua,1,46,3
B Kuithe,1,44,2
D Vickers,0,29,2
S Enis,0,17,1
J Dixon,0,7,1
J Wilmore,0,7,1
B Hopkins,0,140,10
D Bell,2,138,9
M Wright,1,59,1
J Anthrop,0,33,8
K Doerue,0,28,3
A Anderson Jr,0,18,1
P Durham,0,4,1
D Demus,0,105,10
J Leake,0,33,2
J Comma,0,22,1
A McFarland Jr,0,18,2
T Fleet Davis,0,16,3
S Savoy,0,15,2
C Carriere,0,9,1
J Matthews,0,73,6
D Bellinger,1,40,2
K Smith,0,39,5
J Washington,1,28,4
I Lessard,0,18,1
B Busbee,0,6,2
P Houston,0,5,1
G Gentry,0,45,1
R Ismail Jr,1,34,2
T Swen,0,24,1
A Conway,0,6,1
M Wilcox,1,52,2
X Weaver,0,8,1
B Miller,0,5,1
J Mathis,0,4,1
K Purlett,0,2,1
T Sands,0,1,1
T Shumway,0,56,4
G Romney,0,47,4
M Bushman,0,44,5
D Milne,1,35,1
A Hifo,0,20,3
M Simon,0,19,3
L Katoa,0,0,1
Q Watkins,1,198,8
D Harris,1,79,5
T Jones,0,66,7
J Adams,0,33,4
T Terry,0,28,3
R Ladner,1,12,1
N McLaurin,0,5,1
J Darden,3,87,5
G White,0,58,2
J Shorter,1,45,1
D Simpson,0,29,2
J Ozougwu,0,15,1
D Torrey,0,11,1
D Hair Griffin,0,7,1
N Smith,0,4,1
B Mack,1,125,9
I Wright,1,56,6
J Blue,0,52,5
D Martin Robinson,0,18,2
T Centeio,0,7,1
J Gardner,0,5,1
K Gainwell,0,98,8
D Coxie,1,92,8
J Magnifico,0,87,6
K Jones,0,75,4
A Gibson,0,8,1
T Daniel,1,3,1
T Byrd,1,56,3
R Keyton,0,41,1
D Wood Anderson,0,28,1
J Jennings,0,17,3
J Palmer,0,16,1
T Jordan,0,9,1
O Mitchell,0,58,5
S Guidry,0,36,2
D Thomas,1,25,2
L Witherspoon,0,18,1
F Green,0,9,1
C Johnson,0,82,6
D Duvernay,0,54,8
M Epps,0,29,3
R Johnson,0,23,4
B Eagles,0,12,2
C Brewer,0,10,1
K Ingram,0,0,2
C Lamb,3,171,10
B Willis,0,25,1
C Rambo,0,23,3
N Basquine,0,17,1
K Brooks,0,-1,1
D Mooney,1,77,4
T Presley,0,55,3
T James,0,51,2
J McCleskey,0,46,6
A Jones,0,30,4
S Huderson,0,16,1
W Wallace,0,16,1
J Jackson,1,14,1
J Robertson Jr,0,12,2
D Ledford,0,4,1
C Carroll,1,2,1
J Medlock,0,42,3
A Thompkins,0,28,6
C Hairston,1,16,1
A Brown,0,15,1
E Jeffreys,0,11,2
C Ross,0,9,2
H Maurisseau,0,7,2
M Drayton,0,6,2
J Santana,0,98,9
K Stokes,0,64,3
J Johnson,0,36,3
K Johnson,0,19,3
T Wilkerson,1,12,1
S Brooks,0,11,1
D Carter,0,8,2
J Palmer,0,6,1
J Carothers,0,26,1
O Davis,0,9,1
M Cooper,0,0,1
Q Davis,0,81,7
J Ausbon,0,60,5
J Wydermyer,2,49,3
I Spiller,0,41,5
A Smith,0,21,2
J Kibodi,0,7,1
K Rogers,0,5,1
D Smith,1,99,7
J Jeudy,0,50,4
J Waddle,1,48,3
B Robinson Jr,0,33,2
H Ruggs III,1,33,1
N Harris,1,19,3
M Forristall,0,11,1
C Strickland II,0,41,2
K Johnson Jr,0,19,2
S McCormick,0,15,1
T Woolen,0,14,2
S Jones,0,5,1
A Watkins,1,167,6
K Parham,0,82,6
M Mitchell,1,25,1
M Grossman,0,15,1
T Blakes,0,3,1
H Pittman,0,2,2
K Vaughn,0,53,1
J Bostic,0,36,4
J Pinkney,0,16,2
C Pierce,0,9,2
J Winrow,0,9,1
C Johnson,0,8,2
J Shelton Mosley,0,5,1
K Brooks,0,4,3
R Grimes,1,76,3
N Bean,1,45,4
S Jenkins,0,37,3
J Neal,0,14,1
D Hazelton,2,93,5
D Keene,1,53,4
T Robinson,0,48,4
K King,0,40,1
J Mitchell,0,27,1
D Simmons,0,0,1
I Coulter,0,152,9
A Parker,0,64,5
A Dorsey,1,34,4
Z Bryant,0,19,5
E Lee,0,14,1
J Antrum,0,3,2
S Surratt,3,196,12
K Hinton,0,134,13
J Freudenthal,1,51,5
S Washington,1,28,2
J Roberson,0,14,1
D Fitzpatrick,2,125,5
C Atwell,1,85,7
S Dawkins,1,68,3
K Wakefield,0,17,2
J Ferguson,0,62,4
D Davis III,0,33,4
Q Cephus,1,28,2
J Taylor,0,22,3
K Pryor,0,18,1
A Taylor,0,10,1
G Groshek,0,6,2
J Chenal,0,1,1
D Stewart Jr,0,59,5
C White,0,34,3
M Seybert,0,15,2
C Hayes,0,11,2
L Jackson,0,45,5
J Sloan,0,39,5
J Pearson,0,25,5
Q Jernighan,0,16,3
G Walker,0,15,2
A Hobbs IV,0,31,1
C Harrison,0,22,2
M Roberts,0,10,1
M Hancock,1,8,1
K Mixon Jr,2,84,3
G Ricci,0,21,2
C Crooms,0,14,2
S Moore,0,7,1
S Tyler,0,7,1
L Bellamy,0,5,3
D Bussell,0,4,1
D Tucker,0,0,1
J Asbury,0,-5,1
J Maye,0,76,5
D Robinson,0,67,3
C Blakely,0,31,3
J Bester,0,30,5
A Homer,0,15,1
T Shelton,0,13,3
L Mayock,0,12,2
J Walker,0,9,2
D Johnson,0,5,1
M Thomas,0,2,1
T Simmons,1,75,5
S James,0,30,5
M OLaughlin,0,16,3
A Jennings,0,11,1
K McKoy,0,8,2
L Brown,0,8,1
W Wright,0,1,2
L Pettway,0,81,8
C Kolar,0,45,3
T Milton,0,38,2
D Soehner,0,21,1
J Scates,1,18,1
S Shaw Jr,0,17,1
B Hall,0,5,1
C Allen,0,3,1
J Lang,0,1,1
B Clark,0,60,4
R Todd,0,44,3
L Whittemore,0,34,3
K Geiger,2,29,4
K McClain,0,15,2
J Daughtry Frye,0,15,3
D Billingsley,0,15,2
J Tolbert,0,48,2
K Baker,0,42,5
T Minter,0,36,6
D Flenord,0,33,4
C Davis,0,13,1
J Wilson,0,7,1
T Hamilton,0,4,1
O Bayless,0,150,9
J Adams Jr,0,39,6
M Murray,0,38,3
J Isaac,0,36,1
K Merritt,1,28,2
B Bowling,1,10,1
J Jones,0,2,1
J Bradley,0,72,6
J Williams,0,39,3
C Gossett,0,33,3
N Johnson,0,23,2
N Ralston,0,6,1
P LeBlanc,0,4,1
T Ragas,0,4,1
C Wedington,0,48,3
S Fehoko,0,35,2
C Parkinson,0,26,4
D Maddox,0,11,1
C Scarlett,0,9,1
A Jones,0,8,1
M Wilson,0,3,1
O St Brown,0,3,2
K Phillips,2,100,10
D Asiasi,0,41,4
D Felton,0,23,3
J Erwin,0,15,2
J Kelley,0,13,2
D Antoine,0,111,7
H Bryant,0,72,5
J Mitchell,0,67,4
J Raine,0,61,1
T Harrison,0,34,2
J Brunson,0,10,1
M Davidson,0,7,1
A Levias,1,70,4
W Johnson,1,60,1
D Miller,0,22,2
C Gammage,0,17,1
T Richardson,0,15,1
X Gaines,0,12,3
B Knox,0,6,2
T Keaton,0,4,1
K Wheatfall,0,86,4
D Grim,0,60,2
Z Pope,0,31,4
C Sutton,0,25,1
J Rice,1,12,1
E Brooks,0,7,1
R Rivers,0,6,2
E Edwards,0,2,1
N Bean,1,105,2
R Grimes,2,45,4
D Woods Jr,0,41,3
S Jenkins,0,25,2
C Williams,0,25,2
T Collins,0,8,1
M Stevenson,0,8,2
R Lees,0,19,3
K McGowan,0,13,1
J James,0,10,2
C Olave,2,60,5
A Mack,1,50,4
J Dobbins,1,30,3
G Wilson,0,28,3
K Hill,0,19,2
J Ruckert,1,7,1
B Victor,0,7,1
T Harris,1,111,3
T Jackson,0,76,5
N Johnson,0,47,3
S Riley,0,32,5
A Hackett,1,14,2
A Adams,0,-3,1
M Ffrench,1,92,6
A Mathews,1,57,2
T Mack,0,34,4
S Jacques Louis,0,24,3
N Griffin Stewart,0,13,1
W Gragg,0,6,1
A Davis,0,6,1
H Ruggs III,0,72,4
N Harris,0,48,4
J Jeudy,0,41,3
M Forristall,1,28,3
D Smith,0,18,1
J Waddle,0,13,1
B Robinson Jr,0,13,2
J Jennings,0,66,6
J Palmer,0,20,1
M Callaway,0,13,1
D Wood Anderson,0,9,2
T Chandler,0,9,2
C Sutton,0,75,5
J Virgil,1,56,1
D Evans,1,41,3
M Williams,0,35,3
H Pearson,0,30,2
K Watson,0,14,1
T Hennigan,1,11,2
M Williams Jr,0,7,1
C Reed,1,1,1
Z Jackson,0,33,2
M McCray,0,29,2
K White,0,15,1
T Lamm,0,11,1
J Pederson,0,6,2
P Carter Jr,0,6,1
M Jackson,0,2,2
C OGrady,1,72,7
T Knox,0,34,3
T Burks,0,28,3
R Boyd,0,26,2
D Whaley,0,19,2
T Morris,0,8,1
T Hammonds,0,-5,1
S Williams,2,90,4
A Schwartz,1,73,6
J Wilson,1,17,1
S Cannella,0,7,1
S Jackson,0,6,1
R Miller,2,87,4
J Hall,1,73,4
A Davis,0,47,2
W Fletcher,0,-1,1
N Kovacs,0,53,3
D Phillips,0,46,3
J Newton,0,21,1
J Stuart,0,15,2
R Gilliam,0,13,1
S Seymour,0,9,1
D Rosi,0,6,1
R Jones,0,5,1
B Koback,0,5,1
D Corbett,0,1,1
D McKinley Lewis,0,-3,1
H Long,0,84,3
Z Flowers,0,14,2
B Glines,0,5,1
D Carter,0,140,6
C Angeline,1,55,3
T Thomas,2,47,5
J Provillon,0,38,1
E Emezie,0,22,2
T Hines,0,9,1
T Pennix,0,4,1
K Lesane,0,-5,1
Q Morris,0,69,4
B Denley,1,48,3
A Dorris,0,40,3
J Ortega Jones,0,7,2
J Rogers,0,2,1
J Sullivan,1,126,8
T Poljan,0,89,4
K Pimpleton,0,52,4
K Lewis,0,16,2
J Ward,0,12,3
B Raimann,0,4,2
M Bushman,2,101,5
T Shumway,0,74,3
L Katoa,0,17,2
A Hifo,0,11,2
G Romney,0,10,1
M Simon,0,5,1
S Finau,0,3,1
October,10,2019,19
O Evans,1,77,5
J Bates,0,39,3
M Pistone,0,14,1
G Holani,0,12,2
J Hightower,0,11,2
K Shakir,0,10,1
C Thomas,0,10,1
A Van Buren,0,7,2
A Butler,1,5,1
N Remigio,0,51,4
J Duncan,1,49,3
R Walker III,0,30,2
J Tonges,0,26,2
M Dancy,0,11,2
T Clark,0,8,1
N Togiai,0,38,4
I Hodgins,1,36,5
A Pierce,1,34,4
K Taylor,0,32,3
T Quitoriano,0,21,1
T Lindsey,0,13,1
G Davis,2,164,9
T Nixon,1,103,3
M Williams,0,78,5
J Harris,0,32,2
O Anderson,0,18,2
G McCrae,0,15,1
B Thompson,0,4,2
C Johnson,0,106,8
T Snead,1,84,4
D Farrier,0,46,2
J Lewis,0,28,2
B Proehl,0,27,3
T Christian,0,8,1
D Mauney,0,7,1
T Williams,0,5,1
Z Byrd,0,2,1
A Pierce,0,63,3
R Medaris,0,37,4
G Doaks,1,28,1
J Deguara,0,24,2
J Jackson,0,16,1
T Tucker,0,4,1
K Stokes,0,99,8
J Johnson,0,58,5
S Crawford Jr,0,56,4
K Johnson,0,30,4
C Ross,0,75,9
A Thompkins,1,54,7
A Brown,0,52,3
K Mensah,0,26,1
M Drayton,1,21,2
E Jeffreys,0,19,2
J Rose,0,17,2
J Medlock,0,6,1
J Singleton,1,103,2
K Porter,0,36,3
M Stevenson,0,27,2
C Lark,0,11,1
B Smith,0,1,1
A Jackson III,0,98,7
H Beydoun,0,70,4
D Drummond,1,69,8
Q Williams,1,60,6
M Sexton,1,40,4
B Turner,0,28,2
L Latu,0,19,2
B Cannon,0,15,1
S Vann,0,8,1
G Ricci,0,88,6
K Mixon Jr,0,46,5
C Crooms,1,38,1
J Hall,0,16,2
S Moore,0,4,1
A Jones,0,61,1
S Thornton,1,50,4
N Maxwell,0,23,1
A Maloney,0,11,1
M Alexander,0,7,1
T Gaiter IV,0,-2,1
J Cowing,1,47,2
T Wolf,0,44,4
J Garrett,0,32,3
K Johnson,0,17,1
A Busey,0,11,2
C McCoy,0,66,7
A Payne,1,43,3
R Carter,0,39,2
S Pinckney,2,36,2
J Ifedi,0,31,4
D Gentry,0,15,1
T Barnett,0,2,1
C Harrison,0,58,4
A Hobbs IV,0,7,2
G Pickens,0,35,4
J Cook,0,3,2
B Herrien,0,3,1
D Robertson,0,1,1
D Swift,0,-7,1
B Oliver,0,9,1
C Thomas Jr,0,8,1
M Michaud,2,45,2
W Kennedy III,0,16,2
I Likely,1,35,1
T Marable,0,24,4
K Tyler,0,19,3
J Heiligh,0,11,2
J Miller,0,7,1
J Smart,0,140,11
J Ward,1,89,6
M Stovall,2,71,3
C Byrd II,0,59,7
J Sharsh,0,38,4
J Phillips,0,10,2
F Holly III,0,-3,1
G Sanders,1,116,3
K Waguespack,0,39,1
T Birdow,0,16,1
T Jackson,0,-2,1
D Navarro,1,48,1
J Imatorbhebhe,1,42,2
D Barker,0,37,3
C Washington,0,18,1
D Brown,0,15,1
D Stampley,0,14,1
J Ferguson,1,77,5
Q Cephus,0,62,5
G Groshek,0,40,6
D Davis III,0,38,5
K Pryor,0,35,1
A Taylor,0,10,1
J Taylor,0,2,1
B Smith,0,106,9
I Smith Marsette,0,57,3
T Goodson,0,38,2
N Ragaini,0,31,6
T Tracy Jr,0,28,3
D Bell,1,197,13
B Hopkins,0,51,5
A Anderson Jr,0,32,2
J Sparks,0,17,3
K Doerue,0,16,3
J Anthrop,0,9,2
D Hewitt,0,4,1
P Durham,1,1,1
M Knowles,0,48,3
W Gill,1,45,3
D Schoen,0,35,2
N Lenners,1,34,2
C Taylor,0,10,1
J Reagor,0,85,8
T Barber,0,37,4
J Gladney,0,6,1
J Stephens Jr,0,6,1
S Olonilua,0,5,1
D Anderson,0,-1,3
A Gandy Golden,0,149,9
D Stubbs,1,37,2
J Mack,0,30,3
Z Foutz,0,22,1
F Hickson,1,21,2
T Henderson,1,18,1
D King,0,15,1
S Louis,0,15,1
J Huntley,0,15,1
K Shaa,1,15,1
N Frith,1,14,1
E Edwards,2,127,6
A Miller,1,108,5
D Young,0,106,6
J Blair,2,99,8
E Reed,0,16,1
D Fitzpatrick,0,63,3
C Atwell,0,37,3
S Dawkins,0,6,1
J Davis,0,1,1
A Rodgers,0,78,3
J Ross,1,55,5
D Overton,0,43,3
T Etienne,0,35,4
T Chase,0,13,1
C Powell,1,10,1
D Allen,0,10,1
J Ngata,1,6,1
W Swinney,0,4,1
T Higgins,0,3,1
L Dixon,0,-4,1
M Stanley,1,212,8
G Hebert,0,86,2
C Powell,0,23,3
B Holly,0,4,1
Q Watkins,0,102,6
J Adams,0,80,8
T Jones,0,80,5
T Terry,0,35,4
R Ladner,1,15,1
K Perkins,0,15,2
D Demus,1,82,5
T Mabry,0,52,1
C Okonkwo,1,43,5
D Jones,0,10,1
S Savoy,0,9,1
J Leake,0,8,3
T Fleet Davis,0,6,1
P Hendershot,0,95,6
N Westbrook,1,75,6
T Fryfogle,0,63,4
S Scott III,0,36,5
D Hale,1,32,2
D Ellis,0,11,1
R Walker Jr,0,9,2
M Marshall,0,7,1
W Philyor,0,6,2
K Gainwell,2,203,9
C Austin III,2,57,2
J Magnifico,1,31,3
A Gibson,0,28,3
D Coxie,0,24,3
K Jones,0,15,1
D Mooney,1,65,5
A Jones,0,32,4
J Robertson Jr,0,22,1
S Huderson,0,22,1
J McCleskey,0,19,2
J Toles,0,15,1
Y Booker,0,12,1
D Wiggins,0,62,2
M Harley,0,50,4
K Osborn,1,39,4
C Harris,1,31,3
B Jordan,0,21,3
M Pope,0,-3,1
N Cottrell,1,41,1
A Brown,1,41,3
A Sanders,0,30,2
T Oliver,0,11,2
D Deveney,0,10,1
J Griffin,0,5,1
J Walker,0,138,7
J Maye,1,65,2
D Robinson,0,26,1
A Homer,0,18,1
T Shelton,0,14,1
J Bester,0,12,3
C Tucker,1,82,6
M Love,0,60,3
M Brinkman,0,40,3
S Tears,0,33,4
D Robinson,0,11,2
D Crawford,0,9,3
E Moore,0,59,5
D Drummond,0,27,2
S Connor,0,22,3
S Phillips,0,22,1
O Cooley,0,16,1
B Sanders,0,6,1
J Pellerin,0,3,1
J Wydermyer,0,67,4
J Ausbon,0,47,5
K Rogers,1,23,2
C Buckley,0,16,1
Q Davis,0,15,1
I Spiller,0,4,3
S Guidry,1,98,6
I Zuber,0,53,3
D Thomas,0,31,3
N Gibson,0,24,1
L Witherspoon,0,16,2
F Green,0,11,1
K Hill,0,5,1
J Jefferson,1,89,8
R McMath,1,76,3
T Moss,0,48,3
J Chase,1,48,5
D Dillon,1,37,1
C Edwards Helaire,0,15,2
S Sullivan,0,9,2
T Davis Prince,0,5,1
O Davis,1,23,1
J Mathis,0,34,2
B Miller,0,28,3
R St Felix,0,22,4
E McDoom,0,13,3
M Wilcox,0,11,1
J Cronkrite,0,4,1
X Weaver,0,2,1
J Darden,1,125,13
M Lawrence,0,55,4
A Ogunmakin,0,46,2
J Shorter,0,44,3
D Simpson,0,40,3
L Easly,0,24,1
K Smith,0,17,2
G White,0,13,2
N Smith,0,11,1
J Pirtle,0,3,1
D Torrey,0,-3,1
Z Dobson,1,56,6
J Pierce,0,55,6
Y Ali,0,47,5
D England Chisolm,0,38,1
T Lee,0,29,3
J Marshall,0,24,2
T West,0,3,1
B Anderson,0,3,1
I Cox,1,115,4
T Walton,0,59,4
J Buckner,1,51,1
R Luehrman,0,42,3
S Hooks,0,30,2
D Tuggle,0,24,3
K Minter,0,14,1
C Odom,0,7,1
K Price,1,85,5
M Carrigan,2,72,7
I McKoy,0,65,7
R James,1,27,1
W Matthews,0,12,1
J Shaw,0,4,1
A Dixon,0,-3,2
C Lamb,0,71,3
C Rambo,1,71,4
L Morris,1,57,2
M Jones,0,37,1
T Wease,0,34,1
K Brooks,0,28,2
J Hall,1,20,1
D Stoops,0,19,2
N Basquine,0,13,1
J Haselwood,0,13,1
T Simmons,2,74,6
I Esdale,0,36,1
S James,0,29,4
A Jennings,0,22,2
B Wheaton,0,19,1
G Campbell,0,7,1
D Bonamico,0,7,1
M OLaughlin,0,2,1
A Sinkfield,0,-5,1
T Wallace,0,69,6
J Woods,0,32,5
D Metcalf,0,20,1
L Brown,0,17,2
J McCray,1,14,2
B Johnson,0,13,2
L Wolf,0,12,1
D Jackson,0,9,1
C Hubbard,0,2,1
L Carter,0,0,1
J Fleeks,1,126,3
T Thornton,0,96,2
J Hasty,0,66,3
D Mims,0,16,1
R Sneed,0,9,2
J Lovett,0,3,1
C Platt,0,-4,1
K Hamler,2,108,6
J Dotson,0,37,1
P Freiermuth,1,28,3
J Brown,0,4,1
N Cain,0,3,1
R Slade,0,2,2
N Collins,0,89,6
R Bell,0,71,4
N Eubanks,0,47,4
D Peoples Jones,0,46,5
E All,0,10,1
T Black,0,9,3
Z Charbonnet,0,4,1
E Lewis,0,18,3
I Washington,0,17,2
P Taylor,0,12,1
D Robinson,0,7,1
I Pacheco,0,-2,1
B Melton,0,-4,1
October,3,2019,19
T Johnson,1,130,6
R Bateman,1,72,4
R Smith,0,24,2
B Spann Ford,0,13,1
B Witham,0,9,1
C Autman Bell,0,-3,1
B Edwards,0,78,7
J Vann,0,33,3
N Muse,0,21,1
S Smith,0,18,2
K Markway,0,8,1
O Smith,1,7,2
C Dawkins,0,5,1
J Copeland,1,89,3
K Pitts,1,29,5
F Swain,1,20,5
J Hammond,0,18,2
T Cleveland,0,14,1
T Grimes,1,13,2
L Perine,0,12,2
M Davis,0,5,1
B Gaither,1,75,4
I Hamilton,0,71,4
T Walker,0,24,3
K Robinson,1,20,3
B Foley,0,17,3
D Deese,0,11,2
K Smith,0,29,4
J Matthews,0,22,3
D Bellinger,0,11,1
B Busbee,0,11,2
I Richardson,0,8,1
J Byrd,0,6,1
J Washington,0,1,1
R Roberson Jr,3,250,8
J Proche,1,80,9
K Granson,1,50,3
M Gailliard,0,36,5
R Becker,0,20,1
T Page,0,18,2
X Jones,1,5,1
K Freeman,0,-2,1
B Mack,1,65,3
J Blue,0,50,3
J Barbon,0,24,1
K Yeboah,0,21,3
I Wright,0,19,3
T Williams,0,14,3
R Davis,0,13,4
J Gardner,0,-2,1
D Duvernay,2,110,8
C Johnson,0,96,8
B Eagles,1,76,6
C Brewer,0,71,3
J Smith,1,34,4
K Ingram,0,12,2
A Parchment,1,83,3
S Robinson Jr,2,67,7
K Lassiter II,0,66,5
D Charlot,0,47,3
P Williams Jr,0,25,4
V Gardner,0,8,2
T Williams,1,7,1
J Luavasa,0,5,1
B Miles,0,2,1
R Turner,0,76,11
E Ezukanma,0,62,7
T Vasher,1,36,5
D Rigdon,0,20,3
T Henry,0,11,3
M Mannix,0,9,2
A Shyne,0,8,2
S Thompson,0,6,5
K Carter,0,6,1
X Martin,0,5,1
T Milton,0,98,4
C Kolar,2,79,3
B Hall,0,73,3
D Jones,0,51,7
L Pettway,1,41,4
D Soehner,0,19,1
S Shaw Jr,0,17,1
A Watkins,0,121,5
K Parham,1,82,5
M Mitchell,1,41,3
H Pittman,0,12,1
L Stanley,0,4,1
D Brown,0,64,4
M deWeaver,0,16,1
I Spencer,0,13,1
C Cunningham,0,11,1
H Patterson,0,7,1
T Vaughns,1,73,7
M Pittman Jr,1,69,4
D London,0,52,4
A St Brown,0,27,3
S Carr,0,11,1
M McClain,0,9,1
V Jones Jr,0,6,1
B Casteel,2,101,4
J Joiner,0,28,2
M Wiley,0,27,4
D Dixon,0,20,2
B Curry,0,18,2
C Peterson,0,13,1
J Taylor,0,13,4
S Berryhill III,0,12,1
T Reid III,0,7,1
N Tilford,0,4,1
Z Moss,0,78,3
B Kuithe,0,29,2
D Vickers,0,24,2
C Fotheringham,0,19,2
D Simpkins,0,14,2
B Thompson,0,14,1
J Dixon,0,7,1
J Wilmore,0,6,1
F Darby,0,12,1
T Hudson,0,8,1
B Aiyuk,0,7,1
K Williams,0,-2,1
C Strickland II,0,86,6
S McCormick,0,39,2
T Woolen,0,33,2
Z Franklin,2,26,4
S Jones,0,15,2
G Sharp,0,9,1
B Brady,0,3,1
D Griffin,0,1,1
B Rozner,1,138,9
A Trammell,0,75,9
A Pitre III,1,10,2
S Mariner,0,53,2
D Thompkins,0,46,4
S Scarver,0,23,2
G Bright,0,15,2
C Repp,1,13,1
J Warren,0,11,1
J Nathan,0,8,1
T Compton,0,5,2
R Doubs,0,80,4
D Christian,0,42,2
E Cooks,0,39,4
K Fossum,0,29,3
D Lee,0,16,2
T Taua,0,7,2
K Vaughn,1,80,4
K Lipscomb,0,34,1
C Johnson,1,21,1
J Pinkney,0,14,2
C Pierce,0,8,1
J Shelton Mosley,0,8,1
K Scott,0,69,2
J Nance,0,34,3
L Rountree III,0,13,2
A Okwuegbunam,1,10,2
J Johnson,0,9,3
T Badie,0,5,1
H Dubois,0,62,4
J Reed,0,45,5
T Cowley,0,19,1
T Jana,0,13,1
D Wicks,0,12,1
B Kemp,0,2,2
S Bracey,1,43,2
E Pancol,1,33,2
A Young,0,15,1
N Gray,0,12,3
J Marwede,0,7,1
M Durant,0,5,2
J Calhoun,0,3,4
T Turner,1,106,5
D Hazelton,2,43,3
J Mitchell,0,23,2
T Robinson,0,22,1
D McClease,0,19,1
D Keene,0,18,1
K Smith,0,5,1
October,3,2019,19
D Newsome,2,112,9
A Green,1,68,1
D Brown,0,53,2
B Corrales,1,42,4
G Walston,0,29,4
R Groves,1,27,3
J Williams,0,14,1
M Carter,0,-3,1
S Surratt,0,170,7
K Hinton,0,93,7
S Washington,0,25,3
J Freudenthal,0,12,2
B Chapman,0,8,2
T Terry,1,55,4
T McKitty,0,44,5
C Akers,1,42,4
O Wilson,0,38,4
G Nabers,0,31,2
D Matthews,0,27,3
T Harrison,0,18,2
K Gavin,0,15,1
K Laborn,0,11,1
C McDonald,0,-1,1
H Bryant,0,65,3
C Otton,0,53,3
J Chin,1,48,1
T Bynum,0,43,6
P Nacua,1,43,3
M Spiker,0,20,1
C McClatcher,0,8,1
A Baccellia,1,5,1
S Ahmed,0,4,4
J Johnson III,0,90,5
M Pittman,1,48,2
J Redd,2,36,5
S Webb,1,31,2
B Schooler,0,23,1
B Addison,0,16,2
C Habibi Likio,0,15,3
C Verdell,0,12,2
T Dye,0,9,2
B Arconado,1,109,5
E Winston Jr,0,82,5
M Borghi,1,57,9
T Harris,0,42,4
D Patmon,1,32,3
R Bell,0,32,4
R Fisher,0,21,2
D Martin,1,-6,3
L Shenault Jr,0,46,4
K Nixon,0,38,3
T Brown,0,22,3
B Russell,0,20,3
J Jackson,0,12,1
A Fontenot,0,5,2
M Bell,0,-2,1
L Jackson,1,141,5
J Pearson,1,68,7
Q Jernighan,0,24,3
J Sloan,0,23,2
J Simon,0,22,2
T Storey,1,8,1
G Walker,0,5,2
V Tucker,0,113,6
B LeMay,1,52,3
C Dollar,0,19,2
I Finger,0,9,1
T Ringwood,0,4,1
M Elder,0,3,2
J Okwoli,0,33,3
X Valladay,0,25,1
J Harshman,1,20,2
D Crow,0,11,1
J Marcotte,0,6,1
R Ismail Jr,0,-9,1
J Kress,0,94,4
A Molina,1,35,3
E Logan Greene,0,28,3
M Williams,0,27,2
T Vieira,0,11,1
A Umeh,0,8,1
M Stevenson,2,211,5
C Trahan,0,71,3
J Singleton,0,54,4
C Lark,0,39,3
T Bradley,0,37,2
M Car,0,-5,1
J Proche,1,83,7
K Granson,1,76,6
R Rice,0,16,3
K Freeman,0,14,1
R Roberson Jr,0,8,1
M Gailliard,0,4,1
X Jones,0,2,1
L Shenault Jr,1,172,9
T Brown,0,67,5
K Nixon,2,30,3
A Fontenot,0,29,5
J Mangham,0,19,2
B Russell,0,6,1
D Stanley,0,1,2
M Pittman Jr,2,156,7
T Vaughns,1,104,8
D London,0,85,7
A St Brown,0,55,5
V Jones Jr,0,5,1
K Christon,1,1,2
B Waters,0,24,2
S Mariner,1,38,3
J Warren,0,31,1
D Thompkins,0,26,6
J Nathan,0,11,1
S Scarver,0,8,1
G Bright,0,2,1
R Burt,0,-2,1
