longest punt return, name, punt return yards, punt returns
22,A Humphries,35,3
0,D Smelter,0,1
1,T Watts,1,1
10,D Reaves,10,1
1,M Lovett,1,1
0,R Waiters,-3,1
0,D Smith,-4,1
0,S Evans,-5,1
43,J McKissic,46,2
12,A Erickson,12,1
8,N Phillips,8,1
6,C Davis,6,1
2,R Nelson,2,1
0,B Cooks,1,1
0,R Reynolds,0,1
58,L Norwood,63,4
6,T Jacobson,6,1
2,R Smith,2,1
12,S Williams Rhodes,16,3
23,C Hoffman,49,5
3,S Ridley,3,1
2,L Austin,2,1
2,N Spruce,2,1
8,B Treggs,12,3
35,J Crowder,60,2
79,S Coley,79,1
1,H Waters,1,1
10,J Hardy,15,4
25,K Shaw,45,3
7,R Desir,7,1
26,A Wilson,26,2
5,S Harding,9,2
0,T Vizzi,0,1
67,V Bentley,82,3
14,M Osei,14,1
19,P Brown,16,6
17,C Embree,30,3
9,I Johnson,9,1
34,T Thompson,34,1
0,T Lockett,0,1
14,C Echols Luper,14,1
3,T Boykin,3,1
0,M Harris,0,2
2,D Payne,2,1
15,T Dudley Giles,15,1
4,T Williams,4,2
0,J Logan,-3,1
0,J Scott,-9,2
0,J Lewis,-15,1
3,C Jones,3,1
8,S Lynch,8,1
3,J Jones,3,1
0,J Westerkamp,-4,2
26,M Kings Jr,26,1
22,J Huber,39,3
0,T Crawley,0,1
28,D Gamblin,28,1
11,T Jones,11,2
2,J Gallon,2,1
91,J Saunders,92,2
2,Z Sanchez,2,1
8,J Coleman,8,1
5,B Addison,14,3
0,G Norwood,0,2
65,R Switzer,126,3
9,G Garrity,9,1
2,J Della Valle,2,1
1,B Callahan,-1,2
0,J Grant,-1,1
12,A McClung,29,4
6,V Hampton,6,1
37,H Childs,37,1
6,K Malone,6,1
10,R Lohnes,10,2
1,L Whitehead,1,1
4,K Acker,13,4
9,R Alderman,9,1
5,J Worton,5,1
9,N Agholor,12,3
9,J Jones,13,3
5,T Pruitt,-2,1
5,D Robinson,9,2
9,K Jarrett,11,2
3,W Byrn,3,2
0,K Fuller,0,1
63,W Likely,106,4
21,J Abbrederis,21,2
0,K Doe,-4,1
17,S Wynn,17,1
4,T Davis,4,2
5,F McRae,5,2
19,D Campbell,24,4
7,E Calhoun,7,1
1,M Williams,0,1
5,D Greene,5,0
0,T Langham,4,1
0,J Worton,-1,1
0,A Cioffi,34,1
0,J Grant,0,1
14,J Nelson,19,2
10,K Kubiak,12,2
24,S Lynch,24,1
25,B Barnhill,25,1
0,J McKissic,-1,1
0,A Wilson,0,1
75,C Jones,75,2
3,D Hart,3,1
0,K Bell,0,1
0,J Herndon,0,1
5,J Lewis,5,1
16,B Addison,18,2
8,A Humphries,8,1
3,D Rodriguez,3,1
18,T Davis,18,1
1,T Dudley Giles,1,1
1,N Spruce,1,1
20,N Agholor,20,1
0,S Vainuku,13,1
0,T Harris,0,1
17,R Johnson,17,1
5,R Lohnes,6,2
9,J Matthews,16,2
6,C Taylor,5,2
10,D Reaves,15,3
0,D Smith,-1,1
11,B Thomas,36,4
20,K Shaw,25,2
11,J Wilson,18,2
11,D Epps,11,1
25,I Burse,47,3
9,R Davis,5,4
0,D Smelter,-3,1
4,R Anderson,4,1
2,A McClung,2,1
12,K Martin Manley,29,4
8,J Gallon,8,1
0,J Coleman,-1,1
30,J Saunders,30,1
15,R Clark,21,2
2,K Malone,2,1
14,O Beckham Jr,14,1
24,T Taylor,24,2
6,W Likely,6,1
0,M Asprilla,11,1
3,M Milano,3,0
1,B Jones,1,2
45,T Smith,39,4
35,J Abbrederis,47,3
64,R Switzer,83,2
0,T Boston,0,1
3,R Smith,3,1
11,B Allen,11,2
9,T Jones,9,1
10,T Jones,10,1
13,C Hoffman,18,2
0,J Monroe,-1,1
0,B Roby,17,1
10,J Hall,10,1
7,R Tanner,7,0
0,C Moore,-6,1
11,M Hall,11,1
25,J Della Valle,27,3
2,B Reilly,2,1
1,A Janovich,1,0
0,J Westerkamp,-3,2
5,F Williams,5,1
3,V Bentley,3,2
1,R Ceaser,2,2
0,P Cooper,-2,2
41,T Vizzi,41,1
10,S Williams Rhodes,14,2
50,C Dunkley,50,1
14,E Johnson,19,2
9,K Griswould,14,3
0,B Treggs,0,2
10,R Desir,12,2
22,K Weatherspoon,23,3
5,D Young,5,2
15,D Boutte,26,3
16,A Erickson,20,1
1,W McNeal,1,2
49,I Adams,49,1
1,R Nelson,1,1
41,B Natson,64,4
0,J Hansley,-1,1
0,L Brooks,-2,1
14,G Norwood,14,1
4,S Harding,4,1
23,M Williams,42,4
23,B Holloway,23,1
8,J Lewis,7,3
0,C Moore,2,1
1,J Logan,1,1
27,J Shipley,52,4
0,J Davis,0,1
0,A Stewart,-5,1
11,J Smith,26,3
0,F McRae IV,0,1
0,D Campbell,0,1
0,R Burbrink,0,2
32,J Worton,33,2
6,C Dunkley,6,1
6,T Davis,6,2
18,R Lohnes,18,2
14,C Taylor,19,3
11,O Beckham,11,1
0,J Landry,0,1
1,J Herndon,1,1
11,D Smith,11,1
2,B Allen,2,1
4,J Westerkamp,5,2
7,D Bass,8,4
3,T Dudley Giles,3,1
0,B Addison,-3,1
42,B Holmes,42,1
20,A Erickson,20,1
1,M Hall,1,1
2,L Brooks,2,2
0,C Davis,-1,1
19,C Jones,19,1
1,N Phillips,1,1
33,D Deayon,59,4
5,D Gamblin,3,3
14,L McCombs,14,1
3,J Grant,3,1
6,J Hansley,6,1
6,M Roberson,6,1
0,K Shaw,-1,1
62,A Wilson,58,4
8,S Harding,8,1
0,A Pierce,0,1
5,S Williams,5,1
0,A Stephens,0,1
9,V Bentley,9,1
22,T Jones,22,3
0,C Embree,0,1
2,T Thompson,2,2
0,J Blue,-1,1
17,D Young,18,2
16,D Surgent,18,2
0,R Ceaser,-1,1
29,M Kings Jr,29,1
7,M Jones,7,1
11,K Malone,11,1
13,R Anderson,13,2
0,S Finch,10,1
0,J Hall,0,1
31,M Murphy,39,3
0,D Harris,-3,1
0,K Griswould,-2,1
5,R Switzer,5,1
0,J Crowder,-1,1
10,R Smith,10,2
6,W Likely,6,1
13,J Huber,21,3
6,J Falslev,6,1
0,C Hoffman,2,1
6,J Matthews,6,1
5,D Epps,3,4
0,B Callahan,-7,1
14,D Boutte,21,2
3,V Hampton,3,1
5,A Humphries,8,1
4,B Sanders,4,1
8,T Jones,8,1
23,R Desir,27,4
7,S Evans,7,1
41,C Echols Luper,66,3
18,L Norwood,24,2
10,T Watts,10,1
12,B Chancellor,28,5
0,M Marshall,14,1
8,J Roberts,8,0
0,J Nelson,0,1
43,M Ricard,43,1
12,E Johnson,12,1
4,K Whitely,4,1
71,T Vizzi,83,3
21,N Agholor,26,2
0,S Evans,-1,1
4,G Norwood,1,2
0,K Harrison,-1,1
24,T Taylor,24,1
64,J Natson,93,4
0,D Centers,0,1
0,J Claiborne,-5,1
17,T Pruitt,18,2
4,K Johnson,4,1
10,T Smith,10,1
6,D Terrell,3,3
9,W Byrn,9,2
0,J Abbrederis,-2,1
8,J Della Valle,9,2
10,W McNeal,10,1
1,J Thompson,1,1
12,J West,12,1
0,A McClung,0,1
27,M Harris,27,1
4,L Norwood,4,1
50,J Shipley,50,2
5,L McCombs,3,2
7,K Malone,7,2
64,J Saunders,69,2
2,A Thomas,2,1
7,D Surgent,7,1
5,J Taylor,9,2
22,C Davis,36,2
6,R Nelson,13,3
6,K Shaw,9,3
40,J Crowder,40,1
9,I Burse,21,4
16,M Kings Jr,16,1
11,P Brown,22,2
15,B Callahan,15,1
13,D Reaves,13,1
0,D Smith,-1,1
5,S Lynch,5,1
3,S Williams,3,1
5,N Agholor,-3,2
14,T Vizzi,14,1
8,B Ross,8,1
9,D Boutte,10,3
29,D Surgent,44,3
19,L Brooks,24,2
6,B Allen,1,3
4,D Bass,2,3
54,T Boyd,69,3
5,J Falslev,8,2
16,D Smith,24,3
3,M Jones,-2,2
70,B Estime,82,2
1,R Desir,1,2
8,T Thompson,1,3
86,R Switzer,83,3
0,A McClung,-2,1
0,T Jones,-7,1
7,R Nelson,7,2
0,J Davis,-14,1
4,D Smelter,4,1
15,J Holder,14,3
0,B Addison,-4,1
0,N Phillips,0,1
12,J Lewis,20,3
13,B Holloway,13,1
0,J Snead,15,1
6,P Perkins,6,1
0,I Adams,0,1
0,S Evans,0,1
0,W Byrn,0,1
0,L Norwood,-1,1
9,J Worton,9,1
0,R Davis,-3,1
12,O Beckham,19,4
23,C Kirksey,23,0
21,K Martin Manley,22,2
0,R McCarron,0,1
0,A Hitchens,-8,0
13,B Chancellor,16,2
0,K Whitely,1,2
19,M Kings Jr,21,3
3,B Sanders,3,1
1,K Whitfield,1,1
9,C Jones,18,2
6,J Saunders,6,2
38,M Murphy,46,3
12,C Moore,12,1
3,J Stewart,4,2
0,P Brown,-5,2
7,G Ward Jr,6,2
22,J Krause,18,4
0,J Smith,0,1
10,J McKissic,10,1
22,C Davis,36,3
