longest reception, name, receiving touchdowns, receiving yards, receptions
6,G Morris,0,2,2
65,R Collins Jr,0,99,5
32,T Smith,1,92,7
20,G Ellingson,0,76,7
13,S Cooper,0,24,3
9,D Daniels,0,17,2
7,N Adjei,0,13,3
47,S Evans,0,174,6
28,K Moore,1,159,10
17,N Roosevelt,0,58,5
19,W Powell,0,28,2
5,E Arceneaux,0,5,1
5,C Watson,0,5,1
22,B Sinopoli,0,100,8
20,R Harris,0,65,7
24,J Smith,0,49,4
14,C Holley,0,43,5
10,J Crockett,0,37,6
9,N Behar,0,18,2
4,B Gillanders,0,4,1
27,D Absher,1,81,7
23,E Lewis,1,50,4
18,F Faubert Lussier,0,37,3
15,W Stanback,0,21,3
10,M Carter,0,16,2
9,J Wieneke,1,14,2
8,K Julien Grant,0,8,1
16,K Moore,0,43,5
26,N Roosevelt,0,36,2
13,M Thigpen,0,36,4
10,W Powell,0,32,6
29,J McInnis,0,29,1
14,S Evans,0,14,1
7,C Watson,0,14,3
9,E Arceneaux,0,9,1
45,T Smith,1,83,5
15,N Adjei,0,26,3
9,S Cooper,0,12,3
11,T Green,0,11,1
9,D Daniels,0,9,1
7,K Elliott,1,7,1
24,L Tasker,0,90,7
20,J Marshall,0,54,4
15,M Tucker,0,51,5
36,D Ungerer,0,36,1
17,M Jones,0,30,2
20,C Marshall,0,24,3
7,J Acklin,0,7,1
75,R Smith,1,103,3
25,A Edwards,0,62,4
24,J Ralph,0,27,2
13,S Green,0,13,1
9,J Wilder Jr,0,9,1
9,D Cross,0,9,1
7,A Charette,0,7,1
0,L Noel,0,0,1
24,B Burnham,1,91,7
43,R Lankford,0,53,3
16,D Carter,0,48,4
26,S Johnson,0,31,2
7,J White IV,0,28,6
3,J Lyles,0,3,1
36,H Mayala,1,103,5
40,A Peck,0,63,3
27,R Begelton,0,60,6
12,D Jackson,0,28,3
16,R Sindani,0,16,1
7,C Hunchak,0,7,1
0,J Huff,0,6,1
19,D Absher,0,60,5
50,Q Bray,0,58,2
28,E Lewis,0,48,4
19,J Wieneke,0,36,2
24,J Johnson,0,24,1
24,G Ellingson,0,125,8
38,R Collins Jr,0,117,6
35,S Cooper,0,55,5
12,D Daniels,0,43,6
15,C McCarty,1,34,5
12,T Smith,0,18,2
11,N Adjei,0,15,2
10,C Gable,0,14,2
18,J Huff,0,66,6
19,R Begelton,1,24,2
12,K Jorden,0,15,2
9,H Mayala,0,9,1
2,D Jackson,0,2,1
0,C Power,0,0,0
0,R Sindani,0,0,0
71,D Adams,1,105,2
22,K Lawler,0,34,2
16,D Wolitarsky,0,34,3
7,A Harris,0,10,2
9,N Demski,0,9,1
1,R Bailey,0,1,1
48,B Addison,0,130,7
47,B Banks,1,100,4
34,A Coombs,0,54,2
26,J Acklin,0,45,3
13,L Tasker,0,32,3
18,C Marshall,0,25,2
31,D Daniels,1,109,7
22,G Ellingson,0,73,7
12,T Smith,0,40,5
10,N Adjei,0,37,4
15,C Gable,0,32,3
10,R Collins Jr,0,10,1
10,S Cooper,0,10,1
8,C McCarty,0,8,1
22,K Moore,0,119,9
22,N Roosevelt,0,87,7
45,C Watson,0,62,3
31,W Powell,0,52,3
19,S Evans,0,41,4
5,E Arceneaux,0,5,1
63,D Adams,0,93,4
42,N Demski,0,72,5
34,D Wolitarsky,0,44,2
26,K Lawler,1,40,3
10,R Bailey,0,10,1
5,A Harris,0,8,2
30,K Lawler,0,52,3
31,N Demski,0,45,4
26,D Wolitarsky,0,40,3
18,A Harris,1,35,5
11,R Bailey,0,15,2
13,C Streveler,0,13,1
8,D Adams,0,11,2
11,J Grant,0,11,1
35,J Acklin,0,88,5
26,B Banks,0,72,6
15,B Addison,1,30,3
12,L Tasker,0,12,1
10,M Jones,0,10,1
3,T Sutton,0,3,1
