completions, interceptions thrown, name, passes, passing touchdowns, passing yards
28,0,B Silvers,41,1,314
0,0,K Barker,1,0,0
20,2,T Woodson,40,1,268
9,0,D Williams,24,1,156
1,0,W Jones III,3,0,5
17,0,D Sturm,25,0,212
3,0,D Wallace,7,0,20
4,1,K Shurmur,15,0,18
8,0,T Tagovailoa,10,2,103
9,0,J Hurts,17,0,78
20,1,J Jackson,30,3,298
1,0,A Bush,2,0,13
8,1,S Williams,26,0,85
36,0,L Falk,47,5,478
2,1,T Hilinski,3,0,27
13,3,D Cornwell,25,0,97
1,0,K Cureton,5,0,8
28,2,M White,44,1,319
18,2,J Milas,36,0,267
11,0,J Wassink,12,3,165
7,0,L Massei,15,0,54
1,0,D Glenn,1,0,3
9,0,J Allen,19,1,92
29,2,D Brown,40,1,280
24,1,B Shirreffs,39,3,406
30,0,T Sirk,39,3,426
24,3,J Park,48,1,246
0,0,D Montgomery,1,0,0
19,1,S Buechele,26,1,171
21,1,D Jones,41,0,166
0,0,Q Harris,1,0,0
15,1,M Rosier,26,2,270
9,1,C Crouch,15,0,99
1,0,T Davis,1,0,7
17,0,T Lee,24,3,246
16,1,K Myers,27,2,176
0,0,J Love,3,0,0
5,1,B Hoge,9,2,95
7,3,K Detmer Jr,20,0,91
34,1,L Falk,51,2,340
15,1,S Darnold,29,0,164
12,0,J Hurts,19,2,197
3,0,T Tagovailoa,5,1,51
14,2,S Patterson,29,0,165
19,1,A Allen,26,3,264
23,1,T Rogers,38,2,344
3,0,A Bradshaw,5,1,80
0,0,K Hopkins Jr,1,0,0
0,1,L Langdon,1,0,0
7,0,Z Greenlee,13,1,88
2,0,R Metz,5,0,22
13,0,J Stidham,16,2,264
1,0,M Willis,1,0,3
13,2,N Fitzgerald,33,1,157
0,0,K Thompson,4,0,0
14,0,A Brown,21,1,85
21,3,S Morris,42,0,171
1,0,T Poljan,1,0,9
17,1,J Morgan,28,2,163
1,0,M Wilcox Jr,1,0,18
6,1,J Doege,9,0,14
13,1,T Woodson,24,2,168
1,0,K Nelson,1,0,15
19,1,M Milton,31,3,253
27,3,R Ferguson,49,1,321
22,0,H Moore,45,1,211
21,0,C Litton,34,4,233
20,2,T Sirk,43,2,302
1,0,G Minshew,3,0,4
10,0,Q Flowers,18,2,160
2,0,B Kean,2,0,13
1,0,C Oladokun,1,0,12
22,0,J Driskel,29,1,187
31,3,J Urzua,51,2,359
1,0,P Smith,1,0,26
14,1,A McGough,26,1,206
1,0,T Owens,1,1,35
16,0,H Klugh,28,1,155
10,0,F Franks,14,0,185
7,0,L Del Rio,11,0,64
0,0,K Toney,1,0,0
18,0,K Shurmur,40,3,264
24,1,M McMaryion,32,2,296
1,0,J Hokit,1,1,16
31,3,T Gangi,48,2,253
0,0,D Henley,1,0,0
5,0,T Marshall,10,1,53
18,1,C Surratt,30,0,141
0,1,B Harris,1,0,0
31,0,D Brown,47,2,362
18,0,N Stevens,22,4,351
7,0,J Ertz,17,1,119
26,1,Z Smith,44,1,291
17,0,G Bollas,26,0,242
2,0,D Crum,4,1,78
0,1,K Price,1,0,0
11,1,D Anderson,18,1,142
18,0,S Johnson,27,2,175
26,2,B Roback,43,1,256
1,0,J Johnson,1,1,43
12,0,C Evans,20,1,101
18,2,T Keane,31,4,329
0,0,D Demos,1,0,0
18,0,L Jackson,26,3,249
14,0,J Pass,19,1,115
9,0,C Newble,17,0,64
17,1,D Etling,25,2,198
4,1,M Brennan,7,1,68
16,0,B Silvers,28,0,157
24,0,J Smith,39,3,317
21,2,C Garvin,45,1,235
32,1,A Ford,54,5,390
1,0,R Comis,3,0,13
13,0,N Rourke,24,2,181
18,0,B Lewerke,28,2,212
16,0,N Stanley,31,0,192
1,0,C Rastetter,1,0,15
13,2,C Rhoda,26,1,229
18,0,M Bortenschlager,28,2,154
20,0,R Finley,33,1,186
1,0,G Locklear,1,0,20
30,1,E Dungey,47,1,385
0,0,D Butler,1,0,0
4,0,L Jordan,9,2,146
9,0,A Worthman,17,3,158
0,0,N Romine,1,0,0
7,0,B Wimbush,18,3,119
3,0,I Book,5,0,51
19,1,G Ragland,37,2,262
7,0,J Herbert,8,1,86
9,1,T Alie,13,0,41
1,0,B Burmeister,1,0,4
23,0,R Bowers,41,3,255
0,0,C Forrest,2,0,0
11,0,D Garretson,22,0,74
26,1,J Browning,34,3,293
28,0,M Browne,32,4,410
0,0,B Dinucci,2,0,0
15,3,J Tyner,32,1,222
23,1,T McSorley,36,2,315
1,0,S Barkley,1,1,16
7,0,R Lagow,15,0,97
8,1,P Ramsey,17,1,78
5,0,K Bolin,14,0,56
2,0,G Rescigno,2,0,23
3,2,J Lewis,10,0,21
14,0,J Barrett,22,3,275
3,0,D Haskins,6,1,47
2,0,J Burrow,2,0,20
10,0,C Chapman,19,2,136
24,3,D Santacaterina,39,3,269
0,0,M Childers,1,0,0
19,0,K Griggs,42,1,270
24,1,M Fine,40,2,366
27,0,B Hicks,37,4,280
0,0,D Gillins,2,0,0
22,0,B Shirreffs,28,2,408
15,0,K Costello,23,1,173
15,2,M Wilkins,24,0,181
1,0,N Harry,1,1,14
20,3,L Marchi,41,1,182
25,1,K Postma,36,1,226
5,2,Q Dormady,16,0,64
6,0,J Guarantano,7,0,16
7,1,J Fromm,15,1,84
0,0,J Eason,1,0,0
0,0,D Swift,1,0,0
12,0,C President,18,1,115
3,0,Z Abey,4,0,90
19,0,K Mond,27,0,159
17,0,J Bentley,30,2,256
29,1,N Shimonek,46,1,330
27,1,M Rudolph,38,3,376
28,1,J Rosen,45,1,372
17,0,S Montez,36,1,243
0,0,T Patterson,1,0,0
11,0,A Rogers,16,2,203
30,2,J Love,48,1,315
29,2,J Jackson,44,1,251
1,0,O Bradburn,1,0,1
12,0,K Bryant,21,1,186
24,1,J Wolford,34,0,271
0,0,G Dortch,1,0,0
11,0,J Blackman,21,1,121
11,2,A Hornibrook,20,1,197
29,2,C Thorson,45,3,219
14,0,J Wassink,20,3,240
1,0,A Mussat,1,0,5
22,1,J Milas,40,0,170
1,0,Z Blair,3,0,5
14,0,J Allen,24,3,219
1,0,N Smith,2,0,30
10,1,D Williams,19,1,91
1,0,W Jones III,4,0,36
10,2,S Werts,18,1,160
12,4,J Hansen,26,4,316
20,0,R Finley,31,1,367
0,0,J Samuels,1,0,0
26,1,L Jackson,47,1,354
0,0,R Bonnafon,1,0,0
18,2,T Mangum,33,0,164
2,0,J Critchlow,4,0,8
12,1,B Rypien,19,1,125
1,0,M Cozart,1,0,17
21,1,B Shirreffs,35,1,310
34,0,R Ferguson,48,7,431
5,0,D Moore,7,1,49
17,0,T Woodson,30,2,211
1,0,K Nelson,1,0,38
21,3,J Milas,41,0,176
3,0,Z Blair,5,0,45
10,2,T Lamb,21,0,48
1,0,M Williams,1,1,27
27,6,T Rogers,50,2,356
14,0,J Stidham,21,2,235
34,0,S Patterson,51,2,346
13,0,A Brown,30,0,166
1,0,J Smith,1,1,25
0,0,T Levy,1,0,0
22,1,J Jackson,33,1,322
35,0,D Anderson,61,7,597
23,1,J Wassink,29,5,256
1,0,K Watson,1,1,13
0,1,J Franklin,1,0,0
10,1,H Klugh,26,0,132
19,0,C Litton,28,2,192
23,1,H Moore,40,1,278
16,0,M Milton,19,5,374
21,1,K Bryant,29,1,200
5,0,H Johnson,5,1,42
2,0,Z Cooper,6,0,16
1,0,W Spiers,1,0,5
14,0,K Hinton,30,2,203
19,0,S Montez,32,3,251
11,0,K Tate,12,1,142
0,0,B Dawkins,1,0,0
18,0,T Keane,26,3,239
18,1,C Manning,30,1,273
20,1,T Sirk,38,1,253
19,1,L Marchi,31,2,321
2,0,F Nutile,2,0,23
10,0,F Franks,16,0,108
9,0,D Etling,16,1,125
17,2,J Blackman,28,2,203
19,1,M Rosier,44,3,254
19,2,K Postma,27,2,176
1,0,D King,1,1,22
41,2,B Hicks,58,1,397
0,0,K Freeman,1,0,0
13,0,M Linehan,28,0,149
18,1,A Nunez,24,1,213
1,0,J Davis,3,0,0
0,0,D Ray,1,0,0
17,1,N Stanley,32,3,247
1,0,T Wiegers,2,1,3
22,3,J George Jr,45,0,246
12,1,P Bender,24,1,146
11,1,C Stanley,19,0,110
19,1,N Shimonek,24,2,233
3,0,M Carter,3,1,57
22,1,S Johnson,36,2,298
0,0,B Snell Jr,1,0,0
22,0,D Lock,42,3,355
16,1,G Ragland,26,2,255
8,0,B Bahl,17,0,119
11,1,J Morgan,25,3,222
1,0,G Loy,1,0,8
16,3,J OKorn,35,0,198
11,0,B Lewerke,22,1,94
25,0,J Urzua,31,1,250
20,1,A McGough,31,1,209
2,0,M Alexander,3,0,12
4,0,Z Abey,11,2,86
9,0,A Worthman,16,2,257
1,0,G Sanders,1,0,24
19,1,C Surratt,42,1,179
17,2,I Book,31,1,146
16,1,T Lee,32,1,262
2,0,P OBrien,3,0,9
9,1,A Hornibrook,17,1,113
25,1,T Gangi,32,4,278
1,0,A Celis,1,0,20
0,0,Q Conaway,1,0,0
18,1,D Brown,27,2,229
13,1,M Childers,21,3,114
0,1,D Santacaterina,1,0,0
2,1,D Crum,4,0,15
4,2,G Bollas,13,0,14
19,2,C Thorson,36,0,142
4,0,M Alviti,7,0,56
25,0,T McSorley,34,1,245
4,0,T Stevens,7,0,41
20,0,J Barrett,31,3,261
3,0,D Haskins,4,0,42
3,0,M Bortenschlager,12,0,16
0,0,C Henderson,1,0,0
17,1,N Rourke,31,0,160
25,1,S Morris,35,2,249
24,0,B Mayfield,33,2,306
1,0,J Mead,1,0,17
18,0,K Kempt,24,3,343
2,0,J Lanning,3,0,25
16,4,S Williams,39,2,163
13,1,J Driskel,22,0,97
15,2,B Burmeister,27,1,145
24,0,L Falk,42,3,282
19,0,E Sindelar,26,1,248
6,2,D Blough,10,1,59
11,1,C Rhoda,25,2,101
7,0,J Tyner,16,1,135
2,1,M Smalls,5,0,11
1,0,K Hopkins Jr,1,0,9
0,1,A Bradshaw,2,0,0
16,0,J Bentley,31,3,199
8,0,C Kelley,13,1,140
12,1,A Allen,24,1,84
15,1,J Love,25,1,97
0,1,J Blackwell,1,0,0
15,0,M McMaryion,26,0,136
33,0,E Dungey,49,2,365
15,0,M Browne,22,0,161
6,0,B Dinucci,10,0,55
1,0,K Pickett,1,0,13
15,0,K Hill,28,1,188
1,0,K Turpin,1,1,48
25,1,W Grier,45,3,366
30,1,S Ehlinger,50,2,380
12,1,J Ertz,18,2,224
2,0,A Delton,5,0,30
9,0,J Banks,13,1,165
10,0,L Skipper,14,1,256
2,1,C President,6,0,17
23,0,L Woodside,34,0,289
23,2,B Roback,39,2,226
1,0,I Holder,1,0,27
19,1,K Mond,29,1,237
13,0,J Hurts,22,1,123
13,0,D Williams,24,1,158
1,0,H White,1,1,47
24,0,C Evans,37,3,433
21,0,A Erdely,32,0,188
17,0,J Smith,29,2,209
12,0,A Rogers,27,1,177
0,0,B Presley,1,0,0
14,0,C Chapman,24,0,172
23,1,S Darnold,35,3,316
1,0,M Fink,1,0,12
16,1,D Garretson,29,0,197
20,2,T Williams,39,1,238
0,0,D Simpkins,1,0,0
7,0,K Chryst,14,0,106
6,0,K Costello,10,0,82
12,0,Z Greenlee,22,1,124
24,0,M White,37,0,208
27,1,D Sturm,43,3,367
15,0,K Howard,20,3,212
0,0,T Parks,1,0,0
17,0,K Myers,29,1,152
22,0,N Stevens,31,2,293
17,0,K Shurmur,31,1,172
7,0,J Fromm,11,2,102
3,0,J Eason,3,0,24
24,2,K Benkert,43,3,182
14,2,D Jones,42,1,124
27,0,J Browning,40,2,215
0,0,K Carta Samuels,2,0,0
11,0,R Bowers,18,0,80
5,0,C Forrest,8,0,53
24,1,B Silvers,46,0,263
1,0,K Barker,1,0,6
7,0,D Davis,10,1,120
4,1,C Garvin,10,0,56
17,0,A Nunez,27,1,232
12,1,W Jones III,18,0,197
2,0,D Williams,7,0,22
21,0,R Bowers,38,1,259
28,5,L Falk,43,0,286
4,0,T Hilinski,5,0,28
20,0,E Dungey,32,3,278
0,0,D Butler,1,0,0
12,0,K Bryant,17,0,116
10,0,Z Cooper,14,0,88
0,0,W Spiers,1,0,0
4,0,A Worthman,8,0,72
12,1,A Rogers,27,0,145
24,0,J Hansen,37,5,291
5,0,K Anderson,16,1,133
8,0,T Keane,13,0,98
12,1,J Hurts,19,1,155
1,0,T Tagovailoa,2,0,33
23,1,C Kelley,42,1,200
0,0,B Johnson,1,0,0
0,0,A Bradshaw,3,0,0
0,0,K Hopkins Jr,1,0,0
0,0,Z Potter,1,0,0
19,1,B Roback,27,4,229
9,0,K Tate,13,1,148
20,3,J Rosen,34,0,219
29,0,M Wilkins,41,0,245
17,0,J Browning,30,0,139
16,1,J Morgan,41,1,182
1,1,G Loy,2,0,10
7,2,N Rourke,22,1,105
13,0,D Anderson,18,1,191
8,1,K Vantrease,16,0,153
20,0,M Childers,31,1,224
21,0,M Milton,27,2,324
4,0,N Vedral,4,0,41
9,1,T Sirk,21,2,91
6,0,G Minshew,12,1,69
17,2,S Morris,37,1,182
0,0,T Poljan,1,0,0
10,0,L Woodside,18,0,89
26,0,N Stevens,37,4,384
23,0,T Gangi,40,4,428
1,0,K Moore,1,1,57
1,0,C Solano,1,0,23
22,0,D Jones,35,0,204
0,0,Q Harris,1,0,0
0,1,S Wilson,1,0,0
18,2,J Blackman,21,1,197
17,2,A McGough,31,1,220
5,1,J Banks,16,0,36
17,2,F Franks,26,0,129
8,1,K Mond,24,0,180
13,0,M McMaryion,23,3,299
13,1,T Tuioti,24,0,200
2,0,L Jordan,6,0,13
18,1,J Fromm,26,2,326
15,1,D Lock,25,4,253
6,0,S Werts,9,0,73
31,2,T Rogers,51,3,382
1,0,C Cramer,1,1,17
12,0,D Brown,23,1,173
1,0,C McDonald,1,1,4
17,1,M Aaron,27,2,322
4,0,J Love,6,0,59
15,0,M Linehan,28,2,200
19,1,T Lamb,26,3,155
20,2,J George Jr,38,2,308
5,0,G Rescigno,10,0,89
1,0,K Bolin,2,0,13
20,2,P Ramsey,41,1,178
1,0,R Lagow,1,0,20
0,0,M Majette,1,0,0
10,0,J OKorn,20,0,58
13,0,K Kempt,20,1,122
5,0,Z Noland,9,0,90
0,0,D Montgomery,1,0,0
3,0,C Stanley,7,0,26
8,1,P Bender,19,0,18
11,0,A Delton,29,0,146
0,0,B Pringle,1,0,0
27,0,K Hill,37,0,297
9,0,G Bollas,14,2,154
1,0,D Crum,4,0,7
12,2,B Bahl,29,2,174
14,0,G Smith,23,3,225
9,0,C Evans,14,0,89
26,0,C Manning,35,4,446
19,1,L Jackson,39,2,332
5,1,A Brown,17,1,100
7,0,D Wade,10,0,91
0,0,J Smith,1,0,0
13,0,D Etling,24,1,206
0,0,R Gage,1,0,0
9,0,J Stidham,26,1,165
17,0,M Bortenschlager,38,3,255
27,2,C Thorson,49,1,293
24,0,R Ferguson,40,3,279
1,2,Z Abey,7,0,20
23,0,M Rosier,37,1,297
3,0,T Marshall,8,1,55
11,1,D Croft,20,3,163
5,0,C Rhoda,12,0,53
9,1,B Lewerke,18,0,120
22,0,S Patterson,35,4,351
13,1,K Shurmur,29,2,174
5,0,D Wallace,8,1,55
12,0,C Litton,23,3,176
14,1,S Williams,27,0,116
19,2,N Fitzgerald,30,2,241
16,1,T Mangum,26,1,145
1,0,J Critchlow,3,0,2
7,3,B Harris,18,0,46
19,0,K Benkert,31,2,249
23,0,T Lee,38,2,303
4,1,P OBrien,9,0,46
27,0,J Barrett,33,5,325
3,0,D Haskins,3,0,25
1,0,J Burrow,3,0,4
20,1,M Fine,34,3,354
13,0,D Sturm,24,2,215
19,0,M Rudolph,31,3,459
1,0,T Cornelius,2,0,12
11,1,Z Smith,28,0,127
3,1,C Brewer,7,0,41
0,0,T Nicholson,1,0,0
20,1,D Garretson,37,0,289
14,0,S Montez,24,2,168
1,0,B Bobo,1,1,11
19,1,B Dinucci,32,1,170
5,0,K Pickett,13,0,61
14,0,R Finley,25,1,198
12,0,C Chapman,27,1,240
11,0,B Rypien,19,1,72
3,0,M Cozart,4,0,53
16,0,Q Flowers,29,0,184
1,0,B Kean,1,0,6
16,1,H Moore,28,0,147
5,0,R Trail,9,0,31
16,2,K Howard,27,1,221
9,1,R Metz,17,0,67
5,0,Z Greenlee,10,0,63
0,0,M Torrez,1,0,0
15,1,K Chryst,21,3,181
5,0,K Costello,6,1,59
1,0,J Tyler,1,0,16
3,2,B Burmeister,8,0,23
2,0,T Alie,5,0,10
33,1,L Marchi,54,1,356
18,1,B Shirreffs,28,3,105
11,0,J Guarantano,18,0,133
0,0,J Smith,1,0,0
15,0,J Bentley,24,0,129
19,0,S Ehlinger,39,1,278
2,0,S Buechele,2,0,11
17,1,B Mayfield,27,2,302
1,0,T Sermon,1,0,42
9,1,L Skipper,18,1,128
25,2,K Postma,41,0,258
16,1,A Erdely,31,1,174
23,2,J Urzua,42,1,268
0,0,R James,1,0,0
27,0,S Darnold,50,3,358
16,1,T Williams,27,1,262
1,0,D Simpkins,1,1,5
8,3,J Love,18,0,109
11,0,K Myers,20,0,94
1,0,A Vaughns,1,1,29
18,1,J Allen,26,1,208
13,2,A Hornibrook,18,1,199
13,1,E Sindelar,29,0,155
33,0,M White,47,5,398
7,0,D Eckels,8,0,80
1,0,N Fant,1,0,26
2,0,D Malone,2,0,2
9,1,B Barden,18,0,61
0,0,J Thompson,1,0,0
32,1,W Grier,41,5,352
24,1,N Shimonek,39,4,323
17,1,J Wassink,29,1,182
13,1,T Woodson,24,1,127
23,0,J Hansen,37,2,275
1,0,C Mason,1,0,34
0,0,L Bonner,1,0,0
11,0,J Davis,24,0,128
4,1,A Nunez,11,0,51
0,0,J Bradley,1,0,0
29,1,K Postma,40,1,315
0,0,D King,1,0,0
33,1,R Ferguson,53,1,471
14,1,J Urzua,30,1,220
0,0,K Banks,3,0,0
16,0,C Litton,24,0,168
17,0,T Gangi,33,2,239
1,0,A Celis,2,1,28
4,1,A Worthman,7,0,41
5,0,T Tuioti,16,1,84
2,0,L Jordan,3,0,48
17,0,N Stevens,33,2,231
17,3,S Williams,25,0,180
24,1,M White,34,5,304
1,0,C Echols Luper,1,0,39
13,0,J Hurts,21,1,198
9,1,T Tagovailoa,12,1,134
9,1,J Guarantano,16,0,44
23,0,T Lamb,39,2,427
17,0,T Keane,29,2,332
15,0,C Kelley,26,0,163
19,1,J Stidham,28,0,218
1,0,R Davis,1,1,62
1,0,M Willis,1,1,4
3,0,A Bradshaw,5,0,74
5,0,K Hopkins Jr,12,1,67
0,1,L Langdon,1,0,0
20,0,F Nutile,29,1,290
18,0,J Milas,30,0,118
2,0,Z Blair,4,0,9
16,0,S Morris,21,4,199
0,0,T Poljan,2,0,0
16,0,Z Smith,27,0,261
8,0,C Brewer,13,2,109
26,0,W Grier,37,5,375
12,0,B Rypien,17,0,104
6,0,M Cozart,7,1,73
12,2,J Allen,27,1,131
6,1,G Loy,11,0,104
7,2,J Morgan,12,1,71
21,0,M Childers,33,3,239
0,0,D Santacaterina,1,0,0
29,2,R Bowers,49,2,301
10,1,K Tate,15,2,166
14,2,H Klugh,28,1,154
21,0,A Erdely,29,1,182
22,1,H Moore,35,2,189
26,1,B Hicks,37,2,295
23,0,B Shirreffs,29,1,372
17,1,L Skipper,27,0,259
15,1,D Jones,33,2,272
1,0,Q Harris,1,0,11
8,0,B Dinucci,18,0,149
14,0,T Sirk,21,0,177
6,0,G Minshew,9,2,121
26,1,T Mangum,41,2,319
28,1,B Roback,44,1,308
16,0,J Wassink,24,1,190
2,0,R Goddard,3,0,12
24,0,J Driskel,35,2,357
31,2,M Fine,47,2,283
16,2,J Blackman,28,2,248
13,0,L Jackson,21,1,156
25,1,C Manning,40,1,255
25,1,B Silvers,35,2,335
0,0,K Barker,1,0,0
5,0,T Marshall,11,0,68
17,1,J Wolford,30,2,252
12,1,A Delton,14,1,144
32,1,B Mayfield,41,2,410
11,1,J Smith,28,0,194
32,2,K Howard,53,3,301
12,0,R Comis,16,3,193
9,0,A Ford,12,1,157
4,1,K Brown,9,0,148
1,0,L Anthony,9,0,7
16,0,B Lewerke,29,1,185
0,0,C Heyward,1,0,0
22,0,P Ramsey,34,0,158
26,0,M Rosier,43,2,344
13,4,E Dungey,41,0,137
13,0,B Bahl,20,0,177
17,1,K Vantrease,41,2,202
5,2,D Croft,15,1,47
18,0,J George Jr,23,1,128
2,1,C Thomas,4,0,33
10,3,S Patterson,23,0,116
7,0,J Taamu,11,0,78
9,0,D Etling,13,2,200
23,1,D Lock,33,6,467
1,0,M Wilson,1,0,8
19,0,M Linehan,32,2,139
3,0,M Petrino,4,1,58
18,0,N Fitzgerald,26,1,155
1,0,K Thompson,1,0,4
13,2,S Johnson,28,0,117
1,0,D Barker,2,0,28
2,1,Z Abey,4,1,115
3,1,G Lewis,9,0,56
15,1,M Milton,23,1,233
1,0,N Vedral,1,0,3
21,0,C Thorson,36,0,192
19,1,N Stanley,33,1,223
9,0,B Wimbush,19,2,120
0,0,I Book,2,0,0
20,1,S Darnold,28,2,229
5,0,M Fink,8,0,31
8,0,N Rourke,17,2,132
1,0,Q Maxwell,3,0,6
6,0,G Bollas,14,0,61
1,1,D Crum,3,0,3
17,1,T McSorley,26,1,282
16,0,J OKorn,28,0,166
9,0,G Rescigno,18,1,87
15,2,E Sindelar,29,0,138
8,0,D Blough,15,1,57
20,1,D Davis,33,3,317
14,1,C Evans,23,0,179
10,0,C Chapman,20,0,77
1,0,R Agnew,3,0,13
10,0,M McMaryion,16,0,176
19,0,K Hill,26,5,278
1,0,S Robinson,2,0,6
7,0,P Bender,16,0,38
1,0,C Stanley,2,0,8
22,1,S Ehlinger,36,0,241
25,0,M Rudolph,38,0,282
9,1,J Banks,19,2,221
10,1,Q Flowers,24,2,127
17,1,L Woodside,24,5,304
1,0,M Julian,3,0,19
0,0,M Guadagni,1,0,0
18,1,T Woodson,33,2,205
5,0,R Kelley,7,1,86
31,1,N Shimonek,41,0,207
22,1,K Kempt,32,3,192
21,0,J Rosen,36,2,266
8,1,B Burmeister,15,0,74
8,2,K Palandech,18,0,48
5,0,A Rogers,12,0,37
19,0,J Love,27,2,316
1,0,K Myers,2,0,7
19,4,T Huntley,35,0,155
19,1,M Wilkins,29,0,140
12,0,D Sturm,21,1,134
0,0,Y Routsas,1,0,0
3,1,S Glaesmann,9,1,84
3,1,M Smalls,5,0,61
17,1,K Benkert,33,0,126
2,2,L Stone,9,0,26
19,0,A Brown,24,3,275
10,0,J Jackson,20,3,132
5,0,A Bush,7,1,70
4,0,C Surratt,8,1,94
4,2,B Harris,11,0,24
0,0,N Elliott,3,0,0
17,0,L Falk,34,3,197
3,0,T Hilinski,9,0,15
7,0,S Noyer,18,0,53
4,0,S Montez,13,0,21
2,0,C Marksberry,3,0,20
16,1,A Hornibrook,24,2,225
13,1,M Bortenschlager,30,1,125
15,0,D Plitt,34,0,97
3,0,Z Blair,3,0,8
8,0,L Woodside,17,3,267
0,0,M Guadagni,1,0,0
17,0,C Manning,31,2,195
27,2,D Davis,48,1,297
23,0,M Childers,40,2,278
22,0,B Roback,44,1,262
1,0,I Holder,1,1,45
13,1,D Garretson,21,0,126
16,1,K Chryst,33,1,141
6,0,A Brown,20,1,54
1,0,J Smith,1,1,34
11,1,J Blackman,26,0,102
1,0,C Akers,1,0,47
18,1,R Ferguson,31,3,298
15,0,J Banks,30,3,203
0,0,D Hilliard,1,0,0
19,0,B Hicks,32,2,338
1,0,K Freeman,1,0,28
9,1,L Skipper,23,1,212
0,0,K Johnson,1,0,0
0,0,C President,1,0,0
21,1,T Woodson,29,3,291
34,1,T Jackson,50,0,313
10,1,K Tate,17,2,275
45,4,T Hilinski,61,2,509
13,0,L Falk,23,1,93
17,0,M Wilkins,29,1,259
1,1,B Barnett,2,0,19
19,0,S Darnold,35,3,266
17,0,C Brewer,27,0,181
4,1,Z Smith,11,0,37
27,1,S Buechele,34,1,256
0,0,L Humphrey,1,0,0
0,0,C Warren III,1,0,0
18,1,T Mangum,34,3,283
3,0,J Critchlow,4,0,49
25,1,M Aaron,39,2,198
22,0,K Bryant,33,2,207
3,0,T Marshall,13,0,32
20,0,S Montez,26,3,347
1,0,S Noyer,1,0,6
29,1,R Bowers,52,3,359
1,0,V Wharton III,1,1,15
19,0,B Shirreffs,39,0,202
3,1,D Pindell,12,0,31
0,0,Q Skanes,1,0,0
31,0,D Lock,37,5,377
3,1,M Wilson,6,0,31
17,3,N Stevens,31,2,269
2,1,A Worthman,4,1,64
8,0,T Keane,16,0,91
5,0,K Anderson,11,0,58
27,1,D Williams,38,2,269
0,0,W Jones III,1,0,0
3,0,M Zaire,6,0,36
7,1,F Franks,19,0,30
4,1,J Fromm,7,1,101
16,0,M McMaryion,27,0,152
17,0,J Stanton,29,0,155
19,0,D Brown,33,0,160
5,1,C Chapman,11,1,83
28,0,M Linehan,42,3,360
24,1,C Evans,37,3,415
7,0,J George Jr,20,0,108
2,2,C Thomas,11,0,44
10,1,A Hornibrook,19,0,135
15,1,N Stanley,27,1,190
9,1,D Croft,29,0,139
21,1,K Kempt,35,2,202
12,2,K Hill,25,0,135
23,1,C Stanley,48,1,418
4,0,A Delton,7,0,98
4,0,S Thompson,6,0,40
6,0,S Johnson,15,0,46
1,0,L Bowden Jr,1,0,36
18,0,J Guarantano,23,0,242
10,1,M Bortenschlager,16,2,171
31,1,P Ramsey,41,3,279
12,0,R Lagow,21,2,131
9,1,A Ford,12,0,110
11,0,R Comis,20,0,80
0,1,J Brown,1,0,0
14,1,T Lamb,28,2,133
10,0,B Peters,14,1,124
3,1,J OKorn,6,0,13
8,0,G Rescigno,16,0,101
20,1,J Taamu,30,0,368
19,1,C Kelley,30,3,189
33,2,C Litton,52,3,363
14,0,A McGough,18,2,177
16,3,N Elliott,39,1,173
2,0,A Ratliff Williams,3,1,51
1,0,C Surratt,3,0,23
1,0,M Miles,1,0,5
16,1,M Rosier,38,3,356
1,0,E Shirreffs,3,0,0
20,2,T Rogers,40,1,221
25,1,J Hansen,40,4,297
33,0,C Thorson,48,2,356
1,0,J Jackson,1,1,12
39,0,B Lewerke,57,4,445
10,0,B Wimbush,19,2,104
17,1,R Finley,37,1,213
25,1,M Fine,36,1,309
21,2,S Williams,35,0,181
33,0,J Barrett,39,4,328
17,0,T McSorley,29,2,192
22,1,B Mayfield,34,4,281
22,1,N Shimonek,36,4,322
9,0,B Burmeister,12,1,47
1,0,C Nelson,1,1,22
25,0,T Huntley,43,2,293
10,1,B Dinucci,18,1,134
22,1,K Benkert,42,2,212
16,0,D Blough,28,1,164
32,0,T Lee,50,2,431
7,2,S Glaesmann,16,1,187
0,1,J Tyner,1,0,0
21,0,J Smith,32,1,237
19,0,J Bentley,29,1,174
27,1,K Shurmur,49,4,333
23,0,Q Flowers,38,0,325
12,0,D King,20,1,137
2,0,K Postma,5,0,5
14,0,K Howard,25,1,207
5,1,K Griggs,13,0,59
16,0,A Erdely,29,1,208
9,0,B Silvers,18,1,102
1,0,J Johnson,1,1,40
0,0,K Barker,1,0,0
4,1,K Brown,7,0,42
2,0,S Werts,5,0,40
8,1,N Starkel,15,1,133
8,2,K Mond,26,0,56
12,1,N Fitzgerald,21,2,141
8,2,Z Greenlee,29,0,133
18,1,D Sturm,30,1,188
17,0,J Love,32,1,168
1,0,K Myers,1,0,18
0,0,A Vaughns,1,0,0
19,0,B Rypien,27,3,260
5,0,M Cozart,7,2,110
13,0,J Jackson,27,1,200
10,1,D Jones,24,0,82
28,0,J Wolford,34,5,461
27,1,L Jackson,44,1,330
1,0,J Pass,2,0,2
8,1,J Browning,11,0,98
1,0,K Carta Samuels,1,0,11
12,0,J Rosen,21,1,93
7,0,D Modster,12,1,77
32,2,M White,56,2,371
10,1,J Driskel,24,1,93
20,4,W Grier,42,2,285
