kickoff return yards, kickoff returns, longest kickoff return, name
93,4,35,Joe Lefeged
42,2,25,Jordan Sullen
17,1,17,Derrick Strozier
36,1,36,Lindsey Lamar
13,1,13,Richard Kelly
81,4,30,Willie Floyd
23,1,23,Damian Fortner
16,1,16,Travis Jones
63,3,22,Brandon Driver
20,1,20,Jeremy Hester
185,7,100,Troy Evans
12,1,12,Tron Martinez
28,1,28,Eric Page
19,1,19,Isaiah Ballard
10,1,10,Jared Strait
0,1,0,Jerome Jones
19,1,19,Bryson Studnicka
17,1,17,Ghaali Muhammad
3,1,2,Greg Saydjari
27,1,27,Josh Smith
3,1,3,Nate Chandler
100,4,27,Isiah Barton
30,1,30,Aire Justin
28,1,28,Carl Winston
147,4,68,Marcus Sullivan
81,2,58,Tim Cornett
59,3,21,Rishard Matthews
22,1,22,Khalid Wooten
163,6,56,Robert Woods
127,6,27,Kevin Smith
49,2,25,Raynard Horne
22,1,22,Keith Payne
29,2,17,Lamarcus Joyner
12,1,12,Bert Reed
45,3,17,Michael Campanaro
22,1,22,Devin Brown
9,1,9,Chris Givens
69,3,28,BJ Bostic
44,2,25,Embry Peeples
52,2,27,Brian Fields
47,2,27,Aaron Winchester
22,1,22,Ansel Ponder
25,1,25,Justin Veltung
9,2,15,Shiloh Keo
104,4,30,Eric Russell
16,1,16,Byron McLeod
7,2,5,Shawn Southward
60,2,36,Quincy McDuffie
49,4,18,Pat Shed
24,2,17,Greg Franklin
12,1,12,Caleb Dyck
186,6,52,William Powell
48,3,20,Niles Paul
238,8,97,Darryl Surgent
66,2,43,Justin Gilbert
57,2,31,Joseph Randle
135,4,75,Joe Lefeged
136,2,100,Nick Williams
5,1,5,Mike Lang
149,3,100,Jonathan Warzeka
2,1,2,Drew Coleman
263,8,70,Derek Good
87,4,27,Travis Cobb
17,1,17,Greg Nwoko
50,2,29,James Rodgers
46,2,30,Markus Wheaton
90,4,27,Eric Williams
35,2,21,Cory Sykes
24,1,24,David Brown
57,3,28,Brian Fields
17,1,17,Darevon Chance
56,2,35,Titus Young
14,1,14,Jerell Gavins
119,5,31,Isaiah Ballard
50,2,41,Eric Page
62,2,33,ONeill Chambers
38,2,21,Brandon Davis
29,1,29,Isi Sofele
19,1,19,Jeremy Ross
152,5,46,Josh Smith
10,1,10,Cory Harkey
73,2,37,DJ Woods
50,3,22,DeMarco Paine
27,1,27,Kendrick Rhodes
22,1,22,Wayne Times
12,1,12,Jason Frierson
46,2,37,Willie McNeal
154,5,88,Andre Debose
0,1,0,William Green
106,4,30,Patrick Peterson
32,1,32,Morris Claiborne
138,6,26,Jalan Saunders
11,1,11,Kenny Wiggins
0,1,0,Tracy Slocum
137,5,38,Dustin Blount
47,2,29,Brandon Boykin
95,4,30,Eric Gordon
15,1,15,Rajion Neal
27,1,27,Embry Peeples
24,1,24,BJ Bostic
86,4,27,Raynard Horne
45,2,25,Perry Jones
143,6,34,Tyron Carrier
0,1,0,Justin Johnson
64,3,25,Leon Berry
28,1,28,Maurice Langston
7,1,7,Chris Smith
162,7,34,Shontrell Johnson
56,3,21,Josh Lenz
19,1,19,David Sims
16,1,16,Darius Reynolds
100,1,100,Reggie Dunn
41,2,22,Shaky Smithson
27,1,27,DeVonte Christopher
53,3,21,Anthony Bowman
0,1,0,Danny Gress
73,3,29,Jalil Carter
14,1,14,Alex Allen
86,3,36,Randall Cobb
63,2,40,Derrick Locke
25,1,25,Raymond Sanders
8,1,8,Ridge Wilson
66,4,21,Demond Washington
93,3,35,Jyruss Edwards
46,3,21,Willie Floyd
25,1,25,Damian Fortner
32,1,32,Josh Bellamy
68,3,29,DA Griffin
13,1,13,Taurean Nixon
35,2,18,Lyle Fitte
9,1,9,Ryan Williams
48,3,17,Kerwynn Williams
16,1,16,Rashard Stewart
10,1,10,Chris Harris
26,1,26,Storm Johnson
21,1,21,Graig Cooper
12,1,12,Eduardo Clements
5,1,5,Kylan Robinson
145,4,55,Greg Reid
91,4,26,Jeremy Gallon
35,2,21,Darryl Stonum
30,3,18,Keshawn Martin
26,1,26,LeVeon Bell
39,1,39,Marcus Murphy
5,1,5,Carl Gettis
105,3,53,Toney Clemons
26,1,26,Will Jefferson
12,1,12,Tyler Ahles
91,3,45,DaNorris Searcy
10,1,10,Anthony Elzy
44,3,19,Marcus Gilchrist
1,0,1,Jamie Harper
35,1,35,James Washington
31,2,21,TJ Graham
12,0,12,Dontae Johnson
1,1,1,Curtis Underwood
130,8,25,Chris Fox
47,1,47,DeLeon Gause
57,2,30,Mike Ball
4,1,4,Courtney Randall
53,3,19,Brandon Driver
19,1,19,Ronnie Yell
60,3,32,Jasmin Hopkins
55,1,55,Matt Brown
18,1,18,James Nixon
99,3,44,Taveon Rogers
59,3,22,Myles Daughtry
21,1,21,Dante Caro
10,1,10,Josh Fussell
94,4,42,Stephen Simmons
19,1,19,Josh Johnson
13,1,13,OJ Ross
8,1,8,Robert Maci
83,4,25,Bennett Jackson
56,3,33,Ray Graham
55,3,24,Cameron Saddler
72,4,22,Brelan Chancellor
59,3,29,Roderick Hall
22,1,22,Schederick Austin
81,3,29,Jamal Berry
129,6,26,Tandon Doss
18,1,18,Nick Turner
60,2,49,Julian Posey
19,1,19,Kenny Jackson
16,1,16,Dallas Brown
66,4,22,Tyrone Pronty
46,3,22,Jerry Gates
23,1,23,Eugene Cooper
82,3,31,Chaz Powell
25,1,25,Stephfon Green
24,1,24,Troy Pollard
12,1,12,Jack Ramsey
70,3,37,Chris Culliver
142,6,31,Trent Richardson
31,1,31,Marquis Maze
141,4,94,Lindsey Lamar
70,3,25,Prince Tyson Gulley
115,5,32,Tracey Lampley
27,2,26,Jeremy Hester
0,1,0,Ronnie Thornton
127,1,89,Jonathan Williams
101,6,25,Dwayne Harris
56,1,56,Michael Bowman
19,1,19,Norman Whitley
16,1,16,Chris Butler
9,1,9,Darryl Fields
66,3,28,Damaris Johnson
28,1,28,Thomas Roberson
205,6,88,Chris Owusu
86,3,33,Robert Woods
26,1,26,Jeremy Kerley
54,3,22,Ghaali Muhammad
47,2,26,James Caraway
19,1,19,Mazi Ogbonna
69,3,31,Orleans Darkwa
60,3,29,Jordan Sullen
11,1,11,Wilson Van Hooser
6,1,6,Kasey Stelly
83,3,42,Joshua Jackson
31,1,31,Donovan Travis
84,3,36,Cyrus Gray
22,1,22,Ryan Swope
26,2,15,Joe Adams
21,1,21,Van Stumon
38,3,20,Austin Zouzalik
37,2,19,Eric Stephens
77,4,23,Terrance Williams
38,1,38,Terrance Ganaway
16,1,16,Lanear Sampson
12,1,12,Darius Jones
11,1,11,Mikail Baker
86,2,50,Donavon Kemp
34,1,34,Travaun Nixon
21,1,21,Vernon Frazier
-2,1,0,Kris Adams
65,3,30,Denzel Wells
25,1,25,Kevin Gaddis
15,1,15,Turner Petersen
15,1,16,Andy Erickson
6,1,6,Eric Samuels
112,5,28,Cory Welch
23,1,23,Chaz Mitchell
7,1,7,Kelip Goodwin
37,2,22,David Wilson
63,3,26,Zurlon Tipton
28,1,28,Kito Poblah
165,5,53,Michael Campanaro
76,3,33,Gee Gee Greene
31,1,31,Alexander Teich
11,1,11,Bo Snelson
81,2,51,Jesse Callier
39,2,21,Sean Parker
-8,1,0,Austin Sylvester
39,2,24,Kyle Middlebrooks
19,1,19,LeQuan Lewis
50,3,17,Carl Winston
37,2,20,Josh Huff
11,1,11,Kenjon Barner
86,5,26,David Gilreath
107,4,47,Troy Stoudermire Jr
3,1,3,Duane Bennett
45,2,26,Bradley Randle
33,2,17,Tim Cornett
24,1,24,Marcus Sullivan
3,1,3,Beau Brence
105,6,28,Troy Evans
70,1,70,Jamar Newsome
18,1,18,Quincy McDuffie
1,1,1,Dontravius Floyd
112,5,33,DJ Beshears
35,2,22,Isiah Barfield
28,1,28,Jr
22,1,22,Aubrey Quarles
38,2,20,Tavon Austin
25,1,25,Noel Devine
92,3,55,Lindsey Lamar
19,1,19,Andreas Shields
120,5,35,Josh Bellamy
21,1,21,Blayne Donnell
80,5,26,DJ Woods
18,1,18,Anthony McClung
74,3,28,Trent Richardson
41,2,25,Derrick Herman
36,2,22,Jesse Grandy
122,4,47,Demond Washington
99,1,99,Onterio McCalebb
142,8,32,Cobi Hamilton
37,2,21,Joe Adams
109,2,92,Eric Williams
0,1,0,Lorren Womack
106,5,42,Dominique Sherrer
19,1,19,Cory Welch
122,2,87,Andre Ellington
38,2,18,Trenton Hughes
37,2,22,Torrey Smith
20,1,20,Taylor Watson
66,2,42,Valtorrey Showers
18,2,17,Kito Poblah
5,1,5,Shamari Benton
0,1,0,Adam Fenton
98,4,34,DeMarco Paine
47,2,31,Toney Clemons
43,1,43,Arthur Jaffee
29,1,29,Travon Patterson
65,3,26,Terrance Williams
55,2,28,Lanear Sampson
74,1,74,Derek Good
92,4,30,Tim Cornett
18,1,18,Bradley Randle
46,2,28,Desmond Scott
25,1,25,Josh Snead
10,1,0,Juwan Thompson
21,1,20,Eduardo Clements
8,2,12,Graig Cooper
95,4,35,Dwayne Harris
4,1,4,Michael Dobson
75,4,28,James Washington
-4,1,0,TJ Graham
63,3,23,Andre Debose
0,1,0,Sylvester Hemphill
47,2,24,Greg Reid
26,4,13,Lonnie Pryor
32,2,17,DeLeon Gause
90,4,28,Jalan Saunders
127,5,33,Taveon Rogers
23,2,12,Brandon Boykin
155,8,26,Warren Norman
8,1,8,Embry Peeples
5,1,5,Albert Rocker
53,3,20,Eric Russell
27,1,27,Benjamin Cunningham
43,2,23,Dustin Blount
11,1,11,Jordan Monico
148,4,84,Mike Ball
5,1,5,Khalid Wooten
121,4,38,Tandon Doss
158,4,71,Roderick Hall
62,1,62,RJ Fleming
3,1,3,Jermaine Robertson
0,1,0,Andre Smith
75,3,30,Randall Cobb
46,2,25,Raymond Sanders
75,3,31,Bryce Sherman
62,3,23,DJ Swearinger
63,2,45,Patrick Peterson
13,1,14,Craig Loston
11,1,11,Ron Brooks
68,2,51,Lyle Fitte
31,2,27,Phillip Livas
48,3,17,Justin Veltung
29,2,18,Kama Bailey
21,1,21,Robert Siavii
15,1,15,Shiloh Keo
10,1,10,Steve Gardiner
67,3,26,Troy Pollard
128,5,32,DA Griffin
16,1,16,Taurean Nixon
42,2,22,Tracey Lampley
24,1,24,Jeremy Hester
118,6,27,Jeremy Gallon
62,2,40,Derrell Johnson Koulianos
31,1,31,Alexander Teich
27,2,18,Marcus Thomas
121,4,41,Darryl Fields
26,2,18,Niles Paul
23,1,23,Brandon Kinnie
16,1,16,DJ Monroe
32,1,32,Jasmin Hopkins
107,6,29,Terrell Jackson
22,1,22,Cierre Wood
21,1,21,Bennett Jackson
17,1,17,Theo Riddick
105,5,36,Brian Fields
198,7,73,Brelan Chancellor
27,1,27,Kendrick Rhodes
20,1,20,Wayne Times
25,1,25,Donte Harden
19,1,19,Julian Posey
74,5,26,Alex Allen
36,2,24,Jalil Carter
68,3,37,Shontrell Johnson
13,1,13,David Sims
9,1,9,Preston Kaufman
49,2,25,Al Terek McBurse
12,1,12,Gabe Holmes
52,2,35,Johnny Johnson
35,2,18,Duane Bennett
134,5,43,Andy Erickson
20,1,20,Denzel Wells
53,3,22,Tyron Carrier
50,2,28,Joe Lefeged
19,1,19,Mason Robinson
31,3,17,Joshua Jackson
22,1,22,Malcolm Brown
92,4,32,Brandon Davis
74,3,27,Jonathan Warzeka
8,1,8,Ryan Southworth
90,4,31,Ronnie Yell
70,4,22,David Freeman
0,1,0,Titus Young
186,8,31,Prince Tyson Gulley
52,3,19,Cameron Saddler
81,2,52,Jeremy Kerley
112,5,31,ONeill Chambers
11,1,11,Mike Muehlmann
52,2,26,James Nixon
14,1,14,Matt Brown
33,3,14,Eugene Cooper
23,1,23,Jerry Gates
18,1,18,Damaris Johnson
16,1,16,Ricky Johnson
10,1,10,Jamad Williams
9,1,9,Genesis Cole
9,1,9,Alan Dock
71,4,19,Wilson Van Hooser
40,2,27,Orleans Darkwa
20,2,13,Stephen Barnett
6,1,6,Brock Sanders
23,2,20,Isaiah Ballard
12,2,11,Eric Page
53,3,27,Dri Archer
36,3,18,Anthony Bowman
9,1,9,Darius Polk
18,2,11,DJ Taylor
17,1,17,Jerrel Jernigan
17,2,11,Donnie Crosby
42,2,23,Javone Lawson
28,2,15,Vernon Wolfe
24,1,24,Aaron Spikes
11,1,11,Robert Walker
61,3,27,Cyrus Gray
13,1,13,Louie Swope
2,1,2,Nehemiah Hicks
86,3,39,Marcus Murphy
77,3,27,Eric Stephens
16,1,16,Johnny Thomas
15,1,15,Bo Bowling
14,1,14,Justin Gilbert
53,3,22,Frantrell Forrest
5,1,5,Donavon Kemp
0,1,0,Joseph Banyard
56,2,37,CJ Gable
25,1,25,Robert Woods
109,5,41,Isi Sofele
48,2,25,Coleman Edmond
8,1,8,Keenan Allen
144,5,53,Raynard Horne
26,2,18,Perry Jones
43,2,32,DaNorris Searcy
22,1,22,Dyrell Roberts
16,1,16,David Wilson
90,4,27,Chris Givens
17,1,17,Michael Campanaro
58,3,23,Jesse Callier
17,1,17,Sean Parker
105,4,35,Jordan Poyer
73,4,23,Aire Justin
20,1,20,Travis Cobb
163,4,97,David Gilreath
102,4,29,Jamal Berry
45,2,23,Jordan Hall
114,6,23,Willie McNeal
117,4,34,Jyruss Edwards
36,1,36,Centarius Donald
0,1,0,Tim Taylor
29,1,29,Ghaali Muhammad
18,1,18,Mazi Ogbonna
24,1,24,Griffin McNabb
11,1,11,Shaky Smithson
83,3,33,Josh Huff
147,8,26,Damien Thigpen
5,1,5,Derrick Coleman
69,3,31,DJ Woods
26,1,26,Anthony McClung
92,4,34,Lindsey Lamar
31,3,17,Richard Kelly
66,4,24,Nate Burney
43,2,33,Jalil Carter
17,1,17,Alex Allen
91,1,91,Dervon Wallace
25,1,25,Roderick Hall
15,1,15,Damian Fortner
2,1,2,Xavier Stinson
66,3,27,Lance Ray
67,3,28,Jesse Grandy
70,3,37,Travis Cobb
151,6,43,Jesse Callier
33,1,33,Onterio McCalebb
26,1,26,Demond Washington
8,1,8,Philip Lutzenkirchen
99,4,33,Patrick Peterson
21,1,21,Ron Brooks
57,3,23,Mikali Baker
18,1,18,Terrance Williams
6,1,6,Lanear Sampson
0,1,0,Josh Gordon
172,4,100,William Powell
40,2,24,Aubrey Quarles
12,1,12,Alex Hrebec
63,4,20,Shakim Phillips
13,1,13,Chris Fox
38,2,20,Torrey Smith
25,1,25,DaRel Scott
12,1,12,Devonte Campbell
82,5,31,Tyrone Pronty
75,1,75,Jerry Gates
24,1,24,Dri Archer
13,1,13,Sam Kirkland
93,5,22,Terrell Jackson
18,1,16,Domonic Cook
9,1,9,James Nixon
104,4,34,Cody Hoffman
53,2,30,JD Falslev
88,3,36,Ghaali Muhammad
100,2,61,Keenan Allen
21,1,21,Jarrett Sparks
63,3,35,Kyle Middlebrooks
46,3,30,LeQuan Lewis
32,1,32,Deantre Lewis
16,1,16,Omar Bolden
6,1,6,Christopher Coyle
24,1,24,Quincy McDuffie
16,1,16,Billy Giovanetti
11,1,11,Jamar Newsome
104,5,42,Andy Erickson
18,1,18,Denzel Wells
79,3,28,Andre Ellington
13,1,13,Marquan Jones
101,5,25,BJ Bostic
28,1,28,Embry Peeples
21,1,21,Toney Clemons
19,1,19,Travon Patterson
50,3,20,Eric Stephens
13,1,13,Harrison Jeffers
16,1,16,Dwayne Harris
5,1,5,Michael Dobson
97,6,23,Troy Evans
53,2,34,Justin Veltung
6,1,6,TreShawn Robinson
119,4,54,Taveon Rogers
26,1,26,Stephen McIntyre
92,3,44,Troy Pollard
11,1,11,Bud Golden
4,1,4,Ashante Williams
47,3,16,Tandon Doss
19,2,16,Duwyce Wilson
74,3,31,Derrell Johnson Koulianos
92,4,37,David Gilreath
7,1,7,Brian Wozniak
77,4,26,DJ Beshears
22,1,22,Isiah Barfield
45,2,24,Cyrus Gray
11,1,11,Michael Lamothe
127,5,36,Randall Cobb
15,1,15,Raymond Sanders
10,1,10,Jewell Ratliff
123,2,100,Brandon Boykin
5,1,5,Darryle Gamble
68,4,23,Lance Kelley
34,2,24,Robert Walker
23,1,23,Dwight Bentley
54,3,26,Willie McNeal
4,1,4,Tyree Robinson
9,1,9,Jeremy Wright
72,3,37,Nick Williams
46,2,27,Kashif Moore
8,1,8,Mike Lang
38,2,23,Graig Cooper
29,1,29,Eduardo Clements
19,1,19,DaNorris Searcy
18,1,18,Todd Harrelson
5,1,5,Anthony Elzy
71,3,37,Danny Green
36,2,25,DeMarco Paine
58,3,21,Donte Harden
66,3,35,Duane Bennett
34,2,25,Ryan Collado
38,1,38,Devon Smith
27,2,14,Malcolm Willis
24,1,24,Chaz Powell
86,1,86,Gahn McGaffie
24,1,24,Marcus Murphy
20,1,20,Henry Josey
117,3,77,Mossis Madu
16,1,16,Trey Millard
84,3,32,Maurice Langston
33,1,33,LaDarius Perkins
142,5,36,Pat Shed
42,2,26,Frantrell Forrest
77,3,36,Jyruss Edwards
30,1,30,Centarius Donald
23,1,23,Frank Goodin
46,3,19,Darius Staten
18,1,18,Marcus Thomas
123,6,24,Bennett Jackson
56,2,28,Zurlon Tipton
22,2,15,Valtorrey Showers
40,1,40,Emmanuel McPhearson
19,1,19,Myles Daughtry
122,4,37,Brandon Davis
42,2,25,Vernic Mark
21,1,21,Arby Fields
51,2,32,LeVeon Bell
19,1,19,Larry Caper
59,2,35,OJ Ross
57,3,26,Al Terek McBurse
17,2,12,TJ Barbarette
8,1,8,Robert Maci
140,5,40,Joseph Randle
24,1,24,Johnny Thomas
119,2,100,Niles Paul
21,1,21,Tim Marlowe
4,1,4,Ben Cotton
48,2,40,Ray Graham
23,1,23,Cameron Saddler
2,1,2,Chris Mike
113,4,38,Joe Lefeged
9,1,9,Jordan Thomas
78,4,20,Brandon Driver
30,3,21,Ronnie Yell
14,0,9,Chandler Jones
172,8,40,Darryl Fields
137,3,91,Tyron Carrier
61,3,37,Usua Amanam
1,1,1,Coby Fleener
66,3,25,Aire Justin
33,2,19,Isiah Barton
46,2,25,Jeremy Kerley
101,5,25,Jonathan Warzeka
19,1,19,Drew Coleman
2,1,2,Cody Getz
87,4,33,Eric Gordon
38,2,29,Rajion Neal
19,1,19,David Oku
48,2,25,Trent Richardson
58,2,30,DJ Monroe
50,2,42,Josh Lenz
29,1,29,David Sims
18,2,10,Shontrell Johnson
103,3,56,Isaiah Ballard
16,1,16,Eric Page
65,4,22,Phil Dudley
42,2,21,Reggie Dunn
26,1,26,Shaky Smithson
124,7,21,Derek Good
38,2,22,Tony Drake
153,5,49,Marlon McClure
20,1,20,Vernon Frazier
11,1,11,Joseph Banyard
44,2,25,Jamar Thomas
114,4,38,Kerwynn Williams
30,2,16,DJ Tialavea
6,1,6,Kellen Bartlett
58,2,29,Dustin Blount
39,2,23,Warren Norman
0,1,0,Eric Samuels
13,1,13,Bryce Sherman
70,2,70,Terence Fells Danzer
14,1,14,Raynard Horne
9,1,9,Perry Jones
50,2,27,Dominique Sherrer
26,1,26,Cory Welch
12,1,12,Colin Weingrad
11,1,11,Dyrell Roberts
58,2,36,Desmond Scott
45,2,23,Juwan Thompson
32,1,32,Josh Snead
35,2,24,Jock Sanders
15,2,11,Ryan Clarke
12,1,12,Noel Devine
30,1,30,Prince Tyson Gulley
27,1,23,Max Suter
75,2,53,Titus Young
5,1,5,Chris Potter
0,1,0,Gabe Linehan
111,5,32,Phillip Livas
21,1,21,Lyle Fitte
60,2,30,James Washington
51,3,21,Greg Reid
33,2,18,Chris Thompson
69,3,25,Kashif Moore
24,1,24,Leon Kinnard
44,2,24,Brandon Hogan
0,1,0,Shawn Alston
19,1,19,Cody Getz
19,1,19,Reggie Dunn
8,1,8,Shaky Smithson
6,1,6,Neli Aasa
126,4,66,Lance Ray
127,5,46,Eric Samuels
62,2,40,Warren Norman
16,1,16,Brian Cobbs
14,1,14,Josh Jackson
12,1,12,Jordan Crockett
46,2,24,Marcus Richmond
35,2,24,Alex Amidon
17,1,17,Andre Williams
37,2,20,Andre Ellington
0,1,0,Jamie Harper
56,2,31,Terrell Jackson
23,1,23,Ed Young
60,2,37,Danny Green
74,2,55,Quincy McDuffie
35,1,35,Jamar Newsome
99,5,47,Dwayne Harris
51,2,26,Michael Bowman
7,1,7,Norman Whitley
96,4,29,DJ Woods
30,1,30,Marcus Barnett
28,1,28,Anthony McClung
16,1,16,Dorian Graham
50,2,27,Kito Poblah
35,1,35,Carl Volny
46,2,34,Tyrone Pronty
15,1,15,Eugene Cooper
40,2,22,Derek Good
67,3,28,Emmanuel McPhearson
48,1,48,Dante Caro
91,4,36,Dominique Sherrer
11,1,11,Kalonji Kashama
66,2,52,Bernard Reedy
67,3,26,Willie Floyd
23,1,23,Jeff Blanchard
25,1,25,Wayne Times
111,4,51,Brandon Boykin
148,6,45,Chris Rainey
28,1,28,Dustin Blount
66,2,41,Shiloh Keo
45,3,17,Justin Veltung
24,2,18,Kama Bailey
43,1,43,Darius Milliness
28,1,28,Al Terek McBurse
15,1,15,OJ Ross
6,1,6,Robert Maci
3,1,0,Joe Holland
45,2,26,Tandon Doss
56,2,32,Vernic Mark
12,1,12,Tyler Scott
39,1,39,Derrell Johnson Koulianos
75,4,20,Bennie Fowler
38,2,20,LeVeon Bell
0,1,0,Nick Bendzuck
42,2,26,Shontrell Johnson
26,1,26,David Sims
9,1,9,Jeff Woody
63,3,22,Bradley McDougald
18,1,18,Isiah Barfield
51,2,28,William Powell
35,2,18,Aubrey Quarles
14,1,14,Joseph Randle
5,1,5,Kendall Hunter
45,2,23,Dri Archer
9,1,9,Sam Kirkland
44,3,16,Phil Dudley
25,2,14,Charlie Todd
5,2,5,Ryan Hartke
37,1,37,Jyruss Edwards
20,1,20,Ty Kittle
-15,1,4,Monterrell Washington
34,2,23,Jerrel Jernigan
27,1,27,Chip Reeves
10,2,7,Donnie Crosby
29,1,29,Dexter McDougle
13,1,13,Matt Furstenburg
8,1,5,DaRel Scott
95,6,38,Chris Givens
54,3,20,Michael Campanaro
12,2,8,Spencer Bishop
145,8,26,DA Griffin
18,1,18,Delmon Robinson
55,2,33,Isaiah Sweeney
20,1,20,Tyron Carrier
144,5,38,Troy Stoudermire Jr
30,1,26,Duane Bennett
6,1,6,Curtis Hughes
0,1,0,Johnny Johnson
34,1,34,Jordan Hall
31,2,22,Jamal Berry
148,7,32,Jesse Grandy
25,1,25,Korvic Neat
0,1,0,HR Greer
176,5,95,Demond Washington
52,2,30,Andre Booker
48,2,37,Tron Martinez
41,2,25,Marlon McClure
16,1,16,Leilyon Myers
35,2,23,Maurice Langston
32,1,32,Chad Bumphis
111,5,29,Randall Cobb
65,3,24,Marcus Thomas
11,1,11,Bo Snelson
37,2,19,Connor Vernon
10,1,10,Cooper Helfet
29,1,29,Todd Harrelson
13,1,13,Curtis Byrd
3,1,0,Shaun Draughn
55,2,40,Niles Paul
29,1,29,Tim Marlowe
31,2,18,Mike Ball
13,1,13,Khalid Wooten
158,5,92,Kerwynn Williams
24,1,24,Taveon Rogers
12,1,12,Robert Clay
7,1,7,Kyle Hipp
101,4,30,Ronnie Yell
126,6,41,Bennett Jackson
54,2,31,Damaris Johnson
71,3,33,Donte Harden
34,1,34,Dallas Brown
30,3,16,Darryl Surgent
22,3,15,Aaron Spikes
21,1,21,DeMarco Murray
16,1,16,Ryan Broyles
74,4,26,Travon Patterson
43,2,24,Toney Clemons
28,2,15,Arthur Jaffee
69,2,42,Jordan Poyer
106,6,27,Keenan Allen
49,2,36,Ray Graham
113,5,53,Jeremy Wright
51,2,30,Chaz Powell
50,2,26,Stephfon Green
14,1,14,Jonathan Stewart
124,5,47,Jeremy Gallon
23,1,23,Terrence Robinson
85,4,27,Bryce Sherman
61,3,23,Eric Gordon
30,2,23,DaRick Rogers
20,1,20,David Oku
118,4,45,Desmond Johnson
25,1,25,Reggie Hunt
18,1,18,Tracey Lampley
56,2,36,Frantrell Forrest
38,2,21,Pat Shed
63,5,15,Nate Burney
24,2,14,DJ Monroe
18,2,11,Malcolm Williams
6,1,6,Eddie Jones
55,3,26,Mikali Baker
5,1,5,Joe Korbel
70,3,30,Jordan Sullen
66,3,23,Jamar Thomas
49,2,34,Kenneth Acker
28,1,28,Darryl Fields
16,1,16,Chris Butler
18,1,18,Brandal Jackson
16,1,16,Christine Michael
14,1,14,Cyrus Gray
94,3,48,Eric Stephens
18,1,18,Cqulin Hubert
13,1,13,Michael Aguilar
11,1,11,Ben McRoy
49,3,20,Josh Smith
45,1,45,Damien Thigpen
24,2,12,Derrick Coleman
24,1,24,Travis Cobb
158,8,24,Bradley Randle
26,1,26,Greg McCoy
2,1,2,Luke Shivers
200,8,39,Robert Woods
117,5,31,Josh Huff
17,1,17,Torrey Mack
16,1,16,Perry Jones
49,2,30,Storm Johnson
13,1,13,Patrick Hill
58,3,23,Jesse Callier
42,2,24,Kevin Smith
21,1,21,Usua Amanam
82,4,26,Willie McNeal
27,2,22,Tyree Robinson
10,1,10,Mike Federspiel
54,3,18,Brelan Chancellor
42,1,42,Brian Fields
40,2,23,Dervon Wallace
15,2,15,Jasmin Hopkins
102,3,59,Marcell Gipson
38,2,20,Brandon Davis
0,1,0,Davon Brown
27,1,27,Roderick Hall
165,6,55,Eric Russell
68,4,23,Lindsey Lamar
27,2,15,Dontavia Bogan
68,3,25,Joe Lefeged
47,3,20,Jordan Thomas
40,2,22,Donte Harden
55,2,35,Domonic Cook
49,3,21,Terrell Jackson
16,1,16,Ed Young
90,1,90,David Wilson
32,2,21,Dyrell Roberts
46,2,26,BJ Bostic
42,1,42,Embry Peeples
32,2,18,Kito Poblah
12,1,12,Carl Volny
5,1,5,Shamari Benton
34,2,19,Dervon Wallace
31,3,17,Brian Fields
19,1,19,Jordan White
130,6,37,Tyron Carrier
16,1,16,Jeffery Lewis
147,4,42,Quincy McDuffie
35,2,24,Jamar Newsome
66,3,24,Joshua Jackson
16,1,16,Patrick Mealy
82,3,41,Jonathan Warzeka
28,2,19,Cody Getz
12,1,12,Wesley Cobb
52,1,52,Anthony Morgan
32,2,17,Craig Sanders
20,1,20,Ralph Spry
0,1,0,Onterio McCalebb
86,4,36,Eric Williams
63,2,45,Nate Burney
55,3,20,Jalil Carter
13,1,13,Curtis Brown
36,1,36,Jeremy Avery
146,6,32,Dustin Blount
6,1,6,Jordan Monico
50,1,50,Cody Hoffman
0,1,0,Luke Ashworth
135,4,50,Marcus Sullivan
32,1,32,Tim Cornett
113,3,76,Marcus Gilchrist
18,1,18,Marquan Jones
34,2,18,James Washington
18,1,18,TJ Graham
106,4,32,Connor Vernon
10,1,10,Kenny Anunike
9,1,9,Desmond Scott
39,2,23,Raynard Horne
24,2,13,Perry Jones
15,1,15,Steve Greer
14,1,14,Corey Mosley
104,6,24,Michael Bowman
37,2,28,Jonathan Williams
34,2,18,Michael Dobson
23,2,20,Dwayne Harris
126,5,31,Marcus Thomas
168,4,95,TY Hilton
10,1,10,Wayne Times
4,1,4,Colt Anderson
42,3,23,Jyruss Edwards
193,7,50,Greg Reid
27,1,27,DaNorris Searcy
22,1,22,Todd Harrelson
12,1,12,Shaun Chapas
6,1,6,Bruce Figgins
143,4,86,Kama Bailey
79,3,25,Justin Veltung
62,2,46,Shawn Tucker
34,2,20,Mike Ball
25,1,25,Shontrell Johnson
19,1,19,David Sims
40,2,27,Niles Paul
16,1,16,Tim Marlowe
111,5,30,DJ Beshears
9,1,9,Tyler Hunt
5,1,5,Michael Martinovich
1,1,1,Ted McNulty
51,3,22,Arthur Jaffee
25,1,25,Will Jefferson
62,1,62,William Powell
3,1,3,Jarett Wright
50,3,19,DJ Monroe
11,1,11,Marquise Goodwin
60,4,21,Dri Archer
19,1,15,Sam Kirkland
30,2,16,James Nixon
35,2,21,Randall Cobb
7,1,7,Jonathan George
45,2,25,Patrick Peterson
