completions, interceptions thrown, name, passes, passing touchdowns, passing yards
1,0,Jawon Chisholm,1,1,8
25,0,Wesley Carroll,39,3,348
1,0,Jacob Younger,1,0,44
28,0,Sean Renfree,43,2,335
11,1,John Brantley,16,1,190
2,0,Jeff Driskel,6,0,14
1,0,Trey Burton,1,0,3
12,0,AJ McCarron,25,0,140
25,1,Derek Carr,37,1,281
8,0,Randall Mackey,18,1,214
13,3,Aaron Murray,25,2,160
19,2,Chris Relf,31,0,157
0,0,Dylan Favre,2,0,0
21,1,Nathan Scheelhaase,32,3,391
10,0,Dan Persa,14,4,123
2,0,Kain Colter,2,0,37
22,1,Dusty Kiel,45,1,184
10,0,Matt McGloin,22,1,204
6,1,Rob Bolden,14,0,67
28,1,Steele Jantz,51,1,251
7,0,David Ash,12,2,145
7,0,Case McCoy,12,0,110
16,3,Jordan Webb,22,3,239
29,1,Seth Doege,46,3,366
13,1,Collin Klein,28,2,146
23,1,Robert Griffin III,31,5,346
0,0,Kendall Wright,1,0,0
26,0,Blaine Gautier,33,2,329
20,1,Graham Wilbert,38,3,219
20,2,Teddy Bridgewater,29,1,221
18,0,Rakeem Cato,30,2,236
8,0,Jarrett Lee,21,1,169
6,0,Morgan Newton,20,1,57
1,0,Maxwell Smith,5,0,9
29,2,Nick Isham,51,3,305
34,0,Bryant Moniz,55,4,410
14,0,Danny OBrien,21,2,123
2,0,CJ Brown,3,0,14
17,2,Peter Athens,29,0,217
12,0,Jacory Harris,17,2,175
3,0,Stephen Morris,3,0,34
21,0,Jackie Wilson,31,1,180
2,1,David Blackwell,7,0,23
19,1,Zac Dysert,33,0,252
2,0,Austin Boucher,2,0,15
16,2,Zach Collaros,30,1,251
15,0,Denard Robinson,19,2,169
2,0,Devin Gardner,5,0,31
1,0,Vincent Smith,1,1,17
11,0,Max Shortell,22,0,104
26,1,Logan Kilgore,40,3,274
1,0,Jeff Murphy,1,0,3
25,0,Taylor Reed,32,1,230
14,1,Kriss Proctor,24,1,132
0,0,Bo Snelson,1,0,0
9,0,Jr,10,1,136
20,1,Mike Glennon,29,2,163
3,0,Tyler Brosius,7,1,29
4,0,Tevin Washington,12,2,117
22,1,BR Holbrook,36,1,265
16,0,Matt Christian,27,4,296
7,0,Joe Bauserman,14,1,87
5,1,Braxton Miller,10,0,56
20,2,Kirk Cousins,32,1,250
28,0,Tyler Tettleton,42,2,276
15,2,Spencer Keith,35,0,117
0,1,Jacquise Terry,1,0,0
23,1,Landry Jones,33,5,425
3,0,Drew Allen,4,0,14
1,0,Blake Bell,2,0,8
12,3,Keith Wenning,31,0,84
2,0,Kelly Page,5,0,11
10,1,Caleb TerBush,15,1,101
9,0,Robert Marve,22,0,91
0,0,Tommie Thomas,1,0,0
24,0,Tommy Rees,40,3,254
1,0,Dayne Crist,1,0,10
9,2,Stephen Garcia,23,1,160
12,2,Barrett Trotter,23,1,112
0,1,Ryan White,1,0,0
0,1,CJ Uzomah,1,0,0
21,2,Austin Davis,33,3,284
0,0,Ryan Balentine,1,0,0
14,0,Taylor McHargue,28,1,140
7,0,Nick Fanuzzi,13,0,56
23,0,Andrew Luck,27,3,227
1,0,Drew Terrell,1,0,13
18,0,Richard Brehaut,33,2,202
15,3,Ryan Nassib,32,0,169
14,1,Chas Dodd,31,0,166
14,0,Gary Nova,24,1,122
1,0,Mohamed Sanu,2,0,9
30,0,Casey Pachall,42,3,304
0,0,Anson Kelton,1,0,0
23,1,JJ McDermott,45,4,349
10,2,Chester Stewart,20,1,173
12,0,Austin Dantin,14,1,115
1,0,Eric Page,1,1,33
21,0,Tyler Bray,30,4,342
0,0,Matt Simms,1,0,0
8,0,Chazz Anderson,19,0,99
2,0,Alex Zordich,6,0,17
20,0,GJ Kinne,31,3,314
0,1,Kalen Henderson,1,0,0
11,2,Andrew McNulty,18,0,158
6,0,Brent Osborn,7,2,69
1,0,James Hamilton,1,0,34
30,1,Corey Robinson,49,0,349
0,0,DJ Taylor,1,0,0
19,1,Jonathan Perry,39,0,196
32,1,Matt Barkley,39,4,468
41,2,Nick Foles,53,4,425
10,1,Jon Hays,16,1,156
12,1,Jordan Wynn,17,1,149
22,1,Keith Price,30,3,226
20,0,Michael Rocco,30,1,240
10,1,David Watford,20,1,95
17,2,Brian Reader,41,1,193
15,1,Logan Thomas,27,0,125
13,1,Tajh Boyd,32,1,204
14,0,Russell Wilson,20,2,255
11,3,Taylor Martinez,22,0,176
13,2,Kawaun Jakes,23,1,142
1,0,Bobby Rainey,1,1,17
37,0,Ryan Aplin,49,1,396
1,0,Dwayne Frampton,1,1,23
18,0,Geno Smith,30,3,238
1,0,Paul Millard,3,0,45
13,3,Matt Schilz,25,1,114
0,0,Ray Hutson,1,0,0
25,1,Logan Kilgore,49,2,276
0,1,Jeff Murphy,1,0,0
17,0,Kawaun Jakes,34,1,222
0,0,Jamarielle Brown,1,0,0
13,1,Darron Thomas,25,3,198
20,0,Zach Maynard,41,1,218
8,0,Allan Bridgford,19,0,103
17,1,Derek Carr,30,0,126
0,1,Greg Watson,1,0,0
23,0,Kellen Moore,31,3,254
3,0,Joe Southwick,5,0,27
0,0,Grant Hedrick,1,0,0
11,1,Clayton Moore,22,0,157
26,1,Wesley Carroll,38,0,308
23,0,AJ McCarron,30,4,237
3,0,Phillip Sims,3,0,29
11,2,Jordan Rodgers,18,0,104
4,0,Larry Smith,6,0,45
24,0,Tyler Wilson,36,2,262
6,1,Barrett Trotter,19,0,81
2,2,Kiehl Frazier,4,0,18
1,0,Clint Moseley,1,0,5
0,0,CJ Uzomah,1,0,0
19,2,Keith Wenning,34,0,155
10,0,Chester Stewart,13,1,160
22,0,Robert Griffin III,30,1,212
17,1,Steele Jantz,35,3,244
23,0,Chazz Anderson,39,2,343
23,1,Tyler Tettleton,37,1,203
14,2,Riley Nelson,24,3,219
25,2,Matt Faulkner,35,0,255
13,1,Jeff Godfrey,22,1,147
11,0,Rakeem Cato,29,0,87
16,0,Tajh Boyd,26,1,283
6,0,Cole Stoudt,10,0,37
0,0,Andre Ellington,1,0,0
13,1,Chase Rettig,20,1,129
1,0,David Shinskie,2,0,3
6,1,Tevin Washington,19,0,114
4,1,CJ Brown,17,0,36
1,0,Tony Logan,1,0,34
1,1,Danny OBrien,6,0,17
30,0,Case Keenum,37,3,304
6,0,Cotton Turner,11,0,53
13,3,Dominique Davis,23,0,169
13,1,Rio Johnson,21,0,94
19,3,Brian Reader,47,0,244
25,0,Nick Isham,39,1,163
11,1,Tre Roberson,17,0,148
6,0,Dusty Kiel,19,0,71
12,0,Nathan Scheelhaase,22,3,210
11,1,Collin Klein,16,0,112
19,1,James Franklin,35,0,214
21,0,Chris Masson,29,2,211
2,0,Blaine Gautier,3,0,54
38,1,Corey Robinson,53,2,322
1,0,Jamie Hampton,2,0,3
21,2,Kolton Browning,39,1,197
5,1,Cody Wells,15,1,101
27,3,Ryan Aplin,43,1,261
7,0,Jarrett Lee,10,1,154
3,0,Jordan Jefferson,4,1,61
8,2,Jacoby Brissett,14,1,94
1,0,Trey Burton,2,0,6
24,0,Zac Dysert,37,4,342
8,0,Trent Steelman,8,1,124
0,0,Max Jenkins,1,0,0
5,0,Kriss Proctor,10,2,102
2,0,Trey Miller,2,0,46
21,0,Austin Davis,23,3,283
1,0,Quentin Pierce,2,1,18
12,0,Bryn Renner,18,1,178
0,0,AJ Blue,1,0,0
19,1,Teddy Bridgewater,30,1,173
0,0,Dominique Brown,1,0,0
20,0,Mike Glennon,36,4,244
19,4,Ryan Radcliff,32,2,245
16,1,Taylor Martinez,22,2,191
5,0,Braxton Miller,8,1,95
1,1,Joe Bauserman,10,0,13
18,1,Tyler Lantrip,29,3,366
11,2,Cody Fajardo,15,0,93
1,1,Caleb Herring,14,0,8
12,0,Chandler Harnish,15,1,113
3,0,Jordan Lynch,4,0,22
6,0,Cedric McCloud,22,0,63
0,1,Spencer Keith,2,0,0
32,1,Dan Persa,44,0,331
17,3,Denard Robinson,26,2,337
2,0,Devin Gardner,2,0,25
23,0,Tommy Rees,32,4,261
4,0,Andrew Hendrix,4,0,33
12,1,Jr,24,1,137
2,0,Connor Dietz,2,1,41
2,0,Tucker Tipton,2,0,24
13,0,Derek Thompson,27,0,108
10,3,Graham Wilbert,30,0,95
6,0,David Kooi,9,1,70
24,0,Brandon Weeden,28,5,288
14,0,Clint Chelf,21,2,206
25,2,Jordan Webb,36,2,316
1,0,Quinn Mecham,1,0,9
32,2,Sean Mannion,41,2,267
1,0,Johnny Hekker,1,0,13
0,0,Brandin Cooks,1,0,0
31,2,Nick Foles,45,1,378
12,1,Matt McGloin,19,1,133
3,0,Rob Bolden,7,0,31
17,2,James Vandenberg,34,0,169
14,0,Caleb TerBush,21,1,140
4,0,Robert Marve,6,1,15
8,1,MarQueis Gray,20,0,104
2,0,Max Shortell,3,0,9
15,2,Taylor McHargue,22,1,170
9,0,Andy Summerlin,13,0,137
15,2,Taylor Reed,30,0,100
11,0,Gary Nova,24,2,174
14,3,Tino Sunseri,28,0,127
2,1,Trey Anderson,5,0,10
26,0,Connor Shaw,39,4,311
2,0,Andrew Clifford,2,1,23
2,0,Dylan Thompson,2,0,17
4,1,Morgan Newton,21,0,17
0,1,Josh Clemons,1,0,0
0,0,Matt Roark,1,0,0
0,2,Maxwell Smith,3,0,0
15,3,Ryan Lindley,41,2,201
1,0,Brian Stahovich,1,0,5
14,2,Casey Pachall,22,2,212
26,1,Andrew Luck,33,3,370
1,0,Brett Nottingham,2,0,22
15,1,Tyler Hansen,29,1,202
1,0,Nick Hirschman,1,0,2
18,0,Tyler Bray,33,0,251
4,0,Matt Simms,6,0,39
15,0,Aaron Murray,25,0,227
9,0,Case McCoy,16,0,116
11,2,David Ash,20,1,107
31,0,Landry Jones,50,3,367
0,0,Drew Allen,2,0,0
24,0,Ryan Griffin,30,2,320
1,0,Joe Kemp,1,0,35
19,0,Ryan Nassib,34,2,186
14,0,Austin Dantin,16,2,156
13,0,Terrance Owens,14,2,146
0,0,Dwight Macon,1,0,0
12,2,Alex Gillett,23,1,122
1,0,Tyler Benz,1,0,16
44,0,Seth Doege,66,3,391
16,0,Ryan Tannehill,26,1,188
18,1,Jonathan Perry,36,0,195
11,0,Tyler Russell,13,3,166
6,0,Chris Relf,10,0,46
8,1,Kevin Prince,13,2,173
4,0,Richard Brehaut,7,0,28
28,1,Marshall Lobbestael,40,2,235
18,3,Jon Hays,30,1,199
25,0,Brock Osweiler,41,3,325
16,0,Chuckie Keeton,21,5,228
2,0,Adam Kennedy,3,0,17
28,1,Brett Smith,46,0,265
23,0,Logan Thomas,25,3,310
13,0,Jacory Harris,21,3,267
1,0,Phillip Dorsett,1,1,16
21,0,Tanner Price,35,3,233
1,0,Michael Campanaro,1,1,30
19,2,EJ Manuel,35,2,286
6,2,Clint Trickett,11,0,29
18,1,Alex Carder,26,3,212
3,0,Tyler VanTubbergen,3,0,15
15,0,Matt Schilz,25,1,194
6,1,Trent Hurley,10,0,69
27,0,Geno Smith,45,4,450
1,1,Paul Millard,3,0,19
21,0,Johnny McEntee,37,0,193
22,2,Jr,36,2,224
15,0,Ryan Lindley,21,2,209
25,3,Zach Maynard,43,0,294
19,0,Matt Barkley,35,2,195
27,3,Matt Faulkner,41,1,366
27,3,Bryant Moniz,46,2,303
4,0,Clint Moseley,7,0,90
2,0,Barrett Trotter,8,1,33
1,0,Kiehl Frazier,1,0,0
9,0,Jeff Driskel,18,0,75
5,1,Jacoby Brissett,10,0,45
1,0,Trey Burton,1,0,8
21,1,Matt Schilz,42,1,220
9,0,Terrance Owens,14,0,158
5,0,Austin Dantin,8,0,30
18,1,Zach Collaros,26,1,152
17,1,Teddy Bridgewater,28,0,195
2,0,Will Stein,4,0,6
33,1,Ryan Radcliff,50,3,351
6,0,Alex Gillett,8,0,76
13,0,Johnny McEntee,23,0,103
1,0,Scott McCummings,2,0,32
15,2,BJ Daniels,27,0,164
10,1,Pete Thomas,24,0,100
1,0,Crockett Gillmore,1,1,27
1,0,Charles Lovett,1,1,20
26,0,Kellen Moore,30,4,338
1,0,Joe Southwick,1,0,11
1,0,Grant Hedrick,1,0,10
26,1,Sean Renfree,43,1,226
9,0,EJ Manuel,14,2,239
10,0,David Kooi,21,0,79
2,0,Steven Curtis,3,0,17
8,0,Kawaun Jakes,15,0,85
23,0,Derek Carr,39,2,248
16,0,Chuckie Keeton,32,1,204
20,2,Nathan Scheelhaase,34,1,169
1,0,Braxton Miller,4,1,17
14,1,James Vandenberg,22,2,224
30,1,Dan Persa,39,1,242
4,0,Trevor Siemian,6,1,52
3,0,Kain Colter,5,1,48
0,0,Jeremy Ebert,1,0,0
13,0,Jordan Webb,25,0,108
29,1,Landry Jones,48,3,363
16,1,Spencer Keith,31,0,169
13,0,Zac Dysert,27,1,125
14,0,Blaine Gautier,20,4,238
1,0,Chris Masson,2,0,12
11,1,Derek Thompson,22,0,86
3,0,Andrew McNulty,3,0,58
0,0,Brelan Chancellor,1,0,0
17,1,CJ Brown,35,3,177
26,1,Tajh Boyd,38,4,270
13,0,Kirk Cousins,24,2,120
9,1,Denard Robinson,24,1,123
3,0,Devin Gardner,7,0,45
10,2,Skylar Jones,18,0,124
5,0,Taylor Reed,12,1,53
28,0,Dominique Davis,37,3,307
1,0,Justin Hardy,1,0,51
1,0,Rio Johnson,1,0,9
10,1,Randall Mackey,21,0,113
19,0,AJ McCarron,24,1,224
1,0,Phillip Sims,1,0,2
20,2,James Franklin,28,3,289
0,0,Jimmy Costello,1,0,0
17,0,Steele Jantz,32,0,161
3,1,Jared Barnett,8,0,25
12,1,AJ Graham,23,0,110
2,0,Rakeem Cato,4,0,1
10,0,Taylor McHargue,16,1,150
1,0,Nick Fanuzzi,4,0,11
1,0,Turner Petersen,1,0,6
11,2,Tyler Russell,29,1,165
0,0,Dylan Favre,1,0,0
20,2,Connor Shaw,28,1,155
2,0,Bruce Ellington,3,0,24
29,0,Bryn Renner,37,2,288
20,0,Jacory Harris,30,3,267
20,1,Cody Fajardo,25,0,203
4,0,Tyler Lantrip,6,0,57
9,1,BR Holbrook,22,0,62
2,0,Tarean Austin,7,0,27
14,1,Chandler Harnish,27,0,203
0,0,Jordan Lynch,1,0,0
25,1,Alex Carder,43,1,194
4,1,Tyler VanTubbergen,5,1,39
8,0,Matt Christian,14,1,102
7,0,Travaughn Colwell,9,1,100
22,1,Brian Reader,35,0,167
18,2,Tyler Tettleton,30,2,246
1,0,Philip Bates,1,1,37
20,0,Keith Wenning,36,0,179
1,0,Briggs Orsbon,1,0,27
13,1,Darron Thomas,17,2,187
2,0,Bryan Bennett,5,0,22
29,2,Brock Osweiler,46,2,291
27,2,Sean Mannion,43,1,306
17,1,Riley Nelson,27,3,217
4,0,Tino Sunseri,11,0,38
5,2,Trey Anderson,19,0,12
14,0,Jon Hays,23,1,127
8,1,Matt McGloin,17,0,145
2,0,Rob Bolden,6,0,40
12,2,Caleb TerBush,25,1,162
2,1,Robert Marve,5,0,20
23,2,Gary Nova,31,2,271
5,2,Kriss Proctor,12,0,106
1,0,Alexander Teich,1,0,37
20,1,JJ McDermott,31,2,358
23,0,Jeff Godfrey,32,1,231
9,0,Blake Bortles,12,1,118
7,0,Chester Stewart,11,0,58
9,1,Chazz Anderson,26,0,84
6,2,Matt Simms,20,0,128
13,0,Jarrett Lee,17,3,138
1,0,Jordan Jefferson,3,0,8
22,2,David Ash,40,0,139
23,0,Brandon Weeden,41,1,218
12,3,DJ Ponder,33,0,126
8,1,Ryan Griffin,14,0,77
1,0,Orleans Darkwa,1,0,34
6,2,Nick Lamaison,15,1,117
1,0,Carson Meger,1,0,7
0,0,Devin Patterson,1,0,0
31,1,GJ Kinne,43,3,341
20,2,Bryan Ellis,42,2,280
1,0,Jonathan Perry,2,0,18
19,2,Corey Robinson,34,0,129
1,0,BJ Chitty,1,0,11
0,0,Jamie Hampton,1,0,0
23,0,Kolton Browning,31,3,275
0,0,Cody Wells,2,0,0
25,1,Ryan Tannehill,37,6,415
0,0,Cyrus Gray,1,0,0
28,1,Robert Griffin III,40,3,430
43,3,Seth Doege,63,1,461
12,0,Collin Klein,18,1,146
4,1,Jordan Rodgers,19,0,47
1,0,Zac Stacy,1,1,43
1,0,Ryan Fowler,1,0,35
5,2,Larry Smith,10,0,24
22,1,Aaron Murray,38,3,326
8,1,Michael Rocco,14,1,118
1,0,David Watford,5,0,17
2,2,Tevin Washington,8,0,24
19,1,Tanner Price,33,2,254
1,0,Ted Stachitas,2,0,7
0,0,Chris Givens,1,0,0
17,0,Logan Thomas,32,2,280
21,0,Keith Price,28,4,257
2,0,Nick Montana,2,0,10
18,0,Tyler Hansen,30,1,155
4,0,Nick Hirschman,8,0,52
17,0,Jeff Tuel,30,0,145
7,0,Marshall Lobbestael,9,0,64
23,1,Andrew Luck,36,4,336
12,0,Russell Wilson,17,1,166
1,0,Montee Ball,1,1,25
1,0,Joe Brennan,4,0,1
6,2,Edward Wright Baker,15,0,54
2,0,Tre Roberson,5,0,10
10,0,Brett Smith,19,2,96
1,0,Chris McNeill,1,1,28
7,1,Sean Reilly,16,0,79
2,0,Caleb Herring,5,0,25
14,1,Ryan Aplin,24,1,147
23,1,Wesley Carroll,37,1,223
26,1,Nick Foles,39,3,291
2,0,Bryson Beirne,5,0,28
17,0,Kevin Prince,35,1,286
31,2,Jonathan Perry,42,2,327
13,1,Jeff Godfrey,22,0,133
6,1,Blake Bortles,10,0,102
10,1,Teddy Bridgewater,18,1,122
18,3,Gary Nova,33,1,207
24,0,Ryan Nassib,32,4,229
1,0,Antwon Bailey,1,0,20
24,2,Geno Smith,41,2,338
13,0,Clayton Moore,26,1,125
4,0,Patrick Nicely,7,1,43
21,1,Tyler Tettleton,29,2,328
2,0,Kyle Snyder,2,0,16
17,1,AJ McCarron,26,1,284
1,0,Phillip Sims,2,0,10
8,1,Matt Simms,17,0,58
1,0,Michael Palardy,1,0,5
27,1,Keith Wenning,38,3,325
30,1,Ryan Radcliff,44,3,436
23,1,Kellen Moore,29,3,281
8,1,Jr,16,0,144
0,0,Jonathan Warzeka,1,0,0
20,0,Matt Schilz,34,1,204
7,0,Chester Stewart,13,0,66
35,2,Chazz Anderson,53,3,404
0,0,Ed Young,1,0,0
11,0,Chandler Harnish,26,0,150
11,0,Riley Nelson,17,3,215
8,1,Jake Heaps,10,0,67
19,0,Zach Maynard,29,1,255
11,3,Jon Hays,22,0,148
1,0,Sean Sellwood,1,0,17
0,0,Griff Robles,1,0,0
27,0,Tajh Boyd,46,5,367
1,0,Cole Stoudt,2,0,6
19,3,Bryn Renner,33,2,264
1,0,Braden Hanson,2,0,52
8,0,Nick Hirschman,18,0,71
7,1,Tyler Hansen,15,0,62
11,0,Bryan Bennett,20,2,156
0,0,Dustin Haines,1,0,0
28,1,Sean Renfree,45,0,213
1,0,Anthony Boone,2,0,11
15,0,Tanner Price,25,2,215
6,0,Alex Gillett,9,1,144
24,0,Alex Carder,34,0,181
1,0,Robert Arnheim,1,0,17
10,1,Graham Wilbert,24,1,104
4,0,Steven Curtis,5,0,31
28,2,Logan Kilgore,39,3,218
3,0,Jeff Murphy,3,0,74
18,1,EJ Manuel,26,1,264
9,0,Danny OBrien,18,1,180
11,0,CJ Brown,19,0,92
24,0,Bryant Moniz,39,2,264
2,0,David Graves,2,0,12
18,0,Matt Christian,34,2,224
1,0,Todd Lee,1,1,47
1,0,Travaughn Colwell,2,0,13
24,0,Case Keenum,28,6,376
5,0,Cotton Turner,9,1,103
27,2,AJ Graham,35,2,257
2,0,Rakeem Cato,4,1,52
12,0,James Vandenberg,16,4,253
16,0,Tre Roberson,24,1,197
16,0,Jared Barnett,36,0,180
0,1,Steele Jantz,4,0,0
24,0,Ryan Tannehill,43,2,263
21,0,Jordan Webb,28,1,169
4,0,Quinn Mecham,8,1,41
12,0,Collin Klein,19,1,195
2,0,Sammuel Lamur,2,0,10
10,0,Morgan Newton,16,2,105
14,0,Jarrett Lee,20,2,165
2,0,Jordan Jefferson,3,1,54
12,1,Clint Moseley,20,0,145
2,0,Kiehl Frazier,4,0,16
22,0,Kirk Cousins,31,3,290
14,2,Russell Wilson,21,2,223
8,1,Jacory Harris,23,0,140
6,1,Tevin Washington,12,0,63
1,0,Synjyn Days,2,0,14
9,0,MarQueis Gray,18,0,122
13,0,Taylor Martinez,22,1,162
1,0,Brion Carnes,1,0,7
18,1,Randall Mackey,30,2,219
13,0,Tyler Wilson,28,0,232
14,3,James Franklin,27,1,184
1,0,TJ Moe,1,0,31
33,1,Brandon Weeden,49,3,338
0,0,Michael Harrison,1,0,0
5,0,Trey Miller,12,2,126
2,0,Kriss Proctor,3,0,10
40,0,Dominique Davis,45,2,372
19,0,Cody Fajardo,27,1,313
20,0,Derek Carr,37,3,315
26,1,Dan Persa,34,1,294
2,0,Kain Colter,2,0,18
0,0,Trevor Siemian,3,0,0
17,0,Matt McGloin,26,2,192
23,1,Tommy Rees,37,0,190
4,0,Dayne Crist,5,0,36
0,0,Andrew Hendrix,1,0,0
24,0,Matt Barkley,35,3,224
23,0,Derek Thompson,39,3,332
15,0,Kolton Browning,32,0,195
1,1,Cody Wells,3,0,6
30,1,Landry Jones,55,5,412
33,0,Seth Doege,52,4,441
1,0,Austin Zouzalik,1,0,11
16,0,Caleb TerBush,25,2,178
22,0,Nathan Scheelhaase,35,0,217
4,1,Reilley OToole,5,0,28
20,0,Nick Fanuzzi,37,1,234
2,2,Taylor McHargue,4,0,16
21,0,GJ Kinne,34,3,318
31,1,BJ Daniels,48,3,409
26,2,Zach Collaros,41,3,389
27,1,Austin Davis,37,1,266
16,2,JJ McDermott,32,0,173
16,0,Andrew Luck,21,2,169
0,0,Brett Nottingham,1,0,0
23,1,Keith Price,36,1,247
1,1,Nick Montana,2,0,11
13,0,Casey Pachall,17,2,175
2,0,Matt Brown,4,0,76
6,0,BR Holbrook,7,0,15
2,0,Tarean Austin,4,0,6
31,2,Ryan Griffin,50,1,377
14,1,Taylor Reed,26,2,213
11,0,Terrance Owens,15,1,143
7,0,Austin Dantin,13,1,85
24,2,Zac Dysert,37,2,333
4,0,Austin Boucher,6,1,61
8,1,Nick Lamaison,15,1,116
19,1,Pete Thomas,33,0,162
16,1,Chuckie Keeton,24,0,128
10,0,Nick Isham,22,0,63
1,0,Richie Casey,1,0,45
4,0,Colby Cameron,6,0,38
10,2,Jordan Rodgers,27,1,186
1,0,Trent Steelman,3,0,18
0,0,Max Jenkins,1,0,0
0,0,Angel Santiago,2,0,0
4,3,David Watford,16,1,89
7,0,Michael Rocco,19,1,36
20,2,Mike Glennon,36,3,231
22,0,Logan Thomas,36,1,268
13,1,Chase Rettig,30,1,181
11,0,Jeff Tuel,13,1,127
10,1,Marshall Lobbestael,20,0,105
26,1,Sean Mannion,34,4,376
15,1,Kawaun Jakes,18,1,242
1,0,Bobby Rainey,1,0,31
32,1,Blaine Gautier,51,2,419
0,0,Harry Peoples,1,0,0
20,1,Wesley Carroll,37,2,285
17,2,Corey Robinson,31,0,203
3,0,Jamie Hampton,3,0,12
29,0,Tino Sunseri,42,2,419
1,0,Ronald Jones,1,1,14
17,0,Johnny McEntee,33,2,193
1,0,Scott McCummings,1,0,9
24,1,Case Keenum,37,9,534
0,0,Cotton Turner,3,0,0
3,0,Nick Fanuzzi,9,1,81
3,0,Taylor McHargue,8,0,27
1,0,Turner Petersen,2,0,8
21,0,Jacory Harris,30,3,311
2,0,Stephen Morris,2,0,36
11,0,Michael Rocco,20,2,226
1,0,Perry Jones,1,1,37
13,0,Casey Pachall,23,2,147
15,2,Riley Nelson,29,1,215
0,0,Matt Marshall,1,0,0
25,1,Clayton Moore,40,2,228
1,0,Dylan Potts,1,0,41
17,0,Ryan Radcliff,31,1,191
28,1,Ryan Aplin,42,3,322
14,1,Andrew McNulty,26,1,136
1,0,Derek Thompson,2,0,5
1,0,Max Jenkins,2,1,30
12,0,Clint Moseley,15,4,160
15,1,Randall Mackey,27,1,157
1,0,Brandon Bolden,1,0,5
18,0,Brock Osweiler,28,2,307
1,0,Mike Bercovici,1,0,8
22,2,Tyler Hansen,35,1,285
4,0,Nick Hirschman,7,0,52
14,0,Jeff Godfrey,17,1,200
6,0,Blake Bortles,10,0,44
9,0,Taylor Reed,20,0,97
1,0,Andy Summerlin,5,0,4
17,3,Sean Renfree,35,0,204
2,0,Anthony Boone,5,0,22
17,2,Logan Thomas,28,1,190
29,1,Dominique Davis,46,1,329
1,0,Rio Johnson,1,0,7
16,1,Ryan Griffin,31,0,132
25,1,EJ Manuel,34,2,321
19,2,Mike Glennon,34,0,130
15,1,Aaron Murray,34,2,169
12,0,John Brantley,34,1,245
4,1,Tevin Washington,9,0,60
23,2,Tajh Boyd,40,1,295
1,0,Sammy Watkins,1,0,9
5,1,Brian Reader,7,0,52
6,1,Taylor Davis,17,0,33
32,1,Bryant Moniz,53,1,338
14,1,Tre Roberson,26,1,169
16,0,Dan Persa,20,3,261
2,0,Kain Colter,3,2,38
8,0,Collin Klein,16,0,58
35,2,Landry Jones,47,5,505
2,0,Drew Allen,3,0,15
16,0,Spencer Keith,23,1,179
29,2,Matt Schilz,49,1,400
26,0,Maxwell Smith,33,0,174
3,0,Morgan Newton,5,0,15
9,0,Tyler Russell,12,1,172
6,1,Chris Relf,9,1,92
29,1,Kolton Browning,59,2,365
13,1,Kawaun Jakes,22,2,155
17,0,Teddy Bridgewater,24,2,198
22,0,Ryan Nassib,36,1,162
17,0,Colby Cameron,27,2,237
33,4,Matt Faulkner,49,3,327
1,0,Harrison Waid,1,0,11
14,1,Danny OBrien,35,1,165
2,1,CJ Brown,6,0,14
5,1,Chase Rettig,12,0,32
20,1,Zac Dysert,25,5,313
0,0,Austin Boucher,1,0,0
24,2,Chazz Anderson,41,1,281
9,1,Denard Robinson,14,0,170
1,1,Devin Gardner,2,0,26
0,0,Vincent Smith,1,0,0
9,0,Caleb TerBush,13,1,156
8,1,Robert Marve,14,1,66
11,0,MarQueis Gray,17,1,193
16,0,James Vandenberg,24,1,177
19,1,AJ Graham,27,5,239
2,0,Rakeem Cato,3,1,52
18,2,Jonathan Perry,33,0,215
3,1,Joe Bento,10,0,25
22,2,Logan Kilgore,40,1,239
13,0,Blaine Gautier,18,1,139
2,0,Chris Masson,4,0,38
1,0,Brady Thomas,1,0,11
21,0,Bryn Renner,28,3,338
17,3,Tanner Price,29,0,146
5,0,Ted Stachitas,7,0,64
0,1,Michael Campanaro,1,0,0
7,1,Taylor Martinez,13,1,80
11,1,Kirk Cousins,27,0,86
20,3,Matt Christian,44,3,432
2,0,Trevor Walls,2,0,34
19,0,Cody Fajardo,29,0,283
3,0,Tyler Lantrip,3,0,26
17,2,BR Holbrook,27,0,109
0,0,Ty Kirk,1,0,0
1,0,Connor Dietz,1,0,17
1,0,Jr,2,0,9
16,1,Tommy Rees,22,1,237
3,0,Dayne Crist,3,0,23
5,0,Trey Miller,13,1,33
7,0,Braxton Miller,12,1,89
20,0,Russell Wilson,32,3,253
24,0,Brandon Weeden,36,3,274
33,2,Robert Griffin III,50,1,425
1,0,Brody Trahan,1,0,21
8,2,Darron Thomas,13,1,153
4,0,Bryan Bennett,7,2,88
28,2,Marshall Lobbestael,48,1,337
9,1,Matt McGloin,24,0,98
0,0,Rob Bolden,4,0,0
9,0,Nathan Scheelhaase,16,1,63
4,1,Reilley OToole,7,0,31
0,1,Tim Russell,1,0,0
18,2,Gary Nova,46,2,235
0,0,Patrick Kivlehan,1,0,0
20,0,Geno Smith,31,2,218
13,1,Ryan Lindley,27,2,247
25,0,Brett Smith,36,2,341
10,2,Justin Worley,26,0,105
5,0,Matt Simms,12,0,46
10,1,Connor Shaw,18,1,87
14,1,David Ash,18,0,145
2,0,Case McCoy,2,0,4
7,1,Jordan Webb,16,0,48
