longest reception, name, receiving touchdowns, receiving yards, receptions
17,K Cannon,0,61,4
26,S Evans,0,57,3
11,P Lavoie,0,30,5
12,C Marshall,0,23,2
0,C Holley,0,0,0
50,D Adams,1,126,5
60,D Wolitarsky,1,60,1
19,N Demski,0,60,7
20,W Dressler,0,53,4
11,A Harris,0,44,5
9,K Thompkins,0,15,2
65,C Matthews,0,113,5
26,M Ambles,1,67,6
43,L Durant,0,60,5
12,E Rogers,0,17,2
6,R Morris,0,8,2
6,D Jackson,0,6,1
3,J Brescacin,0,3,1
15,M Jones,0,56,6
17,L Tasker,0,55,6
27,T Sinkfield,0,55,6
12,M McDaniel,0,34,4
20,A Green,0,34,2
9,J Buren,0,9,1
79,D Spencer,2,116,4
55,G Ellingson,2,71,5
15,R Harris,0,62,6
19,B Sinopoli,0,56,7
10,M Madu,0,10,1
7,J Beaulieu,0,7,1
16,K Moore,0,54,5
21,S Evans,0,21,1
21,P Lavoie,0,11,2
10,K Cannon,0,10,1
44,B Burnham,1,52,2
34,A Parker,0,34,1
17,D Posey,0,31,3
11,S Johnson,0,14,2
7,C Watson,0,12,2
10,T Sutton,0,10,1
2,R Collins Jr,0,2,3
61,G Johnson,1,86,4
39,E Lewis,0,61,2
42,W Stanback,2,52,2
13,E Jackson,0,29,3
13,A Bowman,0,13,1
5,L Pittman,0,5,1
0,T Graham,0,0,0
0,S Adekolu,0,0,0
41,L Noel,0,105,8
16,A Edwards,1,36,5
12,D Carter,0,23,2
9,M White,0,16,2
13,D McCluster,0,13,1
7,S Green,0,12,2
0,B Burks,0,0,1
44,D Rhymes,0,101,6
24,J Feoli Gudino,1,55,3
27,S Coate,0,53,4
22,N Thomas,0,48,4
6,M Dubois,0,8,2
3,A Gosselin,0,4,2
23,S Green,0,114,7
32,L Noel,0,79,6
27,A Edwards,0,77,6
25,T Van,0,34,3
18,B Burks,0,28,2
13,J Ralph,0,24,2
7,M White,0,17,4
23,B Mitchell,0,104,8
22,V Hazelton,0,86,8
22,D Williams,1,45,3
19,N Adjei,0,21,2
19,C Gable,0,17,2
12,K Elliott,0,16,2
11,N Behar,0,11,1
10,C McCarty,0,10,1
5,C Normand,0,5,1
5,S Giguere,0,5,1
80,C Washington,1,80,1
53,R Simonise,0,53,1
19,C Nelson,0,35,3
10,N Demski,0,19,2
3,K Lafrance,0,3,2
1,J Augustine,0,1,1
46,M Jones,1,114,5
26,B Addison,1,103,7
19,S Thomas Erlington,0,54,4
11,M McDaniel,0,25,3
12,M Timmis,0,12,1
9,F Faubert Lussier,0,7,2
0,J Buren,0,0,0
0,T Sinkfield,0,0,0
75,E Lewis,2,105,2
59,W Stanback,0,103,5
26,A Bowman,0,62,3
16,E Jackson,0,22,2
9,G Johnson,0,9,1
0,J Stanford,0,9,2
40,D Posey,0,62,4
35,C Watson,0,57,4
13,B Burnham,0,43,4
9,R Collins Jr,0,28,4
13,C Rainey,0,27,4
6,W Moore,0,12,3
7,T Sutton,0,12,2
10,S Johnson,0,10,1
7,C Fajardo,0,7,1
44,C Matthews,0,67,3
25,B Grant,0,47,4
13,M Ambles,1,46,5
42,J Brescacin,0,42,1
33,W Langlais,0,33,1
9,L Durant,0,27,4
9,D Jackson,0,16,2
44,B Addison,0,124,5
31,L Tasker,2,70,3
21,J Buren,0,52,3
37,M Jones,0,46,3
21,A Green,0,35,2
9,S Thomas Erlington,1,9,1
34,R Collins Jr,0,95,5
26,D Posey,0,46,2
31,C Watson,0,45,3
30,S Johnson,1,36,2
12,B Burnham,0,35,4
7,T Sutton,0,18,3
0,D Mackie,0,0,0
17,N Roosevelt,0,79,7
12,M Thigpen,0,12,2
6,C Marshall,0,6,1
2,P Lavoie,0,2,1
1,J Williams Lambert,0,1,1
0,K Moore,0,0,0
0,K Cannon,0,0,0
20,D Wolitarsky,1,68,5
26,W Dressler,0,50,4
11,D Adams,0,29,3
11,N Demski,0,12,2
9,A Harris,0,10,2
50,G Ellingson,1,144,8
30,R Harris,0,71,6
22,D Spencer,2,41,6
29,B Gillanders,1,29,1
13,D Rhymes,0,24,2
13,B Sinopoli,0,24,2
16,J Feoli Gudino,0,16,1
11,M Dubois,1,11,1
5,W Powell,0,5,1
2,J Beaulieu,1,2,1
20,B Addison,0,129,12
20,L Tasker,0,67,5
22,J Buren,0,35,2
22,A Green,0,27,3
13,M Jones,1,25,3
17,M McDaniel,0,17,1
10,S Thomas Erlington,0,15,2
16,E Rogers,3,61,6
21,R Sindani,0,44,3
29,M Ambles,0,41,3
22,C Matthews,0,39,3
15,L Durant,0,29,2
26,D Adams,0,64,5
27,R Simonise,0,27,1
18,N Demski,0,18,1
13,D Wolitarsky,0,13,1
7,W Dressler,0,13,2
12,C Nelson,0,12,1
5,A Harris,0,9,4
20,E Rogers,0,64,6
38,C Matthews,0,59,4
21,D Jackson,1,39,4
10,J Brescacin,0,35,5
17,L Durant,1,30,4
26,J Lynch,0,26,1
0,B Grant,0,0,0
22,R Harris,0,66,4
25,B Sinopoli,0,61,4
23,G Ellingson,0,58,4
55,J Feoli Gudino,1,55,1
15,D Spencer,0,31,3
6,J Beaulieu,0,9,2
4,W Powell,0,8,2
