longest punt return, name, punt return yards, punt returns
7,Eric Page,7,1
2,Keshawn Martin,2,1
14,Mario Washington,14,1
0,Jarred Shannon,9,1
3,David Wright,3,0
0,Delano Green,0,2
0,Vai Taua,-4,1
0,Greg Salas,-3,1
26,Tommy Davis,30,2
2,Perez Ashford,2,1
5,Andre Jones,4,2
0,Jeremy Bruce,-6,1
14,Andrew Brewer,22,2
10,John Goodman,10,1
0,Golden Tate,0,1
17,Ray Small,43,4
20,Duron Carter,24,2
17,Ryan Broyles,18,2
15,Perrish Cox,11,2
0,Kenjon Barner,-1,2
14,Taylor Kavanaugh,32,4
3,Terrance Austin,5,3
13,Preston King,24,2
0,Frankie Solomon,-1,2
0,Donte Davis,-5,1
42,Mardy Gilyard,55,2
24,Jeremy Kerley,54,3
0,Curtis Clay,0,1
0,Ryan Wolfe,0,1
21,Stephon Gilmore,37,3
20,Damaris Johnson,49,4
0,Emmanuel Sanders,0,1
0,Cornelius Williams,-2,1
0,Darrell McNeal,0,1
26,Austin Zouzalik,30,2
2,Daymond Patterson,2,3
0,Bradley McDougald,0,1
7,DeVonte Christopher,7,3
5,David Leonard,5,1
0,Jeff Moturi,0,1
1,Alex Washington,1,1
2,Jerrard Tarrant,-3,2
4,Chase Minnifield,9,3
4,Johnny Williams,-2,3
0,Devin Brown,-12,1
21,David Gilbert,21,1
9,Aaron Henry,9,0
7,David Gilreath,4,4
0,Waynelle Gravesande,-1,1
17,AJ Guyton,31,3
13,PJ Mahone,29,1
16,Marquese Quiles,16,1
1,Willie Geter,1,1
6,Travis Simmons,10,2
33,Jayron Hosley,55,4
16,Perez Ashford,16,1
4,Tommy Davis,4,1
0,John Kremer,-1,1
30,Delano Green,30,2
16,Jamal Rogers,16,1
59,Kyle Wilson,83,4
88,Wright Jr,125,3
9,Josh Jones,8,2
17,Louis Lee,17,1
1,Orkeys Auriene,1,1
6,Javier Arenas,11,4
38,Jerell Norton,38,1
2,Stephon Gilmore,-1,2
86,William Wright,115,3
16,Philip Pierre Louis,24,5
6,Kyle Williams,7,2
10,Joe McKnight,10,1
5,Damian Williams,7,2
9,James Rodgers,9,1
2,Taylor Kavanaugh,2,1
0,Mardy Gilyard,-13,1
87,Robert McClain III,116,3
9,CJ Spiller,9,1
42,Greg Reid,42,1
0,Rodney Stewart,0,1
5,Dustin Harris,5,2
0,Terrence Fredericks,3,1
19,Brandon James,21,4
7,Alex Washington,13,2
25,Prince Miller,45,5
22,Jerrard Tarrant,32,3
2,Ryan Henry,2,1
17,Shiloh Keo,42,4
4,Chastin West,4,1
21,Tandon Doss,27,3
3,Maurice Moore,3,1
0,David Gilreath,0,1
11,Tyler Sash,16,4
5,Andrew Brewer,5,1
23,Josh Lenz,23,1
9,Brandon Banks,9,1
1,Bradley McDougald,1,1
5,Eric Adeyemi,5,1
16,Keshawn Martin,37,5
26,Robert Arnheim,35,3
60,Thearon Collier,57,2
20,Bill Schautz,20,0
0,Trey Womack,15,1
33,Junior Hemingway,34,2
0,Waynelle Gravesande,0,2
29,Keanon Cooper,29,1
5,Bryant Allen,5,1
3,Ben Kuznia,3,0
3,Jack Ramsey,3,1
14,Marshay Green,3,3
11,Brandon Gerau,19,2
13,Terrance Williams,24,2
47,Patrick Honeycutt,66,5
15,Jason Frierson,50,4
34,DaNorris Searcy,34,1
1,Jordan Byas,6,1
14,Clem Johnson,14,1
0,Donald Bowens,2,1
19,Niles Paul,19,2
35,Ryan Broyles,102,6
13,John Goodman,13,1
29,Darius Carey,29,1
4,Luther Ambrose,4,2
0,Cameron Saddler,3,1
0,Aaron Smith,0,1
1,Michael Holmes,1,1
0,Graham Zug,0,1
45,Ray Small,130,7
8,Jeremy Kerley,8,2
8,Curtis Clay,8,1
9,Emmanuel Sanders,15,2
12,Kevin Gaddis,21,2
11,Drew Terrell,19,4
0,Dennis Rogan,0,1
5,Chris Hobbs,5,1
11,Jordan Shipley,14,2
5,AJ Guyton,5,1
12,Casey Robottom,12,1
28,Jeff Moturi,32,2
1,Tyron Carrier,-9,2
3,Jim Mitchell,3,1
6,Terrance Austin,6,1
2,Dion Morton,0,2
10,DeVonte Christopher,26,5
21,Bobby Rainey,21,1
0,Jake Gaebler,-4,1
4,Cornelius Williams,6,3
7,Brandon Hogan,13,2
7,Jock Sanders,5,2
12,Scott Radcliff,22,3
3,Spencer Hafoka,3,1
0,ONeill Chambers,-5,2
0,Brett Hamlin,0,1
4,LaVon Brazill,3,4
5,Jamal Rogers,5,1
13,Freddie Barnes,13,4
5,Tommy Davis,5,1
0,Charlie Todd,-2,1
0,Devin McCourty,17,1
10,Mohamed Sanu,17,2
5,Faron Hornes,5,2
11,Jeremy LaFrance,11,1
66,Delano Green,70,2
14,Mardy Gilyard,22,2
0,Brian Lindsay,-3,1
3,Cornelius Williams,5,2
2,Josh Jones,2,1
23,Terrance Williams,23,1
9,Krys Buerck,13,2
25,Jordan Shipley,28,3
13,Kyle Wilson,13,1
20,Max Komar,20,1
0,Shiloh Keo,0,1
46,Jeremy Ross,46,1
1,William Wright,1,1
0,AJ Guyton,-3,2
0,AJ Dugat,0,2
4,Leon Wright,4,1
22,Jerrard Tarrant,44,4
15,DeAnthony White,23,2
13,Robert Arnheim,19,2
15,Taviuos Polo,27,3
0,Daylan Walker,0,1
26,Jason Frierson,27,2
22,Trenard Turner,22,1
10,Darius Carey,10,1
3,Prince Miller,3,1
19,Demond Washington,27,2
3,Ryan Henry,3,1
0,Todd Lee,-20,1
8,Jarred Fayson,8,1
6,Michael OConnell,6,1
6,Josh Lenz,3,3
5,Scotty McKnight,7,3
2,Bradley McDougald,2,1
10,Niles Paul,18,2
0,Brandon Banks,-2,1
33,Luther Ambrose,41,3
0,Jake Gaebler,0,1
44,Trent Guy,44,2
19,Donte Davis,19,1
10,Ryan Gillum,10,1
14,Trindon Holliday,20,2
8,Chad Jones,8,1
2,Tony Logan,-7,2
24,Jayron Hosley,86,6
7,Chris Hobbs,8,3
7,Jim Mitchell,7,1
0,Cornelius Richards,0,1
8,Marshay Green,8,3
17,Dennis Rogan,17,1
8,Ashton Hall,15,2
0,DeQuan Bembry,-2,1
0,Tracey Lampley,-2,1
2,Leon Berry,2,1
0,Javier Arenas,0,1
0,Patrick Honeycutt,0,1
3,Louis Lee,3,1
3,Mario Washington,3,1
3,Kendric Burney,3,1
14,Thearon Collier,14,2
5,Clem Johnson,5,1
0,Chastin West,0,1
10,Frankie Solomon,16,3
9,Ray Small,9,1
0,Ryan Broyles,0,1
1,Terrence Fredericks,1,1
0,Dustin Harris,0,1
0,Colton Valencia,-5,1
17,Perrish Cox,31,3
26,Austin Zouzalik,30,2
28,Kenjon Barner,52,4
5,Kyle Williams,6,2
14,James Rodgers,19,3
0,Taylor Kavanaugh,-1,1
0,Devin Aguilar,0,1
87,Golden Tate,101,2
0,John Goodman,-1,1
4,Drew Astorino,21,1
1,Graham Zug,-5,2
12,Aaron Valentin,19,2
23,Justin Hill,23,1
7,Kevin Gaddis,7,1
14,DJ Banks,13,2
49,Brandon James,85,5
9,David Leonard,13,2
11,Jeff Moturi,11,1
39,Jeremy Kerley,56,5
6,Greg Burks,6,1
7,Brandon Burton,7,1
0,Drew Terrell,0,1
8,Stanley Morrison,14,2
3,Ronnie Yell,1,2
5,Alex Washington,4,2
9,Randall Cobb,14,4
5,Vic Hall,5,3
9,Rich Gunnell,9,1
8,Lovell Jackson,8,1
68,Greg Reid,68,1
14,Terrance Austin,24,3
7,Sean Westgate,7,1
5,David Gilreath,5,2
9,Damaris Johnson,9,1
10,Travis Simmons,17,2
0,Charlie Todd,0,1
3,Antonio Brown,2,3
4,Dustin Woods,4,1
2,Brett Hamlin,2,2
67,Perrish Cox,86,5
0,Jeremy LaFrance,0,1
17,Eric Page,17,1
5,Stanley Morrison,5,1
4,Josh Flores,4,1
2,Chris Potter,2,1
66,Javier Arenas,68,2
20,Chad Bumphis,32,2
19,William Wright,44,4
9,Rich Gunnell,9,1
23,DaNorris Searcy,30,2
5,ONeill Chambers,1,2
4,Wright Jr,4,1
23,Jonathan Davis,41,2
19,AJ Guyton,26,2
7,Casey Robottom,7,1
22,Jacoby Ford,22,1
17,CJ Spiller,17,1
12,Vic Hall,12,2
14,Brandon James,25,4
48,Greg Reid,88,3
17,Tony Logan,28,2
19,Chastin West,22,2
32,Lyle Fitte,36,2
22,Prince Miller,20,2
21,Randall Cobb,41,3
20,AJ Dugat,24,2
17,Tandon Doss,17,1
8,Aaron Valentin,13,2
8,Colin Sandeman,11,3
31,Bryant Allen,38,3
0,Luther Ambrose,-5,2
1,Keshawn Martin,1,2
8,Drew Astorino,13,3
0,Justin Brown,0,1
9,Graig Cooper,7,2
1,Leon Wright,1,1
5,Martavious Odoms,6,2
1,Junior Hemingway,0,2
7,Ray Small,9,2
0,Marshay Green,-1,1
11,Carl Gettis,11,2
34,Josh Lenz,34,1
9,Ashton Hall,12,3
34,Emmanuel Sanders,36,3
8,Patrick Honeycutt,21,5
16,Daylan Walker,19,3
2,Niles Paul,3,2
22,Brandon Banks,27,2
6,Frankie Solomon,6,1
5,Andrew Brewer,5,1
68,David Gilreath,70,2
21,Golden Tate,20,2
10,John Goodman,10,1
31,Robert McClain III,43,3
9,Royce Hill,17,2
5,Darius Carey,0,2
6,Josh Jones,6,1
91,LaVon Brazill,99,4
13,Jod Van Laanen,13,1
4,Tommy Davis,4,2
6,Kevin Gaddis,6,1
8,Jeff Moturi,10,3
60,Trent Guy,60,1
27,Tracey Lampley,27,1
6,SydQuan Thompson,6,1
21,Michael Holmes,21,1
7,Donte Davis,9,2
11,Mohamed Sanu,11,1
7,Joe Lefeged,7,1
52,Delano Green,67,3
12,Leneric Muldrow,12,1
5,Dennis Rogan,5,1
19,Zac Stacy,38,3
50,Earl Thomas,50,1
3,Jordan Shipley,3,1
32,Daymond Patterson,32,1
10,Cornelius Williams,19,4
4,Jordan Pugh,4,1
2,Ryan Broyles,2,1
6,Terrance Austin,9,2
14,Kyle Williams,14,1
20,Shaky Smithson,54,5
0,Brandon Burton,0,1
0,Preston King,0,3
11,Jayron Hosley,11,1
9,James Rodgers,18,2
0,David Leonard,-1,1
17,Jeremy Kerley,37,3
5,Curtis Clay,5,1
5,Jordan White,11,6
87,Charlie Todd,102,3
12,Jordan Pugh,12,2
10,Jeremy LaFrance,11,2
0,DeAnthony White,-1,1
5,Demond Washington,5,2
56,Javier Arenas,67,2
5,Kyle Wilson,5,1
2,Antoine Thompson,2,1
18,Jahmal Brown,18,1
13,Jerett Sanderson,13,0
9,Eugene Fells III,9,1
4,Freddie Barnes,4,1
0,Eric Page,-10,1
17,Mardy Gilyard,27,3
1,Antonio Brown,-9,2
13,Scotty McKnight,17,2
3,Jason Espinoza,3,1
59,Niles Paul,71,4
5,Dion Morton,10,2
53,David Leonard,53,1
3,Leneric Muldrow,-1,3
20,Domonic Cook,40,5
6,Brett Hamlin,6,1
9,Scott Radcliff,9,1
10,Mohamed Sanu,-7,2
15,LaVon Brazill,15,1
1,Ryan Clark,1,1
29,Trent Wilkins,29,1
6,Chris Hobbs,9,2
6,Jock Sanders,6,2
7,Aaron Smith,10,3
12,Daylan Walker,41,5
7,Darius Carey,7,1
53,Kyle Williams,71,4
38,William Wright,51,3
23,Orlando Vargas,36,1
8,Krys Buerck,1,2
0,Terrance Williams,0,1
0,Austin Zouzalik,0,2
43,ONeill Chambers,63,5
40,Shaky Smithson,67,5
14,Robert McClain III,14,1
9,Donte Davis,11,2
0,Leon Wright,-3,1
3,Devin Brown,3,1
9,Travis Simmons,9,1
7,Dwayne Harris,7,1
0,Darryl Freeney,-4,1
2,Tracey Lampley,2,1
7,Avery Holley,7,1
18,Brandon James,20,3
16,Ryan Henry,15,4
8,John Angelo,8,1
18,AJ Dugat,20,2
20,Kevin Gaddis,20,1
24,Stanley Morrison,24,1
4,Daymond Patterson,4,1
9,Carl Gettis,9,1
18,Randall Cobb,18,1
0,Louis Lee,-1,1
9,Luther Ambrose,9,1
7,Darrell McNeal,7,1
87,Trindon Holliday,109,3
4,Tony Logan,4,1
2,Chad Bumphis,2,1
1,Marshay Green,1,1
7,Clem Johnson,13,2
87,Ryan Broyles,209,8
5,Perrish Cox,5,2
15,Stephon Gilmore,31,3
0,Antonio Allen,0,1
15,Jacoby Ford,15,1
2,CJ Spiller,2,1
0,Faron Hornes,-2,1
4,Tyler Gaffney,4,1
2,Drew Terrell,2,1
3,Golden Tate,3,1
10,Curtis Clay,10,2
7,Jeremy Kerley,7,1
8,Frankie Solomon,22,4
3,Mark Ferrell,-1,2
22,AJ Guyton,31,2
7,Micheal Johnson,13,2
10,Preston King,10,2
24,Damian Williams,62,4
11,Joe McKnight,11,1
6,Terrance Austin,6,2
13,Andre Booker,13,1
24,Jayron Hosley,24,1
7,Devin Aguilar,7,1
23,Daylan Walker,56,4
8,Javier Arenas,8,1
12,Brandon James,12,1
26,Chris Potter,26,1
13,Kyle Wilson,13,1
4,Todd Lee,4,1
3,Marcus Allen,3,1
21,Faron Hornes,21,1
16,Travis Simmons,35,2
5,AJ Dugat,5,2
0,Jason Frierson,0,1
3,Taviuos Polo,5,2
5,Ryan Henry,5,1
8,David Gilreath,8,3
8,Devon Wylie,13,2
6,Phillip Livas,8,4
0,Ronnie Yell,0,1
43,Niles Paul,49,3
5,Jordan Shipley,5,1
18,Aaron Smith,32,2
0,Lucas Nix,28,1
7,Mardy Gilyard,7,1
6,Mohamed Sanu,6,1
18,Jock Sanders,47,5
0,Joe McKnight,2,1
0,Damian Williams,0,1
26,Devin Aguilar,28,2
14,Jeremy Ross,14,1
5,Mario Washington,4,2
7,Josh Jones,10,3
0,Chastin West,-2,2
5,David Leonard,5,1
0,Mohamed Sanu,-5,2
11,Rocky Ross,11,1
20,Tracey Lampley,27,3
0,Patrick Honeycutt,-2,2
5,Kevan Walker,5,1
0,ONeill Chambers,0,1
4,Shaky Smithson,2,3
0,Isaiah Frey,0,1
0,Antoine Thompson,-3,1
18,Emmanuel Sanders,28,4
58,Andre Booker,58,1
3,LaVon Brazill,4,3
0,Chad Clemens,0,1
21,Cameron Saddler,21,1
17,DaNorris Searcy,28,2
1,Damian Williams,1,2
0,Randall Cobb,-2,1
21,Bacarri Rambo,21,1
2,Steven Terrell,2,1
6,Thearon Collier,6,1
1,David Gilreath,1,1
4,Delano Green,4,2
47,Terrance Austin,57,4
0,William Wright,-1,1
28,Niles Paul,45,3
1,Freddie Barnes,2,3
3,Wright Jr,3,1
15,David Sims,34,3
3,Carl Gettis,3,1
42,Ryan Broyles,47,4
0,Richard Sherman,11,1
0,Doug Baldwin,-3,1
23,Jayron Hosley,42,3
1,Andrew Brewer,1,1
10,Chris Rainey,10,2
28,Kenjon Barner,28,1
1,DeVier Posey,0,2
18,Justin Brown,17,3
37,Trindon Holliday,43,2
20,Greg Reid,37,2
6,Travis Simmons,6,2
12,Jerell Norton,19,2
19,Josh Cooper,19,1
63,Marshay Green,106,4
3,Stephon Gilmore,4,2
14,Robert McClain III,43,6
0,Faron Hornes,-3,1
10,Austin Zouzalik,10,1
39,Jeremy Kerley,76,5
19,Kyle Wilson,41,4
6,Jerrard Tarrant,9,2
12,Colin Sandeman,12,1
12,Javier Arenas,19,3
