name, receiving touchdowns, receiving yards, receptions
M Alexander,0,4,1
S Phillips,0,4,1
I Thomas,0,3,1
D Scott,0,2,1
T Lee,0,74,5
P Smith,0,19,3
L Shiflett,0,17,1
G Casey,0,16,2
B Anderson,0,11,1
J Bruce,0,5,1
T Thomas,0,0,2
J Rice,1,94,7
R Rivers,0,53,3
K Johnson,0,51,5
J Jordan,0,25,1
C Sutton,0,20,1
D Grim,0,15,1
J Allen,0,13,1
J Mims,0,13,2
D Tangipa,1,3,1
R Ismail Jr,0,46,2
J Price,0,27,3
A Conway,0,24,3
J Scott,0,17,1
A Eberhardt,0,5,1
A Fort,0,3,1
N Evans,0,-5,1
B Stewart,0,46,2
M Carter,1,32,1
Q Searcy,0,25,1
J Howard,0,16,1
N Cottrell,0,6,2
T Rahming,1,91,4
C Taylor,0,30,2
D Helm,0,29,2
A Young,0,25,3
J Bobo,0,12,1
J Lloyd,1,10,2
D Jackson,0,8,2
D Koppenhaver,1,1,1
R Corbin,0,52,1
T Davis,0,44,3
S Mays,0,37,2
D Stampley,0,18,1
C Green,0,14,3
M Epstein,0,6,2
C Reams,0,4,1
R Smalling,0,3,1
R Bonner,0,3,1
I Zico,2,127,5
R Moore,1,101,4
B Hopkins,0,44,2
T Fuller,0,21,2
J Sparks,0,18,3
T Wright,0,18,3
D Pittman,0,16,1
D Knox,0,15,3
M Jones,0,9,1
J Burgess,0,8,1
D Blough,1,7,1
T Fryfogle,1,71,4
D Hale,0,51,5
L Timian,0,35,5
R Taylor,0,28,6
N Westbrook,0,20,2
P Hendershot,0,17,2
M Majette,0,16,2
S Scott,0,11,2
J Harris II,0,11,2
M Bjorson,0,3,1
T Hockenson,2,107,4
N Fant,1,101,4
B Smith,0,43,3
N Easley,1,28,4
M Sargent,0,21,2
T Young,1,11,1
A Kelly,1,4,1
B Ross,0,3,1
I Smith Marsette,0,2,1
H Butler,1,107,6
C Kolar,1,36,2
T Milton,0,36,4
D Jones,1,32,1
M Eaton,0,24,2
K Nwangwu,0,11,1
L Akers,0,8,1
D Montgomery,0,0,1
G Jennings Jr,0,38,4
K McKoy,0,28,2
D Sills V,1,22,2
M Simms,0,8,2
T Wesco,0,4,1
A Barnes,0,51,3
I Zuber,0,33,3
D Warmack,0,18,1
I Harris,0,16,3
B Gammon,0,12,1
T Wallace,0,90,5
C Hubbard,0,35,4
T Johnson,0,28,3
D Stoner,0,11,1
J Hill,0,10,2
J King,0,10,2
B Farrow,1,101,8
F Ogbeifun,0,46,3
K Coleman,1,39,2
D Stubbs,0,38,3
M Lewis,0,14,1
D Douglas,1,58,6
D Willis,0,56,3
L Whittemore,0,26,2
B Clark,0,9,1
J Daughtry Frye,0,7,1
S Davis,0,5,2
T Eafford,0,-1,1
E Patterson,1,114,3
J Jackson,2,63,4
R Malone,1,52,3
J Bradley,1,50,1
T Ragas,1,48,3
E Mitchell,0,25,2
C Gossett,0,23,2
J Bell,0,21,2
J Lumpkin,0,19,2
J Huntley,1,112,5
J Boone,0,90,5
O Clark,0,37,5
R Caldwell,0,14,4
B Roberts,0,10,1
D Dan,0,9,1
A Muse,0,8,3
C Gibson,0,4,1
J Jefferson,0,108,6
T Marshall Jr,0,43,2
F Moreau,0,12,1
T Carter,0,10,1
D Dillon,0,9,1
J Chase,0,7,2
S Sullivan,0,6,1
J Kirklin,0,5,1
R Ridley,1,75,3
I Nauta,0,47,3
J Holloman,0,26,3
M Hardman,0,23,2
D Swift,0,21,2
T Godwin,0,9,1
E Holyfield,0,7,1
B Herrien,0,1,1
T Jacobs,1,23,1
T Fleet Davis,1,20,1
J Davenport,0,13,2
D Demus,0,9,1
A McFarland,0,8,2
J Jones,1,8,1
C Okonkwo,0,4,1
R Blackshear,0,4,1
E Lewis,0,4,1
D Coxie,0,86,4
T Pollard,0,45,6
J Williams,0,23,2
S Dykes,0,19,1
D Henderson,0,13,2
J Magnifico,0,12,1
K Jones,0,11,1
G Davis,1,128,6
M Williams,0,56,4
D Snelson,0,34,2
T Nixon,0,31,3
M Colubiale,0,24,1
O Anderson,0,23,1
J Sorenson,0,47,4
K Young,0,47,3
A Homer,0,27,1
L Mayock,1,26,2
M Thomas,0,23,2
N Becker,0,21,1
J Bester,0,18,3
M Carrigan,0,51,4
T Harrell,0,38,3
A Dixon,0,31,3
I McKoy,0,31,4
J Rankin,0,-2,1
N Collins,0,31,4
D Peoples Jones,0,30,3
N Eubanks,0,28,1
K Higdon,0,15,1
O Martin,0,11,1
Z Gentry,0,5,1
C Evans,0,4,2
A Thomas,0,0,1
J Ferguson,0,46,2
K Pryor,0,30,2
D Davis,0,12,1
G Groshek,0,9,1
A Taylor,1,3,1
T Jackson,0,14,1
T Maloy,0,0,2
V Bryant,1,147,8
J Gardner,0,58,2
R Jones,0,28,3
B Mack,0,18,3
I Wright,0,17,3
B Yancy,0,11,1
K Yeboah,0,7,1
C Myarick,0,7,1
R Ritrovato,0,7,1
C Tucker,0,123,2
D Newsome,0,53,5
A Williams,0,21,3
M Carter,0,19,2
R Groves,0,18,1
T Jackson,0,16,2
A Ratliff Williams,1,12,3
D Brown,0,12,2
B Corrales,0,7,1
J Brown,0,6,1
S Savoy,1,58,6
E Kumah,0,58,5
T Turner,0,38,2
D Hazelton,0,36,2
S Peoples,0,30,4
D Keene,1,1,1
M Mannix,1,109,4
R Doubs,0,78,5
E Cooks,1,58,4
T Taua,0,20,2
B OLeary Orange,0,14,1
K Moore,0,12,4
K Fossum,0,10,3
T Carter Wells,0,6,1
D Henley,0,-3,0
A Richardson,1,79,4
S Modster,0,51,6
C Thomas,1,50,3
A Butler,0,34,4
A Mattison,0,28,4
J Hightower,0,22,3
G Collingham,0,19,1
K Shakir,0,16,3
J Wesley,0,61,6
D Robinson,0,30,3
D Brown,0,28,4
S Tears,0,14,2
C Tucker,0,10,1
J Nettles,0,2,1
I Cox,1,147,3
P White,0,59,6
C Odom,0,54,3
C Brown,1,11,2
M Irons,0,4,1
F Nagel,2,220,12
B Skowronek,0,73,6
J Jefferson,1,40,4
R Lees,0,23,2
C Green,0,21,4
R Chiaokhiao Bowman,0,20,2
C Hanaoka,0,14,1
J Moten IV,0,14,3
B Holman,0,11,1
K McGowan,0,9,1
C Fessler,0,7,1
S Vault,0,3,4
J Spielman,1,76,8
M Williams,0,41,3
J Stoll,0,40,3
D Ozigbo,0,33,4
S Morgan Jr,0,31,2
M Washington,0,12,2
K Warner,0,11,2
B Reimers,0,7,1
M Boykin,1,84,4
C Finke,0,62,6
C Claypool,1,61,5
A Mack,0,31,6
K Austin,0,13,1
C Kmet,0,8,1
M Young,0,3,1
D Williams,0,2,2
A Mathews,0,47,4
R Araujo Lopes,0,32,6
D Hall,0,20,4
M Ffrench,0,15,1
W Gragg,0,7,1
Q Ollison,0,5,2
G Aston,0,0,1
J Guyton,1,124,7
M Lawrence,0,44,2
R Bussey Jr,0,41,4
K Smith,0,25,3
J Darden,0,21,3
D Torrey,0,18,2
C Young,0,11,1
C Chumley,0,5,1
E Johnson,0,3,1
J Mitchell,0,135,12
Q Watkins,1,109,7
T Jones,0,69,7
J Washington,0,8,1
T Parks,0,-1,1
T Mosley,0,-3,2
K Hill,2,187,9
P Campbell,0,56,8
T McLaurin,1,55,3
L Farrell,0,37,2
A Mack,0,28,2
R Berry,0,20,2
C Saunders,0,14,2
J Dixon,0,8,2
J Dobbins,0,5,2
M Weber,0,2,1
T Johnson,0,119,8
B Witham,0,62,2
R Bateman,0,23,2
B Williams,0,14,1
T Fulgham,1,54,3
K Strong,1,47,4
K White,0,41,3
I Harper,0,37,8
D Anthony Jr,0,36,2
J Duhart,0,31,5
W Knight,0,29,2
C Hendrick Jr,0,18,3
N Ellison,0,3,1
T Brady,1,103,9
W Johnson,0,23,1
M Williams,0,21,2
A Henry III,0,15,2
A Anderson,0,8,1
A Levias,0,7,2
O Obialo,0,5,1
D Mitchell,1,119,8
J Redd,1,33,3
R Bay,0,23,3
J Breeland,0,12,2
K Dillon,0,8,1
T Dye,0,7,1
D Sample,0,79,4
T Jones,1,55,2
C Otton,0,36,2
S McGrew,0,34,2
A Fuller,0,15,2
A Baccellia,0,14,1
K Pleasant,0,7,1
S Ahmed,0,3,1
K Hamler,1,66,5
P Freiermuth,0,32,3
M Hippenhammer,0,27,3
B Polk,0,23,2
J Johnson,0,19,2
N Bowers,0,18,3
C Sullivan Brown,0,7,1
F Davis III,2,100,8
L Nelson,0,60,5
C Chambers,0,55,3
M Sokol,0,25,1
M Dotson,0,23,2
C Heyward,0,20,4
L Jefferson,0,7,1
B Sowards,0,5,1
A Trammell,0,40,4
J Myers,0,38,2
A Cephus,0,35,1
B Harmon,0,10,1
R Cardwell,0,8,2
A Walter,0,5,3
X Ubosi,2,196,4
A Wilson,0,43,4
C Lisa,0,21,1
K Carter,0,19,1
L Stanley,0,-5,1
D Samuel,1,88,7
S Smith,1,51,3
B Edwards,0,42,4
C Dawkins,1,33,1
J August,0,6,1
K Pollard,0,3,1
J Sternberger,1,145,7
Q Davis,0,127,9
C Buckley,0,44,3
H Jones,0,24,3
J Corbin,0,9,2
T Williams,0,4,1
T Cottrell,0,27,3
T Walker,0,26,2
L Nunn,0,24,3
J Oliver,0,19,2
M Roberson,0,18,1
T Hartley,0,11,1
T Nevens,0,10,1
J Asberry,1,41,1
K Walker,0,13,1
C Johnson,1,132,11
L Humphrey,0,41,7
D Jamison,0,17,1
D Duvernay,0,15,1
A Beck,0,11,2
K Ingram,0,2,1
T Watson,0,1,1
D Mims,1,80,3
J Hurd,0,72,5
P Stricklin,0,39,2
C Platt,0,26,5
M Jones,0,10,1
J Fleeks,0,7,2
C Henle,0,6,1
J Hasty,0,5,1
M Pittman Jr,2,144,5
T Vaughns,1,86,5
A St Brown,0,31,4
V Jones Jr,0,6,2
A Ware,0,5,1
L Shenault Jr,0,72,9
K Nixon,0,36,6
T Brown,0,30,4
J Jackson,0,19,2
T McMillian,0,7,2
J MacIntyre,0,4,2
B Moorhead,0,87,6
M McNair,0,54,4
T Woolen,0,20,2
C McCarthy,0,12,1
J Rhodes,0,11,2
S Jones,0,10,2
H Steward,0,7,1
G Sharp,0,0,1
G Scott III,1,88,2
A Hardy,0,87,5
T Veal,0,75,7
J Dancy,0,17,2
A Smith,0,14,3
R Bonnette,0,13,1
J Woodard,0,12,1
B Holly,0,5,2
K McKnight,0,-2,2
J Greene,1,132,5
S Scarver,1,64,2
R Tarver,2,52,4
A Vaughns,0,43,2
J Nathan,1,19,2
D Thompson,0,16,1
G Bright,0,12,1
C Terrell,0,12,1
D Thompkins,0,12,1
E Allen,0,9,1
T Compton,0,5,1
D Heckstall,0,1,1
T Collins,1,139,4
D Woods Jr,1,53,5
B Presley,0,27,3
D Tejchman,1,25,3
E Owens,0,6,1
L Thomas,0,1,1
G Fauolo,0,-1,1
K Vaughn,1,75,1
K Lipscomb,0,64,4
J Pinkney,1,25,3
K Blasingame,0,16,3
C Bolar,0,16,2
C Pierce,0,15,2
S Dobbs,0,8,1
T Ellis,0,6,1
J Wakefield,0,4,1
L Perine,0,93,4
V Jefferson,1,65,3
T Cleveland,0,29,2
J Hammond,0,27,2
M Stephens,0,26,1
K Pitts,0,12,1
J Scarlett,0,12,1
F Swain,1,11,1
K Toney,0,9,4
H Dubois,0,32,4
J Reed,0,32,2
O Zaccheaus,0,15,3
E Butts,0,9,1
J Ellis,0,3,1
C Sharp,0,1,1
L Cager,0,58,3
T Homer,0,50,3
B Jordan,0,34,3
D Wiggins,0,16,2
T Gray,0,16,2
D Dallas,0,11,1
J Thomas,0,5,1
J Taylor,1,56,1
K Baker,0,52,2
J Way,0,35,3
K Taylor,0,20,1
J Tolbert,0,14,1
D Moore,0,13,2
J McCray,1,12,2
T Minter,0,9,1
T Allen,1,75,1
M Spencer,0,22,2
W Corker,0,15,1
P Brown,0,7,1
D Tolliver,0,5,1
C Leggett,0,4,1
E Gray,0,4,1
D Manley,0,2,2
M Marshall IV,0,0,0
J McInnis,1,86,6
J Isaac,1,63,2
J Adams Jr,1,35,1
O Bayless,0,32,2
K Merritt,0,21,4
M Murray,0,15,1
W Wand,0,5,1
T Jones,1,95,3
C McCoy,1,59,3
P Hart,0,58,4
D Champaigne,2,29,3
J Ifedi,0,28,1
T Barnett,0,14,3
C Knight,0,8,1
D Gentry,0,5,1
T Dixon,0,3,1
N Harry,0,91,8
F Darby,0,53,3
B Aiyuk,0,51,1
K Williams,0,46,5
E Benjamin,0,43,5
R Jenkins,0,37,1
T Hudson,0,16,1
R Newsome,0,10,1
T Smith,0,6,1
J Arcega Whiteside,1,91,7
T Irwin,0,79,7
T Speights,0,25,2
C Scarlett,0,19,1
B Love,0,10,2
C Parkinson,0,5,1
M Wilson,0,5,1
O St Brown,0,-3,1
A Richardson,2,137,6
S Modster,2,61,3
C Thomas,0,60,5
G Collingham,0,27,2
C Blakley,0,15,3
A Butler,0,14,1
A Mattison,0,4,2
M Pistone,0,4,1
P Williams,1,154,9
W Jackson,2,105,9
M Kinsey,0,36,2
M McElroy,0,20,1
C Butler,0,19,3
I Matthews,0,15,3
O Johnson,0,12,2
T McBridge,0,11,1
A Hawkins,0,1,1
B Presley,1,78,7
D Woods Jr,2,75,5
G Fauolo,0,31,4
T Collins,0,22,3
M Stevenson,0,21,2
D Tejchman,0,19,3
L Thomas,0,13,1
N Bean,0,2,1
R Cleveland,1,100,3
M Bennett,0,44,2
G Sanders,0,37,2
G Amy,0,19,1
J Saucier,0,17,1
H Pearson,0,38,2
D Heath,0,20,3
D Evans,1,20,1
C Sutton,0,14,1
T Hennigan,0,8,2
M Williams,0,6,1
R Malone,0,47,3
E Mitchell,1,47,2
M Barnes,0,24,3
J Jackson,0,24,3
C Gossett,0,20,1
J Bradley,0,14,1
J Lumpkin,0,8,1
J Bell,0,3,1
T Ragas,0,2,1
A Nunez,0,-1,1
C OGrady,0,35,2
L Pettway,0,30,1
A Cantrell,0,23,1
J Jones,0,15,2
R Boyd,0,14,3
G Gunter,1,7,1
C Hayden,0,7,1
K Stokes,0,74,3
C Taylor II,0,32,1
J Hobbs,0,12,2
J Anderson,0,5,1
K Johnson,0,4,1
J Sorenson,0,75,5
J Walker,0,71,8
K Young,1,71,5
L Mayock,1,49,4
J Bester,0,19,2
N Becker,1,18,2
A Homer,0,11,1
D Robinson,1,10,2
M Thomas,0,5,1
J Hall,0,81,10
R Miller,1,36,4
C Lacanaria,0,19,2
T Hohlt,0,11,1
K Schrank,0,6,2
D Reece,0,5,1
N Givan,0,-1,1
L Latu,1,86,3
A Jackson III,1,59,6
I Holder,1,53,3
M Sexton,0,18,3
B Banham,0,14,2
S Vann,0,14,2
B Turner,0,13,2
B Kemp,0,0,1
T Higgins,1,119,8
J Ross,0,75,5
T Thompson,0,45,4
H Renfrow,0,41,5
D Overton,0,32,2
T Etienne,0,24,1
D Kendrick,0,24,2
M Richard,0,13,1
T Chase,0,11,1
A Rodgers,0,0,1
W Swinney,0,0,1
D Rencher,0,-4,1
C Riley,0,66,3
J Meyers,0,61,8
S Louis,0,16,2
K Harmon,0,13,2
T Thomas,0,13,2
E Emezie,0,12,2
R Gallaspy Jr,0,8,1
R Person Jr,0,3,1
D Rhem,0,1,1
J Hicks,0,57,3
T Poljan,0,21,1
B Childress,0,20,2
D Law,0,10,2
J Ward,0,9,1
L Hessbrook,0,3,1
K Gwilly,0,2,1
G Ricci,0,28,1
J Reed,0,13,1
L Bellamy,0,5,1
D Eskridge,0,5,2
C Taylor,1,97,6
D Koppenhaver,1,44,3
T Rahming,0,37,6
N Gray,0,31,2
J Bobo,0,22,1
D Jackson,0,13,1
D Helm,0,11,2
J Lloyd,0,7,2
O Zaccheaus,0,66,10
H Dubois,0,41,4
J Reed,0,37,2
E Butts,1,20,2
J Peacock,0,18,1
B Perkins,0,9,1
T Cowley,0,7,1
T Brown,1,145,10
D Farrier,0,109,5
D Pinnix,0,54,4
A Watley,0,44,4
H Howe,0,19,3
T Green,0,17,1
L Henley,0,13,1
A Scott,0,5,1
A Killins Jr,1,38,2
M Colubiale,0,28,3
T Nixon,0,21,4
G McCrae,0,11,1
O Anderson,0,8,1
D Snelson,0,7,1
T McGowan,0,-2,1
A Maloney,1,73,4
D Price,0,38,5
C Worton,0,36,3
S Thornton,1,29,1
S Palmer,0,23,1
I Thomas,0,16,3
M Alexander,0,14,1
B Singleton,0,4,1
C Gaskin,0,-4,1
A Trammell,0,57,5
A Cephus,0,24,2
A Walter,0,14,2
J Myers,0,12,2
G Gentosi,0,8,1
N Murray,1,131,8
K Gavin,0,67,2
D Matthews,0,40,5
C Akers,0,28,3
T Harrison,1,24,3
T Terry,0,23,1
N Upshur,0,11,2
O Wilson,0,10,1
G Nabers,0,9,1
J Patrick,0,7,1
K Helton,0,3,2
J Roberson,0,57,3
S Washington,0,44,4
M Colburn II,0,42,4
S Surratt,1,33,3
A Bachman,0,32,3
G Dortch,0,24,4
B Chapman,0,22,2
J Freudenthal,1,19,2
J Ursua,1,123,7
C Byrd,1,50,5
D Stubblefield,0,40,4
J Ward,1,32,2
M Armstrong Brown,0,14,1
K Fossum,0,86,6
E Cooks,1,54,3
M Mannix,0,53,4
R Doubs,0,33,4
K Moore,0,18,2
J Kincaide,0,14,2
T Taua,0,3,2
L Timian,0,58,6
D Hale,0,52,4
J Harris II,1,44,4
N Westbrook,0,33,3
W Philyor,0,27,4
R Taylor,0,27,4
T Fryfogle,0,25,1
S Scott,0,19,1
P Hendershot,0,13,1
R Brookins,0,10,3
M Majette,0,10,2
A Dorris,0,7,1
J Johnson,0,72,2
M Sanders,0,54,6
C Sullivan Brown,0,33,2
P Freiermuth,1,32,2
K Hamler,0,27,4
D Thompkins,0,13,1
J Dotson,0,10,1
T Stevens,0,2,2
T Hockenson,0,30,3
N Easley,0,27,2
N Fant,0,14,3
B Smith,1,10,1
I Smith Marsette,0,7,1
I Kelly Martin,0,-2,1
J Jones,0,17,1
J Davenport,0,12,1
T Jacobs,0,11,1
A Edwards,0,5,1
T Johnson,0,2,2
A Dixon,0,54,4
M Carrigan,0,40,2
J Rankin,1,36,3
I McKoy,0,26,4
K Price,0,23,1
M Bahr,0,10,1
A Dulka,0,7,1
J Woods,0,2,1
A Williams,1,72,4
J Morris,0,36,3
N Stewart,0,36,3
K Smith,0,26,2
M Traylor Bennett,0,19,2
N Williams,0,15,1
V Edwards Jr,0,15,3
D Sands,0,0,1
L Bowden Jr,1,18,3
C Bolar,1,78,2
J Pinkney,0,44,3
K Blasingame,0,40,3
K Lipscomb,0,28,5
D Tennyson,0,20,1
J Wakefield,0,6,1
M Green,0,36,3
B Batiste,1,27,1
Z Jackson,0,26,2
A Vaughn,0,17,2
M McCray,0,7,2
J Hodoh,0,7,1
R Turner,0,6,1
J Pederson,0,-2,1
K Brown,0,50,4
M Hays,0,34,3
J Haydel,0,17,4
E Rogers,0,11,1
R Brown Jr,0,3,3
D Anderson,0,29,3
C Edwards Helaire,0,22,2
J Chase,0,20,2
D Dillon,0,18,2
J Jefferson,0,18,3
S Sullivan,0,11,1
N Brossette,0,7,2
F Moreau,0,4,1
D Thomas,0,15,1
N Gibson,0,12,1
K Hill,0,10,2
O Mitchell,0,9,1
F Green,0,5,1
J Johnson,0,4,1
S Guidry,0,4,1
T Veal,0,103,11
A Hardy,1,19,1
A Smith,0,15,1
R Bonnette,0,13,1
J Dancy,0,5,2
I Tucker,0,1,1
K Foster,1,84,4
W Redix,0,48,3
T Juniel,0,27,2
E Brown,0,23,1
J Weeks,0,22,1
D Lucero,0,22,3
J Fields,0,22,1
A Busey,0,18,1
T Hughes,0,18,3
A Isabella,0,174,10
S Palmer,1,139,7
B Ally,0,25,3
J Fredericks,0,23,2
S Emilus,0,18,2
K Horn,0,11,1
M Williams,1,153,4
T Marable,1,21,1
J Miller,0,17,1
M Outlow,0,15,1
K Tyler,0,10,1
S Bell,0,3,1
D Stewart Jr,0,24,2
C Chambers,0,20,1
L Scott,0,15,1
C Heyward,0,8,1
B Sowards,0,8,1
B Lewerke,1,4,1
D Peoples Jones,1,79,1
G Perry,0,30,3
N Eubanks,0,25,1
N Collins,1,24,3
S McKeon,0,24,2
Z Gentry,0,21,2
C Evans,0,9,1
K Higdon,0,0,1
A Brown,1,155,10
D Lodge,0,84,5
S Phillips,0,20,2
B Sanders,0,18,3
I Woullard,0,13,2
D Knox,0,11,2
E Moore,0,9,1
O Cooley,0,8,1
M Battle,0,6,1
S Williams,0,83,2
D Slayton,0,62,2
J Whitlow,1,38,4
A Schwartz,0,16,2
R Davis,0,12,2
M Miller,0,4,1
A Okwuegbunam,3,159,6
J Knox,1,104,5
J Johnson,0,46,4
R Floyd,0,28,3
K Blanton,0,27,3
T Badie,0,4,1
D Gicinto,0,4,1
D Crockett,0,1,1
D Coxie,1,111,8
T Pollard,1,30,1
D Henderson,0,20,1
J Williams,0,18,3
K Jones,0,15,1
A Levias,2,47,3
T Brady,0,41,5
M Williams,0,6,1
O Obialo,0,5,1
A Henry III,0,3,1
T King,0,3,1
W Johnson,0,-3,1
J Durante,0,114,7
H Bryant,1,59,6
W Wright,0,39,4
J Raine,0,11,1
L Harris,0,10,1
K Whyte Jr,0,7,1
T Lee,2,60,6
G Casey,1,30,2
T Thomas,0,10,3
C Mobley,0,6,1
P Smith,0,3,1
T West,0,2,1
B LeMay,0,58,3
V Tucker,0,48,6
W Kofa,0,43,4
M Quattlebaum,1,33,3
R Carriere,0,23,1
C Phillips,0,4,2
C Dollar,0,0,1
T Jackson,1,120,5
O Davis,0,27,1
K Mahekau,0,14,1
M Perry,0,9,1
M Cooper,0,5,1
M Fells,0,3,1
M Stevenson,0,141,8
C Lark,1,106,5
K Corbin,1,104,6
R Singleton,0,23,2
J Singleton,0,15,2
R Brooker,1,14,1
B Smith,0,10,1
S Morgan Jr,2,163,10
J Spielman,1,77,8
D Ozigbo,0,25,3
M Williams,0,7,1
K Warner,0,3,1
M Washington,0,1,2
T Johnson,0,184,11
C Autman Bell,0,75,2
D Douglas,1,31,3
S Green,0,31,1
R Bateman,0,15,2
B Witham,0,13,1
J Boone,0,71,7
R Caldwell,0,64,4
J Huntley,0,50,4
O Clark,0,45,2
D Dan,0,30,2
C Gibson,0,12,2
A Muse,0,11,2
C Mills,0,9,1
B Roberts,0,3,1
E Richardson,0,31,1
D Bargnare,0,23,1
O Fortune,0,19,1
M Garrett,0,4,1
A Umeh,0,44,2
P Reed,0,28,3
D Hart Johnson,0,25,3
E Harris,0,15,2
E Lilly,1,14,1
J Griffin IV,0,14,2
M Williams,0,7,1
B Dickey,0,0,1
K Johnson,2,149,8
R Rivers,1,69,4
J Jordan,0,26,2
J Rice,0,22,3
J Hokit,0,9,2
C Coleman,0,5,1
P White,2,92,2
A Meyer,1,52,3
I Cox,0,22,1
C Odom,1,15,1
A Ouellette,0,12,1
C Brown,0,12,1
S Miller,1,145,6
Q Morris,0,37,4
R Marlow III,1,20,3
B Denley,0,13,4
R Frye,0,2,1
R Hargrove,0,-3,1
A Pierce,0,72,5
T Bradford,0,34,3
I Hodgins,0,24,3
T Hernandez,0,15,2
I Smalls,0,6,1
K Taylor,0,4,1
B Baylor,0,2,1
J Jefferson,0,-1,1
J Colletto,0,-10,0
V Wharton III,0,80,5
K Noa,1,73,5
P Laird,1,48,3
M Ways,0,14,1
J Hawkins,0,9,1
C Brown Jr,0,7,1
M McMorris,1,3,1
R Moore,2,170,12
I Zico,1,50,2
J Sparks,0,43,3
B Hopkins,0,37,3
C Herdman,0,36,2
D Knox,0,26,1
J Anthrop,0,16,2
K Hill,0,105,9
B Victor,0,67,5
T McLaurin,1,66,5
J Dixon,1,58,4
P Campbell,0,43,9
J Dobbins,0,34,4
L Farrell,0,24,4
A Mack,0,24,1
M Weber,0,22,5
C Saunders,0,17,2
R Berry,0,10,1
T Sneed,0,23,3
E Lewis,0,18,4
D Robinson,0,14,2
T Vokolek,0,9,2
R Blackshear,0,8,1
I Pacheco,0,7,1
S Jones,0,2,2
F Nagel,0,71,8
R Lees,0,29,1
C Hanaoka,0,15,2
R Chiaokhiao Bowman,0,14,2
B Skowronek,0,7,1
I Bowser,0,6,1
C Fessler,0,4,1
C Green,0,4,1
F Trevillion,0,37,2
C Jasmin,0,34,2
T Wilson Jr,0,10,1
K Warring,0,5,2
T Hartley,0,68,6
T Walker,0,68,4
J Oliver,0,53,6
J Holmes,0,20,5
L Nunn,0,9,2
T Cottrell,0,8,2
B Humphreys,0,6,1
J Love,0,1,1
R St Felix,1,123,2
T McCants,0,49,6
M Wilcox,0,43,4
R Bronson,0,15,2
S Clerveaux,0,14,2
D Salomon,0,8,1
J Phillips,0,7,1
J Cronkrite,0,5,1
B Barnett,0,1,1
H Mayala,0,61,5
K Buss,0,36,1
A McLean,0,28,2
K Dixon,0,5,1
K Mensah,0,3,1
T Jones,0,107,7
J Mitchell,1,41,6
T Mosley,0,38,3
Q Watkins,0,37,5
D Harris,0,25,5
J Washington,0,21,2
G Campbell Jr,1,44,5
M McNair,0,32,2
B Brady,0,11,1
T Ogle Kellogg,0,11,1
G Sharp,0,9,1
B Daniels,0,8,1
H Steward,0,2,1
J Custis,1,162,7
N Johnson,1,102,5
S Riley,0,78,7
T Harris,0,51,5
D Strickland,0,7,2
R Pierce,1,6,2
D Newsome,1,90,7
A Ratliff Williams,0,79,9
A Williams,0,38,6
D Brown,0,35,2
A Green,0,32,2
B Corrales,1,31,3
M Carter,0,11,3
C Tucker,0,10,1
J Brown,0,-5,1
K Turpin,1,62,5
J Stephens Jr,0,47,1
J Reagor,1,33,1
T Barber,0,10,1
N Meeking,0,8,1
J Stewart,0,3,1
C Lamb,1,91,5
M Brown,0,41,5
L Morris,2,36,2
G Calcaterra,0,20,3
C Meier,1,17,2
K Brooks,0,8,2
R Jones,1,67,5
I Wright,1,54,5
V Bryant,0,52,2
B Mack,1,41,4
S Ryan,0,15,1
R Ritrovato,0,7,1
J Gardner,0,1,2
Z Mesday,0,0,0
B Labelle,0,27,3
J Deguara,0,25,3
T Geddis,0,15,1
R Medaris,0,15,2
J Jackson,0,15,1
K Lewis,0,7,1
T Cloud,0,6,1
M Warren II,0,1,2
J Jennings,0,102,6
T Chandler,1,39,3
J Palmer,0,30,1
B Johnson,0,27,1
T Byrd,1,20,1
T Jordan,0,7,1
E Wolf,0,2,1
J Waddle,1,117,4
J Jeudy,1,72,5
H Ruggs III,1,65,3
I Smith Jr,1,50,5
D Harris,0,11,1
D Kief,0,9,1
J Jacobs,0,2,1
N Harris,0,1,1
T Encalade,0,39,4
S Huderson,0,39,3
A Jones,0,29,3
J Robertson,0,24,1
D Mooney,0,16,2
J Clewis,0,6,1
R Roberson Jr,1,99,7
J Proche,1,93,6
X Jones,1,60,3
C Sanders,0,16,2
J Bell,0,13,1
B West,0,8,1
K Freeman,0,2,1
D Johnson,1,97,2
J Johnson,0,19,1
D Phillips,0,8,2
D Rosi,0,7,1
S Seymour,0,6,1
K Osborn,0,90,7
A Johnson,2,83,4
C Jones,0,57,2
T Mabry,0,48,6
G Rushing,0,43,5
K Marks,0,5,1
A Wesley,1,155,9
T Vasher,1,79,5
J High,0,54,8
K Carter,0,42,3
T Henry,0,41,4
S Collins,1,30,5
C Leggett,0,12,1
D Bowman,0,11,1
T King,0,11,2
Z Austin,0,6,1
D Charlot,0,67,4
K Lassiter II,0,41,4
S Sims Jr,1,38,2
S Robinson,1,31,2
P Williams Jr,0,26,3
J Booker,0,18,3
C Harris,0,8,1
C Stanley,0,-8,1
A Wilson,0,39,2
X Ubosi,0,36,1
D Lee,0,35,2
K Carter,0,28,2
C Lisa,0,27,2
H Pittman,0,13,2
L Stanley,0,4,1
S Brown,0,4,1
J Street,0,3,1
J Darden,2,143,10
R Bussey Jr,1,104,6
J Guyton,0,48,5
