assists, blocks, defensive rebounds, field goals attempted, field goals made, fouls, free throws attempted, free throws made, minutes, name, offensive rebounds, plus minus, points, rebounds, steals, three pointers attempted, three pointers made, turnovers
4,0,2,6,2,0,2,2,20.550,Jazmon Gwathmey,1,-5,6,3,1,2,0,2
0,0,1,0,0,1,2,1,6.167,Kayla Alexander,0,-4,1,1,1,0,0,0
0,0,0,0,0,0,0,0,3.333,Hind Ben Abdelkader,0,-2,0,0,0,0,0,1
1,0,7,1,0,3,0,0,21.383,Alana Beard,0,9,0,7,1,0,0,1
1,1,8,12,7,2,3,2,31.067,Nneka Ogwumike,0,12,16,8,0,2,0,1
3,3,6,14,10,2,4,3,25.250,Candace Parker,0,15,24,6,1,1,1,4
3,0,3,12,5,1,5,5,29.717,Chelsea Gray,1,16,15,4,1,3,0,3
5,0,7,4,1,2,5,3,26.883,Odyssey Sims,0,17,5,7,0,1,0,0
1,0,2,2,1,1,4,4,14.717,Cappie Pondexter,1,3,6,3,1,0,0,1
0,0,0,4,1,2,0,0,16.850,Riquna Williams,1,4,3,1,0,4,1,2
2,0,3,4,3,2,0,0,18.283,Essence Carson,0,9,6,3,0,1,0,0
1,0,2,6,1,2,0,0,12.667,Jantel Lavender,4,9,2,6,0,1,0,1
1,0,0,0,0,0,0,0,3.150,Sydney Wiese,0,-4,0,0,0,0,0,0
2,0,5,11,1,2,0,0,32.367,Gabby Williams,5,-24,2,10,2,1,0,1
0,2,8,10,6,2,6,5,26.950,Cheyenne Parker,4,-12,17,12,0,1,0,2
0,0,3,6,3,3,2,1,19.200,Astou Ndour,2,6,7,5,1,1,0,0
1,0,1,16,3,1,1,1,28.867,Allie Quigley,0,-20,7,1,1,5,0,2
3,0,0,2,1,2,3,3,18.250,Courtney Vandersloot,0,-2,5,0,1,0,0,1
6,0,2,10,2,3,2,1,25.483,Jamierra Faulkner,1,-10,7,3,1,5,2,0
1,0,3,9,1,1,2,2,18.533,Diamond DeShields,1,-15,4,4,0,4,0,0
0,0,0,7,2,0,0,0,15.067,Kahleah Copper,1,-13,4,1,0,5,0,1
0,0,0,1,1,0,1,1,6.167,Alaina Coates,0,-9,3,0,0,0,0,0
1,0,0,1,0,2,0,0,7.283,Alex Montgomery,0,6,0,0,0,0,0,0
1,0,0,1,1,0,0,0,1.800,Linnae Harper,0,3,3,0,0,1,1,0
2,0,6,11,5,2,2,2,30.700,DeWanna Bonner,1,3,14,7,1,4,2,3
3,0,3,4,1,2,0,0,17.417,Sancho Lyttle,2,9,2,5,0,0,0,0
2,7,12,14,7,0,6,5,33.067,Brittney Griner,3,3,19,15,1,0,0,0
3,0,4,23,8,2,7,6,32.083,Diana Taurasi,0,9,25,4,1,13,3,1
4,0,4,7,2,4,0,0,30.250,Briann January,0,4,5,4,0,3,1,0
1,2,2,6,1,3,2,2,21.500,Camille Little,3,-2,4,5,1,3,0,2
1,0,2,4,0,1,2,1,13.683,Leilani Mitchell,1,-1,1,3,0,2,0,1
1,0,1,1,1,1,2,0,7.083,Stephanie Talbot,1,2,2,2,0,0,0,2
1,0,0,2,0,1,0,0,6.200,Yvonne Turner,0,1,0,0,0,2,0,0
1,0,3,0,0,0,0,0,4.267,Angel Robinson,0,3,0,3,0,0,0,1
1,1,0,0,0,2,0,0,3.750,Marie Gulich,1,-1,0,1,0,0,0,1
1,0,3,9,1,1,0,0,23.383,Tamera Young,0,-6,2,3,0,1,0,1
2,0,6,17,5,0,8,7,33.100,Aja Wilson,1,-3,17,7,0,0,0,0
1,0,9,6,2,3,0,0,21.500,Ji Su Park,2,4,4,11,1,0,0,1
0,1,4,21,7,3,0,0,34.417,Kayla McBride,2,-6,16,6,1,5,2,3
6,0,4,10,3,3,6,5,29.167,Kelsey Plum,1,-5,12,5,0,5,1,0
1,0,1,3,2,2,0,0,10.117,Carolyn Swords,1,-6,4,2,0,0,0,1
3,0,0,0,0,2,0,0,10.833,Lindsay Allen,0,-1,0,0,1,0,0,1
0,0,1,2,0,1,2,2,10.150,Jaime Nared,0,-5,2,1,1,2,0,0
1,1,0,1,1,1,1,0,12.050,Sequoia Holmes,1,5,2,1,1,0,0,1
1,0,1,4,3,2,1,1,8.367,Kelsey Bone,1,-4,7,2,0,0,0,0
0,0,2,1,0,0,0,0,6.883,Dearica Hamby,0,-3,0,2,0,0,0,2
0,0,2,8,4,3,0,0,35.500,Alysha Clark,6,2,8,8,2,1,0,1
2,1,3,12,5,5,1,1,19.500,Breanna Stewart,0,8,12,3,0,5,1,5
1,2,11,17,6,5,6,3,37.567,Natasha Howard,4,-3,15,15,3,4,0,2
2,0,6,17,5,2,2,2,34.433,Jewell Loyd,2,7,14,8,1,6,2,3
3,0,2,11,2,1,0,0,29.467,Sue Bird,1,6,4,3,0,6,0,2
1,1,4,2,2,2,2,0,16.900,Courtney Paris,1,-12,4,5,0,0,0,1
3,0,0,3,0,0,4,3,11.950,Jordin Canada,0,-14,3,0,0,2,0,2
1,0,0,1,1,1,0,0,4.483,Kaleena Mosqueda Lewis,0,-5,3,0,0,1,1,0
1,0,1,0,0,0,0,0,2.083,Sami Whitcomb,0,0,0,1,0,0,0,1
0,0,0,2,0,0,2,1,6.017,Mercedes Russell,1,1,1,1,0,0,0,0
0,0,0,1,0,1,0,0,2.050,Noelle Quinn,0,-5,0,0,0,1,0,0
2,1,10,19,6,4,3,3,33.367,Angel McCoughtry,0,5,15,10,2,5,0,2
1,2,8,9,3,3,0,0,34.033,Jessica Breland,6,8,6,14,3,0,0,4
1,1,4,3,0,2,2,1,20.100,Elizabeth Williams,0,-5,1,4,0,0,0,2
2,1,2,8,1,2,0,0,31.000,Renee Montgomery,0,-7,2,2,0,5,0,2
2,0,2,17,10,3,3,2,37.150,Tiffany Hayes,0,3,23,2,1,5,1,2
1,0,1,7,5,5,2,1,23.767,Damiris Dantas,1,3,12,2,0,2,1,1
2,0,2,6,3,2,1,1,18.450,Layshia Clarendon,0,8,8,2,0,2,1,1
0,0,0,0,0,0,0,0,2.083,Monique Billings,0,0,0,0,0,0,0,0
0,0,0,7,0,2,0,0,11.883,Victoria Vivians,0,-3,0,0,1,5,0,1
0,1,2,13,8,2,0,0,24.933,Candice Dupree,0,0,16,2,0,0,0,2
2,1,11,16,12,2,2,2,37.533,Natalie Achonwa,4,-10,26,15,1,0,0,1
6,1,3,13,6,4,4,4,44.217,Tiffany Mitchell,0,-7,17,3,2,5,1,3
2,0,0,12,5,3,4,3,41.917,Kelsey Mitchell,0,-10,17,0,0,9,4,0
8,0,6,9,3,2,6,5,31.867,Erica Wheeler,1,-4,12,7,1,3,1,5
0,1,1,6,2,3,0,0,19.817,Erica McCall,2,-7,4,3,0,1,0,1
0,1,3,1,0,0,0,0,6.950,Stephanie Mavunga,1,0,0,4,1,0,0,0
0,0,1,4,0,0,0,0,5.117,Jazmon Gwathmey,0,-3,0,1,0,1,0,0
0,0,0,0,0,0,0,0,0.733,Kayla Alexander,1,-1,0,1,0,0,0,0
9,0,4,8,2,2,8,7,36.133,Tamera Young,1,11,11,5,2,1,0,2
2,3,10,24,16,1,6,3,39.533,Aja Wilson,3,12,35,13,0,0,0,0
1,1,4,7,3,2,0,0,23.233,Ji Su Park,2,3,6,6,0,0,0,2
4,0,1,15,6,3,6,5,39.933,Kayla McBride,2,8,18,3,0,2,1,1
4,0,0,7,3,2,2,1,25.850,Kelsey Plum,0,1,8,0,0,3,1,3
1,0,2,4,4,1,0,0,11.800,Kelsey Bone,1,-2,8,3,0,0,0,2
6,0,2,2,1,1,2,1,19.800,Lindsay Allen,0,10,3,2,1,0,0,1
1,1,1,3,0,1,2,1,12.400,Jaime Nared,0,-1,1,1,1,1,0,0
0,0,5,7,5,3,0,0,14.100,Dearica Hamby,1,7,11,6,1,2,1,2
0,0,0,0,0,0,0,0,0.900,Carolyn Swords,0,-2,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1.283,Sequoia Holmes,0,-2,0,0,0,0,0,0
1,0,5,8,2,2,2,1,32.600,Kaela Davis,1,-13,5,6,0,1,0,4
1,1,5,9,3,2,4,4,27.533,Kayla Thornton,3,-4,12,8,0,3,2,2
1,0,2,9,4,6,2,1,23.083,Liz Cambage,1,-3,10,3,1,1,1,1
3,0,4,5,4,2,4,4,25.933,Allisha Gray,0,4,13,4,2,2,1,0
4,1,3,16,4,4,8,8,38.067,Skylar Diggins Smith,1,0,16,4,1,6,0,3
1,0,2,9,2,0,1,1,18.833,Aerial Powers,2,-9,5,4,1,1,0,1
0,1,3,9,5,1,2,0,19.350,Glory Johnson,1,1,10,4,2,1,0,1
0,0,2,1,0,3,2,1,14.550,Azura Stevens,2,9,1,4,0,1,0,0
3,0,4,10,4,1,4,4,34.650,DeWanna Bonner,2,5,13,6,1,2,1,1
2,1,9,9,5,5,2,2,27.767,Sancho Lyttle,1,14,12,10,0,0,0,1
1,3,5,15,8,6,4,2,27.167,Brittney Griner,0,2,18,5,1,0,0,4
6,0,2,4,0,5,2,2,29.800,Briann January,1,8,2,3,1,2,0,2
3,0,2,12,4,2,10,10,31.983,Diana Taurasi,0,9,21,2,0,7,3,2
1,0,1,3,1,0,0,0,11.533,Leilani Mitchell,1,-9,3,2,2,2,1,3
2,0,1,4,1,0,0,0,15.583,Camille Little,0,-1,3,1,0,2,1,1
1,0,2,4,1,0,0,0,6.667,Yvonne Turner,0,-2,3,2,0,2,1,0
0,1,1,0,0,2,0,0,5.333,Stephanie Talbot,1,-2,0,2,0,0,0,0
0,0,2,1,0,2,0,0,7.717,Angel Robinson,1,-8,0,3,0,0,0,3
0,0,1,0,0,1,0,0,1.750,Marie Gulich,0,-1,0,1,0,0,0,0
1,0,4,4,3,1,0,0,24.250,Alysha Clark,1,-2,7,5,0,1,1,2
1,3,6,13,9,1,9,8,35.533,Breanna Stewart,1,11,30,7,1,6,4,3
1,2,1,7,6,5,2,2,27.050,Natasha Howard,1,7,15,2,1,1,1,3
5,0,3,11,8,1,3,2,31.117,Jewell Loyd,2,-4,19,5,0,2,1,3
5,0,0,8,3,2,2,1,21.167,Sue Bird,0,-11,7,0,1,3,0,0
2,1,5,7,3,1,1,0,17.400,Courtney Paris,3,4,6,8,0,0,0,0
0,0,1,3,0,1,4,4,10.267,Jordin Canada,1,12,4,2,1,0,0,0
4,0,2,6,2,3,0,0,16.850,Kaleena Mosqueda Lewis,0,17,5,2,0,4,1,2
0,0,2,3,1,0,0,0,12.733,Noelle Quinn,0,12,3,2,0,2,1,0
2,0,1,0,0,0,0,0,3.617,Sami Whitcomb,0,9,0,1,1,0,0,0
2,1,2,13,6,3,6,5,31.850,Diamond DeShields,2,-8,22,4,1,8,5,2
4,0,5,8,3,4,0,0,29.250,Gabby Williams,4,-3,6,9,1,0,0,1
1,3,4,10,4,2,2,1,30.267,Astou Ndour,3,5,10,7,2,3,1,1
5,1,0,10,6,3,0,0,31.217,Courtney Vandersloot,0,-8,14,0,2,4,2,0
2,0,1,18,8,2,0,0,35.167,Allie Quigley,1,-1,20,2,0,9,4,3
2,1,7,8,4,3,2,2,20.483,Cheyenne Parker,3,-24,10,10,2,0,0,1
2,0,1,6,1,2,0,0,13.617,Jamierra Faulkner,0,-13,3,1,0,6,1,1
0,0,0,5,0,2,0,0,8.133,Kahleah Copper,1,-3,0,1,0,2,0,0
2,0,1,4,3,1,0,0,25.250,Alana Beard,1,8,6,2,1,0,0,0
1,0,8,8,4,2,2,2,32.500,Nneka Ogwumike,2,15,11,10,1,1,1,2
2,0,5,11,7,2,3,2,33.400,Candace Parker,2,-2,18,7,1,2,2,5
7,0,3,12,5,1,1,0,32.983,Chelsea Gray,0,1,10,3,0,1,0,2
1,0,0,10,2,0,4,3,21.150,Odyssey Sims,0,2,7,0,1,3,0,0
2,1,1,8,3,2,0,0,19.533,Essence Carson,1,-5,9,2,0,5,3,1
3,0,3,4,1,0,0,0,14.083,Jantel Lavender,2,3,2,5,0,0,0,1
0,0,0,3,2,2,0,0,8.917,Cappie Pondexter,0,8,4,0,0,0,0,0
0,0,1,5,2,2,0,0,12.150,Riquna Williams,1,10,5,2,1,3,1,2
2,1,3,14,3,2,6,6,32.633,Angel McCoughtry,1,-8,12,4,0,4,0,2
2,0,6,13,7,1,0,0,26.417,Jessica Breland,0,-7,14,6,1,0,0,2
1,0,2,4,1,3,0,0,14.983,Elizabeth Williams,1,-2,2,3,2,0,0,1
3,0,5,12,7,5,2,0,26.083,Tiffany Hayes,0,-4,16,5,1,4,2,3
2,0,2,4,2,1,2,1,26.817,Renee Montgomery,0,-6,5,2,1,2,0,1
1,0,1,1,0,0,0,0,10.250,Damiris Dantas,1,-14,0,2,0,0,0,0
2,0,1,6,1,1,5,5,21.017,Layshia Clarendon,2,-11,7,3,0,0,0,1
2,0,1,4,2,0,0,0,17.000,Imani McGee Stafford,4,5,4,5,0,0,0,0
1,0,1,3,1,0,0,0,13.450,Blake Dietrick,0,5,2,1,1,2,0,0
1,0,1,4,1,1,0,0,11.350,Monique Billings,2,2,2,3,1,0,0,1
2,0,2,4,1,5,1,0,25.183,Alyssa Thomas,1,-6,2,3,0,0,0,2
1,0,6,13,6,4,8,7,40.000,Chiney Ogwumike,7,-4,19,13,2,0,0,0
2,3,1,4,3,4,2,2,19.483,Jonquel Jones,0,4,9,1,0,2,1,1
3,0,4,29,15,2,0,0,31.850,Courtney Williams,1,10,34,5,1,10,4,4
5,0,2,12,5,3,3,3,24.900,Jasmine Thomas,1,-10,13,3,1,3,0,2
1,1,3,2,1,1,2,2,21.233,Shekinna Stricklen,0,-7,5,3,0,2,1,2
0,0,0,1,1,2,0,0,3.917,Rachel Banham,0,-10,3,0,0,1,1,0
1,0,3,9,0,2,1,1,19.350,Alex Bentley,1,0,1,4,0,5,0,0
0,0,0,2,1,0,0,0,7.950,Morgan Tuck,0,7,3,0,0,1,1,0
0,0,0,1,1,0,0,0,6.117,Betnijah Laney,1,-4,2,1,0,0,0,0
0,1,1,3,1,0,0,0,12.033,Ariel Atkins,1,12,2,2,1,0,0,0
0,1,5,22,13,3,8,8,35.983,Elena Delle Donne,1,-4,36,6,0,4,2,4
0,1,4,2,2,5,4,3,27.533,LaToya Sanders,2,1,7,6,3,0,0,1
4,0,2,17,7,2,5,5,34.283,Kristi Toliver,0,6,25,2,3,12,6,2
3,0,4,6,3,3,0,0,34.167,Natasha Cloud,0,-2,6,4,0,1,0,1
2,0,2,1,1,3,0,0,7.950,Myisha Hines Allen,2,10,2,4,0,0,0,1
0,0,1,4,1,3,0,0,20.467,Tierra Ruffin Pratt,0,0,2,1,0,0,0,0
1,3,3,2,0,1,2,2,8.533,Tianna Hawkins,0,1,2,3,0,1,0,1
0,0,4,7,3,2,7,6,19.033,Monique Currie,2,-4,13,6,1,3,1,2
5,0,4,5,2,1,2,2,19.300,Marissa Coleman,1,-4,6,5,1,2,0,0
3,0,1,15,9,3,0,0,31.150,Tina Charles,0,-13,19,1,0,5,1,2
1,0,4,6,3,1,2,1,25.217,Kia Vaughn,0,-2,7,4,0,0,0,0
2,0,1,6,3,1,0,0,17.250,Shavonte Zellous,0,-5,6,1,1,2,0,2
2,0,1,8,4,2,1,0,23.967,Bria Hartley,1,-18,9,2,3,4,1,5
3,0,1,7,1,4,0,0,18.267,Kia Nurse,0,-6,3,1,0,4,1,0
3,0,2,2,1,1,1,0,16.250,Brittany Boyd,0,3,2,2,0,0,0,2
0,0,0,5,2,4,0,0,11.150,Amanda Zahui B,2,-4,4,2,0,2,0,1
0,1,2,3,1,0,0,0,9.600,Sugar Rodgers,2,-11,2,4,0,2,0,1
0,3,1,2,0,3,0,0,11.467,Kiah Stokes,0,-9,0,1,0,0,0,0
0,0,1,3,1,2,0,0,7.467,Epiphanny Prince,0,-11,3,1,0,2,1,0
0,0,1,4,1,1,0,0,8.900,Rebecca Allen,1,5,2,2,1,1,0,0
1,1,1,11,5,2,0,0,24.350,Tamera Young,1,8,10,2,2,0,0,1
1,1,2,11,3,0,8,7,29.500,Aja Wilson,0,18,13,2,2,0,0,1
2,0,3,5,3,2,0,0,17.450,Ji Su Park,1,4,6,4,1,0,0,0
1,0,3,5,1,3,0,0,18.400,Kelsey Plum,0,-3,3,3,2,3,1,3
4,0,4,12,7,0,2,2,26.700,Kayla McBride,0,17,16,4,0,2,0,1
2,1,2,11,7,2,2,2,19.867,Dearica Hamby,1,22,17,3,0,4,1,0
7,0,3,3,1,0,4,2,24.767,Lindsay Allen,0,9,4,3,0,1,0,2
2,0,2,3,2,1,0,0,19.417,Jaime Nared,1,22,5,3,0,2,1,2
0,0,0,0,0,1,2,0,7.700,Kelsey Bone,1,-5,0,1,0,0,0,0
0,1,1,2,1,0,0,0,6.567,Sequoia Holmes,0,-8,2,1,0,0,0,1
0,0,1,2,0,2,2,2,5.250,Carolyn Swords,0,-9,2,1,0,0,0,0
4,0,2,11,4,4,8,8,29.550,Angel McCoughtry,2,-3,16,4,2,1,0,1
3,1,12,10,3,2,3,0,31.983,Jessica Breland,1,-1,6,13,1,0,0,3
1,2,3,2,1,1,0,0,23.983,Elizabeth Williams,0,6,2,3,0,0,0,2
1,1,4,18,6,0,15,11,35.067,Tiffany Hayes,1,9,23,5,1,8,0,0
3,0,3,6,2,2,0,0,31.017,Renee Montgomery,0,4,6,3,2,6,2,1
1,0,2,2,0,1,0,0,5.100,Damiris Dantas,1,-1,0,3,0,1,0,0
1,0,2,7,2,2,4,4,19.417,Layshia Clarendon,1,9,9,3,3,2,1,0
0,0,0,2,2,0,0,0,8.017,Monique Billings,1,6,4,1,0,0,0,0
0,0,0,2,0,3,0,0,2.167,Blake Dietrick,0,-4,0,0,0,1,0,0
0,0,2,5,3,2,0,0,10.917,Imani McGee Stafford,0,0,6,2,0,0,0,1
0,0,0,2,0,0,0,0,2.767,Maggie Lucas,0,0,0,0,0,2,0,0
1,1,4,7,4,5,2,2,30.950,Victoria Vivians,0,0,13,4,1,5,3,2
2,1,7,16,8,1,2,1,35.650,Candice Dupree,2,3,17,9,1,0,0,2
0,1,7,6,4,4,2,2,28.433,Natalie Achonwa,2,-2,10,9,3,0,0,2
1,1,4,12,1,2,0,0,25.967,Kelsey Mitchell,1,1,2,5,0,5,0,1
2,1,3,12,3,4,9,7,34.083,Tiffany Mitchell,1,-15,13,4,0,3,0,2
10,0,3,10,2,3,0,0,24.133,Erica Wheeler,1,2,5,4,0,4,1,3
0,0,0,2,1,1,0,0,4.350,Erica McCall,1,-8,2,1,0,0,0,0
0,0,3,3,2,4,2,1,11.567,Stephanie Mavunga,3,-3,5,6,0,0,0,0
0,0,2,0,0,0,0,0,4.850,Hind Ben Abdelkader,0,-3,0,2,0,0,0,1
0,2,1,8,4,2,2,1,19.133,Ariel Atkins,0,-5,10,1,3,3,1,1
2,0,4,14,7,1,2,1,36.633,Elena Delle Donne,3,-16,18,7,4,6,3,1
3,0,4,6,6,2,0,0,24.133,LaToya Sanders,7,-10,12,11,0,0,0,1
2,0,1,15,4,3,2,2,24.933,Natasha Cloud,0,-14,10,1,1,3,0,4
8,0,0,6,2,2,2,2,37.733,Kristi Toliver,0,-9,6,0,0,4,0,3
1,0,1,5,3,3,2,2,12.267,Tianna Hawkins,1,-1,9,2,1,1,1,1
2,0,0,9,3,3,6,6,20.250,Tierra Ruffin Pratt,0,-2,14,0,0,3,2,0
0,0,0,0,0,0,0,0,4.750,Krystal Thomas,0,1,0,0,0,0,0,0
1,0,1,4,2,5,2,2,17.917,Monique Currie,1,-3,7,2,1,2,1,1
0,0,0,2,0,0,0,0,2.200,Myisha Hines Allen,1,4,0,1,0,0,0,0
3,0,2,6,4,3,2,2,29.233,Alana Beard,0,16,10,2,1,0,0,1
4,0,5,10,5,1,0,0,33.133,Nneka Ogwumike,1,10,11,6,3,1,1,2
11,2,6,11,6,2,9,9,33.067,Candace Parker,1,16,23,7,1,3,2,5
5,0,2,7,5,4,3,3,29.533,Chelsea Gray,1,16,13,3,0,1,0,5
5,0,2,10,5,1,6,5,30.283,Odyssey Sims,0,-2,16,2,0,1,1,1
0,0,2,2,2,0,0,0,14.583,Essence Carson,0,3,4,2,0,0,0,1
1,0,2,2,1,2,0,0,12.233,Jantel Lavender,1,-1,2,3,0,0,0,1
0,0,0,1,0,0,0,0,3.800,Cappie Pondexter,0,-3,0,0,0,0,0,0
0,0,0,1,1,1,0,0,1.550,Maria Vadeeva,0,-3,2,0,0,0,0,0
0,0,0,6,6,0,0,0,12.567,Riquna Williams,0,3,16,0,0,4,4,0
0,0,2,10,4,1,2,2,25.267,Kaela Davis,1,6,10,3,1,2,0,2
1,0,3,5,3,2,0,0,27.217,Kayla Thornton,2,0,6,5,3,2,0,0
0,3,16,20,13,3,3,2,36.233,Liz Cambage,2,10,28,18,1,1,0,1
4,0,1,4,1,4,1,0,25.950,Allisha Gray,1,10,2,2,1,1,0,2
6,0,0,20,6,1,8,8,37.500,Skylar Diggins Smith,3,12,20,3,1,3,0,1
1,1,9,9,4,1,3,2,20.217,Glory Johnson,0,8,11,9,0,4,1,0
1,0,0,2,0,2,0,0,8.033,Aerial Powers,1,2,0,1,0,1,0,2
0,0,0,0,0,1,0,0,2.333,Azura Stevens,0,0,0,0,0,0,0,1
2,0,1,2,0,2,0,0,17.233,Leticia Romero,1,2,0,2,0,1,0,3
4,0,9,12,3,3,2,2,30.967,Tamera Young,0,-1,8,9,0,0,0,2
2,4,3,10,6,3,4,2,30.983,Aja Wilson,0,-6,14,3,0,0,0,2
2,2,1,7,3,3,0,0,24.100,Ji Su Park,0,-4,6,1,1,0,0,0
2,0,3,13,7,1,6,6,33.367,Kayla McBride,1,-6,22,4,2,2,2,2
3,1,3,4,3,3,2,2,26.050,Kelsey Plum,0,-2,9,3,2,1,1,3
0,0,1,5,1,0,2,1,9.800,Nia Coffey,0,-9,3,1,0,0,0,0
2,0,2,4,1,0,0,0,14.583,Lindsay Allen,0,-8,2,2,0,1,0,1
0,0,1,1,0,3,2,0,10.617,Kelsey Bone,0,-2,0,1,0,0,0,0
0,0,2,3,1,1,0,0,9.000,Dearica Hamby,0,-4,3,2,0,2,1,1
0,0,1,1,0,1,0,0,6.617,Jaime Nared,0,-4,0,1,0,0,0,0
0,0,0,0,0,0,0,0,3.867,Carolyn Swords,0,-4,0,0,0,0,0,0
4,0,2,4,4,1,3,2,28.233,Alysha Clark,0,13,11,2,2,1,1,0
4,0,7,10,7,3,8,7,34.200,Breanna Stewart,2,6,23,9,3,3,2,1
0,0,3,11,8,5,7,7,29.250,Natasha Howard,2,17,25,5,1,2,2,2
4,0,4,11,2,1,2,1,28.133,Jewell Loyd,1,14,7,5,0,6,2,1
5,0,5,14,4,2,7,4,25.817,Sue Bird,0,13,14,5,0,7,2,2
0,0,1,10,6,2,3,3,18.900,Kaleena Mosqueda Lewis,1,-6,18,2,1,4,3,2
5,0,0,2,0,0,0,0,14.183,Noelle Quinn,0,-2,0,0,0,1,0,0
1,0,2,0,0,2,0,0,10.000,Courtney Paris,1,-2,0,3,0,0,0,0
0,0,1,3,0,0,0,0,4.733,Sami Whitcomb,0,1,0,1,1,3,0,0
0,0,1,1,1,1,4,3,6.550,Mercedes Russell,2,1,5,3,0,0,0,0
1,0,2,4,1,2,0,0,15.583,Shekinna Stricklen,0,-13,3,2,0,2,1,0
2,0,3,16,13,6,5,4,34.583,Chiney Ogwumike,1,-5,30,4,0,1,0,1
2,0,7,6,3,6,3,3,25.933,Jonquel Jones,1,-7,10,8,0,3,1,1
5,0,2,6,2,1,0,0,27.933,Courtney Williams,2,-12,4,4,0,1,0,2
6,3,4,20,10,1,6,5,30.667,Jasmine Thomas,1,-2,29,5,0,9,4,1
1,0,0,1,0,1,0,0,4.050,Rachel Banham,0,-3,0,0,0,1,0,1
0,0,0,6,0,0,0,0,11.450,Alex Bentley,0,-13,0,0,1,2,0,2
0,0,1,2,1,1,0,0,10.267,Morgan Tuck,1,-7,2,2,2,1,0,0
3,0,1,6,1,2,0,0,14.817,Lexie Brown,0,-1,3,1,2,5,1,1
1,0,3,5,4,3,1,0,15.500,Betnijah Laney,1,11,9,4,0,1,1,1
0,0,1,2,1,2,0,0,9.217,Brionna Jones,1,-3,2,2,0,0,0,0
0,0,2,14,8,1,0,0,31.250,Victoria Vivians,0,17,21,2,1,8,5,1
2,0,3,5,2,1,4,4,22.317,Candice Dupree,1,22,8,4,0,0,0,0
3,1,5,6,2,3,2,2,21.367,Natalie Achonwa,1,15,6,6,1,0,0,2
3,0,3,7,2,1,3,3,26.800,Tiffany Mitchell,0,23,7,3,2,1,0,2
5,0,2,16,7,2,2,2,31.517,Kelsey Mitchell,0,23,19,2,0,8,3,2
1,2,2,3,2,1,0,0,11.733,Stephanie Mavunga,4,11,4,6,1,0,0,1
4,1,2,8,5,1,0,0,20.500,Erica Wheeler,0,21,10,2,1,1,0,2
1,1,2,6,3,3,3,3,17.683,Erica McCall,2,10,9,4,1,0,0,1
0,0,1,4,2,0,2,2,6.900,Kayla Alexander,2,6,6,3,0,0,0,0
0,0,3,4,0,1,4,3,4.967,Jazmon Gwathmey,1,6,3,4,0,1,0,0
0,0,1,3,1,0,0,0,4.967,Hind Ben Abdelkader,0,6,3,1,0,3,1,0
2,0,5,13,7,3,4,4,26.983,Angel McCoughtry,3,-7,19,8,0,3,1,2
3,2,3,7,3,1,2,2,26.767,Jessica Breland,2,-10,8,5,0,0,0,2
1,4,4,7,3,2,6,2,25.933,Elizabeth Williams,3,-17,8,7,0,0,0,2
3,1,1,8,3,3,1,1,18.950,Tiffany Hayes,0,-11,7,1,1,3,0,1
3,0,1,9,4,2,2,2,29.633,Renee Montgomery,0,-10,12,1,3,5,2,2
0,0,0,1,0,2,0,0,13.017,Blake Dietrick,0,-25,0,0,0,0,0,3
4,0,2,6,1,1,0,0,24.617,Layshia Clarendon,0,-28,2,2,0,1,0,2
0,0,0,5,2,1,0,0,10.083,Damiris Dantas,0,-18,4,0,0,0,0,1
0,0,1,4,2,3,0,0,7.133,Monique Billings,1,-11,4,2,0,0,0,1
1,0,3,3,0,2,0,0,10.083,Imani McGee Stafford,0,-8,0,3,1,0,0,1
0,0,0,4,0,0,0,0,6.800,Maggie Lucas,0,-15,0,0,0,3,0,1
4,0,5,17,8,2,1,1,32.067,Maya Moore,1,5,20,6,2,8,3,0
1,0,4,9,3,3,2,0,26.350,Rebekkah Brunson,2,7,7,6,2,4,1,3
0,0,5,13,10,1,5,5,32.417,Sylvia Fowles,4,5,25,9,0,0,0,0
1,0,3,6,1,2,2,1,21.050,Tanisha Wright,0,-5,3,3,1,1,0,7
4,0,1,5,2,2,0,0,16.083,Lindsay Whalen,0,3,4,1,0,0,0,3
8,0,2,3,1,1,2,2,20.250,Danielle Robinson,0,18,4,2,0,1,0,0
2,0,0,5,1,3,0,0,13.917,Alexis Jones,0,5,2,0,1,1,0,0
0,0,2,2,0,1,0,0,2.533,Lynetta Kizer,0,5,0,2,0,0,0,0
2,0,3,6,5,2,1,1,23.250,Cecilia Zandalasini,0,21,13,3,3,3,2,2
1,0,3,4,3,1,1,1,10.400,Temi Fagbenle,0,8,7,3,0,0,0,2
0,0,0,0,0,1,0,0,1.600,Endy Miyem,0,-2,0,0,0,0,0,0
1,0,0,2,0,1,0,0,12.667,Marissa Coleman,0,-8,0,0,0,1,0,0
2,0,4,14,5,5,0,0,30.233,Tina Charles,0,-7,12,4,0,4,2,2
0,0,2,3,2,4,0,0,12.667,Kia Vaughn,0,2,4,2,2,0,0,3
3,0,1,5,3,1,0,0,15.567,Shavonte Zellous,0,-1,6,1,1,0,0,1
6,0,2,7,3,0,2,2,22.767,Bria Hartley,0,-2,9,2,2,2,1,2
0,0,2,5,2,0,2,2,18.417,Kia Nurse,0,-6,6,2,0,2,0,0
3,0,2,5,3,1,0,0,17.233,Brittany Boyd,0,-12,7,2,1,2,1,1
