longest punt, name, punt yards, punts
56,N OToole,288,7
43,R Winslow,84,2
44,R Rodwell,83,2
43,C Gulla,150,4
45,D Pasquariello,126,4
59,C Johnston,270,6
62,J Farrimond,228,5
58,B Macek,315,7
49,T Sarrzin,225,6
54,L McPherson,187,5
42,J Koonce,147,4
36,C Rademacher,36,1
46,S Smith,46,1
61,B Rhyne,174,4
47,K Kostol,343,9
32,E Perry,54,2
54,T Symmank,181,4
48,M Darr,209,5
60,J Scott,171,4
41,N Ellis,143,4
40,B McDonald,114,3
66,T Hackett,325,7
61,K Albarado,251,5
52,K Stern,472,11
58,J Mattox,323,7
56,J Bentrude,331,7
52,L Yunker,365,9
56,A Vozenilek,227,5
44,T Hibbard,194,5
51,A Kinal,218,5
46,A Howell,152,4
43,J Simmons,43,1
45,K Durkee,211,7
33,T Vizcaino,33,1
64,M Haack,233,5
38,T Kelly,61,2
53,J Dascalo,203,4
59,D Riggleman,196,4
39,D Meyer,132,4
52,B Houston,52,1
46,N Renfro,380,9
37,J Occhipinti,37,1
39,J Cervl,73,2
65,J Schroeder,172,4
64,M Bonnstetter,326,7
37,R Nowicki,37,1
48,R Kay,224,6
48,R Johnson,217,6
54,C Beatty,181,4
43,S Smith,158,4
32,N Jacobs,32,1
61,D Parks,344,9
54,P Picerelli,287,7
53,S Geraci,134,3
37,B Critcher,37,1
52,M Hubbard,240,7
52,A Tardieu,226,6
58,W Conant,108,3
44,M Haack,146,4
43,T Kelly,62,2
58,T Hackett,377,8
40,S Roth,40,1
61,T Pardula,222,5
53,D ONeill,176,4
56,K Durkee,189,4
32,C Miles,32,1
48,J Wain,316,9
46,C Houston,181,5
54,O Dubiel,231,7
35,D Mulder,35,1
24,R Coluzzi,52,3
62,D Schomp,320,7
53,H Mullins,325,7
54,J Laphitzondo,238,6
46,J Farrimond,206,5
46,G Swanson,265,7
40,E Wood,108,3
35,A Erickson,127,4
39,C Barber,71,2
59,K Christy,230,5
54,R Rodwell,119,3
51,A Vozenilek,138,4
47,S Harding,164,4
44,J Bentrude,197,5
69,A Rehkow,212,4
49,L Ferguson,287,7
48,C Kornbrath,74,2
46,C Gradone,234,6
42,H Niswander,42,1
49,C Downing,271,8
38,H Kramer,65,2
37,J Barnett,69,2
40,N Walsh,132,4
53,K Smith,360,9
43,D Cadona,129,4
48,B McKee,228,6
36,L McPherson,67,2
47,J Occhipinti,290,8
61,J Vogel,252,5
54,T Hibbard,221,5
44,C Koch,117,3
55,J Schroeder,55,1
44,W Hagerup,155,4
46,E Toth,226,6
43,W Gleeson,105,3
58,G Wunderlich,97,2
52,J Hutchinson,166,4
47,D Carlson,107,3
47,C Brinser,275,8
50,L Foster,315,7
51,D Bell,122,3
44,S Irwin Hill,217,6
51,S OKane,364,9
81,S Arellano,324,7
51,P Beltran,145,3
45,K Brindza,45,1
62,S Foltz,259,6
42,T Meadows,170,5
49,J Alesi,215,6
13,S McMorrow,13,1
38,K Kingseed,123,4
52,W Johnson,287,7
35,C Johnston,35,1
53,J DuVernois,179,4
41,I Wheeler,75,2
40,B Rhyne,70,2
50,K Kostol,172,5
53,C Leininger,115,3
40,J Goff,40,1
35,R Winslow,35,1
57,W Monday,139,3
47,D Pasquariello,294,8
53,N Renfro,487,11
47,J Roth,188,5
59,T Gleeson,179,5
40,B Houston,142,4
34,D Meyer,65,2
39,T Hull,104,3
55,M Darr,98,3
45,M Ciabatti,172,4
53,L Piper,185,4
41,M Carrizosa,114,3
48,H Hunt,74,2
51,R Dixon,325,9
60,W Baumann,360,8
41,A Starzyk,307,9
55,W Gregory,124,3
55,D Kaser,297,7
46,J Manton,240,7
49,T Symmank,328,8
58,W Russ,266,6
50,M Mengel,285,7
29,A Searl,29,1
70,D Riggleman,477,10
46,L Yunker,188,5
66,Z Rogers,226,5
58,J Mattox,395,9
57,T Sarrzin,312,7
43,C Cooke,43,1
42,T Hudson,42,1
39,J Cervl,70,2
53,T Heinicke,53,1
60,A Hughes,307,7
50,A Howell,268,7
51,J Dascalo,283,7
52,K Albarado,206,5
23,C Kessler,23,1
59,N OToole,318,7
40,E Perry,317,9
47,Z Paul,269,7
57,J Davidson,377,10
63,A Melchiori,241,6
51,N Ellis,146,3
46,K Schmidt,320,8
64,T Wedel,339,8
44,M Bonnstetter,192,5
53,T Grassman,252,6
73,A Kinal,336,7
58,B Pinion,147,3
42,A Starzyk,139,5
34,T Mayes,66,2
47,S Smith,215,6
36,N Jacobs,70,2
45,E Wood,259,7
49,J Bentrude,240,6
46,L Ferguson,123,3
32,S Hogan,59,2
58,B McKee,256,6
47,B Critcher,212,5
22,T Lamb,22,1
60,J Manton,212,5
43,A Tardieu,82,2
44,J Wain,152,4
49,D Riggleman,164,5
46,D ONeill,203,5
44,J Hutchinson,84,2
60,D Kaser,164,3
49,M Haack,236,6
53,K Brindza,177,4
56,A Howell,155,3
47,R Johnson,151,4
67,C Beatty,194,4
50,A Vozenilek,292,7
49,M Carrizosa,124,3
54,L Piper,120,3
49,P Picerelli,154,4
48,E Toth,404,11
48,D Pasquariello,336,9
55,T Pardula,176,4
53,C Downing,198,5
46,L Foster,209,5
62,J Keehn,405,9
66,J Scott,437,9
48,M Sadler,127,3
48,C Johnston,76,2
45,P Mortell,114,3
46,C Kornbrath,232,6
48,S Doar,371,9
51,D Bell,131,3
50,J Satterfield,207,6
49,W Baumann,166,4
46,Z Rogers,80,2
63,S Wale,158,3
43,H Niswander,138,4
47,C Gradone,71,2
57,W Hagerup,267,7
51,B Macek,219,5
61,D Schomp,226,5
42,R Rickel,123,3
24,J Kendall,24,1
55,J Barnett,241,6
51,S Roth,127,3
47,J Cervl,90,2
42,J Laphitzondo,107,3
36,C Ayers,36,1
49,K Kostol,168,4
48,J Dascalo,88,2
53,T Meadows,293,7
35,D Meyer,94,3
40,J Farrimond,114,3
52,K Stern,342,8
45,J Alesi,145,4
48,A Rehkow,130,3
45,T Sarrzin,178,5
36,M Moseley,36,1
51,T Williams,88,2
58,R Dixon,416,9
56,W Monday,316,7
54,E Perry,234,5
55,N Walsh,340,9
63,M Davidson,262,6
23,W Russ,23,1
45,N OToole,163,4
48,D Parks,157,4
60,J Koonce,209,5
50,R Kay,131,3
47,M Hubbard,91,3
38,W Lutz,38,1
53,W Johnson,215,5
55,R Nowicki,315,8
48,H Mullins,191,5
44,L McPherson,169,5
61,L Yunker,240,6
39,W Conant,76,2
59,T Hackett,151,3
41,I Wheeler,41,1
52,C Cooke,249,6
58,K Christy,228,5
53,K Durkee,190,4
52,M Mengel,108,3
43,J Occhipinti,212,6
68,J Mattox,168,4
39,C Grassman,39,1
55,Z Paul,185,5
52,T Wedel,281,8
45,N Ellis,224,7
45,J Davidson,249,6
49,A Melchiori,291,7
38,B McDonald,129,4
50,K Schmidt,205,5
41,S Secor,75,2
39,S Geraci,105,3
57,W Gregory,156,4
43,K Albarado,110,3
37,C Leininger,137,4
50,J Goff,82,2
52,K Stern,244,6
47,T Sarrzin,203,5
44,C Houston,79,2
48,D Parks,350,8
43,W Conant,110,3
62,A Boy,111,2
60,S Hogan,174,3
44,L Ferguson,88,3
53,B Critcher,198,5
56,J Scott,319,7
42,D Bell,135,4
37,L Cooke,37,1
54,S Irwin Hill,197,5
47,J Keehn,222,5
57,D Riggleman,236,5
33,A Solomon,33,1
55,K Durkee,225,5
42,S Wale,172,5
39,J Alesi,183,5
58,S Arellano,287,7
46,L Yunker,371,10
45,R Coluzzi,122,3
46,C Koch,81,2
48,W Monday,200,5
49,A Hughes,283,8
59,J Laphitzondo,227,5
43,C Ayers,43,1
68,S OKane,160,3
45,K Christy,218,6
54,T Hull,202,5
45,C Barber,110,3
46,D Carlson,128,3
28,J Hutchinson,28,1
45,R Rodwell,45,1
51,B Pinion,250,6
46,A Rehkow,130,3
53,R Kay,134,3
50,J DuVernois,319,8
35,C Kornbrath,63,2
64,T Pardula,306,6
21,M Cummings,21,1
44,E Perry,101,3
48,J Manton,88,2
48,D Cadona,86,2
46,N Renfro,298,8
66,M Sadler,278,6
52,J Vogel,126,3
52,C Beatty,125,3
64,P Mortell,259,5
46,C Johnston,147,4
48,T Williams,85,2
41,J Farrimond,288,8
40,P Beltran,76,2
38,R Nowicki,103,3
45,T Hibbard,196,5
51,R Winslow,153,4
51,W Baumann,262,6
57,A Kinal,365,9
52,K Brindza,140,4
47,C Gradone,47,1
57,K Smith,333,8
48,M Davidson,159,4
51,K Kostol,211,6
45,M Haack,173,4
39,T Kelly,67,2
49,D Pasquariello,190,5
49,A Starzyk,205,5
42,J Roth,222,7
46,E Toth,225,6
48,B McKee,199,5
53,W Johnson,254,6
51,S Harding,247,6
47,J Koonce,248,6
54,M Ciabatti,245,5
53,B Rhyne,322,8
54,T Hackett,402,9
53,M Darr,174,4
52,L Foster,322,8
49,P Picerelli,376,10
58,S Smith,375,8
26,N Jacobs,26,1
55,D Kaser,216,5
40,C Brinser,70,2
37,T Symmank,133,4
33,J Barnett,66,2
56,J Mattox,194,4
50,E Keena,371,8
50,J Bentrude,222,5
52,Z Rogers,232,5
37,D Meyer,61,2
18,B Houston,18,1
70,S Foltz,375,8
37,J Occhipinti,103,3
47,A Tardieu,110,3
52,J Schroeder,134,3
44,O Dubiel,219,6
52,Z Paul,125,4
40,B McDonald,149,5
40,M Bonnstetter,105,3
50,T Wedel,257,6
51,N Ellis,222,6
44,J Davidson,296,8
51,W Monday,182,5
49,T Hibbard,127,3
66,W Johnson,295,6
58,S Hogan,234,5
36,L Ferguson,36,1
44,N OToole,119,3
45,N Walsh,167,4
55,J Farrimond,250,6
48,J Mattox,207,6
36,J Alesi,132,4
55,W Conant,210,5
38,J Bentrude,102,3
52,M Carrizosa,244,6
51,D Barnwell,225,6
41,B Metcalf,76,2
49,S Irwin Hill,243,6
47,G Wunderlich,126,3
54,W Gleeson,84,2
38,A Tardieu,109,3
37,J Pavlik,62,2
50,D Carlson,224,5
22,J Hutchinson,22,1
54,G Peranich,247,6
65,M Haack,321,6
49,T Kelly,49,1
43,J Dascalo,150,4
70,K Schmidt,212,5
37,S Secor,37,1
44,O Dubiel,156,4
57,S Roth,190,4
51,K Smith,347,8
61,S Arellano,103,2
66,J Barron,312,7
40,C Leininger,131,4
51,B Rhyne,142,3
47,C Houston,90,2
46,J Koonce,338,8
52,B Pinion,195,5
52,W Lutz,283,7
25,M Hubbard,46,2
52,R Coluzzi,145,4
47,J Schroeder,152,4
45,J Wain,227,6
53,S Geraci,139,3
31,H Hunt,31,1
46,Z Rogers,241,6
44,W Gregory,145,4
48,P Picerelli,267,7
55,K Christy,196,4
52,K Wrzuszczak,380,10
54,C Beatty,98,2
52,A Howell,153,4
49,T Burns,275,7
52,S Harding,306,8
59,L Yunker,377,9
46,L Piper,118,3
43,D Parks,43,1
71,J DuVernois,330,8
49,D Pasquariello,274,7
42,D Kidd,71,2
31,C Kornbrath,31,1
40,D Meyer,118,3
44,C Downing,144,4
49,T Symmank,183,4
59,D Cadona,251,6
45,B Critcher,103,3
43,M Sadler,84,2
45,J Roth,163,5
42,N Jacobs,109,3
48,S Smith,48,1
51,M Ciabatti,239,6
49,W Hagerup,86,2
43,N Renfro,154,4
51,D Bell,127,3
51,C Cooke,185,5
44,S OKane,149,4
42,D Schomp,105,3
56,S Foltz,174,4
56,P Mortell,151,4
53,A Boy,218,5
26,B Sanchez,26,1
53,G Swanson,212,5
45,A Louthan,181,5
56,K Kingseed,89,2
62,J Manton,332,7
54,K Brindza,187,4
51,R Johnson,166,4
58,E Keena,153,3
54,B Macek,123,3
47,J Laphitzondo,294,7
42,C Ayers,42,1
58,C Johnston,249,5
57,E Toth,449,10
47,J Barnett,199,5
55,T Pardula,454,11
48,T Heinicke,48,1
45,L McPherson,114,3
51,I Wheeler,136,3
62,D ONeill,387,8
48,R Winslow,48,1
48,R Dixon,212,5
55,T Meadows,183,5
52,C Gradone,162,4
43,T Hull,43,1
76,B McKee,195,4
55,M Darr,279,6
42,C Brinser,243,6
56,H Mullins,240,5
53,T Williams,152,4
48,M Mengel,198,6
52,K Albarado,259,6
38,C Kessler,38,1
63,T Hackett,401,9
67,D Riggleman,364,7
37,A Vozenilek,69,2
43,J Vogel,161,4
60,A Kinal,402,9
50,A Hughes,332,9
48,K Durkee,133,3
54,K Kostol,298,7
42,J Occhipinti,192,5
48,K Stern,289,7
67,E Wood,448,10
54,S Wale,185,4
46,C Koch,309,8
58,M Bonnstetter,200,5
50,W Russ,229,6
48,M Davidson,135,3
47,E Perry,233,7
54,D Kaser,228,5
48,J Keehn,92,2
64,W Conant,370,7
54,H Hunt,236,6
62,D Riggleman,327,7
50,M Haack,162,4
46,T Kelly,46,1
78,J Davidson,121,2
46,K Schmidt,173,4
51,O Dubiel,344,9
42,N Ellis,151,4
55,D Kidd,221,5
50,S Foltz,208,5
56,A Melchiori,180,4
56,Z Paul,253,6
67,B McDonald,387,8
52,T Grassman,180,4
41,C Brinser,114,3
48,S Irwin Hill,206,5
46,T Williams,88,2
45,J Occhipinti,124,3
62,B McKee,208,4
33,P Beltran,33,1
51,M Ciabatti,155,4
48,C Houston,133,3
49,J Koonce,337,9
52,L Piper,88,2
67,D Parks,176,4
61,W Gregory,111,2
60,M Mengel,169,3
37,A Searl,37,1
51,B Rhyne,163,4
50,A Hughes,291,8
48,A Vozenilek,290,7
53,J Schroeder,116,3
45,T Wedel,137,4
69,L Ferguson,145,3
45,S Witkowski,119,3
27,K Kingseed,71,3
70,J Scott,111,2
44,D Carlson,82,2
58,A Rehkow,94,2
49,A Howell,258,6
47,R Dixon,332,9
54,S Wale,199,5
40,G Hedrick,40,1
56,J Bentrude,225,5
34,C Leininger,130,4
39,L Rubenzer,39,1
53,S Arellano,189,4
45,B Pinion,202,5
48,T Hull,195,5
43,D ONeill,193,5
70,T Hackett,223,4
44,W Monday,83,2
47,A Kinal,122,3
56,D Schomp,192,4
36,R Rickel,72,2
59,S Ziffer,102,2
45,J Cervl,45,1
41,T Heinicke,41,1
43,C Beatty,109,3
53,K Christy,139,3
52,G Swanson,169,4
26,B Burrell,26,1
43,S Harding,195,5
43,W Lutz,117,3
34,W Johnson,34,1
41,C Barber,41,1
48,R Rodwell,124,3
40,R Nowicki,78,2
33,K Ellison,33,1
18,E Youyoute,18,1
56,J Manton,189,4
55,E Toth,177,4
44,T Meadows,123,4
39,C Downing,229,7
56,N OToole,165,4
32,N Walsh,32,1
49,T Pardula,227,6
44,R Johnson,154,4
60,L Foster,274,6
48,L McPherson,48,1
66,J Farrimond,262,6
44,N Renfro,126,3
45,J Roth,82,2
53,S Smith,226,6
30,N Jacobs,30,1
59,J Wain,332,9
58,J Vogel,163,4
42,R Winslow,150,4
49,W Gleeson,272,7
46,G Wunderlich,46,1
61,D Bell,365,8
49,T Hibbard,251,6
49,W Baumann,156,4
65,Z Rogers,138,3
47,E Wood,117,3
45,C Gradone,183,5
51,J DuVernois,213,5
67,C Johnston,196,4
49,W Hagerup,165,4
48,K Kostol,250,6
45,I Wheeler,78,2
63,D Pasquariello,200,5
49,M Sadler,126,3
36,J Alesi,138,5
40,M Carrizosa,307,9
54,T Sarrzin,248,6
42,H Mullins,152,4
50,A Starzyk,288,8
55,S Geraci,337,8
33,G Kiel,33,1
32,R Kay,94,3
38,D Cadona,67,2
59,T Symmank,134,3
68,S Roth,233,5
53,L Yunker,212,5
46,A Boy,212,5
36,K Albarado,36,1
35,C Kessler,35,1
52,K Brindza,200,5
37,J Mattox,130,4
41,S OKane,82,2
54,K Stern,227,6
59,E Keena,304,7
55,C Cooke,276,6
60,M Darr,339,7
47,J Dascalo,148,4
53,K Durkee,172,4
45,D Meyer,207,5
31,B Houston,31,1
59,P Mortell,357,7
48,W Gregory,228,6
48,C Houston,169,4
66,T Wedel,231,5
60,J Davidson,292,6
48,I Wheeler,185,5
54,D Riggleman,408,9
37,A Solomon,37,1
48,S Roth,93,2
59,N Walsh,130,3
45,S Geraci,159,4
37,L Piper,98,3
48,J Wain,222,6
44,J Koonce,153,5
23,C Rademacher,23,1
45,J Barnett,225,6
44,K Smith,244,7
47,E Perry,125,3
48,C Downing,339,9
26,H Kramer,26,1
44,P Picerelli,293,8
44,A Starzyk,260,7
48,S Wale,281,7
48,G Swanson,172,4
35,R Rodwell,69,2
43,C Beatty,84,2
50,C Brinser,304,7
52,J Scott,130,3
48,T Williams,193,5
39,L McPherson,301,10
73,C Johnston,212,4
57,D Meyer,329,8
51,A Tardieu,123,3
52,P Beltran,141,3
46,W Conant,209,5
53,J Schroeder,288,7
58,J Davidson,330,7
60,B McKee,339,7
56,H Hunt,308,7
40,T Hackett,117,3
59,D Cadona,106,3
55,A Boy,210,5
54,J Mattox,270,7
43,J Bentrude,191,5
53,S Smith,197,5
36,N Jacobs,36,1
56,S Arellano,419,9
65,T Wedel,246,6
42,T Williams,103,3
44,J Alesi,103,3
54,P Beltran,171,4
48,J Farrimond,324,8
51,G Swanson,261,6
41,J Occhipinti,84,3
25,R Coluzzi,77,4
47,C Houston,257,6
54,W Baumann,186,4
43,L McPherson,166,5
58,G Shouse,58,1
50,J DuVernois,194,5
40,N Weiler,107,3
29,J Mangili,49,2
51,J Roth,134,3
50,W Monday,109,3
43,M Haack,43,1
42,D Pasquariello,207,6
52,A Howell,230,6
47,T Hull,179,4
31,J Vogel,85,3
53,K Albarado,281,7
64,S Foltz,313,7
50,A Hughes,196,5
48,S Geraci,211,5
51,B Pinion,260,6
44,A Teasdall,44,1
25,A Lakip,25,1
63,J Barnett,449,9
47,M Davidson,292,7
48,S Irwin Hill,159,4
45,N OToole,173,5
55,D Kaser,245,6
43,R Johnson,225,6
51,C Barber,82,2
49,J Keehn,128,3
45,K Brindza,158,4
39,B Rhyne,74,2
54,N Renfro,284,6
57,D Riggleman,302,7
61,S Wale,396,8
32,G Hedrick,32,1
48,R Rodwell,101,3
51,D Bell,51,1
55,E Perry,169,4
65,W Gleeson,345,8
73,J Scott,385,7
60,C Johnston,279,6
48,S Roth,48,1
46,M Sadler,119,3
48,P Mortell,204,5
53,C Brinser,162,4
40,I Wheeler,77,2
38,C Beatty,134,4
32,D Meyer,79,3
55,D Carlson,183,4
44,K Smith,151,4
50,K Durkee,142,3
25,C Miles,46,2
44,R Winslow,87,2
60,L Piper,204,5
46,M Darr,149,4
38,D Kidd,128,4
48,C Kornbrath,87,2
53,M Mengel,186,4
54,N Walsh,197,4
54,K Christy,343,8
58,W Gregory,267,6
44,L Ferguson,160,4
43,N Ellis,145,4
52,I Wheeler,240,6
48,C Johnston,126,3
