longest punt return, name, punt return yards, punt returns
33,Rishard Matthews,33,2
13,Todd Lee,18,2
9,John Goodman,-2,2
59,Damaris Johnson,72,3
21,Ryan Clark,45,3
0,Brian Albrecht,0,1
0,Javon Harris,11,1
7,Ryan Broyles,3,2
0,Toney Clemons,-1,1
0,Travon Patterson,-1,1
5,Jordan Poyer,5,1
8,Jeremy Ross,8,1
22,Devon Smith,22,1
7,Drew Astorino,7,1
9,Jeremy Gallon,12,2
0,Eric Gordon,2,1
38,Delano Green,44,3
19,Curtis Brown,24,2
0,Casey Robottom,0,1
8,Bennie Thomas,8,2
0,Kenric McNeal,0,1
0,Detron Lewis,-2,1
12,Taylor Embree,13,2
13,Christian Ramirez,13,0
11,William Wright,11,1
0,Max Johnson,0,1
1,Jeremy Kerley,-3,2
55,Ronald Johnson,94,4
41,Cliff Harris,54,3
5,Graig Cooper,9,3
2,Cody Bruns,2,1
9,Drew Terrell,26,4
11,Donald Campbell,19,2
1,Robert Arnheim,1,1
32,Tommy Davis,34,2
10,Perez Ashford,10,1
0,Luke Ruff,15,1
22,Larry Parker,30,2
47,Terrence Mitchell,37,2
60,Mason Robinson,61,2
10,Ryan Clark,10,2
5,Jayron Hosley,6,2
11,Jerrard Tarrant,10,2
22,Jordan White,34,3
35,Josh Robinson,37,2
16,Joshua Jackson,16,2
12,Quindarius Carr,23,3
11,Darvin Adams,11,1
6,Jamill Smith,2,2
6,Chris Potter,8,3
19,JD Falslev,42,4
8,Marcus Gilchrist,8,1
26,Lee Butler,26,1
0,Perry Jones,0,1
0,Dwayne Harris,-1,1
0,Gary Myers,0,1
11,Jason Frierson,11,1
3,TY Hilton,3,1
4,Robert Nelson,4,1
6,Greg Reid,2,5
37,DaNorris Searcy,44,2
40,Branden Smith,40,1
12,Derek Owens,16,2
10,Rishard Matthews,10,1
10,Josh Lenz,10,1
6,Tysyn Hartman,6,1
0,William Powell,0,1
0,Howard Bowens,14,1
0,Sam Kirkland,9,1
1,Leneric Muldrow,1,1
2,Delano Green,2,2
13,Randall Cobb,13,1
13,Patrick Peterson,22,2
3,Marquis Maze,3,1
29,Phillip Livas,29,1
0,Austin Raphael,10,1
3,Rashad Evans,3,2
6,Bryant Allen,6,1
17,Janzen Jackson,26,2
4,Graig Cooper,4,1
0,Travis Benjamin,-2,2
23,Tony Logan,52,4
14,Jeremy Gallon,14,1
21,Jack Ramsey,21,1
37,Jesse Grandy,42,2
6,Nick Wilhelm,6,1
0,Brelan Chancellor,-2,1
15,Jerrel Jernigan,28,3
14,Josh Cooper,29,3
14,Krys Buerck,14,1
79,Cliff Harris,127,4
5,Justin Brown,5,1
5,Devon Smith,5,1
22,Waynelle Gravesande,28,2
27,David Gilreath,27,1
1,Aaron Henry,1,1
9,Larry Parker,9,2
27,Drew Terrell,27,1
14,Michael Holmes,26,4
6,Doug Beaumont,12,3
6,Jamar Thomas,6,3
0,DJ Banks,0,1
0,Casey Robottom,0,1
3,Tracey Lampley,3,2
3,Damaris Johnson,3,1
0,Kevin Gaddis,0,1
2,Kenric McNeal,2,1
31,Ryan Broyles,31,3
0,Corey Nelson,3,1
25,Detron Lewis,26,2
5,Austin Zouzalik,5,1
4,Carl Gettis,6,3
2,Mike Jones,0,3
24,Troy Evans,23,3
0,Andre Booker,0,1
1,Taylor Embree,1,1
14,Jordan Poyer,27,2
0,TJ McDonald,24,1
10,Ronald Johnson,21,3
10,Shaky Smithson,10,1
4,Jeremy Kerley,4,1
8,Marlon McClure,8,1
10,Richard Crawford,16,2
0,Eric Moats,0,1
0,Todd Lee,0,2
18,Ryan Van Rensburg,18,1
4,Javon Marshall,4,0
1,John Cole,-1,2
42,Solomon Patton,42,0
0,Chris Rainey,39,2
11,Janoris Jenkins,13,2
4,Andre Debose,4,1
0,Jaylen Watkins,-2,1
2,Lovell Jackson,2,1
0,Devin Brown,0,1
0,Montel Harris,0,1
33,Aire Justin,33,2
12,Jeremy Ross,15,2
18,Donald Campbell,18,3
13,Travis Jones,36,4
5,Taviuos Polo,5,1
9,Tommy Davis,8,2
5,Eugene Cooper,13,3
1,Dayonne Nunley,-3,1
0,Leon Kinnard,-3,2
13,Cameron Saddler,15,2
56,Dwayne Harris,64,2
0,Terrell Jackson,0,1
4,Jamill Smith,5,2
6,Shiloh Keo,9,3
76,Chris Potter,106,4
0,Jeron Johnson,8,1
8,Mitch Burroughs,8,1
0,Reggie Rembert,0,2
0,Nick Wilhelm,0,1
18,Roderick Hall,41,3
4,Antonio Andrews,2,2
22,Marquis Maze,36,3
3,Chad Bumphis,3,1
26,Joe Adams,40,2
10,Jerico Nelson,10,1
0,Marlon McClure,0,1
2,David Douglas,2,1
11,Ronald Johnson,11,1
0,Jamal Miles,3,2
34,Drew Terrell,56,3
0,Krys Buerck,0,1
8,Jeremy Ross,8,1
64,Cliff Harris,79,2
0,Josh Robinson,0,1
7,Tracey Lampley,7,1
0,Toney Clemons,-4,1
14,Josh Lenz,14,1
0,David Sims,-1,1
5,JD Falslev,5,1
2,Lee Butler,2,3
9,Montel Harris,21,3
40,Taviuos Polo,40,1
9,Treon Howard,9,1
4,Orkeys Auriene,4,1
11,Janoris Jenkins,17,2
2,Chris Rainey,2,2
0,Ace Sanders,0,1
0,Greg Reid,0,1
5,Marcus Gilchrist,9,2
3,Rashad Evans,2,3
11,Jerrard Tarrant,11,1
5,Damaris Johnson,5,1
4,Ryan Collado,4,2
36,Luke Wollet,36,1
4,Joshua Jackson,4,1
8,Randall Cobb,19,5
0,Doug Beaumont,-3,1
2,Terrence Mitchell,-2,2
24,Patrick Peterson,31,3
4,Alfred Blue,4,1
4,Robert Nelson,7,2
0,Tre Walker,0,1
19,Troy Evans,38,4
4,DA Griffin,1,2
4,Eric Russell,4,3
1,Brelan Chancellor,1,1
5,Cody Wilson,5,1
0,DaNorris Searcy,-9,1
0,Jayron Hosley,0,1
3,TJ Graham,6,3
7,Lovell Jackson,8,2
1,Daymond Patterson,1,1
3,Phillip Livas,3,1
0,Paul Chaney,-1,2
6,Robert Blanton,27,2
0,Shaky Smithson,-2,1
23,Jordan Hall,23,1
8,Justin Brown,8,1
13,Ryan Broyles,11,3
2,Detron Lewis,2,1
17,Jordan Poyer,17,1
0,Aire Justin,0,1
0,Waynelle Gravesande,-9,1
3,Mason Robinson,2,2
3,Michael Holmes,2,2
5,Eric Moats,5,2
43,Jeremy Kerley,59,5
33,Curtis Clay,33,1
29,Larry Parker,33,2
0,Janzen Jackson,-12,3
7,Markeith Summers,20,4
1,Jesse Grandy,2,2
2,Josh Cooper,2,1
17,Xavier Webb,17,2
16,Jerrel Jernigan,32,3
0,Michael Johnson,-3,2
0,Luke Ruff,0,1
19,Perry Jones,30,2
7,Chase Minnifield,7,1
4,Kris Burd,4,1
1,Tony Logan,1,1
22,David Gilreath,22,1
13,Brandon Hogan,18,2
5,Travis Carrie,9,2
5,Jeremy LaFrance,5,1
0,Nate Burney,-2,1
24,DeMarco Paine,29,3
2,Eric Page,3,2
71,Eugene Cooper,71,2
23,Marquis Maze,23,1
22,Brandon Gibson,22,0
15,Chavis Williams,15,1
1,Reggie Rembert,1,1
14,Cody Bruns,29,6
12,Taylor Embree,14,3
0,Ricky Marvray,-2,1
35,Mitch Burroughs,35,1
10,Jalan Saunders,10,1
52,Tommy Davis,56,2
0,Jordan Delegal,22,2
15,Perez Ashford,15,1
15,Jimmie Ward,15,0
0,Krys Buerck,-4,2
2,Montel Harris,0,2
0,Perry Jones,0,1
0,Ryan Downard,-1,3
1,JD Falslev,1,2
0,Nick Wilhelm,0,1
32,Drew Terrell,32,1
6,DJ Woods,16,3
6,Anthony McClung,6,1
1,Mason Robinson,-3,2
41,Ty Zimmerman,41,2
16,Janoris Jenkins,25,2
0,Frankie Hammond Jr,0,1
5,Jerrard Tarrant,7,2
24,Lee Butler,24,1
0,Greg Salas,0,2
1,Tandon Doss,1,1
25,Devon Smith,25,1
21,James Van Fleet,21,0
0,Andrew Dailey,11,1
7,Jordan Hall,7,1
5,Josh Lenz,5,1
5,Michael Harrison,32,1
10,Josh Cooper,14,2
0,Vernon Wolfe,47,1
10,Orkeys Auriene,14,3
12,Robert Nelson,18,2
6,Brelan Chancellor,6,1
0,Doug Beaumont,0,1
18,Brandon Hogan,22,3
17,Patrick Peterson,30,3
3,Jesse Grandy,3,1
1,Cameron Chism,1,1
0,Denicos Allen,10,1
3,Keshawn Martin,3,1
13,Josh Johnson,23,2
3,Graig Cooper,3,1
0,Travis Benjamin,-4,1
3,Gary Myers,3,1
0,Roderick Hall,-1,1
12,DaNorris Searcy,16,2
87,TJ Graham,88,2
14,Rishard Matthews,25,4
16,Todd Lee,16,2
58,Vernic Mark,58,1
0,Jack Ramsey,0,1
1,John Goodman,-4,3
16,Jordan Poyer,23,2
0,Ronald Johnson,-2,1
1,Xavier Webb,1,1
0,Dwayne Harris,0,1
0,Ace Sanders,0,1
35,Jerrel Jernigan,42,3
0,Larry Parker,0,1
0,Greg Bird,12,1
2,Shaky Smithson,2,1
12,Terrence Mitchell,12,1
0,Andrew Taglianetti,32,1
23,Cameron Saddler,23,1
13,Tracey Lampley,-1,2
35,Richard Crawford,43,2
4,Troy Evans,-4,3
3,Michael Holmes,1,2
12,Nick Williams,31,3
9,Adrian Phillips,9,1
26,Josh Robinson,71,4
25,Damaris Johnson,25,1
11,Marlon McClure,20,2
8,Rex Burkhead,8,1
3,Pat Shed,3,1
0,Mohammed Seisay,-1,1
4,Kerwynn Williams,4,1
4,Kama Bailey,6,4
0,Tracy Carter,1,1
12,John Cole,12,1
1,Anthony Anderson,1,2
0,Marcus Gilchrist,2,1
0,Baree Boyd,42,2
8,Antonio Andrews,13,2
11,Eric Russell,11,1
0,Benjamin Cunningham,0,1
6,Jordan White,9,2
6,Leneric Muldrow,8,2
18,David Leonard,18,1
17,Nico Ranieri,17,1
0,DeMarco Paine,-2,1
3,Delano Green,3,2
13,Carrington Byndom,13,1
17,Kenric McNeal,32,4
3,Dustin Harris,3,1
0,Bill Alexander,12,1
5,Josh Richmond,5,0
0,Jeremy LaFrance,-3,1
0,Ed Young,0,1
0,Marquis Maze,0,2
1,Quindarius Carr,-8,1
7,Jamal Miles,16,4
0,Dalton Hilliard,6,1
11,Eugene Cooper,11,1
10,Jordan White,10,1
7,Dwayne Harris,11,3
8,Richard Crawford,8,3
9,Perez Ashford,11,2
6,Tommy Davis,8,2
34,Travis Carrie,40,2
0,Tim Marlowe,0,1
11,Toney Clemons,11,1
0,Rishard Matthews,0,1
28,Chris Potter,28,1
1,Scott Grady,1,0
0,Cliff Harris,-14,2
6,Cameron Saddler,6,1
10,Mason Robinson,15,2
12,Doug Beaumont,12,1
2,Eric Page,2,1
27,Vince Agnew,27,1
23,Kyle Zelinsky,23,1
0,Joe Adams,0,1
0,Patrick Peterson,0,1
8,Keenan Allen,8,2
6,Cody Bruns,13,4
9,Marcus Gilchrist,26,4
9,Ace Sanders,17,2
12,Nick Williams,12,1
9,DJ Woods,17,3
16,Lee Butler,13,2
3,DaNorris Searcy,3,1
0,TY Hilton,-3,2
7,Rashad Evans,5,2
0,Branden Smith,-2,1
19,Jerrard Tarrant,19,1
7,Robert Nelson,8,2
4,Orkeys Auriene,-5,2
0,Tony Logan,0,1
3,TJ Graham,2,2
0,DA Griffin,-1,1
35,Josh Robinson,78,3
13,Graig Cooper,16,3
5,Travis Benjamin,12,4
10,Terrence Mitchell,12,3
9,Troy Stoudermire Jr,9,2
1,Paul Chaney,1,1
6,Jesse Grandy,8,2
16,LaDarius Perkins,16,1
3,Chad Bumphis,3,1
8,Carl Gettis,11,2
6,DJ Beshears,6,1
5,Daymond Patterson,5,1
0,Essray Taliaferro,25,1
2,Kevin Perry,2,0
0,Andre Booker,-3,1
5,Jamar Thomas,5,1
18,Eric Russell,14,4
13,Travis Jones,21,2
12,Nick Wilhelm,12,1
50,Curtis Clay,87,4
28,Jeremy Kerley,28,2
25,Skye Dawson,25,1
0,Darius Carey,0,1
8,Tysyn Hartman,8,1
0,Drew Dileo,-2,1
16,Ryan Broyles,24,4
12,Devon Smith,12,1
4,Justin Brown,8,2
24,Josh Johnson,31,3
0,Terrance Turner,-1,1
38,Xavier Webb,55,3
5,Pat Shed,5,1
7,Brandon Rutley,1,3
88,Phillip Livas,103,3
15,Drew Terrell,31,3
0,Austin Yancy,5,1
8,Jordan Poyer,8,1
0,Prince Tyson Gulley,0,0
0,Michael Holmes,-1,1
4,Randall Cobb,4,1
7,Jerrel Jernigan,7,1
9,Antonio Andrews,9,1
0,Patrick Edwards,0,1
4,Ronald Johnson,4,1
2,Shaky Smithson,2,2
12,John Cole,18,2
0,CJ Washington,22,1
0,Chris Givens,10,1
5,Jayron Hosley,5,1
1,Chase Minnifield,1,1
8,Vernic Mark,8,3
11,David Douglas,26,4
5,Jamal Miles,5,1
9,Rashad Evans,21,4
8,Nick Harwell,8,1
29,Mitch Burroughs,29,1
8,Chris Potter,8,4
0,Eric Moats,0,1
9,Josh Robinson,9,1
0,DJ Woods,0,1
0,Cameron Saddler,0,1
4,Travis Jones,7,2
1,Lester Jean,1,1
41,Jerrel Jernigan,52,2
10,TY Hilton,22,3
12,Tyler Mason,11,2
4,Eric Russell,4,1
6,Shiloh Keo,3,2
6,Ronnie Yell,6,1
18,Phillip Livas,18,1
0,Rishard Matthews,2,1
17,Ryan Broyles,22,5
17,Tim Marlowe,17,1
15,Rex Burkhead,14,2
1,Cliff Harris,2,2
10,Darvin Adams,10,1
16,Terrence Mitchell,18,3
8,Nick Williams,8,1
0,Taylor Embree,0,1
12,Ronald Johnson,16,3
8,Jayron Hosley,10,2
7,Isiah Barton,7,2
0,Aire Justin,-9,1
21,Jesse Callier,21,2
0,Cody Bruns,0,1
0,Devin Aguilar,0,1
18,Brandon Hogan,18,1
7,Jock Sanders,7,1
6,JD Woods,6,1
5,Jerrel Jernigan,5,1
8,Travis Carrie,9,2
1,Travaun Nixon,1,1
1,Marlon McClure,1,1
43,JD Falslev,42,2
14,Doug Beaumont,14,1
9,Tracey Lampley,9,1
15,Chris Potter,15,1
0,Shaky Smithson,0,1
2,Larry Parker,1,3
18,Damaris Johnson,18,1
0,Kealoha Pilares,0,1
0,Greg Salas,-6,1
21,Eric Page,41,3
11,Jon Faucher,11,0
0,Wayne Times,7,1
0,TY Hilton,0,1
43,Reggie Rembert,46,2
0,Daniel McKayhan,-8,2
0,Carl Gettis,-2,1
1,Paul Chaney,1,2
0,Jock Sanders,-2,1
4,David Douglas,4,1
0,William Wright,1,1
6,Josh Cooper,6,1
18,Krys Buerck,15,3
0,Jarred Fayson,1,1
36,Dwayne Harris,36,1
0,Torrey Smith,0,1
0,Tony Logan,-3,1
10,Richard Crawford,16,2
6,Kenneth Acker,6,1
0,Chris Parks,0,1
3,Michael Holmes,3,1
8,Ty Zimmerman,11,2
11,Anthony Anderson,11,1
5,DaNorris Searcy,8,2
8,Devin Aguilar,15,3
18,AJ Green,18,1
5,Josh Robinson,10,3
2,John Goodman,2,2
0,Travis Benjamin,0,2
4,Ace Sanders,3,2
28,Greg Reid,53,2
34,Terrence Mitchell,38,2
17,Marquis Maze,22,3
15,Keshawn Martin,15,1
27,Lerentee McCray,27,0
0,Solomon Patton,14,1
9,Chris Rainey,9,2
0,Frankie Hammond Jr,0,1
6,Justin Brown,6,1
3,Devon Smith,3,1
34,Junior Hemingway,34,1
57,Ryan Broyles,92,5
0,Nick Williams,-1,1
0,Ben McRoy,0,0
36,Vernic Mark,55,2
18,Stephen Simmons,18,1
7,David Gilreath,13,2
25,Drew Terrell,36,4
5,Jordan Hall,5,1
0,Jermale Hines,0,1
0,Colton Miles Nash,20,1
0,Joe Adams,-2,2
0,Eric Russell,0,1
44,DeMarco Paine,56,3
15,Randall Cobb,18,2
0,Andrew Taglianetti,31,1
6,Cameron Saddler,6,1
72,Rishard Matthews,72,4
10,Bobby Swigert,12,3
4,Kenjon Barner,5,2
1,Cliff Harris,1,1
