at bats, average, batting order, doubles, hit by pitchers, hits, home runs, left on base, name, position, rbi, runs, sacrifice flies, strike outs, triples, walks
4,293,4,0,[],1,0,1,Rondell White,,0,0,0,0,0,0
2,258,5,0,[],0,0,0,Craig Monroe,,0,0,0,2,0,0
2,281,,0,[],1,0,0,Eric Munson,,0,0,0,0,0,0
4,265,6,0,[],0,0,3,Bobby Higginson,,0,0,0,0,0,0
2,45,7,0,[],0,0,0,Greg Norton,,0,0,0,1,0,0
2,310,,0,[],1,1,3,Carlos Pena,,1,1,0,1,0,0
4,316,8,0,[],1,0,0,Brandon Inge,,0,1,0,2,0,0
3,250,9,1,[],1,0,1,Omar Infante,,0,1,0,1,0,1
4,309,1,0,[],3,0,0,Ichiro Suzuki,,0,0,0,0,0,0
4,224,2,0,[],0,0,5,Randy Winn,,0,0,0,1,0,0
4,271,3,0,[],1,0,2,Edgar Martinez,,0,0,0,0,0,0
4,296,4,0,[],1,1,2,Bret Boone,,1,1,0,0,0,0
4,200,5,0,[],0,0,0,John Olerud,,0,0,0,1,0,0
4,500,6,0,[],2,1,0,Scott Spiezio,,1,2,0,1,0,0
4,237,7,0,[],1,1,0,Raul Ibanez,,2,1,0,1,0,0
2,0,8,0,[],0,0,0,Ben Davis,,0,0,0,0,0,1
3,296,9,0,[],2,0,0,Willie Bloomquist,,0,0,0,0,0,0
4,386,1,0,[],2,0,0,Michael Young,,2,0,0,0,0,0
3,333,2,0,[],0,0,2,Hank Blalock,,0,0,0,1,0,1
4,358,3,0,[],1,0,1,Alfonso Soriano,,0,0,0,1,0,0
3,286,4,0,[],0,0,3,Brad Fullmer,,0,0,0,1,0,1
3,286,5,0,[],1,0,1,David Dellucci,,0,0,0,1,0,0
3,259,6,0,[],1,0,2,Kevin Mench,,0,1,0,1,0,1
3,323,7,0,[],1,0,1,Laynce Nix,,0,1,0,1,0,0
1,364,,0,[],0,0,0,Eric Young,,0,0,0,0,0,0
3,143,8,0,[],0,0,2,Rod Barajas,,0,0,0,1,0,1
3,0,9,0,[],0,0,4,Adrian Gonzalez,,0,0,0,1,0,0
1,259,,0,[],0,0,0,Herbert Perry,,0,0,0,0,0,0
3,333,1,1,[],2,0,0,Kazuo Matsui,,0,0,0,0,0,1
2,389,2,0,[],2,0,0,Todd Zeile,,1,0,0,0,0,2
4,290,3,0,[],1,0,5,Karim Garcia,,0,0,0,1,0,0
4,267,4,0,[],0,0,4,Mike Piazza,,0,0,0,1,0,0
4,262,5,0,[],0,0,2,Mike Cameron,,0,0,0,3,0,0
4,179,6,0,[],0,0,0,Jason Phillips,,0,0,0,0,0,0
4,286,7,0,[],1,0,0,Shane Spencer,,0,1,0,1,0,0
3,188,8,0,[],0,0,0,Joe McEwing,,0,0,0,1,0,0
1,0,9,0,[],0,0,0,Jae Seo,,0,0,0,0,0,0
0,0,,0,[],0,0,0,Dan Wheeler,,0,0,0,0,0,0
0,167,,0,[],0,0,0,Jeff Duncan,,0,0,0,0,0,1
0,0,,0,[],0,0,0,Grant Roberts,,0,0,0,0,0,0
1,143,,0,[],0,0,0,Eric Valent,,0,0,0,0,0,0
0,0,,0,[],0,0,0,John Franco,,0,0,0,0,0,0
0,0,,0,[],0,0,0,Mike Stanton,,0,0,0,0,0,0
6,245,1,0,[],2,0,3,Tike Redman,,0,1,0,2,0,0
5,391,2,0,[],2,0,2,Jack Wilson,,0,0,0,0,0,0
5,385,3,0,[],3,0,2,Jason Kendall,,1,2,0,0,0,0
4,292,4,1,[],3,0,1,Raul Mondesi,,0,1,0,0,0,1
4,143,5,1,[],1,0,5,Randall Simon,,0,1,0,1,0,1
0,286,,0,[],0,0,0,Rob Mackowiak,,0,0,0,0,0,0
5,396,6,0,[],3,1,4,Craig Wilson,,2,2,0,0,0,0
4,240,7,0,[],1,0,1,Bobby Hill,,1,1,0,0,0,0
0,0,,0,[],0,0,0,John Grabow,,0,0,0,0,0,0
0,0,,0,[],0,0,0,Brian Boehringer,,0,0,0,0,0,0
0,0,,0,[],0,0,0,Jason Boyd,,0,0,0,0,0,0
4,229,8,0,[],2,0,1,Chris Stynes,,2,0,0,0,0,1
0,0,9,0,[],0,0,0,Kris Benson,,0,0,0,0,0,0
1,292,,0,[],0,0,0,Jose Castillo,,0,0,0,0,0,0
4,340,1,0,[],2,0,0,Sean Burroughs,,0,0,0,0,0,1
4,362,2,0,[],3,0,2,Mark Loretta,,0,1,0,0,0,0
4,111,3,0,[],0,0,1,Brian Giles,,0,1,0,1,0,1
4,306,4,0,[],1,0,5,Phil Nevin,,1,0,0,2,0,0
0,286,,0,[],0,0,0,Kerry Robinson,,0,0,0,0,0,0
0,286,,0,[],0,0,0,Brian Buchanan,,0,1,0,0,0,0
5,265,5,0,[],2,1,2,Ryan Klesko,,3,1,0,0,0,0
3,225,6,1,[],2,0,2,Jay Payton,,0,2,0,0,0,1
4,231,7,0,[],1,0,4,Ramon Hernandez,,0,0,0,1,0,0
0,250,,0,[],0,0,0,Miquel Ojeda,,0,0,0,0,0,0
4,297,8,1,[],2,0,2,Khalil Greene,,1,0,0,1,0,0
2,125,9,0,[],0,0,1,Adam Eaton,,0,0,0,0,0,0
0,250,,0,[],0,0,1,Terrence Long,,1,0,1,0,0,0
0,0,,0,[],0,0,0,Jason Szuminski,,0,0,0,0,0,0
0,0,,0,[],0,0,0,Jay Witasick,,0,0,0,0,0,0
1,182,,0,[],0,0,0,Ramon Vazquez,,0,0,0,0,0,0
0,0,,0,[],0,0,0,Eddie Oropesa,,0,0,0,0,0,0
5,167,1,0,[],0,0,0,Steve Finley,,0,0,0,1,0,0
5,250,2,0,[],1,0,1,Matt Kata,,0,1,0,3,0,0
3,277,3,0,[],1,1,0,Luis Gonzalez,,1,2,0,0,0,2
0,0,,0,[],0,0,0,Matt Mantei,,0,0,0,0,0,0
5,229,4,0,[],2,1,2,Richie Sexson,,3,1,0,0,0,0
3,295,5,1,[],2,0,0,Alex Cintron,,0,0,0,0,0,1
2,189,6,0,[],0,0,3,Shea Hillenbrand,,0,0,0,0,0,1
4,333,7,0,[],1,0,2,Danny Bautista,,0,0,0,0,0,0
4,182,8,0,[],1,1,5,Bobby Estalella,,1,1,0,2,0,0
2,0,9,0,[],0,0,3,Steve Sparks,,0,0,0,2,0,0
0,0,,0,[],0,0,0,Mike Koplove,,0,0,0,0,0,0
0,200,,0,[],0,0,0,Carlos Baerga,,0,0,0,0,0,0
0,0,,0,[],0,0,0,Randy Choate,,0,0,0,0,0,0
0,0,,0,[],0,0,0,Oscar Villarreal,,0,0,0,0,0,0
1,206,,0,[],0,0,2,Roberto Alomar,,0,0,0,0,0,0
0,0,,0,[],0,0,0,Jose Valverde,,0,0,0,0,0,0
0,250,,0,[],0,0,0,Donnie Sadler,,0,0,0,0,0,0
3,139,1,0,[],1,0,0,Jimmy Rollins,,0,1,0,0,1,1
4,289,2,0,[],1,0,2,Placido Polanco,,0,0,0,1,0,0
3,111,3,0,[],0,0,0,Bobby Abreu,,0,0,0,0,0,1
4,372,4,1,[],2,1,2,Jim Thome,,2,2,0,1,0,0
3,350,5,0,[],1,0,0,Pat Burrell,,0,1,0,2,0,1
4,139,6,1,[],1,0,1,Mike Lieberthal,,0,0,0,1,0,0
2,216,7,0,[],0,0,0,Marlon Byrd,,0,0,0,0,0,1
0,0,,0,[],0,0,0,Rheal Cormier,,0,0,0,0,0,0
0,0,,0,[],0,0,0,Tim Worrell,,0,0,0,0,0,0
1,286,,0,[],1,0,0,Ricky Ledee,,0,0,0,0,0,0
0,0,,0,[],0,0,0,Billy Wagner,,0,0,0,0,0,0
3,250,8,0,[],0,0,1,David Bell,,1,0,0,1,0,1
2,400,9,0,[],0,0,3,Randy Wolf,,0,0,0,2,0,0
2,250,,0,[],1,1,0,Doug Glanville,,1,1,0,0,0,0
3,214,1,0,[],1,0,0,Peter Bergeron,,0,0,0,1,0,1
0,0,,0,[],0,0,0,Terrmel Sledge,,0,0,0,0,0,0
4,250,2,0,[],1,0,2,Jose Vidro,,0,1,0,0,0,0
4,250,3,0,[],1,1,0,Orlando Cabrera,,2,1,0,0,0,0
4,162,4,0,[],1,0,0,Tony Batista,,0,0,0,0,0,0
4,229,5,0,[],2,1,0,Brad Wilkerson,,1,1,0,1,0,0
4,238,6,1,[],1,0,1,Juan Rivera,,0,0,0,0,0,0
4,222,7,0,[],1,0,3,Luis M Lopez,,0,0,0,3,0,0
3,167,8,0,[],1,0,1,Brian Schneider,,0,1,0,0,1,1
2,0,9,0,[],0,0,3,Claudio Vargas,,0,0,0,1,0,0
0,0,,0,[],0,0,0,Jeremy Fikac,,0,0,0,0,0,0
1,77,,0,[],0,0,0,Ron Calloway,,1,0,0,0,0,0
0,1000,,0,[],0,0,0,Luis Ayala,,0,0,0,0,0,0
1,200,,0,[],0,0,1,Matt Cepicky,,0,0,0,0,0,0
0,0,,0,[],0,0,0,Rocky Biddle,,0,0,0,0,0,0
5,308,1,0,[],1,0,3,Johnny Damon,,0,1,0,1,0,0
4,260,2,0,[],2,0,1,Bill Mueller,,0,2,0,0,0,1
4,220,3,0,[],0,0,4,David Ortiz,,0,0,0,1,0,0
4,413,4,1,[],2,0,0,Manny Ramirez,,2,0,0,0,0,0
3,244,5,1,[],1,0,0,Kevin Millar,,1,0,0,1,0,1
4,91,6,0,[],0,0,4,Ellis Burks,,0,0,0,0,0,0
4,273,7,0,[],2,0,2,Jason Varitek,,0,0,0,0,0,0
4,176,8,0,[],0,0,2,Cesar Crespo,,0,0,0,1,0,0
2,156,9,0,[],0,0,2,Pokey Reese,,0,0,0,0,0,1
1,242,,0,[],1,0,0,Gabe Kapler,,0,0,0,0,0,0
4,260,1,0,[],2,0,0,Derek Jeter,,2,0,0,0,0,2
4,212,2,1,[],1,0,3,Bernie Williams,,1,0,0,1,0,2
4,156,3,0,[],0,0,7,Alex Rodriguez,,0,1,0,1,0,2
3,226,4,0,[],1,0,0,Jason Giambi,,0,1,0,1,0,1
5,256,5,2,[],2,0,3,Gary Sheffield,,1,1,0,0,0,0
4,214,6,0,[],1,0,1,Hideki Matsui,,1,1,0,0,0,1
3,263,7,1,[],1,0,3,Jorge Posada,,1,2,0,0,0,2
5,200,8,0,[],1,0,5,Travis Lee,,0,0,0,1,0,0
5,162,9,0,[],1,0,3,Enrique Wilson,,1,1,0,0,0,0
5,306,1,1,[],2,0,1,Shannon Stewart,,0,1,0,2,0,0
5,279,2,0,[],2,1,0,Luis Rivas,,2,2,0,2,0,0
5,386,3,1,[],3,0,1,Doug Mientkiewicz,,0,2,0,1,0,0
1,308,4,0,[],0,0,1,Jose Offerman,,0,1,0,0,0,3
1,143,,0,[],0,0,0,Michael Ryan,,0,0,0,0,0,0
3,258,5,1,[],1,0,4,Michael Cuddyer,,1,0,0,2,0,0
1,206,,0,[],0,0,1,Corey Koskie,,0,1,0,0,0,0
4,312,6,2,[],3,0,2,Jacque Jones,,4,1,0,0,1,0
3,407,7,0,[],1,0,3,Lew Ford,,1,0,0,0,0,1
4,200,8,0,[],0,0,3,Rob Bowen,,0,0,0,3,0,0
4,234,9,0,[],0,0,1,Cristian Guzman,,0,0,0,0,0,0
4,186,1,0,[],0,0,2,Aaron Guiel,,0,0,0,2,0,0
3,311,2,0,[],0,0,1,Carlos Beltran,,0,0,0,0,0,1
4,280,3,0,[],0,0,3,Mike Sweeney,,0,0,0,2,0,0
3,277,4,0,[],0,0,1,Juan Gonzalez,,0,0,0,1,0,0
4,217,5,0,[],0,0,1,Matt Stairs,,0,0,0,3,0,0
4,341,6,1,[],2,1,1,Joe Randa,,1,2,0,1,0,0
4,286,7,0,[],1,0,2,Kelly Stinnett,,0,1,0,2,0,0
4,324,8,0,[],3,0,0,Tony Graffanino,,1,0,0,0,0,0
3,167,9,0,[],1,0,2,Andres Blanco,,0,0,0,0,0,0
2,324,1,0,[],0,0,0,Todd Walker,,0,0,0,0,0,3
5,255,2,0,[],1,0,5,Corey Patterson,,2,0,0,0,0,0
4,314,3,0,[],1,0,6,Sammy Sosa,,0,1,0,1,0,1
5,340,4,0,[],2,0,0,Moises Alou,,0,1,0,0,0,0
4,375,5,0,[],2,1,3,Aramis Ramirez,,1,2,0,0,1,1
4,244,6,0,[],1,1,1,Derrek Lee,,4,1,0,1,0,1
5,244,7,1,[],3,0,2,Alex S Gonzalez,,0,2,0,1,0,0
4,333,8,0,[],2,0,2,Michael Barrett,,0,1,0,0,0,0
2,400,9,0,[],1,0,1,Matt Clement,,0,0,0,1,0,0
0,0,,0,[],0,0,0,Kyle Farnsworth,,0,0,0,0,0,0
1,250,,0,[],1,0,0,Jose Macias,,1,0,0,0,0,0
0,0,,0,[],0,0,0,Todd Wellemeyer,,0,0,0,0,0,0
3,261,1,0,[],0,0,2,DAngelo Jimenez,,0,0,0,1,0,1
4,167,2,0,[],1,0,3,Barry Larkin,,0,0,0,0,0,0
0,0,,0,[],0,0,0,Brian Reith,,0,0,0,0,0,0
4,250,3,1,[],1,0,1,Ken Griffey Jr,,0,1,0,3,0,0
3,364,4,0,[],0,0,0,Sean Casey,,0,0,0,0,0,1
3,395,5,0,[],1,0,1,Adam Dunn,,1,0,0,1,0,1
3,171,6,0,[],0,0,1,Austin Kearns,,0,0,0,0,0,1
4,129,7,0,[],0,0,3,Jason LaRue,,0,0,0,1,0,0
4,298,8,1,[],1,0,0,Ryan Freel,,0,0,0,0,0,0
2,0,9,0,[],0,0,0,Jimmy Haynes,,0,0,0,2,0,0
0,0,,0,[],0,0,0,John Riedling,,0,0,0,0,0,0
0,357,,0,[],0,0,0,Wily Mo Pena,,0,0,0,0,0,0
0,0,,0,[],0,0,0,Ryan Wagner,,0,0,0,0,0,0
0,0,,0,[],0,0,0,Ray Olmedo,,0,0,0,0,0,0
4,308,1,0,[],0,0,1,Ray Durham,,0,0,0,1,0,0
4,231,2,2,[],2,0,0,Jeffrey Hammonds,,0,2,0,0,0,0
4,353,3,0,[],2,1,0,Marquis Grissom,,3,1,0,0,0,0
2,500,4,0,[],1,1,0,Barry Bonds,,1,1,0,0,0,2
4,310,5,0,[],2,0,2,Pedro Feliz,,0,0,0,0,0,0
0,214,,0,[],0,0,0,JT Snow,,0,0,0,0,0,0
4,163,6,0,[],0,0,3,Edgardo Alfonzo,,0,0,0,0,0,0
4,240,7,0,[],0,0,1,Neifi Perez,,0,0,0,1,0,0
3,125,8,0,[],0,0,0,Yorvit Torrealba,,0,0,0,0,0,0
3,0,9,0,[],0,0,1,Jerome Williams,,0,0,0,0,0,0
0,0,,0,[],0,0,0,Wayne Franklin,,0,0,0,0,0,0
0,0,,0,[],0,0,0,Felix Rodriguez,,0,0,0,0,0,0
0,0,,0,[],0,0,0,Matt Herges,,0,0,0,0,0,0
0,0,,0,[],0,0,0,Jason Christiansen,,0,0,0,0,0,0
0,0,,0,[],0,0,0,Jim Brower,,0,0,0,0,0,0
5,345,1,0,[],2,0,2,Sean Burroughs,,1,1,0,0,0,0
4,373,2,0,[],2,0,0,Mark Loretta,,0,1,0,0,0,1
4,122,3,0,[],1,0,4,Brian Giles,,1,0,0,0,0,1
4,283,4,0,[],0,0,5,Phil Nevin,,0,0,0,1,0,1
3,243,5,0,[],0,0,4,Ryan Klesko,,1,0,1,0,0,0
4,227,6,0,[],1,0,0,Jay Payton,,0,0,0,0,0,0
3,214,7,0,[],0,0,2,Ramon Hernandez,,0,0,0,0,0,0
4,293,8,1,[],1,0,0,Khalil Greene,,0,0,0,1,0,0
2,0,9,0,[],0,0,2,David Wells,,0,0,0,2,0,0
1,250,,0,[],0,0,0,Kerry Robinson,,0,0,0,0,0,0
0,0,,0,[],0,0,0,Antonio Osuna,,0,0,0,0,0,0
1,308,,1,[],1,0,0,Terrence Long,,0,1,0,0,0,0
4,446,1,3,[],3,0,0,Ronnie Belliard,,0,2,0,1,0,1
3,298,2,1,[],1,0,2,Omar Vizquel,,1,1,0,1,0,0
1,111,,0,[],0,0,1,John McDonald,,0,0,0,0,0,0
4,316,3,0,[],1,0,2,Matt Lawton,,2,0,0,0,0,0
4,291,4,0,[],1,1,1,Casey Blake,,1,1,0,2,0,0
4,319,5,0,[],0,0,0,Travis Hafner,,0,0,0,2,0,0
2,220,6,0,[],1,0,0,Victor Martinez,,0,0,0,0,0,2
3,184,7,0,[],0,0,2,Alex Escobar,,0,0,0,1,0,1
4,333,8,0,[],1,0,2,Ben Broussard,,0,0,0,1,0,0
3,238,9,0,[],0,0,0,Coco Crisp,,0,0,0,1,0,0
5,255,1,0,[],0,0,1,Fernando Vina,,0,1,0,1,0,0
4,326,2,0,[],1,0,0,Carlos Guillen,,0,2,0,1,0,1
5,358,3,0,[],2,0,0,Ivan Rodriguez,,1,2,0,1,0,0
5,304,4,0,[],2,1,0,Rondell White,,3,2,0,1,0,0
4,283,5,0,[],0,0,1,Carlos Pena,,1,0,0,2,0,1
3,270,6,0,[],1,0,0,Bobby Higginson,,2,0,0,1,0,0
0,45,,0,[],0,0,0,Greg Norton,,0,1,0,0,0,1
4,229,7,0,[],0,0,3,Craig Monroe,,0,1,0,0,0,0
3,257,8,0,[],0,0,2,Eric Munson,,0,0,0,2,0,0
1,333,,0,[],1,0,0,Omar Infante,,0,1,0,0,0,0
4,304,9,1,[],1,0,2,Brandon Inge,,3,0,0,0,0,0
6,311,1,0,[],2,0,1,Ichiro Suzuki,,0,0,0,0,0,0
5,222,2,0,[],1,0,2,Randy Winn,,0,0,0,2,0,1
3,275,3,1,[],1,0,1,Edgar Martinez,,0,0,0,1,0,3
1,333,,0,[],1,0,0,Quinton McCracken,,0,1,0,0,0,0
6,283,4,0,[],1,0,4,Bret Boone,,0,0,0,0,0,1
4,333,5,0,[],0,0,3,Scott Spiezio,,0,0,0,1,0,1
6,271,6,0,[],1,0,3,Rich Aurilia,,0,0,0,0,0,0
4,238,7,0,[],1,1,0,Raul Ibanez,,1,1,0,1,0,2
6,306,8,0,[],0,0,4,Dan Wilson,,0,0,0,0,0,0
2,0,9,0,[],0,0,0,Jolbert Cabrera,,0,0,0,1,0,0
2,214,,1,[],1,0,0,John Olerud,,0,0,0,0,0,0
2,310,,0,[],1,0,1,Willie Bloomquist,,0,0,0,1,0,0
5,255,1,0,[],1,0,3,Mark Kotsay,,0,0,0,2,0,0
2,0,,0,[],0,0,3,Esteban German,,0,0,0,1,0,0
6,407,2,0,[],1,0,4,Eric Byrnes,,0,0,0,1,0,1
5,235,3,0,[],1,0,3,Eric Chavez,,0,0,0,1,0,2
7,321,4,0,[],2,1,7,Jermaine Dye,,1,1,0,1,0,0
3,222,5,0,[],0,0,2,Billy McMillon,,0,0,0,1,0,0
4,239,,0,[],0,0,4,Bobby Kielty,,0,0,0,1,0,0
2,250,6,0,[],0,0,0,Scott Hatteberg,,0,0,0,0,0,1
3,91,,0,[],0,0,2,Eric Karros,,0,0,0,1,0,0
6,204,7,1,[],1,0,2,Bobby Crosby,,0,0,0,3,0,0
2,294,8,0,[],0,0,0,Damian Miller,,0,0,0,1,0,0
3,286,,1,[],2,0,1,Adam Melhuse,,0,0,0,1,0,1
5,391,9,0,[],2,0,5,Marco Scutaro,,0,0,0,0,0,1
4,306,1,0,[],0,0,3,Kazuo Matsui,,0,0,0,2,0,0
3,294,2,0,[],1,1,1,Karim Garcia,,1,1,0,0,0,1
3,333,3,0,[],0,0,1,Todd Zeile,,0,0,0,0,0,0
3,292,4,1,[],2,0,0,Mike Piazza,,0,1,0,0,0,1
0,400,,0,[],0,0,0,Vance Wilson,,0,0,0,0,0,0
3,267,5,1,[],1,0,4,Mike Cameron,,0,1,0,2,0,1
4,167,6,0,[],1,0,3,Eric Valent,,0,0,0,1,0,0
3,200,7,0,[],1,1,4,Ty Wigginton,,2,1,1,0,0,0
4,179,8,1,[],1,0,0,Ricky Gutierrez,,1,0,0,0,0,0
2,200,9,0,[],1,0,2,Tyler Yates,,0,0,0,1,0,0
0,0,,0,[],0,0,0,John Franco,,0,0,0,0,0,0
1,143,,0,[],0,0,0,Jeff Duncan,,0,0,0,0,0,0
0,0,,0,[],0,0,0,Mike Stanton,,0,0,0,0,0,0
1,175,,0,[],0,0,0,Jason Phillips,,0,0,0,0,0,0
0,0,,0,[],0,0,0,Braden Looper,,0,0,0,0,0,0
5,43,1,0,[],1,0,3,Terrmel Sledge,,0,0,0,0,0,0
5,267,2,0,[],2,0,0,Jose Vidro,,0,0,0,0,0,0
4,250,3,0,[],1,0,3,Orlando Cabrera,,0,0,0,0,0,1
5,167,4,0,[],1,0,3,Tony Batista,,0,0,0,1,0,0
3,237,5,0,[],1,0,2,Brad Wilkerson,,0,0,0,0,0,1
4,222,6,0,[],1,0,4,Matt Cepicky,,0,0,0,1,0,0
3,250,7,0,[],1,0,1,Juan Rivera,,0,1,0,1,0,1
0,0,,0,[],0,0,0,Rocky Biddle,,0,0,0,0,0,0
4,176,8,0,[],1,0,2,Brian Schneider,,0,0,0,0,0,0
1,500,9,0,[],1,0,0,Tomo Ohka,,0,0,0,0,0,0
1,71,,0,[],0,0,0,Ron Calloway,,0,0,0,0,0,0
0,0,,0,[],0,0,0,Sun Woo Kim,,0,0,0,0,0,0
1,188,,0,[],0,0,0,Jamey Carroll,,0,0,0,0,0,0
0,0,,0,[],0,0,0,Chad Cordero,,0,0,0,0,0,0
1,125,,0,[],0,0,0,Andy Fox,,0,0,0,0,0,0
4,302,1,0,[],1,0,2,Johnny Damon,,0,0,0,0,0,0
4,278,2,1,[],2,0,2,Bill Mueller,,0,1,0,2,0,0
4,267,3,1,[],3,0,1,David Ortiz,,2,0,0,1,0,0
4,380,4,0,[],0,0,5,Manny Ramirez,,0,0,0,0,0,0
4,297,5,0,[],2,1,1,Jason Varitek,,1,2,0,1,0,0
4,100,6,1,[],1,0,1,Dave McCarty,,0,1,0,1,0,0
4,143,7,0,[],0,0,0,Cesar Crespo,,0,0,0,1,0,0
4,270,8,0,[],2,0,0,Gabe Kapler,,2,0,0,0,0,0
4,194,9,0,[],2,0,1,Pokey Reese,,0,1,0,1,0,0
4,241,1,0,[],0,0,0,Derek Jeter,,0,0,0,1,0,0
5,211,2,0,[],1,0,5,Bernie Williams,,0,0,0,0,0,0
5,160,3,0,[],1,0,3,Alex Rodriguez,,0,0,0,2,0,0
4,229,4,0,[],1,1,2,Jason Giambi,,1,1,0,1,0,0
4,255,5,0,[],1,0,1,Gary Sheffield,,0,1,0,1,0,0
3,267,6,1,[],3,0,0,Hideki Matsui,,0,1,0,0,0,1
3,333,7,0,[],1,0,0,John Flaherty,,1,0,0,2,0,0
1,256,,0,[],0,0,1,Jorge Posada,,0,0,0,1,0,0
4,222,8,1,[],1,0,4,Travis Lee,,2,1,0,1,0,0
2,179,9,0,[],1,0,0,Enrique Wilson,,0,0,0,0,0,0
1,105,,0,[],0,0,1,Ruben Sierra,,0,0,0,0,0,0
0,0,,0,[],0,0,0,Miguel Cairo,,0,0,0,0,0,0
5,271,1,0,[],0,0,3,David Eckstein,,0,0,0,1,0,0
5,242,2,2,[],2,0,2,Darin Erstad,,0,1,0,1,0,0
5,263,3,0,[],1,0,3,Vladimir Guerrero,,0,0,0,1,0,0
2,345,4,0,[],1,0,1,Garret Anderson,,0,1,0,1,0,2
3,324,5,1,[],1,0,2,Troy Glaus,,1,0,0,2,0,1
4,264,6,0,[],1,0,3,Jose Guillen,,1,0,0,1,0,0
4,263,7,0,[],1,1,3,Bengie Molina,,1,1,0,1,0,0
2,286,8,0,[],1,0,0,Shane Halter,,0,0,0,0,0,0
1,333,,0,[],0,0,0,Jeff DaVanon,,0,0,0,0,0,1
4,229,9,0,[],1,0,0,Adam Kennedy,,0,0,0,1,0,0
5,387,1,0,[],2,0,2,Michael Young,,0,1,0,1,0,0
5,339,2,1,[],2,0,1,Hank Blalock,,0,1,0,1,0,0
4,351,3,0,[],1,0,0,Alfonso Soriano,,1,0,0,0,0,1
2,295,4,0,[],1,1,2,Brad Fullmer,,2,1,1,0,0,1
4,281,5,1,[],1,0,3,David Dellucci,,0,1,0,1,0,0
3,263,6,0,[],1,0,1,Kevin Mench,,1,1,0,1,0,1
4,314,7,1,[],1,0,1,Laynce Nix,,0,1,0,2,0,0
3,382,8,0,[],1,0,1,Gerald Laird,,2,0,0,1,0,1
4,143,9,0,[],1,0,1,Adrian Gonzalez,,0,0,0,1,0,0
5,353,1,0,[],0,0,1,Craig Biggio,,0,0,0,0,0,0
4,352,2,0,[],2,0,1,Adam Everett,,0,1,0,0,0,1
4,385,3,0,[],2,0,2,Jeff Bagwell,,0,1,0,0,0,0
4,273,4,0,[],1,0,2,Jeff Kent,,0,1,0,1,0,0
3,304,5,1,[],2,0,2,Lance Berkman,,3,0,0,0,0,1
4,400,6,0,[],0,0,4,Richard Hidalgo,,0,0,0,2,0,0
3,167,7,0,[],0,0,1,Morgan Ensberg,,0,0,0,0,0,0
0,0,,0,[],0,0,0,Mike Gallo,,0,0,0,0,0,0
0,0,,0,[],0,0,0,Chad Harville,,0,0,0,0,0,0
1,333,,0,[],0,0,1,Mike Lamb,,0,0,0,1,0,0
0,0,,0,[],0,0,0,Dan Miceli,,0,0,0,0,0,0
4,292,8,0,[],0,0,0,Brad Ausmus,,0,0,0,1,0,0
2,0,9,0,[],0,0,0,Wade Miller,,0,0,0,0,0,0
0,0,,0,[],0,0,0,Brandon Backe,,0,0,0,0,0,0
2,133,,0,[],1,0,0,Jose Vizcaino,,0,0,0,0,0,0
4,360,1,0,[],2,0,1,Tony Womack,,1,1,0,0,0,1
3,308,2,0,[],0,0,2,Marlon Anderson,,0,0,0,1,0,0
1,273,,0,[],0,0,3,So Taguchi,,0,0,0,1,0,0
4,302,3,0,[],1,1,3,Albert Pujols,,2,1,0,0,0,1
4,298,4,0,[],0,0,3,Jim Edmonds,,0,0,0,2,0,1
5,362,5,1,[],1,0,4,Scott Rolen,,0,1,0,3,0,0
3,304,6,0,[],1,0,0,Edgar Renteria,,0,1,0,0,0,1
3,327,7,0,[],2,1,0,Reggie Sanders,,1,1,0,0,0,0
0,0,,0,[],0,0,0,Steve Kline,,0,0,0,0,0,0
0,0,,0,[],0,0,0,Jason Isringhausen,,0,0,0,0,0,0
3,83,8,0,[],1,0,2,Cody McKay,,0,0,0,0,0,1
1,0,9,0,[],0,0,0,Jeff Suppan,,0,0,0,0,0,0
0,409,,0,[],0,0,0,Ray Lankford,,0,0,0,0,0,0
1,286,,0,[],0,0,0,Bo Hart,,1,0,0,0,0,0
0,0,,0,[],0,0,0,Mike Lincoln,,0,0,0,0,0,0
1,1000,,0,[],1,0,0,Colin Porter,,0,0,0,0,0,0
4,189,1,0,[],1,0,2,Reed Johnson,,0,0,0,1,1,0
4,271,2,0,[],0,0,1,Frank Catalanotto,,0,0,0,1,0,0
3,245,3,0,[],0,0,1,Vernon Wells,,0,0,0,0,0,1
4,152,4,1,[],2,0,1,Carlos Delgado,,0,0,0,1,0,0
4,294,5,0,[],1,0,3,Josh Phelps,,0,1,0,2,1,0
3,174,6,0,[],0,0,1,Eric Hinske,,0,1,0,0,0,1
3,308,7,0,[],0,0,1,Kevin Cash,,1,0,1,2,0,0
4,159,8,0,[],1,0,0,Orlando Hudson,,1,0,0,1,0,0
2,156,9,0,[],0,0,0,Chris Woodward,,0,0,0,0,0,0
0,182,,0,[],0,0,0,Greg Myers,,0,0,0,0,0,1
0,333,,0,[],0,0,0,Chris Gomez,,0,0,0,0,0,0
5,292,1,0,[],1,0,0,Johnny Damon,,0,0,0,1,0,0
5,288,2,1,[],2,0,0,Bill Mueller,,0,2,0,0,0,0
5,280,3,1,[],2,0,2,David Ortiz,,0,1,0,3,0,0
4,370,4,0,[],1,0,2,Manny Ramirez,,1,0,0,1,0,1
5,240,5,1,[],1,0,3,Kevin Millar,,1,0,0,1,0,0
