assists, blocks, defensive rebounds, field goals attempted, field goals made, fouls, free throws attempted, free throws made, minutes, name, offensive rebounds, plus minus, points, rebounds, steals, three pointers attempted, three pointers made, turnovers
5,0,3,10,7,5,5,4,33.450,Jasmine Thomas,0,-5,19,3,0,3,1,0
5,0,5,17,5,4,1,0,5.283,Alex Bentley,1,0,10,6,2,5,0,1
1,0,1,3,2,2,2,2,20.633,Kelly Faris,1,6,6,2,0,0,0,1
4,0,1,13,6,1,3,1,32.817,Morgan Tuck,5,8,14,6,0,3,1,0
0,0,1,2,0,1,0,0,11.717,Shekinna Stricklen,0,-4,0,1,0,2,0,1
0,1,5,3,2,3,5,1,20.033,Chiney Ogwumike,1,-14,5,6,1,0,0,1
0,0,0,0,0,0,2,2,4.083,Aneika Henry,0,-9,2,0,0,0,0,1
0,0,0,4,1,1,0,0,5.033,Rachel Banham,0,-2,3,0,0,3,1,1
0,0,0,1,0,0,2,1,1.950,Jonquel Jones,0,-3,1,0,1,0,0,0
1,1,0,6,3,3,2,2,20.517,Sonja Petrovic,3,3,10,3,0,4,2,0
3,0,4,8,3,0,4,3,30.800,Candice Dupree,1,4,9,5,1,0,0,3
1,1,5,11,3,4,4,3,31.967,Brittney Griner,5,2,9,10,1,0,0,1
2,0,4,6,2,1,0,0,27.767,Penny Taylor,0,7,5,4,2,4,1,2
2,0,4,18,8,2,10,9,35.067,Diana Taurasi,0,11,31,4,1,12,6,2
0,0,1,2,1,1,0,0,6.700,Alex Harden,2,-4,2,3,1,1,0,0
0,0,3,12,4,1,14,12,25.017,DeWanna Bonner,1,6,20,4,2,3,0,2
0,1,0,2,0,0,0,0,14.083,Mistie Bass,1,7,0,1,0,0,0,0
0,0,1,1,0,0,0,0,3.150,Isabelle Harrison,0,-1,0,1,0,0,0,0
0,0,1,2,0,3,0,0,4.933,Noelle Quinn,0,-5,0,1,0,0,0,1
1,0,4,4,4,4,0,0,22.300,Jessica Breland,2,-9,8,6,1,0,0,2
0,2,4,15,7,3,3,3,35.317,Elena Delle Donne,2,-2,18,6,2,4,1,2
3,3,6,4,3,5,0,0,22.900,Erika de Souza,1,-7,6,7,1,0,0,1
2,0,5,16,5,2,5,5,34.917,Cappie Pondexter,0,-1,15,5,0,0,0,2
1,0,1,7,4,3,2,2,29.467,Courtney Vandersloot,1,-9,11,2,2,2,1,3
0,0,4,9,1,2,0,0,17.433,Tamera Young,1,0,2,5,0,0,0,1
1,0,1,5,3,2,2,1,10.033,Allie Quigley,0,-6,8,1,0,2,1,1
3,0,0,3,2,2,4,3,10.533,Jamierra Faulkner,0,3,7,0,1,0,0,1
0,2,2,3,2,2,2,1,17.100,Imani Boyette,1,1,5,3,0,0,0,0
3,1,1,6,0,1,4,3,28.167,Marissa Coleman,2,-5,3,3,2,4,0,1
2,0,3,14,9,3,9,8,30.567,Tamika Catchings,3,5,27,6,2,5,1,2
2,0,4,2,1,2,2,2,22.750,Erlana Larkins,1,-6,4,5,1,0,0,1
2,0,3,11,3,4,6,5,25.717,Shenise Johnson,1,2,13,4,0,5,2,1
0,0,0,9,4,4,3,3,31.683,Briann January,2,7,15,2,1,5,4,3
0,1,0,2,1,3,0,0,4.733,Lynetta Kizer,0,-3,2,0,1,0,0,0
0,0,0,9,2,3,5,5,22.750,Tiffany Mitchell,2,-1,9,2,2,2,0,2
0,0,3,3,3,2,0,0,9.433,Devereaux Peters,1,-7,6,4,0,0,0,2
2,0,1,4,1,1,1,1,11.683,Erica Wheeler,0,-9,3,1,0,0,0,2
0,0,1,7,3,1,0,0,12.517,Natalie Achonwa,3,7,6,4,0,0,0,0
1,0,1,5,4,5,0,0,19.083,Alysha Clark,1,2,9,2,0,1,1,1
6,3,5,9,2,3,4,3,34.383,Breanna Stewart,0,8,7,5,0,2,0,1
2,0,4,6,4,1,11,9,31.783,Crystal Langhorne,1,-3,17,5,1,0,0,4
0,0,3,12,5,4,9,9,33.017,Jewell Loyd,0,9,20,3,0,4,1,3
4,1,6,11,6,1,0,0,28.817,Sue Bird,0,6,16,6,1,7,4,7
1,1,1,4,3,0,2,2,24.533,Jenna OHea,0,-6,10,1,2,3,2,0
0,0,2,3,2,4,2,2,13.833,Ramu Tokashiki,2,-1,6,4,0,0,0,0
0,0,0,3,2,1,0,0,14.550,Monica Wright,0,-5,5,0,0,2,1,0
2,1,4,13,5,1,1,1,41.000,Morgan Tuck,2,-8,12,6,0,5,1,3
4,2,4,7,1,4,4,3,34.450,Camille Little,1,-7,6,5,0,2,1,2
0,0,7,17,9,5,6,4,42.783,Kelsey Bone,4,-14,22,11,2,2,0,4
3,0,6,14,5,5,3,3,45.267,Jasmine Thomas,1,0,14,7,4,5,1,5
2,0,2,19,12,5,5,4,48.000,Alex Bentley,0,-9,31,2,1,6,3,3
1,0,1,3,1,2,4,3,18.567,Shekinna Stricklen,1,7,6,2,0,3,1,0
1,3,1,2,0,0,0,0,11.733,Jonquel Jones,0,11,0,1,0,1,0,1
1,0,0,7,5,4,2,2,15.267,Chiney Ogwumike,3,4,12,3,0,0,0,1
1,0,0,0,0,0,0,0,3.750,Rachel Banham,0,-6,0,0,0,0,0,0
2,0,2,4,1,1,1,1,14.200,Kelly Faris,0,7,3,2,1,1,0,0
2,0,5,5,2,2,4,4,38.217,Tierra Ruffin Pratt,1,-5,9,6,2,1,1,3
5,1,3,15,7,3,5,5,45.617,Emma Meesseman,2,2,23,5,0,5,4,1
0,1,1,6,4,4,1,1,17.667,Stefanie Dolson,1,10,9,2,1,0,0,1
6,0,6,7,2,3,2,2,36.467,Natasha Cloud,0,8,7,6,1,5,1,1
1,0,3,16,6,1,9,8,41.083,Tayler Hill,0,2,21,3,0,5,1,2
0,0,5,8,5,5,2,2,37.283,Kia Vaughn,2,-9,12,7,3,0,0,6
2,0,2,6,3,2,6,6,23.717,Bria Hartley,0,-3,13,2,1,3,1,1
1,0,4,6,2,3,0,0,12.633,Ivory Latta,0,6,5,4,0,4,1,1
1,0,0,4,0,1,2,2,9.383,Tianna Hawkins,1,-1,2,1,1,0,0,2
0,0,1,4,3,0,2,1,12.933,Kahleah Copper,0,5,8,1,1,1,1,0
3,1,0,19,10,3,6,5,31.867,Tina Charles,3,-2,28,3,0,4,3,1
3,0,2,4,2,1,1,1,13.617,Swin Cash,0,-5,5,2,1,0,0,0
0,0,4,5,4,1,0,0,18.450,Carolyn Swords,1,-1,8,5,1,0,0,2
3,0,5,14,6,3,3,3,34.950,Sugar Rodgers,2,-3,18,7,1,5,3,4
5,1,1,9,1,1,0,0,28.567,Tanisha Wright,3,10,2,4,1,1,0,3
3,0,3,4,3,2,5,3,25.050,Shavonte Zellous,1,9,9,4,0,0,0,1
1,4,4,3,3,1,2,1,22.600,Kiah Stokes,3,4,7,7,1,0,0,0
4,0,2,6,2,1,2,1,11.900,Brittany Boyd,0,-1,5,2,3,0,0,1
1,0,1,4,1,3,0,0,6.983,Amanda Zahui B,0,3,2,1,2,2,0,0
0,1,0,2,2,0,2,2,6.017,Shoni Schimmel,0,1,7,0,0,1,1,0
3,1,1,9,6,2,5,5,25.400,Karima Christmas,1,7,21,2,1,5,4,2
2,0,4,7,2,3,0,0,20.433,Plenette Pierson,1,8,4,5,0,3,0,1
3,3,3,10,6,3,2,1,29.833,Courtney Paris,7,-6,13,10,0,0,0,1
5,0,1,16,6,3,2,2,32.250,Odyssey Sims,0,0,19,1,1,8,5,4
2,0,1,6,0,1,2,1,23.983,Skylar Diggins,0,3,1,1,2,4,0,1
1,0,1,8,4,3,1,1,14.333,Erin Phillips,1,-4,12,2,0,5,3,0
0,0,1,6,2,3,4,3,15.600,Aerial Powers,1,-14,8,2,0,4,1,3
2,0,4,5,2,1,0,0,26.117,Glory Johnson,1,-7,5,5,2,1,1,0
0,0,0,1,0,1,0,0,3.600,Theresa Plaisance,1,-1,0,1,0,1,0,0
0,0,0,5,2,1,0,0,8.433,Jordan Hooper,1,-1,5,1,0,3,1,0
3,1,6,11,5,0,5,5,25.317,Maya Moore,2,27,16,8,2,2,1,3
0,0,5,8,5,3,0,0,25.267,Rebekkah Brunson,1,17,10,6,1,0,0,1
0,0,5,7,4,3,4,3,24.583,Sylvia Fowles,3,19,11,8,0,0,0,2
5,0,3,10,3,0,6,5,23.167,Seimone Augustus,2,18,12,5,1,2,1,0
6,0,1,3,2,2,0,0,19.150,Lindsay Whalen,0,18,4,1,0,0,0,1
2,0,0,7,3,2,2,2,22.817,Renee Montgomery,0,9,9,0,0,4,1,1
2,0,4,8,4,1,0,0,20.950,Jia Perkins,0,4,11,4,2,4,3,0
0,0,2,4,3,4,2,1,15.417,Natasha Howard,1,7,7,3,1,1,0,1
3,1,1,3,2,2,0,0,11.933,Janel McCarville,0,7,4,1,0,0,0,1
0,0,0,4,1,1,0,0,8.600,Keisha Hampton,0,-4,3,0,1,4,1,1
0,0,0,0,0,0,0,0,2.800,Bashaara Graves,0,-2,0,0,0,0,0,0
1,0,3,11,3,2,4,2,25.783,Marissa Coleman,0,-23,8,3,0,5,0,0
2,0,3,5,1,0,0,0,15.433,Tamika Catchings,2,-13,2,5,1,1,0,2
0,1,5,4,4,1,4,4,27.783,Erlana Larkins,4,-24,12,9,1,0,0,3
1,0,3,7,2,2,0,0,25.250,Shenise Johnson,1,-22,4,4,1,2,0,2
4,0,1,7,1,2,0,0,20.500,Briann January,0,-19,3,1,0,4,1,2
0,0,1,4,1,1,0,0,13.167,Devereaux Peters,0,-11,2,1,0,0,0,0
2,0,1,8,4,4,0,0,20.983,Erica Wheeler,0,-3,8,1,2,1,0,0
1,1,2,12,2,2,6,5,25.467,Tiffany Mitchell,0,-2,11,2,0,6,2,1
0,0,0,6,4,2,2,2,16.700,Lynetta Kizer,3,3,10,3,0,0,0,1
0,0,5,2,1,1,2,1,7.000,Natalie Achonwa,0,-3,3,5,0,0,0,1
0,0,0,1,0,1,0,0,1.933,Brene Moseley,0,-3,0,0,1,1,0,0
3,0,5,4,1,4,0,0,24.017,Monique Currie,2,19,2,7,0,1,0,1
0,0,14,9,4,3,10,7,33.517,Dearica Hamby,4,9,15,18,2,0,0,2
1,0,3,3,2,2,0,0,25.650,Jayne Appel Marinelli,1,17,4,4,0,1,0,1
2,0,3,18,6,3,5,4,32.000,Kayla McBride,1,7,18,4,2,4,2,1
3,0,2,14,9,1,2,1,32.733,Moriah Jefferson,0,12,19,2,2,3,0,6
2,1,4,5,2,2,0,0,18.217,Haley Peters,1,-10,4,5,0,2,0,0
0,0,1,5,3,3,0,0,14.350,Kayla Alexander,1,-10,6,2,0,0,0,1
0,0,1,0,0,0,0,0,5.767,Frida Eldebrink,0,-2,0,1,0,0,0,1
0,0,1,3,2,1,1,1,6.483,Astou Ndour,1,-2,5,2,1,0,0,0
2,0,0,3,0,1,4,4,7.267,Sydney Colson,0,-5,4,0,0,1,0,0
1,0,0,12,5,4,2,2,31.733,Alysha Clark,2,-13,14,2,1,4,2,1
1,2,11,18,5,5,12,9,37.083,Breanna Stewart,4,-7,19,15,1,4,0,4
0,0,4,3,2,0,0,0,16.067,Crystal Langhorne,0,-13,4,4,0,0,0,0
1,0,2,16,6,2,5,4,32.450,Jewell Loyd,3,-12,17,5,0,5,1,2
4,0,1,10,3,0,0,0,36.283,Sue Bird,0,-7,7,1,1,5,1,1
0,0,1,2,1,0,0,0,13.933,Ramu Tokashiki,2,2,2,3,1,0,0,1
1,0,0,2,0,1,0,0,6.483,Monica Wright,0,2,0,0,0,0,0,1
1,0,1,3,0,0,2,2,8.267,Jenna OHea,0,6,2,1,0,3,0,0
0,0,0,2,1,2,2,2,4.783,Kaleena Mosqueda Lewis,0,3,5,0,0,1,1,0
2,0,1,2,0,4,0,0,12.917,Abby Bishop,0,4,0,1,0,2,0,1
3,0,0,7,4,0,2,2,21.667,Essence Carson,2,-1,11,2,1,3,1,0
4,0,8,14,12,4,3,3,36.250,Nneka Ogwumike,4,8,27,12,0,1,0,2
5,1,7,14,7,3,2,2,31.383,Candace Parker,0,13,17,7,0,2,1,1
6,0,5,6,3,4,2,1,33.267,Alana Beard,0,15,7,5,1,1,0,0
3,0,1,7,4,2,3,3,22.167,Chelsea Gray,0,6,12,1,0,2,1,2
2,1,1,8,3,1,2,2,14.050,Jantel Lavender,1,5,8,2,0,0,0,1
0,0,0,1,0,1,0,0,3.517,Ana Dabovic,0,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1.650,Ann Wauters,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.050,Jelena Dubljevic,0,0,0,0,0,0,0,0
1,0,0,10,6,0,3,3,34.983,Kristi Toliver,0,18,16,0,3,4,1,0
0,0,0,0,0,1,0,0,9.483,Jessica Breland,0,-9,0,0,1,0,0,0
0,3,4,12,4,0,6,6,30.350,Elena Delle Donne,2,-17,15,6,1,3,1,2
1,0,6,7,3,0,0,0,15.783,Erika de Souza,6,2,6,12,0,0,0,1
5,0,1,13,7,3,5,5,33.067,Cappie Pondexter,0,-7,20,1,0,2,1,2
3,0,3,11,4,1,2,2,24.067,Courtney Vandersloot,1,-3,11,4,1,5,1,1
0,0,0,5,2,1,0,0,15.933,Jamierra Faulkner,0,-10,4,0,2,1,0,0
0,0,0,6,4,4,1,1,19.333,Tamera Young,1,-5,9,1,0,0,0,2
0,0,0,9,6,1,0,0,18.117,Allie Quigley,0,-5,13,0,0,2,1,0
0,0,4,4,3,2,2,1,24.217,Imani Boyette,0,-15,7,4,0,0,0,1
2,0,1,3,0,2,0,0,9.650,Clarissa Dos Santos,1,4,0,2,0,0,0,0
0,0,2,4,3,0,0,0,18.550,Morgan Tuck,0,-1,7,2,0,2,1,2
1,0,0,6,1,3,2,1,16.417,Camille Little,0,-6,3,0,1,4,0,1
4,0,5,11,5,3,4,3,30.933,Kelsey Bone,2,-5,14,7,1,2,1,2
1,0,1,16,6,2,3,3,36.033,Alex Bentley,0,-7,16,1,0,5,1,1
3,0,4,6,3,4,2,2,29.983,Jasmine Thomas,2,-15,8,6,3,0,0,3
2,0,3,4,3,4,0,0,23.317,Chiney Ogwumike,0,0,6,3,0,0,0,2
2,2,0,3,2,1,2,2,9.067,Jonquel Jones,0,-3,6,0,0,0,0,1
0,0,2,4,3,6,0,0,18.417,Kelly Faris,2,-3,6,4,4,1,0,3
2,1,2,4,2,1,0,0,10.283,Rachel Banham,0,5,6,2,0,4,2,1
0,0,0,2,0,0,0,0,7.000,Shekinna Stricklen,0,-5,0,0,0,2,0,0
1,1,1,6,3,1,2,1,26.533,Swin Cash,2,4,7,3,0,0,0,0
4,0,5,25,13,0,7,4,37.800,Tina Charles,1,6,32,6,2,4,2,1
1,0,1,0,0,1,0,0,12.950,Carolyn Swords,0,1,0,1,0,0,0,0
3,0,4,5,2,1,2,1,34.217,Sugar Rodgers,0,6,6,4,1,3,1,6
6,0,2,7,4,4,4,2,24.917,Tanisha Wright,3,10,10,5,2,0,0,2
0,0,2,7,3,3,6,5,15.617,Shavonte Zellous,2,7,11,4,1,0,0,2
1,2,5,7,4,4,3,2,27.050,Kiah Stokes,4,7,10,9,1,0,0,4
4,0,4,3,0,0,4,4,14.133,Brittany Boyd,0,0,4,4,2,3,0,2
0,0,0,0,0,0,0,0,4.850,Shoni Schimmel,0,-1,0,0,1,0,0,0
0,0,0,1,0,0,0,0,1.933,Amanda Zahui B,0,0,0,0,0,1,0,0
2,0,3,7,5,3,8,6,29.883,Karima Christmas,2,13,17,5,2,3,1,2
2,1,2,7,4,5,2,1,17.850,Plenette Pierson,1,12,9,3,0,1,0,3
0,2,8,8,6,4,4,1,32.200,Courtney Paris,2,9,13,10,0,0,0,1
5,0,0,6,4,2,2,1,23.217,Skylar Diggins,0,9,9,0,1,1,0,2
1,0,2,13,6,2,4,4,33.017,Odyssey Sims,0,14,17,2,4,4,1,3
2,1,4,8,4,5,4,2,27.200,Glory Johnson,4,-2,10,8,4,0,0,1
1,0,1,2,0,0,0,0,10.333,Erin Phillips,1,-2,0,2,1,2,0,0
1,1,0,8,4,4,3,3,16.700,Aerial Powers,3,-2,13,3,1,3,2,4
0,0,1,3,0,1,0,0,6.850,Jordan Hooper,0,-2,0,1,0,2,0,1
0,0,1,1,0,0,0,0,2.750,Theresa Plaisance,0,1,0,1,0,1,0,0
1,0,0,2,1,3,0,0,24.533,Alysha Clark,0,-3,2,0,1,1,0,1
2,4,4,11,8,3,14,12,36.000,Breanna Stewart,2,-6,29,6,1,3,1,6
0,0,3,10,7,2,2,2,31.100,Crystal Langhorne,4,-12,16,7,0,0,0,3
2,0,3,15,3,1,7,6,29.733,Jewell Loyd,1,-6,12,4,3,3,0,1
6,0,2,9,4,3,3,2,34.250,Sue Bird,0,-5,11,2,1,4,1,5
5,0,2,3,2,3,0,0,17.300,Monica Wright,0,-8,4,2,3,1,0,3
0,0,1,4,1,5,1,1,10.083,Ramu Tokashiki,1,-3,3,2,1,0,0,0
3,0,0,4,1,2,0,0,13.667,Jenna OHea,1,-6,2,1,0,2,0,0
0,0,0,0,0,0,0,0,2.817,Markeisha Gatling,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0.517,Kaleena Mosqueda Lewis,0,-2,0,0,0,1,0,0
2,1,4,14,6,0,12,10,36.200,Angel McCoughtry,1,2,22,5,0,1,0,3
0,0,2,2,2,3,2,1,16.117,Reshanda Gray,1,2,5,3,1,0,0,1
1,2,4,16,7,3,6,6,42.233,Elizabeth Williams,5,11,20,9,1,0,0,1
5,1,5,9,3,5,8,7,40.550,Tiffany Hayes,0,17,14,5,1,4,1,0
4,0,5,17,8,1,5,3,37.800,Layshia Clarendon,0,10,19,5,2,3,0,2
0,0,0,1,0,1,2,1,11.433,Bria Holmes,0,-16,1,0,0,0,0,1
1,0,2,4,2,1,1,1,7.200,Carla Cortijo,0,-6,5,2,0,1,0,1
0,0,0,4,2,2,0,0,4.450,Meighan Simmons,0,-13,5,0,0,3,1,0
0,0,0,1,1,1,0,0,2.767,Rachel Hollivay,0,-7,2,0,0,0,0,0
1,2,5,7,3,4,2,1,26.250,Matee Ajavon,2,20,8,7,1,2,1,0
2,0,2,8,5,4,8,5,39.567,Tamera Young,2,-11,15,4,1,0,0,0
3,1,5,22,11,4,3,3,40.567,Elena Delle Donne,1,-4,26,6,1,3,1,0
0,2,5,7,4,3,4,1,21.833,Erika de Souza,3,-10,9,8,1,0,0,1
5,0,2,9,1,5,5,4,29.033,Cappie Pondexter,0,-6,7,2,1,2,1,3
5,0,3,10,6,4,2,2,33.583,Courtney Vandersloot,0,-6,16,3,1,4,2,2
2,0,2,13,5,1,2,2,21.400,Allie Quigley,0,9,12,2,1,4,0,0
5,0,3,6,2,4,0,0,11.417,Jamierra Faulkner,1,2,5,4,0,3,1,1
1,0,0,0,0,1,0,0,4.433,Jessica Breland,1,0,0,1,0,0,0,2
1,0,3,7,3,6,1,1,23.167,Imani Boyette,3,6,7,6,1,0,0,2
4,2,1,10,5,4,3,3,31.883,Monique Currie,2,-4,13,3,0,0,0,2
2,0,1,10,7,4,5,2,27.317,Dearica Hamby,1,-12,16,2,0,0,0,3
6,1,5,0,0,2,2,2,23.333,Jayne Appel Marinelli,2,7,2,7,2,0,0,1
4,1,2,20,8,1,3,3,32.933,Kayla McBride,2,-1,21,4,2,5,2,4
3,0,1,10,5,4,4,4,32.350,Moriah Jefferson,0,-5,15,1,4,2,1,1
0,1,0,2,1,2,0,0,15.883,Kayla Alexander,2,-14,2,2,0,0,0,2
1,0,2,2,1,1,0,0,8.417,Sydney Colson,0,-6,2,2,2,0,0,1
0,0,1,7,2,0,0,0,18.017,Haley Peters,0,-1,4,1,0,2,0,1
0,0,0,1,0,0,0,0,3.617,Alex Montgomery,0,0,0,0,0,1,0,1
1,0,1,0,0,0,0,0,3.450,Astou Ndour,0,-4,0,1,0,0,0,0
1,0,0,1,0,0,0,0,2.783,Frida Eldebrink,0,-5,0,0,0,1,0,0
4,0,5,11,4,2,2,2,35.067,Marissa Coleman,0,6,11,5,3,3,1,4
4,2,3,11,8,3,5,5,30.033,Tamika Catchings,0,11,23,3,5,3,2,1
1,0,5,6,4,1,0,0,25.050,Erlana Larkins,3,-3,8,8,1,0,0,1
3,0,3,8,2,3,5,4,27.900,Tiffany Mitchell,0,9,9,3,0,3,1,2
8,0,0,10,3,4,2,2,30.017,Briann January,2,0,9,2,0,3,1,2
3,0,1,2,1,0,0,0,10.417,Shenise Johnson,0,14,2,1,1,0,0,0
1,0,0,3,2,0,0,0,13.267,Erica Wheeler,0,0,5,0,0,1,1,4
1,0,2,4,2,2,0,0,13.300,Devereaux Peters,0,-4,4,2,0,0,0,1
0,0,1,9,6,3,1,1,14.950,Lynetta Kizer,3,12,13,4,1,0,0,1
2,0,1,10,4,1,3,3,23.900,Essence Carson,0,7,12,1,0,3,1,0
5,3,4,9,5,4,2,0,32.433,Nneka Ogwumike,1,7,10,5,1,0,0,1
4,1,10,17,10,3,4,4,34.050,Candace Parker,1,6,24,11,1,4,0,4
3,0,2,10,4,3,0,0,33.500,Alana Beard,2,9,8,4,1,2,0,1
2,0,1,10,3,2,1,1,33.967,Kristi Toliver,0,8,10,1,1,6,3,2
1,0,3,4,2,1,2,2,13.333,Jantel Lavender,1,-2,6,4,0,0,0,0
1,0,0,8,3,1,0,0,18.800,Chelsea Gray,1,-4,7,1,1,3,1,0
0,0,0,0,0,1,0,0,7.183,Ana Dabovic,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,2.850,Ann Wauters,0,-1,0,0,0,0,0,0
0,0,1,2,1,3,0,0,10.583,Sonja Petrovic,1,-7,2,2,0,0,0,2
3,0,2,11,6,2,4,4,31.833,Candice Dupree,2,-5,16,4,0,0,0,1
0,0,6,5,2,4,6,4,32.083,Brittney Griner,1,-7,8,7,0,0,0,4
3,0,2,9,4,1,3,2,28.250,Penny Taylor,0,-3,14,2,1,6,4,2
2,0,7,14,5,4,4,4,31.000,Diana Taurasi,0,-7,15,7,0,8,1,4
0,1,9,9,3,3,5,4,30.133,DeWanna Bonner,0,-6,10,9,1,3,0,0
1,0,1,2,0,0,2,1,16.083,Mistie Bass,3,0,1,4,2,0,0,1
2,0,0,4,0,0,2,2,12.667,Noelle Quinn,0,-1,2,0,0,2,0,1
0,0,0,1,1,2,2,1,7.367,Alex Harden,2,6,3,2,0,0,0,0
3,0,1,6,3,2,1,0,23.500,Tierra Ruffin Pratt,0,19,6,1,2,0,0,2
2,1,3,13,6,2,2,2,24.383,Emma Meesseman,1,19,14,4,1,1,0,1
4,0,2,5,1,1,6,5,16.033,Stefanie Dolson,2,14,7,4,2,0,0,0
3,0,2,3,2,2,0,0,13.950,Natasha Cloud,0,14,5,2,1,2,1,1
1,0,1,7,6,2,1,1,18.200,Tayler Hill,0,18,15,1,2,3,2,0
3,0,0,8,4,3,3,2,20.900,Ivory Latta,0,17,12,0,0,5,2,1
0,0,6,2,1,1,4,2,18.817,Kia Vaughn,2,17,4,8,1,0,0,2
3,0,2,10,4,2,4,4,21.800,Bria Hartley,0,11,13,2,1,2,1,1
1,0,4,3,1,4,2,1,16.500,Kahleah Copper,0,10,3,4,1,0,0,1
1,0,3,6,5,2,0,0,15.617,Tianna Hawkins,3,10,12,6,1,2,2,2
1,0,1,1,1,2,0,0,5.150,Jamie Weisner,1,-2,2,2,0,0,0,1
0,0,0,3,1,0,0,0,5.150,Ally Malott,0,-2,2,0,0,1,0,0
2,2,6,10,4,3,2,1,28.917,Angel McCoughtry,2,-27,10,8,1,4,1,5
0,0,2,0,0,2,0,0,6.700,Reshanda Gray,0,-7,0,2,0,0,0,2
0,2,3,6,4,5,5,2,27.683,Elizabeth Williams,3,-23,10,6,0,0,0,4
1,0,3,9,5,2,3,2,27.400,Tiffany Hayes,0,-31,12,3,1,2,0,1
3,0,3,4,2,2,2,2,21.417,Layshia Clarendon,0,-20,6,3,0,0,0,3
0,0,2,1,1,1,2,1,19.717,Rachel Hollivay,0,-15,3,2,0,0,0,1
4,0,4,6,2,1,0,0,18.583,Carla Cortijo,0,-9,5,4,1,3,1,2
0,0,0,5,2,0,4,3,14.317,Matee Ajavon,1,-5,9,1,0,3,2,1
1,0,0,8,2,0,0,0,20.567,Bria Holmes,2,-7,4,2,2,2,0,1
1,0,0,6,0,1,4,4,9.550,Meighan Simmons,0,-3,4,0,0,4,0,1
0,0,0,1,1,1,0,0,5.150,Cierra Burdick,1,2,2,1,0,0,0,0
0,2,2,2,1,2,2,2,15.583,Sonja Petrovic,1,-3,4,3,0,0,0,2
1,0,6,14,6,6,8,7,39.450,Candice Dupree,2,-9,19,8,1,0,0,2
1,3,5,12,5,6,3,1,42.250,Brittney Griner,4,-3,11,9,2,0,0,1
4,0,5,14,7,5,5,5,38.817,Penny Taylor,0,-4,21,5,1,6,2,3
6,0,0,12,3,6,3,2,34.367,Diana Taurasi,0,-4,9,0,2,6,1,2
2,0,4,23,12,3,12,10,44.667,DeWanna Bonner,2,-5,38,6,3,8,4,5
0,0,5,3,3,4,2,1,15.867,Isabelle Harrison,1,2,7,6,2,0,0,2
1,0,0,0,0,2,0,0,8.467,Alex Harden,0,-9,0,0,0,0,0,0
6,0,3,4,0,6,0,0,19.450,Noelle Quinn,0,-1,0,3,1,1,0,3
0,0,0,2,1,2,0,0,11.733,Mistie Bass,0,4,2,0,0,0,0,0
0,0,0,2,0,0,0,0,4.350,Courtney Williams,0,7,0,0,0,0,0,0
1,1,4,13,5,5,8,7,37.417,Plenette Pierson,2,4,18,6,2,4,1,0
2,2,4,10,4,4,12,7,45.367,Karima Christmas,2,4,18,6,2,8,3,4
0,0,7,6,3,4,2,2,27.783,Courtney Paris,5,-2,8,12,1,0,0,0
4,0,2,19,8,2,8,8,41.917,Skylar Diggins,3,19,27,5,3,5,3,2
6,1,3,15,6,1,5,4,46.917,Odyssey Sims,0,10,18,3,2,7,2,3
2,0,3,5,1,2,3,3,18.467,Erin Phillips,0,-11,6,3,0,3,1,1
0,1,0,3,1,2,0,0,5.033,Ruth Hamblin,0,-4,2,0,0,0,0,0
0,2,9,9,3,2,12,9,33.300,Glory Johnson,1,8,15,10,0,1,0,4
1,0,1,4,1,4,1,1,11.050,Aerial Powers,1,3,3,2,0,3,0,3
0,0,0,1,1,0,0,0,2.733,Jordan Hooper,0,-2,2,0,0,0,0,0
0,0,1,1,0,0,0,0,5.017,Theresa Plaisance,1,-4,0,2,0,1,0,0
0,0,0,6,3,0,0,0,17.367,Morgan Tuck,0,-3,7,0,0,2,1,2
1,0,3,3,0,0,2,2,12.683,Camille Little,1,-7,2,4,0,1,0,1
1,0,5,9,3,3,0,0,19.350,Kelsey Bone,0,-6,6,5,0,0,0,0
1,0,1,16,11,0,7,5,40.000,Alex Bentley,0,3,29,1,1,2,2,1
10,2,8,11,4,4,2,2,33.900,Jasmine Thomas,1,6,11,9,2,3,1,2
1,1,4,10,5,2,2,2,20.617,Jonquel Jones,5,8,14,9,2,3,2,1
0,0,1,8,4,5,0,0,23.650,Kelly Faris,2,3,10,3,1,5,2,0
2,0,4,7,5,4,4,2,27.317,Chiney Ogwumike,1,10,12,5,0,0,0,3
0,0,0,3,1,0,0,0,5.117,Shekinna Stricklen,1,1,2,1,0,2,0,0
3,2,5,12,5,2,5,5,30.450,Monique Currie,1,-6,16,6,0,5,1,1
1,1,3,9,5,2,3,2,29.017,Dearica Hamby,1,-3,12,4,0,0,0,3
3,0,5,2,0,4,2,2,15.833,Jayne Appel Marinelli,0,-10,2,5,0,0,0,3
5,0,2,13,9,3,2,2,34.200,Kayla McBride,0,3,25,2,2,7,5,1
6,0,3,11,5,1,2,1,33.050,Moriah Jefferson,0,-6,13,3,1,2,2,1
1,2,5,7,5,3,2,2,21.233,Kayla Alexander,0,0,12,5,0,0,0,0
