interception touchdowns, interception yards, interceptions, name
0,1,1,A Jupe
0,0,1,T Henderson
0,49,1,T Beckner Jr
1,42,1,B Lee
0,7,1,A Sparks
0,12,1,G Stroman
0,0,1,R Floyd
0,0,1,A Maddox
0,0,1,E Bassey
0,0,1,S Boone
0,1,1,T Rapp
0,0,1,D Bush
1,94,1,K Robinson
0,2,1,A Davis
0,0,1,D Butler
0,19,1,D Monday
1,49,1,J Allen
0,0,1,D Daniels
0,3,1,J Giraldo
0,18,1,M Gregory
0,8,1,M McLaurin
0,48,1,C Moore
0,15,1,M Hartsfield
0,63,2,H Toliver
0,0,1,A Sparks
0,0,1,K Hodge
0,0,1,M Hughes
0,0,1,R Hoggins
0,15,1,J Cox
0,1,1,S Bunting
1,37,1,J Johnson
0,13,1,A Myres
0,33,1,K Welch
0,4,1,J Jewell
0,0,1,B Niemann
0,0,2,T Thompson
0,29,1,J Flack
0,0,1,M Simmons
0,0,1,T Summers
0,44,1,K Boyd
0,14,1,D Davis
0,55,1,J Parker
0,2,1,D Coleman
0,20,1,K Robinson
0,0,1,K Hollman
0,0,1,O Jackson
0,2,1,C Rookard
0,0,1,J McDowell
0,0,1,J Thornhill
0,25,1,J Ingram
0,11,1,D King
0,-1,1,L Burns
0,21,1,C Jacobs
0,6,1,M Terry
0,4,1,D Dawson
0,24,1,M Thomas
1,18,2,L Taylor
0,0,1,A Allen
0,0,1,C Sullivan
0,61,1,A Howard
0,15,1,D Baker
0,15,1,B Williams
0,65,1,T Williams
0,4,1,P Fisher
0,0,1,M Brinson
0,0,1,J Moon
0,0,1,K Vildor
0,2,1,L Marshall
1,85,1,B Taylor
0,0,2,K Martin
0,3,1,D White
0,0,1,A Williams
0,0,1,D Jackson
0,7,1,D Lewis
0,0,1,A Robertson
0,35,1,N Gaines
1,32,1,J Cook
0,0,1,J Perry
0,0,1,L Thomas
0,11,1,J Fuller
0,0,1,T Moore
0,28,1,S Carter
0,24,1,R Thompson
0,73,1,G Pratt
0,0,1,A Moore
0,17,1,M Wolfolk
0,0,1,J Flowers
0,12,1,L McQuaker
0,7,1,J Wright
0,0,1,A Hawkins
0,6,1,C Whitener
0,20,1,T Graham Jr
1,11,1,J Hollins
0,21,1,G Hudson
1,75,1,B Douglas Dotson
0,0,1,E Jenkins
0,15,1,J Bachie
0,0,1,J Scott
0,22,1,K Nixon
0,0,1,S Montac
1,12,1,R Carter
0,0,1,T Mullen
0,39,2,D Monroe
0,57,1,M Epps
0,38,1,T Shenall
0,0,1,P Nickerson
0,6,1,C Robinson
0,0,1,F Buncom
0,46,1,L Denis
0,2,1,T Ferguson
0,83,1,D Thomas
0,49,1,S Chandler
0,24,1,B Thomas
0,0,1,D Williams
0,22,1,J Strnad
0,0,1,A Henderson
0,0,1,D Kemp
0,0,2,M Gilbert
0,41,1,E Turner
0,33,1,J McIntosh
0,11,1,B Burr Kirven
1,100,1,M Jones
0,0,1,T Murray
0,0,1,B Brown
0,21,1,E Boggs
0,8,1,C Duck
0,0,1,P Carey
0,3,1,J Moon
0,33,1,J Hoover
0,0,1,T Hanks
0,0,1,D Owens
0,0,1,T Moss
0,9,1,L Vander Esch
0,0,1,T Neal
0,25,1,T Carter
0,2,1,T Windham
0,0,1,J Cook
0,37,1,K Joseph
0,0,1,R Carter
0,51,2,J Young
0,0,1,B Canady
0,29,1,B Goodson
0,23,1,C Sisco Jr
0,0,1,J Offray
0,19,1,W Johnson
0,8,1,T Mathis
0,25,1,U Gilbert III
0,20,1,J George
1,9,1,A Van Ginkel
0,3,1,L Jacobs
0,4,1,D Webb
0,0,1,D Ward
0,19,2,B Edmonds
0,0,1,J Clifton
0,9,1,J Moffatt
1,53,1,K Kaniho
0,-2,1,J Happle
1,100,1,T Robinson
0,0,1,A Springs
0,0,1,J Fogal
0,-1,1,A Hawkins
0,20,1,A Wesley
0,1,1,H Reese
0,0,1,K McClain
0,0,1,C Middleton
0,-1,1,J Smith
1,45,1,A Robertson
0,31,1,S Cooper
1,23,1,D Lewis
0,0,1,S Bradley
0,0,1,S Chandler
0,20,1,A Wingard
0,3,1,L Wilson
0,0,1,M Epps
0,-1,1,T Hall
0,21,1,A Luke
0,11,1,A Aukerman
0,18,1,J Thomas
0,7,1,D Abraham
0,35,1,D Franklin
0,19,1,A Flory
0,0,1,C Duck
1,44,1,J Bryant
0,0,1,D Hines
0,0,1,D Holmes
0,24,2,J Blackmon
0,0,1,S Young Jr
0,0,1,J Thieneman
0,29,1,J Gervase
0,5,1,J Jackson
0,0,1,D Davis
0,0,1,S Williams
0,30,1,D Curry
0,0,1,I Gaines
0,0,1,N Orr
0,37,2,F Buncom
0,13,1,F Luvu
0,1,1,K Willis
0,53,1,N McCloud
0,0,1,A Moore
0,0,1,J Morehead
0,27,1,D Woodward
0,20,1,D Leavitt
1,26,1,K Queiro
0,0,1,M Hartage
1,23,1,D Webb
0,8,1,J Williams
0,5,1,R Connelly
0,2,1,A Van Ginkel
0,0,1,D Tindal
0,42,3,M McLaurin
0,15,1,C Dantzler
0,1,1,C Williams
0,7,1,A Joyner
0,0,1,B Murphy
1,45,1,C Burkett
0,0,1,A Collier
0,21,1,D Payne
1,18,1,M Wilson
0,27,1,N Furbush
0,2,1,S Montac
0,0,1,J King
0,4,1,A Williams
0,39,1,D Sanders
0,0,1,D Baker
0,19,1,R Davis
0,0,1,T Brown
