average punt yards, longest punt, name, punts, punts inside the twenty
36.600,60,Andy Lee,7,3
28.600,55,Sean Landeta,5,0
45.000,45,Mitch Berger,1,0
38.300,61,Craig Hentrich,4,0
33.100,55,Chris Hanson,7,1
36.600,55,Tom Tupa,8,2
34.500,52,Mat McBriar,8,2
28.400,53,Scott Player,4,0
43.900,56,Mitch Berger,7,2
43.200,63,Brian Moorman,5,2
39.000,61,Josh Miller,4,1
40.600,58,Todd Sauerbrun,5,0
38.000,47,Chris Mohr,5,2
41.300,49,Brad Maynard,8,2
29.000,40,Dirk Johnson,3,0
38.300,51,Derrick Frost,7,1
35.100,56,Tom Tupa,7,1
34.800,52,Bryan Barker,6,1
38.500,54,Jeff Feagles,4,1
33.000,33,Chris Hanson,1,1
39.700,61,Hunter Smith,3,1
39.600,49,Matt Turk,5,0
30.800,54,Toby Gowin,8,3
35.800,56,Chris Gardocki,5,1
31.200,45,Kyle Larson,6,4
44.000,57,Mike Scifres,4,3
37.000,52,Craig Hentrich,6,2
28.700,47,Andy Lee,3,2
38.000,53,Sean Landeta,3,0
40.400,50,Josh Bidwell,5,4
37.400,49,Micah Knorr,5,2
36.000,45,Chad Stanley,3,1
35.000,53,Shane Lechler,3,0
34.400,52,Dave Zastudil,5,1
22.800,50,Jason Baker,5,1
41.000,56,Chris Mohr,5,2
31.700,58,Nick Harris,7,2
36.000,48,Mat McBriar,3,1
37.000,53,Jeff Feagles,3,1
41.000,53,Micah Knorr,3,0
46.200,58,Todd Sauerbrun,5,4
47.700,62,Hunter Smith,3,2
45.300,64,Shane Lechler,4,2
35.000,51,Josh Miller,5,0
29.000,46,Matt Turk,3,0
43.000,54,Mitch Berger,5,3
38.000,48,Josh Bidwell,3,0
28.000,33,Toby Gowin,3,1
30.900,46,Brian Moorman,7,2
36.800,51,Chris Gardocki,4,0
38.200,53,Derrick Frost,5,1
41.300,48,Mike Scifres,4,4
38.700,47,Chris Hanson,3,0
25.800,50,Tom Rouen,4,0
35.000,35,Josh Brown,1,0
38.800,50,Sean Landeta,4,2
36.300,57,Andy Lee,6,1
32.100,50,Scott Player,8,3
38.600,54,Chad Stanley,7,1
34.900,52,Darren Bennett,8,3
26.900,55,Tom Tupa,9,3
37.700,47,Dave Zastudil,6,2
30.500,46,Bryan Barker,2,1
37.800,49,Craig Hentrich,4,2
39.200,45,Chris Mohr,5,3
40.000,51,Mike Scifres,5,2
38.000,59,Brian Moorman,3,0
32.000,67,Matt Turk,5,2
42.500,58,Brad Maynard,10,3
35.600,54,Tom Tupa,9,2
35.300,39,Derrick Frost,4,1
38.400,52,Kyle Larson,8,1
45.000,58,Mat McBriar,4,1
40.000,51,Chris Gardocki,5,2
38.000,51,Nick Harris,7,1
29.800,54,Bryan Barker,5,0
44.800,56,Chris Hanson,5,2
33.000,50,Steve Cheek,5,2
40.500,52,Josh Miller,2,2
33.000,42,Donnie Jones,3,0
43.000,51,Mitch Berger,4,1
34.300,57,Toby Gowin,6,2
30.400,53,Andy Lee,7,3
42.700,52,Dirk Johnson,3,1
16.000,36,David Akers,1,0
28.500,50,Todd Sauerbrun,6,4
33.400,65,Shane Lechler,7,1
32.000,38,Micah Knorr,2,0
42.300,64,Craig Hentrich,6,2
35.400,48,Chad Stanley,5,3
43.400,63,Sean Landeta,5,2
44.300,58,Josh Bidwell,4,1
40.000,46,Scott Player,6,3
32.100,51,Donnie Jones,6,2
34.300,47,Dave Zastudil,6,2
37.000,52,Brian Moorman,4,1
39.500,51,Todd Sauerbrun,4,1
35.000,40,Mike Scifres,5,3
39.600,54,Derrick Frost,5,3
34.400,62,Dirk Johnson,5,1
34.500,40,Bryan Barker,2,1
36.400,54,Mat McBriar,5,2
44.000,56,Hunter Smith,3,1
36.000,36,Chris Hanson,1,1
13.500,50,Steve Cheek,4,0
35.000,50,Chris Mohr,4,0
40.300,51,Matt Turk,4,1
31.800,49,Sean Landeta,5,2
34.200,61,Darren Bennett,5,1
40.000,50,Craig Hentrich,5,2
35.000,40,Josh Miller,3,3
33.000,41,Toby Gowin,4,1
39.000,40,Jeff Feagles,2,1
34.000,49,Nick Harris,4,3
35.000,60,Shane Lechler,5,2
35.900,46,Mitch Berger,7,0
34.800,49,Josh Bidwell,5,0
39.100,46,Brad Maynard,7,3
37.800,45,Kyle Larson,5,3
32.000,47,Micah Knorr,5,0
39.000,68,Brian Moorman,7,1
27.700,46,Scott Player,10,3
33.700,44,Brad Maynard,6,1
27.800,55,Andy Lee,8,0
37.500,50,Mat McBriar,2,1
21.200,46,Nick Harris,5,1
33.000,42,Micah Knorr,3,2
32.700,51,Chris Mohr,3,1
35.000,42,Steve Cheek,2,1
28.000,57,Hunter Smith,4,2
31.200,44,Darren Bennett,5,0
44.400,49,Jeff Feagles,5,3
19.000,19,Steve Christie,1,1
42.500,54,Dirk Johnson,6,3
35.900,61,Dave Zastudil,7,1
40.500,48,Chris Gardocki,4,2
42.300,55,Josh Miller,3,1
42.700,60,Mike Scifres,3,1
38.000,59,Shane Lechler,5,1
50.000,50,Donnie Jones,1,0
36.700,58,Todd Sauerbrun,6,3
44.200,46,Craig Hentrich,5,2
44.600,66,Kyle Larson,5,0
35.300,52,Chad Stanley,4,1
38.500,52,Chris Hanson,4,2
33.800,53,Tom Tupa,6,2
31.700,56,Bryan Barker,3,1
36.400,44,Toby Gowin,5,3
40.000,48,Matt Turk,8,2
37.800,55,Dave Zastudil,5,2
30.500,51,Derrick Frost,6,0
34.000,64,Brian Moorman,7,1
17.000,37,Rian Lindell,1,0
40.500,58,Toby Gowin,4,1
33.200,59,Todd Sauerbrun,4,1
51.300,67,Shane Lechler,3,1
35.600,49,Kyle Larson,5,0
35.800,52,Mat McBriar,4,2
32.200,52,Micah Knorr,5,2
43.700,57,Chad Stanley,6,3
30.100,50,Nick Harris,9,3
45.600,59,Tom Tupa,9,5
36.600,57,Matt Turk,5,2
35.300,57,Scott Player,7,2
32.600,49,Jeff Feagles,7,1
32.200,52,Brad Maynard,10,3
37.500,51,Dirk Johnson,6,2
31.000,31,Mike Scifres,1,1
47.500,53,Mitch Berger,2,0
39.000,55,Andy Lee,6,3
29.200,44,Donnie Jones,5,2
37.000,50,Sean Landeta,4,2
44.000,50,Josh Miller,2,0
34.300,57,Josh Bidwell,4,1
42.000,44,Steve Cheek,1,1
9.000,50,Hunter Smith,3,1
37.300,48,Darren Bennett,3,1
40.000,51,Scott Player,6,2
33.800,55,Jeff Feagles,5,1
37.700,49,Chris Mohr,6,1
39.300,52,Josh Bidwell,7,1
32.200,46,Derrick Frost,5,3
39.300,50,Chris Gardocki,4,2
30.700,32,Bryan Barker,3,1
31.800,45,Darren Bennett,5,1
34.700,51,Hunter Smith,3,1
23.300,44,Chad Stanley,4,1
14.500,54,Chris Hanson,8,1
35.000,52,Nick Harris,6,2
23.300,51,Josh Miller,3,0
37.200,58,Brian Moorman,5,1
36.200,48,Mitch Berger,5,2
28.300,52,Steve Cheek,3,1
36.100,53,Toby Gowin,9,1
31.200,42,Kordell Stewart,5,2
47.500,59,Dave Zastudil,2,1
32.300,49,Andy Lee,3,1
42.000,57,Todd Sauerbrun,3,0
17.000,17,John Kasay,1,0
32.700,51,Sean Landeta,3,1
42.700,51,Donnie Jones,3,1
28.200,57,Craig Hentrich,9,2
43.200,56,Brad Maynard,11,4
41.200,49,Tom Tupa,6,3
30.500,49,Kyle Larson,6,1
37.100,68,Mat McBriar,7,3
35.500,48,Dirk Johnson,6,1
33.400,54,Nick Murphy,5,2
37.500,55,Mat McBriar,6,2
36.300,51,Brian Moorman,4,0
2.800,54,Sean Landeta,4,0
42.400,58,Todd Sauerbrun,5,1
37.300,52,Scott Player,3,2
38.500,47,Brad Maynard,4,0
35.000,43,Hunter Smith,2,1
34.900,54,Kyle Larson,7,1
38.600,52,Chris Gardocki,7,5
32.800,50,Derrick Frost,9,2
31.500,51,Toby Gowin,8,0
34.500,45,Chris Hanson,6,2
35.200,50,Craig Hentrich,5,1
37.500,51,Darren Bennett,4,1
39.300,47,Nick Harris,6,3
37.500,63,Mitch Berger,4,1
39.500,49,Micah Knorr,6,3
40.000,53,Jeff Feagles,5,3
34.700,49,Chris Mohr,7,0
44.000,50,Dirk Johnson,3,2
35.200,61,Tom Tupa,5,1
32.500,57,Shane Lechler,6,0
41.000,57,Mike Scifres,4,3
27.600,47,Donnie Jones,8,1
38.400,49,Matt Turk,8,3
42.400,60,Josh Bidwell,5,3
46.000,81,Andy Lee,7,1
37.900,53,Chad Stanley,7,3
27.300,43,Bryan Barker,3,1
30.300,42,Steve Cheek,3,1
43.500,48,Josh Miller,2,2
33.300,54,Mat McBriar,9,1
37.500,58,Brad Maynard,10,3
39.300,47,Nick Harris,3,0
36.000,51,Hunter Smith,5,2
36.500,55,Scott Player,6,2
27.900,38,Toby Gowin,7,2
42.000,45,Chris Mohr,5,0
41.400,52,Mitch Berger,5,2
39.800,62,Todd Sauerbrun,4,0
38.500,49,Josh Bidwell,2,1
49.500,53,Kyle Larson,2,2
29.300,49,Derrick Frost,4,0
34.600,42,Micah Knorr,7,2
33.200,57,Shane Lechler,6,3
33.300,38,Steve Cheek,3,0
44.700,55,Mike Scifres,3,3
43.500,58,Darren Bennett,2,0
38.000,55,Chris Hanson,2,1
25.600,42,Josh Miller,8,1
38.600,52,Nick Murphy,10,4
36.800,51,Jeff Feagles,5,3
32.200,54,Dirk Johnson,5,1
34.800,51,Chris Gardocki,6,2
30.100,57,Tom Tupa,7,2
34.800,45,Ken Walter,4,1
36.000,36,Brian Moorman,1,0
29.200,45,Andy Lee,9,3
38.700,59,Matt Turk,7,4
43.300,46,Chad Stanley,3,0
42.300,47,Craig Hentrich,3,1
32.300,52,Bryan Barker,3,1
30.000,39,Kevin Stemke,2,2
35.000,49,Nick Murphy,3,0
13.000,33,Matt Stover,1,0
34.300,44,Kyle Larson,4,2
48.300,55,Brad Maynard,3,3
34.000,34,Darren Bennett,1,0
35.500,42,Derrick Frost,4,0
23.000,40,Josh Miller,3,1
35.600,48,Nick Harris,5,2
41.200,55,Scott Player,5,0
44.500,58,Craig Hentrich,4,0
46.700,55,Chris Hanson,3,1
37.800,61,Chris Gardocki,5,1
45.000,51,Matt Turk,5,0
38.000,63,Brian Moorman,9,2
45.800,51,Mitch Berger,5,0
42.300,56,Todd Sauerbrun,3,1
39.000,50,Toby Gowin,2,1
23.700,47,Chad Stanley,3,0
38.000,45,Dirk Johnson,3,0
36.500,51,Bryan Barker,8,2
34.000,66,Shane Lechler,3,1
22.000,34,Steve Cheek,2,0
39.900,60,Mike Scifres,8,3
32.600,47,Micah Knorr,5,0
32.500,42,Kevin Stemke,4,2
39.800,51,Andy Lee,6,1
39.800,57,Josh Bidwell,5,1
31.600,42,Chris Mohr,5,2
32.300,48,Tom Tupa,4,2
30.200,47,Jeff Feagles,4,2
31.500,44,Ken Walter,2,0
28.700,42,Mat McBriar,3,0
43.800,54,Scott Player,5,1
39.100,53,Andy Lee,7,3
36.500,46,Chris Mohr,4,2
35.800,67,Shane Lechler,4,2
28.900,50,Dave Zastudil,8,2
33.400,54,Jeff Feagles,7,1
35.300,53,Brian Moorman,3,1
31.800,47,Derrick Frost,6,2
39.300,65,Todd Sauerbrun,4,0
14.000,34,John Kasay,1,0
37.800,43,Kevin Stemke,4,2
37.400,55,Mat McBriar,5,1
44.800,52,Mitch Berger,5,4
33.800,48,Jason Baker,5,2
40.600,55,Matt Turk,8,2
36.700,64,Bryan Barker,7,1
28.100,41,Nick Harris,8,4
38.400,53,Chris Hanson,8,3
38.800,55,Brad Maynard,6,1
22.000,30,Paul Edinger,1,1
45.500,51,Darren Bennett,4,3
31.000,50,Ken Walter,4,1
42.300,69,Josh Miller,3,0
30.500,36,Kyle Larson,2,1
39.600,51,Chris Gardocki,5,2
41.400,55,Toby Gowin,5,1
45.500,50,Mike Scifres,4,3
38.400,51,Josh Bidwell,5,1
41.300,52,Chad Stanley,4,1
28.000,38,Hunter Smith,3,1
29.700,53,Tom Tupa,9,3
40.900,56,Dirk Johnson,7,1
30.800,55,Craig Hentrich,4,2
34.000,44,Steve Cheek,5,0
39.000,45,Chris Mohr,2,0
33.300,58,Todd Sauerbrun,3,0
34.700,45,Jeff Feagles,3,1
37.600,44,Andy Lee,7,1
30.200,61,Tom Tupa,4,0
45.500,53,Scott Player,6,3
38.100,49,Kevin Stemke,9,2
35.900,52,Brad Maynard,7,3
27.400,43,Chad Stanley,7,1
33.300,47,Kyle Larson,5,0
36.800,60,Brian Moorman,5,1
35.400,47,Derrick Frost,5,2
28.000,50,Mike Scifres,6,0
36.000,49,Nick Harris,3,0
33.600,54,Darren Bennett,5,2
24.700,43,Bryan Barker,3,0
28.900,54,Chris Hanson,7,2
44.200,59,Hunter Smith,6,2
36.200,53,Dave Zastudil,5,4
32.800,44,Steve Cheek,4,0
31.000,42,Jason Baker,4,2
33.300,44,Ken Walter,3,0
32.200,51,Dirk Johnson,5,3
29.800,43,Mat McBriar,6,2
40.500,60,Shane Lechler,6,2
41.800,48,Craig Hentrich,4,1
22.600,48,Josh Bidwell,5,1
27.400,57,Mitch Berger,7,2
42.800,52,Matt Turk,6,2
21.000,52,Josh Miller,4,2
32.500,44,Darren Bennett,4,3
43.000,46,Bryan Barker,3,2
42.000,58,Nick Murphy,2,0
38.400,58,Shane Lechler,5,2
39.000,49,Craig Hentrich,6,1
43.500,46,Jason Baker,2,2
39.000,52,Kyle Larson,3,1
22.800,43,Jeff Feagles,4,0
30.800,51,Mat McBriar,5,0
40.000,54,Tom Tupa,5,0
36.300,47,Nick Harris,6,3
38.600,53,Brad Maynard,8,1
36.000,53,Hunter Smith,2,0
38.000,60,Mike Scifres,4,1
44.700,56,Chris Hanson,7,3
36.000,54,Chad Stanley,5,1
30.600,53,Matt Turk,8,2
2.000,19,Olindo Mare,1,0
29.500,46,Derrick Frost,6,2
39.400,52,Mitch Berger,7,2
36.500,52,Chris Mohr,6,1
26.800,41,Toby Gowin,5,3
32.300,41,Josh Miller,4,2
31.700,42,Dave Zastudil,3,1
33.300,47,Ken Walter,8,1
30.300,48,Scott Player,7,3
26.800,47,Andy Lee,5,1
36.000,36,Brian Moorman,1,1
33.000,45,Josh Bidwell,3,1
40.600,61,Todd Sauerbrun,5,3
36.000,42,Kevin Stemke,2,2
38.500,50,Dirk Johnson,6,3
41.600,49,Scott Player,7,4
28.500,51,Josh Bidwell,8,2
30.700,46,Dave Zastudil,6,2
28.200,41,Matt Turk,5,2
36.200,62,Brian Moorman,6,1
45.000,51,Chris Gardocki,3,1
35.500,52,Todd Sauerbrun,8,2
35.400,53,Mitch Berger,10,4
36.800,43,Brad Maynard,6,3
27.000,43,Bryan Barker,5,0
34.000,39,Jason Baker,4,1
40.500,59,Hunter Smith,8,4
35.800,45,Josh Miller,4,2
41.200,44,Andy Lee,5,1
35.400,54,Jeff Feagles,5,0
36.000,58,Mat McBriar,2,0
34.000,34,Billy Cundiff,1,1
38.200,44,Dirk Johnson,5,1
36.600,55,Kyle Larson,7,0
32.200,50,Shane Lechler,6,1
37.900,53,Chris Hanson,7,3
38.800,41,Mike Scifres,4,1
39.500,44,Nick Murphy,2,1
33.500,47,Ken Walter,3,1
31.000,37,Chris Mohr,2,0
36.400,56,Kevin Stemke,7,2
33.700,45,Toby Gowin,7,1
39.000,52,Craig Hentrich,6,2
41.800,60,Nick Harris,5,2
35.100,53,Chad Stanley,7,0
33.000,42,Derrick Frost,3,2
29.000,44,Tom Tupa,4,1
37.800,44,Darren Bennett,6,1
39.700,48,Ken Walter,3,0
26.000,41,Kevin Stemke,3,1
36.400,42,Mike Scifres,5,1
33.600,47,Toby Gowin,5,2
38.500,39,Hunter Smith,2,2
35.300,46,Jason Baker,4,1
39.000,48,Bryan Barker,3,1
33.300,38,Darren Bennett,4,1
23.000,48,Chris Gardocki,5,1
31.000,54,Toby Gowin,6,1
42.000,47,Chris Mohr,2,1
2.800,54,Kevin Stemke,4,0
35.000,42,Dirk Johnson,3,0
33.000,48,Darren Bennett,4,1
31.000,52,Josh Miller,5,2
36.000,54,Hunter Smith,6,3
31.700,40,Dirk Johnson,3,1
22.800,37,Chris Mohr,5,0
41.000,44,Chris Gardocki,3,1
30.300,49,Josh Miller,4,1
37.600,52,Dirk Johnson,5,1
42.400,50,Josh Miller,7,3
