longest reception, name, receiving touchdowns, receiving yards, receptions
11,M Iannuzzi,0,11,1
4,S Gore,0,4,1
42,M Price,1,117,7
68,M McDaniel,1,104,3
57,R Bryant,1,69,2
23,J Cornish,0,42,2
9,J Arthur,0,9,1
4,N Lewis,0,4,1
62,J Barnes,0,82,3
17,C Kackert,0,62,8
32,D Inman,1,43,3
13,A Durie,1,31,3
9,C Owens,1,14,2
61,N Lewis,0,100,6
29,M McDaniel,0,53,4
42,L Taylor,0,42,1
17,R Bryant,0,31,2
22,M Walter,0,22,1
12,M Price,1,17,2
16,J Cornish,0,16,1
13,J Arthur,0,13,1
9,R Cote,0,9,1
