name, rushes, rushing touchdowns, rushing yards
S Smith,1,0,2
R Hilinski,5,0,-5
N Harris,7,0,36
B Robinson Jr,8,0,33
K Robinson,4,0,12
J Waddle,1,0,5
S Bolden,1,0,2
M Jones,1,1,1
T Tagovailoa,2,0,-12
K Joiner Jr,12,0,64
J McCloud,12,2,56
J Ford,3,1,37
M Burnett,1,0,21
J Cronkrite,7,0,21
K Trina,2,0,13
J Evans,2,0,8
L Morris,10,0,36
T Nick,16,0,32
D James,4,1,19
J Benson,4,0,9
T Thomas,5,0,9
O Cummings,2,0,1
C Fields,3,0,-11
T McDaniel,8,3,159
X Jones,20,1,108
K Freeman,14,0,67
M Pierce,4,1,19
T Gipson,4,0,19
T Williams,3,0,12
S Buechele,2,0,6
U Bentley IV,1,0,0
C Twyford,11,0,25
A Taylor,8,0,18
J Nelson,2,0,5
T Vitt,2,0,3
G Jensen,6,0,-35
A Adams,14,0,34
M Neal,9,0,22
J Howard,2,0,1
M Pierre,2,0,0
T Devito,15,0,-42
T Etienne,14,0,76
C Mellusi,1,1,57
T Lawrence,4,1,42
L Dixon,6,0,19
C Brice,1,0,16
D Rencher,2,0,8
M Dukes,1,0,3
R Davis,15,0,92
J Gardner,16,0,82
A Russo,4,0,-6
A McFarland Jr,26,1,132
J Leake,8,0,57
T Pigrome,1,0,2
M Shinsky,1,0,-10
J Jackson,10,0,-20
T Chandler,10,1,46
T Jordan,5,0,33
F Orr,7,0,32
E Gray,8,0,32
C Omer,2,0,24
B Maurer,4,1,16
J Christian,2,0,12
E Ibitokun Hanks,15,0,85
A Ford,15,0,41
N Tiano,2,0,15
J Wood II,8,0,14
D Arnold,2,0,9
T Spears,8,1,89
A Jones,5,2,73
J McMillan,9,2,49
C Carroll,5,0,33
C Dauphine,3,0,32
D Bradwell,9,0,22
Y Booker,2,1,10
C Sample,3,0,9
P Hurst,1,0,4
C Daniels,1,0,1
K Howard,2,0,0
L Ammons,1,0,-2
A Zuckerman,1,0,-3
D Daniels,11,0,29
D Vick,1,0,25
D Frost,4,0,14
M Mason,2,0,3
D Hill,2,0,-5
P Huslig,3,0,-12
S Brooks,29,2,107
C Taylor II,13,0,43
T Wilkerson,4,0,25
S Boomer,1,0,0
Z Smith,6,0,-17
C Hubbard,32,3,256
S Sanders,9,1,59
L Brown,5,0,22
M Kelly,5,1,63
B Koback,13,1,62
S Seymour,6,0,26
D Finn,2,0,19
J Stuart,3,0,8
M Guadagni,4,0,7
R Jones,1,0,6
C Bradley,1,0,-1
P Rice,17,0,87
R Castille,9,0,24
M Fuller,7,0,21
J McCray,1,0,6
B Bognar,1,0,1
J Connor,1,0,-2
C Thomas,3,0,-4
D Billingsley,9,1,41
J Daughtry Frye,1,0,3
J Woods,1,0,1
B Smith,1,0,-2
K Barker,4,0,-19
D Harris,14,0,31
K Perkins,9,0,28
J Abraham,7,1,26
S Anderson,9,1,26
J Adams,1,0,1
I Spiller,14,2,116
J Kibodi,11,1,45
K Mond,4,1,25
C Richardson,2,1,22
J Foster,2,0,17
Z Calzada,1,0,-2
M Wanza,8,0,53
A Walker,7,0,38
J Givens,8,0,27
J Hoy,2,0,6
K Banks,1,0,1
C Starnes,3,0,-3
D Felton,5,0,65
J Kelley,18,0,51
D Thompson Robinson,14,0,-6
J Hurts,14,1,150
K Brooks,7,0,62
T Sermon,7,0,51
R Stevenson,9,1,37
T Mordecai,1,0,12
C Lamb,1,1,1
J Hall,1,0,-1
C Rambo,1,0,-3
Z Moss,10,1,106
J Wilmore,7,0,38
D Brumfield,3,0,22
T Huntley,6,0,22
T Green,5,0,18
D Henry Cole,4,0,13
D Lisk,1,0,4
T Flanagan,13,0,46
M Dean,1,0,4
S Gasu,5,0,0
G Amos,2,0,-3
M Struck,3,0,-9
S McCormick,5,1,27
D Boston,3,0,16
L Narcisse,2,1,7
B Brady,2,0,4
F Harris,14,0,1
S Jones,1,0,-4
J Laws,23,1,137
K Walker,5,2,80
C Slomka,17,1,59
A Hobbs IV,7,0,54
S McCoy,2,0,12
W Taulapapa,18,3,53
B Perkins,12,0,46
J Reed,1,0,22
P Kier,1,0,-1
C Akers,18,0,78
K Laborn,3,0,27
K Helton,1,0,5
J Blackman,6,0,-11
K King,12,0,119
T Turner,5,1,68
D McClease,10,0,24
T Robinson,1,0,21
J Mitchell,1,1,3
C Steward,1,0,3
R Willis,10,0,-5
D Abrams,10,1,72
D Wynn,13,0,66
D Grainger,15,1,19
T Gordon,1,0,5
C Watkins,3,0,1
S Ahmed,8,0,83
S McGrew,8,1,63
R Newton,8,3,29
A Baccellia,1,0,8
J Eason,3,0,7
K Pleasant,2,0,2
M Reed,15,2,70
C McDonald,6,0,29
H Keliiliki,5,0,27
F Holly III,4,0,13
C Cordeiro,3,0,2
M Stovall,1,0,0
G Walker,14,0,41
K McClendon,2,0,15
J Samuel,1,0,-2
J Pearson,1,0,-4
S Duncan,4,0,-6
J Hawkins,19,1,93
H Hall,12,0,55
M Cunningham,16,0,46
C Atwell,2,0,10
E Conley,2,0,6
L Bellamy,15,3,192
S Tyler,6,2,138
D Tucker,6,1,39
J Wassink,4,1,33
D Schick,7,0,32
R Davie,6,0,16
T Barnett,19,0,127
D Ellington,9,0,44
S Paige,3,0,16
D Coates,1,0,14
T Gregg,4,0,12
D Stubbs,5,0,-3
K McKoy,10,2,66
L Brown,7,1,35
A Kendall,4,0,33
S Ryan,1,0,24
A Sinkfield,4,0,10
S James,1,0,7
Z Knight,12,0,72
R Person Jr,11,0,52
P Wilson,1,0,9
M McKay,10,0,9
J Houston,3,1,2
T Smith,17,2,152
T Swen,14,0,52
S Chambers,11,0,26
R Ismail Jr,2,1,13
R Johnson,15,1,69
N Romano,3,0,29
J Cotton,1,0,17
A Carter,8,0,16
M Petrino,12,0,-32
D Bradwell,20,0,113
J McMillan,15,1,91
C Dauphine,8,0,71
A Jones,6,0,41
S Huderson,1,1,9
D King,17,1,116
P Carr,17,0,63
K Porter,5,1,60
M Stevenson,1,0,34
M Car,6,0,31
R Mahone,13,2,73
A Van Buren,3,0,10
G Holani,5,0,6
H Bachmeier,5,0,6
K Shakir,2,0,2
T Birdow,18,0,67
D Hammond III,12,1,62
K Remsberg,10,0,59
T Jackson,6,0,38
G Kauppila,1,0,9
I Sanders,2,0,5
B Waters,2,0,2
J Henderson,15,3,141
J Dancy,17,0,73
J Smith,10,0,63
S Harris,1,0,-2
N Maxwell,8,0,78
A Jones,9,1,35
D Price,3,0,9
J Morgan,4,1,7
K Wiggins,2,0,3
V Malepeai,11,0,39
M Stepp,3,1,11
M Fink,2,0,-6
S Carr,3,0,-16
D Brumfield,10,0,63
T Huntley,18,0,60
D Henry Cole,4,1,31
J Dixon,4,0,30
D Vickers,4,0,26
Z Moss,6,0,20
B Covey,2,0,13
J Wilmore,1,0,4
B Lee,6,0,38
D Sands,3,0,18
K Nelson,5,0,3
M Burton,1,0,0
R Kelley,3,0,-20
D Billingsley,22,1,100
T Woolfolk,15,0,84
T Blatt,11,0,44
K Barker,8,1,42
I Azubuike,15,0,88
R Graham,3,1,20
D Chatman,2,0,18
L Bonner,7,0,-9
J Williams Jr,17,1,103
R Elliott,11,0,53
D Davis,11,0,51
K Lyles,6,1,24
A Cox,1,0,-2
N Harris,14,0,110
B Robinson Jr,8,1,39
J Ford,8,1,21
T Tagovailoa,3,0,8
C Townsend,2,0,-2
D Harris,8,0,34
S Anderson,6,0,18
K Perkins,5,0,9
J Adams,2,0,6
Q Watkins,1,0,1
D Maberry,4,0,-5
J Abraham,5,0,-9
R Boyd,18,0,91
D Whaley,12,0,32
N Starkel,2,0,8
D Packer,8,1,40
T Nevens,6,0,34
N Nash,4,1,26
I Hamilton,1,0,13
I Holiness,1,0,2
J Love,1,0,-9
C Slomka,18,1,110
C Anderson,9,0,75
C Barnard,8,1,62
S McCoy,8,1,61
A Adkins,8,1,28
M Hancock,2,0,19
K Walker,5,0,17
K Byrd,3,0,14
A Hobbs IV,1,1,9
R Bolton,2,1,5
J Laws,5,0,3
J Johnson,11,1,47
A Howell,12,0,21
D Harris,8,0,10
E Benjamin,20,2,83
J Daniels,5,0,16
E Long,2,0,10
A Fontenot,25,1,89
J Mangham,7,0,23
D Smith,4,0,15
S Montez,2,0,10
D Stanley,1,0,2
J Patterson,27,2,133
K Marks,22,1,72
D McDuffie,1,0,15
M Myers,5,1,3
R Davis,7,0,59
J Gardner,7,0,33
I Wright,1,0,4
S Bradley,1,0,3
A Russo,5,0,-27
E Esukpa,9,1,49
T Williams,6,0,28
L Katoa,5,0,13
A Hifo,1,0,3
Z Wilson,6,0,-14
S McGrew,18,0,110
R Newton,16,1,80
J Eason,1,0,2
R Porter,1,0,1
T Etienne,11,1,61
L Dixon,8,1,58
M Dukes,4,1,46
C Mellusi,6,0,30
T Phommachanh,2,0,19
P McClure,2,0,12
D Rencher,2,0,6
B Batson,1,0,5
C Brice,3,0,-2
B LeMay,18,0,81
A McAllister,8,0,36
C Reynolds,6,1,19
M Elder,1,0,10
I Finger,3,0,10
B Kean,3,0,-3
T Christian,14,0,91
T Williams,5,0,71
H Ahlers,14,0,60
D Mauney,8,0,20
H Howe,5,0,20
T Snead,1,0,10
T Crist,5,1,52
O Wright,17,0,41
H Mathis,5,0,12
K Anderson,3,0,7
A Funderburke,3,0,5
J Anderson,2,0,5
W Parker,9,0,51
M Glass III,10,0,16
J Grissom,1,0,8
D Drummond,1,0,8
K Mackey,2,0,7
M Sexton,2,0,4
B Turner,3,0,1
P Hutchinson,1,0,-1
K Lucas,9,1,51
T James,5,1,33
E Walker,9,1,24
A Anderson,2,0,8
D Exilhomme,2,0,6
K Petteway,1,0,4
K Huston,1,0,0
A Winchester,6,0,-11
L McCammon III,13,0,48
N Tronti,4,1,40
D Leconte,7,0,31
K Dean Jr,2,0,8
C Robison,4,0,-2
C Mason,1,0,-5
C Alexander Stevens,4,0,6
D McKenzie,12,0,6
P Hall,4,0,3
I Ogwuegbu,3,0,0
B Sieczkowski,1,0,-1
L Perine,14,1,62
D Pierce,11,1,39
M Davis,6,0,20
J Copeland,1,0,8
E Jones,1,0,5
K Trask,4,0,-6
T Chandler,10,0,34
E Gray,6,0,27
T Jordan,3,0,16
J Guarantano,4,0,6
Q Crouch,1,0,4
B Maurer,3,0,1
C Akers,29,3,112
K Laborn,2,0,18
A Hornibrook,3,0,18
J Blackman,5,0,13
T Harrison,1,0,-5
H Hall,11,0,57
J Hawkins,17,0,52
T Peterson,1,0,9
M Cunningham,17,1,5
M Burkley,1,0,1
D Swift,18,1,98
B Herrien,8,0,42
J Fromm,2,0,15
T Simmons,1,0,9
J Cook,1,0,-4
M Landers,1,0,-6
T Jones Jr,9,0,21
I Book,3,0,18
L Keys III,2,0,7
R Corbin,20,1,134
D Brown,6,1,59
J Norwood,1,0,16
R Bonner,5,1,13
B Peters,4,1,2
I Williams,2,0,-3
A Martinez,18,0,118
M Washington,10,0,89
W Robinson,19,1,89
D Mills,12,2,62
W Mazour,2,0,16
S Scott III,21,1,97
S James,5,0,20
D Ellis,1,0,17
W Philyor,1,0,11
R Walker Jr,3,0,10
J Tuttle,2,0,9
P Ramsey,4,0,8
C Thomas,2,0,8
K Mensah,10,0,34
A Thompkins,7,0,20
C Ross,1,0,7
J Zergiotis,4,0,-10
B Purdy,9,3,75
R Mitchell,4,1,65
J Brock,5,0,40
B Hall,5,0,35
K Nwangwu,2,0,22
S Croney Jr,9,0,20
J Lang,1,0,9
L Akers,1,0,8
C Evans,17,0,93
J Johnson,14,1,87
I Phillips,10,0,27
C Whitfield,1,0,18
C Suits,1,0,3
P Williams Jr,15,0,76
C Stanley,8,0,39
K Herbert,7,0,27
K McKoy,20,1,73
L Brown,12,0,70
M Pettaway,6,2,40
A Kendall,9,0,8
S James,1,0,1
J Bangda,7,1,114
J Shaw,15,2,109
D Crum,9,0,65
X Williams,9,0,48
J Poke,1,0,18
K Price,1,0,12
W Barrett,2,0,6
C Elmore,2,0,3
A Dixon,2,0,0
A Clair,14,1,61
D Jones,6,0,34
B Denley,7,0,33
G Loy,3,1,21
R Marlow III,1,0,4
J Rogers,1,0,4
D Wade,8,0,-1
B Robinson,7,2,105
T Henderson,4,1,63
J Mack,10,1,55
F Boyd,4,0,21
P Pickett,6,1,19
F Hickson,5,1,6
S Louis,1,0,-5
S Calvert,1,0,-8
W Robinson,5,0,34
R Bell,9,0,32
W Eason,5,0,29
S McKenzie,9,0,29
A Bradley,2,0,13
A Graham,1,0,2
R Herriott,1,0,-1
D Francois,4,0,-10
B Ally,11,2,42
C Roberson,14,0,38
J Johnson Jr,1,0,28
G Torres,5,0,17
A Brito,6,0,-16
B Carpenter,12,0,102
T Marable,15,2,100
R White,6,1,54
J Hairston,5,2,40
F Payton,4,0,19
A McAfee,2,1,14
T Holmes,1,0,10
G Latushko,1,0,-5
D Dallas,14,1,34
C Harris,9,0,20
M Harley,1,0,5
J Thomas,2,0,5
D Wiggins,1,0,-2
J Williams,6,0,-9
K Lewis,15,0,45
L Nichols,5,0,5
D Moore,7,1,-19
M Corral,16,1,56
S Phillips,14,0,54
J Plumlee,3,0,53
J Ealy,4,1,25
M Dancy,12,0,47
C Brown Jr,8,0,11
C Garbers,12,0,3
L Rountree III,23,0,88
K Bryant,17,0,77
T Badie,11,0,18
J Johnson,1,0,13
R Dowdle,8,1,17
T Feaster,6,0,14
D Joyner,6,0,-4
R Hilinski,3,0,-10
G Shrader,11,0,125
K Hill,26,3,120
M Dear,1,0,0
A Rose,9,0,105
L Bowden Jr,3,0,37
K Smoke,10,1,25
S Smith,5,0,-8
J Williams,16,0,94
S Howell,11,1,24
M Carter,8,0,17
R Groves,1,0,5
A Williams,3,0,5
J Ruder,1,0,1
D Evans,19,3,78
Z Thomas,6,0,57
D Harrington,6,0,15
M Williams Jr,4,0,11
R Person Jr,17,1,71
J Houston,6,0,55
Z Knight,8,0,36
M McKay,6,2,24
B Hockman,1,0,20
K Lesane,1,0,1
C Huntley,13,1,52
W Fletcher,10,0,30
J Hall,2,1,22
M Dunner,1,0,14
D Plitt,4,0,-34
A Davis,28,2,133
T Tuioti,7,0,59
B Carroll,9,0,38
D Vigilant,3,1,14
E Lilly,1,0,2
J Huntley,12,1,114
J Adkins,15,3,32
C Gibson,6,0,26
D Anderson,17,1,91
I Bowser,13,0,39
H Johnson,7,0,13
A Smith,6,0,-3
E Collins,17,1,76
C Heyward,3,0,17
C White,1,0,13
B Lewerke,7,0,9
L Jefferson,3,0,3
A Williams Jr,7,0,2
D Stewart Jr,1,0,-8
T Siggers,14,2,143
D Torrey,10,1,62
J Bean,3,0,34
L Easly,7,0,25
N Smith,6,0,17
E Johnson,4,0,14
L Narcisse,15,0,98
S McCormick,16,0,62
B Brady,5,0,11
D Boston,2,0,0
F Harris,1,0,-1
C Grundy,3,0,-3
S Chambers,8,1,63
J Dobbins,8,1,52
J Fields,9,2,36
M Teague III,11,0,34
M Crowley,4,0,22
D McCall,1,0,10
A McMahon,1,0,10
M Thomas,8,0,44
M Burton,5,0,12
Z Kahn,7,0,12
T Shelton,6,0,9
B Gabbert,4,0,9
D Johnson,6,0,4
A Mayer,1,0,2
J Williamson,4,0,-20
N Rourke,9,0,37
J Portis,9,2,35
D Tuggle,10,0,31
E Mitchell,17,3,143
T Ragas,15,1,129
R Calais,6,0,17
T Wisham,1,0,10
C Smith,1,0,2
L Lewis,5,0,-5
A Davis,13,1,65
K Pickett,12,0,61
V Davis,5,0,34
N Patti,2,0,18
M Ffrench,1,0,14
V Carter,4,0,4
A Killins Jr,8,1,46
G McCrae,13,0,40
O Anderson,6,0,37
B Wimbush,1,0,-2
D Gabriel,6,0,-36
C Booker,12,0,29
W Green,4,0,18
A Walter,14,0,11
T Stewart,4,1,5
C Montgomery,1,0,1
C Brewer,12,1,58
J Hasty,7,0,39
T Ebner,7,0,10
J Lovett,5,0,9
C Platt,1,0,5
J Fleeks,2,1,5
I Pacheco,17,0,47
B Melton,2,0,21
R Blackshear,5,0,8
A Sitkowski,2,0,0
A Dillon,32,2,150
D Bailey,12,1,77
A Brown,11,1,40
Z Flowers,2,0,9
B Glines,1,0,5
C Bell,18,0,63
C Jasmin,9,0,33
J Byrd,10,0,20
J Matthews,1,0,7
R Agnew,8,0,-32
J Warren,17,1,74
G Bright,6,0,18
J Love,3,0,-9
C Scarlett,19,0,97
A Jones,3,0,20
C Wedington,2,0,13
D Maddox,2,0,7
K Costello,7,0,-23
C Verdell,24,0,82
T Dye,1,0,1
J Herbert,5,0,-22
M Neal,26,2,123
T Devito,9,1,85
A Adams,8,0,31
J Howard,4,0,19
L Bellamy,15,2,165
S Tyler,5,1,19
D Tucker,7,0,17
J Wassink,7,0,0
D Anderson,19,2,161
J Reagor,1,0,29
D Davis,1,0,19
E Demercado,4,0,10
S Olonilua,5,0,7
M Duggan,11,0,7
A Delton,1,0,3
X Jones,19,1,79
S Buechele,9,1,30
K Freeman,10,1,27
T McDaniel,5,0,7
W Brown,1,0,1
R Roberson Jr,1,0,1
K Ingram,21,0,114
S Ehlinger,10,0,70
R Johnson,9,1,30
J Smith,1,0,8
C Hubbard,37,2,121
S Sanders,18,1,109
L Brown,1,0,-4
S Brooks,17,1,67
C Taylor II,14,0,58
K Stokes,2,0,2
Z Smith,8,0,-42
S Chambers,11,2,83
T Swen,9,0,24
X Valladay,5,0,18
B Brenton,3,0,9
T Smith,5,0,5
T Vander Waal,1,0,4
K Mond,9,0,26
J Kibodi,6,0,21
I Spiller,6,0,9
J Whitlow,18,1,67
A Schwartz,1,1,57
B Nix,12,0,38
S Shivers,6,0,14
E Stove,2,0,13
J Gatewood,1,0,4
M Miller,1,0,2
S Brown,18,2,80
L Stanley,6,0,41
T Johnston III,7,0,26
J Haden,5,0,19
J Brown Jr,5,0,17
D Hopkins,3,0,14
R Mosley,1,0,4
T Minter,5,0,43
C Johnson,6,0,41
J Miller,3,0,14
K Baker,2,0,8
C Davis,3,0,7
D Trotter,2,0,3
J Wilson,2,0,2
T Morton,8,0,-11
T Hughes,17,2,80
J Fields,10,0,44
B Jones,8,0,23
K Locksley,11,1,17
C Solano,10,0,100
T Taua,10,1,43
K Moore,8,2,34
J Kincaide,6,0,16
J Humphrey,1,0,7
R Neal,2,0,1
K Vaughn,20,2,130
J Marlow,3,0,19
K Brooks,5,0,0
R Neal,6,0,-4
C Edwards Helaire,14,1,106
J Emery Jr,9,1,51
T Davis Prince,4,0,19
M Brennan,2,0,14
C Curry,4,0,10
L Fournette,1,0,1
J Burrow,2,0,-20
B Perkins,14,1,35
W Taulapapa,11,1,33
P Kier,2,0,5
T Kelly,1,0,1
L Stone,1,0,-5
K Strong,13,0,39
L Davis,4,0,15
B Watson,6,0,13
M Geiger,1,0,7
R Washington,4,0,1
S Smartt,16,1,-11
K Walker III,9,1,91
C Carney,7,0,39
D Delaney,9,0,34
M Kern,3,0,22
J Newman,9,0,17
C Beal Smith,3,0,6
C McKinney,2,0,5
D McNair,9,0,49
J Thomas,11,0,27
J Baughman,3,0,25
B Cyphers,7,0,12
J Christman,1,0,3
D Cheek,3,0,-12
M Borghi,15,0,123
A Gordon,5,0,31
D McIntosh,1,0,6
J Kelley,20,0,90
D Thompson Robinson,11,2,57
D Felton,4,0,13
J Taylor,23,2,203
B Shaw,3,0,53
G Groshek,4,0,40
N Watson,13,0,31
J Coan,7,2,12
A Taylor,1,0,11
J Chenal,2,1,5
B Schipper,1,0,4
M Stokke,1,0,2
D McCaffrey,3,0,21
C Turner,6,0,17
Z Charbonnet,2,0,6
J Milton,2,0,6
B Mason,1,0,3
S Patterson,3,0,-1
H Haskins,1,0,-3
J Runyan,1,0,-9
K Gainwell,14,1,104
K Watkins,3,0,18
T Samuel,1,0,14
B White,4,0,-19
K Mahekau,8,0,101
M Perry,25,2,91
C Williams,5,0,27
N Smith,8,0,19
C Warren,2,0,19
I Ruoss,8,0,18
T Maloy,4,0,17
P Olsen,5,0,1
M Fells,1,0,-2
T Birdow,25,2,124
K Remsberg,16,0,75
C Mallard,10,2,70
J Stoner,1,0,43
D Hammond III,4,0,25
I Sanders,3,0,23
T Jackson,4,1,20
M Murla,3,0,9
M Schmidt,1,0,0
N Nash,11,0,62
D Packer,8,1,22
T Nevens,6,0,19
K Robinson,2,0,12
I Holiness,1,0,-4
J Love,2,0,-12
C Brown Jr,18,1,54
M Dancy,9,0,38
D Modster,4,0,15
D Collins,1,0,4
C Garbers,4,0,-6
E Benjamin,29,3,100
J Daniels,12,0,84
A Carter,3,0,12
A McFarland Jr,9,0,24
T Fleet Davis,5,0,12
J Leake,6,0,10
L Harrison III,1,0,8
T Pigrome,2,0,4
J Jackson,11,0,2
S Clifford,7,1,54
D Ford,7,0,43
W Levis,6,2,38
R Slade,8,1,28
J Brown,5,1,21
N Cain,7,0,17
D McClease,17,0,102
C Steward,7,0,25
K King,6,0,16
R Willis,4,0,5
T Robinson,2,0,3
Q Patterson II,1,0,2
J Mitchell,1,0,1
T Turner,1,0,-4
H Hooker,4,0,-11
Q Harris,17,1,100
D Jackson,9,1,55
M Durant,11,0,29
A Parker,1,0,28
B Brown,2,0,13
C Katrenick,1,1,9
N Harris,9,0,71
B Robinson Jr,10,0,60
K Robinson,5,0,20
S Bolden,1,0,5
T Tagovailoa,4,1,1
J Plumlee,25,1,109
J Ealy,11,0,68
S Connor,10,0,62
S Phillips,7,0,27
G Tisdale,2,0,10
I Woullard,2,0,4
D Harrington,11,1,71
D Evans,15,2,60
M Williams Jr,8,2,43
Z Thomas,6,0,10
T Marable,16,1,95
F Payton,12,2,37
J Hairston,3,0,14
R White,4,0,7
R Boyd,18,0,89
D Whaley,3,1,12
B Hicks,3,0,0
N Starkel,1,0,-2
J Kibodi,9,0,38
K Mond,14,0,33
Q Davis,2,0,19
I Spiller,7,1,0
B Smith,6,0,35
G Brightwell,7,1,33
N Tilford,3,0,33
M Wiley,4,0,7
B Casteel,1,0,5
G Gunnell,6,0,0
J Kelley,27,1,127
D Thompson Robinson,9,0,63
D Felton,6,0,19
A Burton,1,0,8
B Nix,7,1,56
J Whitlow,10,3,55
D Williams,7,0,32
K Martin,8,1,31
A Schwartz,3,1,25
S Shivers,4,0,22
E Stove,1,0,3
M Miller,1,0,1
J Gatewood,2,0,-6
G Shrader,16,1,89
K Hill,17,0,45
L Witherspoon,2,0,3
N Gibson,1,0,-1
T Stevens,1,0,-16
J Lovett,12,0,52
C Brewer,13,0,29
T Ebner,4,0,16
J Hasty,3,0,10
G Bohanon,1,0,-1
J Lang,6,1,35
K Nwangwu,3,0,13
S Croney Jr,6,0,12
B Purdy,13,0,3
A Dillon,23,0,159
D Bailey,9,0,44
Z Flowers,4,0,24
A Brown,6,0,20
K White,1,0,3
B Glines,1,0,2
J Newman,23,0,102
C Carney,24,1,58
C Beal Smith,5,0,29
K Walker III,2,0,8
A Killins Jr,3,1,77
B Thompson,11,1,71
T Coles,7,0,47
D Mack Jr,6,0,27
G McCrae,4,1,25
O Anderson,3,0,3
D Gabriel,2,0,-17
K Mensah,23,0,123
S Krajewski,8,0,26
A Thompkins,6,0,1
J Zergiotis,3,0,-5
B LeMay,11,0,46
B Kean,3,0,15
I Finger,4,1,10
A McAllister,1,0,3
C Reynolds,7,0,-12
M Davidson,13,2,83
D Antoine,1,0,66
J Charles,13,1,53
N Tronti,8,0,39
L McCammon III,5,1,24
J Agner,1,0,2
D Leconte,3,0,-1
C Robison,6,0,-28
D Pierce,6,1,84
E Jones,1,0,29
M Davis,6,0,22
L Perine,6,0,16
V Jefferson,1,0,7
J Copeland,2,0,5
N Wright,2,0,5
J Hammond,2,0,3
I Clement,1,0,2
M Wilson,1,0,-1
K Trask,4,1,-12
Y Thaenrat,8,0,35
A Feliz Platt,7,0,27
T Flacco,10,0,15
R Stover,2,0,12
C Akers,17,1,83
K Laborn,3,0,12
A Hornibrook,10,0,-40
J Houston,9,0,61
R Person Jr,7,0,26
Z Knight,7,0,24
D Leary,1,0,-4
M McKay,1,0,-5
B Hockman,3,0,-14
S Werts,21,0,93
L Wright,11,1,62
J King,13,1,59
M LaRoche,6,0,16
K Hood,1,0,9
M Murray,1,0,-3
T Ragas,16,2,131
E Mitchell,14,2,81
R Calais,7,0,36
L Lewis,4,0,27
T Young,11,0,131
T Goodson,12,0,97
M Sargent,14,1,91
I Smith Marsette,2,1,28
I Kelly Martin,1,0,3
S Petras,1,1,1
B Ross,1,1,1
M Pottebaum,1,0,0
T Pallissard,1,0,0
N Stanley,7,0,-1
A OHara,10,0,33
J McDonald,6,0,22
B Anderson,4,0,15
C Mobley,2,0,7
T West,1,0,7
D England Chisolm,1,0,-4
J Mack,14,0,95
F Hickson,13,0,55
S Calvert,2,0,14
B Robinson,1,0,-3
A Davis,18,0,99
B Carroll,13,0,61
T Tuioti,7,0,57
D Vigilant,3,0,5
J Griffin IV,1,0,2
J Johnson,15,0,93
C Evans,11,1,27
M McCray,2,0,18
A Vaughn,2,0,6
T Minter,19,0,150
C Johnson,21,2,72
J Wilson,7,0,22
C Davis,3,0,16
K Baker,1,0,5
J Miller,1,0,-2
B Ally,15,0,97
M Curtis,10,1,69
K Brown,10,0,50
C Roberson,6,0,6
M Burton,8,1,25
K Nelson,5,0,18
B Lee,9,0,12
D Sands,2,0,8
Z Gibson,2,0,5
J Knight,1,0,3
B Lewerke,12,0,78
E Collins,17,1,56
L Nelson,1,0,5
L Jefferson,2,0,4
A Williams Jr,1,0,2
S Scott III,18,0,66
R Walker Jr,4,0,11
W Philyor,1,0,6
M Penix Jr,2,1,-4
S James,2,0,-7
J Bester,24,1,107
M Thomas,4,0,18
T Shelton,7,0,16
D Johnson,9,0,14
B Gabbert,7,1,4
J Patterson,22,1,183
K Marks,17,1,101
M Myers,5,0,15
K Vantrease,3,0,8
T Anderson,1,0,4
C Turner,11,1,48
H Haskins,9,0,45
Z Charbonnet,5,0,22
T Wilson,4,0,13
B VanSumeren,3,0,5
S Patterson,4,3,4
G Jackson,1,0,2
N Capatina,2,0,1
J Milton,2,1,1
I Pacheco,10,0,23
K Adams,7,0,21
R Blackshear,6,0,11
S Jones,1,0,4
A Sitkowski,4,0,-11
B Knox,16,0,49
S Evans,7,1,42
W Johnson,1,1,40
I Green,5,0,-6
T Thomas,11,1,70
D Ridder,9,0,48
M Warren II,13,0,42
G Doaks,6,0,32
M Kopaygorodsky,5,1,19
B Bryant,3,0,11
R Montgomery,3,0,5
J Deguara,0,1,2
R Medaris,1,0,1
M Carter,16,0,99
J Williams,10,1,49
D Brown,1,0,2
A Williams,1,0,1
S Howell,8,0,-5
T Etienne,14,1,67
T Lawrence,11,1,45
L Dixon,4,0,20
A Martinez,11,0,79
D Mills,6,1,38
W Robinson,6,0,13
M Washington,4,0,9
J Dobbins,24,0,177
J Fields,12,1,72
M Teague III,8,2,58
T Jones Jr,18,3,131
C Flemister,6,1,27
I Book,7,0,10
J Smith,3,0,8
M Young,1,0,2
W Taulapapa,10,0,31
J Reed,1,0,3
P Kier,2,0,-1
B Perkins,16,0,-29
T Siggers,14,1,83
J Bean,2,0,11
D Torrey,6,0,3
L Easly,1,0,1
M Fine,7,0,-2
P Carr,16,3,139
C Tune,9,0,100
C Smith,4,0,6
K Walker,1,0,1
T Sermon,7,2,76
J Hurts,9,1,70
K Brooks,8,0,29
R Stevenson,4,1,29
B Willis,1,0,-1
S Thompson,13,0,96
T Henry,8,0,31
M Mannix,1,0,23
A Shyne,5,1,18
J Duffey,7,0,16
J Hutchings,1,0,6
D Rigdon,1,0,2
X White,1,0,0
C Hubbard,25,1,296
S Sanders,14,0,52
L Brown,4,0,25
T Wallace,1,0,0
J Gilbert,12,1,44
S Thompson,7,0,27
H Trotter,4,0,25
J Brown,5,0,12
J Youngblood,1,0,11
J Holcombe II,1,0,6
