name, rushes, rushing touchdowns, rushing yards
K Hatcher,2,0,16
K Marshall,5,0,13
D Vinson,25,5,106
M Reaves,6,0,47
J Arrington,6,1,22
J Howard,5,0,11
C Clements,7,0,10
J Briscoe,2,0,-1
B Brower,24,0,65
J Lee,4,0,30
H Harris,4,0,9
M Smith,1,0,2
C Leachman,2,0,0
B Wells,8,0,-10
S Murray Lawrence,17,2,60
K Keys,2,0,19
B Decker,10,0,11
K Whitely,2,0,11
G Naufahu,1,0,1
C Stingily,17,2,102
D Hare,14,1,74
K Harris Jr,17,0,65
J Bouagnon,11,0,50
D Brown,3,0,26
C Beebe,1,0,5
E Saffold,1,0,5
A Turner,2,0,3
A Daniels,1,0,3
A Jones,25,2,168
N Jeffery,12,0,79
J Showers,6,1,41
D Hamm,5,0,19
J Laufasa,2,0,15
A Golden,4,0,11
B Moss,1,0,6
D Laufasa,2,1,4
G Simpson,1,1,1
X Hall,10,0,44
B Betancourt,8,0,35
T Rogers,2,1,6
A Allen,1,0,5
J Natson,8,0,49
R Hall,11,0,14
L Hunt,6,0,10
D Garretson,2,0,2
J Hill,2,0,-4
C Keeton,4,0,-5
I Robinson,9,0,13
J Garside,1,0,0
O Reynolds,5,0,-6
J Wolford,9,0,-32
R Webb,26,1,116
P Robinette,6,1,35
J Seymour,5,0,15
W Freebeck,2,0,-5
L Woodley,22,2,43
E Long,2,0,23
J Wilson,4,0,18
J Broadnax,3,0,14
M Michel,1,0,5
B Frohnapfel,6,0,-14
K Parks,22,0,66
T Mizzell,5,0,40
K Shepherd,3,0,19
D Jennings,2,0,7
G Lambert,7,1,-17
D Brown,20,1,74
L Scott,2,0,15
R Bonnafon,1,0,-1
W Gardner,4,0,-9
M Williams,17,0,74
S McKenzie,7,0,18
D Newsome,2,0,14
I Ford,1,0,5
M Brewer,6,0,-20
B Allen,8,0,54
S Carden,12,1,13
C Hunter,2,0,5
A Scott,3,0,3
J Callier,11,1,58
D Washington,12,1,56
C Miles,9,0,45
L Coleman,17,0,43
D Cooper,4,0,16
S Thompson,3,0,16
J Mickens,1,0,9
K Durkee,1,0,-1
J Ross,1,0,-7
J Ferguson,10,0,51
D Young,4,0,20
R OToole,4,0,12
J Davis,1,0,7
J Hardee,1,0,6
D Church,1,0,4
W Lunt,4,0,-22
G Wicks,12,1,50
J Morrow,10,0,38
C Halliday,1,0,-12
S Richard,11,1,68
S Long,9,0,36
N Tago,5,0,11
K McDonagh,3,0,-10
P Penn,4,0,-11
D Robinson,8,1,25
C Jones,11,1,22
J Waters,11,0,-7
C Artis Payne,22,0,63
N Marshall,10,0,46
C Grant,6,0,27
Q Bray,1,0,0
R Louis,3,0,-3
M Mack,31,1,103
D Johnson,10,0,41
D Tice,9,0,28
M White,1,0,-8
M DeLorenzo,10,0,36
A Newsome,4,0,30
J Marriner,5,0,19
R Johnson,5,0,3
C Whitmer,2,0,-31
M Morgan,8,1,36
H Lawrence,5,0,31
K Pohl,5,0,13
D Jones,5,0,12
R Watson,9,1,124
D Johnson,18,1,103
B Byrd,4,1,43
R Cato,4,2,23
J White,18,1,100
B Cox,2,0,20
J McKissic,2,1,16
F Knighten,15,0,6
B Byner,5,0,0
T Holingsworth,4,0,-5
R Hall,10,0,56
L Hunt,11,0,48
J Natson,6,0,33
K Williams,3,0,21
H Sharp,1,0,9
D Robinson,1,0,0
J Bentrude,1,0,-9
D Garretson,4,0,-13
D Henry,20,1,111
T Yeldon,18,0,59
K Drake,4,0,15
B Sims,8,0,12
T Jones,2,0,-1
J Driskel,11,1,59
M Jones,12,0,37
K Taylor,4,0,11
A Collins,15,0,79
J Williams,15,1,69
K Marshall,6,1,40
K Walker,3,0,16
J Cornelius,2,0,7
B Allen,4,1,1
C Stingily,10,0,49
J Bouagnon,8,0,25
D Hare,5,0,17
A Maddie,7,0,17
J Huff,1,0,14
T Wedel,1,0,1
A Solomon,16,0,46
N Wilson,11,0,33
T Jones Grigsby,5,1,28
D Lasco,20,1,123
K Muhammad,11,2,95
L Rubenzer,6,0,8
J Goff,4,0,-28
M Outlow,14,0,107
T Murphy,13,2,99
J Hillman,21,2,98
S Alston,5,0,57
M Willis,8,0,48
T Rouse,2,0,6
S Phillips,1,0,-2
D Belcher,7,0,10
N Beckford,5,0,7
I Jones,4,0,5
J Fedrick,2,0,4
D Collins,4,0,-10
J Ajayi,27,3,150
D Demas,2,1,78
S Williams Rhodes,1,0,33
G Hedrick,13,0,24
J Fields,2,0,1
D Goodale,1,0,-7
E McGuire,7,1,31
T Broadway,7,0,17
T Pierce,3,0,13
A Harris,6,0,6
A Taylor,28,0,116
J Johnson,9,0,41
Z Nicholas,4,0,14
J Licata,3,1,-2
T Ervin,11,0,26
B Riddick,12,0,25
T Polk,4,0,18
D Smith,1,0,17
E Pittman,3,0,17
A Daniels,11,0,16
S Copeland,2,0,3
D Shaddix,1,0,-4
T Hill,17,1,72
J Williams,13,1,68
P Lasike,2,0,5
M Juergens,1,0,3
A Hine,1,0,0
K Shepherd,14,1,73
G Lambert,5,1,49
K Parks,11,0,24
M Johns,3,0,22
T Mizzell,8,0,16
D Jennings,3,0,8
W Stanback,15,2,104
J Holman,11,0,29
D Wilson,7,0,17
J Williams,2,0,12
N Patti,3,0,6
R Hall,1,0,1
C Thompson,1,1,1
Q Williams,17,0,32
A Jordan,4,1,11
M Jones,4,0,8
D Dillard,7,0,1
J Wilson,1,0,0
C White,1,0,0
L Brihm,1,0,-5
T Green,15,0,73
G Kiel,8,0,17
H Williams,5,0,11
D Scott,10,0,50
S McInnis,9,0,48
P Moses,4,1,17
F McRae,3,0,-4
A Hendrix,17,0,-7
C Powell,14,0,43
P Lindsay,8,0,23
D ONeill,1,0,19
T Jones,4,0,15
S Fields,2,1,14
S Liufau,2,0,3
M Adkins II,1,0,2
D Lee,1,0,2
G Frazier,1,0,1
S Lakalaka,19,0,123
K Ewaliko,1,0,8
Jr,1,0,3
D Saint Juste,3,0,2
I Woolsey,7,0,0
J Higgins,1,0,-5
T Sirk,5,1,94
S Wilson,7,1,70
A Boone,10,1,42
S Powell,5,0,20
J Snead,6,1,18
J Ajeigbe,7,0,14
L Thompson,19,1,124
D Butler,10,0,65
S Badie,15,0,39
D Hilliard,6,1,30
L James,1,0,-3
T Lee,6,0,-12
B Allen,18,2,211
C Hairston,5,0,58
M Grayson,5,0,42
A Scott,12,0,42
K Benkert,1,1,4
S Carden,5,2,-14
R Morris,9,2,46
T Logan,8,0,39
M Williams,13,0,37
E Hood,9,0,23
A Samuel,13,0,38
A McGough,10,0,27
A Gardner,6,0,23
N Maxwell,3,0,10
G Coleman,1,0,4
L Caldwell,1,0,1
E Hilliard,6,0,-15
B Radcliff,8,0,26
D Brown,7,0,17
M Dyer,8,0,16
L Scott,3,1,4
C Lamb,1,0,-6
B Nelson,1,0,-8
W Gardner,6,0,-36
K Williams,10,1,45
M Pender,8,1,15
D Cook,1,0,3
R Greene,1,0,-2
S Maguire,6,0,-46
C Davidson,12,0,54
D Watson,12,1,30
C Stoudt,4,0,24
A Choice,6,0,9
W Gallman,4,0,6
D Howard,1,1,1
M Waller,16,1,117
J Quezada,12,1,84
D Cash,7,0,57
T Thomas,6,1,49
B Burrell,5,0,35
B Connette,5,0,29
L Williams,2,0,20
K Wilson,1,0,-2
M Brown,17,0,48
T Afatasi,3,0,7
A Olsen,12,0,4
P Williams,1,0,0
N Ursua,1,0,-2
S Michel,10,3,155
T Gurley,6,0,73
I McKenzie,2,0,54
B Douglas,8,0,47
K Marshall,5,0,14
F Bauta,4,2,14
N Chubb,4,0,10
J Chunn,6,0,20
K Franklin,4,0,9
T Longmire,5,0,9
B Burks,3,0,6
K Johnson,1,0,5
M Beckwith,1,0,4
D Pruitt,6,0,-1
T Ruben,1,0,-1
C Worthy,1,0,-4
R Jackson,13,0,147
K Farrow,14,1,113
J Webb,10,1,54
D Spencer,3,1,37
J OKorn,10,1,27
G Ward Jr,1,0,22
K Whitely,14,1,82
B Decker,10,0,41
G Naufahu,8,1,31
S Murray Lawrence,6,0,12
M Lea,1,0,4
J Ferguson,14,2,190
D Young,9,1,19
J Davis,3,0,14
W Lunt,1,0,-4
R Lowe,26,0,117
T Jones,18,1,9
T Franks,7,0,8
C Best,1,0,5
T Pierson,3,1,77
C Avery,11,0,35
D Mann,8,0,26
N Harwell,1,0,5
M Cummings,1,0,2
M Cozart,9,0,-3
M Walker,10,1,56
D Spalding,10,0,20
S Lavallii,7,0,16
C Rush,5,0,10
A Garland,2,0,0
C Willis,1,0,-1
L Fournette,7,0,38
K Hilliard,9,1,30
B Harris,2,0,19
A Jennings,11,0,6
T Magee,2,0,4
D Williams,2,0,4
T Dural,1,0,-5
J Robinson,16,1,197
D Prescott,22,1,105
A Shumpert,3,0,10
N Griffin,4,0,7
J Lewis,2,0,7
B Holloway,1,0,0
K Dixon,22,2,103
C Sokol,5,0,10
R Higgins,1,0,8
M Seets,2,0,5
T King,1,0,4
B Martin,2,0,3
G Atzenweiler,19,2,66
D Llorens,7,1,21
Z Adkins,10,0,15
D Taylor,1,0,1
D Williams,10,3,103
J Langford,9,1,60
N Hill,14,1,58
M Kings Jr,2,0,36
K Mumphery,1,0,22
D Terry,3,0,17
G Holmes,7,0,16
C Cook,3,1,11
R Shelton,3,1,9
P Williams,4,0,5
T OConnor,1,0,3
Jr,1,0,9
B Hill,5,0,7
R Bolden,6,0,5
R Brumfield,2,0,3
D Jackson,3,0,1
T Allen,2,0,-5
B Hayes,21,0,99
D Dorceus,15,1,91
S Craft,6,0,52
P Lynch,5,0,16
M Frazier,2,0,8
R Whatley,8,0,41
S Tucker,7,2,23
J Parker,7,0,21
A Grammer,11,0,2
J Bryson,1,0,1
D Green,14,0,59
D Gardner,10,0,29
J Hayes,3,0,19
S Morris,4,0,9
D Smith,4,0,5
F Canteen,1,0,-3
B Poole,9,0,40
D Booker,11,0,34
T Wilson,8,0,25
K Thompson,8,0,-17
D Cobb,34,2,207
C Streveler,18,1,161
B Edwards,3,0,9
D Kirkwood,2,0,5
J Lawson,18,0,56
B Jurich,7,0,12
T Ervin,1,0,9
T Tucker,3,0,2
J Gray,3,0,-11
R Hansbrough,10,1,119
M Mauk,13,0,32
M Murphy,11,0,11
H Brantley,1,0,10
T Coleman,19,1,132
D Roberts,15,2,65
D Redding,10,0,49
N Sudfeld,6,0,-5
G Whiteside,6,0,51
C Swain,4,0,28
R Williams Jenkins,4,0,27
K Reynolds,19,2,25
N Copeland,6,0,19
Q Singleton,2,0,15
T Gulley,2,0,6
N Sloan,1,0,-4
J Goodwin,26,1,104
P James,7,1,96
D Peoples,19,0,82
G Nova,3,2,3
M Dayes,6,1,86
S Thornton,6,1,78
T Creecy,3,0,52
J Taylor,5,0,32
J Brissett,5,1,22
B Underwood,2,0,12
M Morgan,1,0,5
D Nichols,2,0,5
G Leatham,1,0,-2
D Bridges,17,0,72
B Roberts,3,0,26
D Rouse,8,0,20
L Mayes,4,0,7
H McMath,10,0,2
J McKie,1,0,1
M Hines,2,0,-2
A Abdullah,35,2,229
T Armstrong Jr,13,0,96
I Cross,3,0,13
T Newby,1,0,8
D Pierson El,1,0,0
D Johnson,18,1,93
G Edwards,3,0,8
B Kaaya,2,0,-25
X Hall,15,2,61
T Rogers,5,1,44
L Rose III,15,0,31
G Hogan,1,0,25
B Betancourt,7,0,19
J Bowen,1,0,-12
C Gongbay,15,1,134
J Pressley,5,1,77
C Gautsche,6,0,53
T Gipson,7,0,50
C Mitchem,4,0,50
L Jordan,8,0,40
Q McCown,1,1,27
D Anaya,2,0,4
C Wiggins,1,0,-3
J Jackson,21,1,92
T Green,8,0,38
S Vault,6,2,31
M Shuler,3,0,14
T Siemian,1,0,-7
J Baker,20,0,83
K Hammonds,4,0,20
L Lenoir Jr,1,0,9
D Moore,3,0,3
T Norvell,8,0,-31
D Williams,4,2,68
C Harris,2,0,67
R Pegram,8,2,62
E Evans,8,1,57
A Tucker,8,0,44
A Jimmerson,4,0,30
W Ivery,4,0,-4
M Henry,19,0,95
T Lofton,6,0,13
K Henderson,10,0,-11
B Hebert,7,0,-19
A Ouellette,27,2,130
D Vick,4,0,86
J Sprague,10,1,29
T Edmond,1,0,13
R Walker,1,0,8
D Patterson,1,0,7
E Penny,16,1,58
J Grabski,1,0,8
K Olugbode,1,0,8
J Brown,3,0,7
A Duckworth,1,0,3
M Linehan,6,0,-12
S Woods,11,2,52
T Ward,15,2,50
C Brown,5,0,7
V Bolden,1,0,5
S Mannion,4,0,-17
D Pumphrey,17,1,89
L Mills,1,0,36
D Gordon,1,0,4
C Price,1,0,0
Q Kaehler,3,0,-20
J Conner,29,1,155
C James,5,1,19
C Voytik,5,0,6
T Boyd,2,0,4
I Bennett,1,0,1
M Weisman,22,2,88
J Canzeri,8,0,23
D Powell,1,0,14
C Beathard,2,0,5
D Bullock,2,0,3
A Lynch,8,1,81
B Belton,7,2,76
C Chiappialle,16,0,35
Z Zwinak,9,2,28
C Hackenberg,5,0,8
A Kenney,2,0,22
J Blyden,10,0,20
M Michel,3,0,6
L Woodley,1,0,3
A Libby,2,0,3
J Broadnax,5,0,-7
B Frohnapfel,4,0,-31
K Green,13,0,71
A Hunt,8,0,60
R Mostert,12,0,47
A Appleby,1,1,11
D Etling,10,1,-6
M Agnew,11,0,31
T Willis,4,0,25
M Iannotti,9,1,15
M McCall,2,0,5
C Walter,1,0,4
J Jones,1,0,2
J Davis,24,0,150
D Dillard,14,3,70
L Turner,4,1,37
D Jackson,4,0,19
C Cella,1,0,8
B Hamilton,2,0,6
T Stehling,4,0,-4
G Johnson,10,0,50
T Heinicke,8,1,36
R Lawry,1,0,11
V Lowe,1,0,2
A Vaughan,1,0,1
K Houston,7,0,38
X Johnson,7,0,37
J Jones,12,0,37
T Glover,2,0,16
B Bridge,13,0,15
T Timmons,1,0,4
M Breida,21,2,187
K Ellison,16,1,96
L Ramsby,12,1,26
E Days,2,0,19
D Scott,1,0,7
T Parks,10,0,47
G Payne,12,2,35
N Mullens,2,0,-20
M Cox,22,1,119
T Lamb,8,0,39
T Upshaw,17,0,33
K Pope,11,0,44
G Krstich,14,0,33
K Nlemchi,6,0,22
P Line,4,0,11
L Seeker,2,0,7
D Durall,2,0,0
K Cassel,3,0,-15
T Williams,7,2,66
J White,7,1,64
K Hill,2,0,57
T Carson,6,0,34
B Williams,3,1,20
B Dolezal,4,0,18
K Allen,2,0,9
T Hunt,23,2,156
P Gulley,14,0,138
A Ameen Moore,9,0,68
G Morris II,3,0,10
D McFarlane,1,0,4
E Phillips,1,0,-6
J Veii,8,1,42
C Brown,14,0,25
S Diggs,1,0,12
W Likely,2,0,6
B Ross,3,0,6
K Goins Jr,2,0,2
D Hood,8,0,62
J Thomas,8,0,58
J Gilmore,9,1,43
K Harper,4,1,13
H Dixon,7,1,12
K Herbin,1,0,-7
C Reilly,2,0,-7
M Williams,16,0,33
N Jackson,3,0,8
J Jackson,5,0,6
G Rivera,1,0,3
M Kelly,4,0,1
K Hunt,12,1,142
D Jones Moore,11,1,62
T Swanson,9,0,44
L Woodside,7,2,43
M Remy,6,0,23
C Jones,1,0,5
J Edwards,21,0,125
H Banks,13,0,47
K Mabon,1,0,2
O Mann,6,0,2
R Webb,19,0,97
J Seymour,6,0,32
T Sherfield,1,0,25
W Freebeck,1,0,3
P Robinette,2,0,3
M Davis,18,0,82
P Cooper,2,0,74
D Williams,4,1,25
B Wilds,3,0,23
S Carson,3,0,16
D Thompson,4,1,-7
S McKenzie,12,0,51
M Williams,10,1,36
M Brewer,4,1,29
T Edmunds,2,0,10
D Knowles,1,0,7
J Coleman,2,0,-1
D Newsome,2,0,-5
J Thomas,22,1,165
Z Laskey,17,0,80
S Days,1,0,6
T Zenon,2,0,3
B Bostic,1,0,-2
I Robinson,17,1,60
O Reynolds,6,0,47
E Scott,2,0,8
J Wolford,5,0,-15
A Santiago,21,1,123
L Dixon,16,1,92
R Maples,5,0,50
T Baggett,4,0,40
T Turrentine,3,0,26
M Giachinta,5,0,13
T Giovannelli,2,0,6
X Moss,1,0,5
S Combs,1,0,2
J Walker,1,0,-16
D Washington,12,0,56
L Coleman,13,0,44
D Cooper,3,0,36
J Lindquist,3,2,35
M Hall,1,0,6
T Williams,1,0,5
C Miles,7,0,1
K Neal,16,0,57
D Smith,9,0,8
J Jean Bart,2,0,7
D Crocker,3,0,6
N Arbuckle,10,0,-8
G Wicks,7,0,36
J Morrow,9,0,33
C Halliday,1,0,-6
R Freeman,20,0,75
M Mariota,13,0,58
B Marshall,2,0,22
T Tyner,5,0,20
M Gordon,13,5,253
T McEvoy,11,1,158
C Clement,16,2,111
D Ogunbowale,14,0,94
K Doe,2,0,22
G Rushing,2,0,8
A Givens,5,1,67
F Coppet,5,1,35
T Greene,8,0,13
B English,3,0,7
C Callaway,2,0,-1
J Knapke,5,0,-27
J Franklin,30,3,168
D Chance,14,0,90
D Braverman,1,1,65
Z Terrell,5,1,48
F Johnson,3,0,8
P Harris,9,0,50
M Holliday,6,1,23
K Humphries,5,0,15
N Taylor,1,0,2
C Bennett,3,0,1
R Shell,15,1,60
W Smallwood,9,0,38
D Smith,5,1,38
A Buie,4,0,16
D Garrison,2,0,6
J Thompson,1,0,-2
C Trickett,4,0,-19
S Perine,34,4,242
A Ross,8,0,56
S Shepard,2,0,3
B Bell,1,0,2
S Wick,14,1,111
D May,15,1,71
T Gentry,1,0,2
B Hill,1,0,1
D Rufran,1,0,-2
C Kirkegaard,9,0,-10
J Warren,22,0,108
J Johnson,11,1,44
L Whitehead,3,0,24
T Moore,2,0,14
H Bussey,1,0,-2
D Lewis,9,0,46
D Foster,9,0,30
D Richard,6,0,24
K Ballage,5,0,22
M Bercovici,6,0,17
P Perkins,14,0,137
B Hundley,8,1,72
J James,5,0,20
M Jack,2,0,2
N Starks,1,1,1
A Jefferson,1,0,-2
T Lagace,1,0,-2
K Ellison,21,1,151
M Breida,12,1,135
L Ramsby,16,1,51
E Days,3,0,42
F Upshaw,4,0,24
D Scott,3,0,6
Z Walker,1,0,-1
M Cox,10,1,39
T Lamb,8,1,29
T Upshaw,4,0,6
D Roland,23,1,86
T Hill,6,0,39
D Garman,7,1,27
R Childs,5,0,10
D Washington,13,0,85
P Mahomes,7,0,16
D Webb,3,0,12
Q White,4,0,6
J Stockton,2,0,1
C Gongbay,28,0,163
J Pressley,14,1,70
L Jordan,8,1,35
D Anaya,3,0,15
C Mitchem,2,0,2
M Waller,19,0,163
B Burrell,14,1,63
J Quezada,10,1,38
L Williams,2,0,8
G Johnson,6,0,22
T Heinicke,12,0,16
A Vaughan,1,0,3
J Parker,31,0,158
A Grammer,11,2,67
R Whatley,8,0,39
S Tucker,5,0,19
J Bryson,1,0,-1
K Pearson,20,1,127
J Owens,24,1,108
D Rushing,6,0,35
G Brown,2,0,10
B Hart,4,0,7
D Johnson,2,0,4
J Ajayi,17,0,63
G Hedrick,7,0,40
D Demas,1,0,-1
R Finley,4,0,-5
C Artis Payne,22,1,116
N Marshall,13,0,105
P Barber,3,0,24
C Grant,8,0,13
R Thomas,1,0,-1
J Johnson,1,0,-3
J Craft,9,0,41
K Dixon,14,2,29
B Martin,2,0,16
C Henderson,3,0,15
H Lee,1,0,9
T King,2,0,8
C Sokol,2,0,-13
J Hillman,24,2,128
T Murphy,16,1,79
M Willis,6,0,30
M Outlow,1,0,3
D Hart,9,0,116
T Jarrells,8,1,40
J Oden,3,0,10
G Grayson,3,0,-5
A Taylor,36,3,222
D Campbell,9,0,61
J Martinez,1,0,-2
J Licata,1,0,-4
D Scott,5,1,69
S McInnis,13,0,49
A Hendrix,4,0,15
D Lasco,18,0,108
K Muhammad,8,1,31
L Rubenzer,1,0,0
J Goff,3,0,-12
S Liufau,10,0,72
T Jones,13,0,69
C Powell,8,0,30
M Adkins II,6,0,5
G Frazier,3,1,3
D Lee,1,0,2
P Lindsay,2,0,-1
C Davidson,9,0,32
D Howard,13,0,31
D Watson,11,0,28
A Choice,3,0,5
W Gallman,1,0,4
G Hopper,1,0,0
C Stoudt,2,0,-1
A Humphries,1,0,-4
E Hood,13,1,71
M Trubisky,3,0,13
R Morris,5,0,2
R Switzer,1,0,1
K Francis,1,0,0
M Williams,7,0,-3
M DeLorenzo,18,0,55
R Johnson,8,0,37
A Newsome,7,0,30
D Foxx,3,0,30
C Whitmer,7,0,-19
J Gilmore,7,0,18
K Harper,3,0,11
P Walker,9,1,7
J Thomas,2,0,5
D Hood,3,0,0
J Warren,14,0,73
J Johnson,15,1,37
T Moore,2,1,4
L Whitehead,2,0,0
D Glasco II,18,1,85
J Williams,8,0,31
T Carter,7,2,12
B Jones,4,0,11
B Armstrong,2,0,1
A Grubb,1,0,0
T Gurley,28,2,208
N Chubb,11,0,32
H Mason,10,1,30
S Michel,3,0,17
Q Hicks,1,0,2
J Hurd,24,1,119
J Malone,1,0,20
P Howard,1,0,8
M Lane Jr,5,0,1
N Peterman,1,0,-14
J Worley,2,0,-17
E Penny,7,0,24
K Olugbode,5,0,21
A Duckworth,4,0,13
J Brown,4,0,11
M Linehan,13,0,-39
J Jones,18,1,108
B Bridge,6,1,71
K Houston,9,0,37
T Timmons,1,0,9
X Johnson,2,0,7
M Floyd,1,0,2
T Coleman,22,1,122
D Roberts,14,0,43
N Sudfeld,8,0,20
M Graham,1,0,13
C Covington,2,0,8
B Ross,6,0,61
W Brown,15,0,34
C Brown,7,1,22
D Long,1,0,9
K Goins Jr,2,0,6
J Veii,1,0,2
C Rowe,4,0,-11
S Richardson,14,1,99
M Syria,8,0,15
A Wimberly,8,1,11
D Nealy,4,0,2
S Linwood,15,3,82
J Jefferson,11,1,48
B Petty,9,2,47
S Russell,6,0,44
S Nacita,5,0,15
K Cannon,1,0,8
D Mann,17,0,83
C Avery,8,0,39
M Cozart,19,0,32
J Dineen,5,0,15
T Pierson,1,0,3
M Cummings,1,0,1
J Gray,13,0,44
A Foreman,1,0,30
M Brown,12,0,29
T Swoopes,9,1,7
C Jones,12,3,76
D Robinson,9,1,56
J Waters,4,1,29
J Leverett,5,0,20
J Hubener,4,1,9
L Morss,1,0,9
J Ertz,1,0,6
M Lochbihler,1,0,-17
A Jones,19,0,47
N Jeffery,6,0,17
D Hamm,1,0,2
J Showers,4,0,-2
B Heard,15,0,62
J Kemp,8,0,60
M Horton,6,0,31
S Williams,5,0,27
P Towles,15,1,3
R Timmons,1,0,0
R Webb,13,0,44
J Seymour,3,0,33
W Freebeck,5,0,-23
C Donald,15,0,42
T Cain,6,0,17
P Thomas,9,0,-11
B Silvers,14,0,32
J Chunn,6,0,32
K Franklin,2,0,10
B Burks,8,0,4
J Anderson,1,0,2
C Worthy,1,0,1
B Radcliff,17,2,129
R Bonnafon,14,0,46
M Dyer,14,0,41
D Brown,3,0,1
I Robinson,5,0,25
O Reynolds,7,0,8
J Wolford,10,0,-53
L Fournette,18,2,122
T Magee,8,1,62
D Williams,10,0,59
K Hilliard,7,0,53
B Harris,5,2,36
M James,2,0,24
A Jennings,3,0,9
A Allen,5,1,113
X Hall,13,0,33
T Rogers,5,0,24
M Washington,6,0,18
B Betancourt,7,0,10
A Shapiro,1,0,-26
S Abrokwah,14,1,37
J Blyden,7,0,23
E Long,1,0,8
B Frohnapfel,9,0,-19
T Greene,20,2,110
F Coppet,15,0,78
R Moore,3,1,27
J Knapke,4,0,16
A Givens,3,0,1
J Langford,16,1,137
N Hill,10,0,71
K Mumphery,3,1,46
D Williams,9,1,34
D Terry,3,0,16
R Shelton,1,0,15
T OConnor,3,1,14
C Cook,3,1,3
A Burbridge,1,0,2
M Kings Jr,2,0,2
S Wick,5,1,85
D May,8,0,40
B Hill,6,0,9
C Kirkegaard,8,0,-36
D Johnson,24,1,144
J Yearby,8,0,59
G Edwards,4,0,6
B Kaaya,1,0,0
S Powell,9,1,61
S Wilson,7,0,26
A Boone,4,0,10
J Snead,2,0,7
J Ajeigbe,1,0,3
D Smith,9,1,57
D Gardner,5,1,23
J Hayes,3,0,10
D Green,6,0,6
D Funchess,1,0,-5
S Morris,4,0,-8
D Cobb,32,0,183
R Williams Jr,4,0,14
D Jones,1,0,13
B Edwards,2,0,3
D Kirkwood,1,0,0
M Leidner,6,1,-5
J Walton,10,1,78
I Mathers,14,0,57
J Wilkins,5,0,33
M Dodson,6,0,25
J Liggins,2,0,7
L Treadwell,1,0,-4
B Wallace,5,0,-9
J Cooper,7,0,29
D Dorceus,8,0,19
T Wallace,2,0,10
B Hayes,2,0,5
S Craft,3,0,-16
P Lynch,9,0,-25
K Reynolds,24,2,121
N Copeland,5,1,104
C Swain,6,0,52
T Gulley,4,1,32
D Sanders,2,0,31
C Cass Jr,2,0,23
R Williams Jenkins,2,0,21
D Brown,2,0,15
G Whiteside,4,0,8
Q Singleton,1,0,5
L Allen,17,0,102
A Wales,14,0,60
B Doughty,2,1,3
S Thornton,18,2,85
J Brissett,13,0,38
J Samuels,2,0,30
B Underwood,1,0,5
M Dayes,3,0,3
K Williams,21,3,126
D Cook,6,1,45
J Winston,5,0,-3
A Abdullah,22,3,208
I Cross,22,1,109
T Armstrong Jr,10,0,66
J Nelson,5,0,35
T Newby,9,1,34
R Fyfe,2,0,6
J Ferguson,11,1,61
M Dudek,1,0,27
D Young,5,0,17
J Davis,1,0,-1
R OToole,6,0,-26
E Elliott,28,1,182
J Barrett,14,0,79
R Smith,11,1,61
D Wilson,1,0,21
C Samuel,5,0,21
J Marshall,3,0,20
C Jones,1,0,10
B Dunn,1,0,6
T Green,6,0,31
H Williams,5,0,21
J Evans,3,0,17
R Moore,1,0,2
G Kiel,4,0,-1
A Ouellette,11,2,87
J Sprague,12,2,69
D Patterson,5,0,39
G Windham,4,0,22
D Brown,5,0,11
R Walker,1,0,7
T Edmond,1,0,-4
J Whitlow,15,1,112
T Duncan,5,0,16
J Lera,6,0,10
A Woodson,2,0,5
T Pendergrass,1,0,2
J Conner,25,0,92
I Bennett,2,0,10
T Boyd,1,0,10
R Ibrahim,1,0,10
C Voytik,8,0,7
C James,2,0,4
C Hundley,19,0,148
J Chisholm,3,0,15
D Jones,2,0,4
Z DOrazio,1,0,3
C Grice,3,2,3
K Pohl,3,0,1
T Woodson,2,0,-1
B Belton,8,0,25
C Chiappialle,1,0,10
Z Zwinak,4,0,8
C Hackenberg,11,0,5
A Lynch,1,0,2
J Jackson,15,0,50
W Long,9,0,49
T Green,6,0,13
D Vitale,1,0,0
C Salem,1,0,0
T Siemian,5,3,-8
A Hunt,14,0,90
K Green,8,0,20
A Appleby,1,0,11
D Etling,6,0,-35
M Weisman,24,2,76
J Canzeri,15,0,63
C Beathard,8,0,29
L Daniels Jr,1,0,7
J Parker,1,0,4
D Peoples,21,0,83
J Goodwin,12,0,82
G Nova,4,0,12
S Badie,12,1,108
L Thompson,8,0,31
D Powell,4,0,17
D Hilliard,4,0,14
D Butler,1,0,0
T Lee,2,0,-18
M Davis,22,1,104
B Wilds,8,0,38
P Cooper,2,0,7
D Byrd,1,0,1
D Thompson,9,0,-31
M Murphy,16,0,98
R Hansbrough,10,3,43
M Mauk,6,0,9
I Witter,1,0,5
D Pumphrey,22,4,167
L Mills,1,0,36
C Price,13,0,35
D Gordon,4,0,19
J Hazely,1,0,5
A Roberts,1,0,2
Q Kaehler,1,0,-7
K Whitely,13,0,40
B Decker,19,1,38
G Naufahu,6,0,31
T Ervin,12,0,56
J Lawson,15,0,56
T Crawley,5,1,32
J Gray,5,0,26
D Jackson,12,0,106
C Fajardo,13,2,64
J Butler,9,0,24
G Payne,10,1,40
T Parks,1,0,1
I Smith,5,0,1
N Mullens,7,0,-2
J Davis,29,2,131
D Dillard,11,0,55
D Jackson,4,0,23
L Turner,4,1,8
L Seeker,9,0,34
M Davis,4,0,17
K Pope,5,0,15
P Line,8,0,13
