name, receiving touchdowns, receiving yards, receptions
D Baker,0,38,3
D Robinson,0,37,4
B Bone,1,16,2
R Timmons,0,8,2
B Heard,0,8,2
K Jackson,1,73,8
A Holley,1,68,4
R Ceaser,0,24,6
T Cain,0,22,4
T Jones,1,72,6
R Proctor,0,42,5
A Cross,0,38,4
M Frazier,0,37,3
S Craft,0,24,4
D Montiel,1,20,1
A Henderson,0,12,2
B Hayes,0,-2,1
D Greenberry,0,72,4
M Ambles,1,40,2
D Ayers,0,28,2
W Beadle,0,19,1
R Jackson,0,7,3
K Farrow,0,2,2
P Dorsett,2,143,3
H Waters,0,44,2
C Walford,1,40,4
S Coley,0,19,2
B Berrios,0,18,1
D Johnson,0,16,4
M Lewis,0,6,1
M Morrison,1,84,6
J Holton,0,83,5
C Moore,0,74,6
S Washington,1,65,6
M Boone,0,18,3
A Chisum,0,17,1
M McKay,1,6,2
N Cole,0,5,1
R Moore,0,3,1
D Funchess,1,69,7
A Darboh,0,66,4
D Norfleet,0,24,1
D Smith,0,21,2
J Butt,0,12,2
D Hamilton,1,58,7
B Belton,0,26,4
J James,0,25,3
C Godwin,0,17,1
G Lewis,0,17,3
M Gesicki,0,10,2
K Carter,0,7,1
M Williams,0,64,2
I Fruechte,0,46,3
D Jones,0,29,2
D Wolitarsky,0,9,2
D Cobb,0,5,1
M Shuler,0,60,6
K Prater,0,58,6
J Jackson,1,50,4
D Vitale,0,23,4
T Jones,0,22,3
T Green,0,13,1
C Dickerson,0,12,1
S Vault,0,11,1
P Youngblood Ary,0,5,1
A Scanlan,0,5,1
J Taylor,0,5,2
M McHugh,0,4,1
T Hanrahan,0,1,1
J Moore,0,33,2
J Hunt,0,29,2
M Murphy,0,16,2
B Sasser,0,14,2
L Lee,0,5,1
M Bennett,1,53,5
N Chubb,0,31,4
M Mitchell,0,27,6
J Blazevich,0,18,2
Q Hicks,0,13,1
J Rome,0,11,3
C Conley,0,8,1
R Davis,0,8,1
C Wilkins,2,77,5
D McManus,1,68,2
T Shuler,0,65,3
J Hunt,0,40,2
A Jean Louis,0,37,1
E Frohnapfel,0,28,2
R Yurachek,0,22,2
E Batties,0,50,3
T Pettis,0,47,4
S Tucker,1,29,3
J Bryson,0,23,5
D Clarke,0,20,3
T Barron,0,14,1
J Parker,1,11,2
S Smith,0,5,2
C Collis,0,2,2
D Wilson,1,72,4
M Johnson,0,60,5
J Robinson,0,37,2
G Myles,0,35,3
R Johnson,0,24,2
F Ross,0,11,1
G Walley,0,7,1
D Williams,2,108,6
Q Bray,0,24,3
R Louis,0,23,2
C Uzomah,0,23,2
S Coates,0,22,3
M Davis,0,9,1
J Tillman,0,34,1
G Whiteside,0,32,1
N Copeland,1,16,1
D Forlines,0,51,5
A Sanders,0,38,4
T Stout,0,32,3
A Lewis,0,16,3
C Jacob,1,15,2
S Patterson,0,15,1
J Turner,0,8,3
D Watts,0,8,2
D Ziglar,0,8,1
M Nicholson,0,8,1
D Burton,0,3,1
B Cherry,0,49,1
B Hines,0,35,2
M Valdes Scantling,0,23,3
T Purvis,0,21,1
M Dayes,0,20,3
D Grinnage,1,16,1
J Ramos,0,7,1
T Creecy,0,4,1
J Alston,0,-1,1
D Crimmins,0,38,3
S Alston,0,23,2
J Bordner,0,17,3
C Callinan,0,9,1
M Outlow,0,8,1
J Hillman,0,5,1
D Dudeck,0,1,1
J Richardson,0,122,10
R Turner,1,88,9
H Henderson,1,51,3
K Brock,0,24,1
J Gipson,0,14,3
D Jackson,0,-2,1
R Higgins,2,194,10
J Hansley,0,57,4
S Walker,1,48,5
X Williams,0,18,2
D Gaines,0,7,3
C Lovett,0,3,1
D Hart,0,-1,1
J Brescacin,2,76,6
D Brown,0,76,4
C Beebe,0,45,3
D Maxwell,0,21,2
L Eakes,0,8,1
A Turner,0,5,1
A Daniels,0,0,1
J Kroll,1,97,6
T Davis,0,54,4
D Butler,0,29,2
J Bacci,0,27,2
C Williams,0,24,2
M Kinville,0,15,2
B McCord,1,13,1
S Lavallii,0,10,1
W Fuller,2,133,7
T Folston,1,71,5
C Brown,0,30,2
C Robinson,0,24,2
A Carlisle,0,21,1
G Bryant,0,12,2
B Koyack,0,9,1
C McDaniel,0,0,1
M Hollins,1,84,6
R Morris,0,59,3
Q Davis,1,57,3
J Tabb,0,30,3
R Switzer,0,24,1
M Williams,1,23,1
B Howard,0,23,3
A Proehl,0,11,1
T Logan,0,10,3
D Washington,0,5,1
S Smith,0,86,9
J Reid,0,84,6
B Cope,0,67,5
T Mangen,0,41,4
A Bradley,0,36,2
C Cochran,0,31,4
I Dixon,0,14,1
R Walker,0,14,1
T Edmond,0,10,1
D Brown,0,3,1
R Lewis,0,100,6
R Burbrink,1,77,5
T Greene,1,39,3
R Moore,0,30,4
H Jackson,0,14,2
S Shepard,1,63,4
B Bell,0,30,2
D Neal,0,24,2
S Perine,0,6,2
A Ripkowski,0,6,1
A Ross,0,0,1
J Shipley,0,114,9
M Johnson,0,93,7
J Harris,2,90,5
J Gray,0,20,2
D Leonard,0,7,1
J Warrick,0,5,1
A Foreman,0,3,1
M Brown,0,2,1
D Anthrop,0,133,9
B Knauf,1,29,7
J Sinz,0,20,4
G Holmes,0,12,1
D Yancey,0,11,1
A Hunt,0,6,2
T Lippett,1,138,7
J Lyles,0,36,2
A Burbridge,1,21,2
J Price,1,16,2
K Mumphery,0,11,2
J Langford,0,8,1
M Kings Jr,0,6,2
T Pendleton,0,2,1
A Davis,1,124,6
M McFarland,0,33,4
R Adams,0,27,3
S Price,0,22,3
D Welch,0,21,3
K Swanson,0,16,1
D Johnson,0,14,1
J Hardy,0,114,10
C Worthy,0,56,5
B Allen,1,50,4
I Jones,0,25,4
D Grayson,0,5,1
S Ishmael,2,93,3
J West,0,59,3
A Flemming,0,34,3
P Gulley,0,25,7
B Lewis,0,15,1
S Avant,0,13,2
E Phillips,0,9,1
A Ameen Moore,0,8,1
R Greene,0,107,6
N OLeary,1,97,8
T Rudolph,0,46,6
J Wilson,1,22,4
D Cook,0,17,2
M Pender,1,15,3
K Whitfield,0,13,1
J Fitzpatrick,1,107,5
J Gilmore,0,100,2
K Harper,0,27,2
J Thomas,1,20,1
B Shippen,0,19,1
N Hairston,0,8,1
W Omuso,0,7,1
J Christopher,0,4,1
C Thompson,0,2,1
K Lucas,1,109,9
K Garrett,0,58,5
J Atkinson,0,43,2
J Flanders,0,17,1
D Brewer,0,11,1
M Dixon,1,9,1
D Patterson,0,8,1
Z Langer,0,5,1
J Croom,0,76,6
J Johnson,2,46,3
M North,1,26,4
E Wolf,0,16,1
V Pearson,0,14,2
J Carter,0,14,1
V Wharton,0,10,3
D Young,0,10,1
P Howard,0,5,1
F Shafaat,0,45,3
A Stewart,0,23,2
C Board,0,12,1
X Borishade,0,8,1
R Bagley,0,7,1
D Craine,0,1,2
D Butler,0,34,3
J Shackleford,0,31,2
S Badie,0,17,3
X Rush,0,14,3
T Scott,0,10,2
T Veal,0,9,3
D Hilliard,0,8,1
C Jones,1,7,1
L James,0,5,1
G Davis,0,63,8
A Newsome,0,27,3
D Bradley,0,26,4
D Foxx,0,25,2
C Worthy,1,51,4
K Edenfield,0,41,5
T Ruben,0,25,1
B Burks,0,24,2
B Chitty,0,21,4
C Quisenberry,0,17,2
J Bentley,0,13,2
B Holmes,0,11,2
K Franklin,0,8,1
T Morgan,1,67,7
J Brown,1,61,2
J Bowen,0,50,4
L Rose III,0,50,5
J Matthews,0,24,1
G Hogan,0,20,3
S Noil,0,105,11
R Seals Jones,0,84,7
J Reynolds,1,74,6
T Williams,0,41,5
E Pope,0,30,5
C Clear,0,23,3
B Niederhofer,0,17,3
B Williams,0,14,1
S Holmes,1,13,1
Q Adeboyejo,1,64,2
L Treadwell,0,53,5
C Core,0,18,1
E Engram,0,18,1
V Sanders,0,14,2
Q Burdette,0,11,2
D Lauderdale,2,112,3
J Grant,1,84,5
B Marquez,0,65,5
D Washington,0,25,4
D Cantrell,0,21,2
R Davis,0,14,2
C Batson,0,12,1
D Polite Bray,0,8,1
Q White,0,7,3
R Hall,0,0,1
J Stockton,0,0,1
K White,1,123,13
J Thompson,1,109,6
D Shorts,0,32,2
M Alford,0,24,2
C Clay,0,7,1
R Shell,0,5,2
W Smallwood,0,1,2
J Nelson,1,104,4
M Humphrey,0,76,2
K Backman,0,72,3
J Staples,0,20,1
J Magee,0,16,1
J Howard,1,12,1
D Powell,0,9,2
Q Perdue,0,7,1
N Smith,0,1,1
G Everett,0,-1,1
C Harris,0,80,3
T Smiley,1,77,4
D Kidsy,0,42,3
D Terrell,0,38,4
M Smith,1,18,2
J Chelf,0,14,2
A Jimmerson,0,11,1
C Caldwell,0,11,1
J Payton,2,61,6
E Massington,0,45,5
M Johnson,0,27,1
D Lucien,0,23,3
D Fuller,0,23,5
T Duarte,0,17,2
P Perkins,0,13,3
B Hundley,0,9,1
N Starks,0,7,1
P Brown,1,84,5
B Marshall,0,41,5
D Allen,0,35,2
D Stanford,0,28,3
T Tyner,1,21,1
H Grasu,0,1,1
A Golden,2,70,6
J Bell,0,32,3
A Jones,0,26,6
I Hamilton,0,18,1
N Jeffery,0,6,1
Z Pascal,1,49,3
D Washington,1,39,5
N England,0,39,2
M Little,1,38,1
A Vaughan,0,24,1
R Lawry,0,7,1
B Armstrong,0,45,3
C Hubble,0,30,2
K Jones,0,24,4
K Bias,0,22,2
A Grubb,0,20,2
K Harrison,0,16,2
J Monroe,0,15,1
M Lerch,0,5,1
J Williams,0,-2,1
G Coleman,0,43,1
J Smith,1,38,4
F Porter,0,33,3
D Rhymes,0,19,1
D Turner,0,5,1
A Samuel,0,3,1
H Sharp,2,164,12
J Hill,0,61,1
J Natson,0,39,2
H Weichers,0,26,2
L Hunt,0,9,1
D Robinson,0,8,3
R Butler,0,4,1
J Robinette,0,105,4
G Griffin,0,59,4
G Brown,0,25,2
J Lee,0,12,2
A Ludowig,0,12,1
M Barnes,0,6,1
M Galland,0,5,1
C Duncan,1,119,7
N Marcus,0,25,1
T Wilkins,0,15,1
L Rayford,0,11,1
C Dorrell,0,9,1
S Scheu,0,7,1
R Webb,0,3,2
D Sims,0,0,1
M Holloway,0,79,3
N Perera,0,47,4
C Korn,0,40,2
N Prater,0,20,1
K Dinkins,0,4,2
S Arneson,0,48,4
A Erickson,0,18,2
K Doe,0,16,1
T Fumagalli,0,12,1
J Fredrick,0,3,1
M Gordon,0,0,1
M Dudek,0,59,4
J Ferguson,0,30,3
M LaCosse,1,23,2
G Allison,1,20,4
M Barr,0,3,1
B Gunter,1,50,2
B Ijah,0,34,3
L White,0,31,2
J Gaines,0,23,2
B Miller,0,22,2
R Price,0,13,2
C Best,0,3,1
E McGuire,1,85,4
A Riles,0,81,3
J Butler,0,23,1
L Pettis,0,14,2
E Tatford,0,12,1
G Fuselier,0,11,3
N Byrne,0,7,1
D Scott,0,7,1
J Villamin,2,83,3
V Bolden,0,75,4
T Ward,0,45,6
R Ortiz,0,26,3
H Jarmon,0,20,1
C Hamlett,0,15,2
T Anderson,0,5,1
C Smith,0,3,1
D Anderson,0,35,4
T Patrick,0,19,2
W Tonga,0,11,1
D Booker,0,-3,2
T Boyd,1,86,6
C Voytik,0,29,1
J Conner,0,10,2
R Ibrahim,0,-4,2
C Phillips,1,59,7
I Ford,0,58,4
B Hodges,0,55,3
R Malleck,0,28,3
J Caleb,0,25,2
W Byrn,0,22,4
S Rogers,0,13,2
M Brewer,0,5,1
T Ware,0,43,3
S Williams Rhodes,1,41,4
J Ajayi,0,37,4
J Roh,0,26,3
T Sperbeck,0,21,2
D Burroughs,0,20,2
J McNichols,0,20,3
H Huff,0,11,1
G Hedrick,1,9,1
J Harper,1,57,4
D Hardaway,0,44,2
M Waller,0,12,3
D Root,0,11,2
J Quezada,0,3,2
M Ambles,0,96,6
D Greenberry,1,63,10
R Jackson,1,59,3
K Farrow,0,25,5
W Beadle,0,18,4
T McCloskey,0,7,1
J Thomas,0,150,3
K Kirkwood,1,47,2
J Christopher,0,30,2
J Fitzpatrick,0,22,2
R Deloatch,0,9,1
B Shippen,0,3,1
C Thompson,0,-2,1
J Robinette,1,96,4
G Brown,0,63,1
T Duncan,0,43,2
C Wiggins,0,10,0
J Magnant,0,2,1
M Bundy,0,1,1
L Bratton,0,-5,0
R Jordan,0,-18,0
A Cooper,2,140,8
T Yeldon,0,45,3
D Henry,1,41,1
D White,0,30,3
C Sims,0,14,3
T Flournoy Smith,1,14,1
J Fowler,0,12,1
A Stewart,0,8,1
J Reynolds,0,42,3
B Niederhofer,0,34,3
S Noil,0,32,4
E Pope,0,22,2
S Holmes,0,4,1
M Kennedy,0,4,4
B Williams,0,2,1
J White,0,1,1
H Henry,1,92,5
A Derby,0,45,3
J Cornelius,0,38,4
K Hatcher,1,36,5
D Wilson,0,29,3
C Hollister,0,21,2
D Morgan,0,18,1
J Williams,0,12,3
K Edwards,1,4,1
A Collins,0,1,1
C Conley,1,128,5
M Bennett,1,31,3
M Mitchell,0,12,1
N Chubb,0,8,1
D Foster,0,92,7
J Strong,1,75,8
D Nelson,0,39,3
C Smith,0,24,3
E Jefferson,0,20,1
K Ballage,0,-3,1
D Lewis,0,-5,1
T Montgomery,0,82,6
G Taboada,0,53,2
A Hooper,0,25,3
M Rector,0,18,3
E Cotton,0,14,1
J Trojan,0,9,2
J Pratt,0,6,1
C McCaffrey,0,5,1
C Callinan,0,64,3
D Crimmins,0,48,1
S Alston,1,23,3
J Bordner,1,6,1
M Outlow,0,2,1
M Williams,0,128,8
A Scott,0,72,10
J Leggett,0,25,2
A Humphries,0,17,1
C Davidson,0,14,1
G Hopper,0,13,2
J McCullough,0,10,1
D Howard,0,3,1
S Cooper,0,2,1
W Gallman,0,1,2
R Burbrink,0,42,5
T Greene,0,32,5
H Coby,0,22,1
H Jackson,0,13,3
R Moore,0,12,2
R Lewis,0,11,2
T Redding,0,7,2
D Phillips,1,94,3
C Davis,1,67,7
D Braverman,0,5,3
K Roberts,0,4,1
T Moton,0,-4,1
M Mathews,2,182,16
P Lasike,1,69,5
J Leslie,0,47,6
M Juergens,0,41,4
D Mahina,0,19,2
C Pearson,0,13,1
K Nelson,1,13,2
A Brown,0,11,1
T Houk,0,9,1
T Dye,0,4,1
D Jackson,0,95,3
J Gipson,0,61,4
R Turner,1,56,9
H Henderson,0,47,6
K Brock,0,21,3
J Butler,0,5,1
K Lawler,1,88,3
S Anderson,0,65,4
B Treggs,0,41,4
D Powe,0,40,3
T Davis,1,29,3
C Harper,1,29,5
D Lasco,0,17,3
K Muhammad,0,1,1
P Perkins,2,75,4
J Payton,0,47,5
T Duarte,0,47,3
D Lucien,0,37,2
J James,0,31,1
M Johnson,0,30,4
D Fuller,0,29,5
E Massington,0,14,3
N Iese,0,13,2
N Starks,0,7,2
R Hall,0,68,6
B Perriman,1,57,2
J Worton,0,21,3
D Wilson,0,-7,1
T Veal,0,55,3
C Jones,0,41,3
J Shackleford,0,16,2
T Encalade,0,14,1
X Rush,0,8,1
T Scott,0,6,1
D Breaux,0,5,1
S Badie,0,4,3
L James,0,0,1
D Butler,0,-1,1
D Hilliard,0,-1,1
T Davis,2,128,10
A Rice,0,42,3
D Butler,0,34,3
B McCord,0,27,1
C Williams,0,7,1
T Rawls,0,6,1
J Bacci,1,1,1
K Mabon,1,99,7
C Lacanaria,0,37,5
J Williams,0,26,4
C Shillings,0,19,2
J Edwards,0,13,2
J Hogue,0,4,1
R Higgins,0,187,10
J White,0,9,1
D Hart,0,9,1
S Walker,0,9,3
J Hansley,0,8,2
X Williams,0,8,1
C Lovett,0,8,1
T Jarrells,0,5,1
R Butler,0,46,5
H Sharp,0,33,2
J Natson,0,28,6
D Robinson,0,24,2
H Weichers,0,16,2
B Suite,0,7,1
J Hill,0,6,1
J Crowder,0,99,8
I Blakeney,0,42,6
M McCaffrey,0,17,2
D Reeves,1,11,2
J Barnes,0,9,4
E Schneider,1,1,1
M Gooch,0,129,6
D Jennings,0,79,3
A Levrone,0,26,2
Z Swanson,0,21,1
T Mizzell,0,19,3
D Dowling,0,12,1
C Severin,0,11,2
C Wingo Reeves,0,10,1
K Parks,0,7,1
K Dockins,0,6,1
K Shepherd,1,5,1
L Whitehead,2,125,8
K Woods,1,83,4
J Stoshak,0,40,3
M Jackson,0,29,2
D Moise,0,22,2
T Moore,0,14,1
M Cunningham,0,13,1
W Dukes,0,13,1
G Hankerson,0,1,1
A Deleon,0,1,1
T Taylor,1,78,4
A Grant,0,66,4
W McNeal,1,56,5
A Wales,0,42,4
J Dangerfield,0,39,6
M Henry,1,36,2
N Norris,0,16,1
J German,0,3,1
L Allen,0,-1,1
J Smith,0,74,8
C White,0,46,1
A Dan Fodio,0,40,3
C Taylor,1,27,3
T Lowder,0,19,1
D Jasper,0,5,1
A Gardner,0,-3,1
D Johnson,2,79,3
J Hunt,0,39,1
A Jean Louis,1,26,2
E Frohnapfel,0,25,3
T Shuler,0,20,2
D McManus,0,15,2
C Wilkins,0,9,1
R Yurachek,1,1,1
D Robinson,0,48,4
T Westbrook,1,35,3
L Pittman,0,34,1
C Burton,0,10,2
A Fulwood,0,10,2
M Jones,0,7,2
C Worton,0,4,1
B Sasser,0,9,3
D White,0,9,2
J Hunt,0,2,1
R Greene,1,108,8
T Rudolph,1,80,6
J Wilson,0,45,4
K Williams,0,27,2
N OLeary,0,13,3
C Robinson,2,99,8
W Fuller,1,79,8
C Prosise,0,59,6
C Brown,0,38,5
B Koyack,0,29,2
A Carlisle,0,9,2
J McCain,1,139,11
J Podrabsky,0,35,4
D Watson,0,33,3
Jr,0,13,4
E Penny,0,6,1
A Shapiro,0,58,2
J Matthews,0,14,1
L Rose III,0,8,1
J Bowen,0,7,2
B Betancourt,0,5,1
J Brown,0,4,1
G Hogan,0,4,1
S Cobbs,0,13,1
T Coleman,0,6,2
N Stoner,0,-3,1
J Fuchs,0,-5,1
T Lippett,0,123,7
J Price,1,83,3
M Kings Jr,1,59,6
A Burbridge,0,48,5
R Shelton,1,19,3
J Brooks,0,108,7
C Humphrey,1,72,5
K White,0,64,5
C Pierce,2,55,5
J Boyle,0,35,2
N Holley,0,16,2
E Calhoun,0,10,1
X Moss,0,11,1
R Maples,0,9,2
K White,0,8,1
T Giovannelli,0,7,1
D Parker,0,132,9
E Rogers,1,35,5
G Christian,0,15,1
T Ferguson,0,9,1
L Scott,0,5,1
C Standberry,0,3,1
K De La Cruz,1,3,1
J Quick,0,2,1
M Dyer,0,-1,1
B Hines,0,75,2
B Cherry,0,51,5
D Grinnage,2,43,3
S Louis,0,31,2
M Dayes,0,15,4
N Brown,0,5,1
S Thornton,0,3,1
T Magee,0,44,3
T Dural,1,39,2
T Dickson,0,27,1
K Hilliard,0,10,1
D Robinson,0,52,3
G Johnson,0,30,2
R Timmons,0,24,4
S Williams,0,15,3
B Bone,0,15,2
J Blue,0,11,1
D Warren,0,6,1
M Horton,0,-2,1
B Heard,0,-5,2
S Griffin,1,70,6
T Taylor,0,56,4
C Henderson,0,21,2
H Lee,0,6,1
M Gaines,0,4,1
J Williams,0,35,2
K Harrison,1,35,1
C Hubble,0,28,2
J Monroe,0,26,4
B Jones,0,24,2
M Mack,0,17,1
A Grubb,0,10,5
T Stevens,0,9,1
D Glasco II,0,6,2
S Diggs,1,130,9
A Etta Tawo,0,46,3
J Winfree,0,14,2
K Goins Jr,0,12,2
W Brown,0,4,1
D Bullock,0,100,8
J Duzey,0,80,8
D Powell,0,36,3
T Smith,0,30,4
G Kittle,0,25,1
K Martin Manley,0,25,4
M Weisman,0,11,1
R Hamilton,0,4,1
J Hillyer,1,4,1
H Krieger Coble,1,2,1
T Sharpe,0,193,13
J Sifrin,0,74,4
R Mills,0,29,2
S Nesmith,0,25,2
A Libby,0,11,3
S Abrokwah,0,5,2
L Woodley,0,1,1
M Michel,0,-1,1
T Russell,1,41,3
K Strange,0,38,4
B Hill,1,34,1
D Gibson,0,29,1
T Allen,0,5,1
I Fruechte,0,45,1
D Jones,0,42,1
K Maye,1,37,1
M Williams,1,22,3
D Wolitarsky,0,19,2
D Cobb,0,0,1
D Anthrop,1,67,4
A Hunt,0,24,5
J Sinz,0,20,2
R Mostert,0,19,2
G Holmes,1,13,1
D Yancey,1,8,1
J Jurasevich,0,2,1
V Sanders,1,108,4
L Treadwell,0,43,4
E Engram,1,28,1
C Core,0,12,1
M Dodson,0,6,1
Q Burdette,0,4,1
E Brazley,0,1,1
J Walton,0,1,1
J Malone,0,75,5
V Pearson,0,26,5
P Howard,0,24,2
M North,0,24,1
J Hurd,0,19,2
A Ellis,0,9,1
E Wolf,0,6,1
M Lane Jr,0,5,1
J Pickett,0,3,1
C Perkins,1,65,1
M Henry,1,36,2
D Clarke,0,30,1
S Tucker,0,6,1
J Bryson,0,4,1
J Staples,1,83,4
K Backman,0,26,4
D Vinson,0,22,4
M Humphrey,0,21,3
J Magee,0,15,1
N Height,0,12,1
J Howard,0,3,1
J Nelson,0,3,1
R Switzer,2,136,9
M Hollins,1,46,3
R Morris,0,39,5
B Howard,1,35,4
J Tabb,0,34,3
T Logan,0,31,5
T Thorpe,0,21,1
A Proehl,0,20,3
Q Davis,0,14,2
K Francis,0,14,3
D Smelter,1,58,2
D Waller,1,55,1
D Hill,0,47,1
T Zenon,1,37,2
B Snoddy,0,33,1
Z Laskey,0,5,1
D Brown,1,128,4
D Maxwell,0,26,2
D Hare,0,18,1
C Beebe,0,18,2
L Eakes,0,17,1
R Sterling,0,10,2
J Brescacin,0,6,1
A Turner,0,5,1
J Bouagnon,0,-1,1
J Huff,0,-2,1
R Williams,1,97,5
D Frazier,0,87,7
R Smith,0,70,3
S Martin,1,54,4
J Murphy,0,31,3
F McRae,0,7,1
M Shuler,0,33,5
T Jones,0,24,3
T Green,0,23,1
D Vitale,0,22,2
K Prater,0,21,3
C Dickerson,0,21,2
S Buckley,0,19,1
S Vault,0,10,1
K Bell,0,89,5
D Pierson El,0,66,3
J Westerkamp,0,28,2
A Moore,0,18,1
T Armstrong Jr,1,16,1
A Abdullah,0,13,4
T Foster,0,6,1
T Newby,0,1,2
C Harris,0,216,15
D Terrell,0,34,2
C Caldwell,0,23,1
A Jimmerson,0,11,1
J Wilson,0,3,1
M Thomas,1,76,3
J Richard,0,71,8
M Ricard,0,55,5
C Martin,1,51,5
J Cox,0,16,1
K Foster,0,12,1
D Thompson,0,11,1
M Triplett,0,6,1
I Smith,0,6,1
G Payne,0,1,1
J Marshall,0,58,3
M Thomas,0,55,4
D Smith,0,42,1
N Vannett,2,38,2
E Elliott,0,28,4
J Heuerman,0,16,1
E Spencer,1,10,2
C Smith,0,7,1
C Samuel,0,7,1
L Carroo,0,100,5
J Goodwin,0,28,4
M Burton,0,22,2
A Turzilli,0,17,1
T Kroft,0,17,2
J Grant,0,8,3
A Patton,0,4,1
J Reid,0,57,4
I Dixon,1,49,1
A Ouellette,1,30,4
C Cochran,0,22,2
L Smith,0,20,3
D Patterson,0,12,2
T Mangen,0,7,1
Z DOrazio,1,117,9
A Pratt,0,54,4
F Bickley,0,42,3
L Smith,0,22,2
T Williams,0,11,1
C Hundley,1,11,2
J Lewis,0,8,1
A Ritossa,0,3,1
S Shepard,1,197,15
D Neal,1,33,3
B Bell,1,31,3
M Quick,0,27,2
A Bennett,0,19,1
D Flowers,0,16,1
S Perine,0,7,2
A Ross,0,5,1
T Lockett,1,86,6
C Sexton,0,77,8
G Gronkowski,1,62,1
P Brown,0,99,3
D Carrington,0,79,5
D Stanford,1,55,5
B Marshall,1,48,5
D Allen,0,28,2
T Tyner,0,13,1
E Baylis,0,10,1
R Freeman,0,4,2
D Cooper,1,48,6
L Coleman,0,34,3
D Pettis,0,23,2
J Mickens,0,22,3
D Washington,0,20,3
J Ross,0,15,3
B Lenius,0,9,2
J Perkins,0,8,1
D Campbell,0,5,1
W Saxton,0,31,2
Jr,1,27,2
B Bowman,0,15,2
S Smith,1,15,1
X Johnson,0,14,2
M Shinn,0,13,1
J Jones,0,11,1
D Harden,2,132,10
R Davis,0,108,4
J Ruiz,1,75,7
G Howse,0,1,1
D Smith,0,-5,1
J Adams,1,91,3
P Cooper,0,51,4
S Roland,1,45,2
M Davis,0,24,1
R Anderson,0,24,1
K Brent,0,20,2
D Williams,0,14,1
S Carson,0,7,1
S Jeffery,0,5,1
D Fletcher,0,55,4
A Suttles,0,19,4
J Snellings,0,14,1
K Mall,0,7,1
H McCloud,0,-4,1
C Favreau,0,42,1
L Mills,1,42,4
L Clark,0,32,1
E Judge,0,19,1
M Holder,0,12,1
J Hazely,0,10,1
D Gordon,0,8,1
R Craighead,0,7,1
A Roberts,0,6,1
D Pumphrey,0,-4,1
M Kemp,1,68,5
Q Pedroza,0,47,4
S Harding,0,30,4
J Puu Robinson,0,26,3
J Vele,0,3,1
N Halverson,0,42,4
C Lancaster,0,40,2
D Thompson,0,31,3
S Nelson,0,21,1
D Joseph,0,15,3
P Line,0,12,3
D Durall,0,10,2
D Stewart,0,7,2
C Gladney,0,61,2
M McKay,0,56,2
S Washington,0,36,3
R Moore,0,27,1
J Holton,1,23,1
M Morrison,0,20,3
A Chisum,0,17,2
N Cole,0,12,1
D Dowdy,0,9,1
C Moore,0,7,1
J Doctson,2,225,7
D Gray,1,58,4
T Slanina,0,48,4
K Hicks,0,35,2
D Porter III,0,18,3
C Echols Luper,0,18,3
J Story,0,5,1
E Porter,0,5,1
B Catalon,0,3,2
D Glidden,0,59,5
B Sheperd,0,57,1
J Seaton,0,13,1
T Hill,0,6,1
M Ateman,0,-3,2
J Harris,0,148,9
J Shipley,0,92,6
M Johnson,1,42,2
A Foreman,0,12,1
M McFarland,0,11,2
J Gray,0,9,2
G Swaim,0,5,1
L Joe,0,3,1
D Montgomery,0,100,9
A Lazard,1,80,8
E Bibbs,2,73,10
J Wesley,0,47,3
D Nealy,0,25,4
D Daley,0,15,1
A Wimberly,0,5,1
K Lucas,1,160,11
D Patterson,0,55,2
B Louie,0,44,2
J Atkinson,0,30,2
C Floyd,0,16,3
T Dickerson,0,9,2
A Davis,3,154,6
D Welch,0,24,1
M Mack,0,24,2
S Price,0,20,2
R Adams,0,17,3
D Tice,0,15,1
D Johnson,0,10,1
M McFarland,0,8,1
T Page,0,44,2
T Ruben,0,32,2
K Dent,0,28,2
K Franklin,0,20,3
C Worthy,0,19,3
J Johnson,0,18,3
C Peterson,0,18,2
E Thompson,0,13,1
J Chunn,0,10,1
T Longmire,0,10,1
B Holmes,0,8,2
J Bentley,0,4,1
B Burks,0,2,2
K Edenfield,0,2,1
J Harris,0,1,1
M Jones,1,59,1
T Upshaw,0,14,1
S McElfresh,0,12,1
S Meadors,0,8,1
M McGuire,0,7,1
T Sumler,0,5,2
B Burns,0,5,2
J Grant,0,72,6
B Marquez,1,70,6
I Sadler,1,68,4
D Cantrell,0,23,2
D Washington,0,21,2
R Davis,1,16,3
J Stockton,0,14,2
K Williams,0,9,1
B Pearson,0,5,1
D Webb,0,-10,1
J Mundine,1,82,7
N King,0,51,2
N Harwell,0,45,3
B Johnson,0,25,2
J McCay,1,23,2
C Avery,0,10,2
D Mann,0,-1,2
N Agholor,3,128,6
J Smith,1,104,4
B Dixon,2,24,2
S Mitchell,1,24,1
R Telfer,0,19,4
J Allen,0,12,1
D Rogers,0,8,1
N Spruce,1,69,9
T McCulloch,0,44,4
S Fields,1,35,3
D Goodson,0,30,4
S Liufau,0,17,1
S Irwin,0,15,2
D Lee,0,8,2
P Lindsay,0,7,1
M Creer,0,7,2
T Jones,0,3,1
M Adkins II,0,-4,2
E Scott,0,48,5
J Williams,0,24,3
C Serigne,1,15,2
J Crump,0,9,2
D Wortham,0,3,1
D Pike,0,0,1
O Reynolds,0,0,1
S Ishmael,0,72,6
J West,0,41,5
P Gulley,0,23,1
