batters faced, earned runs, era, fly balls, ground balls, hit batters, hits allowed, home runs allowed, innings pitched, name, order, pitches, result, runs allowed, strike outs thrown, strikes, walks allowed
28,1,1.510,7,10,[],5,0,7.000,Roger Clemens,1,117,W,2,4,75,2
3,0,5.400,2,0,[],0,0,1.000,John Franco,2,12,,0,1,8,0
4,0,6.290,2,0,[],1,0,1.000,Russ Springer,3,22,,0,1,15,0
29,6,5.640,9,6,['Craig Biggio', 'Craig Biggio'],5,1,6.667,Jason Jennings,1,92,L,6,5,56,2
5,0,2.300,1,0,[],1,0,1.333,Jay Witasick,2,26,,0,3,16,0
22,2,1.510,7,6,[],5,1,5.333,Pete Walker,1,75,W,2,3,49,0
5,0,2.900,2,1,[],1,0,1.333,Jason Frasor,2,17,H,0,1,10,0
1,0,5.820,0,0,[],0,0,0.333,Scott Schoeneweis,3,4,H,0,1,3,0
2,0,3.200,0,0,['Luis Matos'],1,0,0.333,Justin Speier,4,7,H,0,0,4,0
5,0,2.590,2,2,[],0,0,1.667,Miguel Batista,5,13,S,0,1,10,0
24,3,5.540,2,6,['Aaron Hill'],5,0,5.000,Daniel Cabrera,1,100,L,3,7,62,3
7,0,3.620,0,4,[],2,0,2.000,Todd Williams,2,25,,0,1,18,0
3,0,5.130,1,1,[],0,0,1.000,Steve Kline,3,10,,0,1,7,0
17,0,5.050,2,11,[],3,0,5.000,Horacio Ramirez,1,66,W,0,2,38,1
3,0,1.760,0,3,[],0,0,1.000,Kevin Gryboski,2,17,,0,0,10,0
3,0,1.690,2,0,[],0,0,1.000,Blaine Boyer,3,13,,0,1,7,0
3,0,5.940,2,0,[],0,0,1.000,Jim Brower,4,11,,0,1,8,0
4,0,6.330,0,3,[],1,0,1.000,Danny Kolb,5,18,,0,0,8,1
23,4,2.980,9,3,[],6,1,5.000,Brian Moehler,1,76,L,4,1,46,4
8,4,7.400,1,2,[],5,1,1.000,John Riedling,2,26,,4,0,14,0
3,0,1.350,0,0,[],0,0,0.333,Valerio De Los Santos,3,14,,0,1,4,2
2,0,3.950,0,1,[],0,0,0.667,Nate Bump,4,8,,0,1,6,0
3,0,0.000,1,2,[],0,0,1.000,Randy Messenger,5,9,,0,0,3,1
27,3,4.440,4,6,[],6,0,6.667,Doug Davis,1,115,W,3,9,75,1
6,1,2.720,2,1,[],1,0,1.333,Matt Wise,2,27,,1,1,17,1
4,0,3.420,2,1,[],1,0,1.000,Julio Santana,3,13,,0,0,9,0
13,8,4.270,1,2,[],7,1,1.667,Carlos Zambrano,1,51,L,8,2,34,1
15,0,4.760,2,5,[],0,0,4.333,Rich Hill,2,66,,0,6,44,2
4,1,7.200,0,2,[],1,1,1.000,Joe Borowski,3,16,,1,1,11,0
4,0,2.200,0,2,['Rickie Weeks'],0,0,1.000,Will Ohman,4,12,,0,1,8,0
30,0,4.830,7,6,[],5,0,8.000,Jason Schmidt,1,116,W,0,10,71,2
1,0,3.100,0,0,[],0,0,0.333,Scott Eyre,2,6,,0,1,3,0
2,0,5.040,0,0,[],0,0,0.667,Tyler Walker,3,10,,0,2,7,0
29,3,4.230,8,8,[],8,0,6.333,Brad Halsey,1,84,L,4,3,57,3
3,0,18.000,0,1,[],1,0,0.667,Greg Aquino,2,13,,0,1,8,0
3,0,0.000,2,1,[],0,0,1.000,Brandon Medders,3,10,,0,0,6,0
29,2,3.280,10,5,[],6,2,7.000,Cliff Lee,1,103,,2,6,68,3
1,0,3.100,1,0,[],0,0,0.333,Scott Sauerbeck,2,1,H,0,0,1,0
3,2,3.560,1,0,[],2,0,0.333,Bob Howry,3,10,H,2,0,7,0
3,0,0.930,1,0,[],2,0,0.333,Arthur Rhodes,4,16,BS,0,0,10,0
6,1,2.890,2,0,[],2,0,1.000,Bob Wickman,5,26,L,1,1,16,1
25,1,4.830,6,5,[],6,0,5.000,Wade Miller,1,112,,2,4,69,3
5,2,7.470,0,3,[],2,0,1.333,Alan Embree,2,14,,2,1,12,0
1,0,2.350,0,1,[],0,0,0.333,Mike Myers,3,3,,0,0,2,0
5,0,1.270,0,2,[],2,0,1.000,Mike Timlin,4,13,,0,1,9,0
5,0,5.350,4,0,[],1,0,1.333,Keith Foulke,5,15,W,0,0,9,0
31,3,4.360,15,5,[],8,0,7.333,Jamie Moyer,1,116,,3,2,76,1
8,0,2.630,2,3,[],2,0,1.667,JJ Putz,2,31,,0,0,17,2
1,0,5.110,0,0,[],1,0,0.000,Matt Thornton,3,7,,0,0,6,0
3,0,3.090,0,2,[],0,0,0.667,Julio Mateo,4,7,,0,0,3,1
4,0,3.290,2,0,[],0,0,1.333,Ron Villone,5,25,,0,2,14,0
6,1,1.670,1,2,[],2,0,1.000,Eddie Guardado,6,24,W,1,0,15,1
28,1,4.410,8,10,['Mike Morse'],4,1,7.333,Barry Zito,1,115,,1,3,69,2
3,1,6.460,2,0,[],1,0,0.667,Kiko Calero,2,10,H,1,0,6,0
3,1,3.600,0,1,[],1,0,0.667,Ricardo Rincon,3,7,H,1,1,5,0
5,0,1.430,1,1,[],1,0,1.333,Justin Duchscherer,4,14,BS,0,2,11,0
10,0,5.940,1,1,[],4,0,1.667,Ryan Glynn,5,38,L,2,4,27,0
22,4,4.440,5,7,[],6,1,5.000,Tim Stauffer,1,91,L,4,3,59,1
9,0,1.820,1,3,[],2,0,2.000,Chris Hammond,2,25,,0,2,15,1
4,1,2.430,0,2,[],2,0,1.000,Rudy Seanez,3,13,,1,1,10,0
2,0,3.740,0,0,[],1,0,0.333,Dennys Reyes,4,10,,1,1,6,0
3,0,2.410,1,0,[],1,0,0.667,Scott Linebrink,5,9,,0,1,6,0
23,3,5.720,8,2,[],6,1,5.000,DJ Houlton,1,97,W,3,5,61,2
4,0,2.080,0,3,[],0,0,1.333,Franquelis Osoria,2,13,H,0,1,8,0
4,1,4.430,0,1,[],0,0,0.667,Kelly Wunsch,3,20,H,1,1,10,2
6,0,3.820,2,1,[],1,0,1.000,Duaner Sanchez,4,23,H,0,0,12,2
4,0,4.500,0,2,[],1,0,1.000,Yhency Brazoban,5,17,S,0,1,11,0
23,1,2.020,9,5,['Carlos Beltran', 'Mike Cameron'],3,1,6.000,Robinson Tejeda,1,67,,1,4,49,0
5,1,3.540,2,1,[],1,0,1.000,Ryan Madson,2,22,W,1,0,13,1
5,2,11.370,1,1,[],1,1,1.000,Ugueth Urbina,3,19,,2,1,13,1
4,0,2.410,2,0,[],0,0,1.000,Billy Wagner,4,27,,0,1,17,1
29,2,3.970,7,9,[],6,1,6.000,Victor Zambrano,1,107,,2,4,59,3
2,1,4.910,0,0,[],0,0,0.333,Royce Ring,2,9,L,1,1,5,1
6,5,4.140,0,0,['Pat Burrell'],3,0,0.333,Aaron Heilman,3,22,,5,1,9,1
3,0,5.400,1,0,[],1,0,0.667,Dae Sung Koo,4,12,,0,1,8,0
2,0,7.710,0,1,[],0,0,0.667,Danny Graves,5,8,,0,1,5,0
29,4,4.570,5,6,['Jamey Carroll', 'Junior Spivey'],7,2,7.000,Josh Fogg,1,120,,4,7,77,2
1,0,5.460,0,0,[],1,0,0.000,Brian Meadows,2,4,,0,0,2,0
5,1,3.210,1,2,[],1,0,1.000,Mike Gonzalez,3,25,L,1,0,13,2
4,0,2.550,0,3,[],1,0,1.000,Rick White,4,13,,0,0,8,0
28,4,3.140,9,6,[],7,3,6.333,John Patterson,1,116,,4,4,75,2
5,0,2.190,1,3,[],0,0,1.667,Hector Carrasco,2,18,W,0,1,13,0
3,0,1.000,2,0,[],0,0,1.000,Chad Cordero,3,15,S,0,1,10,0
27,3,6.220,6,10,[],5,1,7.000,Ramon Ortiz,1,100,W,3,5,63,3
3,3,6.270,0,0,['David Eckstein'],1,0,0.000,Ryan Wagner,2,12,,3,0,4,1
7,0,3.990,1,4,[],2,0,1.667,David Weathers,3,22,H,0,0,16,0
1,0,2.970,0,0,[],0,0,0.333,Kent Mercker,4,4,S,0,1,4,0
24,7,4.750,1,4,[],12,2,4.000,Mark Mulder,1,90,L,7,7,55,1
6,0,1.910,3,1,[],0,0,2.000,Al Reyes,2,23,,0,2,17,0
4,0,2.700,1,2,[],0,0,1.000,Ray King,3,15,,0,0,8,1
5,0,2.670,1,1,['Jacob Cruz'],1,0,1.000,Julian Tavarez,4,15,,0,1,10,0
23,5,4.220,4,6,[],8,1,4.000,Joe Mays,1,80,L,6,1,51,3
6,1,4.910,0,3,[],1,0,1.000,Terry Mulholland,2,24,,1,0,12,2
4,0,0.850,1,2,[],1,0,1.000,Jesse Crain,3,13,,0,0,8,0
7,0,2.220,1,3,[],1,0,1.000,JC Romero,4,31,,1,0,17,2
3,0,2.870,0,1,[],0,0,1.000,Juan Rincon,5,13,,0,2,10,0
5,0,3.680,0,1,[],0,0,1.000,Joe Nathan,6,23,,0,2,11,2
32,0,3.660,7,14,[],5,0,9.000,Nate Robertson,1,101,W,1,6,72,1
28,0,2.480,4,13,[],5,0,8.000,Mark Buehrle,1,103,W,1,6,75,1
3,0,5.140,1,0,[],0,0,1.000,Shingo Takatsu,2,12,,0,2,8,0
25,5,5.620,4,9,['Aaron Rowand'],7,1,5.000,JP Howell,1,91,L,5,2,51,4
8,0,3.510,2,2,[],1,0,2.000,Mike Wood,2,40,,0,2,22,1
3,0,0.000,1,2,[],0,0,1.000,Jonah Bayliss,3,13,,0,0,9,0
27,5,4.690,4,8,['Toby Hall', 'Toby Hall'],6,2,6.667,Carl Pavano,1,105,L,5,7,70,1
1,0,6.230,1,0,[],0,0,0.333,Mike Stanton,2,2,,0,0,1,0
6,0,3.690,1,3,[],0,0,2.000,Tanyon Sturtze,3,19,,0,2,14,0
28,3,4.620,7,10,['Russ Johnson'],4,1,7.000,Scott Kazmir,1,115,W,3,4,68,2
3,0,4.410,2,0,[],1,0,0.667,Lance Carter,2,7,H,0,0,4,0
6,0,3.060,1,0,[],1,0,1.333,Danys Baez,3,28,S,0,3,15,1
31,2,2.510,1,0,['Sal Fasano'],7,0,8.000,Roy Halladay,1,98,W,2,8,74,0
3,0,3.600,0,2,[],0,0,1.000,Vinnie Chulk,2,8,,0,1,6,0
27,6,5.420,7,6,['Shea Hillenbrand'],11,0,5.333,Sidney Ponson,1,89,L,6,1,54,2
3,0,1.800,2,0,[],1,0,0.667,Chris Ray,2,9,,0,0,7,0
4,0,6.330,1,2,[],1,0,1.000,Steve Reed,3,11,,0,0,8,0
4,0,0.960,1,0,[],1,0,1.000,James Baldwin,4,11,,0,1,5,1
24,3,2.970,8,7,[],4,2,6.000,Jorge Sosa,1,84,L,3,2,59,2
7,4,6.250,2,0,[],5,0,0.667,Adam Bernero,2,21,,4,0,14,0
5,0,3.380,1,3,[],2,0,1.333,Jorge Vasquez,3,13,,0,0,10,0
5,1,6.430,1,2,[],2,0,1.000,Danny Kolb,4,14,,1,0,9,0
31,0,1.760,11,9,[],5,0,9.000,Dontrelle Willis,1,113,W,0,7,78,1
29,6,3.680,9,4,[],8,2,6.667,Ben Sheets,1,96,,6,7,59,1
5,0,3.450,0,2,[],1,0,1.333,Ricki Bottalico,2,27,W,0,1,15,1
5,1,3.070,1,1,[],2,0,1.000,Derrick Turnbow,3,19,S,1,1,14,0
28,4,3.130,8,8,[],7,2,6.000,Glendon Rusch,1,103,,4,2,62,3
5,2,4.050,1,1,[],2,0,0.667,Michael Wuertz,2,31,H,2,0,18,1
2,0,2.160,1,0,[],1,0,0.333,Will Ohman,3,9,BS,0,0,6,0
5,2,5.660,2,0,[],2,1,1.000,Mike Remlinger,4,17,L,2,1,14,0
20,3,3.380,2,4,['Jason Bay'],7,0,3.000,Matt Morris,1,87,L,6,3,53,1
7,0,1.290,1,2,[],1,0,2.000,Cal Eldred,2,25,,0,2,14,1
12,1,3.600,2,4,[],3,1,2.000,Randy Flores,3,43,,5,1,24,2
3,0,1.850,0,3,[],0,0,1.000,Jason Isringhausen,4,9,,0,0,5,0
4,0,2.600,0,2,[],1,0,1.000,Julian Tavarez,5,12,,0,1,9,0
25,3,3.770,10,2,[],6,1,6.000,Dave Williams,1,89,W,4,5,58,1
13,3,3.270,3,4,['Mark Grudzielanek'],3,0,2.333,Salomon Torres,2,49,,3,0,29,2
2,0,2.500,2,0,[],0,0,0.667,Rick White,3,7,S,0,0,4,0
30,3,5.210,6,11,[],7,0,6.667,Kirk Rueter,1,116,L,3,4,69,4
1,0,2.950,1,0,[],0,0,0.333,Scott Munter,2,1,,0,0,1,0
6,3,4.500,1,1,[],4,0,0.333,Jason Christiansen,3,17,,3,0,11,0
6,1,4.760,3,2,[],1,1,1.667,Brandon Puffer,4,22,,1,0,14,1
27,2,3.200,4,14,[],7,0,7.000,Brandon Webb,1,78,W,2,2,49,0
8,0,3.100,1,2,[],0,0,2.000,Lance Cormier,2,38,,0,3,17,3
33,5,4.630,10,9,['Jason Kendall'],11,0,6.667,Ryan Franklin,1,109,L,5,1,65,3
12,0,4.450,3,2,[],5,0,2.333,Shigetoshi Hasegawa,2,35,,0,2,23,0
31,0,3.820,8,11,['Randy Winn'],4,0,9.000,Kirk Saarloos,1,127,W,0,7,80,0
27,2,4.420,2,1,[],4,0,7.000,Brian Lawrence,1,83,,2,8,57,2
6,1,3.240,2,1,[],2,0,1.000,Akinori Otsuka,2,21,BS,1,0,12,1
3,0,1.770,1,1,[],0,0,1.000,Chris Hammond,3,6,,0,1,5,0
4,1,4.260,1,1,[],1,0,1.000,Trevor Hoffman,4,16,L,1,0,9,1
20,3,3.320,5,3,[],4,1,4.000,Elmer Dessens,1,93,,3,4,53,4
11,0,3.500,3,4,[],2,0,3.000,Derek Thompson,2,41,,0,2,24,1
3,0,4.010,1,2,[],0,0,1.000,Giovanni Carrara,3,15,,0,0,7,1
3,0,3.730,1,1,[],1,0,1.000,Duaner Sanchez,4,5,W,0,0,4,0
5,0,4.350,2,1,[],0,0,1.000,Yhency Brazoban,5,20,S,0,0,10,2
30,4,4.120,8,10,[],8,1,6.667,Cory Lidle,1,95,L,4,4,66,1
2,0,4.440,0,1,['Cliff Floyd'],0,0,0.333,Rheal Cormier,2,6,,0,0,4,0
3,0,3.460,1,1,[],0,0,1.000,Ryan Madson,3,13,,0,1,9,0
3,0,3.800,0,2,[],0,0,1.000,Geoff Geary,4,10,,0,1,8,0
28,3,5.250,9,9,[],6,2,6.667,Kazuhisa Ishii,1,98,W,3,2,59,2
1,0,4.340,0,0,[],1,0,0.000,Heath Bell,2,6,,0,0,5,0
1,0,4.910,0,0,[],0,0,0.000,Royce Ring,3,7,,0,0,3,1
5,0,2.030,2,1,[],1,0,1.333,Roberto Hernandez,4,18,H,0,1,13,0
4,0,2.730,1,1,[],1,0,1.000,Braden Looper,5,17,S,0,1,11,0
34,2,3.180,10,15,[],9,1,9.000,Carlos Silva,1,91,W,2,2,71,0
28,5,3.350,3,11,[],9,1,5.667,Jason Johnson,1,90,L,6,3,56,2
5,0,1.800,2,1,[],2,0,1.000,Jamie Walker,2,18,,0,0,11,0
1,0,3.000,0,0,[],0,0,0.333,Fernando Rodney,3,5,,0,1,3,0
3,0,4.190,0,2,[],0,0,1.000,Troy Percival,4,11,,0,1,9,0
30,5,4.310,4,13,['Toby Hall'],8,2,6.000,Chien Ming Wang,1,94,L,6,1,59,3
3,0,5.790,0,2,[],0,0,1.000,Mike Stanton,2,14,,0,1,8,0
10,3,3.180,1,2,[],3,0,1.667,Tom Gordon,3,37,,3,2,21,2
1,0,3.860,1,0,[],0,0,0.333,Scott Proctor,4,4,,0,0,4,0
32,4,5.720,10,12,[],9,1,7.667,Mark Hendrickson,1,109,W,4,1,62,1
6,0,2.940,1,3,[],2,0,1.333,Danys Baez,2,21,S,0,0,15,1
25,0,3.500,6,6,[],3,0,7.000,John Lackey,1,103,W,0,9,68,1
4,0,2.640,0,0,[],1,0,1.000,Scot Shields,2,25,,0,3,18,0
4,0,4.090,1,0,[],1,0,1.000,Brendan Donnelly,3,23,,0,2,17,0
28,2,4.750,12,7,[],5,1,7.000,Jeff Weaver,1,105,L,4,2,73,1
7,3,6.750,2,1,[],3,1,1.000,Franquelis Osoria,2,20,,3,0,14,0
27,2,2.700,13,7,[],6,2,7.333,Roy Oswalt,1,116,W,2,2,82,0
2,0,4.360,1,0,[],0,0,0.667,Chad Qualls,2,6,H,0,1,5,0
4,0,2.730,0,0,[],1,0,1.000,Brad Lidge,3,13,S,0,3,11,0
23,4,4.760,5,7,[],8,1,5.000,Ricardo Rodriguez,1,78,L,4,2,46,1
5,0,1.120,1,0,[],1,0,1.000,Juan Dominguez,2,22,,0,2,14,1
4,0,7.970,0,1,[],1,0,1.000,Ron Mahay,3,15,,0,2,12,0
5,1,3.060,0,3,[],1,0,1.000,Kameron Loe,4,17,,1,0,11,1
29,0,4.700,10,10,[],5,1,8.000,Joe Blanton,1,84,W,3,3,60,0
5,0,1.400,0,2,[],1,0,1.000,Justin Duchscherer,2,17,S,0,1,9,1
21,4,4.020,3,8,[],8,2,5.000,Jeff Fassero,1,79,L,4,2,51,0
7,0,5.230,1,2,[],2,0,1.333,Jesse Foppert,2,28,,0,1,14,2
6,0,2.970,3,1,[],1,0,1.333,Scott Eyre,3,27,,0,0,18,1
1,0,2.890,1,0,[],0,0,0.333,Scott Munter,4,1,,0,0,1,0
26,5,4.750,6,11,[],8,2,6.000,Kyle Davies,1,89,W,5,1,54,1
4,0,1.420,1,2,[],1,0,1.000,Blaine Boyer,2,11,H,0,0,8,0
3,0,5.820,2,0,[],1,0,0.667,Jim Brower,3,15,H,0,0,10,0
4,0,2.880,0,3,[],0,0,1.333,Chris Reitsma,4,11,S,0,1,8,0
16,7,6.070,2,3,[],8,2,2.000,Hayden Penn,1,47,L,7,1,29,2
14,0,0.690,4,4,[],3,0,3.667,James Baldwin,2,48,,0,2,32,1
2,0,6.260,0,1,['Andruw Jones'],0,0,0.333,Steve Reed,3,3,,0,0,2,0
7,0,3.410,1,4,[],0,0,2.000,Todd Williams,4,19,,0,1,12,0
28,0,3.220,11,6,[],5,0,6.667,Chris Capuano,1,96,W,0,2,59,4
6,1,3.600,0,3,[],1,1,1.333,Julio Santana,2,24,H,1,1,15,1
3,0,2.970,1,2,[],1,0,1.000,Derrick Turnbow,3,10,S,0,0,8,0
23,1,4.080,7,5,[],4,1,5.000,Brad Radke,1,97,L,2,2,66,3
4,0,0.830,2,0,['Geoff Jenkins'],0,0,1.000,Jesse Crain,2,12,,0,1,8,0
4,0,2.780,0,2,[],0,0,1.000,Juan Rincon,3,19,,0,1,10,1
4,1,2.510,0,1,[],3,0,0.333,JC Romero,4,13,,1,0,8,0
2,0,3.120,0,2,['Jeff Cirillo'],0,0,0.667,Matt Guerrier,5,11,,0,0,7,0
31,1,4.140,7,13,['Ryan Doumit'],5,0,8.333,Jeff Suppan,1,110,W,1,5,75,1
1,0,2.610,0,2,[],0,0,0.667,Ray King,2,6,,0,0,4,0
29,4,4.360,7,10,['Albert Pujols'],6,3,7.000,Kip Wells,1,101,L,4,4,68,2
7,4,36.000,0,1,[],4,2,1.000,Mike Johnston,2,29,,4,2,19,0
35,5,5.650,10,9,['Paul Lo Duca'],9,0,7.667,Doug Waechter,1,112,L,5,4,75,3
1,1,10.800,0,0,[],0,0,0.000,Franklin Nunez,2,8,H,1,0,4,1
5,1,4.500,1,2,[],2,0,1.333,Lance Carter,3,20,BS,1,0,11,0
23,4,6.330,4,12,[],3,1,6.333,Al Leiter,1,102,,4,3,55,4
3,0,6.100,1,0,[],1,0,0.667,Guillermo Mota,2,12,W,0,1,8,0
3,0,3.910,2,1,[],0,0,1.000,Jim Mecir,3,10,H,0,0,6,0
4,0,1.450,2,1,[],1,0,1.000,Todd Jones,4,12,S,0,0,8,0
27,1,3.750,7,9,[],6,0,6.333,Shawn Estes,1,103,W,1,3,67,2
1,0,15.430,0,0,[],0,0,0.667,Greg Aquino,2,4,H,0,1,3,0
5,0,4.910,2,0,[],2,0,1.000,Jose Valverde,3,20,H,0,1,13,0
4,0,5.340,0,1,[],0,0,1.000,Brian Bruney,4,21,S,0,2,13,1
28,0,4.090,7,11,[],7,0,6.667,Mike Maroth,1,100,L,2,2,64,1
1,0,1.860,0,0,[],0,0,0.333,Chris Spurling,2,6,,0,1,3,0
1,0,1.780,1,0,[],0,0,0.333,Jamie Walker,3,5,,0,0,3,0
4,0,2.480,1,0,[],2,0,0.667,Kyle Farnsworth,4,15,,0,1,10,0
26,3,4.760,8,3,[],7,2,6.000,Scott Elarton,1,92,,3,7,62,1
3,0,1.610,1,1,[],0,0,1.000,Matt Miller,2,8,H,0,1,5,0
2,1,3.480,0,1,[],1,1,0.333,Scott Sauerbeck,3,12,BS,1,0,8,0
2,0,0.910,0,0,[],0,0,0.667,Arthur Rhodes,4,9,,0,2,6,0
6,1,3.730,1,1,[],2,0,1.000,Bob Howry,5,22,L,1,1,14,1
26,4,7.700,5,7,[],6,2,6.000,Eric Milton,1,106,,4,5,63,4
3,0,4.350,1,0,[],1,0,1.000,Todd Coffey,2,10,,0,1,6,0
3,0,2.870,2,1,[],0,0,1.000,Kent Mercker,3,6,W,0,0,4,0
4,0,3.890,1,1,[],1,0,1.000,David Weathers,4,12,S,0,1,8,0
23,0,3.630,5,8,[],6,0,6.000,Esteban Loaiza,1,94,W,0,5,62,1
3,0,3.410,1,0,[],1,0,0.333,Gary Majewski,2,22,H,0,0,13,1
7,0,2.620,1,2,[],1,0,1.667,Luis Ayala,3,22,H,0,2,11,1
3,0,0.970,1,1,[],0,0,1.000,Chad Cordero,4,13,S,0,1,10,0
27,2,4.470,7,6,[],8,0,6.000,Josh Towers,1,93,L,2,5,62,1
7,1,3.290,3,1,[],1,1,2.000,Justin Speier,2,31,,1,2,23,0
20,6,5.240,4,6,[],6,1,4.000,Darrell May,1,76,L,6,1,43,3
16,6,9.640,4,4,['Richie Sexson'],5,0,3.333,Tim Redding,2,47,,6,2,30,1
10,2,4.080,0,2,[],6,0,1.667,Dennys Reyes,3,47,,2,2,26,0
24,4,4.790,5,2,[],7,2,5.000,Gil Meche,1,96,W,5,7,59,3
7,0,2.960,1,4,[],1,0,2.000,Julio Mateo,2,26,,0,1,19,0
4,0,3.180,0,1,[],0,0,1.000,Ron Villone,3,20,,0,2,11,1
3,0,4.910,1,2,[],1,0,1.000,Matt Thornton,4,15,,0,0,10,0
25,6,4.930,7,2,[],9,2,5.000,Jon Lieber,1,86,L,6,5,60,2
10,0,1.350,3,4,[],1,0,3.000,Amaury Telemaco,2,41,,0,2,26,0
5,2,3.460,2,0,[],2,1,1.000,Aaron Fultz,3,20,,2,1,12,0
30,0,4.050,9,10,[],2,0,8.000,Tim Wakefield,1,106,W,0,6,70,2
4,0,7.240,1,1,[],1,0,1.000,Alan Embree,2,11,,0,1,7,0
27,2,6.270,8,5,['Matt Stairs', 'Ruben Gotay'],7,0,5.667,Byung Hyun Kim,1,107,W,3,4,65,2
6,1,4.400,0,2,[],2,0,1.333,Marcos Carvajal,2,21,,1,2,14,0
3,0,0.000,2,0,[],0,0,1.000,Dan Miceli,3,13,,0,1,6,0
3,0,7.710,0,0,[],0,0,1.000,Bobby Seay,4,19,,0,3,14,0
21,7,3.490,2,5,[],7,1,3.333,DJ Carrasco,1,82,L,8,2,43,5
7,0,7.910,1,2,[],1,0,1.667,Ryan Jensen,2,32,,0,2,18,1
7,3,11.570,0,0,[],2,0,1.333,Jimmy Gobble,3,36,,3,4,21,1
9,1,7.770,1,2,[],3,0,1.667,Leo Nunez,4,34,,1,2,21,1
25,1,3.580,7,6,[],3,1,7.000,Freddy Garcia,1,93,W,1,8,63,1
4,1,2.170,1,1,[],1,1,1.000,Neal Cotts,2,13,,1,1,9,0
4,0,5.400,0,2,[],1,0,1.000,Luis Vizcaino,3,13,,0,1,6,1
24,7,5.190,4,7,[],7,1,4.667,Sergio Mitre,1,93,L,7,2,57,4
15,5,4.740,2,3,[],6,2,2.333,Todd Wellemeyer,2,56,,5,2,35,2
3,0,6.550,0,1,[],0,0,1.000,Joe Borowski,3,13,,0,2,10,0
27,4,3.950,8,7,['Cliff Floyd'],6,2,6.000,Mike Mussina,1,105,L,5,4,66,1
7,0,3.510,3,2,[],1,0,2.000,Tanyon Sturtze,2,24,,0,0,16,1
4,1,6.600,2,1,[],1,0,1.000,Paul Quantrill,3,17,,1,0,10,0
32,2,2.720,13,8,[],6,1,8.000,Pedro Martinez,1,106,W,2,3,74,2
6,2,3.290,0,3,[],2,1,1.000,Braden Looper,2,20,,2,0,10,1
27,1,4.710,6,7,[],7,1,6.667,Ervin Santana,1,111,W,1,7,79,1
5,0,2.560,1,3,[],2,0,1.333,Scot Shields,2,30,H,0,0,22,0
4,0,2.770,1,0,[],0,0,1.000,Francisco Rodriguez,3,19,S,0,2,12,1
28,3,3.830,8,12,[],4,0,7.000,Brad Penny,1,121,L,3,1,77,3
3,0,4.220,0,2,[],0,0,1.000,Kelly Wunsch,2,8,,0,1,5,0
25,6,5.310,2,9,[],5,3,6.000,Brandon Backe,1,92,L,6,7,57,2
2,0,7.710,0,0,[],1,0,0.333,Mike Burns,2,11,,0,1,7,0
4,0,5.140,1,0,[],1,0,0.667,John Franco,3,18,,0,1,8,1
3,0,4.240,1,1,[],0,0,1.000,Chad Qualls,4,10,,0,1,8,0
4,0,1.970,1,0,[],1,0,1.000,Dan Wheeler,5,14,,0,2,9,0
26,3,3.210,10,7,['Willy Taveras'],3,2,7.000,Chris Young,1,104,W,3,4,68,1
3,2,1.380,0,0,[],2,1,0.333,John Wasdin,2,13,H,2,1,9,0
7,0,3.560,2,1,[],1,0,1.667,Francisco Cordero,3,20,S,0,2,13,1
34,3,3.890,8,14,[],7,2,9.000,Dan Haren,1,109,W,3,5,79,0
27,4,5.250,5,7,[],5,1,6.000,Noah Lowry,1,101,L,5,5,59,4
8,0,2.080,4,0,[],1,0,2.000,Jack Taschner,2,33,,1,1,24,0
22,0,6.380,6,8,[],4,0,6.000,Roman Colon,1,85,,0,4,59,1
4,0,1.290,0,1,[],1,0,0.667,Blaine Boyer,2,17,,0,1,10,1
1,0,3.070,0,1,[],0,0,0.333,John Foster,3,3,,0,0,2,0
5,1,5.970,1,0,[],2,0,0.667,Jim Brower,4,20,,1,1,10,1
8,3,3.600,0,2,[],5,0,0.667,Chris Reitsma,5,30,BS,3,0,18,1
2,0,3.000,0,2,[],0,0,0.667,Jorge Vasquez,6,11,W,0,0,5,1
21,0,3.540,7,4,[],5,0,4.667,Bruce Chen,1,70,,0,3,48,2
4,0,1.420,0,1,[],0,0,1.333,Chris Ray,2,16,,0,3,12,0
6,4,4.040,0,1,[],3,0,0.333,Jorge Julio,3,24,,4,0,12,2
3,0,5.000,2,0,[],1,0,0.667,Steve Kline,4,14,,0,0,8,0
5,0,1.820,0,1,['Ryan Langerhans'],1,0,1.000,BJ Ryan,5,24,,0,2,14,0
1,1,3.670,0,0,[],1,1,0.000,Todd Williams,6,4,L,1,0,3,0
23,5,3.500,6,6,[],7,3,5.000,Tomo Ohka,1,88,,5,4,59,0
3,0,2.650,2,0,[],0,0,1.000,Matt Wise,2,13,W,0,1,9,0
6,1,3.640,1,2,[],1,0,1.000,Ricki Bottalico,3,22,H,1,0,11,2
5,0,3.460,0,1,[],1,0,1.000,Julio Santana,4,17,H,0,2,10,1
3,0,2.870,1,1,[],0,0,1.000,Derrick Turnbow,5,10,S,0,1,7,0
25,6,3.780,3,5,[],6,1,5.000,Johan Santana,1,97,L,6,7,60,4
9,1,1.040,4,2,[],3,1,2.000,Jesse Crain,2,29,BS,1,0,20,0
3,0,2.700,1,0,[],0,0,1.000,Juan Rincon,3,16,,0,2,10,0
29,0,2.770,5,11,[],4,0,9.000,Chris Carpenter,1,103,W,0,11,68,0
23,5,3.420,3,11,[],8,2,5.000,Mark Redman,1,88,L,5,1,49,2
