at bats, average, batting order, doubles, hit by pitchers, hits, home runs, left on base, name, position, rbi, runs, sacrifice flies, strike outs, triples, walks
3,274,8,0,[],1,0,0,Angel Pagan,CF,0,0,0,0,0,0
2,0,9,0,[],0,0,1,Sean Marshall,SP,0,0,0,2,0,0
1,0,,0,[],0,0,0,Carlos Marmol,RP,0,0,0,1,0,0
0,0,,0,[],0,0,0,Will Ohman,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Michael Wuertz,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Billy Petrick,RP,0,0,0,0,0,0
3,239,1,0,[],0,0,0,Dave Roberts,CF,1,0,0,1,0,2
4,239,2,0,[],1,0,1,Omar Vizquel,SS,1,1,0,0,0,1
4,288,3,0,[],3,0,3,Randy Winn,RF,0,1,0,1,0,1
5,244,4,0,[],0,0,6,Ray Durham,2B,0,0,0,2,0,0
4,277,5,0,[],2,0,0,Bengie Molina,C,1,0,0,0,0,0
1,284,,0,[],0,0,0,Fred Lewis,LF,0,1,0,0,0,0
5,238,6,0,[],0,0,3,Rich Aurilia,1B,0,0,0,2,0,0
3,240,7,1,[],1,0,0,Pedro Feliz,3B,1,1,0,0,0,1
2,250,8,0,[],0,0,1,Kevin Frandsen,LF,0,0,0,0,0,1
1,277,,0,[],0,0,2,Barry Bonds,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Vinnie Chulk,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Brad Hennessey,RP,0,0,0,0,0,0
3,114,9,0,[],0,0,3,Barry Zito,SP,0,0,0,0,0,0
0,222,,0,[],0,0,0,Guillermo Rodriguez,C,0,0,0,0,0,1
5,279,1,0,[],0,0,4,Akinori Iwamura,3B,0,0,0,2,0,0
4,281,2,0,[],1,0,0,Carl Crawford,LF,0,2,0,0,0,1
4,336,3,0,[],3,0,0,BJ Upton,CF,1,2,0,0,0,1
4,297,4,1,[],2,0,1,Carlos Pena,1B,2,1,0,2,0,1
4,291,5,0,[],2,0,1,Delmon Young,RF,1,1,0,1,0,0
4,305,6,1,[],1,0,4,Brendan Harris,SS,0,1,0,0,0,0
4,281,7,1,[],4,0,0,Ty Wigginton,DH,2,0,0,0,0,0
3,181,8,0,[],1,0,2,Dioner Navarro,C,0,1,0,2,0,1
4,278,9,0,[],2,0,3,Josh Wilson,2B,2,0,0,1,0,0
5,305,1,0,[],0,0,2,Reggie Willits,LF,0,0,0,1,0,0
4,314,2,1,[],3,0,0,Chone Figgins,3B,0,0,0,0,0,0
4,317,3,0,[],0,0,4,Orlando Cabrera,SS,0,0,0,0,0,0
4,322,4,0,[],0,0,2,Vladimir Guerrero,RF,0,0,0,0,0,0
4,281,5,0,[],1,0,1,Gary Matthews Jr,CF,0,0,0,1,0,0
4,287,6,1,[],1,0,1,Garret Anderson,DH,0,1,0,0,0,0
2,291,7,0,[],1,0,1,Casey Kotchman,1B,0,1,0,0,0,1
1,277,,0,[],0,0,1,Robb Quinlan,PH,0,0,0,1,0,0
3,254,8,1,[],1,0,1,Maicer Izturis,2B,0,1,0,1,0,0
1,133,,1,[],1,0,0,Brandon Wood,PH,1,0,0,0,0,0
4,233,9,1,[],2,0,1,Jose Molina,C,2,0,0,0,0,0
3,0,1,0,[],0,0,3,Rafael Furcal,SS,0,0,0,0,0,0
2,0,,1,[],1,0,2,Wilson Betemit,SS,0,0,0,0,0,0
3,0,2,0,[],1,0,0,Juan Pierre,CF,0,0,0,1,0,0
2,0,,0,[],2,0,0,Andre Ethier,RF,0,0,0,0,0,0
4,0,3,0,[],0,0,6,James Loney,1B,0,0,0,0,0,1
3,0,4,1,[],1,0,2,Jeff Kent,2B,0,1,0,0,0,0
0,0,,0,[],0,0,0,Rudy Seanez,RP,0,0,0,0,0,0
1,0,,0,[],0,0,2,Olmedo Saenz,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Jonathan Broxton,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Joe Beimel,RP,0,0,0,0,0,0
1,0,,0,[],1,0,0,Tony Abreu,PH,0,0,0,0,0,0
5,0,5,0,[],1,0,3,Luis Gonzalez,LF,0,1,0,0,0,0
4,0,6,0,[],1,0,2,Nomar Garciaparra,3B,0,0,0,0,0,1
5,0,7,0,[],2,0,2,Matt Kemp,CF,1,1,0,1,0,0
4,0,8,0,[],3,0,0,Mike Lieberthal,C,0,0,0,0,0,0
1,0,9,0,[],0,0,2,Mark Hendrickson,SP,0,0,0,0,0,0
1,0,,0,[],0,0,3,Eric Stults,RP,0,0,0,1,0,0
2,0,,0,[],1,0,0,Ramon Martinez,2B,2,0,0,0,0,0
6,0,1,0,['Mark Hendrickson'],3,0,1,Jimmy Rollins,SS,0,2,0,0,0,0
7,0,2,0,[],5,0,3,Shane Victorino,RF,2,2,0,0,1,0
6,0,3,2,[],3,0,7,Chase Utley,2B,3,3,0,0,0,0
0,0,,0,[],0,0,0,Clay Condrey,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Tom Gordon,RP,0,0,0,0,0,0
6,0,4,0,[],2,2,6,Ryan Howard,1B,4,2,0,2,0,0
6,0,5,3,[],5,1,3,Aaron Rowand,CF,2,3,0,0,0,0
4,0,6,0,[],2,1,1,Pat Burrell,LF,1,1,0,0,0,1
0,0,,0,[],0,0,0,Michael Zagurski,RP,0,0,0,0,0,0
1,0,,0,[],0,0,1,Abraham O Nunez,2B,0,0,0,0,0,0
6,0,7,0,[],1,0,3,Wes Helms,3B,2,0,0,0,0,0
6,0,8,0,[],1,0,3,Chris Coste,C,0,1,0,1,0,0
4,0,9,0,[],3,0,0,JD Durbin,SP,0,1,0,0,0,0
2,0,,1,[],1,0,0,Michael Bourn,LF,0,0,0,0,0,0
5,274,1,0,[],1,0,1,Grady Sizemore,CF,0,0,0,0,0,0
5,267,2,0,[],1,0,1,Casey Blake,3B,0,1,0,0,0,0
4,323,3,1,[],2,0,0,Victor Martinez,C,1,2,0,0,0,1
3,270,4,0,[],1,0,2,Travis Hafner,DH,0,0,0,1,0,1
1,303,,0,[],0,0,0,Ben Francisco,DH,0,0,0,0,0,0
5,289,5,0,[],3,0,2,Jhonny Peralta,SS,0,0,0,0,0,0
4,321,6,0,[],1,0,3,Franklin Gutierrez,RF,1,0,1,1,0,0
4,242,7,0,[],2,0,2,Trot Nixon,RF,1,1,0,0,0,0
1,291,,1,[],1,0,0,Jason Michaels,LF,0,1,0,0,0,0
2,322,8,0,[],0,0,2,Kelly Shoppach,C,0,0,0,1,0,1
2,313,,0,[],2,1,0,Ryan Garko,1B,3,1,0,0,0,0
4,117,9,0,[],0,0,1,Mike Rouse,2B,0,0,0,0,0,0
6,232,1,0,[],1,0,0,Jerry Owens,CF,0,1,0,0,0,0
5,255,2,0,[],2,0,0,Tadahito Iguchi,2B,0,2,0,1,0,1
6,290,3,1,[],3,0,1,Jim Thome,DH,2,0,0,1,0,0
3,271,4,1,[],1,0,1,Paul Konerko,1B,1,0,0,0,0,2
3,254,5,0,['Paul Byrd', 'Tom Mastny'],0,0,2,AJ Pierzynski,C,1,0,0,0,0,0
5,229,6,0,[],1,1,6,Jermaine Dye,RF,1,1,0,1,0,0
5,274,7,0,[],2,0,0,Rob Mackowiak,LF,0,0,0,1,0,0
4,241,8,0,[],0,0,1,Josh Fields,3B,0,0,0,2,0,1
5,218,9,0,[],0,0,3,Juan Uribe,SS,0,1,0,0,0,0
4,352,1,0,[],1,0,2,Ichiro Suzuki,CF,1,1,0,0,0,0
4,298,2,1,[],3,0,1,Jose Vidro,DH,1,0,0,0,0,0
3,265,3,0,[],0,0,3,Raul Ibanez,LF,0,0,0,2,0,1
3,285,4,0,[],0,0,3,Jose Guillen,RF,0,0,0,1,0,1
4,274,5,0,[],0,0,3,Adrian Beltre,3B,0,0,0,0,0,0
2,201,6,0,[],0,0,0,Richie Sexson,1B,0,0,0,1,0,2
4,286,7,0,[],1,1,2,Kenji Johjima,C,1,1,0,0,0,0
4,272,8,0,[],1,0,1,Jose Lopez,2B,0,0,0,0,0,0
3,278,9,1,[],2,0,0,Yuniesky Betancourt,SS,0,1,0,0,0,0
1,282,,0,[],0,0,0,Ben Broussard,PH,0,0,0,0,0,0
3,320,1,1,[],1,0,1,Brian Roberts,2B,1,1,0,1,0,2
5,254,2,0,[],2,0,4,Corey Patterson,CF,0,1,0,1,0,0
5,294,3,1,[],4,0,1,Nick Markakis,RF,1,2,0,1,0,0
4,281,4,0,[],0,0,5,Kevin Millar,1B,0,0,0,1,0,1
3,257,5,0,[],0,0,4,Aubrey Huff,DH,0,2,0,1,0,2
5,245,6,0,[],1,0,6,Ramon Hernandez,C,0,0,0,2,0,0
4,217,7,0,[],2,1,1,Jay Gibbons,LF,5,1,0,0,0,0
0,266,,0,[],0,0,0,Jay Payton,LF,0,0,0,0,0,1
5,289,8,0,[],2,0,1,Chris Gomez,3B,1,0,0,1,0,0
4,333,9,0,[],2,0,4,Luis Hernandez,SS,0,1,0,1,0,1
3,332,1,1,[],2,1,1,Hanley Ramirez,SS,3,1,0,0,0,1
3,242,2,0,[],1,0,1,Dan Uggla,2B,1,0,0,0,0,1
2,326,3,0,['Brad Thompson'],1,0,2,Miguel Cabrera,3B,0,0,0,0,0,1
3,282,4,0,[],1,0,2,Mike Jacobs,1B,0,0,0,1,0,1
3,256,5,0,['Brad Thompson'],0,0,3,Josh Willingham,LF,0,0,0,3,0,0
4,246,6,0,[],1,0,1,Jeremy Hermida,RF,0,0,0,0,0,0
4,243,7,0,[],0,0,2,Miguel Olivo,C,0,0,0,1,0,0
4,278,8,0,[],2,0,0,Alfredo Amezaga,CF,0,1,0,1,0,0
0,143,9,0,[],0,0,0,Rick van den Hurk,SP,0,0,0,0,0,0
1,201,,0,[],1,0,0,Joe Borchard,PH,0,1,0,0,0,0
0,0,,0,[],0,0,0,Justin Miller,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Jorge Julo,RP,0,0,0,0,0,0
1,229,,1,[],1,0,0,Todd Linden,PH,0,1,0,0,0,0
0,0,,0,[],0,0,0,Armando Benitez,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Lee Gardner,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Taylor Tankersley,RP,0,0,0,0,0,0
5,226,1,0,[],1,0,2,Adam Kennedy,2B,0,0,0,0,0,0
4,300,2,1,[],1,0,0,Skip Schumaker,CF,0,0,0,0,0,0
3,315,3,0,[],1,0,2,Albert Pujols,1B,0,0,0,0,0,1
3,291,4,0,[],0,0,2,Chris Duncan,LF,0,0,0,2,0,1
4,262,5,0,[],1,0,4,Scott Rolen,3B,0,0,0,3,0,0
3,267,6,0,[],0,0,5,Juan Encarnacion,RF,0,0,0,0,0,1
3,263,7,0,[],1,0,0,Yadier Molina,C,0,0,0,1,0,1
4,280,8,0,[],1,0,1,Aaron Miles,SS,0,0,0,1,0,0
2,176,9,0,[],1,0,2,Brad Thompson,SP,0,0,0,1,0,0
1,304,,0,[],0,0,0,David Eckstein,PH,0,0,0,1,0,0
0,0,,0,[],0,0,0,Russ Springer,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Troy Cate,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Andy Cavazos,RP,0,0,0,0,0,0
1,260,,0,[],0,0,1,Ryan Ludwick,PH,0,0,0,1,0,0
4,224,1,0,[],0,0,0,Nook Logan,CF,0,0,0,2,0,0
3,311,2,0,[],2,1,0,Ronnie Belliard,2B,1,1,0,0,0,1
4,259,3,0,[],1,1,2,Ryan Zimmerman,3B,1,1,0,0,0,0
4,341,4,1,[],2,0,0,Dmitri Young,1B,0,0,0,0,0,0
4,259,5,1,[],1,0,2,Ryan Church,LF,0,0,0,1,0,0
3,249,6,0,[],0,0,2,Austin Kearns,RF,0,0,0,0,0,1
4,238,7,0,[],0,0,3,Felipe Lopez,SS,0,0,0,1,0,0
2,229,8,0,['Chris Sampson'],0,0,1,Brian Schneider,C,0,0,0,0,0,0
0,231,,0,[],0,0,0,Jesus Flores,C,0,0,0,0,0,0
2,200,9,0,[],0,0,0,Tim Redding,SP,0,0,0,1,0,0
1,215,,0,[],0,0,1,Robert Fick,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Luis Ayala,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Billy Traber,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Chris Schroder,RP,0,0,0,0,0,0
5,228,1,0,[],1,0,2,Chris Burke,RF,0,0,0,0,0,0
5,334,2,0,[],2,1,0,Hunter Pence,CF,1,1,0,0,0,0
4,261,3,0,['Luis Ayala'],0,0,1,Lance Berkman,1B,0,2,0,0,0,0
4,298,4,0,[],2,1,1,Carlos Lee,LF,2,1,0,0,0,0
3,312,5,0,[],0,0,1,Mark Loretta,2B,0,0,0,0,0,1
2,292,6,0,[],0,0,0,Mike Lamb,3B,0,0,0,0,0,2
0,292,,0,[],0,0,0,Eric Bruntlett,SS,0,0,0,0,0,0
2,225,7,1,[],1,0,0,Luke Scott,RF,0,0,0,1,0,1
0,254,,0,[],0,0,0,Craig Biggio,PH,1,0,1,0,0,0
0,0,,0,[],0,0,0,Dan Wheeler,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Brad Lidge,RP,0,0,0,0,0,0
2,263,8,0,[],1,0,0,Eric Munson,C,0,0,0,0,0,2
2,160,9,0,[],0,0,3,Chris Sampson,SP,0,0,0,1,0,0
0,125,,0,[],0,0,0,Roy Oswalt,RP,0,0,0,0,0,0
1,225,,0,[],0,0,3,Morgan Ensberg,3B,0,0,0,0,0,0
4,0,1,0,[],0,0,2,Brian Giles,RF,0,0,0,0,0,0
4,0,2,0,[],0,0,1,Marcus Giles,2B,0,0,0,2,0,0
4,0,3,2,[],2,0,0,Adrian Gonzalez,1B,0,0,0,0,0,0
3,0,4,0,[],0,0,1,Milton Bradley,LF,0,0,0,1,0,1
4,0,5,0,[],0,0,2,Khalil Greene,SS,0,0,0,1,0,0
3,0,6,0,[],0,0,2,Michael Barrett,C,0,0,0,0,0,0
3,0,7,0,[],0,0,0,Kevin Kouzmanoff,3B,0,0,0,0,0,0
2,0,8,0,[],0,0,0,Hiram Bocachica,CF,0,0,0,2,0,0
1,0,,0,[],0,0,0,Jose Cruz,CF,0,0,0,1,0,0
1,0,9,0,[],0,0,0,Jake Peavy,SP,0,0,0,0,0,1
0,0,,0,[],0,0,0,Kevin Cameron,RP,0,0,0,0,0,0
1,0,,0,[],1,0,0,Josh Bard,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Royce Ring,RP,0,0,0,0,0,0
5,0,1,0,[],0,0,1,Jose Reyes,SS,0,1,0,0,0,0
3,0,2,0,[],1,0,0,Jose Valentin,2B,1,2,0,0,0,2
4,0,3,2,[],2,0,3,Carlos Beltran,CF,1,1,0,1,0,1
3,0,4,0,[],0,0,3,David Wright,3B,0,2,0,2,0,2
4,0,5,0,[],2,0,1,Carlos Delgado,1B,2,0,0,1,0,1
3,0,6,0,[],1,0,2,Shawn Green,RF,0,0,0,0,0,1
4,0,7,0,[],1,0,3,Paul Lo Duca,C,2,0,0,0,0,1
4,0,8,0,[],0,0,5,Lastings Milledge,LF,1,0,1,2,0,0
3,0,9,0,[],1,0,0,Orlando Hernandez,SP,0,1,0,0,0,0
1,0,,0,[],0,0,2,Ruben Gotay,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Pedro Feliciano,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Guillermo Mota,RP,0,0,0,0,0,0
4,0,1,0,[],1,1,0,Nate McLouth,CF,1,1,0,2,0,0
3,0,2,0,['Jeremy Affeldt'],1,0,0,Freddy Sanchez,2B,0,1,0,0,0,0
4,0,3,0,[],0,0,2,Adam LaRoche,1B,0,0,0,1,0,0
4,0,4,1,[],2,0,0,Xavier Nady,RF,0,0,0,1,0,0
4,0,5,0,[],1,0,1,Ryan Doumit,C,1,0,0,2,0,0
3,0,6,0,[],0,0,2,Jason Bay,LF,0,0,0,2,0,1
3,0,7,0,[],0,0,1,Jose Castillo,3B,0,0,0,0,0,0
3,0,8,0,[],0,0,0,Jack Wilson,SS,0,0,0,0,0,0
1,0,9,0,[],0,0,0,Shane Youman,SP,0,0,0,1,0,0
1,0,,0,[],0,0,0,Don Kelly,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Masumi Kuwata,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,John Grabow,RP,0,0,0,0,0,0
1,0,,0,[],0,0,0,Josh Phelps,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Shawn Chacon,RP,0,0,0,0,0,0
4,0,1,1,['Masumi Kuwata'],1,0,4,Willy Taveras,CF,1,1,0,0,0,0
5,0,2,0,[],1,0,5,Ryan Spilborghs,RF,1,0,0,1,0,0
5,0,3,0,[],1,0,2,Matt Holliday,LF,0,0,0,1,0,0
5,0,4,1,[],3,0,2,Garrett Atkins,3B,1,1,0,0,0,0
5,0,5,0,[],2,0,2,Troy Tulowitzki,SS,0,1,0,0,0,0
3,0,6,1,[],1,0,1,Yorvit Torrealba,C,0,1,0,1,0,2
4,0,7,0,[],1,0,4,Jeff Baker,1B,1,1,0,1,0,0
3,0,8,1,[],3,0,0,Jamey Carroll,3B,1,1,0,0,0,1
3,0,9,0,[],1,0,3,Josh Fogg,SP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Jeremy Affeldt,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Manny Corpas,RP,0,0,0,0,0,0
4,0,1,0,[],0,0,5,JD Drew,RF,0,0,0,1,0,1
0,0,,0,[],0,0,0,Eric Hinske,LF,0,0,0,0,0,0
4,0,2,0,[],1,0,1,Dustin Pedroia,2B,1,0,0,1,0,1
5,0,3,0,[],1,0,5,David Ortiz,DH,0,0,0,1,0,0
2,0,4,0,[],1,0,1,Manny Ramirez,LF,0,0,0,0,0,1
2,0,,0,[],0,0,0,Wily Mo Pena,RF,0,0,0,2,0,0
4,0,5,0,[],1,0,2,Kevin Youkilis,1B,0,0,0,0,0,0
4,0,6,1,[],3,0,2,Mike Lowell,3B,0,1,0,0,0,0
4,0,7,0,[],1,0,4,Coco Crisp,CF,1,1,0,1,1,0
4,0,8,0,[],1,0,2,Doug Mirabelli,C,1,0,0,2,0,0
4,0,9,2,[],3,0,0,Julio Lugo,SS,0,1,0,0,0,0
4,0,1,0,[],0,0,2,David DeJesus,CF,0,1,0,0,0,1
5,0,2,0,[],2,0,1,Mark Grudzielanek,2B,1,2,0,0,0,0
5,0,3,0,[],1,0,1,Mark Teahen,RF,0,1,0,1,0,0
4,0,4,1,[],1,0,0,Billy Butler,DH,2,0,0,0,0,1
4,0,5,0,[],1,0,1,Ross Gload,1B,1,0,0,0,0,0
3,0,6,1,[],1,0,1,Reggie Sanders,LF,0,1,0,0,0,0
1,0,,0,[],0,0,0,Emil Brown,LF,0,0,0,0,0,0
4,0,7,1,[],3,0,0,Alex Gordon,3B,0,3,0,0,0,0
4,0,8,1,[],1,0,2,John Buck,C,2,1,0,1,0,0
4,0,9,2,[],3,0,1,Tony Francisco Pena,SS,2,0,0,0,0,0
0,0,,0,[],0,0,0,Jason Smith,SS,0,0,0,0,0,0
4,311,1,0,[],2,0,1,Luis Castillo,2B,0,0,0,0,0,0
3,253,2,0,[],0,0,1,Jason Bartlett,SS,0,0,0,0,0,1
4,311,3,0,[],1,0,2,Joe Mauer,C,0,0,0,1,0,0
4,281,4,0,[],0,0,3,Michael Cuddyer,RF,0,0,0,2,0,0
3,290,5,0,[],0,0,0,Justin Morneau,1B,0,0,0,2,0,0
2,298,6,0,[],0,0,0,Torii Hunter,CF,0,0,0,0,0,1
3,272,7,0,[],0,0,1,Jeff Cirillo,DH,0,0,0,0,0,0
2,280,8,0,[],0,0,0,Jason Tyner,LF,0,0,0,0,0,0
0,247,,0,[],0,0,0,Lew Ford,LF,0,0,0,0,0,1
3,209,9,0,[],0,0,1,Nick Punto,3B,0,0,0,0,0,0
3,299,1,1,[],3,0,0,Curtis Granderson,CF,0,0,0,0,0,1
4,331,2,0,[],0,0,6,Placido Polanco,2B,0,0,0,0,0,0
4,307,3,0,[],0,0,5,Gary Sheffield,DH,0,0,0,1,0,0
4,356,4,0,[],1,0,3,Magglio Ordonez,RF,1,0,0,1,0,0
4,312,5,0,[],0,0,2,Carlos Guillen,SS,0,0,0,0,0,0
4,293,6,0,[],0,0,0,Ivan Rodriguez,C,0,0,0,3,0,0
3,297,7,0,[],0,0,0,Sean Casey,1B,0,0,0,0,0,1
4,257,8,0,[],1,0,0,Marcus Thames,LF,0,0,0,0,0,0
0,220,,0,[],0,0,0,Craig Monroe,LF,0,0,0,0,0,0
3,243,9,0,[],0,0,2,Brandon Inge,3B,0,1,0,1,0,1
3,238,1,0,[],0,0,3,Johnny Damon,DH,0,1,0,1,0,2
5,331,2,0,[],0,0,5,Derek Jeter,SS,0,0,0,1,0,0
5,262,3,0,[],0,0,2,Bobby Abreu,RF,0,0,0,2,0,0
4,308,4,0,['Casey Janssen'],1,0,0,Alex Rodriguez,3B,1,1,0,0,0,0
4,282,5,0,[],2,0,1,Hideki Matsui,LF,0,0,0,1,0,1
3,331,6,0,[],1,0,1,Jorge Posada,C,0,0,0,1,0,2
5,275,7,0,[],2,0,5,Robinson Cano,2B,1,0,0,1,0,0
4,300,8,0,[],1,0,1,Andy Phillips,1B,0,0,0,1,0,0
0,260,,0,[],0,0,0,Miguel Cairo,1B,0,0,0,0,0,0
4,282,9,0,[],3,0,0,Melky Cabrera,CF,0,1,0,0,0,0
5,217,1,1,[],1,0,2,Reed Johnson,LF,0,0,0,1,0,0
5,297,2,0,[],1,0,2,Alex Rios,RF,0,1,0,1,0,0
4,255,3,0,[],1,0,1,Vernon Wells,CF,0,0,0,0,0,1
4,291,4,0,[],0,0,2,Troy Glaus,3B,0,0,0,2,0,1
4,258,5,1,[],3,0,0,Frank Thomas,DH,1,0,0,1,0,0
1,238,,0,[],0,0,0,Howie Clark,DH,0,1,0,0,0,0
5,273,6,0,[],1,0,4,Lyle Overbay,1B,0,0,0,0,0,0
5,268,7,1,[],1,0,2,Aaron Hill,2B,1,0,0,1,0,0
4,236,8,0,[],1,0,2,Gregg Zaun,C,0,0,0,1,0,1
3,251,9,0,[],1,0,3,Royce Clayton,SS,0,0,0,1,0,0
0,281,,0,[],0,0,0,Matt Stairs,PH,0,0,0,0,0,1
0,271,,0,[],0,0,0,John McDonald,SS,0,0,0,0,0,0
3,273,1,0,[],0,0,0,Travis Buck,RF,1,0,1,0,0,0
3,305,2,0,[],1,0,0,Shannon Stewart,LF,1,0,0,0,0,1
3,258,3,0,[],0,0,1,Jack Cust,DH,0,0,0,1,0,1
3,256,4,1,[],1,0,3,Nick Swisher,1B,0,2,0,0,0,1
3,265,5,0,['Kevin Millwood'],2,0,0,Mark Ellis,2B,0,1,0,0,0,0
4,219,6,0,[],0,0,2,Mark Kotsay,CF,1,1,0,1,0,0
4,244,7,0,[],1,0,2,Marco Scutaro,3B,1,1,0,0,0,0
2,225,8,0,[],1,1,0,Bobby Crosby,SS,2,1,0,1,0,2
4,200,9,0,[],0,0,5,Kurt Suzuki,C,0,0,0,2,0,0
4,218,1,0,[],1,0,1,Jerry Hairston Jr,RF,0,0,0,0,0,0
4,289,2,0,[],1,0,1,Michael Young,SS,0,0,0,1,0,0
4,300,3,0,[],0,0,2,Mark Teixeira,DH,0,0,0,2,0,0
4,353,4,0,[],0,0,1,Marlon Byrd,CF,0,0,0,1,0,0
3,254,5,0,[],0,0,0,Adam Melhuse,C,0,0,0,0,0,0
3,218,6,1,[],1,0,0,Brad Wilkerson,LF,0,0,0,0,0,0
3,150,7,0,[],0,0,1,Desi Relaford,2B,0,0,0,0,0,0
3,243,8,0,[],0,0,1,Ramon Vazquez,1B,0,0,0,0,0,0
3,203,9,1,[],1,0,0,Travis Metcalf,3B,0,0,0,0,0,0
7,322,1,0,[],1,0,2,Willie Harris,LF,0,0,0,3,0,0
7,328,2,0,[],4,0,2,Edgar Renteria,SS,0,1,0,0,0,0
7,333,3,1,[],1,0,3,Chipper Jones,3B,1,0,0,3,0,0
6,216,4,0,[],3,0,2,Andruw Jones,CF,0,2,0,0,0,1
6,269,5,1,[],2,0,4,Brian McCann,C,0,0,0,2,0,1
6,290,6,0,[],3,0,2,Jeff Francoeur,RF,2,0,1,1,0,0
6,291,7,0,[],2,0,3,Kelly Johnson,2B,0,1,0,4,1,1
6,287,8,0,[],1,0,5,Jarrod Saltalamacchia,1B,1,0,0,1,0,1
2,107,9,0,[],0,0,0,John Smoltz,SP,0,0,0,2,0,0
0,225,,0,[],0,0,0,Chris Woodward,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Rafael Soriano,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Bob Wickman,RP,0,0,0,0,0,0
1,316,,0,[],0,0,0,Yunel Escobar,PH,0,0,0,1,0,0
0,0,,0,[],0,0,0,Tyler Yates,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Oscar Villarreal,RP,0,0,0,0,0,0
1,350,,0,[],1,0,0,Matt Diaz,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Chad Paronto,RP,0,0,0,0,0,0
1,212,,0,[],0,0,1,Scott Thorman,PH,0,0,0,1,0,0
0,0,,0,[],0,0,0,Jose Ascanio,RP,0,0,0,0,0,0
1,192,,0,[],0,0,2,Kyle Davies,PH,0,0,0,1,0,0
7,269,1,0,[],1,0,2,Norris Hopper,LF,0,2,0,3,0,0
6,200,2,0,[],0,0,2,Jeff Keppinger,3B,0,0,0,1,0,0
5,287,3,0,[],2,0,0,Ken Griffey Jr,RF,0,2,0,1,0,2
3,257,4,0,[],1,1,1,Adam Dunn,LF,2,1,0,2,0,1
3,238,,0,[],0,0,4,Ryan Freel,CF,0,0,0,2,0,0
4,308,5,0,[],1,0,1,Scott Hatteberg,1B,1,0,0,1,0,3
3,261,6,0,[],0,0,1,Edwin Encarnacion,3B,0,0,0,1,0,0
4,283,,0,[],1,0,3,Brandon Phillips,2B,2,0,0,0,0,0
6,190,7,0,[],0,0,2,David Ross,C,0,0,0,1,0,1
6,211,8,1,[],3,0,1,Pedro Lopez,SS,0,0,0,1,0,0
3,114,9,1,[],1,0,2,Aaron Harang,SP,0,0,0,2,0,0
0,0,,0,[],0,0,0,Jon Coutlangus,RP,0,0,0,0,0,0
1,253,,0,[],0,0,1,Javier Valentin,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Mike Stanton,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,David Weathers,RP,0,0,0,0,0,0
1,258,,0,[],0,0,0,Jeff Conine,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Kirk Saarloos,RP,0,0,0,0,0,0
1,0,,0,[],0,0,0,Mike Gosling,RP,0,0,0,1,0,0
4,290,1,0,[],0,0,0,Corey Hart,CF,0,0,0,3,0,1
4,272,2,0,[],0,0,1,JJ Hardy,SS,0,0,0,0,0,0
3,339,3,0,[],1,0,0,Ryan Braun,3B,0,1,0,1,0,1
3,289,4,1,['Doug Davis'],2,0,1,Prince Fielder,1B,0,0,0,0,0,0
2,284,5,0,[],1,1,1,Kevin Mench,RF,2,1,0,0,0,2
3,247,6,0,[],0,0,5,Tony Graffanino,LF,0,0,0,0,0,1
3,290,7,0,[],0,0,5,Damian Miller,C,0,0,0,0,0,1
4,214,8,0,[],0,0,4,Rickie Weeks,2B,0,0,0,1,0,0
2,280,9,0,[],0,0,2,Chris Capuano,SP,0,0,0,0,0,0
1,235,,0,[],0,0,0,Craig Counsell,PH,0,0,0,1,0,0
0,0,,0,[],0,0,0,Grant Balfour,RP,0,0,0,0,0,0
