longest punt return, name, punt return yards, punt returns
14,Damon Nickson,14,1
4,Desmond Gee,4,1
45,Danny Oquendo,85,3
11,Chris Davis,11,1
15,Ryne Robinson,26,3
13,Joey Card,13,1
7,BJ Hill,11,2
1,Steve Breaston,-5,2
9,Brendan Smith,9,1
10,Marshay Green,19,2
6,Robert Dunn,6,1
12,Tommy Saunders,16,3
0,Jason Carter,12,1
9,Emmanuel Spann,9,1
0,Brandon McDonald,0,1
1,Derek Pegues,1,1
14,Curtis Pulley,14,1
2,Jeff Samardzija,2,1
0,Tom Zbikowski,0,1
16,Alphonso Smith,34,1
5,Kenneth Moore,5,1
10,Chris Williams,16,2
10,Ted Ginn Jr,10,1
2,Malcolm Jenkins,7,2
6,Perrish Cox,6,1
16,Courtney Grixby,27,2
44,Andiel Brown,104,6
70,Sammie Stroughter,70,2
0,Desmond Reed,0,1
9,Royce Adams,13,2
9,Anthony Scirrotto,9,1
7,Kenny McKinley,8,2
65,Jonathan Hefney,72,2
9,Robert Meachem,12,1
1,Ramal Porter,1,1
1,Donny Baker,1,1
13,Dwight Lowery,23,2
22,Bryan Carroll,31,3
39,Jasper Faulk,115,4
0,Steven Rogers,-1,1
13,Brian Bonner,13,1
2,Marcus Brock,2,2
2,Hoost Marsh,2,1
0,Junior Gallette,4,1
7,Corey Partridge,10,3
14,Fred Smith,14,2
10,Jeremy Trimble,10,1
0,Nigel Morris,28,1
0,Steve Odom,-2,2
10,Leodis McKelvin,17,4
8,Johnny Quinn,3,2
0,Zach Muzzy,0,1
0,Danny Amendola,4,1
10,Selvin Young,10,1
4,Ryan Graves,4,1
0,Matt Slater,-7,1
15,Michael Bumpus,15,1
31,Marquis Wilson,77,3
4,Casey Flair,4,1
13,Mike Brown,40,5
12,Darrell Blackman,23,5
11,Marlon Wood,27,6
6,Kyle Williams,6,1
0,EB Halsey,-15,2
6,Joe Chapple,6,1
10,Trumaine Riley,14,2
0,Jamaal Westerman,20,1
0,Willie Foster,0,1
16,Larry Taylor,44,3
11,Blake Warren,15,2
10,Kevin Sanders,15,2
2,Rashad Slaughter,2,1
1,Quinton Jones,1,1
0,Clifton Smith,0,1
40,Trent Guy,40,2
24,Jeremy Trimble,24,1
4,Chris Sutton,4,1
7,Corey Partridge,7,1
3,Javier Arenas,3,4
14,Derek Pegues,24,2
2,Robert Dunn,-14,2
2,Kevin Jones,2,1
11,Jesse Imes,11,1
5,Jon Drager,5,1
72,DeSean Jackson,84,2
8,Steven Rogers,8,1
18,Jacoby Ford,18,1
14,Yamon Figurs,24,3
9,Nathan Meikle,14,2
44,Reggie Campbell,44,1
6,Jason Tomlinson,6,1
0,Trumaine Riley,0,1
8,Chris Garrett,8,1
21,Chris Davis,68,5
0,Eli Charles,8,1
7,Mike Brown,7,1
24,Vincent Marshall,24,1
30,Idris Moss,42,2
33,DeAngelo Wilson,47,3
33,Joe Garcia,33,1
17,Ted Ginn Jr,28,3
13,Dominique Douglas,12,2
9,RJ Sumrall,11,2
0,Ryan Baum,0,1
22,Jonathan Lamb,49,3
22,Royce Adams,29,3
0,Frank Duong,0,1
16,Bruce Johnson,33,4
11,Steve Breaston,22,2
11,Leon Hall,11,1
9,Greg Mathews,9,1
11,BJ Hill,16,2
31,Dominic Jones,59,3
9,Marshay Green,12,3
16,Emmanuel Spann,19,2
13,Fred Smith,13,1
4,Desmond Gee,4,1
29,Frantz Simeon,33,2
14,Darrell Blackman,26,3
1,Tyler Evans,1,2
12,Courtney Grixby,24,3
0,Patrick Perry,14,1
2,Jeff Clark,2,0
52,Tom Zbikowski,69,3
10,George West,15,2
16,Brandon Tate,16,1
0,Bryan Carroll,-1,2
59,Patrick Chung,86,5
9,Marlon Wood,9,1
11,Sammie Stroughter,-3,3
2,Kyle Williams,2,1
0,Anthony Brown,16,1
12,Peyton Hillis,12,1
26,Ean Randolph,50,3
5,Derek Kinder,5,1
11,Desmond Reed,18,4
0,Travis Shelton,-4,1
6,Damien Linson,6,1
4,Jonathan Hefney,4,1
4,Craig Davis,4,1
15,Aaron Ross,27,3
53,Leodis McKelvin,66,3
25,Michael Adams,31,2
1,Chad Schroeder,1,1
11,Reggie Smith,11,2
20,Danny Amendola,25,4
3,Casey Flair,3,1
39,Brian Bonner,74,3
16,Marcus Brock,16,1
0,Joel Armstrong,20,1
1,Mike Falco,1,1
0,JaCorey Shepherd,0,1
4,Kevin Robinson,5,2
14,Myron Newberry,24,4
7,Alex Washington,12,2
35,Brandon James,35,3
0,Reggie Nelson,14,1
0,Ryan Smith,13,1
13,Willie Idlette,18,2
8,DeJuan Tribble,11,2
1,Charles Dillon,1,1
0,Michael Bumpus,-2,1
39,Syndric Steptoe,65,4
0,Zach Hampton,-4,2
0,Lydell Sargeant,0,1
24,Joe Chapple,37,2
7,Ryne Robinson,7,2
14,Hoost Marsh,47,4
15,Justin Amaral,21,2
31,Brandon McDonald,40,2
12,Jasper Faulk,35,3
24,Greg Turner,44,2
1,Steve Odom,0,2
15,Andre Jones,15,1
77,McKay Jacobson,77,1
17,Nathan Meikle,26,3
10,Willie Foster,16,2
23,JaJuan Spillman,27,3
3,Trent Guy,3,1
3,Joe Chapple,3,1
0,Kevin Sanders,0,1
15,Chris Sutton,29,2
4,Kevin Jones,3,2
11,Reggie Fish,20,2
0,Peyton Hillis,0,1
1,Jonathan Hefney,-1,2
28,Syndric Steptoe,59,5
95,DeSean Jackson,128,3
6,Tre Smith,6,1
10,Kyle Williams,20,5
6,DeJuan Tribble,12,2
10,Jacoby Ford,10,1
7,CJ Spiller,-3,1
10,Darrell Blackman,6,2
20,Chase McBride,34,3
4,RJ Sumrall,4,1
4,Larry Taylor,4,1
1,Robert McClain III,1,1
2,Darrelle Revis,2,2
0,TJ Porter,-2,0
14,Steven Rogers,24,2
0,Frantz Simeon,-1,1
3,Leodis McKelvin,3,1
12,John Houston Widdon,12,1
5,Darrell McNeal,5,1
16,Reggie Nelson,16,1
0,Brandon James,0,1
12,Willie Idlette,12,1
5,Clifton Smith,5,1
25,Myron Newberry,28,2
1,EB Halsey,1,1
9,Royce Adams,9,1
24,Tracey Porter,27,2
83,Steve Breaston,83,1
5,Greg Mathews,5,1
9,Dominique Douglas,9,1
0,Zach Hampton,0,1
52,Yamon Figurs,52,1
0,John McCardle,11,1
3,Jordy Nelson,3,1
25,Aaron Ross,26,2
0,Micheal Griffin,18,1
0,Darlron Spead,8,1
5,DJ Moore,5,2
8,Phillip Nevels,9,2
1,Michael Adams,1,1
1,Early Doucet,-1,2
6,Javier Arenas,12,3
25,Bruce Johnson,52,4
0,Brandon Denson,20,1
3,Terry Love,1,2
2,Dominic Jones,3,2
12,Brooks Turner,12,1
18,Brandon Tate,16,2
12,Tyler Evans,36,4
20,DeAngelo Wilson,23,3
6,Joe Garcia,6,1
6,Thomas Wilson,10,3
0,Ian Clark,-2,1
27,Brian Bonner,60,3
21,Brendan Smith,21,1
0,Larry Grant,9,1
0,Brian Robiskie,0,1
10,Reggie Smith,8,2
0,Danny Amendola,-1,1
15,Perrish Cox,20,2
0,Trent Shelton,-3,2
75,Derrick Williams,95,3
12,Brendan Perretta,12,1
0,Tim Brown,0,1
6,Ramal Porter,6,1
10,Casey Flair,18,2
11,Ean Randolph,16,2
44,Marty Tadman,44,1
8,Quinton Jones,8,1
0,Randall Goode,6,1
6,Vincent Marshall,3,2
9,Jasper Faulk,15,5
1,Idris Moss,-3,3
11,Brandon King,16,2
0,Terrance Garmon,9,1
8,Chad Schroeder,15,3
4,Courtney Grixby,6,2
28,Sammie Stroughter,30,3
0,Patrick Chung,0,1
10,Marquis Wilson,21,3
4,Damon Morton,0,3
42,Eddie Royal,49,3
14,Jon Drager,27,3
13,Marlon Wood,26,5
9,Chris Hobbs,17,2
23,Vaughn Rivers,35,2
0,Dominick Goodman,-2,2
11,Steve Odom,17,4
17,BJ Hill,16,2
0,Joey Card,18,1
9,Chris Garrett,16,3
5,David Harvey,5,1
73,Darrelle Revis,73,1
9,Derek Kinder,9,1
2,Vaughn Rivers,2,1
4,Eugene Jarvis,4,1
1,Jon Drager,1,1
9,Trumaine Riley,9,1
0,Eric DeSlauriers,1,1
40,Matt Simon,40,1
9,Greg Turner,9,1
0,Damien Linson,-1,1
10,Marquis Wilson,10,3
1,Eric Weddle,1,1
22,Javier Arenas,21,3
0,Tre Smith,-1,1
13,Kyle Williams,24,5
0,Ryan Graves,-2,1
11,Reggie Smith,10,4
1,Danny Oquendo,0,2
30,Marty Tadman,30,1
0,Jeremy Childs,0,1
0,Kevin Robinson,-4,1
9,Nathan Meikle,11,3
4,Derrick Stewart,4,2
0,Antoine Horton,0,1
11,Willie Foster,11,1
30,Lionell Singleton,48,3
1,Phillip Nevels,1,1
77,Brandon James,155,6
16,Jarred Fayson,16,2
11,Chris Davis,11,1
39,Joe Chapple,39,1
11,Clifton Smith,33,6
18,Wes Williams,19,2
6,Pat Clark,10,3
10,Andrew Smith,9,3
0,Tony Clark,-3,0
15,Leon Wright,28,3
3,Ryan Wood,3,1
8,Myron Newberry,19,4
8,RJ Sumrall,8,2
9,Tommy Saunders,9,1
4,Jonathan Lamb,3,2
84,Rafael Little,84,1
0,Kevin Payne,-1,1
9,Harry Douglas,9,1
9,Trent Guy,9,1
4,Ean Randolph,4,1
7,Craig Davis,11,2
14,Marshay Green,14,2
7,Bryan Carroll,7,1
69,DeAngelo Wilson,125,3
11,Joe Garcia,11,1
18,Brandon McDonald,39,3
2,Vincent Marshall,2,1
11,Dominic Jones,11,1
22,Dominique Douglas,53,3
15,Emmanuel Spann,12,2
6,Johnnie Lee Higgins,6,1
0,Cornelius Brown,-21,1
18,Derek Pegues,22,2
26,Reggie Fish,34,4
14,Jason Tomlinson,18,2
13,Tim Brown,24,2
18,Travis Shelton,18,1
10,Brandon Tate,16,2
9,Brendan Smith,9,1
6,EB Halsey,14,2
6,Tom Zbikowski,10,3
10,Jeremy Trimble,10,1
1,Johnny Quinn,-5,3
0,Ted Ginn Jr,0,2
7,Patrick Chung,8,2
1,Andiel Brown,-1,2
6,Derrick Williams,8,3
0,Anthony Scirrotto,6,1
0,Lydell Sargeant,-3,1
6,Terry Love,6,2
16,Royce Adams,20,2
0,Kory Sheets,8,1
21,Tracey Porter,31,3
18,Brandon King,31,2
21,Kenny McKinley,53,4
0,Captain Munnerlyn,0,1
0,Jasper Faulk,0,1
3,Rashad Slaughter,14,3
8,Blake Warren,15,3
20,Chris Hobbs,26,4
11,Sammie Stroughter,15,2
10,Bruce Williams,16,3
16,Larry Taylor,19,3
12,Brian Bonner,27,3
0,Daryl Washington,2,1
7,Donny Baker,10,2
13,Fred Smith,13,2
16,Joe Burnett,24,2
15,Danny Amendola,50,4
4,Perrish Cox,4,1
0,Tommy Devereaux,0,2
14,Casey Flair,30,3
0,Ronnie Smith,25,1
4,Chris Brogdon,4,0
23,Troy Lewis,23,1
1,Desmond Reed,1,1
3,DeSean Jackson,0,2
8,Alex Washington,8,1
0,DJ Moore,-2,1
4,Jonathan Hefney,4,2
8,Mike Brown,8,1
14,Bruce Johnson,14,1
17,Kenneth Moore,17,1
7,Willie Idlette,7,1
0,Eddie Royal,-2,1
22,Chris Stevens,22,1
3,Marlon Wood,4,2
2,Zach Hampton,3,2
0,Tyler Holland,0,1
10,Naaman Roosevelt,9,2
14,Steve Odom,14,1
29,Corey Partridge,28,2
12,Rashaun Jones,12,1
8,Chavez Grant,12,3
4,DeJuan Tribble,6,2
5,David Harvey,5,1
18,Joe Chapple,25,3
19,Craig Davis,19,1
14,BJ Hill,22,3
6,Naaman Roosevelt,6,1
0,Tim Brazzel,12,1
3,Damien Linson,4,2
0,Jean Pitts,0,1
1,Matt Simon,1,1
3,Bryan Carroll,3,1
28,Joe Fernandez,27,2
8,Clifton Smith,8,1
0,Chastin West,-1,1
1,Ryne Robinson,0,2
9,Chris Garrett,15,2
0,Courtney Grixby,0,1
2,Chase McBride,2,2
14,Patrick Chung,22,3
8,Aaron Ross,19,3
9,Chad Schroeder,9,1
23,Idris Moss,50,5
32,Casey Flair,32,1
6,Syndric Steptoe,6,1
12,Kyle Williams,12,1
0,Rashad Slaughter,0,1
6,Derrick Stewart,14,2
17,Brian Bonner,28,4
7,Leon Wright,17,3
54,Brandon Tate,69,5
14,Frantz Simeon,20,2
13,Chris Davis,12,2
8,Brandon James,8,1
6,Mikey Henderson,6,2
12,Davone Bess,22,2
7,Wes Williams,7,1
30,James Jones,30,2
8,Kevin Jones,8,2
5,Darrell McNeal,6,4
0,James Truxillo,0,1
35,Johnny Quinn,42,2
3,Danny Oquendo,3,1
47,Marshay Green,105,5
30,Derek Pegues,38,3
22,Tommy Saunders,22,1
11,Jonathan Lamb,11,1
18,Leodis McKelvin,60,6
9,Darrell Blackman,18,5
13,Travis Williams,16,2
15,Joe Garcia,15,1
7,Marty Tadman,16,4
23,Thomas Wilson,21,2
0,Justin Amaral,0,1
7,Tommy Devereaux,10,2
6,Reggie Smith,6,1
9,Darrelle Revis,9,1
26,JaJuan Spillman,26,1
19,Brandon King,21,2
15,Blake Warren,15,1
12,Bruce Williams,12,1
0,Ladarius Webb,10,1
6,Ahmad Bradshaw,6,1
0,Rafael Little,-1,1
43,Desmond Reed,44,2
1,Steve Quinn,1,1
3,Marquis Wilson,6,2
0,McKay Jacobson,-2,1
23,Johnnie Lee Higgins,38,2
3,Brandon McDonald,3,1
13,Chris Williams,13,1
10,Eddie Royal,16,2
12,Antonio Lewis,16,2
2,Vaughn Rivers,2,1
5,Ean Randolph,5,1
14,Mark Parson,14,1
11,Chris Garrett,8,2
1,Damien Linson,1,1
0,Vincent Marshall,0,1
0,DeSean Jackson,0,2
1,Chris Hobbs,1,1
22,Cory Fleming,22,0
0,Matt Garris,15,1
0,Lionell Singleton,6,1
2,Chandler Williams,2,1
48,Leodis McKelvin,66,3
10,Brandon James,15,4
0,Jarred Fayson,14,1
1,Reggie Fish,-4,2
10,Andrew Smith,15,3
17,Kenneth Moore,17,1
1,Willie Idlette,1,1
35,Davone Bess,47,2
7,Michael Adams,7,1
0,Kevin Payne,1,1
1,Darrell McNeal,1,1
4,Trent Guy,4,1
0,Latarrius Thomas,0,1
0,JaJuan Spillman,-4,1
8,Robert McClain III,8,1
7,Jason Tomlinson,7,1
0,Reggie Smith,0,2
4,Courtney Grixby,3,3
16,Donny Baker,16,1
22,Damon Morton,60,5
0,Joe Fernandez,0,1
8,Brian Bonner,10,2
0,Adam Zanotti,21,1
15,Hunter Altman,15,0
14,Chris Sutton,14,1
24,Ryan Graves,24,1
0,Dennis Keyes,-5,1
0,Desmond Reed,0,1
11,Vaughn Rivers,11,2
22,Brian Bonner,89,6
32,John Tranchitella,32,0
10,Jarret Carter,10,1
31,Patrick Chung,54,3
9,Nathan Meikle,17,3
5,Brandon King,5,2
10,Leodis McKelvin,10,1
22,Thomas Wilson,52,4
0,Blake Ligon,0,1
6,James Jones,6,1
28,Ean Randolph,47,3
20,Travis Williams,43,3
3,Idris Moss,7,1
20,Marquis Wilson,50,4
4,Eric Weddle,4,1
14,Davone Bess,14,1
12,Kyle Williams,12,1
0,Jean Pitts,-3,1
39,Desmond Gee,39,1
24,Ryan Graves,12,3
25,Lawrence Timmons,25,0
0,Dekoda Watson,16,1
2,Patrick Robinson,0,3
86,Javier Arenas,86,1
0,Artrell Woods,0,1
0,Tommy Devereaux,0,2
6,Chad Schroeder,6,1
76,Yamon Figurs,78,2
1,Jacoby Ford,1,1
46,Rafael Little,59,3
0,Danny Oquendo,-4,1
39,Sammie Stroughter,54,3
0,Tommy Saunders,-1,1
11,Kenny McKinley,11,1
11,Vincent Marshall,11,1
33,Danny Amendola,37,3
7,DeJuan Tribble,8,2
11,Reggie Campbell,11,1
5,Jason Tomlinson,2,3
20,Mikey Henderson,24,3
54,Eddie Royal,53,2
0,Aaron Ross,-1,2
0,Dominique Douglas,-2,1
0,Bruce Johnson,-3,1
0,Rashaun Jones,-4,1
9,DeAngelo Wilson,15,2
7,Reggie Fish,15,5
10,Zach Hampton,10,1
0,Ben Strickland,9,1
1,Tre Smith,3,3
23,Courtney Grixby,23,1
22,Reggie Smith,27,4
11,Marty Tadman,15,2
4,Aiona Key,1,1
2,Jonathan Hefney,2,1
20,Derrick Williams,29,2
10,Desmond Reed,14,4
4,Vaughn Rivers,4,1
13,Andrew Smith,25,3
0,Trent Guy,-2,1
5,Willie Idlette,8,3
0,Craig Davis,0,1
13,Derrick Stewart,13,1
11,Chris Garrett,27,3
13,Anthony Gonzalez,13,1
11,Brandon James,28,4
