average kickoff return, average kickoff return yards, kickoff return touchdowns, kickoff returns, longest kickoff return, name
14.000,,0,2,24,Kenny Watson
26.000,,0,4,34,Josh Cribbs
21.000,,0,2,26,Andre Davis
18.000,,0,5,27,Kevin Robinson
17.000,,0,3,19,Maurice Leggett
1.000,,0,2,2,Mike Cox
5.000,,0,1,5,Jamaal Charles
9.000,,0,2,19,Fred Jackson
33.000,,0,2,46,Leodis McKelvin
9.000,,0,1,9,Spencer Johnson
7.000,,0,1,7,George Wilson
19.000,,0,8,36,Ted Ginn
24.000,,0,3,30,Ellis Hobbs
12.000,,0,2,13,Matthew Slater
18.000,,0,7,23,Lavelle Hawkins
19.000,,0,2,22,Leon Washington
15.000,,0,3,25,Jerious Norwood
5.000,,0,1,5,Brian Finneran
17.000,,0,5,24,Mark Jones
21.000,,0,1,21,Yamon Figurs
18.000,,0,1,18,Jim Leonhard
44.000,,1,4,100,Quintin Demps
3.000,,0,1,3,Victor Abiamiri
13.000,,0,1,13,Jason Avant
12.000,,0,1,12,Dan Klecko
20.000,,0,3,25,Isaiah Stanback
11.000,,0,1,11,Patrick Crayton
22.000,,0,1,22,Orlando Scandrick
22.000,,0,5,35,Delanie Walker
16.000,,0,2,21,Allen Rossum
22.000,,0,7,32,Aveion Cason
28.000,,0,5,49,Clifton Smith
26.000,,0,4,33,Matt Jones
19.000,,0,3,20,Brian Witherspoon
18.000,,0,2,18,Darius Reynaud
32.000,,0,6,75,Derek Stanley
38.000,,0,2,50,Danieal Manning
24.000,,0,2,26,Eddie Royal
8.000,,0,1,8,Tatum Bell
21.000,,0,3,29,Justin Miller
29.000,,0,8,55,JJ Arrington
60.000,,0,3,83,Domenik Hixon
24.000,,0,5,55,Josh Wilson
28.000,,0,3,31,Rock Cartwright
20.000,,0,5,26,Darren Sproles
24.000,,0,4,29,Chad Simpson
11.000,,0,1,11,Keyunta Dawson
34.000,,0,3,62,Courtney Roby
19.000,,0,8,25,Will Blackmon
21.000,,0,1,21,Jordy Nelson
21.000,,0,7,32,Aveion Cason
31.000,,0,3,41,Chris Carr
25.000,,0,1,25,Orlando Scandrick
58.000,,0,1,58,Isaiah Stanback
21.000,,0,6,30,Josh Wilson
20.000,,0,1,20,Justin Forsett
24.000,,0,4,30,Quintin Demps
21.000,,0,8,29,JJ Arrington
1.000,,0,1,1,Jerheme Urban
20.000,,0,3,22,Josh Cribbs
31.000,,0,2,36,Chad Simpson
11.000,,0,1,11,Jacob Tamme
19.000,,0,5,32,Glenn Holt
28.000,,0,2,43,Andre Caldwell
21.000,,0,1,21,Yamon Figurs
21.000,,0,4,31,Leon Washington
14.000,,0,1,14,David Bowens
9.000,,0,1,9,Dustin Keller
10.000,,0,3,17,Eddie Royal
0.000,,0,0,0,John Engelberger
23.000,,0,4,28,Derek Stanley
19.000,,0,5,23,Ted Ginn
18.000,,0,1,18,Fred Jackson
37.000,,0,1,37,Leodis McKelvin
19.000,,0,2,21,Delanie Walker
21.000,,0,4,25,Will Blackmon
7.000,,0,1,7,Jordy Nelson
38.000,,0,4,51,Mark Jones
8.000,,0,1,8,Dante Rosario
25.000,,0,3,34,Clifton Smith
17.000,,0,4,24,Courtney Roby
9.000,,0,1,9,Robert Meachem
23.000,,0,3,31,Rock Cartwright
15.000,,0,1,15,Mike Sellers
17.000,,0,1,17,James Thrash
0.000,,0,0,0,Ryan Boschetti
18.000,,0,2,22,Sinorice Moss
19.000,,0,4,26,Darren Sproles
0.000,,0,0,-2,Legedu Naanee
18.000,,0,3,23,Jerious Norwood
14.000,,0,1,14,Harry Douglas
19.000,,0,1,19,Eric Weems
22.000,,0,4,40,Ellis Hobbs
7.000,,0,2,14,Matthew Slater
25.000,,0,1,25,Kevin Faulk
27.000,,0,1,27,Stephen Neal
17.000,,0,2,20,Carey Davis
31.000,,0,1,31,Gary Russell
20.000,,0,5,25,Justin Miller
19.000,,0,2,20,Kevin Robinson
31.000,,0,2,49,Darius Reynaud
27.000,,0,5,43,Danieal Manning
24.000,,0,2,25,Devin Hester
35.000,,0,1,35,Andre Davis
0.000,,0,1,0,Kevin Walter
15.000,,0,2,23,Matt Jones
15.000,,0,2,20,Montell Owens
26.000,,0,2,32,Brian Witherspoon
9.000,,0,1,9,Greg B Jones
9.000,,0,1,9,Brandon Manumaleuna
29.000,,0,1,29,Darren Sproles
29.000,,1,6,92,Justin Miller
15.000,,0,1,15,Luke Lawton
27.000,,0,3,52,Danieal Manning
24.000,,0,4,35,Brian Witherspoon
25.000,,0,2,27,Matt Jones
18.000,,0,4,26,Will Blackmon
7.000,,0,1,7,Jason Hunter
21.000,,0,3,27,Andre Davis
7.000,,0,1,7,Chris White
14.000,,0,2,15,Chad Simpson
26.000,,0,6,31,Andre Caldwell
23.000,,0,3,26,Chris Carr
26.000,,0,4,28,Josh Cribbs
18.000,,0,2,25,Jim Leonhard
16.000,,0,1,16,Yamon Figurs
18.000,,0,5,25,Rock Cartwright
24.000,,0,5,38,Aveion Cason
25.000,,0,4,43,Darius Reynaud
18.000,,0,1,18,Aundrae Allison
21.000,,0,4,27,Sinorice Moss
19.000,,0,1,19,Quintin Demps
19.000,,0,3,23,Courtney Roby
88.000,,0,1,88,Pierre Thomas
23.000,,0,6,31,Jerious Norwood
28.000,,0,2,32,Leodis McKelvin
20.000,,0,2,25,Roscoe Parrish
0.000,,0,1,0,StJohnson
22.000,,0,1,22,Ted Ginn
17.000,,0,1,17,Brandon London
20.000,,0,2,22,Eddie Royal
27.000,,0,3,29,Kevin Robinson
40.000,,0,1,40,Jamaal Charles
17.000,,0,2,17,Delanie Walker
34.000,,0,1,34,Michael Robinson
23.000,,0,3,39,Leon Washington
-4.000,,0,1,-4,Brad Smith
22.000,,0,3,31,Gary Russell
16.000,,0,3,20,Adam Jones
20.000,,0,1,20,Isaiah Stanback
24.000,,0,3,26,JJ Arrington
23.000,,0,6,34,Derek Stanley
20.000,,0,6,26,Josh Wilson
32.000,,0,3,55,Ellis Hobbs
18.000,,0,4,29,Mark Jones
25.000,,0,3,28,Clifton Smith
15.000,,0,1,15,Brian Clark
12.000,,0,1,12,John Gilmore
17.000,,0,1,17,Alex Smith
35.000,,1,5,83,Danieal Manning
13.000,,0,1,13,Kellen Davis
21.000,,0,3,23,Pierre Thomas
0.000,,0,0,0,Mike Karney
26.000,,0,3,39,Yamon Figurs
13.000,,0,1,13,Jarret Johnson
21.000,,0,1,21,Mewelde Moore
14.000,,0,1,14,Gary Russell
20.000,,0,3,24,Mark Jones
24.000,,0,3,39,Eddie Royal
17.000,,0,1,17,Chad Mustard
25.000,,0,1,25,Selvin Young
24.000,,0,4,38,Andre Davis
25.000,,0,2,26,Chris Carr
13.000,,0,1,13,Ahmard Hall
14.000,,0,2,17,Jamaal Charles
22.000,,0,2,25,Kevin Robinson
28.000,,0,4,40,Darren Sproles
22.000,,0,6,43,Leon Washington
28.000,,0,5,40,Leodis McKelvin
12.000,,0,1,12,Spencer Johnson
18.000,,0,3,20,Jerious Norwood
18.000,,0,4,24,Clifton Smith
18.000,,0,1,18,Andre Caldwell
36.000,,0,5,87,Rock Cartwright
21.000,,0,5,26,Najeh Davenport
27.000,,0,5,33,Aveion Cason
17.000,,0,1,17,Corey Smith
21.000,,0,4,28,Brian Witherspoon
17.000,,0,3,19,Will Blackmon
21.000,,0,1,21,Jordy Nelson
23.000,,0,3,34,Ted Ginn
11.000,,0,1,11,Delanie Walker
29.000,,0,2,32,Kenneth Darby
27.000,,0,1,27,Derek Stanley
31.000,,0,5,43,Josh Wilson
21.000,,0,6,29,JJ Arrington
31.000,,1,6,91,Justin Miller
14.000,,0,1,14,Michael Bush
