average kickoff return, average kickoff return yards, kickoff return touchdowns, kickoff returns, longest kickoff return, name
19.000,,0,1,19,Richard Quinn
18.000,,0,1,18,Alphonso Smith
1.000,,0,1,1,Marcus Thomas
32.000,,0,4,49,Stefan Logan
0.000,,0,0,0,Nick Eason
29.000,,0,5,48,Jalen Parmele
23.000,,0,2,25,LaRod Stephens Howling
18.000,,0,4,25,Danny Amendola
14.000,,0,1,14,Larry Grant
10.000,,0,1,10,Mike Karney
15.000,,0,2,25,Josh Morgan
18.000,,0,4,31,Brian Witherspoon
24.000,,0,5,38,Chad Simpson
106.000,,1,1,106,Brad Smith
24.000,,0,1,24,Rock Cartwright
13.000,,0,1,13,Marcus Mason
20.000,,0,1,20,Kevin Ogletree
44.000,,0,3,59,Danieal Manning
18.000,,0,1,18,Devin Aromashodu
22.000,,0,1,22,Earl Bennett
9.000,,0,1,9,Rashied Davis
31.000,,0,1,31,Johnny Knox
23.000,,0,6,27,Percy Harvin
14.000,,0,1,14,Fred Jackson
24.000,,0,5,36,Samuel Giguere
19.000,,0,1,19,Jamie Silva
11.000,,0,1,11,Mike Goodson
22.000,,0,1,22,Dante Rosario
22.000,,0,2,28,Mike Bell
11.000,,0,1,11,Jeff Charleston
1.000,,0,1,1,Darnell Dinkins
22.000,,0,1,22,Courtney Roby
20.000,,0,2,31,Josh Cribbs
9.000,,0,1,9,Jason Trusnik
20.000,,0,2,21,Mike Thomas
3.000,,0,1,3,Zach Miller
3.000,,0,1,3,Montell Owens
17.000,,0,1,17,Jeremy Maclin
24.000,,0,7,34,Derrick Williams
53.000,,0,1,53,Aaron Brown
21.000,,0,6,44,Devin Hester
28.000,,0,5,36,Andre Davis
23.000,,0,3,26,Darius Butler
31.000,,0,2,35,Matthew Slater
22.000,,0,1,22,Isaiah Stanback
15.000,,0,4,22,Ted Ginn
12.000,,0,2,12,Lousaka Polite
27.000,,0,3,39,Stefan Logan
11.000,,0,1,11,Jeff Dugan
21.000,,0,1,21,Darius Reynaud
22.000,,0,8,27,Domenik Hixon
3.000,,0,1,3,Travis Beckum
20.000,,0,1,20,Brad Smith
34.000,,0,4,53,Bernard Scott
14.000,,0,1,14,Brian Leonard
0.000,,0,0,0,Daniel Coats
22.000,,0,5,24,Danny Amendola
20.000,,0,2,22,Josh Morgan
12.000,,0,1,12,Michael Robinson
18.000,,0,3,27,Micheal Spurlock
21.000,,0,3,24,Eric Weems
20.000,,0,5,23,LaRod Stephens Howling
29.000,,0,3,54,Jordy Nelson
22.000,,0,5,24,Peyton Hillis
19.000,,0,2,23,Alphonso Smith
20.000,,0,1,20,Correll Buckhalter
22.000,,0,2,29,Quinten Lawrence
17.000,,0,2,19,Gary Russell
12.000,,0,1,12,Marcel Reece
34.000,,0,4,53,Jalen Parmele
19.000,,0,4,23,Craig Davis
27.000,,0,1,27,Darren Sproles
21.000,,0,6,28,Rock Cartwright
25.000,,0,2,26,Louis Rankin
18.000,,0,4,24,Kenny Britt
18.000,,0,3,25,Brian Leonard
37.000,,0,2,56,Bernard Scott
27.000,,0,2,31,Brad Smith
2.000,,0,1,2,Ben Hartsock
14.000,,0,2,15,Felix Jones
10.000,,0,1,10,Kevin Ogletree
20.000,,0,2,21,Jeremy Maclin
15.000,,0,1,15,V Harris
-5.000,,0,1,-5,Joe Mays
18.000,,0,4,42,Darius Butler
23.000,,0,2,26,Matthew Slater
0.000,,0,0,0,Chris Baker
15.000,,0,2,19,Jalen Parmele
30.000,,0,1,30,Tom Zbikowski
21.000,,0,4,29,LaRod Stephens Howling
19.000,,0,4,28,Jordy Nelson
17.000,,0,1,17,John Kuhn
29.000,,0,1,29,Tramon Williams
18.000,,0,2,25,Courtney Roby
27.000,,0,5,32,LaRod Stephens Howling
14.000,,0,1,14,Chad Simpson
22.000,,0,3,26,Jalen Parmele
9.000,,0,1,9,LeRon McClain
22.000,,0,2,27,Darren Sproles
11.000,,0,1,11,Antonio Cromartie
17.000,,0,1,17,Brandon Manumaleuna
22.000,,0,2,36,Brad Smith
14.000,,0,6,21,Kevin Ogletree
19.000,,0,1,19,Felix Jones
0.000,,0,0,1,Patrick Crayton
28.000,,0,5,61,Courtney Roby
40.000,,0,1,40,Pierre Thomas
16.000,,0,2,17,Percy Harvin
27.000,,0,3,33,Chad Simpson
27.000,,0,5,30,Brad Smith
22.000,,0,5,29,Chad Simpson
25.000,,0,4,34,Courtney Roby
