longest punt return, name, punt return yards, punt returns
24,T Milton,24,1
8,K Logan Jr,8,1
0,R James,0,1
0,J Ali,-3,1
42,T Williams,42,1
0,E Garror,-2,1
0,P Carter Jr,0,1
72,K Tyler,72,1
0,S Riley,0,1
1,D Stingley Jr,1,1
10,J Spielman,10,1
0,I Rodgers,11,1
0,G Romney,-2,1
16,R Floyd,16,1
14,M Callaway,14,2
0,D Thomas,-6,1
0,D Brown,-1,1
1,G Winn,1,1
12,T Cannon,9,2
2,O Clark,2,1
17,J Garrett,18,3
2,D Douglas,2,2
21,C Finke,47,4
6,L Keys III,6,1
7,G Wilson,7,2
7,K Hamler,7,1
13,C Lamb,12,2
19,A Trammell,19,1
15,J Darden,36,4
0,A Young,0,1
6,B Sowards,9,2
0,K Sails,0,1
21,T Samuel,77,6
15,N Remigio,15,1
11,J Robertson Jr,11,1
36,O Anderson,36,1
3,K Stokes,2,2
40,D Williams,40,2
6,C Nwabuko III,2,2
0,S Harris,0,1
4,J Gasser,4,1
10,B Gaither,10,1
0,A St Brown,-3,2
0,S Jones,0,1
74,A Williams,74,1
17,J Shelton Mosley,22,4
13,C Johnson,13,1
1,M McGue,1,1
20,T Robinson,34,4
6,H Grimsley,5,2
0,J Vardzel,0,1
2,K Hinton,5,3
21,M Hudzick,21,1
0,K Taylor,-1,1
7,D Davis III,7,1
7,D Stoner,11,2
10,I Cox,22,6
13,C Tucker,13,3
0,K Mixon Jr,-7,1
8,E Moore,12,3
30,N Parodi,30,2
6,R Miller,6,1
0,H Littles,-3,1
32,L Phelps,53,1
10,M Rugamba,10,1
2,M Thomas,2,1
3,R Cook Jr,3,1
1,R Marlow III,1,1
10,O Anderson,9,3
6,K Pimpleton,6,2
11,D Maddox,12,1
0,D McKinley Lewis,0,1
14,D Wright,14,1
14,L Latu,20,2
6,T Samuel,6,1
18,R Montgomery,18,1
0,J Spielman,0,1
70,J Reagor,73,2
1,D Wade,1,1
6,B Jones,7,2
9,B Kemp,19,3
35,T Robinson,62,3
12,A Fuller,12,2
11,A Conway,11,1
37,C Tutt,47,2
0,J Heiligh,-1,1
0,K Tyler,-1,1
27,H White,36,3
7,M Hudzick,9,2
43,K Osborn,54,4
0,T Snead,-1,1
0,K Stokes,0,1
12,K Toney,12,1
0,A Brown,-7,1
32,D Blaylock,45,3
0,C Byrd II,0,1
12,A Miranda,12,1
21,R Lees,21,1
13,B Holman,17,2
0,K Lassiter II,0,1
0,K Logan Jr,0,1
0,P Brooks,0,1
36,T Milton,36,1
7,J Ali,7,2
0,D Stubbs,-3,1
0,S Louis,-6,1
0,S Lomax,30,1
7,C Gibson,7,0
4,T Nicholson,4,1
0,E Garror,-7,2
22,P Carter Jr,37,2
21,A Smith,21,1
0,A Robertson,-6,2
1,S Jones,1,4
15,T Desue,15,1
2,D Peoples Jones,2,1
0,G Wilson,0,1
10,B Thompson,10,1
5,D Newsome,2,2
22,B Putman,48,4
6,D Rogers,15,4
13,J Nathan,25,3
48,D Brown,49,2
2,N Lyon,2,1
25,J Holland,26,2
8,T Bradford,14,2
3,J Vardzel,0,3
6,T Levy,10,3
24,K Hamler,24,1
1,A Young,1,1
10,R Taylor,10,1
7,D Kendrick,8,2
0,W Swinney,0,1
19,A Hifo,18,2
17,J Proche,17,1
10,J Robertson Jr,10,1
0,S Huderson,-5,1
0,M Wilson,-1,1
23,I Foskey,23,1
0,M Callaway,-5,1
18,J Shelton Mosley,15,2
3,N Remigio,3,1
66,D Simpkins,62,3
35,J Blackmon,35,1
0,D Stanley,0,1
4,J Garrett,5,2
8,J Myers,8,1
3,A Trammell,3,1
2,R Cray,3,2
4,D Simpkins,5,3
14,K Thibodeaux,14,1
2,J Holland,2,1
1,E Garror,0,3
6,A Williams,6,1
3,K Shakir,3,1
11,J Ward,10,2
0,D Kendrick,4,1
31,K Pimpleton,33,2
15,M Thomas,41,3
0,T Tisdale,21,1
7,E Williams,7,0
4,D Cousart,7,2
0,S Brown,0,1
0,T Samuel,0,1
9,R Montgomery,15,3
1,G Wilson,1,1
3,C Lamb,1,2
6,G Arnold,12,1
7,G Winn,7,1
7,A Miranda,9,2
22,N Lyon,31,2
4,A Nunn,4,1
0,J Nathan,0,1
4,T Hennigan,4,1
29,A Williams,29,1
3,A Fuller,2,2
3,D Cousart,5,2
0,D Stubbs,-10,3
0,J Matthews,0,1
1,K Pimpleton,-5,2
13,O Anderson,13,1
8,M Williams,11,2
22,T Keaton,22,1
0,J Ward,-9,1
52,A Hifo,97,3
8,D Drummond,14,2
9,M Ffrench,9,1
22,S Harris,38,4
33,K Osborn,47,3
29,E Winston Jr,29,1
0,M Cooper,-1,2
16,D Newsome,16,1
3,A Smith,3,1
36,K Hinton,36,1
11,B Sowards,26,3
1,C Finke,-1,2
4,T Milton,6,2
2,G Wilson,3,2
2,A Rodgers,3,2
1,D Kendrick,1,1
0,T Samuel,-1,1
11,N Remigio,19,2
3,N Hobbs,3,1
3,D Navarro,3,1
2,F Swain,2,1
0,R Burns,0,1
10,J Pearson,10,1
0,C Bush,-2,1
3,K Mixon Jr,5,2
3,J Jones,3,1
9,D Matthews,18,3
66,P Brooks,66,1
1,D Simpkins,1,1
71,D Jamison,102,4
11,T Robinson,11,1
0,H Grimsley,0,1
10,J Ali,10,1
13,J Waddle,13,1
0,D Peoples Jones,-2,1
3,C Tutt,4,2
1,D Douglas,1,1
9,T Simmons,9,1
17,G Arnold,26,2
4,J Holland,4,1
9,J Dunn,20,4
