longest punt, name, punt yards, punts
51,Marty Biagi,128,3
37,Anthony Binswanger,70,2
42,Britt Barefoot,226,6
43,Jordan Scott,156,4
43,Ryan Harrison,168,4
47,Brent Bowden,315,8
21,Jud Dunlevy,21,1
53,Johnny Ayers,10,9
38,Kyle Zimmerman,200,6
50,Brad Elkin,232,6
43,Brett Shrable,261,7
60,Greg Whibbs,226,5
37,Jeremy Davis,37,1
39,Chris Cook,87,3
58,Ryan Shoemaker,129,3
33,Wes Byrum,33,1
50,Justin Sparks,283,7
49,Thomas Weber,210,5
54,Andrew Larson,224,5
39,Nick Iovinelli,134,4
45,Matt Schulte,161,5
52,Ben Woods,221,6
48,John Stec,156,4
53,Desi Cullen,151,4
40,Delbert Alvarado,149,4
54,Jimmie Kaylor,325,7
54,Louie Sakoda,93,2
55,Matt Dodge,164,4
51,Swayze Waters,224,6
49,Zach Johnson,198,5
48,Jim Laney,249,6
43,Mickey Groody,142,4
47,Scott Love,168,4
53,Chas Henry,131,3
42,Brian Mimbs,72,2
32,Graham Gano,51,2
51,Kevin Jones,275,7
39,Tim Grasso,70,2
45,Jarrod Kaufman,94,3
45,Anthony Santella,169,4
50,Chris Miller,218,5
82,Ryan Donahue,413,8
43,Aaron Bates,258,7
47,Tim Reyer,173,4
54,Derek Epperson,282,7
55,Jake Kilroy,139,3
45,Tony Mikulec,45,1
42,Tim Masthay,74,2
55,Blake McAdams,248,6
45,Corey Goettsche,209,5
49,Dave Brytus,320,8
46,Travis Baltz,143,4
44,Jimmy Maners,74,2
46,Zoltan Mesko,162,4
49,Justin Kucek,362,9
50,Adam Crossett,122,3
40,Mike Brandtner,174,5
48,Marty Biagi,109,3
40,Anthony Binswanger,75,2
46,Luke Juist,200,5
38,Bradley Pierson,230,6
44,Chris Gould,295,7
40,Zacary Whited,105,3
51,TJ Conley,286,7
73,Truman Spencer,199,4
58,David DeFatta,378,8
45,Josh Syria,182,5
54,Greg Woidneck,182,5
48,Alexis Serna,299,8
50,Jay Ottovegio,287,7
41,Jeremy Boone,154,4
48,Jared Armstrong,260,6
49,Stefan Demos,210,5
36,Jeremy Ito,129,4
50,Pat McAfee,200,5
49,Britton Colquitt,245,6
43,Ryan Succop,111,3
49,Justin Moore,170,4
52,Dan Titchener,341,8
42,Darren deRochemont,75,2
48,Brent Sutherland,151,4
42,Michael Such,103,3
41,Paul Smith,41,1
52,Thomas Morstead,171,4
46,Brett Kern,46,1
55,Andy Dittbenner,315,7
48,Justin Brantly,263,7
49,Kyle Tucker,130,3
32,Scott Webb,32,1
38,Jonathan LaCour,38,1
54,Matt DiLallo,175,4
40,Kyle Peterson,127,4
56,Chase Turner,215,5
54,Leon Jackson III,209,5
55,Chris Keagle,145,3
42,Brett Upson,114,3
52,Jacob Richardson,256,6
66,Sam Swank,200,5
50,Terrence Brown,213,5
43,Jared Ballman,126,3
52,Keenyn Crier,140,3
53,Reid Forrest,126,3
66,Aaron Perez,302,7
55,Kenneth DeBauche,207,5
47,Fred Jones,258,7
53,Billy Vinnedge,209,5
49,Brian Pacheco,335,7
50,Britt Barefoot,50,1
50,Blake Clingan,120,3
53,Durant Brooks,255,6
54,Brent Bowden,330,7
39,Nick Iovinelli,39,1
37,John Stec,37,1
54,Jarrod Kaufman,173,4
35,Zacary Whited,45,2
37,Matt Schulte,107,3
43,Jeff Wathne,201,6
49,Ryan Harrison,84,2
67,Owen Tolson,466,8
42,Brett Shrable,112,3
48,Chris Cook,210,5
37,PJ Fitzgerald,267,8
52,Patrick Fisher,276,6
36,Jeremy Davis,36,1
51,Ryan Succop,208,5
58,Keenyn Crier,316,7
66,Aaron Perez,379,8
64,Ryan Shoemaker,208,4
61,Patrick Tatum,61,1
63,Derek Epperson,338,8
60,Jonathan LaCour,155,3
52,Johnny Ayers,178,4
64,Graham Gano,198,4
33,Brent Moody,52,2
47,Kyle Brotzman,86,2
42,Brad Elkin,60,2
48,Waylon Prather,292,7
39,CJ Santiago,140,4
58,Jimmie Kaylor,276,6
43,Andrew Larson,146,4
48,Reid Forrest,263,6
42,Blake Clingan,148,4
44,Marty Biagi,111,3
51,Anthony Binswanger,85,2
47,Matt DiLallo,408,11
45,Adam Crossett,140,5
56,Desi Cullen,213,5
46,Jeremy Ito,120,3
49,Kevin Jones,306,8
48,Jimmy Maners,201,5
43,Chas Henry,81,2
48,Brett Upson,200,5
40,Kyle Zimmerman,75,2
47,Leon Jackson III,89,2
43,Brian Mimbs,177,5
42,Greg Whibbs,198,5
67,TJ Conley,401,8
54,Chris Keagle,321,7
48,Michael Hines,169,4
65,Chris Miller,251,6
57,Mike Brandtner,307,8
41,Tim Reyer,144,4
22,Kyle Tucker,22,1
38,Dan Titchener,109,3
47,Scott Love,127,3
57,David DeFatta,166,4
67,Aaron Bates,375,9
52,Zoltan Mesko,321,9
42,Brent Sutherland,144,4
50,Matt Dodge,173,5
40,Matt Bosher,215,5
48,Bradley Pierson,226,6
53,Jacob Richardson,126,3
50,Ben Woods,305,7
57,Justin Kucek,177,4
32,Anthony Santella,32,1
50,Justin Sparks,246,6
45,Terrence Brown,181,5
55,Travis Baltz,263,6
55,Stefan Demos,294,7
76,Ryan Donahue,436,10
38,Greg Veteto,72,2
48,AJ Trapasso,205,5
42,Kenneth DeBauche,189,5
47,Michael Cohen,124,3
34,Mike Knall,66,2
58,Justin Brantly,266,6
47,Matt Fodge,127,3
23,Jason Ricks,23,1
53,Justin Moore,188,4
48,Josh Syria,337,8
50,Thomas Weber,208,5
40,Dave Brytus,248,7
57,Robert Long,410,10
47,Jeremy Boone,189,5
55,Jared Armstrong,200,4
36,Luke Juist,136,4
45,Kyle Peterson,250,6
75,Micheal Hughes,481,10
52,Billy Vinnedge,398,10
51,Delbert Alvarado,138,3
54,Kevin Huber,268,6
56,Jay Ottovegio,206,5
45,Jared Ballman,70,2
52,Derek Wash,134,3
37,Andy Dalton,37,1
49,Jordan Scott,426,11
46,Britton Colquitt,46,1
41,Spencer Ortego,77,2
32,Michael Desormeaux,32,1
52,Darren deRochemont,351,9
45,Paul Smith,89,2
49,Bo Abbott,49,1
48,Brett Kern,80,2
54,Zach Johnson,126,3
54,Swayze Waters,291,7
45,Britt Barefoot,161,4
46,Greg Woidneck,255,7
48,Alexis Serna,354,9
49,Ryan Weigand,131,3
44,Chris Gould,111,3
50,Sam Swank,218,5
57,Chase Turner,173,4
60,Thomas Morstead,175,4
46,Jim Laney,249,7
49,Tony Mikulec,257,7
40,John Stec,148,4
62,Matt Schulte,198,5
51,CJ Santiago,199,5
52,Derek Wash,170,4
58,Pat McAfee,252,6
9,Owen Schmitt,9,1
48,Corey Goettsche,255,7
50,Owen Tolson,301,7
48,Jeremy Ito,134,4
33,Zach Johnson,56,2
55,Andrew Larson,248,7
38,Greg Woidneck,204,6
55,Kevin Huber,341,7
54,Desi Cullen,445,10
55,Jimmy Maners,94,2
49,Sam Swank,216,5
47,Kevin Jones,450,12
44,Durant Brooks,231,6
43,Mickey Groody,141,4
53,Brett Shrable,220,5
51,Brian Mimbs,137,3
44,Ryan Shoemaker,119,3
41,Tim Grasso,106,3
44,Kyle Zimmerman,189,6
54,Ryan Donahue,290,7
46,Justin Kucek,270,7
51,Mike Brandtner,245,7
57,Matt DiLallo,256,7
53,Scott Love,255,6
55,Patrick Fisher,128,3
56,Chris Keagle,302,7
48,Travis Baltz,166,4
49,Johnny Ayers,121,3
53,Matt Bosher,210,5
47,Ryan Weigand,47,1
35,Chris Gould,35,1
37,Adam Crossett,90,3
63,Justin Brantly,224,5
42,Marty Biagi,103,3
32,Anthony Binswanger,32,1
43,Matt Dodge,225,6
40,Blake McAdams,237,6
18,Adam Carlson,18,1
56,PJ Fitzgerald,179,4
68,David DeFatta,371,7
49,Spencer Ortego,161,4
47,Bradley Pierson,193,6
60,Tavares Brown,240,5
36,Dan Titchener,36,1
56,Tim Reyer,252,6
62,Andy Dittbenner,106,2
43,Jake Kilroy,199,5
45,Jordan Scott,207,5
53,Jimmie Kaylor,172,4
44,Stefan Demos,44,1
45,Michael Hines,205,5
53,Eric Maust,215,5
51,Ryan Harrison,179,4
56,Truman Spencer,93,2
51,Greg Veteto,51,1
53,AJ Trapasso,175,4
50,Anthony Santella,230,6
42,Mike Knall,79,2
50,Derek Epperson,191,5
60,Matt Fodge,243,5
45,Kyle Tucker,188,6
51,Alexis Serna,224,6
46,Jared Ballman,259,7
44,Jared Armstrong,107,3
47,Aaron Bates,164,4
54,Ryan Succop,139,3
27,Chas Henry,27,1
62,Waylon Prather,168,4
56,Jarrod Kaufman,260,6
53,Britt Barefoot,183,4
45,Brent Sutherland,112,3
20,Matt Malouf,20,1
60,Thomas Morstead,225,5
60,Luke Juist,214,5
73,Robert Long,307,7
61,Delbert Alvarado,183,4
48,Jeff Wathne,221,6
44,Jeremy Boone,122,3
49,Britton Colquitt,196,5
47,Jeremy Davis,166,4
48,Justin Moore,48,1
41,Jonathan LaCour,41,1
47,Darren deRochemont,156,4
41,Kyle Peterson,117,3
50,Michael Such,180,4
62,Chase Turner,212,6
50,Swayze Waters,202,5
38,Blake Clingan,133,4
50,Aaron Perez,350,9
63,Thomas Weber,395,10
51,Brian Pacheco,206,5
63,Micheal Hughes,189,4
63,Louie Sakoda,249,5
53,Billy Vinnedge,373,9
33,Leon Jackson III,90,3
58,Peter Caldwell,89,2
40,Kyle Brotzman,40,1
46,Brett Upson,151,4
55,Tim Masthay,198,5
50,Brent Bowden,212,6
53,Graham Gano,259,6
37,Brent Moody,37,1
46,Darryl Blunt,46,1
52,Jay Ottovegio,241,6
65,Kenneth DeBauche,315,7
45,Zoltan Mesko,261,7
46,Chris Miller,126,3
60,Brett Kern,209,4
0,Aaron Opelt,44,1
55,Jacob Richardson,340,8
58,John Stec,386,10
55,Brett Shrable,191,4
46,Truman Spencer,173,4
56,Keenyn Crier,284,8
57,Josh Syria,293,7
12,Tony Mikulec,12,1
49,Zach Johnson,95,2
50,Zacary Whited,88,2
28,Brett Jaekle,28,1
47,Tim Grasso,152,4
51,Ryan Harrison,165,4
64,Micheal Hughes,219,4
43,PJ Fitzgerald,110,3
47,Scott Love,314,8
22,Cole Wilson,22,1
52,Jeremy Davis,250,6
39,Blake McAdams,134,4
36,Owen Tolson,36,1
57,Paul Smith,100,2
50,Derek Epperson,204,5
52,Matt Fodge,97,2
43,Kyle Brotzman,95,2
32,Brad Elkin,32,1
51,TJ Conley,308,7
47,Ben Woods,223,6
38,Nick Iovinelli,130,4
51,Kevin Huber,176,4
36,Benjamin Mauk,36,1
71,Pat McAfee,147,3
45,Jimmy Maners,149,4
44,Johnny Ayers,121,3
45,Desi Cullen,122,3
31,Robert Long,278,7
46,Jimmie Kaylor,76,2
53,Chris Cook,206,5
49,Spencer Ortego,174,4
45,Chas Henry,168,4
54,Mickey Groody,238,6
45,Brent Moody,175,5
54,Graham Gano,138,3
50,Travis Baltz,199,5
49,Brian Mimbs,156,4
47,Tim Masthay,212,6
77,Durant Brooks,240,4
19,Travis Bell,19,1
46,Terrence Brown,241,7
61,Chase Turner,153,3
44,Marty Biagi,110,3
48,Anthony Binswanger,93,2
52,Anthony Santella,126,3
56,Stefan Demos,245,5
60,Michael Hines,212,5
51,Jared Armstrong,208,5
54,Ryan Donahue,238,6
54,Jim Laney,215,5
54,Kyle Tucker,181,4
61,Mike Brandtner,384,8
56,Tim Reyer,242,5
43,Adam Crossett,147,4
52,Chris Keagle,171,4
56,Waylon Prather,157,4
28,Aaron Bates,199,5
28,Deon Curry,28,1
32,Jeremy Boone,224,6
35,Kevin Kelly,35,1
42,Matt Malouf,73,2
43,Brent Sutherland,43,1
48,Swayze Waters,212,5
68,Zoltan Mesko,551,12
49,AJ Trapasso,411,11
47,Justin Kucek,131,3
40,Kenneth DeBauche,144,3
43,Justin Sparks,160,4
56,Patrick Fisher,166,4
49,Greg Veteto,113,3
44,Andy Dittbenner,145,4
47,Jarrod Kaufman,160,4
49,Leon Jackson III,132,3
48,Eric Maust,205,5
44,Kevin Jones,257,7
46,Luke Juist,273,7
49,Darren deRochemont,211,5
63,Jeremy Ito,251,6
66,Dave Brytus,205,6
4,Connor Lee,4,1
45,Delbert Alvarado,149,4
18,Matt Grothe,18,1
48,Corey Goettsche,117,3
57,Thomas Morstead,239,5
51,Blake Clingan,101,3
44,Derek Wash,78,2
35,Chris Manfredini,35,1
64,Brian Pacheco,275,6
32,Jeff Wathne,117,4
39,Jake Kilroy,242,8
46,Britton Colquitt,124,3
59,Brett Upson,276,6
47,Jonathan LaCour,234,6
60,Mike Knall,332,7
55,Louie Sakoda,362,8
49,Jordan Scott,386,9
53,Greg Hiett,193,4
39,Kyle Peterson,74,2
44,Britt Barefoot,88,2
47,Brent Bowden,131,3
75,Matt Bosher,310,6
54,Sam Swank,234,6
60,Bradley Pierson,235,6
58,Jared Ballman,207,5
57,Andrew Larson,187,4
55,Reid Forrest,194,5
53,Alexis Serna,284,8
65,Billy Vinnedge,273,6
45,CJ Santiago,110,3
54,Greg Whibbs,134,3
70,David DeFatta,375,9
40,Thomas Weber,99,3
33,Jonathan Johnson,64,2
54,Greg Woidneck,104,2
48,John Stec,255,7
32,Tony Mikulec,116,4
42,Nick Iovinelli,148,4
38,Brett Kern,76,2
48,Matt DiLallo,198,5
48,Dan Titchener,176,4
49,Jimmie Kaylor,205,5
59,Billy Vinnedge,258,6
51,Tim Grasso,91,2
71,Kyle Brotzman,222,4
53,Patrick Fisher,339,8
53,Jeremy Davis,255,7
51,Blake McAdams,330,8
47,Justin Sparks,256,7
59,Justin Brantly,156,3
53,Justin Moore,172,4
20,Colt McCoy,20,1
47,Ryan Shoemaker,136,4
48,PJ Fitzgerald,218,6
48,Johnny Ayers,181,6
52,Matt Bosher,277,7
57,CJ Santiago,162,4
54,Louie Sakoda,314,7
48,Blake Clingan,82,2
47,Kyle Peterson,94,3
35,Greg Hiett,35,1
47,Matt Dodge,135,4
45,Darren deRochemont,208,6
50,Chris Cook,285,7
41,Mickey Groody,169,5
54,Chas Henry,90,2
53,Graham Gano,166,4
13,Kyle Zimmerman,13,1
55,Tim Reyer,192,4
57,Durant Brooks,198,4
53,Brian Mimbs,239,6
41,TJ Conley,41,1
39,Leon Jackson III,176,5
36,Peter Caldwell,36,1
45,Kyle Tucker,117,3
47,Adam Crossett,148,4
35,Jake Kilroy,120,4
38,Ben Woods,111,3
48,Tim Masthay,253,7
45,Britton Colquitt,200,5
38,Connor Morel,121,4
43,Spencer Ortego,111,3
55,Scott Love,273,7
49,Brent Sutherland,241,6
64,Thomas Morstead,274,6
39,Anthony Binswanger,39,1
33,Marty Biagi,33,1
53,Swayze Waters,69,2
51,Terrence Brown,231,6
38,Kevin Jones,197,6
48,Bradley Pierson,316,8
53,Travis Baltz,213,5
41,Andy Dittbenner,224,6
52,Chris Miller,131,3
53,Jordan Scott,220,6
47,Brian Pacheco,350,9
49,Truman Spencer,151,4
43,Jeremy Moore,135,4
44,Matt Schulte,158,4
43,Jacob Richardson,79,2
41,Mike Knall,41,1
58,Matt Fodge,206,5
56,Dave Brytus,225,5
40,Delbert Alvarado,166,5
53,Luke Juist,178,5
41,Paul Smith,115,3
37,Michael Such,109,3
42,Ryan Succop,117,3
55,Jimmy Maners,154,4
51,Micheal Hughes,402,9
54,Derek Wash,150,4
48,Waylon Prather,148,4
42,Zacary Whited,188,5
36,Britt Barefoot,70,2
39,Brett Shrable,74,2
17,Brain Sheffield,17,1
52,Jay Ottovegio,257,6
46,Eric Maust,158,4
47,Robert Long,256,7
60,Kevin Huber,205,4
57,Aaron Perez,464,10
57,Josh Syria,505,12
54,Brett Upson,307,8
48,Sam Swank,358,9
46,Ryan Weigand,213,5
47,Chris Gould,81,2
57,Brent Bowden,193,4
57,Jared Ballman,236,5
50,Reid Forrest,392,9
57,Jim Laney,201,5
48,Jeff Wathne,264,8
58,Vaughn Charlton,58,1
62,Pat McAfee,158,3
51,Desi Cullen,355,9
37,Corey Goettsche,98,3
44,Jeremy Ito,127,4
54,Jarrod Kaufman,237,5
60,Kyle Zimmerman,188,4
53,Greg Veteto,198,6
55,Owen Tolson,237,6
58,Thomas Weber,299,8
58,Keenyn Crier,278,6
55,Johnny Ayers,159,4
54,Brent Bowden,324,7
46,Blake Clingan,126,3
43,Michael Such,96,3
38,Paul Smith,51,2
44,Chris Cook,137,4
65,Truman Spencer,189,4
51,Tim Grasso,96,2
46,Jared Ballman,246,6
58,Patrick Fisher,180,4
45,Britton Colquitt,180,5
54,Jacob Richardson,227,5
45,Tony Mikulec,143,4
57,Adam Crossett,267,6
66,Mike Knall,198,4
46,Zacary Whited,159,4
27,Brett Jaekle,27,1
53,Chris Keagle,308,8
47,Josh Syria,366,9
42,Alexis Serna,186,5
41,Micheal Hughes,109,3
47,CJ Santiago,47,1
46,Jay Ottovegio,203,6
52,Andrew Larson,239,6
43,Greg Whibbs,83,2
62,Keegan Peterson,179,4
30,Mickey Groody,30,1
43,Greg Woidneck,268,7
48,Bruce Davis,448,11
54,Pat McAfee,178,4
42,Dave Brytus,216,6
49,Louie Sakoda,138,4
57,Greg Veteto,137,3
70,Brent Sutherland,271,6
44,Mickey Groody,80,2
27,Keegan Peterson,27,1
38,CJ Santiago,256,8
43,Aaron Perez,295,8
55,Kevin Huber,188,4
49,Britt Barefoot,235,6
46,Jordan Scott,81,2
52,Zacary Whited,386,9
43,Brett Jaekle,77,2
52,Kyle Brotzman,169,4
61,Matt Dodge,302,7
47,Jared Armstrong,203,5
53,Tony Mikulec,342,8
48,Thomas Weber,182,5
46,Justin Moore,219,6
55,Johnny Ayers,375,9
52,Aaron Bates,252,6
65,Chase Turner,301,6
48,Derek Wash,263,7
44,Alexis Serna,161,5
44,Travis Baltz,263,7
43,Blake McAdams,384,11
55,Blake Clingan,257,6
67,Justin Brantly,330,6
55,Jeremy Boone,257,5
53,Sam Swank,228,6
50,Desi Cullen,306,7
51,PJ Fitzgerald,180,4
47,Matt DiLallo,103,3
43,Andrew Larson,43,1
50,Ryan Harrison,125,3
59,Jimmy Maners,345,8
53,Ryan Shoemaker,309,8
41,Durant Brooks,151,4
24,Kyle Zimmerman,24,1
45,Tim Masthay,199,5
63,Graham Gano,171,3
49,Brent Moody,79,2
52,Matt Fodge,106,3
42,Michael Hines,182,5
52,Delbert Alvarado,265,6
54,Josh Syria,190,4
41,Chas Henry,118,3
45,Zoltan Mesko,89,2
52,Brian Mimbs,145,3
38,Tim Grasso,102,3
43,Adam Crossett,220,6
52,Jeremy Davis,194,5
55,Britton Colquitt,295,7
54,Kenneth DeBauche,268,6
48,Greg Woidneck,217,6
47,Anthony Santella,268,6
42,Chris Gould,179,5
52,Ryan Weigand,121,3
47,Jonathan LaCour,121,4
51,Mike Knall,188,4
66,Pat McAfee,234,4
44,Brent Bowden,193,5
62,Kyle Tucker,250,5
32,Jeremy Ito,106,3
27,Chris Miller,206,5
42,Michael Such,156,4
54,Paul Smith,54,1
54,Nick Iovinelli,193,5
62,Patrick Fisher,170,3
63,AJ Trapasso,150,3
