name, receiving touchdowns, receiving yards, receptions
S Harding,0,52,5
D King Jr,1,10,3
D Anderson,1,82,4
J Poole,0,75,7
G Norwood,0,28,4
K Williams,1,20,5
A Denham,0,17,2
S Fitzgerald,0,12,1
T Montgomery,0,131,8
K Whitfield,0,51,2
M Rector,0,39,1
D Cajuste,1,17,2
R Hewitt,0,5,1
T Gaffney,0,3,1
J Leslie,1,102,4
D Patterson,0,24,2
E Tomlinson,0,19,3
N Jeffery,0,10,1
J Jones,0,9,1
K Perry,0,2,1
T Roberson,1,105,5
K Lucas,1,85,4
J Douglas,0,20,1
T Wilson,0,8,1
T Watts,0,5,2
C Hall,0,3,1
K Bias,0,38,1
B Freeman,0,32,2
A Grubb,0,28,2
C Hubble,0,23,2
K Jones,0,13,2
D Morgan,0,11,1
J Monroe,0,8,1
E Holmes,0,7,1
J Williams,0,6,2
D Glasco,0,4,1
K Harrison,0,2,1
M Mack,0,-2,1
J Taylor,0,61,4
D Parks,1,60,3
D Moore,0,35,1
M Hull,0,27,1
T Reynolds,0,142,5
T Van Leeuwen,1,25,3
B Natson,0,19,4
R Marshall,0,14,1
R Butler,0,11,1
K Williams,0,5,1
B Swindall,0,5,1
S Williams Rhodes,1,150,13
G Boldewijn,0,66,5
A Burks,1,45,4
J Hardee,0,27,1
H Huff,0,17,2
M Miller,0,11,2
C Peters,0,11,2
J Ajayi,0,8,1
D Knowles,0,79,5
K Cline,1,65,4
W Byrn,0,46,4
J Stanford,0,35,2
S Rogers,0,7,3
C Mangus,0,7,1
D Street,0,104,5
K Weatherspoon,0,50,3
T Boyd,0,20,2
M Garner,0,17,2
I Bennett,0,-4,1
J Mickens,0,50,4
B Sankey,0,38,5
A Seferian Jenkins,1,36,2
K Williams,0,30,3
K Smith,0,22,3
J Ross,0,8,1
J Callier,0,-2,1
B Addison,2,157,8
J Huff,1,107,6
K Lowe,0,26,3
T Tyner,0,24,2
J Mundt,0,19,3
P Brown,0,18,1
D Hawkins,0,15,1
V Mayle,1,55,3
D Williams,0,42,2
R Galvin,0,39,4
K Williams,0,35,3
G Marks,0,34,5
R Cracraft,0,29,3
B Ratliff,0,21,2
M Mason,0,8,4
B Bartolone,0,4,2
T Caldwell,0,3,1
B Cooks,2,137,11
R Mullaney,0,122,5
K Cummings,1,73,6
S Woods,0,64,5
C Smith,0,60,3
T Ward,0,15,1
C Hamlett,1,13,2
T Perry,0,9,1
M Singler,0,3,1
J Abbrederis,1,74,2
J Duckworth,0,36,2
A Erickson,0,35,1
J Pedersen,1,30,4
J White,0,29,3
J Fredrick,0,20,2
C Clement,0,9,1
M Gordon,0,5,1
D Watt,1,3,1
R Lawrence,0,67,4
C Jones,0,49,4
D Vitale,0,21,3
T Jones,0,19,2
M Jensen,0,18,1
C Dickerson,0,13,1
K Prater,0,10,2
C Davis,0,92,8
T Keith,0,32,2
J Schaffer,0,32,3
B Fields,0,4,1
K Roberts,0,3,1
E Boyden,0,1,1
F Lee,1,88,4
B Oliver,0,14,2
B Ross,0,13,1
A Neutz,1,9,2
M Robinson,0,8,1
M Schreck,1,2,1
J Potts,0,-2,1
J Claiborne,1,61,2
R Herron,0,54,5
T Norman,0,49,2
D Rufran,0,43,6
B Miller,0,35,3
S Wick,0,5,1
J Magnant,0,55,2
M Bundy,1,48,4
K Carrier,1,43,3
A Aho,0,18,1
R Jones,0,12,1
C Wiggins,0,3,1
N Norris,0,69,3
J German,0,67,4
M Henry,1,53,5
L Allen,0,46,3
W McNeal,0,42,1
A Andrews,0,31,3
T Taylor,0,30,4
J Robinson,0,57,3
J Maxwell,1,24,1
I Thompson,0,9,1
E Ebron,1,199,8
Q Davis,1,81,8
A Blue,0,34,5
R Switzer,0,28,5
T Thorpe,0,19,1
T Logan,0,18,2
J Howard,0,12,2
S Tapley,0,4,1
A Hurns,0,98,6
P Dorsett,0,68,2
C Walford,0,57,2
H Waters,0,54,3
S Coley,0,21,3
D Crawford,0,17,2
M Lewis,0,7,1
E Rogers,1,95,10
D Parker,1,66,5
R Hubbell,0,47,2
D Copeland,0,44,5
D Brown,0,41,3
G Christian,0,26,1
M Harris,0,15,1
J Quick,0,5,1
L Atkins,0,2,1
S Johnson,1,79,4
J Reese,0,48,4
B Perriman,0,38,2
R Hall,0,26,3
J Tukes,0,24,4
J Godfrey,1,20,3
J Worton,0,15,1
A Cooper,1,65,3
T Yeldon,0,45,4
C Jones,0,20,3
O Howard,1,17,1
K Drake,0,11,1
K Norwood,0,10,1
D White,0,8,1
J Fowler,1,4,1
J Herndon,0,42,2
H Henry,0,42,3
K Small,0,7,1
A Collins,0,0,1
N Phillips,1,63,4
J Jackson,0,29,2
D Richards,0,23,3
T Miller,0,22,1
S Grant,0,21,3
D Jenkins,0,9,2
K Carey,0,1,3
S Fitzgerald,1,69,3
D Anderson,0,29,3
J Poole,0,28,4
D Hatfield,0,14,1
G Norwood,0,13,1
K Williams,0,5,1
A Denham,1,2,1
L Radley,0,-3,1
K Ozier,0,88,8
C Coyle,1,78,5
D Foster,0,56,4
M Grice,1,37,4
J Strong,0,7,3
D Nelson,0,5,1
F Gammage,0,0,1
K Smith,1,70,2
J Mickens,0,39,5
K Williams,0,26,4
B Sankey,0,26,1
J Perkins,0,23,1
A Seferian Jenkins,1,20,1
J Ross,0,7,1
D Campbell,0,6,1
A Goodley,2,182,11
T Reese,0,105,6
J Lee,0,60,4
C Fuller,0,32,2
L Norwood,0,24,2
C Coleman,0,18,3
J Najvar,0,2,1
D Nealy,1,32,2
E Bibbs,0,27,4
E Brun,0,19,1
A Gary,0,17,2
Q Bundrage,0,16,2
J West,0,12,1
T Ecby,0,6,1
A Wimberly,0,4,2
M Miller,0,55,5
S Williams Rhodes,0,40,5
T Ware,0,20,1
C Peters,0,14,2
J Ajayi,0,9,3
J Hardee,0,7,1
D Thomas,0,5,1
B Wimberly,0,121,11
R Turner,0,54,6
A Bradley,0,30,4
J Gipson,0,3,1
F Lee,1,70,8
R Willoughby,0,38,2
A Neutz,0,26,2
J Dunmore,0,14,1
M Schreck,0,9,1
D Campbell,0,6,3
J Gordon,0,4,1
T Sharpe,0,94,7
E Long,0,27,1
R Miller,0,24,2
J Wilson,0,9,3
B Davis,0,8,1
C Harper,0,93,7
R Rodgers,0,68,6
B Treggs,0,36,5
D Powe,0,33,3
B Bigelow,0,22,6
J Coprich,0,16,1
K Lawler,0,9,1
D Ervin,1,7,1
M Harris,0,6,1
J Wark,1,1,1
B Cooks,1,232,13
S Woods,1,63,6
C Smith,1,39,3
K Clute,0,33,2
T Ward,0,32,3
M Hatfield,0,21,2
M Gilmore,0,19,1
R Mullaney,1,17,2
K Cummings,0,13,1
T Anderson,0,11,1
T Perry,0,8,1
V Bolden,0,8,1
M McKay,0,93,2
C Moore,2,65,3
B Annen,1,56,3
M Morrison,1,54,4
S Washington,0,52,4
A McClung,1,44,3
N Cole,0,24,1
D Dowdy,0,0,1
G Davis,0,140,8
D Foxx,0,61,5
S Phillips,0,38,3
S McQuillan,0,34,3
N Thomas,0,26,2
M DeLorenzo,0,9,1
S Parker,0,8,1
D Bradley,0,5,1
S Watkins,1,68,8
M Bryant,0,46,3
M Williams,0,35,2
A Humphries,0,12,1
R McDowell,0,11,3
J Leggett,0,10,1
S Seckinger,0,9,1
Z Brooks,0,8,2
G Hopper,0,4,1
N OLeary,0,161,5
R Greene,2,146,8
K Shaw,0,64,5
K Benjamin,1,62,3
D Freeman,0,11,1
T Davis,1,109,5
A Flory,1,81,5
C Williams,0,30,2
M Shoemaker Gilmore,0,25,2
J Harris,0,20,1
A Fenton,0,6,1
T Lewis,1,54,10
J Brescacin,0,50,4
A Turner,0,33,4
D Brown,0,18,2
J Hardy,1,126,10
D Barnes,0,47,3
I Jones,1,43,6
C Worthy,0,38,3
B Williams,1,37,4
L Ray,0,29,3
V Cooper,0,19,2
C Thompson,0,10,1
R Wiggins,0,3,1
J Weymann,0,2,1
J Cox,0,37,3
J Sims,0,30,2
M Ricard,1,15,1
M Triplett,0,13,1
B Johnson,1,8,1
J Richard,0,7,2
G Payne,0,2,1
T Russell,1,76,3
D Creel,1,53,5
J Jones,0,24,3
D Alford,0,7,1
B Hill,0,2,2
D Foster,1,143,11
C Cochran,1,138,3
M Waters,1,44,3
T Hill,0,26,2
M Dovell,1,25,2
R Boykin,0,10,1
J Reid,0,10,1
S Smith,0,3,1
B Blankenship,0,1,1
T Mangen,0,-1,1
D Adams,4,221,8
I Burse,0,73,8
J Harper,0,43,5
J Quezada,0,26,5
M Jensen,0,25,3
M Waller,0,22,4
G Watson,0,17,1
D Scott,0,8,1
M Sullivan,1,73,8
D Davis,0,50,8
T Cornett,0,14,5
A Williams,0,12,3
A Smith,0,7,1
S Murray Lawrence,0,5,2
D Waller,1,46,1
D Andrews,0,37,1
B Bostic,0,5,1
A Broyld,0,32,3
J West,0,31,2
C Clark,0,30,3
K Moore,0,15,1
J Kobena,0,14,1
B Wales,0,12,2
P Gulley,0,-1,1
D Spencer,1,186,7
X Maxwell,1,136,5
D Greenberry,2,68,11
L McDuffey,0,31,3
R Jackson,0,15,3
K Farrow,0,-1,2
C Hoffman,1,156,7
S Ridley,1,106,8
M Mathews,0,68,4
R Apo,2,41,4
K Friel,0,24,1
J Falslev,0,21,4
P Lasike,0,1,1
S Hull,0,105,6
S Harris,1,58,4
M Barr,0,51,5
R Lankford,0,50,3
M LaCosse,1,30,2
J Hardee,0,9,1
M Osei,0,8,1
D Church,0,6,1
J Ferguson,0,2,3
J Abbrederis,0,106,8
J Pedersen,0,47,3
J White,1,29,3
D Watt,0,5,1
B Wozniak,1,2,1
J McCay,0,10,1
J Ford,0,6,1
J Mundine,1,1,1
D Miller,0,1,1
B Bourbon,0,-2,1
S Shepard,2,82,7
J Saunders,0,47,4
J Reynolds,1,16,1
B Clay,0,13,1
R Finch,0,11,1
T Millard,0,11,2
A Guillot,0,99,10
R Casey,0,58,3
H Lee,0,45,5
V Cano,0,37,0
J DeClouette,0,29,2
S Griffin,0,28,3
T Taylor,0,25,4
J Greenwalt,0,25,4
K Dixon,0,9,4
J Jackson,0,7,1
D Banks,0,5,1
B Chancellor,1,95,5
D Smith,0,65,4
C Harris,0,36,4
D Miller,0,10,1
D Kidsy,0,9,1
B Byrd,0,6,1
T Lippett,0,49,5
M Kings Jr,0,29,2
J Price,0,26,1
A Sims Jr,0,5,2
A Gleichert,1,5,1
K Mumphery,0,5,1
R Shelton,0,-7,2
C Posey,0,50,5
A Hunt,0,36,3
D Yancey,0,32,1
J Sinz,0,30,4
S Carter,0,12,1
M Frazier,1,46,4
J Craig,0,43,5
K Malone,0,32,4
S Craft,0,30,4
B Hayes,0,20,4
D Hurd,0,14,2
T Jones,0,9,1
J Milleson,0,4,1
M Warford,0,0,1
K Holman,1,126,6
J Johnson,0,100,10
D Joseph,0,69,7
S Nelson,0,13,1
C LaGasse,1,8,1
T Shead,0,4,1
Jr,0,1,1
D Scott,1,90,4
D Frazier,1,79,9
S McInnis,0,28,4
S Treadwell,0,20,4
A Jenkins,0,7,1
G Niemiec,0,2,1
Z DOrazio,0,88,7
F Bickley,0,48,6
M Traylor Bennett,0,26,3
L Smith,0,19,1
J Chisholm,0,18,1
J Dillard,0,9,1
T Goodman,0,9,1
A Pratt,0,7,1
I Davis,0,5,1
T Williams,0,-2,1
J Gallon,2,369,14
D Funchess,0,84,4
F Toussaint,0,27,1
J Jackson,0,23,2
K Hughes,1,138,6
C Latimer,1,96,5
S Wynn,2,52,4
N Stoner,0,47,2
T Bolser,0,41,3
D Wilson,0,23,2
I Roundtree,0,13,2
D Moncrief,0,107,5
J Logan,0,65,7
V Sanders,0,49,2
L Treadwell,0,43,7
J Holder,0,28,2
E Engram,0,28,2
J Walton,0,24,3
N Parker,1,3,1
Q Adeboyejo,0,2,1
I Mathers,0,0,1
J Landry,1,121,7
O Beckham Jr,0,72,5
K Boone,0,36,3
T Dickson,0,22,1
T Magee,0,14,1
C Neighbors,0,9,1
J Hill,0,0,1
L Washington,0,84,3
J Hunt,0,69,3
M Lucas,0,57,6
D Green Beckham,0,52,3
B Sasser,1,20,1
M Murphy,0,13,2
S Patton,0,46,6
T Burton,0,26,3
V Showers,0,11,2
A Fulwood,0,7,1
M Herndon,0,4,1
M Brown,0,0,1
Q Dunbar,0,-2,1
A Franklin,1,95,3
A Shapiro,0,52,2
J Bowen,0,15,1
J Brown,0,6,2
D Parks,0,51,3
J Taylor,1,22,2
K Kubiak,0,17,1
T Petersen,0,11,2
C Cella,0,5,1
J Magnant,0,40,2
M Bundy,0,34,3
C Wiggins,0,30,2
J Pressley,0,13,2
A Aho,0,12,1
R White,0,11,1
T Reynolds,0,42,4
J DeMartino,1,41,3
W Houston,0,23,1
T Van Leeuwen,0,18,2
B Natson,0,17,3
R Butler,0,11,2
K Williams,0,3,1
T Jones,1,84,8
C Jones,0,53,5
C Dickerson,0,28,2
M Trumpy,0,25,4
R Lawrence,0,16,1
D Vitale,0,13,3
T Green,0,8,1
K Prater,0,7,1
D Engel,1,42,2
D Wolitarsky,0,28,2
D Cobb,0,21,1
M Henry,0,21,2
I Fruechte,0,8,1
D Kirkwood,0,3,1
T Niklas,1,58,4
T Jones,1,46,4
D Daniels,0,44,3
C Brown,0,8,1
W Fuller,0,5,1
C McDaniel,0,5,1
N Agholor,0,89,6
D Rogers,0,60,6
M Lee,0,18,2
S Vainuku,0,16,2
J Davis,0,7,1
S Redd,0,6,1
J Pinner,0,3,1
D Flournoy,0,2,1
P Brown,1,72,3
D Smith,1,72,7
J Heuerman,0,38,5
E Spencer,0,28,4
D Wilson,0,9,1
J Hall,0,3,2
J Duzey,1,138,6
C Fiedorowicz,1,29,4
G Kittle,0,24,1
D Powell,0,16,2
M Plewa,0,12,1
D Shumpert,0,11,2
T Smith,0,9,2
K Martin Manley,1,6,1
J Stewart,0,141,10
T Moore,0,77,5
C Moore,0,48,3
R Childs,0,34,1
J Seales,0,20,1
D Gray,0,69,1
L Brown,0,48,6
B Catalon,0,25,2
W James,0,17,3
T Slanina,0,16,2
T Boykin,0,11,1
C White,0,10,2
S Bryant,0,3,1
J Huff,1,75,5
B Marshall,0,54,2
K Lowe,1,48,4
T Tyner,0,42,3
B Addison,0,41,5
J Mundt,0,35,2
D Hawkins,0,19,1
B Kelley,0,13,1
A Forde,0,9,1
G Marks,1,143,13
V Mayle,0,79,7
I Myers,0,72,5
R Cracraft,1,65,5
D Williams,1,59,7
M Mason,0,55,8
R Galvin,0,37,5
B Ratliff,1,23,4
L Brooks,0,13,0
J Laufasa,0,8,1
T Caldwell,0,3,3
T Boyd,0,46,6
M Garner,1,29,2
J Holtz,0,20,2
E Tinker,0,9,1
B Roberts,1,97,5
L Pinkard,0,83,9
Z Pascal,0,59,5
M Thomas,1,38,2
A Vaughan,0,30,8
M Vaughn,0,5,2
S Smith,0,63,3
Jr,1,38,3
W Saxton,0,38,4
J Jones,0,38,1
J Jones,0,23,2
C Dinham,0,10,1
B Lavender,0,9,1
R Hendricks,0,5,1
D Archer,1,85,2
T Goode,0,45,7
C Pierce,1,30,3
T Durham,0,15,1
C Humphrey,0,6,1
D Cajuste,0,109,7
T Montgomery,0,50,5
K Whitfield,1,39,2
J Pratt,0,13,1
J Cummings,0,7,1
C Hopkins,0,6,1
T Gaffney,0,3,1
J Payton,0,43,5
D Fuller,0,35,5
D Lucien,0,31,2
S Evans,1,30,4
P Perkins,0,19,4
T Duarte,0,18,2
D Andrews,0,10,1
D Thigpen,0,6,1
J Fitzpatrick,1,128,4
J Christopher,1,39,1
R Anderson,0,31,4
K Harper,0,5,1
X Moss,0,40,5
L Dixon,0,29,2
P Laird,1,14,1
M North,0,102,3
A Howard,1,33,8
J Croom,0,23,1
B Downs,0,20,3
J Johnson,0,6,1
D Young,0,4,1
R Neal,0,-9,2
D Byrd,1,121,4
R Anderson,0,25,1
M Davis,0,16,2
N Jones,0,4,1
B Reedy,1,30,3
A Russell,0,30,3
D Fluellen,0,23,3
Z Rosenbauer,0,13,1
K Hunt,0,9,1
D Brown,0,31,1
D Sanders,0,23,2
D Staten,0,21,1
N Copeland,1,20,1
M Evans,4,287,11
T Labhart,0,79,7
T Carson,0,35,1
M Kennedy,0,33,5
D Walker,0,19,2
B Malena,0,6,1
E Pope,0,6,1
C Clear,0,3,1
T Williams,0,1,1
S Coates,1,104,5
J Prosch,0,56,1
Q Bray,1,28,3
M Davis,0,27,1
R Louis,0,21,1
B Ijah,0,27,3
I Battle,0,13,1
B Miller,0,7,1
A Wilson,0,93,7
K Hill,0,35,2
K Rucker,0,32,2
T Evans,0,23,3
L Blair,0,16,2
R Davis,1,11,3
J Jean Bart,0,-2,1
J Krause,0,89,5
J Matthews,0,89,11
T Pruitt,0,15,1
J Seymour,0,10,2
J Cunningham,0,8,1
W Tate,0,7,1
C Conley,0,40,5
J Green,0,17,1
R Davis,0,13,2
R McGowan,0,12,1
J Rome,0,8,1
B Douglas,0,7,1
A Lynch,0,7,1
R Wooten,0,7,2
Q Hicks,0,3,2
K Parks,1,88,6
T Smith,0,51,1
J McGee,0,32,4
Z Swanson,0,28,3
K Johnson,0,25,1
K Shepherd,0,25,3
K Dockins,0,10,1
T Mizzell,0,4,1
J Crowder,1,113,9
B Deaver,2,96,3
B Braxton,0,35,4
M McCaffrey,0,34,4
J Duncan,0,10,1
S Powell,0,4,1
M Campanaro,1,122,11
T Harris,0,49,6
J Crump,0,41,3
S Bishop,0,33,3
D Gibson,0,6,3
J Harris,0,5,1
T Price,1,4,1
L Jacobs,1,78,3
A Etta,0,69,6
S Diggs,0,67,8
D Stinebaugh,0,58,2
D Long,0,43,4
N King,0,15,1
A Reid,0,9,1
B Ross,0,6,1
J Veii,0,-1,1
C Davis,1,103,9
J Schaffer,0,28,1
E Boyden,0,26,3
K Roberts,0,17,2
A Scriven,0,15,2
M Rodriguez,0,13,1
D Chance,0,2,1
W Snead,1,90,7
J Smith,1,74,5
J Williams,0,65,4
Z Fakes,1,54,6
A Hepp,0,29,2
D Curry,0,12,1
D Shorts,0,78,9
K White,0,77,5
C Sims,1,32,7
R Carswell,0,18,1
M Alford,0,15,1
W Smallwood,0,13,1
J Thompson,0,12,2
C Clay,0,9,1
J Amaro,2,136,9
B Marquez,0,112,8
D Washington,0,67,6
K Williams,0,62,5
J Davis,0,33,3
E Ward,0,31,3
S Foster,0,17,1
R Davis,0,4,1
D Rufran,1,135,7
J Claiborne,0,40,2
T Gentry,0,35,5
J Maulhardt,0,18,2
R Herron,0,11,2
K Montgomery,0,8,1
T Easton,0,3,1
B Miller,0,1,2
J Hansley,0,50,4
R Higgins,0,43,6
D Alexander,1,34,1
K Cartwright,1,30,2
C Gillmore,0,26,3
A Gray,1,22,1
C Lovett,0,14,1
J McKissic,0,51,6
A Muse,0,26,2
J Jones,0,7,2
S Thornton,0,5,1
J Robinson,0,104,7
D Surgent,0,52,5
J Butler,0,22,2
E Reed,0,19,2
I Thompson,0,8,2
M Johnson,1,79,4
J Lewis,1,53,7
L Perkins,0,34,4
R Johnson,0,31,3
A Samuel,0,28,1
R Warren,0,23,1
D Prescott,1,17,1
J Robinson,0,10,1
J Morrow,0,10,1
F Ross,0,9,1
N Griffin,0,1,1
R Timmons,1,69,5
J Aumiller,0,28,4
J Blue,0,26,4
A Montgomery,0,17,2
D Robinson,0,10,1
A Legree,0,9,1
R Sanders III,0,6,2
T Jefferson,1,91,7
K Griswould,1,59,4
C Collis,1,56,3
D Clarke,0,40,1
T Pettis,0,11,1
M Henry,0,10,1
C Carmichael,1,6,1
J Parker,0,4,2
J Bryson,0,2,1
R Whatley,0,-2,1
G Hoskins,1,88,7
T Shuler,1,61,6
J King,1,39,1
E Taliaferro,0,16,1
E Frohnapfel,0,12,2
C Wilkins,0,10,1
K Grooms,0,9,1
M Mathews,1,66,4
C Hoffman,1,57,4
K Friel,0,53,3
R Apo,1,46,2
D Mahina,0,40,4
J Falslev,0,35,4
J Williams,0,24,4
M Mathews,0,9,1
K Henderson,0,9,1
S Williams Rhodes,0,95,10
A Burks,0,57,2
M Miller,0,50,5
T Ware,1,24,2
J Hardee,0,22,2
G Boldewijn,0,13,2
T Sperbeck,0,13,2
J Ajayi,0,8,3
C Peters,0,3,1
M Hendricks,0,19,1
C Huntsman,0,15,2
G Brown,0,6,1
D Rushing,0,5,1
J Lee,0,5,2
S Gagliano,0,-1,1
T Jones,1,104,7
W Fuller,1,93,2
C Robinson,1,35,1
D Daniels,0,34,2
B Koyack,1,29,2
T Niklas,0,20,2
C Brown,1,15,1
G Atkinson III,0,1,1
T Goodman,0,45,2
Z DOrazio,0,38,2
L Smith,0,36,2
J Chisholm,0,34,3
F Bickley,0,28,3
J Dillard,0,21,2
A Pratt,0,4,1
I Davis,0,3,1
J Lewis,1,2,1
J Williams,2,124,12
W Snead,2,100,7
J Smith,1,41,5
Z Fakes,0,12,2
K Norwood,1,112,6
A Cooper,1,75,5
D White,0,29,2
T Yeldon,0,29,3
K Drake,0,15,1
K Bell,0,9,1
C Jones,0,6,1
M North,0,87,4
C Blanc,0,43,1
J Johnson,0,24,1
R Neal,0,13,1
J Croom,0,12,2
J Smith,0,9,1
A Howard,0,4,2
T Smith,0,3,1
S Coates,2,113,3
C Uzomah,0,33,2
M Davis,0,30,4
T Reed,0,24,2
Q Bray,0,6,1
D McKinney,0,64,5
W Dukes,0,53,3
N Dorvilus,0,12,1
T Moore,0,11,1
J Stoshak,0,10,1
H Jackson,0,72,7
S Joplin,0,64,3
A Bayer,0,35,2
R Burbrink,0,20,3
J Cohen,0,12,1
T Beck,0,5,1
B Reedy,1,60,3
A Russell,2,56,8
K Hunt,0,8,3
J Olack,0,6,1
J Worton,1,119,6
B Perriman,0,72,2
J Godfrey,3,54,6
R Hall,0,38,4
J Reese,0,28,3
J Tukes,0,24,2
S Johnson,1,16,3
B Lemelle,1,81,3
S Phillips,0,21,4
G Davis,0,16,2
D Foxx,0,10,1
K Abrams,0,5,1
D Bradley,0,4,1
J Green,0,4,1
L McCombs,0,1,1
P Richardson,1,132,7
N Spruce,0,28,3
D Goodson,0,27,2
S Fernandez,0,12,2
T Jones,0,7,2
M Adkins II,0,6,1
T Miller,0,69,3
N Phillips,1,69,4
D Richards,0,50,3
S Grant,0,41,6
G Wharton,0,24,2
K Carey,0,12,3
J Smith,1,54,2
Z Schaubhut,0,28,2
D Rhymes,0,15,1
C Taylor,0,10,2
T Lowder,0,9,1
Y Griner,0,5,1
S Oyegunle,0,4,1
R Vann,0,3,1
K Dixon,1,64,3
J Greenwalt,0,46,4
D Banks,0,29,3
T Taylor,0,19,4
J DeClouette,0,14,1
R Casey,0,9,2
S Griffin,0,8,1
A Guillot,0,4,1
B Martin,0,-1,1
R Greene,1,137,8
K Benjamin,1,69,3
K Shaw,0,44,3
D Freeman,0,30,1
C Green,0,22,2
L Whitfield,0,16,1
N OLeary,1,14,1
K Williams,0,10,1
S Thornton,0,32,5
B Underwood,0,25,2
R Smith,0,19,2
D Grinnage,0,12,1
T Purvis,0,10,1
T Creecy,0,9,3
A Watson,0,9,1
M Valdes Scantling,0,8,1
R Cheek,0,4,1
C Gant,1,159,8
S Harding,0,82,7
C Evans,0,31,4
B Stutzmann,1,27,1
M Kemp,0,25,2
S Lakalaka,0,23,3
D King Jr,0,11,1
K Kirkwood,0,10,1
V Haynes,0,9,2
H Moleni,0,9,2
R Higgins,0,79,5
C Gillmore,1,40,3
C Lovett,0,25,2
J Hansley,0,24,4
D Alexander,0,9,1
S Harris,0,46,6
R Lankford,0,22,1
J Ferguson,0,15,2
M Osei,0,13,1
M Barr,0,8,2
J Davis,0,-1,1
K Mumphery,1,77,3
B Fowler,1,40,2
J Price,1,21,2
J Lyles,0,18,1
M Kings Jr,0,16,1
T Pendleton,0,13,1
T Lippett,0,7,2
R Shelton,0,6,1
A Sims Jr,0,6,1
D Williams,0,4,1
K Martin Manley,0,45,5
T Smith,0,41,3
J Duzey,0,27,2
C Fiedorowicz,1,26,2
M Weisman,0,20,2
D Powell,0,7,1
J Hillyer,0,6,1
M Plewa,0,2,1
D Bullock,0,-1,1
B Van Sloten,0,-4,1
D Vitale,1,52,4
R Lawrence,0,28,2
C Jones,0,22,3
T Jones,0,4,1
M Trumpy,0,-2,1
E Bibbs,0,53,3
Q Bundrage,2,50,4
J Coleman,0,23,1
T Ecby,0,20,1
S Johnson,0,15,2
D Nealy,0,9,2
A Gary,0,7,1
P Harris,0,7,1
E Brun,0,4,2
D Daley,0,4,1
T Moore,0,37,3
C Moore,1,16,2
J Seales,0,15,2
J Stewart,0,10,3
R Coleman,1,75,2
J Mundine,0,36,4
T Parmalee,0,30,3
C Matthews,0,14,1
J Sims,0,-1,1
T Reese,2,110,4
C Coleman,1,66,2
L Norwood,0,66,4
J Lee,0,56,2
R Rhodes,0,52,1
C Fuller,0,44,6
A Goodley,0,43,2
C Sexton,0,112,6
T Lockett,3,111,8
T Thompson,1,53,3
J Hubert,0,15,1
R Carswell,0,65,3
K White,0,56,2
C Sims,0,54,7
J Thompson,0,41,3
D Shorts,0,36,3
I McCartney,0,12,1
C Humphrey,0,73,7
C Pierce,0,71,5
J Boyle,0,48,3
D Archer,0,35,3
T Goode,1,33,2
A Neutz,1,75,3
F Lee,0,72,6
D Campbell,0,34,2
D Hughes,1,30,1
M Weiser,0,28,2
M Schreck,0,17,2
B Oliver,0,14,2
A Dennison,0,8,1
B Ross,0,7,1
J Hamm,1,77,4
R Ceaser,0,69,4
T Maye,0,49,7
K Jackson,0,39,4
T Cook,1,31,4
H Scioneaux,1,24,1
J Edwards,0,12,3
A Holley,1,7,1
M Washington,0,2,1
C Donald,0,-1,1
A Wilson,0,35,3
D Williams,0,28,3
R Davis,0,24,3
L Blair,0,21,3
L Jacobs,1,158,8
N King,1,76,5
A Etta,1,26,3
A Reid,0,16,2
J Veii,0,6,1
M Culmer,0,5,1
S Watkins,0,163,14
M Bryant,0,88,4
A Humphries,0,37,5
R McDowell,0,11,4
J Leggett,1,5,1
R Blanchflower,1,131,7
T Sharpe,0,49,4
D Beck,0,21,1
S Bedell,0,12,1
L Woodley,0,5,2
J Wilson,0,2,1
C Davis,2,154,10
A Scriven,1,35,2
J Schaffer,0,25,3
D Chance,0,21,2
B Fields,0,17,2
E Boyden,0,12,2
T Keith,0,6,1
K Roberts,1,5,1
S Coley,0,52,2
H Waters,1,47,4
C Walford,0,33,4
A Hurns,0,25,2
A Cleveland,0,18,2
M Lewis,0,9,2
M Hagens,0,7,1
T Harris,0,95,6
M Campanaro,1,88,10
D Gibson,1,49,2
J Crump,0,37,3
S Bishop,0,18,2
M James,0,13,1
J Williams,0,2,1
D Goodger,0,68,3
D Engel,1,40,2
M Henry,0,20,1
M Williams,0,20,1
D Cobb,0,11,1
Q Enunwa,0,46,3
K Bell,0,45,3
J Turner,0,19,2
A Moore,0,13,1
J Westerkamp,0,7,3
A Abdullah,0,6,3
S Cotton,1,3,1
J Logan,2,122,6
C Moore,1,42,3
D Moncrief,0,33,5
M Dodson,1,30,1
K Moore,0,22,3
L Treadwell,0,15,2
J Holder,0,8,1
V Sanders,0,8,1
D Epps,1,89,5
J Baker,0,38,2
C Homme,0,31,1
D Watson,0,14,2
R Montgomery,0,-6,2
L Washington,1,96,1
M Lucas,0,89,3
B Sasser,0,26,2
J Hunt,0,20,1
H Josey,0,15,1
D Green Beckham,0,6,1
M Murphy,0,-3,1
B Ellington,2,136,10
M Davis,0,99,10
D Byrd,0,76,4
J Adams,0,48,3
R Anderson,0,38,3
S Carson,0,14,2
N Jones,1,8,2
S Roland,0,4,1
M Thomas,1,63,2
B Dudeck,0,20,2
C Bolena,0,16,2
Q Singleton,0,5,1
J Tillman,0,1,1
D Street,1,96,9
T Boyd,1,35,3
