kickoff return yards, kickoff returns, longest kickoff return, name
73,3,43,D Phillips
69,3,32,Z Pascal
15,1,15,N England
169,8,30,A Covington
29,2,15,R Fenton
24,1,24,R Talley
20,1,20,D Sims
14,1,14,N Marcus
24,1,24,T Crawley
24,1,24,T Ervin
33,1,33,R Penny
138,6,34,B Winnegan
71,4,22,R Anderson
21,1,21,A Williams
113,5,32,H Jones
71,4,35,D Johnson
69,3,25,A Houston
61,6,13,D Russell
4,1,4,K Smith
25,1,25,C Kirk
19,1,19,S Noil
18,1,18,C Smith
61,4,20,D Harris
169,4,100,T White
2,1,2,K Ballage
47,2,27,O Zaccheaus
22,1,22,B Estime
101,4,30,C McClatcher
106,2,87,B Addison
26,2,21,C Nelson
51,1,51,T Martin Jr
27,2,14,K Palacio
8,1,8,S Luani
125,3,100,V Bolden
5,1,5,R Ortiz
10,1,10,N Jamerson
31,2,18,F Williams
25,1,25,D Anthrop
19,1,19,D Van Maanen
9,1,9,N Evans
32,2,16,E Mitchell
111,4,34,J McKissic
34,2,23,J Brazil
0,1,0,M Carter
0,1,0,M McGuire
35,2,21,D Keaton
23,1,23,Q Johnson
42,2,25,J Gardner
20,1,20,D Fuller
14,1,14,K Muhammad
22,1,22,R Penny
21,1,21,C Price
56,2,39,K Williams
32,2,19,J Davis
47,2,24,S Craft
18,1,18,J Henderson
21,1,21,D Scott
62,2,33,K Drake
31,1,31,E Berry
7,1,7,D Eugene
51,2,26,J Ford
30,1,30,B Countess
39,2,23,S Brown
68,3,24,K Priester
137,4,89,K Mabon
27,1,27,M Chapman
12,1,12,E Thomas
48,2,27,C Platt
0,1,0,A Morris
68,3,34,J Wiltz
19,1,19,T Ryen
4,1,4,A Lazard
58,2,33,T Johnson
56,3,23,D May
24,1,24,J Murphy
15,1,15,D Campbell
12,1,12,J Hawkins
19,1,19,D Bass
30,1,30,T Dye
46,2,30,O Wright
138,6,30,T Payton
15,1,15,H Jones
46,3,19,B Wilson
83,5,30,A Covington
10,1,10,U LeMay
95,1,95,J Richard
24,1,24,C Mikell
21,1,21,I Smith
19,1,19,T Green
8,1,8,Z Edwards
44,2,24,A Newsome
18,1,18,T Beals
54,1,54,R Leonard
0,1,0,J Pavlov
35,2,22,Z Pascal
20,1,20,V Lowe
1,1,1,M Lands Davis
34,2,20,I Saunders
19,1,19,A Duckworth
51,2,28,M Green
44,2,22,V Bentley
17,2,11,C Day
64,4,31,N Jamerson
48,2,30,E Calhoun
19,1,19,A Dixon
11,1,11,Z Tyson
23,1,23,S Miller
19,1,19,C Lamb
37,2,21,M Walker
27,2,14,F Moreau
20,1,20,D Williams
125,7,30,K Towner
34,2,21,J Dancy
75,4,28,D Anderson
10,1,10,C Pennycuff
100,4,30,W Likely
85,4,27,N Scott
40,2,22,B Polk
103,6,31,A Isabella
76,3,27,J Oliphant
117,5,33,D Johnson
67,2,58,R Shelton
76,4,27,D Graham
64,3,27,M Walton
22,1,22,T Gray
11,1,11,C Fuller
31,2,21,S Noil
11,1,11,D Reaves
45,3,15,D Bradley
38,2,22,B Holloway
31,2,20,S King
23,1,23,J Harmon
16,1,16,A Montgomery
114,6,25,R Preston
58,2,39,T Logan
14,1,14,T Thorpe
38,3,21,J Stevenson
71,3,30,M Shuler
49,2,25,S Vault
65,2,46,E Mitchell
57,2,29,K Ewaliko
20,1,20,R Tuiasoa
29,1,29,A Turner
91,5,27,B Banham
10,1,10,A Houston
12,1,12,R Caldwell
8,1,8,C Granch
16,1,16,T Ruben
22,1,22,A Ross
148,6,36,J Grant
15,1,15,T Brown
27,1,27,J Carr
20,1,20,J McCleskey
107,4,36,R Schadler
24,1,24,T Cox
110,4,41,V Bolden
41,2,21,D Lee
17,1,17,C Hill
64,3,36,A Walter
39,2,21,M Hyatt
64,5,19,J Grant
20,1,20,C Samuel
17,1,17,T Turner
83,4,26,B West
61,3,28,Jr
50,3,22,T Ervin
57,2,40,C Wiggins
9,1,9,R White
79,3,38,C McCaffrey
104,4,43,C McClatcher
75,3,29,T Boyd
29,2,21,L Pitts
45,2,30,D Johnson
-1,1,0,K Boyd
72,3,34,M Burns
55,3,23,J Gaines
34,2,19,C Lewis
33,2,17,A Jackson
9,1,9,J Smith
3,1,3,J Ruffin
46,3,19,C Butler
45,2,24,B Covey
30,1,30,A Golden
71,2,44,C LeBlanc
23,1,23,F Stribling IV
16,1,16,N Brown
11,1,11,J Gibson
43,2,22,J Coleman
26,2,21,D Greene
21,1,21,D Edwards
51,2,39,C Wade
26,1,26,N Hines
0,1,0,J Samuels
63,3,24,D Phillips
50,2,32,M Thomas
26,1,26,L Ross
53,2,33,T White
-3,1,0,K Ballage
185,4,100,C Nelson
135,8,26,B Banham
28,2,16,D Russell
21,1,17,A Houston
96,3,56,D Phillips
23,1,23,D Ernsberger
12,1,12,L Bellamy
72,2,42,D Keaton
18,1,18,J Gaines
102,3,54,M Thomas
47,3,18,D Campbell
40,2,25,T Boyd
19,1,19,M Hughes
17,1,17,T Logan
3,1,3,Q Davis
28,1,28,K Turpin
18,1,18,J Durante
24,1,24,A Newsome
95,4,49,T Brown
65,3,24,S Stewart
18,2,11,A Walter
57,1,57,C Henderson
4,1,4,A Barnes
24,1,24,K Williams
17,1,17,J Davis
2,1,2,L Horne
73,3,27,D May
43,3,21,C Wade
19,1,19,M Colburn
34,2,22,C Lamb
46,2,23,V Edwards Jr
21,1,21,M Chapman
71,3,36,J McKissic
28,1,28,T Trosin
169,5,100,M Greene
30,1,30,R Fergerson
14,1,14,D Douglas
23,1,23,D Mitchell
22,1,22,E Hawkins
87,6,24,J Landry
31,2,20,N Ray
31,1,31,K Johnson
85,1,85,D Green
52,3,25,A Isabella
152,5,56,M Walker
25,1,25,D Greene
11,1,11,J Coleman
87,5,22,T Davis
10,1,10,D Lasco
53,2,29,J Davis
31,1,31,A Jackson
6,1,6,J Smith
42,2,24,A Covington
13,1,13,J Woodrum
18,1,18,T Green
18,1,18,K Lewis
110,4,29,T Payton
14,1,14,B Tiralosi
35,2,21,J Vaden
81,3,41,R Penny
60,3,24,D Edwards
25,1,25,J Barnes
7,1,7,R Smith
75,1,75,C Elder
36,3,15,M Walton
0,1,0,C Herndon IV
61,3,23,C LeBlanc
33,2,20,C Taylor
23,1,23,J McKinnon
22,2,13,R Leonard
25,2,19,B Powell
75,3,37,R Davis
19,1,19,J Harrison
17,1,17,B Estime
15,1,15,G Morris II
212,6,98,K Ewaliko
24,1,24,B Wilson
80,4,21,D Sims
19,1,19,T Herndon
23,1,23,D King
220,6,100,W Likely
37,2,27,D Johnson
15,1,15,R Newsome
0,1,0,Q Vasser
39,2,20,R Schadler
23,1,23,T Cox
27,1,27,A Ross
45,3,21,S King
100,1,100,E Berry
15,1,15,G Fuselier
11,1,11,D Hoggins
0,1,0,J Brazil
70,3,30,M Green
81,4,30,J Oglesby
23,3,12,R Preston
41,2,25,J Myrick
43,1,43,J Peppers
49,3,18,D Romine
139,2,97,R Adams
83,4,23,D Johnson
135,3,100,N Hines
65,2,47,B Cherry
13,1,13,J Samuels
85,3,43,R McCloud
6,1,6,H Renfrow
15,1,15,R Caldwell
14,1,14,R Mwehla
24,1,24,D Bradley
21,1,21,J Gray
99,5,27,B Winnegan
130,7,24,M Little
78,2,68,J Cox
15,2,9,K Towner
5,1,5,A Davis
0,1,0,D Scott
57,1,57,K Farmer
15,1,15,V Bentley
13,1,13,C Day
11,1,11,S White
58,3,23,D Anthrop
28,1,28,F Williams
81,3,42,S Morgan Jr
48,2,30,B Reilly
13,1,13,J Nelson
12,1,12,T Newby
9,1,9,A Janovich
25,1,25,I Smith
43,3,19,A Golden
23,1,23,L Dowell
13,1,13,J Musgrave
111,4,37,B West
86,3,35,Jr
52,3,21,B Louie
19,1,19,A Williams
17,1,17,J Gardner
64,3,22,C Sanders
32,2,16,R Fenton
146,3,100,J Grant
11,1,11,J Dillard
11,1,11,C Batson
5,1,5,M Awe
4,1,4,J Stockton
63,3,33,J Carr
111,4,56,S Johnson
14,1,14,I Adams
47,2,25,D Lee
41,2,22,A Criswell
87,4,23,T Johnson
20,2,10,K Young
2,1,2,E Eggiman
67,3,26,V Bolden
18,1,18,D Guyton
17,1,17,O Zaccheaus
56,2,29,M Marshall
21,1,21,J Golden
6,1,6,D Cooper
43,2,24,S Brown
37,2,22,N Phillips
65,3,34,T Martin Jr
38,2,23,D Schultz
21,1,21,R Wright
8,1,8,G Taboada
1,1,1,C Jones
0,1,0,D Marx
10,1,10,A Ingold
3,1,0,Z Neuville
102,5,42,J Grant
24,2,13,J Goodwin
78,4,23,D Johnson
54,3,22,K Wilcher
168,5,58,A Turner
36,2,26,S Miller
13,1,13,H Folkertsma
54,3,24,R Walker
18,1,18,D Patterson
127,6,28,R Fergerson
34,1,34,C Murray
0,1,0,T Trosin
108,5,41,D Scott
36,2,19,A Celis
20,1,20,E Mitchell
-1,1,0,L Weber
44,3,18,M Burns
14,2,12,C Couchman
35,2,19,C Platt
5,1,5,C Coleman
51,2,32,J Martinez
31,2,25,F Stribling IV
22,1,22,J Gibson
8,1,8,J Reese
104,3,69,B Holloway
15,2,14,D Phillips
45,2,26,K Mabon
43,2,27,D Green
95,3,39,T Ervin
17,1,17,T Tucker
46,1,46,T Dye
27,1,27,A Hine
180,7,80,B West
6,1,6,C Carroll
25,2,18,A Golden
55,3,33,K Drake
43,4,15,D Guice
55,2,34,M Walker
19,1,19,N Hines
2,1,2,G Locklear
14,1,14,C Fuller
12,1,12,R McCloud
91,4,44,K Whitfield
55,2,30,D Lee
38,2,21,P Lindsay
-2,1,0,A Howard
46,2,27,C McCaffrey
60,5,17,Q Johnson
46,2,27,D Johnson
30,1,30,R Adams
21,1,21,T McCants
4,1,4,D Awoleke
30,1,30,J McKinnon
29,2,24,R Leonard
45,2,30,C Montgomery
25,1,25,A Covington
71,1,71,B Powell
23,2,13,D Sims
51,3,18,K Myers
35,2,20,M Greene
36,2,19,K Choates
53,3,27,S King
93,4,33,B Wilson
70,4,19,M Boone
31,2,19,K Lewis
24,1,24,D Graham
22,1,22,M Majette
84,3,33,D King
0,1,0,H Krieger Coble
26,2,23,C Lamb
130,6,30,B Estime
25,1,25,J Fredericks
109,2,89,B Scott
27,1,27,C Henderson
131,4,53,T Johnson
39,2,23,J Wilson
30,2,16,J Gray
4,1,4,J Roberts
55,3,20,W Likely
24,2,19,K Goins Jr
125,3,98,N Jamerson
14,1,14,D Straus
31,2,17,J Oliphant
23,1,23,A Isabella
43,2,23,V Edwards Jr
8,1,8,A Lauro
105,4,47,A Miller
36,2,22,J Oglesby
18,1,18,D Romine
39,2,20,M Walton
8,1,8,C Elder
31,2,17,O Zaccheaus
87,4,27,B Banham
59,2,35,J Lewis
28,1,28,D Thomas
170,5,98,J Grant
108,6,37,J Walton
35,2,18,J Cornelius
21,1,21,D Anderson
5,1,5,E Batties
87,3,46,D Reaves
55,2,31,D Edwards
9,1,9,Z Boden
89,3,34,S Morgan Jr
22,1,22,A Janovich
12,1,12,J Nelson
33,2,33,R Shelton
17,1,17,M Nicholson
16,1,16,D Williams
46,2,23,C Wiggins
16,1,16,D Chestnut
56,1,56,K Williams
119,3,96,S Vault
56,2,37,K Farmer
0,1,0,C Cothran
21,1,21,C Samuel
23,1,23,J Myrick
15,1,15,K Maye
10,1,10,T Hartmann
65,4,19,A Ross
55,3,23,T Ryen
23,1,23,J Wiltz
11,1,11,J Wesley
51,2,32,J Carr
16,1,16,B Jarwin
128,5,43,K Turpin
52,3,21,C Nelson
100,4,31,T Davis
22,1,22,K Noa
47,2,28,V Bolden
39,1,39,I Adams
42,3,19,A Maddox
24,1,24,Q Henderson
67,4,25,F Williams
24,2,14,D Anthrop
4,1,4,J Burgess
27,1,27,V Bentley
141,2,100,X Johnson
38,2,22,C Lewis
2,1,2,C Garrett
96,5,25,R Mwehla
40,1,40,A Duckworth
6,1,6,I Saunders
49,2,33,E Berry
2,1,2,J Johnson
32,2,17,S Carson
29,1,29,K Boyd
27,2,17,D Johnson
14,1,14,R Newsome
21,1,21,R Schadler
25,1,25,J Rounds
61,2,45,R Warren
18,1,18,R Simon
112,5,30,B Tiralosi
88,3,35,T Payton
66,3,24,T Ruben
13,1,13,M Green
0,1,0,X Brown
0,1,0,A Johnson
118,5,39,S Noil
21,1,21,K Johnson
26,1,26,B Smith
41,2,23,R Caldwell
24,1,24,G Hogan
14,1,14,A Criswell
142,6,28,K Ewaliko
57,3,31,A Jackson
7,1,7,J Davis
3,1,3,R Peters
139,5,56,T Johnson
74,4,22,D Dick
25,1,25,B Winnegan
7,1,7,J Williams
1,1,1,D Miller
32,1,32,Z Pascal
30,1,30,M Little
91,5,26,C McClatcher
11,1,11,M Gaskin
0,1,0,R Kinne
66,3,26,B Covey
19,1,19,T Martin Jr
50,3,18,T White
0,1,0,D Hayes
82,3,41,K Towner
100,5,32,H Bussey
55,2,29,J Durante
131,5,40,J Grant
43,2,26,D May
33,2,28,D Gaines
76,4,35,D Phillips
16,1,16,D Braverman
13,1,13,F Johnson
82,4,21,S Miller
21,1,21,T Williams
61,3,27,M Hyatt
15,1,15,S Sheff
83,4,28,S Badie
12,1,12,M Wadleigh
0,1,0,J Rounds
89,4,25,T Johnson
36,1,36,B Covey
40,2,22,J Ford
34,2,18,K Johnson
27,1,25,R Davis
4,1,4,M Mitchell
31,2,19,T White
58,1,58,I Zamora
40,2,24,C Platt
13,1,13,C Coleman
44,2,22,A Ross
44,2,22,T Johnson
98,4,43,T Davis
77,4,22,N Patrick
43,2,25,V Bolden
37,2,20,R Dockery
8,1,8,K Clute
31,1,31,C Montgomery
22,1,22,A Covington
96,4,29,D Dick
21,2,21,B Winnegan
57,3,37,M Boone
34,2,20,K Lewis
21,1,21,R Warren
102,4,53,D Gaines
4,1,4,K Cartwright
23,1,23,A Criswell
59,3,21,D Edwards
26,1,26,J Barnes
57,3,27,Q Henderson
63,2,33,B Banham
23,1,23,E Daugherty
48,2,25,J Oliphant
87,4,30,H Bussey
42,2,22,E Batties
36,2,27,N Hines
51,2,33,P Joas
23,2,13,K Ewaliko
12,1,12,R Tuiasoa
121,5,30,J Oglesby
16,1,16,J Cooper
72,3,30,A Duckworth
48,2,26,B Beathard
12,1,12,R Fergerson
0,1,0,L Gibbs
59,3,21,V Bentley
25,1,25,M Majette
15,1,15,D Graham
0,1,0,K Arnold
91,3,38,J Lewis
74,2,58,D King
9,1,9,K Maye
83,4,27,T Ryen
16,1,16,J Wiltz
100,6,23,J Carr
22,1,22,A Johnson
21,2,12,M Green
14,1,14,A Holley
28,1,28,C Murray
24,1,24,M Gordon
17,1,17,J McKissic
29,2,21,C Lamb
16,1,16,J Smith
98,4,34,O Zaccheaus
132,5,33,D Guice
0,1,0,D Williams
79,3,40,D Reed
38,1,38,R Shelton
58,3,25,W Likely
43,4,17,M Thomas
40,2,22,S McInnis
10,1,10,J Dooley
40,3,19,A Coney
18,1,18,M Morgan
40,2,25,J Gibson
32,2,19,F Stribling IV
49,2,31,R Burt
45,2,23,H Langi
9,1,9,M Pikula
93,5,28,R Leonard
6,1,6,C Taylor
57,4,16,B Holloway
22,1,22,D Romine
158,5,42,Jr
38,2,22,B West
14,1,14,R Malone
44,2,30,T Logan
40,1,40,M Hughes
8,1,8,R Switzer
24,2,18,T Gray
20,1,20,B Berrios
12,1,12,M Walton
87,2,71,T Ervin
11,1,11,T Tucker
37,1,37,S Vault
46,2,30,F Williams
9,1,9,J Curry
39,2,20,C Wade
35,2,19,M Little
102,3,61,A Golden
28,2,22,W Redix
3,1,3,H Plinke
176,9,33,A Walter
11,1,11,D Green
34,2,19,K Robertson
41,2,21,J Hicks
38,2,20,J Grant
35,2,22,S Morgan Jr
15,1,15,R Fenton
19,1,19,B Powell
50,2,28,R Penny
95,4,29,D May
26,1,26,K Overstreet
50,2,26,D Johnson
22,1,22,T McCants
127,5,54,J Gardner
24,2,17,R Anderson
19,1,19,D Hood
60,2,33,C McCaffrey
59,3,29,C Nelson
70,3,27,B Estime
0,1,0,C MacPherson
108,6,26,C Fuller
19,1,19,K Turpin
91,4,26,R Schadler
12,1,12,T Cox
20,1,20,T Johnson
13,1,13,J Gray
27,2,20,T Ruben
10,1,10,D Douglas
69,3,27,D Keaton
30,2,26,C Kirk
62,4,24,T Hardy
17,1,17,D Newsome
86,4,25,B Smith
36,1,36,K Myers
37,3,30,J Grant
221,7,93,M Burns
43,2,23,N Starks
18,1,18,I Adams
15,2,10,T Lagace
55,3,23,T Martin Jr
45,2,26,D Rivers
24,2,24,D Sims
69,2,39,S King
6,1,6,J Johnson
42,2,22,K Boyd
23,2,13,D Johnson
20,2,10,K Johnson
91,6,18,S Miller
24,1,24,D Johnson
19,1,19,K Wilcher
36,2,24,R Walker
30,1,30,D Patterson
12,1,12,D Brown
173,6,52,K Mabon
45,2,23,C Brown
17,1,17,D Green
78,4,31,E Calhoun
17,1,17,Z Tyson
39,2,25,E Thomas
50,3,25,A Turner
10,1,0,F Johnson
10,1,10,D Phillips
152,6,30,T Payton
31,1,30,B Tiralosi
15,1,15,Q Johnson
11,2,7,J Gaines
23,1,23,M Green
148,6,36,T Johnson
57,3,22,T Williams
181,4,54,D Johnson
90,4,35,K Lewis
84,6,33,M Boone
28,2,16,V Edwards Jr
17,1,17,H Lawrence
6,1,6,D Evans
20,2,19,D Campbell
0,1,0,A Taylor
19,1,19,T Flournoy Smith
2,1,2,H Hentges
30,2,18,D Hammond
104,5,35,D Reed
15,1,15,J Cornelius
57,3,22,B Holloway
43,2,26,M Dear
69,3,27,N Black
43,2,22,M Hyatt
25,1,25,J Goodwin
6,1,6,J Grant
5,1,5,M Flanagan
2,1,2,D Davis Jr
66,2,36,J Ford
65,2,45,K Johnson
58,3,23,A Duckworth
95,4,28,T White
8,1,8,V Latu
19,1,19,T Johnson
110,4,67,M Walker
14,1,14,D Dudeck
44,2,28,C Sanders
0,1,0,M Farley
34,1,34,T Dye
17,1,17,H Langi
90,4,25,D Scott
46,2,34,J Jordan
13,1,13,D Garrison
38,2,19,C Fuller
105,5,27,C Wade
35,2,25,A Newsome
115,2,94,B Wilson
76,5,31,R Leonard
39,3,17,A Jones
22,2,13,C Taylor
19,1,19,K Towner
5,1,0,A Davis
22,1,22,B Powell
25,1,25,C LeBlanc
30,1,28,K Whitfield
26,1,26,T McFadden
19,1,19,X Borishade
16,1,16,R Bagley
14,1,14,T Wright
28,1,28,A Sweeting
22,1,22,M Greene
120,3,69,X Johnson
67,2,39,R Davis
72,3,31,D Keaton
37,2,21,P Joas
27,1,27,J Muraoka
24,1,24,N Nelson
20,1,20,R Tuiasoa
0,1,0,A Barker
17,1,17,T Cottrell
61,2,31,D King
24,1,24,R McCarron
121,5,44,F Williams
81,4,30,R Schadler
80,4,26,T Cox
17,1,17,J Durante
168,4,100,M Burns
5,1,5,W Davis
50,2,36,T Ryen
29,2,20,J Wesley
15,1,15,J Wiltz
32,1,32,J Harmon
23,1,23,S King
87,5,23,C Nesmith Jr
30,2,18,C Montgomery
28,2,16,A Holmes
36,2,21,G Fuselier
17,1,17,M Carter
81,7,19,R Caldwell
65,5,21,W Likely
24,1,22,T Jacobs
87,4,25,D Graham
83,5,21,J Oliphant
33,2,17,M Thomas
44,2,27,M Marshall
24,1,24,J Golden
165,6,60,K Hardin
71,4,22,V Bentley
7,1,7,S White
46,3,18,J Walton
11,1,11,C Davis
91,5,24,D Guice
62,4,27,F Stribling IV
20,2,11,J Reese
61,2,41,E Berry
23,1,23,D Anderson
17,1,17,E Batties
60,2,40,J Wilson
52,2,28,T Johnson
69,3,26,N Hines
74,3,31,B Estime
62,3,25,C Wiggins
34,2,23,D Gaines
19,1,19,A Ross
10,1,10,J Mixon
86,4,29,K Turpin
128,6,27,J Carr
24,2,19,C Lacy
46,2,29,C Platt
27,1,27,I Zamora
18,1,18,C Coleman
114,5,38,C Nelson
59,2,36,J Davis
26,0,26,A Jackson
4,1,4,J Pinner
-8,1,0,S Vainuku
84,4,37,V Bolden
18,2,18,N Patrick
4,1,4,R Ortiz
56,1,56,C McClatcher
9,1,9,D Cooper
53,3,21,Q Henderson
41,1,41,T Samuel
61,4,20,K Farmer
105,4,55,J Lewis
17,1,17,J Chesson
83,3,32,R Fenton
44,2,23,R Talley
22,1,22,Q Washington
59,2,30,M Thomas
22,1,22,J Richard
40,3,16,M Little
34,2,19,Z Pascal
12,1,12,Jr
7,1,7,D Johnson
54,2,30,S Badie
28,1,28,D Glenn
148,3,98,C McCaffrey
17,2,13,B Sanders
13,1,13,R Wright
111,6,33,T Davis
41,2,21,J Gardner
44,2,25,J Oglesby
23,1,23,R Proctor
21,1,21,J Henderson
20,1,20,S Craft
80,3,35,B Louie
17,2,17,R Warren
11,0,11,C Gooden
124,3,90,D Romine
5,1,5,C Cass Jr
141,5,40,L Thomas
43,2,24,A Criswell
26,1,26,B Pressley
18,1,18,C Price
60,2,31,R Davis
13,1,13,N Starks
29,1,29,W Redix
14,1,14,A Golden
29,2,18,C Henderson
11,1,11,B Martin
98,4,28,D Dick
36,2,20,A Walter
29,2,18,L Turner
98,2,65,K Williams
96,1,96,H Sharp
28,1,28,W Houston
80,3,29,E Mitchell
107,5,31,D Rivers
26,2,15,R White
12,1,12,J Davis
50,4,28,O Zaccheaus
5,1,5,C Peace
174,5,94,D Edwards
46,2,25,J Coleman
35,2,19,D Greene
38,2,26,T Martin Jr
74,3,32,D Lee
22,1,22,A Ingold
22,1,22,M Shuler
16,1,16,S Vault
96,3,52,D Green
78,3,44,K Mabon
43,2,30,C Brown
26,2,15,S Miller
95,4,27,A Turner
34,2,19,D Brown
25,2,13,L Provitt
13,1,13,A Ouellette
116,6,31,T Payton
11,1,11,H Jones
148,5,54,D Johnson
60,2,30,J Grant
7,1,7,M Sommers
1,1,1,T Durham
42,2,23,E Hawkins
31,2,16,J Gibson
16,1,16,F Stribling IV
6,1,6,T Hunt
25,1,25,J Johnson
3,1,3,D Campbell
64,4,30,J Oliphant
16,1,16,E Thomas
10,2,10,G Jones
64,3,32,E Daugherty
23,1,23,B Banham
25,1,25,T Ruben
30,2,18,B Wilson
14,2,10,J Webb
123,5,32,D Romine
26,1,26,T Gulley
20,1,20,S Morgan Jr
39,2,21,R McCarron
24,1,24,J Parker
2,1,2,G Kittle
99,4,41,C Nelson
104,5,26,V Bolden
145,4,89,Q Henderson
15,1,15,C Elder
54,3,19,T Ervin
57,3,30,T Johnson
61,2,32,K Turpin
33,1,33,C Platt
91,3,36,D Glenn
44,3,20,S Badie
14,1,14,J Rounds
75,4,27,B Louie
112,5,32,D Johnson
23,1,23,A Russell
44,3,21,D Phillips
0,1,0,A Lewis
33,2,20,C McClatcher
48,1,48,K Fossum
45,3,15,K Priester
44,3,18,T Martin Jr
10,1,10,C Leniu
221,6,97,D Reaves
23,1,23,R Watson
5,1,5,K Gant
29,1,29,R Fergerson
9,1,9,T Pierce
26,1,26,K Johnson
30,1,30,D Harris
10,1,10,R Mullaney
72,3,30,K Noa
26,1,26,T Watson
55,4,22,T White
7,1,7,J Wilson
51,2,39,T Brown
46,2,24,Q Johnson
20,1,20,M Boone
22,1,22,B Powell
14,1,14,V Showers
106,5,50,J Jordan
19,1,19,D Scott
120,3,96,Jr
30,1,30,D Gaines
1,1,1,C Anderson
53,2,29,D Keaton
41,3,18,X Johnson
55,3,21,M Marshall
36,2,26,J Muraoka
33,2,17,R Tuiasoa
6,1,6,J Vele
88,4,26,M McCray
24,1,24,M Green
17,1,17,B Smith
68,3,27,V Bentley
28,2,15,S Vault
16,1,16,D Vitale
112,6,27,R Schadler
19,1,19,T Cox
13,1,13,D Heath
44,2,23,S King
13,1,13,J Harmon
24,2,23,C Lamb
15,1,15,T Samuel
97,2,75,D Guice
66,4,19,C Kirk
16,1,16,S Noil
124,6,30,C Henderson
52,2,31,B Scott
43,2,27,M Thomas
15,1,15,D Williams
10,1,10,R Shelton
63,4,31,K Farmer
24,1,24,A Maulet
33,2,24,Jr
10,1,10,B West
123,6,24,J Lewis
18,1,18,C Samuel
102,5,33,K Hardin
12,1,12,K Maye
13,1,13,D Straus
36,2,19,B Holloway
33,1,33,D Gray
9,1,9,J Walton
66,3,29,N Hines
52,2,27,T Logan
17,1,17,B Howard
3,2,1,D Mastromatteo
47,1,47,T Taylor
15,1,15,R Caldwell
72,2,44,C Wiggins
23,1,23,R Jones
18,1,18,D Hart Johnson
0,1,0,M Evans
49,2,26,T Johnson
17,1,17,M Smith
14,1,9,A Golden
92,4,29,J Carr
48,2,27,J Washington
23,1,23,J Seales
170,5,90,A Ross
140,5,32,K Strong
50,2,27,C LeBlanc
39,2,21,M Clark
18,2,15,J Stewart
128,4,44,F Williams
82,4,30,D Graham
30,1,30,A Walter
59,3,25,C Montgomery
132,6,25,J Grant
12,1,12,J Goodwin
71,4,28,T Jacobs
40,2,27,T Johnson
88,4,25,R Fenton
8,1,8,B Allen Williams
36,2,22,C Price
18,1,18,R Penny
88,4,26,E Mitchell
52,2,28,R Lawson
109,5,26,C McCaffrey
22,1,22,B Love
182,6,93,C Sanders
46,2,26,D Strickland
133,4,40,M Walker
53,3,23,A Newsome
23,1,23,T Beals
14,1,14,J Marriner
42,3,26,M Abernathy
13,1,13,E Berry
10,1,10,J Stocstill
76,4,26,D Rivers
50,2,34,D Sims
53,3,20,A Jackson
134,6,34,R Davis
14,1,14,I Adams
44,2,31,C Butler
34,2,24,P Lindsay
21,2,12,C Hill
150,6,33,D Dick
72,2,45,E Batties
64,3,22,K Williams
28,1,28,H Sharp
14,1,14,L Hunt
4,1,4,B Carmen
107,4,38,R Burt
24,2,14,O Zaccheaus
41,1,41,D Greene
14,1,14,J Coleman
22,1,22,D Edwards
53,1,53,S Gibson
19,1,19,J Durante
52,3,21,Q Bundrage
47,2,25,J Wiltz
70,3,28,D May
25,1,25,K Overstreet
95,4,37,A Criswell
22,1,22,L Thomas
19,1,19,R Moore
17,1,17,C Stephens
61,3,21,A Turner
31,1,31,J McKissic
30,2,21,B Smith
14,1,14,J ORoy
12,1,12,K Bowens
52,1,52,D Johnson
40,2,23,R Newsome
195,6,48,D Keaton
10,1,10,A Sweeting
201,3,97,M Burns
8,1,8,D Heath
36,1,36,S Gibson
35,1,35,G Jennings
6,1,6,J Durante
67,4,22,T Pierce
65,4,24,T Ruben
82,3,35,M McCray
105,5,36,T Taylor
12,1,12,T Morgan
109,4,46,T Timmons
31,1,31,X Johnson
134,6,29,R Fergerson
24,1,24,C Jones
22,1,22,K Drake
44,2,24,III
66,4,20,C Fuller
95,4,32,T Logan
12,1,12,R Morris
3,1,3,D Mastromatteo
33,2,23,J Webb
26,2,15,B Wilson
80,4,24,J Gardner
52,2,27,D King
87,4,28,R Penny
20,1,20,C Price
35,1,35,T McVey
25,1,25,T Williams
22,1,22,B Driskell
12,1,12,A Duty Tyson
120,5,31,C McCaffrey
86,4,32,A Jackson
10,1,10,T McNamara
0,1,0,J Davis
85,3,61,K Towner
136,7,29,M Thomas
23,1,23,L Harris
42,1,42,D Romine
36,2,19,M Hyatt
64,3,24,R Fergerson
14,1,14,S McElfresh
70,3,24,D Patterson
26,2,13,L Provitt
57,3,29,A Sweeting
24,1,24,D Harden
46,2,32,T Tucker
90,5,31,B Scott
17,1,17,B Martin
174,4,98,B Taylor
21,1,21,C Murray
18,1,18,J McKissic
12,1,12,D Griswold
116,5,28,C Wiggins
72,2,47,T Johnson
22,1,22,B Covey
111,5,26,R Burt
97,5,27,D Johnson
8,1,8,R Adams
95,5,26,K Towner
7,1,7,N Fant
52,2,28,J Gardner
12,1,12,N Sharga
11,1,11,R Anderson
51,2,28,D Johnson
15,1,15,C Jones
55,2,33,L Hunt
52,2,26,K Williams
18,1,18,V Edwards Jr
17,1,17,M Morgan
15,1,15,C Stephens
11,1,11,D Lee
