name, receiving touchdowns, receiving yards, receptions
B Tanner,0,3,1
R Burt,0,3,1
B Fritts,0,15,2
A Ratliff Williams,0,12,1
D Newsome,0,11,2
M Carter,0,4,1
J Bargas,0,4,1
O Zaccheaus,1,100,5
D Dowling,0,62,5
E Butts,1,33,3
J Reed,0,26,3
J Ellis,0,14,1
D Hamm,0,8,1
R Burney,0,6,1
J Spielman,1,200,11
D Ozigbo,0,37,2
C Young,0,31,2
S Morgan Jr,1,30,3
T Hoppes,0,14,2
T Lindsey,0,14,1
J Stoll,0,12,1
D Pierson El,0,8,2
M Wilbon,0,3,3
K Hill,2,80,7
B Victor,0,48,4
M Baugh,1,43,3
J Dobbins,0,42,4
T McLaurin,1,38,2
R Berry,1,29,2
A Mack,0,27,2
C Saunders,0,19,2
J Dixon,0,13,1
A Williams,0,9,2
P Campbell,0,6,2
J Guyton,2,182,8
M Lawrence,0,86,5
R Bussey Jr,1,32,2
N Smith,0,29,1
J Darden,0,25,4
J Stewart,0,54,3
J Rhodes,1,45,2
G Campbell Jr,0,43,3
I Clay,1,41,1
B Jones,0,23,3
M McNair,0,9,1
J Washington,1,235,6
M Ateman,1,119,4
J McCleskey,1,49,4
T Johnson,0,39,3
T Alexander,0,12,1
C Lacy,0,10,1
J Hill,0,7,1
T Nicholson,0,57,4
P Stricklin,0,41,3
J Feurbacher,0,25,2
D Mims,0,20,2
T Jaynes,0,12,1
G Holmes,0,12,1
J Lovett,0,1,1
T Hernandez,0,65,7
J Villamin,0,57,3
A Pierce,0,43,2
T Bradford,0,41,1
N Togiai,0,31,3
R Nall,0,28,2
I Hodgins,0,17,1
T Tyner,0,7,1
B Bobo,2,126,9
S Fields,0,42,5
S Montez,1,11,1
J Weah,1,106,7
R Araujo Lopes,0,54,6
A Mathews,0,30,3
C Clark,0,20,2
M Ffrench,0,12,1
J Whitehead,0,7,2
Q Henderson,0,2,2
A Davis,0,0,1
K Harmon,0,113,3
J Meyers,1,52,5
J Samuels,0,28,4
N Hines,0,5,2
F Trevillion,1,128,2
M Holder,0,47,3
J Washington,0,19,1
Q Truxton,0,14,2
N Bawden,0,12,2
P Houston,0,11,1
D Wells,0,9,1
C Wilson,0,60,2
J Roh,1,27,6
S Modster,0,10,2
A Mattison,0,9,1
M Cozart,0,9,1
C Thomas,0,5,1
R Wolpin,0,5,1
D Antoine,0,50,3
D Salomon,0,40,4
T Alaka,0,37,1
E Dillon,0,26,3
M Valdes Scantling,0,19,3
M Wilcox,0,18,3
K Lewis,0,35,6
M Boone,0,30,2
T Geddis,0,25,2
D Gray,0,20,1
T Cogswell,0,20,3
J Deguara,0,17,3
J Pinckney,0,13,1
M Warren II,0,10,1
G Doaks,0,8,2
J Adams,1,104,2
K Robertson,0,52,5
I Smith,0,24,3
T Parks,0,22,1
Q Watkins,0,8,1
A Staggers,0,6,2
I Jones,0,5,2
T Juniel,0,46,5
E Brown,0,34,2
K Johnson,0,25,2
W Dawn,0,15,1
T Batson,0,9,1
K Dove,0,2,1
D Lucero,0,-1,2
J Arcega Whiteside,2,112,6
T Irwin,0,52,5
C Wedington,0,26,2
D Stewart,0,22,2
R Burns,0,16,1
C Parkinson,2,10,3
K Smith,0,10,1
D Schultz,0,8,1
B Schooler,0,15,2
K Benoit,0,10,2
R Freeman,0,8,1
D Hood,0,91,8
K Yeboah,0,73,4
A Jennings,0,52,5
I Wright,1,50,6
K Kirkwood,0,46,4
V Bryant,0,20,2
C Myarick,0,13,1
M Elick,0,8,1
R Armstead,0,4,1
B Yancy,0,-1,1
A McLean,0,30,3
H Mayala,1,28,4
Q Skanes,1,18,3
K Dixon,0,13,2
A Bloom,0,11,1
T Beals,0,9,1
T Davis,0,0,1
A Newsome,1,-4,3
B Johnson,0,54,3
M Callaway,0,37,4
J Kelly,0,21,2
T Chandler,0,11,1
J Smith,0,10,1
B Edwards,0,63,6
O Smith,0,40,3
J August,0,9,2
C Terrell,0,9,1
S Smith,0,4,1
K Pollard,0,4,1
A Turner,0,0,1
L Humphrey,0,56,4
C Warren III,0,55,4
R Hemphill Mapps,0,42,4
D Duvernay,0,42,1
K Porter,1,31,2
C Brewer,0,27,2
C Johnson,0,26,2
J Heard,0,10,2
M Andrews,1,104,4
C Lamb,0,74,3
M Brown,0,73,4
J Badet,1,59,2
J Mead,0,16,2
T Sermon,0,11,2
D Flowers,0,7,1
K Johnson,1,91,5
J Stewart,0,30,2
K Stokes,0,5,1
N Carter,0,2,1
S Dunbar,0,107,10
D King,0,65,4
L Bonner,0,44,5
E Jefferson,0,15,1
K Corbin,0,10,1
D Birden,0,7,1
R Brooker,0,7,1
D Catalon,0,5,1
J Leday,0,-2,1
R Turner Jr,0,54,6
A Wilson,1,46,3
C Lisa,0,41,2
S Copeland,0,17,2
J Haden,0,8,2
D Lee,0,8,1
B Anderson,1,137,9
R James,0,47,7
T Lee,0,42,4
C Windham,0,26,1
P Smith,0,6,1
T West,0,4,1
J Marshall,0,1,1
D Burnett,0,99,8
T Petite,2,79,3
T Vaughns,0,65,6
S Mitchell,0,64,5
J Falo,1,20,2
M Pittman Jr,0,17,1
R Jones,0,10,1
V Jones Jr,0,4,1
D Simpkins,1,58,4
R Singleton,0,55,2
S Wilson,0,51,2
S Fakailoatonga,0,37,1
B Thompson,0,29,1
Z Moss,0,26,3
D Carrington II,0,9,2
T Williams,1,5,1
T McCormick Jr,0,-3,1
D Raymond,0,72,5
B Roberts,1,50,4
A Vaughns,0,46,2
C Terrell,0,25,2
L Hunt,0,19,4
Z Van Leeuwen,0,9,1
T Miller,0,8,1
R Tarver,0,3,1
J Price,0,72,4
J Harshman,0,47,2
C Johnson,1,28,1
N Evans,0,23,3
A Conway,0,17,4
D Van Maanen,0,8,1
T Woods,0,6,1
M Hall,0,4,1
K Overstreet,0,3,1
Q Cephus,1,100,5
R Ibrahim,0,26,2
K Pryor,0,20,1
A Taylor,0,17,1
J Taylor,0,17,1
B Shaw,0,11,2
D Davis,0,8,1
B Hopkins,0,48,2
A Mahoungou,0,34,4
G Phillips,0,26,2
J Anthrop,0,21,2
D Knox,0,20,1
C Herdman,0,7,1
M Jones,0,-1,1
K Towner,1,111,6
D Yelder,1,92,7
J Sloan,1,57,4
K Fourtenbary,0,54,2
C Echols Luper,0,50,5
M Deane,1,30,2
N Fant,1,26,4
Q Jernighan,0,16,2
D Ponchillia,0,15,1
Q Baker,0,14,2
J Pearson,0,10,3
X Lane,0,9,1
D Ferby,0,8,1
M Trigg,0,7,2
D Nixon,0,7,1
M Quattlebaum,0,34,5
T Ford II,0,13,2
N Mullen,0,8,1
T Bostick,0,6,1
K White,2,114,8
D Sills V,3,89,6
M Simms,0,72,6
G Jennings,0,68,9
J Crawford,0,6,2
E Wellman,0,3,1
T Vasher,2,113,2
K Coutee,1,86,6
D Cantrell,1,85,8
J Stockton,0,18,3
D Felton,0,12,1
T King,0,7,2
Q Shorts,0,4,1
C Batson,0,-2,1
D Eskridge,1,93,7
K Watson,0,54,6
A Curtis,0,18,2
L Sanders,0,15,1
D Ernsberger,0,2,1
A Coney,0,38,3
K Booker,1,34,2
F Bickley,0,27,2
T Chapman,0,14,1
K Smith,0,10,2
M Morgan,0,5,2
V Edwards Jr,0,-1,1
B Mack,0,65,5
J McInnis,2,61,4
J White,0,41,5
O Bayless,0,40,3
J Hansen,0,34,1
D Paschal,0,25,1
C Murray,0,20,2
J Isaac,0,10,1
J Jones,0,7,1
K Edwards,0,6,1
M Jacquet,0,55,6
R Malone,0,25,1
K Barnes,0,23,1
J Wright,0,19,1
J Jackson,0,17,2
J Bradley,0,16,2
D Hoggins,0,15,1
R Calais,0,9,1
L Bonner,0,121,8
S Dunbar,1,52,8
D King,0,51,7
C Lark,0,38,1
D Catalon,0,28,2
D Birden,0,13,1
J Leday,0,12,2
A Miller,0,178,10
T Pollard,0,91,9
P Mayhue,0,63,5
S Dykes,1,41,2
J Magnifico,0,29,2
K Jones,0,28,1
P Taylor Jr,0,21,3
D Coxie,0,20,1
T Lee,0,95,4
R James,1,37,5
T Salter,0,33,1
S Tucker,0,19,1
B Anderson,0,18,1
C Windham,0,11,1
P Smith,0,7,1
W Johnson,0,55,3
M Williams,0,46,4
R Yurachek,0,36,3
T Brady,0,22,4
O Obialo,0,10,1
K Davis,0,-1,1
B OLeary Orange,0,90,3
D Henley,1,47,2
M Mannix,1,42,5
W Demps,1,40,3
A Celis,0,37,4
B Scott,0,11,1
M Bennett,0,28,2
T McVey,0,7,1
A Smith,0,6,1
Q Drennan,0,63,2
M Williams,0,27,1
P Reed,0,21,1
A Molina,1,12,1
T Owens,0,6,1
C Davis Jr,0,3,1
O Johnson,1,77,5
M Gallup,0,58,6
D Fackrell,1,40,3
I Matthews,0,22,1
W Jackson,0,18,1
D Dawkins,0,16,1
I Harper,0,55,4
M Vaughn,0,33,4
K Todd Jr,0,28,2
J Cox,0,27,2
G Jackson,0,18,2
R Lawry,0,14,2
T Fulgham,0,5,1
Q Jernighan,1,81,6
D Yelder,1,65,3
J Sloan,1,43,2
C Echols Luper,1,42,4
N Fant,1,35,3
K Towner,0,32,2
X Lane,0,29,3
L Jackson,0,11,1
D Ferby,0,5,1
C Ridley,0,82,8
H Ruggs III,1,60,1
I Smith Jr,1,60,3
J Jeudy,0,48,3
H Hentges,0,34,2
J Jacobs,0,24,2
C Sims,0,14,1
N Harris,0,10,2
M Callaway,0,14,3
E Wolf,0,11,2
T Jordan,0,8,1
B Johnson,0,6,1
J Kelly,0,5,2
J Virgil,2,186,5
I Lewis,0,106,6
T Hennigan,0,61,4
T Watkins,0,24,2
D Jones,0,17,2
C Reed,0,10,1
J Moore,0,9,1
M Williams,0,7,1
M Williams,0,7,1
K Tyler,1,141,5
C Jones,0,96,4
M Williams,1,44,3
O Abercrombie,0,29,2
M Outlow,0,16,2
A James,0,6,1
J Jones,0,33,2
B Martin,0,27,2
J Nance,0,25,3
C OGrady,0,25,3
C Hayden,0,23,1
L Pettway,0,16,1
D Stewart,0,12,1
W Gragg,0,3,1
D Whaley,0,-1,1
D Slayton,1,146,4
R Davis,0,63,8
N Craig Myers,0,26,1
W Hastings,0,22,1
K Johnson,0,15,2
E Stove,0,6,3
D Barrett,1,4,1
C Cox,0,2,1
K Walker,0,59,3
J Adams,1,25,2
J Ejekam,0,24,1
J Asberry,0,18,1
J Trainor,0,15,1
I Wright,0,79,3
A Jennings,1,62,4
D Hood,0,36,1
V Bryant,0,29,4
C Myarick,0,23,3
K Kirkwood,0,20,2
R Armstead,0,15,2
K Yeboah,0,13,1
B Yancy,0,12,1
M Hurt Jr,0,30,2
N Givan,0,25,3
A Davis,0,20,3
R Miller,0,18,2
J Hall,0,11,4
K Davis,0,7,1
M Dunner,0,5,1
C Rudy,0,5,1
K Schrank,0,3,1
D Reece,0,2,1
D Pinter,0,1,1
C Willis,3,98,5
T Conklin,1,45,3
M Chapman,0,34,4
K Gwilly,0,9,1
D Kelly,0,7,1
E Cooper,0,3,1
J Ward,0,3,1
D Mims,0,132,7
T Ebner,2,109,5
G Holmes,0,72,5
T Nicholson,0,20,3
R Sneed,0,19,1
P Stricklin,0,9,1
J Hasty,0,8,1
J Lovett,0,1,1
D Sills V,3,136,7
G Jennings,0,116,8
M Simms,1,71,3
K White,1,33,4
K McKoy,0,19,2
J Crawford,0,0,2
C Wilson,1,66,5
J Roh,0,44,5
A Mattison,0,41,4
S Modster,0,13,3
A Dhaenens,0,13,1
A Conway,0,33,5
D Van Maanen,0,30,1
N Evans,0,20,2
A Fort,1,20,1
T Mayfield,0,16,2
C Johnson,0,12,1
D Guyton,0,51,2
S Miller,0,49,3
P Norris,0,29,1
J Pough,0,20,4
M Wilcox Jr,0,15,2
Q Morris,1,11,1
C Beebe,1,124,6
S Tears,1,42,3
D Brown,0,23,3
C Blake,0,17,3
M Jones,0,16,2
S Wimann,1,11,3
A Parchment,0,6,1
V Wharton III,0,96,8
K Noa,1,79,6
P Laird,0,42,5
B Singleton,0,32,3
J Duncan,0,18,1
M McMorris,1,17,2
J Veasy,0,10,2
Z Echols,0,7,2
S Brown,1,57,2
B Wolma,1,51,3
T Ellison,0,28,3
S Poindexter,0,25,1
J Taylor,0,5,1
T Bostick,1,70,2
T Ford II,0,27,3
M Quattlebaum,0,23,2
W Kofa,0,19,3
R Tyler,0,15,1
N Mullen,0,4,1
C Montgomery,0,-4,2
S Copeland,0,47,2
A Wilson,0,45,5
R Turner Jr,0,39,5
S Brown,0,14,2
H Pittman,1,12,1
J Walker,0,10,2
J Haden,0,9,2
C Lisa,0,7,1
D Lee,0,-1,1
K Lewis,0,72,10
D Gray,1,41,3
T Geddis,1,29,2
G Doaks,0,23,2
M Boone,0,11,1
T Cogswell,0,8,1
J Pinckney,0,6,2
J Hawes,0,-1,1
T Quinn,0,186,17
C Sutton,2,81,6
X Jones,0,22,1
J Proche,0,4,1
K Freeman,0,2,1
H Mayala,1,131,4
T Beals,0,60,5
Q Skanes,0,52,3
A Newsome,0,51,1
A McLean,0,48,4
T Davis,0,12,2
J Thompson,0,7,1
N Hopkins,0,6,1
K Dixon,0,5,2
J Hobbs,0,96,9
K Johnson,0,80,3
N Carter,0,50,2
J Stewart,0,29,2
S Brooks,0,4,1
T Rahming,1,142,8
S Wilson,1,75,3
C Taylor,0,36,2
D Helm,0,20,2
S Bracey,0,10,1
J Weah,0,74,2
R Araujo Lopes,0,54,4
M Ffrench,0,17,1
D Hall,0,4,1
D Grayson,0,164,10
T Brown,1,74,3
Q Johnson,1,51,5
S Baggett,0,9,2
A Hifo,0,148,9
M Simon,1,30,4
N Pauu,0,29,2
K Hall,0,25,2
M Bushman,1,24,4
B Tanner,0,24,2
J Trinnaman,0,22,2
B El Bakri,0,17,1
A Porter,0,93,10
E Daugherty,0,72,3
S Bailey,0,41,4
J Johnson,1,37,2
B Kemp,0,36,2
B Turner,0,13,1
D Aristilde,0,9,1
J Niupalau,0,7,3
M Sexton,0,3,1
I Eriksen,0,-3,1
D Ernsberger,0,91,6
D Eskridge,0,41,4
K Watson,1,38,5
A Curtis,0,28,2
J Franklin,0,4,1
W Wright,1,141,8
H Bryant,1,69,7
K Soloman,0,64,5
D Singletary,0,45,1
J Franklin III,0,20,1
J Driskel,0,8,1
T Harrison,0,5,1
H Bussey III,0,5,1
M Lawrence,0,112,11
J Darden,0,40,4
J Wilson,0,33,3
O Rutherford,1,23,3
R Bussey Jr,0,19,1
E Johnson,0,15,2
T Smiley,0,15,2
K Smith,0,7,1
N Smith,1,7,2
A Tucker,0,6,1
C Chumley,0,6,1
N Murray,1,95,4
A Tate,0,62,5
R Izzo,1,37,2
J Patrick,0,35,3
C Akers,0,19,2
J Smith,0,49,5
C Standberry,0,34,2
S Dawkins,1,26,1
R Bonnafon,0,14,2
D Fitzpatrick,0,13,1
T Samuel,0,13,1
D Williams,0,7,1
T Jones,0,75,5
G Smith,0,70,8
K Neal,0,38,3
P Hart,1,32,5
T Boyd,0,17,1
A Werts,0,8,1
J Ifedi,0,8,1
D Gentry,0,7,1
T Eafford,0,67,3
J Henderson,0,62,5
J Johnson,1,49,1
D Willis,0,43,4
D Douglas,1,39,3
E Thompson,0,24,2
T McCormick,0,22,4
J Anderson,0,20,2
S Davis,0,9,1
R Jeune,0,44,3
J Green,0,17,1
K Benson,0,7,1
G Dortch,0,125,8
C Lewis,0,60,3
T Hines,1,50,3
C Wade Jr,0,10,1
S Washington,1,6,1
C Carney,0,1,1
B Pringle,0,70,2
D Schoen,0,39,1
I Zuber,1,25,7
J Silmon,0,8,1
D Heath,0,2,1
M Brown,0,126,6
M Jones,0,76,3
M Andrews,0,61,7
J Badet,0,42,5
J Mead,0,31,1
R Anderson,1,30,4
D Flowers,1,20,2
C Lamb,0,12,1
T Sermon,0,7,2
J Smallwood,0,5,1
M Watts,0,121,5
T Veal,0,56,3
J Craft,0,15,2
R Bonnette,0,2,1
K Robertson,2,127,9
I Smith,1,40,3
A Staggers,0,38,4
T Parks,0,29,5
I Jones,0,26,4
T Jones,0,24,2
Q Watkins,0,12,2
J Washington,0,3,2
J Allen,0,2,1
B Dingle,1,88,4
A Breneman,1,81,7
A Isabella,1,81,2
J Britt,1,69,5
M Young,0,14,1
M Lee,0,12,1
B Ally,0,5,1
M Michaud,0,88,2
M Henry,0,55,1
D Anderson,0,7,1
M Campbell,0,5,1
C White,0,99,6
D Stewart Jr,0,27,3
L Scott,0,15,2
M London,0,14,1
H Rison,0,13,2
F Davis III,1,10,1
N Davis,0,7,1
S Cobbs Jr,0,53,7
L Timian,0,33,7
W Philyor,0,20,1
M Ellison,0,15,2
R Brookins,0,15,2
J Harris II,0,14,1
R Watercutter,0,4,1
D Williams,0,4,1
A Richards,0,99,6
C Herndon IV,1,96,10
J Thomas,1,61,2
T Homer,0,27,4
D Mullins,0,22,1
D Langham,0,19,1
B Berrios,0,11,1
M Harley,0,9,1
E Philips,0,57,5
S Ishmael,0,41,4
D Butler,0,39,3
D Strickland,0,0,1
E Dungey,0,-2,1
J Gardner,0,79,3
S Martin,0,43,3
K Young,0,29,3
R Smith,0,13,2
J Murphy,0,10,1
J Bester,0,3,1
K Holsey,0,67,3
A Johnson,1,56,5
A Nunn,0,25,3
T Mabry,1,24,3
K Osborn,0,18,1
Z Lefebvre,0,12,2
T Johnson,1,27,2
K Kieft,0,12,1
R Smith,0,8,2
R Smalling,1,71,8
D Thieman,0,30,2
T Davis,0,27,1
M Turner,0,17,4
K Foster,0,9,1
C Green,0,8,1
R Corbin,0,4,3
J George Jr,0,-1,0
S Mays,0,-4,0
D Knox,0,72,5
A Brown,0,39,4
B Sanders,0,25,2
V Jefferson,0,23,2
D Lodge,0,18,2
D Metcalf,0,15,1
D Pennamon,0,2,1
D Williams,0,105,4
F Moreau,1,60,1
J Moore,1,26,3
D Guice,0,9,1
J Moore,1,174,11
E Hall,1,80,3
K Blanton,0,62,1
A Okwuegbunam,3,57,4
J Johnson,0,50,1
D Collins,0,19,1
R Floyd,1,18,1
N Brown,0,15,2
A Onunwor,0,89,8
D Ungerer,2,58,4
J Sannon,0,23,4
K Elliss,1,11,2
R Mwehla,0,7,2
M Petrino,0,5,1
A Duckworth,0,4,1
D Gray,0,51,6
G Myles,0,30,4
J Thomas,1,28,3
J Jackson,0,24,3
J Couch,0,12,1
D Thomas,0,10,1
O Mitchell,0,4,1
L Bowden Jr,0,38,3
G Johnson,0,36,5
T Richardson,0,17,1
C Walker,0,17,1
B Bone,0,17,2
B Snell Jr,0,14,1
J Ali,0,6,1
M Perry,1,75,1
T Carmona,0,66,3
D Bonner,0,30,1
D Snelson,0,72,3
O Anderson,0,47,2
J Akins,0,47,3
G Davis,0,27,3
A Killins Jr,0,19,3
M Williams,0,18,1
T Smith,1,6,1
M Wilson,0,47,5
B Skowronek,0,40,4
J Jackson,0,38,5
G Dickerson,0,30,3
F Nagel,0,19,2
C Green,0,10,1
R Chiaokhiao Bowman,0,8,1
M VandeBerg,0,90,3
N Easley,0,45,4
N Fant,1,31,3
T Young,0,23,1
T Hockenson,0,18,2
I Smith Marsette,0,6,2
A Wadley,0,5,3
B Smith,0,5,1
K Stepherson,1,58,3
E St Brown,1,29,3
D Smythe,0,20,1
C Claypool,0,13,1
C Finke,0,0,1
D Burnett,1,113,8
S Mitchell,1,71,7
T Vaughns,0,65,6
V Jones Jr,0,8,1
R Grimes,0,5,1
R Jones,0,1,1
A Ware,0,-3,1
P White,0,82,2
A Meyer,0,23,2
M Morgan,2,10,2
D Knock,0,9,1
C Odom,0,8,1
M Seymour,0,6,1
W Matthews,0,36,1
K White,0,10,1
J Rankin,0,9,3
T Harrell,0,6,1
J Woods,0,3,1
D Hamilton,0,115,6
S Barkley,1,53,3
M Gesicki,0,52,2
J Johnson,0,30,3
B Polk,0,23,1
A Robinson,0,5,1
S Blacknall,0,4,1
G Perry,0,46,3
D Peoples Jones,0,43,3
E McDoom,0,29,3
K Crawford,0,23,1
K Hill,0,12,2
S McKeon,0,11,3
C Evans,0,2,1
R Blackshear,1,39,2
J Washington,0,22,3
N Griffin Stewart,0,16,1
G Edwards,0,5,2
J Grant,0,5,1
A Mahoungou,1,47,4
J Anthrop,0,39,4
T Wright,0,28,4
M Jones,0,25,3
J Sparks,0,22,1
G Phillips,0,14,3
R Worship,0,10,1
C Herdman,0,6,1
I Zico,0,2,1
D Knox,0,2,1
S Harris,1,141,8
J Way,0,59,5
T Minter,1,44,2
M Francis,1,20,1
M Stanley,0,20,1
J McCray,0,19,2
S Collier,0,14,1
R Turner,0,79,4
M Green,0,44,6
D Gillespie,0,29,1
D Gore,0,16,1
S Spiller,0,6,1
B Williams,0,5,1
M Holder,0,35,4
T Wilson Jr,0,29,3
N Bawden,0,10,2
R Penny,0,9,1
P Houston,0,7,1
D Scott,0,57,3
J Jordan,0,56,2
K Johnson,0,47,4
D ONeal,0,16,1
J Diarse,1,130,4
J Reagor,2,43,3
K Turpin,0,27,2
T Williams,1,26,1
D Thomas,0,19,1
K Hicks,0,11,2
C Hunt,0,8,1
D White,1,6,1
D Davis,0,6,1
S Nixon,0,4,1
D Anderson,0,2,2
K Snell,0,2,1
B Johnson,0,35,4
K Johnson Jr,0,8,1
Q Hampton,0,5,2
S Sims Jr,0,-2,1
J Burt,0,99,2
J Heard,0,27,3
D Leonard,0,26,4
C Johnson,0,24,3
R Hemphill Mapps,0,20,2
C Brewer,0,15,1
C Warren III,0,12,2
D Duvernay,0,9,1
L Humphrey,0,9,1
L Joe,0,9,1
T Carter,0,-3,1
D Young,0,-6,1
M Ateman,0,87,4
J McCleskey,0,78,8
J Washington,0,32,4
C Lacy,0,30,2
J Hill,0,29,3
D Stoner,0,15,2
T Johnson,0,11,2
T Encalade,1,93,2
D Mooney,0,61,3
J Clewis,0,31,2
D Hilliard,1,24,1
K Ardoin,0,12,1
D Salomon,1,50,3
M Valdes Scantling,1,41,3
E Dillon,0,14,1
T McCants,0,12,2
D Johnson,0,10,1
J Johnson,2,102,5
D Phillips,1,40,1
J Fisher,0,37,2
D Johnson,1,31,2
B Mitchell,0,29,2
T Swanson,0,29,2
S Seymour,0,20,1
R Gilliam,0,13,1
D McKinley Lewis,1,13,1
D Rosi,0,9,1
K Smith,1,72,3
T Chapman,1,70,6
A Wolf,0,44,4
F Bickley,0,41,3
K Booker,1,35,2
A Coney,0,24,3
V Edwards Jr,0,5,1
M Morgan,0,0,1
K Coutee,0,72,8
C Batson,0,67,10
D Cantrell,0,48,6
D Willies,0,19,2
T King,0,9,2
D Felton,0,1,1
J Stockton,0,-2,1
Q Shorts,0,-7,1
M Murdock,0,68,4
T Ryen,0,41,5
M Eaton,2,32,5
D Jones,0,25,4
A Lazard,1,21,3
H Butler,0,5,1
C Pabico,1,99,4
T Howard,0,60,5
D Andrews,1,44,5
J Wilson,0,43,4
B Olorunfunmi,0,12,2
S Jamabo,0,8,1
C Nelson,0,40,4
B Schooler,0,16,1
C McCormick,0,11,1
J Breeland,0,8,1
J Redd,0,-1,1
D Woods Jr,0,35,4
K Keys,0,30,4
D Tejchman,0,7,1
L Thomas,0,7,2
T Holt,0,3,1
B Presley,0,3,1
J Nathan,1,92,3
S Scarver,1,75,2
D Raymond,0,41,5
L Hunt,0,39,2
Z Van Leeuwen,0,24,3
A Vaughns,0,19,2
A Byers,0,18,1
R Tarver,0,8,1
B Roberts,0,7,1
D Carrington II,0,56,6
Z Moss,0,39,5
D Simpkins,0,18,2
S Wilson,0,17,1
S Nacua,0,15,1
J Field,0,12,2
H Handley,0,-1,1
T McCormick Jr,0,-1,1
N Harry,0,72,8
K Williams,0,38,6
R Newsome,0,19,1
K Ballage,0,9,3
J Humphrey,0,2,1
J Stewart,0,66,5
B Jones,1,57,4
M McNair,0,8,1
D Cavil,0,5,1
T Clay,0,-2,1
A Cephus,1,105,2
S Stewart,0,24,1
R Wells III,0,10,1
A Walter,0,3,1
J Myers,0,3,1
O Zaccheaus,0,57,6
D Hamm,0,27,4
E Butts,0,22,3
J Reed,0,17,1
A Levrone,0,9,1
H Dubois,0,8,1
J Ellis,0,8,2
D Dowling,0,4,1
K White,1,85,3
M Walker,0,59,2
T Sweeney,2,55,4
J Hilliman,0,33,3
C Garrison,0,24,3
J Smith,0,10,1
T Levy,0,9,3
C Phillips,1,49,5
D Keene,0,33,1
S Denmark,1,28,2
E Kumah,1,23,2
S Savoy,0,23,1
J Clark,0,22,2
C Fox,0,20,1
T McMillian,1,4,1
A Ratliff Williams,1,43,1
D Newsome,0,38,3
M Carter,0,23,2
J Cabrera,0,7,1
J Cunningham,0,7,1
D Martin,1,78,4
D Patmon,0,48,4
J Morrow,0,28,2
B Arconado,1,18,1
R Bell,1,13,2
C Dimry,0,10,2
J Williams,0,9,2
K Sweet,0,7,1
I Johnson Mack,0,1,1
J Calvin,0,0,1
D Ross,0,27,4
J Winfree,0,20,2
B Bobo,0,19,2
S Fields,0,12,2
G Frazier,0,9,1
J MacIntyre,0,7,1
P Lindsay,0,0,1
T Fumagalli,0,83,7
Q Cephus,0,45,2
A Taylor,1,41,2
J Taylor,0,24,1
Z Neuville,1,23,2
K Pryor,0,9,2
T Jacobs,1,45,5
D Moore,0,44,3
L Harrison,0,21,4
J Davenport,0,15,1
J Hall,0,39,7
D Reece,0,19,1
R Miller,0,13,3
M Hurt Jr,0,10,1
A Davis,0,9,1
M Dunner,0,8,1
N Givan,0,7,4
D Johnson,2,170,4
D McKinley Lewis,0,37,1
D Phillips,1,35,1
A Thompkins,0,25,2
P Hart,1,98,6
G Smith,1,36,2
T Jones,0,19,3
K Neal,0,13,2
T Boyd,0,11,2
J Ifedi,0,11,1
A Werts,0,7,1
J Way,1,118,6
S Harris,0,73,7
J McCray,0,35,3
M Stanley,0,21,3
D Moore,0,14,2
A Reinkemeyer,0,13,2
S Collier,0,12,1
D Foster,0,6,1
X Johnson,0,3,1
T Minter,0,2,1
D Brown,1,104,7
S Wimann,1,70,4
S Tears,0,40,4
C Blake,0,39,3
C Beebe,0,20,2
T Mister,0,7,2
M Jones,0,-2,1
S Bailey,1,94,3
J Niupalau,0,57,4
B Kemp,1,45,1
A Porter,0,39,2
D Buschman,0,19,3
I Holder,0,18,1
B Banham,0,17,3
M Sexton,0,13,1
J Johnson,0,9,1
I Eriksen,0,0,2
E Daugherty,0,-2,1
S Vann,0,-2,1
N Togiai,0,38,2
T Hernandez,0,30,3
J Villamin,0,23,3
T Bradford,0,15,1
I Hodgins,0,14,1
A Pierce,0,4,1
R Nall,0,2,2
K Smith,0,37,2
T Irwin,0,33,4
J Arcega Whiteside,1,30,3
D Schultz,0,19,2
D Stewart,0,12,1
C Wedington,0,7,3
C Scarlett,0,3,1
K White,1,46,2
T Sweeney,1,19,2
C Garrison,0,12,1
T Levy,0,8,1
J Hilliman,0,3,1
N Murray,0,102,3
R Izzo,0,14,1
A Tate,0,12,2
E Lane,0,9,1
C Akers,0,7,3
R Green,0,5,1
J Vickers,0,0,1
A Miller,1,75,6
P Mayhue,0,56,3
D Henderson,0,50,3
T Pollard,0,42,4
S Dykes,1,38,1
K Jones,1,37,1
D Mooney,1,70,4
T Encalade,0,63,3
K Ardoin,0,28,1
C Jones,2,14,3
J Clewis,0,13,1
D Hilliard,0,6,1
J Toles,0,5,1
S Badie,0,4,1
C Sutton,0,136,6
J Proche,0,123,4
T Quinn,2,101,8
X Jones,0,4,1
M Gailliard,0,2,1
J Hobbs,0,141,3
N Carter,1,60,4
K Johnson,0,11,2
A Coney,0,91,7
T Chapman,0,66,5
A Wolf,1,52,2
F Bickley,1,37,2
K Gladney,1,36,1
D Sands,0,5,2
B Junk,0,4,1
V Edwards Jr,0,0,1
K Holsey,0,100,7
A Johnson,0,61,6
T Mabry,0,37,5
K Osborn,0,36,6
J Eiland,0,33,4
E Reed,0,26,4
