ats margin, ats streak, cdivision, coach, completions, conference, date, day, division, dpa, dps, first downs, fourth downs attempted, fourth downs made, full name, fumbles, fumbles lost, game number, game type, heritage total open, interceptions, line, losses, margin, margin after the first, margin after the third, margin at the half, matchup losses, matchup wins, month, mybookie total open, opponents, ou margin, ou streak, overtime, passes, passing yards, penalties, penalties yards, penalty yards, playoffs, points, quarter scores, rank, rest, rot, round, rushes, rushing yards, school, season, seed, site, site streak, start time, streak, team, temperature, third downs attempted, third downs made, time of possession, total, turnover margin, turnovers, week, wind, wins
-12.000,1,,Mike Archer,,SEC,19891111,Saturday,1A,,,,,,Louisiana State Tigers,,,9,RS,,,4.000,6,-16,,,,0,0,11,,['TXAM', 'FLST', 'OHU', 'FLA', 'AUB', 'KTKY', 'TEN', 'MIS'],,,0,,,,,,0,16,,,6,,,,,,1989,,home,-1,,1,LSU,,,,,,,,11,,2
12.000,-1,,Bill Curry,,SEC,19891111,Saturday,1A,,,,,,Alabama Crimson Tide,,,9,RS,,,-4.000,0,16,,,,0,0,11,,['MEM', 'KTKY', 'VAN', 'MIS', 'LLAF', 'TEN', 'PNST', 'MSST'],,,0,,,,,,0,32,,,6,,,,,,1989,,away,1,,8,ALA,,,,,,,,11,,8
7.000,1,,Joe Krivak,,ACC,19891111,Saturday,1A,,,,,,Maryland Terrapins,,,10,RS,,,7.000,6,0,,,,0,0,11,,['NCST', 'WVA', 'WMCH', 'CLEM', 'MICH', 'GTCH', 'WAKE', 'DUKE', 'NCAR'],,,0,,,,,,0,17,,,13,,,,,,1989,,home,2,,1,MARY,,,,,,,,11,,3
-7.000,1,,Joe Paterno,,IND,19891111,Saturday,1A,,,,,,Penn State Nittany Lions,,,9,RS,,,-7.000,2,0,,,,0,0,11,,['VIR', 'TEM', 'BCOL', 'TEX', 'RUT', 'SYR', 'ALA', 'WVA'],,,0,,,,,,0,17,,,6,,,,,,1989,,away,2,,1,PNST,,,,,,,,11,,6
-9.000,1,,George Perles,,B10,19891111,Saturday,1A,,,,,,Michigan State Spartans,,,9,RS,,,-23.000,4,14,,,,0,0,11,,['MIAO', 'NOTD', 'MIAF', 'IOWA', 'MICH', 'ILL', 'PUR', 'IND'],,,0,,,,,,0,21,,,6,,,,,,1989,,home,-2,,2,MCST,,,,,,,,11,,4
9.000,-1,,John Gutekunst,,B10,19891111,Saturday,1A,,,,,,Minnesota Golden Gophers,,,9,RS,,,23.000,3,-14,,,,0,0,11,,['IWST', 'NEB', 'INST', 'PUR', 'NORW', 'IND', 'OHST', 'WIS'],,,0,,,,,,0,7,,,6,,,,,,1989,,away,2,,1,MIN,,,,,,,,11,,5
-22.000,1,,Chuck Stobart,,IND,19891111,Saturday,1A,,,,,,Memphis Tigers,,,10,RS,,,8.000,7,-30,,,,0,0,11,,['MIS', 'AKST', 'ALA', 'FLA', 'VAN', 'CIN', 'MSST', 'SMIS', 'TLN'],,,0,,,,,,0,10,,,6,,,,,,1989,,home,-1,,-3,MEM,,,,,,,,11,,2
22.000,,,Howard Schnellenberger,,IND,19891111,Saturday,1A,,,,,,Louisville Cardinals,,,9,RS,,,-8.000,4,30,,,,0,0,11,,['WYO', 'KAN', 'WVA', 'CIN', 'SMIS', 'TLS', 'VIR', 'WKY'],,,0,,,,,,0,40,,,6,,,,,,1989,,away,1,,1,LOU,,,,,,,,11,,4
-12.500,-1,,Bob Stull,,B12,19891111,Saturday,1A,,,,,,Missouri Tigers,,,10,RS,,,1.500,7,-14,,,,0,0,11,,['TCU', 'IND', 'MIAF', 'AZST', 'COLO', 'NEB', 'KAST', 'OKST', 'OKLA'],,,0,,,,,,0,21,,,6,,,,,,1989,,home,-1,,-2,MIZ,,,,,,,,11,,2
12.500,1,,Jim Walden,,B12,19891111,Saturday,1A,,,,,,Iowa State Cyclones,,,10,RS,,,-1.500,5,14,,,,0,0,11,,['OHU', 'MIN', 'IOWA', 'TLN', 'KAN', 'COLO', 'OKLA', 'NEB', 'KAST'],,,0,,,,,,0,35,,,6,,,,,,1989,,away,1,,1,IWST,,,,,,,,11,,4
9.000,,,Rockey Felker,,SEC,19891111,Saturday,1A,,,,,,Mississippi State Bulldogs,,,9,RS,,,-11.000,4,20,,,,0,0,11,,['VAN', 'SMIS', 'GEO', 'FLA', 'LMON', 'MEM', 'AUB', 'ALA'],,,0,,,,,,0,27,,,6,,,,,,1989,,home,-2,,-2,MSST,,,,,,,,11,,4
-9.000,-2,,Greg Davis,,IND,19891111,Saturday,1A,,,,,,Tulane Green Wave,,,10,RS,,,11.000,6,-20,,,,0,0,11,,['HAW', 'RICE', 'LLAF', 'FLST', 'IWST', 'SMIS', 'MIS', 'VTCH', 'MEM'],,,0,,,,,,0,7,,,6,,,,,,1989,,away,1,,1,TLN,,,,,,,,11,,3
-7.000,,,Elliot Uzelac,,IND,19891111,Saturday,1A,,,,,,Navy Midshipmen,,,9,RS,,,14.000,6,-21,,,,0,0,11,,['BYU', 'CTDL', 'NCAR', 'AIR', 'PIT', 'BCOL', 'JMAD', 'NOTD'],,,0,,,,,,0,17,,,6,,,,,,1989,,home,-1,,-2,NAVY,,,,,,,,11,,2
7.000,1,,Dick MacPherson,,IND,19891111,Saturday,1A,,,,,,Syracuse Orange,,,9,RS,,,-14.000,3,21,,,,0,0,11,,['TEM', 'ARMY', 'PIT', 'FLST', 'PNST', 'RUT', 'ECAR', 'BCOL'],,,0,,,,,,0,38,,,6,,,,,,1989,,away,2,,3,SYR,,,,,,,,11,,5
5.000,-2,,Mack Brown,,ACC,19891111,Saturday,1A,,,,,,North Carolina Tar Heels,,,10,RS,,,12.000,8,-7,,,,0,0,11,,['VMI', 'KTKY', 'NCST', 'NAVY', 'WAKE', 'VIR', 'GTCH', 'MARY', 'CLEM'],,,0,,,,,,0,20,,,6,,,,,,1989,,home,1,,-8,NCAR,,,,,,,,11,,1
-5.000,,,Sparky Woods,,IND,19891111,Saturday,1A,,,,,,South Carolina Gamecocks,,,10,RS,,,-12.000,3,7,,,,0,0,11,,['DUKE', 'VTCH', 'WVA', 'GTCH', 'GEO', 'ECAR', 'WCAR', 'NCST', 'FLST'],,,0,,,,,,0,27,,,6,,,,,,1989,,away,-1,,-2,SCAR,,,,,,,,11,,5
-6.000,-1,,Tom Osborne,,B12,19891111,Saturday,1A,,,,,,Nebraska Cornhuskers,,,10,RS,,,-43.000,1,37,,,,0,0,11,,['NIL', 'UTAH', 'MIN', 'ORST', 'KAST', 'MIZ', 'OKST', 'IWST', 'COLO'],,,0,,,,,,0,51,,,6,,,,,,1989,,home,-1,,-1,NEB,,,,,,,,11,,8
6.000,-1,,Glen Mason,,B12,19891111,Saturday,1A,,,,,,Kansas Jayhawks,,,10,RS,,,43.000,6,-37,,,,0,0,11,,['MONS', 'LOU', 'KEST', 'BAY', 'OKLA', 'IWST', 'COLO', 'KAST', 'OKST'],,,0,,,,,,0,14,,,6,,,,,,1989,,away,1,,-1,KAN,,,,,,,,11,,3
0.500,2,,Lou Holtz,,IND,19891111,Saturday,1A,,,,,,Notre Dame Fighting Irish,,,10,RS,,,-52.500,0,53,,,,0,0,11,,['VIR', 'MICH', 'MCST', 'PUR', 'STAN', 'AIR', 'USC', 'PIT', 'NAVY'],,,0,,,,,,0,59,,,6,,,,,,1989,,home,3,,9,NOTD,,,,,,,,11,,9
-0.500,,,Forrest Gregg,,SWC,19891111,Saturday,1A,,,,,,Southern Methodist Mustangs,,,9,RS,,,52.500,6,-53,,,,0,0,11,,['RICE', 'CON', 'TEX', 'TCU', 'BAY', 'HOU', 'NTX', 'TXAM'],,,0,,,,,,0,6,,,6,,,,,,1989,,away,-1,,-1,SMU,,,,,,,,11,,2
21.000,1,,John Cooper,,B10,19891111,Saturday,1A,,,,,,Ohio State Buckeyes,,,9,RS,,,-7.000,2,28,,,,0,0,11,,['OKST', 'USC', 'BCOL', 'ILL', 'IND', 'PUR', 'MIN', 'NORW'],,,0,,,,,,0,28,,,6,,,,,,1989,,home,-2,,4,OHST,,,,,,,,11,,6
-21.000,-1,,Hayden Fry,,B10,19891111,Saturday,1A,,,,,,Iowa Hawkeyes,,,9,RS,,,7.000,4,-28,,,,0,0,11,,['ORE', 'IWST', 'TLS', 'MCST', 'WIS', 'MICH', 'NORW', 'ILL'],,,0,,,,,,0,0,,,6,,,,,,1989,,away,1,,-1,IOWA,,,,,,,,11,,4
-19.000,1,,Gary Gibbs,,B12,19891111,Saturday,1A,,,,,,Oklahoma Sooners,,,10,RS,,,-42.000,3,23,,,,0,0,11,,['NMST', 'BAY', 'ARZ', 'KAN', 'OKST', 'TEX', 'IWST', 'COLO', 'MIZ'],,,0,,,,,,0,42,,,6,,,,,,1989,,home,2,,1,OKLA,,,,,,,,11,,6
19.000,-3,,Bill Snyder,,B12,19891111,Saturday,1A,,,,,,Kansas State Wildcats,,,10,RS,,,42.000,8,-23,,,,0,0,11,,['AZST', 'NIWA', 'NIL', 'NTX', 'NEB', 'OKST', 'MIZ', 'KAN', 'IWST'],,,0,,,,,,0,19,,,6,,,,,,1989,,away,-1,,-5,KAST,,,,,,,,11,,1
-2.000,1,,Pat Jones,,B12,19891111,Saturday,1A,,,,,,Oklahoma State Cowboys,,,10,RS,,,22.000,5,-24,,,,0,0,11,,['TLS', 'OHST', 'TXT', 'WYO', 'OKLA', 'KAST', 'NEB', 'MIZ', 'KAN'],,,0,,,,,,0,17,,,6,,,,,,1989,,home,-2,,2,OKST,,,,,,,,11,,4
2.000,2,,Bill McCartney,,B12,19891111,Saturday,1A,,,,,,Colorado Buffaloes,,,10,RS,,,-22.000,0,24,,,,0,0,11,,['TEX', 'COST', 'ILL', 'WAS', 'MIZ', 'IWST', 'KAN', 'OKLA', 'NEB'],,,0,,,,,,0,41,,,6,,,,,,1989,,away,1,,9,COLO,,,,,,,,11,,9
-29.500,-1,,Dave Kragthorpe,,P10,19891111,Saturday,1A,,,,,,Oregon State Beavers,,,10,RS,,,7.500,4,-37,,,,0,0,11,,['STAN', 'WAST', 'BOIS', 'NEB', 'FRES', 'AZST', 'UCLA', 'CAL', 'USC'],,,0,,,,,,0,14,,,6,,,,,,1989,,home,-2,,-1,ORST,,,,,,,,11,,4
29.500,-1,,Mike Price,,P10,19891111,Saturday,1A,,,,,,Washington Huskies,,,10,RS,,,-7.500,4,37,,,,0,0,11,,['TXAM', 'PUR', 'ARZ', 'COLO', 'USC', 'ORE', 'CAL', 'UCLA', 'AZST'],,,0,,,,,,0,51,,,6,,,,,,1989,,away,1,,-1,WAS,,,,,,,,11,,5
-12.000,-3,,Mike Gottfried,,IND,19891111,Saturday,1A,,,,,,Pittsburgh Panthers,,,8,RS,,,9.000,1,-21,,,,0,0,11,,['APAC', 'BCOL', 'SYR', 'WVA', 'TEM', 'NAVY', 'NOTD'],,,0,,,,,,0,3,,,13,,,,,,1989,,home,-1,,-1,PIT,,,,,,,,11,,5
12.000,0,,Dennis Erickson,,IND,19891111,Saturday,1A,,,,,,Miami Hurricanes,,,9,RS,,,-9.000,1,21,,,,0,0,11,,['WIS', 'CAL', 'MIZ', 'MCST', 'CIN', 'SJST', 'FLST', 'ECAR'],,,0,,,,,,0,24,,,6,,,,,,1989,,away,1,,1,MIAF,,,,,,,,11,,7
23.500,4,,Fred Akers,,B10,19891111,Saturday,1A,,,,,,Purdue Boilermakers,,,9,RS,,,-7.500,7,31,,,,0,0,11,,['MIAO', 'WAS', 'NOTD', 'MIN', 'ILL', 'OHST', 'MCST', 'MICH'],,,0,,,,,,0,46,,,6,,,,,,1989,,home,-1,,-7,PUR,,,,,,,,11,,1
-23.500,-3,,Francis Peay,,B10,19891111,Saturday,1A,,,,,,Northwestern Wildcats,,,9,RS,,,7.500,8,-31,,,,0,0,11,,['DUKE', 'AIR', 'RUT', 'IND', 'MIN', 'WIS', 'IOWA', 'OHST'],,,0,,,,,,0,15,,,6,,,,,,1989,,away,2,,-8,NORW,,,,,,,,11,,0
11.500,3,,Al Luginbill,,WAC,19891111,Saturday,1A,,,,,,San Diego State Aztecs,,,10,RS,,,1.500,3,10,,,,0,0,11,,['AIR', 'UCLA', 'CFUL', 'UTAH', 'HAW', 'LBST', 'PAC', 'UTEP', 'NMX'],,,0,,,,,,0,27,,,6,,,,,,1989,,home,1,,4,SDST,,,,,,,,11,,5
-11.500,1,,Paul Roach,,WAC,19891111,Saturday,1A,,,,,,Wyoming Cowboys,,,10,RS,,,-1.500,5,-10,,,,0,0,11,,['LOU', 'AIR', 'HAW', 'WAST', 'OKST', 'BYU', 'UTAH', 'NMX', 'COST'],,,0,,,,,,0,17,,,6,,,,,,1989,,away,1,,3,WYO,,,,,,,,11,,4
19.000,1,,Johnny Majors,,SEC,19891111,Saturday,1A,,,,,,Tennessee Volunteers,,,8,RS,,,-24.000,1,43,,,,0,0,11,,['COST', 'UCLA', 'DUKE', 'AUB', 'GEO', 'ALA', 'LSU'],,,0,,,,,,0,52,,,13,,,,,,1989,,home,-2,,1,TEN,,,,,,,,11,,6
-19.000,,,Gerry Faust,,IND,19891111,Saturday,1A,,,,,,Akron Zips,,,4,RS,,,24.000,1,-43,,,,0,0,11,,['VTCH', 'BOWL', 'CIN'],,,0,,,,,,0,9,,,13,,,,,,1989,,away,1,,2,AKRON,,,,,,,,11,,2
21.500,2,,Spike Dykes,,SWC,19891111,Saturday,1A,,,,,,Texas Tech Red Raiders,,,9,RS,,,-8.500,2,30,,,,0,0,11,,['ARZ', 'NMX', 'OKST', 'BAY', 'TXAM', 'ARK', 'RICE', 'TEX'],,,0,,,,,,0,37,,,6,,,,,,1989,,home,-1,,2,TXT,,,,,,,,11,,6
-21.500,-2,,Jim Wacker,,SWC,19891111,Saturday,1A,,,,,,Texas Christian Horned Frogs,,,10,RS,,,8.500,5,-30,,,,0,0,11,,['MIZ', 'TXAM', 'SMIS', 'SMU', 'ARK', 'RICE', 'AIR', 'BAY', 'HOU'],,,0,,,,,,0,7,,,6,,,,,,1989,,away,1,,-2,TCU,,,,,,,,11,,4
-16.500,-4,,Terry Donahue,,P10,19891111,Saturday,1A,,,,,,UCLA Bruins,,,10,RS,,,1.500,6,-18,,,,0,0,11,,['TEN', 'SDST', 'MICH', 'CAL', 'AZST', 'ARZ', 'ORST', 'WAS', 'STAN'],,,0,,,,,,0,20,,,6,,,,,,1989,,home,-1,,-4,UCLA,,,,,,,,11,,3
16.500,,,Rich Brooks,,P10,19891111,Saturday,1A,,,,,,Oregon Ducks,,,10,RS,,,-1.500,4,18,,,,0,0,11,,['CAL', 'IOWA', 'STAN', 'ARZ', 'WAST', 'WAS', 'AZST', 'LBST', 'BYU'],,,0,,,,,,0,38,,,6,,,,,,1989,,away,-1,,-1,ORE,,,,,,,,11,,5
-5.000,-1,,Jim Fassel,,WAC,19891111,Saturday,1A,,,,,,Utah Utes,,,10,RS,,,-7.000,6,2,,,,0,0,11,,['FRES', 'UTST', 'NEB', 'HAW', 'SDST', 'UTEP', 'WYO', 'STAN', 'COST'],,,0,,,,,,0,41,,,13,,,,,,1989,,home,1,,-1,UTAH,,,,,,,,11,,3
5.000,-1,,Mike Sheppard,,WAC,19891111,Saturday,1A,,,,,,New Mexico Lobos,,,11,RS,,,7.000,9,-2,,,,0,0,11,,['BYU', 'NMST', 'TXT', 'TLS', 'HAW', 'COST', 'UTEP', 'FLA', 'WYO', 'SDST'],,,0,,,,,,0,39,,,6,,,,,,1989,,away,-1,,-8,NMX,,,,,,,,11,,1
-46.000,,,David Lee,,WAC,19891111,Saturday,1A,,,,,,Texas El Paso Miners,,,11,RS,,,6.000,8,-52,,,,0,0,11,,['TLS', 'LAMA', 'NMST', 'AIR', 'ARK', 'UTAH', 'NMX', 'BYU', 'SDST', 'HAW'],,,0,,,,,,0,0,,,6,,,,,,1989,,home,-1,,-3,UTEP,,,,,,,,11,,2
46.000,-1,,Earle Bruce,,WAC,19891111,Saturday,1A,,,,,,Colorado State Rams,,,11,RS,,,-6.000,5,52,,,,0,0,11,,['TEN', 'COLO', 'CFUL', 'EMCH', 'AIR', 'NMX', 'BYU', 'HAW', 'UTAH', 'WYO'],,,0,,,,,,0,52,,,6,,,,,,1989,,away,-2,,-1,COST,,,,,,,,11,,4
2.500,-1,,Watson Brown,,SEC,19891111,Saturday,1A,,,,,,Vanderbilt Commodores,,,9,RS,,,6.500,7,-4,,,,0,0,11,,['MSST', 'OHU', 'ALA', 'MEM', 'FLA', 'GEO', 'MIS', 'VTCH'],,,0,,,,,,0,11,,,6,,,,,,1989,,home,-2,,-6,VAN,,,,,,,,11,,1
-2.500,1,,Jerry Claiborne,,SEC,19891111,Saturday,1A,,,,,,Kentucky Wildcats,,,9,RS,,,-6.500,3,4,,,,0,0,11,,['IND', 'NCAR', 'ALA', 'AUB', 'RUT', 'LSU', 'GEO', 'CIN'],,,0,,,,,,0,15,,,6,,,,,,1989,,away,1,,1,KTKY,,,,,,,,11,,5
-0.500,1,,George Welsh,,ACC,19891111,Saturday,1A,,,,,,Virginia Cavaliers,,,11,RS,,,-7.500,2,7,,,,0,0,11,,['NOTD', 'PNST', 'GTCH', 'DUKE', 'WAM', 'CLEM', 'NCAR', 'WAKE', 'LOU', 'NCST'],,,0,,,,,,0,32,,,6,,,,,,1989,,home,-1,,4,VIR,,,,,,,,11,,8
0.500,2,,Frank Beamer,,IND,19891111,Saturday,1A,,,,,,Virginia Tech Hokies,,,10,RS,,,7.500,3,-7,,,,0,0,11,,['AKRON', 'SCAR', 'CLEM', 'TEM', 'WVA', 'FLST', 'ECAR', 'TLN', 'VAN'],,,0,,,,,,0,25,,,6,,,,,,1989,,away,2,,2,VTCH,,,,,,,,11,,5
14.500,-6,,Bill Dooley,,ACC,19891111,Saturday,1A,,,,,,Wake Forest Demon Deacons,,,10,RS,,,2.500,7,12,,,,0,0,11,,['APP', 'NCST', 'ARMY', 'RICE', 'NCAR', 'MARY', 'VIR', 'CLEM', 'DUKE'],,,0,,,,,,0,29,,,6,,,,,,1989,,home,1,,-4,WAKE,,,,,,,,11,,1
-14.500,-1,,Dave Radar,,IND,19891111,Saturday,1A,,,,,,Tulsa Golden Hurricane,,,10,RS,,,-2.500,4,-12,,,,0,0,11,,['UTEP', 'OKST', 'ARK', 'NMX', 'IOWA', 'LLAF', 'NMST', 'LOU', 'LTCH'],,,0,,,,,,0,17,,,13,,,,,,1989,,away,-1,,-1,TLS,,,,,,,,11,,5
-19.500,1,,Don Morton,,B10,19891111,Saturday,1A,,,,,,Wisconsin Badgers,,,9,RS,,,8.500,6,-28,,,,0,0,11,,['MIAF', 'TOL', 'CAL', 'MICH', 'IOWA', 'NORW', 'ILL', 'MIN'],,,0,,,,,,0,17,,,6,,,,,,1989,,home,-2,,-2,WIS,,,,,,,,11,,2
19.500,-4,,Bill Mallory,,B10,19891111,Saturday,1A,,,,,,Indiana Hoosiers,,,9,RS,,,-8.500,4,28,,,,0,0,11,,['KTKY', 'MIZ', 'TOL', 'NORW', 'OHST', 'MIN', 'MICH', 'MCST'],,,0,,,,,,0,45,,,6,,,,,,1989,,away,1,,-2,IND,,,,,,,,11,,4
,-1,,Al Molde,,MAC,19891111,Saturday,1A,,,,,,Western Michigan Broncos,,,3,NL,,,,1,-1,,,,0,0,11,,['TEM', 'MARY'],,,0,,,,,,0,30,,,55,,,,,,1989,,home,-1,,-1,WMCH,,,,,,,,11,,1
,,,Moe Ankney,,MAC,19891111,Saturday,1A,,,,,,Bowling Green Falcons,,,10,NL,,,,5,1,,,,0,0,11,,['ECAR', 'BALL', 'CMCH', 'AKRON', 'OHU', 'TOL', 'EMCH', 'MIAO', 'KEST'],,,0,,,,,,0,31,,,6,,,,,,1989,,away,1,,1,BOWL,,,,,,,,11,,4
-22.000,-1,,Don Nehlen,,IND,19891111,Saturday,1A,,,,,,West Virginia Mountaineers,,,10,RS,,,-23.000,2,1,,,,0,0,11,,['BALL', 'MARY', 'SCAR', 'LOU', 'PIT', 'VTCH', 'CIN', 'BCOL', 'PNST'],,,0,,,,,,0,21,,,6,,,,,,1989,,home,-2,,-1,WVA,,,,,,,,11,,6
22.000,-2,,Dick Anderson,,IND,19891111,Saturday,1A,,,,,,Rutgers Scarlet Knights,,,9,RS,,,23.000,4,-1,,,,0,0,11,,['CIN', 'BALL', 'BCOL', 'NORW', 'PNST', 'KTKY', 'SYR', 'ARMY'],,,0,,,,,,0,20,,,13,,,,,,1989,,away,-1,,-4,RUT,,,,,,,,11,,2
8.000,1,,Bill Curry,,SEC,19891118,Saturday,1A,,,,,,Alabama Crimson Tide,,,10,RS,,,-15.000,0,23,,,,0,0,11,,['MEM', 'KTKY', 'VAN', 'MIS', 'LLAF', 'TEN', 'PNST', 'MSST', 'LSU'],,,0,,,,,,0,37,,,6,,,,,,1989,,home,-1,,9,ALA,,,,,,,,12,,9
-8.000,1,,Curley Hallman,,IND,19891118,Saturday,1A,,,,,,Southern Mississippi Golden Eagles,,,10,RS,,,15.000,5,-23,,,,0,0,11,,['FLST', 'MSST', 'AUB', 'TCU', 'TXAM', 'TLN', 'LOU', 'LLAF', 'MEM'],,,0,,,,,,0,14,,,20,,,,,,1989,,away,-1,,1,SMIS,,,,,,,,12,,4
,-2,,Jim Young,,IND,19891118,Saturday,1A,,,,,,Army Black Knights,,,10,NL,,,,4,45,,,,0,0,11,,['SYR', 'WAKE', 'HVD', 'DUKE', 'HCR', 'LAF', 'RUT', 'AIR', 'BCOL'],,,0,,,,,,0,59,,,6,,,,,,1989,,home,1,,-2,ARMY,,,,,,,,12,,5
,0,,,,Patriot,19891118,Saturday,1AA,,,,,,Colgate Red Raiders,,,1,NL,,,,0,-45,,,,0,0,11,,[],,0,0,,,,,,0,14,,,,,,,,,1989,,away,0,,0,CLG,,,,,,,,12,,0
-19.500,4,,Grant Teaff,,SWC,19891118,Saturday,1A,,,,,,Baylor Bears,,,10,RS,,,-16.500,5,-3,,,,0,0,11,,['OKLA', 'GEO', 'KAN', 'TXT', 'HOU', 'SMU', 'TXAM', 'TCU', 'ARK'],,,0,,,,,,0,3,,,6,,,,,,1989,,home,-1,,-1,BAY,,,,,,,,12,,4
19.500,1,,Fred Goldsmith,,SWC,19891118,Saturday,1A,,,,,,Rice Owls,,,10,RS,,,16.500,7,3,,,,0,0,11,,['SMU', 'TLN', 'LLAF', 'WAKE', 'TEX', 'TCU', 'TXT', 'TXAM', 'ARK'],,,0,,,,,,0,6,,,13,,,,,,1989,,away,2,,-5,RICE,,,,,,,,12,,1
-13.000,1,,Jack Bicknell,,IND,19891118,Saturday,1A,,,,,,Boston College Eagles,,,10,RS,,,1.000,7,-14,,,,0,0,11,,['PIT', 'RUT', 'PNST', 'OHST', 'TEM', 'NAVY', 'WVA', 'SYR', 'ARMY'],,,0,,,,,,0,22,,,6,,,,,,1989,,home,-2,,1,BCOL,,,,,,,,12,,2
13.000,,,Howard Schnellenberger,,IND,19891118,Saturday,1A,,,,,,Louisville Cardinals,,,10,RS,,,-1.000,4,14,,,,0,0,11,,['WYO', 'KAN', 'WVA', 'CIN', 'SMIS', 'TLS', 'VIR', 'WKY', 'MEM'],,,0,,,,,,0,36,,,6,,,,,,1989,,away,-1,,2,LOU,,,,,,,,12,,5
11.500,2,,LaVell Edwards,,WAC,19891118,Saturday,1A,,,,,,Brigham Young Cougars,,,11,RS,,,-27.500,2,39,,,,0,0,11,,['NMX', 'WAST', 'NAVY', 'UTST', 'WYO', 'COST', 'UTEP', 'HAW', 'ORE', 'AIR'],,,0,,,,,,0,70,,,6,,,,,,1989,,home,2,,2,BYU,,,,,,,,12,,8
-11.500,-2,,Jim Fassel,,WAC,19891118,Saturday,1A,,,,,,Utah Utes,,,11,RS,,,27.500,6,-39,,,,0,0,11,,['FRES', 'UTST', 'NEB', 'HAW', 'SDST', 'UTEP', 'WYO', 'STAN', 'COST', 'NMX'],,,0,,,,,,0,31,,,6,,,,,,1989,,away,2,,1,UTAH,,,,,,,,12,,4
,,,Tim Murphy,,IND,19891118,Saturday,1A,,,,,,Cincinnati Bearcats,,,11,NL,,,,8,-53,,,,0,0,11,,['RUT', 'ECAR', 'MIAO', 'LOU', 'MIAF', 'MEM', 'WVA', 'AKRON', 'KTKY', 'MORE'],,,0,,,,,,0,3,,,6,,,,,,1989,,home,1,,-7,CIN,,,,,,,,12,,1
,,,Jerry Pettibone,,IND,19891118,Saturday,1A,,,,,,Northern Illinois Huskies,,,5,NL,,,,2,53,,,,0,0,11,,['NEB', 'KAST', 'TEM', 'LLAF'],,,0,,,,,,0,56,,,13,,,,,,1989,,away,1,,-1,NIL,,,,,,,,12,,2
2.500,-1,,Gary Darnell,,SEC,19891118,Saturday,1A,,,,,,Florida Gators,,,10,RS,,,-7.500,3,10,,,,0,0,11,,['MIS', 'LTCH', 'MEM', 'MSST', 'LSU', 'VAN', 'NMX', 'AUB', 'GEO'],,,0,,,,,,0,38,,,6,,,,,,1989,,home,0,,-2,FLA,,,,,,,,12,,6
-2.500,-1,,Jerry Claiborne,,SEC,19891118,Saturday,1A,,,,,,Kentucky Wildcats,,,10,RS,,,7.500,3,-10,,,,0,0,11,,['IND', 'NCAR', 'ALA', 'AUB', 'RUT', 'LSU', 'GEO', 'CIN', 'VAN'],,,0,,,,,,0,28,,,6,,,,,,1989,,away,-1,,2,KTKY,,,,,,,,12,,6
-5.000,7,,Bobby Bowden,,IND,19891118,Saturday,1A,,,,,,Florida State Seminoles,,,10,RS,,,-42.000,2,37,,,,0,0,11,,['SMIS', 'CLEM', 'LSU', 'TLN', 'SYR', 'VTCH', 'AUB', 'MIAF', 'SCAR'],,,0,,,,,,0,57,,,13,,,,,,1989,,home,3,,7,FLST,,,,,,,,12,,7
5.000,-1,,Chuck Stobart,,IND,19891118,Saturday,1A,,,,,,Memphis Tigers,,,11,RS,,,42.000,8,-37,,,,0,0,11,,['MIS', 'AKST', 'ALA', 'FLA', 'VAN', 'CIN', 'MSST', 'SMIS', 'TLN', 'LOU'],,,0,,,,,,0,20,,,6,,,,,,1989,,away,1,,-4,MEM,,,,,,,,12,,2
-15.000,1,,Ray Goff,,SEC,19891118,Saturday,1A,,,,,,Georgia Bulldogs,,,10,RS,,,2.000,3,-17,,,,0,0,11,,['BAY', 'MSST', 'SCAR', 'TEN', 'MIS', 'VAN', 'KTKY', 'TEM', 'FLA'],,,0,,,,,,0,3,,,6,,,,,,1989,,home,0,,4,GEO,,,,,,,,12,,6
15.000,,,Pat Dye,,SEC,19891118,Saturday,1A,,,,,,Auburn Tigers,,,10,RS,,,-2.000,2,17,,,,0,0,11,,['APAC', 'SMIS', 'TEN', 'KTKY', 'LSU', 'FLST', 'MSST', 'FLA', 'LTCH'],,,0,,,,,,0,20,,,6,,,,,,1989,,away,3,,3,AUB,,,,,,,,12,,7
16.000,,,Bobby Ross,,ACC,19891118,Saturday,1A,,,,,,Georgia Tech Yellow Jackets,,,9,RS,,,-13.000,4,29,,,,0,0,11,,['NCST', 'VIR', 'SCAR', 'MARY', 'CLEM', 'NCAR', 'DUKE', 'WCAR'],,,0,,,,,,0,43,,,13,,,,,,1989,,home,1,,1,GTCH,,,,,,,,12,,4
-16.000,1,,Bill Dooley,,ACC,19891118,Saturday,1A,,,,,,Wake Forest Demon Deacons,,,11,RS,,,13.000,7,-29,,,,0,0,11,,['APP', 'NCST', 'ARMY', 'RICE', 'NCAR', 'MARY', 'VIR', 'CLEM', 'DUKE', 'TLS'],,,0,,,,,,0,14,,,6,,,,,,1989,,away,2,,1,WAKE,,,,,,,,12,,2
