batters faced, earned runs, era, fly balls, ground balls, hit batters, hits allowed, home runs allowed, innings pitched, name, order, pitches, result, runs allowed, strike outs thrown, strikes, walks allowed
7,4,5.250,1,2,[],4,1,1.000,Armando Benitez,4,24,L,4,0,17,0
3,0,2.950,1,0,[],0,0,1.000,Lee Gardner,5,11,,0,2,7,0
26,4,5.130,3,6,[],9,2,4.667,Matt Belisle,1,85,,5,5,55,2
4,0,3.750,1,0,[],0,0,1.333,Jared Burton,2,18,,0,3,14,0
3,0,3.940,0,0,[],1,0,0.333,Jon Coutlangus,3,15,,0,0,5,2
6,0,4.540,1,3,[],2,0,1.667,Todd Coffey,4,26,W,0,1,17,0
4,0,3.280,1,0,[],0,0,1.000,David Weathers,5,22,S,0,2,11,1
27,4,0.000,9,6,[],7,2,6.000,Matt Chico,1,107,,4,3,69,3
6,0,0.000,4,2,[],0,0,2.000,Luis Ayala,2,21,,0,0,13,0
3,0,0.000,1,1,[],0,0,1.000,Chad Cordero,3,13,,0,1,8,0
3,0,0.000,1,0,[],0,0,1.000,Jon Rauch,4,15,W,0,2,12,0
22,2,0.000,5,5,[],4,0,5.000,Ubaldo Jimenez,1,106,,2,5,59,3
3,0,0.000,1,0,[],0,0,0.333,Tom Martin,2,13,H,0,0,4,2
5,0,0.000,1,4,[],0,0,1.667,Matt Herges,3,26,H,0,0,16,0
5,1,0.000,1,0,['Austin Kearns'],2,0,0.667,Jeremy Affeldt,4,19,BS,2,1,13,0
9,1,0.000,2,3,[],2,0,1.667,LaTroy Hawkins,5,27,L,1,0,13,2
26,0,0.000,12,3,[],2,0,7.000,Chris Young,1,116,W,0,6,77,3
4,0,0.000,1,1,[],1,0,1.000,Heath Bell,2,19,H,0,1,12,0
5,0,0.000,0,0,[],1,0,1.000,Trevor Hoffman,3,20,S,0,3,11,1
24,1,0.000,10,8,[],2,0,7.000,Cole Hamels,1,89,L,1,3,61,1
4,0,0.000,0,0,[],1,0,1.000,JC Romero,2,16,,0,3,11,0
29,6,5.690,5,11,['Jhonny Peralta'],6,1,6.000,Kameron Loe,1,97,L,6,2,53,4
2,0,2.080,0,2,[],1,0,0.667,Ron Mahay,2,7,,0,0,6,0
10,1,4.300,2,2,[],3,0,2.333,Frank Francisco,3,48,,1,2,32,1
27,3,3.810,12,4,[],9,1,6.000,CC Sabathia,1,98,W,4,2,63,1
3,0,1.860,0,2,[],0,0,1.000,Rafael Perez,2,11,H,0,1,9,0
5,0,1.240,1,1,[],1,0,1.000,Rafael Betancourt,3,26,H,0,1,19,1
5,1,5.260,2,0,[],2,0,1.000,Joe Borowski,4,17,S,1,1,12,0
23,3,0.000,3,6,[],2,0,5.000,Daisuke Matsuzaka,1,109,L,3,6,63,6
4,0,0.000,1,1,[],1,0,1.000,Manny Delcarmen,2,20,,0,1,14,0
3,0,0.000,0,1,[],0,0,1.000,Javier Lopez,3,21,,0,2,17,0
5,1,0.000,1,1,[],2,1,1.000,Hideki Okajima,4,13,,1,1,10,0
5,0,0.000,1,1,[],1,0,1.000,Kyle Snyder,5,19,,0,1,9,1
29,2,0.000,10,3,[],9,0,6.333,Javier Vazquez,1,109,W,2,5,69,2
1,0,0.000,0,0,[],1,0,0.000,Matt Thornton,2,4,,0,0,4,0
5,0,0.000,2,2,[],1,0,1.667,Ryan Bukvich,3,16,H,0,1,11,0
3,0,0.000,1,1,[],0,0,1.000,Bobby Jenks,4,13,S,0,1,7,0
31,3,5.320,10,6,[],10,0,6.333,Scott Baker,1,104,,3,3,69,1
1,0,1.590,0,0,[],1,0,0.333,Matt Guerrier,2,1,,0,0,1,0
2,0,3.520,1,0,[],1,0,0.333,Dennys Reyes,3,10,,0,0,7,0
4,0,1.490,0,1,[],0,0,1.000,Pat Neshek,4,17,,0,2,9,1
9,1,2.140,2,3,[],2,0,2.000,Joe Nathan,5,27,L,1,1,17,1
29,3,3.530,5,9,[],9,1,6.667,Jeremy Bonderman,1,106,,3,6,70,1
4,0,3.240,1,1,[],2,0,1.000,Bobby Seay,2,13,,0,0,9,0
4,0,2.840,0,3,[],0,0,1.333,Zach Miner,3,17,W,0,1,10,0
4,0,4.690,0,3,[],0,0,1.000,Todd Jones,4,15,S,0,0,10,1
28,3,3.440,6,12,[],7,0,7.333,Chien Ming Wang,1,89,L,3,3,60,0
1,0,2.760,0,2,[],0,0,0.667,Mike Myers,2,2,,0,0,1,0
3,0,4.440,2,0,[],0,0,1.000,Luis Vizcaino,3,14,,0,1,11,0
27,2,4.840,3,15,[],4,0,7.000,Dustin McGowan,1,111,W,2,3,65,3
3,0,2.390,1,1,[],0,0,1.000,Casey Janssen,2,9,H,0,1,6,0
4,0,2.720,2,1,[],1,0,1.000,Jeremy Accardo,3,16,S,0,0,11,0
28,5,3.530,8,6,[],10,0,5.667,Joe Blanton,1,108,L,6,3,69,1
2,0,5.810,0,1,[],0,0,0.333,Jay Marshall,2,7,,0,0,3,1
6,0,5.790,2,2,[],0,0,2.000,Andrew Brown,3,26,,0,2,19,0
3,0,4.550,1,1,[],0,0,1.000,Joe Kennedy,4,11,,0,1,7,0
25,1,3.120,6,4,[],1,1,7.000,Erik Bedard,1,105,W,1,11,67,3
4,0,5.680,0,2,[],1,0,1.000,Paul Shuey,2,13,,0,1,9,0
5,0,4.430,0,2,[],1,0,1.000,Chris Ray,3,17,,0,1,9,1
22,4,4.540,4,7,[],5,1,4.333,Jesse Litsch,1,80,L,4,2,45,4
7,0,2.350,3,4,[],0,0,2.667,Brian Wolfe,2,32,,0,1,20,0
3,0,4.230,0,1,[],0,0,1.000,Jason Frasor,3,14,,0,1,9,0
3,0,5.400,0,3,[],1,0,1.000,Brandon League,4,13,,0,0,8,0
24,2,4.320,6,5,[],5,0,5.667,Miguel Batista,1,96,W,2,6,55,3
4,0,2.610,1,2,[],0,0,1.333,Sean William Green,2,17,H,0,1,10,0
4,0,5.400,1,2,[],2,0,1.000,Chris Reitsma,3,16,H,0,0,9,0
4,0,0.780,2,1,[],1,0,1.000,JJ Putz,4,13,S,0,0,10,0
29,1,3.580,10,7,[],6,1,7.000,Chuck James,1,106,,1,4,77,2
6,2,3.640,0,3,[],4,0,1.000,Rafael Soriano,2,22,L,2,0,15,0
6,1,3.860,2,1,[],1,0,1.000,Chad Paronto,3,21,,1,0,10,2
29,1,4.180,2,12,[],6,0,7.000,Adam Wainwright,1,100,W,1,7,62,2
3,0,1.320,2,1,[],0,0,1.000,Ryan Franklin,2,8,H,0,0,5,0
5,1,1.640,1,2,[],2,0,1.000,Jason Isringhausen,3,12,S,1,0,9,0
26,3,4.920,8,4,[],9,0,5.000,Jeff Suppan,1,97,,3,3,57,2
3,0,2.490,1,0,[],1,0,1.000,Brian Shouse,2,11,H,0,1,7,0
6,3,3.680,1,1,[],1,0,0.667,Carlos Villanueva,3,30,L,3,0,12,3
4,2,16.880,0,0,[],1,0,0.667,Grant Balfour,4,20,,2,2,10,1
4,0,3.430,0,0,[],2,0,0.333,Derrick Turnbow,5,17,,0,1,6,1
4,0,0.000,0,1,[],0,0,1.333,Manny Parra,6,15,,0,3,13,0
27,3,3.550,5,9,['Corey Hart'],5,0,6.000,Noah Lowry,1,89,W,4,4,53,3
7,0,1.960,3,2,[],1,0,2.000,Randy Messenger,2,25,H,0,1,18,0
2,0,3.300,0,1,[],0,0,0.333,Steve Kline,3,11,,0,0,5,1
2,0,3.380,1,1,[],0,0,0.667,Brad Hennessey,4,5,,0,0,4,0
28,2,3.920,12,8,['Eric Byrnes'],4,1,7.667,Jason Marquis,1,108,W,2,3,64,1
1,0,1.340,0,1,[],0,0,0.333,Carlos Marmol,2,4,H,0,0,3,0
3,0,4.180,1,1,[],0,0,1.000,Bob Howry,3,18,,0,1,11,0
27,2,3.380,2,14,[],5,0,7.000,Brandon Webb,1,86,L,3,4,60,1
7,3,2.740,0,0,[],4,1,1.000,Brandon Lyon,2,29,,3,3,22,0
24,0,5.420,3,12,[],5,0,6.000,Brett Tomko,1,85,,1,3,52,1
3,0,3.640,1,1,[],1,0,1.000,Joe Beimel,2,10,,0,0,6,0
6,2,9.000,3,0,[],2,1,1.000,Roberto Hernandez,3,12,L,3,0,8,0
3,0,3.860,1,1,[],0,0,1.000,DJ Houlton,4,11,,0,1,6,0
30,1,3.000,5,9,[],6,1,7.333,Oliver Perez,1,113,W,1,8,69,3
1,0,2.870,0,0,[],1,0,0.000,Joe Smith,2,2,,0,0,2,0
2,0,2.170,1,1,[],0,0,0.667,Pedro Feliciano,3,7,H,0,0,5,0
3,0,1.490,1,1,[],0,0,1.000,Billy Wagner,4,11,S,0,1,7,0
25,2,4.990,10,5,[],4,2,7.000,Scott Olsen,1,93,W,2,5,62,1
4,0,5.110,1,2,['Ryan Freel'],1,0,1.000,Armando Benitez,2,13,,0,0,7,0
4,0,2.010,0,3,[],1,0,1.000,Justin Miller,3,15,,0,0,10,1
29,4,4.710,6,8,['Josh Willingham'],8,2,6.667,Kyle Lohse,1,86,L,7,5,54,1
2,0,3.650,1,0,[],1,0,0.333,Jared Burton,2,5,,0,0,3,0
7,3,12.460,1,1,['Josh Willingham'],3,1,1.000,Ricky Stone,3,26,,3,1,15,0
19,1,0.000,7,5,['Matt Holliday'],3,0,4.000,Billy Traber,1,56,L,2,0,36,1
11,1,0.000,1,4,[],2,0,2.333,Chris Schroder,2,43,,1,2,21,2
1,0,0.000,1,0,[],0,0,0.333,Ray King,3,1,,0,0,1,0
6,0,0.000,0,3,[],2,0,1.333,Saul Rivera,4,22,,0,1,16,0
3,0,0.000,0,2,[],0,0,1.000,Jon Rauch,5,9,,0,1,8,0
27,0,0.000,4,9,[],4,0,7.000,Aaron Cook,1,91,W,0,8,57,3
5,1,0.000,2,1,[],3,0,1.000,Jorge Julio,2,15,H,1,0,11,0
3,0,0.000,2,0,[],0,0,1.000,Manny Corpas,3,12,S,0,1,9,0
25,4,0.000,6,7,[],6,0,5.333,Justin Germano,1,100,L,4,3,59,3
1,0,0.000,0,2,[],0,0,0.667,Cla Meredith,2,2,,0,0,2,0
11,3,0.000,3,1,[],4,1,1.667,Doug Brocail,3,45,,3,1,27,2
6,0,0.000,0,2,[],1,0,1.333,Kevin Cameron,4,21,,0,2,12,1
26,2,0.000,8,2,[],7,0,5.667,Adam Eaton,1,104,W,2,6,66,3
3,0,0.000,0,1,[],0,0,0.333,JC Romero,2,15,H,0,0,5,2
5,0,0.000,0,1,[],1,0,1.000,Ryan Madson,3,25,,0,2,14,1
5,1,0.000,1,0,[],1,0,0.667,Michael Zagurski,4,24,,1,1,11,2
6,0,0.000,2,2,[],2,0,1.333,Antonio Alfonseca,5,25,S,0,0,18,0
28,2,3.200,6,11,['Eric Bruntlett'],6,1,7.000,Tom Gorzelanny,1,112,L,2,4,71,2
4,0,3.530,1,1,[],0,0,1.000,Shawn Chacon,2,18,,0,1,14,0
5,0,2.280,0,2,[],1,0,1.000,Matt Capps,3,19,,0,1,11,1
25,1,3.800,6,8,[],7,0,6.000,Roy Oswalt,1,84,W,1,4,57,0
8,0,5.100,1,2,['Josh Phelps'],1,0,2.000,Dan Wheeler,2,33,H,0,3,21,1
6,0,2.090,0,1,['Nate McLouth'],1,0,1.000,Brad Lidge,3,18,S,0,2,12,1
24,3,5.530,5,7,[],6,1,5.667,Brandon McCarthy,1,100,L,3,4,57,3
4,0,2.720,0,2,[],0,0,1.333,CJ Wilson,2,20,,0,2,13,0
4,0,3.040,1,1,[],1,0,1.000,Joaquin Benoit,3,15,,0,1,11,0
6,0,6.440,1,1,[],2,0,1.000,Scott Feldman,4,25,,0,1,12,1
26,0,3.520,2,14,[],3,0,8.000,Fausto Carmona,1,105,W,0,7,69,3
8,0,5.120,0,2,[],2,0,1.000,Joe Borowski,2,32,S,2,1,21,1
23,3,0.000,4,3,[],4,1,6.000,Josh Beckett,1,114,W,3,10,74,2
3,0,0.000,0,2,[],0,0,1.000,Mike Timlin,2,18,H,0,1,12,0
3,0,0.000,3,0,[],0,0,1.000,Hideki Okajima,3,11,H,0,0,7,0
3,0,0.000,1,1,[],0,0,1.000,Joel Pineiro,4,11,,0,1,9,0
36,10,0.000,10,8,['Manny Ramirez', 'Kevin Youkilis'],10,1,7.333,Jose Contreras,1,103,L,10,2,67,3
2,0,0.000,0,1,[],0,0,0.667,Ehren Wassermann,2,10,,0,1,6,0
30,5,3.770,4,11,[],9,0,6.333,Kenny Rogers,1,103,L,6,4,70,1
11,2,3.860,3,1,[],6,0,1.667,Jose Capellan,2,41,,4,1,27,0
3,0,5.740,0,2,[],0,0,1.000,Jason Grilli,3,14,,0,1,9,0
26,2,3.630,6,10,[],5,1,7.000,Gil Meche,1,119,W,2,5,78,0
3,0,4.480,3,0,[],0,0,1.000,Zack Greinke,2,15,,0,0,8,0
3,0,6.750,0,3,[],0,0,1.000,Ryan Braun,3,10,,0,0,6,0
30,4,4.600,8,11,[],10,0,6.667,Carlos Silva,1,97,W,5,1,68,2
3,0,3.420,1,1,[],0,0,0.667,Dennys Reyes,2,12,H,0,0,7,1
2,0,4.680,1,0,[],0,0,0.667,Juan Rincon,3,11,H,0,1,6,0
3,0,2.090,1,0,[],0,0,1.000,Joe Nathan,4,14,S,0,2,9,0
26,5,3.210,4,7,[],10,1,5.000,John Lackey,1,93,L,7,3,58,1
7,0,5.230,1,4,[],1,0,1.667,Darren Oliver,2,26,,0,0,15,1
5,0,1.860,2,0,[],1,0,1.333,Justin Speier,3,17,,0,1,9,1
24,6,4.970,2,7,[],7,1,4.667,Mike Mussina,1,93,L,6,5,56,3
5,3,15.430,0,0,[],1,1,0.000,Edwar Ramirez,2,19,,3,0,2,4
10,0,2.570,1,5,[],1,0,2.333,Mike Myers,3,39,,1,1,24,1
5,3,3.130,1,0,[],2,0,0.333,Brian Bruney,4,25,,3,0,14,2
3,0,3.740,1,0,[],1,0,0.667,Ron Villone,5,10,,0,1,6,0
4,1,3.630,3,0,[],1,1,1.000,Scott Proctor,6,15,,1,0,10,0
25,0,6.650,4,10,[],4,0,6.000,Edwin Jackson,1,98,W,0,4,56,4
5,1,9.000,1,1,[],2,1,1.000,Scott Dohmann,2,30,,1,1,18,0
7,3,6.700,0,2,[],4,0,0.667,Brian Stokes,3,22,,3,0,12,1
5,0,5.680,1,0,[],0,0,1.333,Shawn Camp,4,24,,0,3,16,0
29,3,2.410,6,7,[],7,0,6.667,Dan Haren,1,117,W,3,7,71,2
5,0,0.700,2,2,[],0,0,1.333,Santiago Casilla,2,17,H,0,0,8,1
4,0,3.950,2,0,[],0,0,1.000,Alan Embree,3,19,S,0,1,11,1
27,4,5.050,5,8,[],9,1,5.333,Steve Trachsel,1,87,L,4,3,53,3
7,0,5.450,1,3,[],1,0,1.667,John Parrish,2,36,,0,1,19,2
4,0,3.240,0,3,[],1,0,1.000,Rob Bell,3,8,,0,0,5,0
25,0,4.970,8,8,[],3,0,6.667,Josh Towers,1,97,W,0,4,64,2
2,0,2.360,2,0,[],0,0,0.667,Casey Janssen,2,4,H,0,0,3,0
3,0,2.350,0,2,[],0,0,1.000,Scott Downs,3,13,H,0,1,9,0
2,0,2.680,0,1,[],0,0,0.667,Jeremy Accardo,4,8,S,0,1,6,0
28,1,6.190,11,9,[],4,0,8.000,Jeff Weaver,1,88,L,1,4,63,0
24,3,4.050,10,6,[],7,1,6.000,Buddy Carlyle,1,93,W,3,2,61,1
8,2,7.000,1,1,[],3,0,1.000,Wilfredo Ledezma,2,33,,3,1,22,1
3,0,3.860,2,1,[],0,0,1.000,Oscar Villarreal,3,10,,0,0,5,0
3,0,4.500,2,1,[],0,0,1.000,Tyler Yates,4,21,,0,0,15,0
19,7,5.090,3,2,[],10,0,2.667,Braden Looper,1,70,L,7,3,44,1
8,4,3.380,1,0,[],4,0,0.333,Troy Cate,2,35,,4,0,18,3
9,3,3.380,1,1,[],3,1,2.000,Troy Percival,3,34,,3,4,28,0
6,0,2.800,1,2,['Brian McCann'],1,0,1.667,Russ Springer,4,21,,0,2,15,0
5,0,4.670,1,2,[],1,0,1.333,Randy Flores,5,12,,0,1,9,0
24,3,4.830,3,8,[],6,1,6.000,David Bush,1,104,L,3,7,63,2
8,0,2.300,1,3,[],0,0,2.000,Brian Shouse,2,29,,0,2,14,2
6,5,4.500,0,1,[],3,0,0.333,Chris Spurling,3,29,,5,0,16,2
3,0,3.380,0,1,[],1,0,0.667,Derrick Turnbow,4,7,,0,1,6,0
29,0,3.960,8,8,[],4,0,8.000,Tim Lincecum,1,103,W,0,8,73,1
4,0,6.530,2,0,[],0,0,1.000,Jack Taschner,2,12,,0,1,7,1
28,1,3.580,8,4,[],6,0,6.000,Rich Hill,1,115,,2,6,73,4
4,0,3.890,0,0,[],1,0,1.000,Michael Wuertz,2,19,,0,3,15,0
5,1,4.280,0,1,[],2,1,1.000,Bob Howry,3,18,L,1,2,13,0
4,0,3.280,1,1,[],1,0,1.000,Ryan Dempster,4,15,,0,1,10,0
19,2,4.900,5,4,[],4,0,4.000,Micah Owings,1,95,,2,3,56,3
9,0,2.790,3,1,[],0,0,3.000,Juan Cruz,2,39,W,0,4,25,1
3,0,2.140,1,2,[],0,0,1.000,Tony Pena,3,11,H,0,0,5,1
4,0,2.610,1,2,[],0,0,1.000,Jose Valverde,4,14,S,0,0,9,1
26,3,2.420,8,6,[],6,1,6.333,Brad Penny,1,111,W,4,5,72,2
4,2,3.980,0,3,[],2,1,1.000,Joe Beimel,2,19,H,2,0,13,0
5,0,2.490,1,1,[],0,0,1.667,Jonathan Broxton,3,18,S,0,3,13,0
21,6,4.360,10,1,[],8,1,4.000,Jorge Sosa,1,74,L,6,1,47,1
8,2,5.210,2,1,['Juan Pierre'],2,0,1.333,Scott Schoeneweis,2,27,,2,1,18,1
3,0,2.820,1,1,[],1,0,0.667,Joe Smith,3,11,,0,0,7,0
6,0,5.530,3,1,[],0,0,2.000,Guillermo Mota,4,22,,0,2,17,0
28,1,4.790,6,8,['Javier Valentin'],5,0,7.000,Byung Hyun Kim,1,105,W,1,6,62,2
4,0,6.120,1,0,[],1,0,1.000,Taylor Tankersley,2,15,H,0,2,11,0
3,0,3.660,0,2,[],0,0,1.000,Jorge Julo,3,6,,0,1,5,0
26,3,3.520,7,6,[],8,2,6.000,Bobby Livingston,1,90,L,3,5,59,0
6,3,6.670,1,1,['Cody Ross'],2,0,1.000,Kirk Saarloos,2,15,,3,1,10,0
1,1,4.220,0,0,[],0,0,0.000,Jon Coutlangus,3,6,,1,0,2,1
5,4,5.500,0,0,[],5,1,0.000,Todd Coffey,4,11,,4,0,9,0
3,0,10.120,2,1,[],0,0,1.000,Ricky Stone,5,10,,0,0,7,0
24,0,0.000,9,10,[],3,0,6.667,Mike Bacsik,1,98,W,0,1,53,3
1,0,0.000,0,0,[],0,0,0.333,Luis Ayala,2,6,H,0,1,3,0
3,0,0.000,0,2,[],0,0,1.000,Saul Rivera,3,12,H,0,1,10,0
3,0,0.000,2,0,[],0,0,1.000,Chad Cordero,4,14,S,0,1,10,0
23,3,0.000,9,5,[],5,1,6.000,Rodrigo Lopez,1,85,L,3,3,53,1
5,0,0.000,0,2,[],1,0,1.000,Jeremy Affeldt,2,20,,0,1,11,1
3,0,0.000,2,1,[],0,0,1.000,Ramon Ramirez,3,8,,0,0,5,0
22,7,0.000,6,6,[],7,3,4.333,David Wells,1,79,L,7,1,50,2
7,0,0.000,2,0,[],1,0,1.667,Kevin Cameron,2,27,,0,3,19,1
7,0,0.000,2,2,[],1,0,2.000,Royce Ring,3,34,,0,2,18,1
9,0,0.000,2,1,[],4,0,1.000,Cla Meredith,4,28,,5,0,17,1
31,4,0.000,9,5,[],8,1,6.667,Jamie Moyer,1,122,W,4,6,72,3
1,0,0.000,1,0,[],0,0,0.333,Jose Mesa,2,2,H,0,0,1,0
3,0,0.000,2,1,[],0,0,1.000,Tom Gordon,3,7,H,0,0,5,0
4,0,0.000,2,0,[],1,0,1.000,Clay Condrey,4,15,,0,1,11,0
29,2,4.570,6,9,[],8,1,6.667,Paul Maholm,1,96,W,2,5,60,2
6,1,5.120,0,2,[],3,0,1.000,Salomon Torres,2,25,H,1,1,17,0
1,0,1.530,0,0,[],0,0,0.333,Damaso Marte,3,9,H,0,1,7,0
4,0,3.480,0,1,[],0,0,1.000,Shawn Chacon,4,21,,0,2,10,1
25,4,4.460,7,2,['Xavier Nady'],7,0,5.000,Wandy Rodriguez,1,93,L,6,6,60,1
2,0,3.750,0,2,[],0,0,1.000,Chad Qualls,2,7,,0,1,6,0
4,1,5.760,0,3,[],2,1,1.000,Matthew Kip Albers,3,15,,1,0,8,0
4,0,4.200,1,1,[],1,0,1.000,Dave Borkowski,4,16,,0,1,11,0
18,1,4.150,3,6,['Josh Barfield'],1,0,3.333,Jamey Wright,1,82,,3,1,38,6
10,1,2.170,1,2,[],2,1,2.667,Ron Mahay,2,39,W,1,5,25,0
7,0,2.920,1,3,[],1,0,2.000,Joaquin Benoit,3,33,H,0,2,20,0
5,1,1.480,1,1,[],1,0,1.000,Eric Gagne,4,25,,1,1,15,1
30,7,5.950,14,1,['Sammy Sosa'],8,0,6.667,Cliff Lee,1,114,L,7,5,75,1
6,1,4.540,1,1,[],1,0,1.333,Tom Mastny,2,19,,1,2,13,1
24,1,0.000,5,15,[],3,0,7.000,Kason Gabbard,1,86,W,1,1,51,1
5,0,0.000,1,2,[],2,0,1.000,Javier Lopez,2,21,,0,0,14,0
5,1,0.000,2,0,[],2,0,1.000,Joel Pineiro,3,18,,1,1,14,0
26,4,0.000,4,9,[],7,0,6.000,John Danks,1,90,L,4,4,58,3
5,3,0.000,0,0,[],1,0,0.667,Ehren Wassermann,2,25,,3,2,11,2
1,1,0.000,0,0,[],0,0,0.000,Boone Logan,3,4,,1,0,0,1
5,3,0.000,0,0,[],2,0,0.333,Dewon Day,4,34,,3,1,21,2
5,0,0.000,1,1,[],1,0,1.000,Charlie Haeger,5,25,,0,1,15,1
25,4,3.400,6,4,[],7,1,5.667,Justin Verlander,1,96,,5,7,65,2
4,0,5.560,2,1,[],0,0,1.333,Jason Grilli,2,16,H,0,1,11,0
2,1,3.520,0,0,[],2,0,0.000,Macay McBride,3,8,,1,0,5,0
3,0,2.700,1,2,[],0,0,1.000,Zach Miner,4,10,H,0,0,6,0
5,2,5.010,0,3,[],3,0,1.000,Todd Jones,5,14,BS,2,0,10,0
3,0,4.010,1,1,[],0,0,1.000,Chad Durbin,6,12,W,0,1,9,0
22,7,5.610,8,4,[],7,2,4.333,Jorge De La Rosa,1,79,,7,1,47,2
10,1,3.750,5,3,[],3,1,2.667,Joel Peralta,2,33,,1,0,21,0
5,0,0.000,2,1,[],1,0,1.000,John Bale,3,17,,0,0,10,1
7,2,2.340,2,0,[],3,1,1.333,Joakim Soria,4,22,L,2,2,16,0
28,2,4.530,8,14,[],5,0,7.667,Boof Bonser,1,99,,2,1,63,0
1,0,1.480,0,0,[],1,0,0.333,Pat Neshek,2,8,W,0,0,5,0
4,0,2.050,2,1,[],1,0,1.000,Joe Nathan,3,11,S,0,0,8,0
26,2,3.300,9,10,[],5,2,7.000,Jered Weaver,1,101,,2,2,65,1
4,3,2.500,0,0,[],3,1,0.333,Scot Shields,2,26,L,3,0,14,1
2,0,3.420,0,0,[],0,0,0.667,Dustin Moseley,3,9,,0,2,6,0
24,2,6.670,7,2,[],7,2,5.000,Kei Igawa,1,94,,2,6,61,3
4,0,4.350,1,0,[],1,0,1.000,Luis Vizcaino,2,19,W,0,2,13,0
4,0,4.350,1,0,[],0,0,1.000,Kyle Farnsworth,3,17,,0,2,9,1
6,1,3.740,2,0,[],3,1,1.000,Scott Proctor,4,24,,1,1,17,0
5,0,3.190,0,1,['Ty Wigginton'],1,0,1.000,Mariano Rivera,5,14,,0,2,10,0
17,2,5.820,3,7,[],3,1,4.000,Jason Hammel,1,68,,2,1,38,3
11,5,6.650,1,1,['Alex Rodriguez'],4,1,1.667,Jae Kuk Ryu,2,42,L,5,3,23,1
5,0,7.460,3,0,[],0,0,1.333,Casey Fossum,3,20,,0,1,13,1
3,0,4.500,0,2,[],1,0,1.000,Scott Dohmann,4,12,,0,1,9,0
23,4,6.180,8,2,[],7,0,4.667,Matt DeSalvo,1,96,,4,4,59,2
4,1,3.320,2,0,[],2,0,0.667,Brian Bruney,2,10,,1,0,8,0
1,0,2.550,0,0,[],0,0,0.333,Mike Myers,3,5,H,0,1,3,0
4,0,4.240,2,2,[],0,0,1.333,Luis Vizcaino,4,14,W,0,0,7,0
7,0,3.420,2,3,[],2,0,2.000,Ron Villone,5,23,,0,1,16,0
25,7,7.360,5,7,[],10,0,5.000,JP Howell,1,100,L,7,2,58,1
10,4,6.150,1,2,[],5,1,1.000,Jay Witasick,2,47,,5,0,31,1
9,5,7.540,1,2,[],5,1,1.000,Brian Stokes,3,28,,5,0,18,1
3,0,3.860,1,1,[],0,0,1.000,Al Reyes,4,7,,0,1,6,0
26,1,5.150,5,12,[],4,0,7.000,Dallas Braden,1,104,L,1,3,60,4
7,1,5.680,2,1,[],2,0,1.667,Andrew Brown,2,28,,1,2,19,0
3,0,6.350,1,0,[],1,0,0.333,Kiko Calero,3,9,,0,0,4,1
25,0,2.880,9,5,[],2,0,7.000,Jeremy Guthrie,1,99,W,0,6,58,3
3,0,2.970,0,3,[],0,0,1.000,Chad Bradford,2,7,H,0,0,4,0
3,0,2.700,2,0,[],0,0,1.000,Jamie Walker,3,15,S,0,1,10,0
30,0,4.150,13,11,[],3,0,9.000,Roy Halladay,1,111,W,0,3,74,1
29,6,4.020,2,9,[],7,2,6.000,Felix Hernandez,1,103,L,6,7,66,4
3,0,3.680,0,0,[],0,0,1.000,Brandon Morrow,2,13,,0,3,9,0
7,2,5.400,2,0,[],3,1,1.000,Ryan Rowland Smith,3,27,,2,1,16,1
23,1,6.140,8,5,[],3,0,5.333,Jo Jo Reyes,1,92,,1,3,52,4
4,0,2.250,2,3,[],0,0,1.667,Peter Moylan,2,11,H,0,0,7,0
4,1,3.770,2,1,[],1,1,1.000,Rafael Soriano,3,12,BS,1,0,8,0
4,0,4.240,1,1,[],1,0,1.000,Bob Wickman,4,19,,0,1,13,0
5,4,5.310,0,0,[],3,1,0.333,Tyler Yates,5,13,L,4,1,8,1
3,1,3.980,0,1,[],1,1,0.667,Oscar Villarreal,6,11,,1,1,8,0
24,2,4.930,6,7,[],6,1,6.000,Brad Thompson,1,89,,2,2,53,3
10,0,1.270,2,2,[],2,0,2.000,Ryan Franklin,2,54,,0,2,33,2
6,0,1.560,2,0,[],0,0,2.000,Jason Isringhausen,3,27,W,0,4,18,0
24,3,4.470,12,2,[],5,0,6.000,Claudio Vargas,1,87,W,3,4,58,1
4,1,3.760,1,1,[],1,1,1.000,Carlos Villanueva,2,18,,1,1,11,0
5,1,3.860,0,2,[],2,0,1.000,Manny Parra,3,13,H,1,1,12,0
3,0,2.500,1,1,[],0,0,1.000,Francisco Cordero,4,11,S,0,1,10,0
27,7,5.000,9,3,['Corey Hart'],8,2,5.333,Barry Zito,1,101,L,7,4,60,2
3,0,3.460,1,0,[],2,0,0.333,Vinnie Chulk,2,12,,0,0,9,0
1,0,3.260,0,1,[],0,0,0.333,Steve Kline,3,1,,0,0,1,0
8,0,4.360,1,4,[],1,0,2.000,Kevin Correia,4,34,,0,1,23,1
25,1,3.250,5,8,[],5,0,6.000,Sean Marshall,1,98,L,1,5,61,2
7,2,1.820,0,0,[],2,1,1.000,Carlos Marmol,2,32,,2,3,15,2
4,0,4.150,2,1,[],0,0,1.000,Billy Petrick,3,18,,0,0,10,1
4,0,6.250,1,1,[],0,0,1.000,Scott Eyre,4,16,,0,1,9,1
21,0,2.540,7,6,[],3,0,6.000,Yusmeiro Petit,1,89,W,0,5,61,0
4,0,2.100,1,1,[],0,0,1.000,Tony Pena,2,18,H,0,1,10,0
