longest punt return, name, punt return yards, punt returns
0,Andre Jones,0,1
9,Marcus Edwards,23,4
12,Jerome Murphy,12,1
3,Damon Morton,3,1
18,Derrek Richards,45,4
38,Dwayne Harris,96,5
6,Nate Beard,5,3
0,Schneider Julien,-2,1
4,Taviuos Polo,-2,3
11,Darrell McNeal,11,1
7,Darrius Battles,7,1
3,Brandon James,3,1
8,Thomas Flowers,8,1
20,Preston Parker,22,2
29,Myron Newberry,29,1
8,DaJuan Warren,15,2
11,Colin Sandeman,11,2
7,Terry Love,14,3
92,Jordy Nelson,92,1
56,Deon Murphy,78,4
2,Krys Buerck,4,2
7,Jon Drager,7,1
27,Dicky Lyons Jr,27,1
9,DeMoreo Ford,9,1
8,Derek Pegues,14,2
11,Trent Guy,15,3
22,Aaron Berry,34,4
0,Danny Oquendo,0,1
7,Jacoby Ford,12,2
19,Greg Mathews,57,6
3,Jeremy Maclin,3,1
5,Chubb Small,5,1
5,JaCorey Shepherd,10,3
11,Reggie Campbell,11,1
29,Alex Rosenblum,56,3
0,Shiloh Keo,0,1
14,Evyn Roman,19,3
16,Michael Cannon,16,1
14,Andiel Brown,14,1
4,Aaron Pflugrad,6,2
0,Garren Strong,0,1
15,Taylor Kavanaugh,16,2
22,Richard Sherman,21,4
2,Chris Hobbs,1,2
11,Dorien Bryant,11,3
10,Eric Peterman,23,3
10,Rami Nubani,10,1
5,Dennis Campbell,6,2
19,Vaughn Rivers,36,2
5,Jonathan Hefney,6,2
3,Captain Munnerlyn,1,2
6,Quan Cosby,6,2
8,Earnest Williams,8,1
16,Nick Moore,32,3
0,Roger Holland,-1,1
1,Anthony Webb,0,4
2,Danny Amendola,2,1
0,Eric Morris,0,1
4,Chase McBride,4,1
29,Quintin Demps,81,4
9,Perry McDaniel,9,1
11,Kevin Robinson,13,2
20,Phillip Livas,20,1
9,Alex Washington,11,2
8,Sean Walker,8,1
6,Eugene Harris II,6,1
23,Kenneth Moore,23,2
0,Richie Rich,0,1
16,Anthony Russo,16,1
0,Antoine Cason,0,1
18,Jed Collins,18,1
5,Michael Bumpus,8,2
0,Alterraun Verner,-2,1
28,David Gilreath,22,4
8,Tracey Porter,17,3
6,Hoost Marsh,9,3
10,Casey Flair,10,1
2,Brandon Sumrall,2,1
12,Tyler Evans,41,4
0,Wes Neiman,0,1
15,Alex Rosenblum,29,2
9,Mark Parson,8,2
6,Marquise Liverpool,8,2
17,Chad Hall,39,3
13,Jeremy Trimble,13,1
53,Brandon Thompkins,67,3
10,Kevin Jones,10,1
80,Lionell Singleton,90,2
61,Javier Arenas,69,3
10,Chad Jones,18,3
7,Jerell Norton,7,1
2,Captain Munnerlyn,2,1
21,Antoine Cason,42,6
17,Terrance Austin,54,5
23,Robert Dunn,21,2
16,VJ McElroy,24,3
65,Danny Amendola,65,1
20,Eric Morris,31,2
13,Jamar Wall,13,2
0,DeJuan Tribble,0,1
13,Preston Parker,13,2
48,Marty Tadman,51,3
38,Orlando Scandrick,38,0
1,Titus Young,1,1
22,David Marrero,27,2
17,Bryce Mahuika,32,2
8,Damon Morton,8,1
0,Michael Bumpus,0,1
0,Alonzo Barrett,15,1
1,Chase McBride,1,1
13,Jeremy Maclin,23,4
0,DJ Hernandez,20,1
0,Larry Taylor,-1,2
10,Dennis Campbell,19,3
12,Leon Wright,11,2
8,Aaron Kelly,8,1
7,DeAndre McDaniel,7,1
53,Brandon James,53,1
0,Alex Washington,0,1
19,Clifton Smith,19,1
19,Kevin Robinson,19,1
59,Thomas Flowers,81,2
30,Shiloh Keo,54,3
20,Phillip Beck,30,2
7,Phillip Livas,4,2
17,Tracey Porter,24,3
10,BJ Hill,10,1
36,Deon Murphy,60,4
5,Anthony Webb,8,2
4,Darrell McNeal,4,1
7,Terry Love,16,4
29,Greg Mathews,29,2
18,Earnest Williams,18,1
25,Dwayne Harris,25,1
13,Darrell Blackman,13,1
13,Eugene Harris II,34,6
19,Dexter McCluster,20,4
16,Brandon Tate,41,5
13,Danny Oquendo,31,4
7,Eric Peterman,11,3
32,Tom Zbikowski,37,2
7,Ray Small,4,3
4,Brian Hartline,2,2
16,David Gilreath,16,1
9,Marcus Randle El,13,2
0,Reggie Smith,-6,2
3,Roger Holland,3,1
11,Perrish Cox,11,2
9,Aaron Pflugrad,12,2
15,Kyle Williams,18,2
53,Aaron Berry,106,6
12,Derrick Williams,15,3
1,Dorien Bryant,1,1
5,JaCorey Shepherd,14,3
27,Quintin Demps,27,1
17,Fred Rouse,17,1
27,Brett Swain,28,2
11,Hoost Marsh,18,7
31,Marcus Edwards,42,2
0,Connor Barwin,18,1
0,Anthony Russo,-2,2
17,Brian Bonner,22,2
15,Ian Clark,15,1
20,Antonio Wardlow,20,0
0,Nevin McKenzie,16,1
0,Dennis Rogan,0,1
0,Phillip Nevels,-3,1
7,Casey Robottom,7,1
5,Trae Johnson,2,3
10,Kevin Sanders,10,1
0,Rashad Slaughter,-4,1
17,Brandon Sumrall,18,7
10,Joe McKnight,22,4
5,Desmond Reed,5,1
2,Taylor Kavanaugh,2,2
11,Vic Hall,11,1
27,Kenneth Moore,49,3
0,Perry McDaniel,-1,1
21,Emmanuel Sanders,21,1
11,Columbus Givens,11,1
1,Schneider Julien,1,2
0,Antonio Brown,-1,1
0,Mark Parson,0,1
0,Bryce Mahuika,-2,1
19,Brian Bonner,26,3
12,Vaughn Rivers,16,5
1,Harry Douglas,1,1
0,Trent Guy,-7,1
0,Jeremy Trimble,-2,1
0,Devin McCourty,19,1
8,Dennis Campbell,9,4
7,Freddie Barnes,7,1
0,DeSean Jackson,0,1
0,Desmond Reed,0,1
20,Haruki Nakamura,29,3
11,Larry Taylor,18,3
28,CJ Spiller,34,2
55,Kenneth Moore,55,1
0,Tony Jackson,28,1
0,Leon Wright,1,1
10,Tyler Evans,23,5
8,Taviuos Polo,21,4
13,Kevin Jones,16,2
4,Mikey Henderson,4,2
0,Robert Dunn,-2,1
19,Davone Bess,19,1
0,Clifton Smith,0,1
5,Colin Sandeman,5,1
2,Paul Chaney,1,2
7,Marcus Sherels,7,1
3,Eric Decker,3,1
0,Todd Blythe,0,2
9,Darrell McNeal,6,3
14,Chad Jones,14,3
5,Phillip Livas,5,1
8,Christian Varner,8,1
7,DeJuan Tribble,7,1
2,Graig Cooper,2,1
21,Josh Zidenberg,21,1
4,Vic Hall,4,1
7,Jeremy Maclin,7,1
11,Dwayne Harris,20,2
4,Derek Pegues,4,1
10,Desmond Gee,10,1
9,Phillip Nevels,12,3
50,Darrell Blackman,50,1
3,Brandon Tate,3,1
43,Andre Jones,48,3
19,Matt Simon,21,3
18,Othellus Swift,18,1
13,Damon Morton,13,1
9,Eric Peterman,16,2
9,Tom Zbikowski,2,2
0,Chad Hall,0,1
14,Reggie Campbell,14,1
16,Ray Small,16,2
8,Brian Hartline,8,2
0,DaJuan Warren,-2,2
22,Dominique Franks,40,2
0,Reggie Smith,-4,1
13,Gerard Lawson,13,1
9,Taylor Kavanaugh,9,2
7,Dennis Christopher,7,0
7,Anthony Russo,7,3
3,Dorien Bryant,3,1
13,John Curtis,13,1
0,Brandon James,-1,1
37,Dwight Lowery,50,2
0,Earnest Williams,-3,1
33,Emmanuel Sanders,38,2
0,Pete Fleps,11,1
4,JaCorey Shepherd,10,4
13,Ryan Howard,32,3
5,Jerome Murphy,5,1
16,Marquise Liverpool,18,2
0,Daryl Robinson,0,1
7,Anthony Scirrotto,7,1
15,Dennis Rogan,32,4
2,Jerell Norton,2,1
5,Quan Cosby,5,1
4,Eric Morris,4,1
14,Casey Robottom,15,2
0,Quintin Demps,0,2
37,Trae Johnson,47,2
17,Perry McDaniel,30,3
4,Kevin Sanders,4,1
0,Rashad Slaughter,0,1
68,Terrance Austin,68,1
12,Alterraun Verner,12,2
16,Kyle Williams,29,3
2,Casey Flair,2,1
24,Brett Swain,27,2
34,Derrek Richards,104,6
7,Hoost Marsh,7,2
16,Ia Falo,16,0
3,Titus Young,3,1
3,Marty Tadman,3,1
2,Alex Washington,3,2
7,Rafael Little,7,1
12,Josh Morgan,12,1
8,Macho Harris,11,2
13,Preston Parker,13,1
45,Michael Bumpus,60,3
10,David Gilreath,10,1
10,Greg Mathews,16,2
16,Carlos Brown,16,1
1,Donovan Warren,1,1
11,Nick Moore,11,2
6,Eugene Harris II,9,4
0,Brandon Stephens,0,1
16,Andre Jones,29,4
13,Brandon Thompkins,26,2
21,Chris Neal,21,0
14,Aaron Weathers,14,1
8,Evyn Roman,8,1
56,Antoine Cason,68,3
7,Jairus Byrd,7,1
20,Chad Hall,41,3
22,Mekell Wesley,43,2
12,Brett Swain,12,2
19,Jonathan Lowe,21,2
0,Simeon Castille,0,1
0,Javier Arenas,-3,2
36,Frank Goodin,53,2
11,Jerell Norton,11,1
37,Derek Pegues,69,3
8,Trae Johnson,8,1
17,Marty Tadman,43,4
27,Austin Smith,31,2
8,Alex Pierre,8,1
1,Naaman Roosevelt,1,1
11,Antonio Smith,20,2
14,Vaughn Rivers,14,1
7,CJ Spiller,6,3
11,Larry Taylor,33,4
4,Damon Morton,4,2
15,Lionell Singleton,15,1
13,Phillip Nevels,25,4
19,Markus Manson,19,1
4,Jarred Fayson,8,2
0,Taviuos Polo,0,1
12,Preston Parker,40,4
12,Christian Varner,12,1
0,Kelin Johnson,12,1
5,Thomas Flowers,5,1
4,Ramarcus Brown,4,0
2,Rafael Little,2,1
1,Tyler Evans,2,2
29,Deunta Williams,29,1
22,Brandon Tate,29,2
14,Perry McDaniel,15,2
8,Emmanuel Spann,8,1
1,DaJuan Warren,1,1
14,Eric Peterman,16,2
23,Tracey Porter,23,4
3,Dorien Bryant,3,1
0,Jaycen Taylor,3,1
9,Colin Sandeman,11,4
7,Schneider Julien,7,1
2,Anthony Webb,2,3
27,Courtney Herndon,27,1
27,Deon Murphy,27,1
5,Ernie Pierce,5,0
15,Jeremy Maclin,15,2
52,Phillip Beck,52,1
11,Dwight Lowery,16,2
0,Terry Love,-6,2
0,Derrick Williams,-2,2
15,Greg Mathews,32,6
13,Ray Small,39,5
7,Brian Hartline,11,2
7,Harold Howell,-3,2
56,David Gilreath,107,2
44,Marshay Green,49,2
9,Kevin Campbell,8,2
6,Matt Simon,6,1
7,Wes Neiman,7,1
35,Kevin Robinson,49,2
4,Tom Zbikowski,8,3
10,Leon Wright,9,3
20,JaCorey Shepherd,41,4
8,Casey Robottom,15,2
11,TJ Porter,11,1
2,Aaron Berry,0,2
6,Marcus Edwards,3,2
0,Trent Guy,0,1
21,Joe Burnett,34,4
23,Marcus Brock,23,1
11,Brian Bonner,20,3
25,Delano Green,56,5
0,Kevin Hogan,8,1
1,Jon Drager,1,1
45,Dennis Rogan,72,3
5,Alex Washington,5,1
25,Eric Morris,25,3
14,Danny Amendola,24,3
12,Dominique Franks,26,3
14,Reggie Smith,14,1
22,Derrek Richards,22,1
12,Ian Clark,21,3
9,Othellus Swift,9,1
0,DeAndre Wright,-8,1
18,Quintin Demps,18,1
15,Brandon Sumrall,34,4
20,Eddie Royal,45,4
13,Darnell Jenkins,15,2
3,Kenneth Moore,3,1
0,Darrell Blackman,0,1
62,Anthony Russo,64,2
23,DeSean Jackson,23,1
1,Brandon Hampton,0,2
14,Charles Dillon,19,4
12,Taylor Kavanaugh,18,2
0,Gerard Lawson,0,1
0,Hoost Marsh,0,1
16,Bryce Mahuika,14,2
18,Leodis McKelvin,31,3
0,RJ Roberts,26,1
0,Desmond Gee,-1,1
12,Tyrice Thompson,12,1
1,Kyle Williams,1,1
7,Joe McKnight,7,1
0,Andre Jones,-1,1
14,Antonio Brown,14,1
16,Chase McBride,29,3
0,Alonzo Barrett,17,1
5,Jordan Dizon,5,0
14,Courtney Grixby,14,1
17,Damon Morton,32,3
16,Hoost Marsh,30,3
34,Marty Tadman,43,2
7,Chad Jones,11,2
2,Jerell Norton,3,3
75,Derek Pegues,84,4
5,Marshay Green,9,4
6,Kendrick Lewis,6,1
0,Roger Holland,-1,1
11,Quan Cosby,11,1
31,Robert Dunn,31,2
7,Jonathan Lowe,7,1
0,Matt Caddell,-4,1
7,Jamie Silva,12,3
8,Darnell Jenkins,12,2
6,Bryce Mahuika,6,1
3,Deshawn Richard,3,1
0,Joe Burnett,0,1
7,Dwayne Harris,-8,4
8,Lionell Singleton,10,2
1,Taviuos Polo,-4,4
7,Brandon James,7,1
17,Clifton Smith,21,2
0,Marlin Moore,-1,1
60,Deon Murphy,60,1
11,Mikey Henderson,7,2
0,Ramarcus Brown,-14,1
8,Shiloh Keo,16,3
4,Aqib Talib,4,1
0,Anthony Webb,-10,1
43,Jeremy Maclin,43,1
1,Jon Drager,1,1
12,Naaman Roosevelt,13,2
7,Rafael Little,12,4
14,Dennis Rogan,24,3
0,Darrius Battles,0,1
0,Earnest Williams,-1,1
6,Emmanuel Sanders,6,2
17,Emmanuel Spann,17,1
58,Kevin Sanders,79,2
12,Brandon Tate,21,2
20,Darrell Blackman,34,4
9,Anthony Wiseman,15,3
9,Matt Simon,9,1
0,BJ Hill,0,1
20,Othellus Swift,26,3
14,Frankie Solomon,14,1
26,Casey Flair,27,2
0,Aaron Weathers,21,1
1,Evyn Roman,1,2
3,Curtis Hamilton,3,1
10,Eugene Harris II,10,1
9,Reggie Smith,23,3
0,Aaron Berry,-7,1
25,Marcus Edwards,32,4
5,James Casey,5,1
0,JaCorey Shepherd,0,1
17,Trae Johnson,18,2
7,Kenny McKinley,7,1
0,Nelson Faerber,19,1
10,LaDonte Harris,19,1
0,CJ Spiller,-1,2
16,Brian Bonner,32,3
7,Dwight Lowery,12,3
56,Alex Rosenblum,56,1
6,Brandon Sumrall,6,1
16,Richard Sherman,16,3
60,Tom Zbikowski,64,4
6,Haruki Nakamura,10,2
20,Terrance Austin,42,5
14,Jairus Byrd,34,4
5,Alex Washington,-2,4
20,Kenneth Moore,29,4
6,Vic Hall,12,2
43,Justin Harper,43,1
0,Davon Morgan,12,1
7,Eddie Royal,11,2
27,Anthony Russo,45,4
0,Michael Bumpus,-8,1
4,Schneider Julien,6,2
14,Delano Green,17,2
28,Vaughn Rivers,57,5
20,Jock Sanders,20,1
8,Larry Taylor,7,2
1,Jasper Howard,3,1
0,Trent Guy,-3,1
0,Harry Douglas,-4,1
11,Mason Robinson,11,1
4,Wes Neiman,4,1
17,Marlin Moore,17,1
4,Clifton Smith,4,1
46,Reggie Campbell,73,3
0,Bobby Doyle,7,1
1,Jeremy Trimble,1,1
18,Kyle Williams,27,2
51,Antoine Cason,60,4
14,Jamie Silva,22,2
83,Joe Burnett,83,1
9,Greg Ellingson,9,1
7,Lionell Singleton,7,1
13,Brandon Jackson,11,2
18,Davone Bess,33,3
12,Anthony Russo,12,1
1,Chad Jones,1,1
7,Dennis Rogan,11,2
9,Eugene Harris II,8,2
13,Antonio Brown,13,2
5,Jeremy Wilson,5,1
3,Jeremy Maclin,3,1
14,Reggie Smith,23,3
9,Alex Rosenblum,11,2
33,Phillip Beck,38,3
0,Jairus Byrd,-4,1
8,Taylor Kavanaugh,7,3
0,Bryce Mahuika,0,2
1,Chris Hobbs,-1,2
4,Brandon Hampton,4,2
10,Leodis McKelvin,15,2
9,Taviuos Polo,9,1
2,Desmond Reed,4,2
2,Joe McKnight,0,2
15,Terrance Austin,15,1
9,Vaughn Rivers,9,1
8,Aaron Berry,8,1
5,Derrek Richards,5,1
25,Wifred Rivera,25,1
9,Taviuos Polo,9,1
4,Bryce Mahuika,4,2
0,Alterraun Verner,-1,1
0,Terrance Austin,-1,1
5,Brandon Sumrall,8,2
16,Othellus Swift,44,5
10,Frankie Solomon,10,1
5,Dwayne Harris,5,2
35,Dorien Bryant,34,2
5,Kyle Williams,8,4
21,Quan Cosby,21,1
14,Jamie Silva,37,4
18,Devin Thomas,8,5
0,Perry McDaniel,0,1
33,Brian Bonner,65,3
26,Taylor Kavanaugh,54,4
7,Christian Varner,-3,2
7,Derek Pegues,5,2
21,Joe Burnett,54,6
8,Roger Holland,5,3
5,Anthony Scirrotto,13,3
8,Derrick Williams,8,1
16,Kenneth Moore,26,4
68,Larry Taylor,75,3
8,CJ Spiller,8,1
16,Robert Dunn,25,3
0,DJ Donley,10,1
0,Roger Williams,23,1
10,Rafael Little,10,1
3,Maurice Grinter,3,0
16,Preston Parker,16,1
9,Desmond Bryant,15,2
14,Marcus Edwards,24,2
26,Jairus Byrd,26,1
23,Brandon James,41,2
6,Davone Bess,6,2
2,Michael Washington,2,1
6,Jeremy Maclin,5,2
4,Reggie Fish,2,2
0,Jerell Norton,0,1
11,Dennis Rogan,26,4
25,David Gilreath,21,3
28,Joe McKnight,36,3
5,Desmond Reed,5,1
4,DaJuan Warren,4,1
10,Eric Morris,19,3
5,Danny Amendola,5,1
9,Juaquin Iglesias,13,3
51,Vaughn Rivers,57,2
84,Justin Harper,84,1
1,Eddie Royal,1,1
17,Aqib Talib,17,1
0,Antonio Smith,0,2
8,Chad Jones,8,1
9,Brian Hartline,9,1
