interception touchdowns, interception yards, interceptions, name
0,0,1,N Turner
0,0,1,K Maguire
0,13,1,T Banks
0,10,1,C Tooley
0,6,1,M Dotson
0,0,1,W Dawkins
0,17,2,D Stingley Jr
0,0,1,C Claybrooks
0,70,1,J Hicks
0,5,1,J Williams
0,6,1,T Pistorio
0,34,1,M Gibbs
0,20,1,J Patterson
0,1,1,M Lawrence Burke
0,11,1,S Jean Charles
0,31,1,E Molden
0,26,1,M Bryant
0,22,1,R Smith
0,1,1,J Singletary
0,0,1,K Vildor
0,0,1,J Scruggs
0,0,1,L Barcoo
0,0,1,K Tezino
0,0,1,T Thompson
0,0,1,A McCoy
1,39,1,R Grant
0,34,1,A Collier
1,75,1,M Abraham
0,29,2,K Bethley
0,14,1,D Hamlin
0,7,1,A Roberson
0,0,1,T Baldwin
0,34,1,G Frierson
0,31,1,S Thomas
1,25,1,N Niemann
1,20,1,S Duck
0,0,1,T Fox
0,3,1,R Smenda Jr
1,14,1,M Panasiuk
0,0,1,K Vincent Jr
0,3,1,I Simmons
0,0,1,N Turner
1,15,1,G Taylor
0,13,1,M Wilson
0,0,1,A Hall
0,12,1,J Hawkins
0,0,1,K Elam
0,0,1,N Grant
0,0,1,K Bailey
1,88,1,K Ali
0,0,1,A Grace
0,29,1,A Crosswell
1,25,1,W Harts
0,0,1,E Fields
0,0,1,K Kearse Thomas
0,0,1,J Guidry
0,23,1,B Murray
0,0,1,S Carter
0,0,1,J Jobe
0,24,1,J Davis
0,5,2,R Lecounte
0,24,1,T Graham Jr
0,0,1,J Sanborn
