assists, blocks, defensive rebounds, field goals attempted, field goals made, fouls, free throws attempted, free throws made, minutes, name, offensive rebounds, plus minus, points, rebounds, steals, three pointers attempted, three pointers made, turnovers
3,0,1,6,2,0,0,0,17.783,Allison Hightower,0,-8,4,1,2,3,0,2
4,0,1,6,4,5,0,0,31.933,Kara Lawson,0,21,11,1,0,5,3,1
0,0,1,3,1,1,0,0,10.583,Mistie Bass,0,-17,2,1,0,0,0,2
2,0,2,11,5,1,6,6,27.817,Renee Montgomery,0,4,19,2,3,6,3,3
0,0,0,0,0,0,0,0,5.317,Danielle McCray,0,-8,0,0,0,0,0,1
1,0,4,5,2,3,0,0,22.217,Tan White,0,1,5,4,1,3,1,0
1,0,2,1,1,2,0,0,2.617,Kelsey Griffin,0,1,3,2,0,1,1,1
1,2,4,7,3,4,2,1,23.467,Jennifer Lacy,0,13,9,4,0,5,2,0
1,1,1,7,2,1,4,1,36.417,Kayla Pedersen,2,10,5,3,3,1,0,2
0,1,4,9,4,3,6,4,36.000,Glory Johnson,5,9,12,9,2,0,0,3
0,0,0,6,2,2,0,0,12.983,Scholanda Dorrell,1,0,5,1,1,3,1,0
0,1,0,1,0,2,4,3,19.667,Karima Christmas,2,7,3,2,1,0,0,0
2,0,4,12,3,0,4,3,23.300,Ivory Latta,0,5,12,4,0,5,3,2
2,1,3,11,5,1,11,9,16.683,Riquna Williams,1,7,19,4,3,3,0,2
0,0,0,0,0,1,0,0,1.933,Jene Morris,0,-2,0,0,0,0,0,0
5,0,6,12,6,3,9,8,29.550,Temeka Johnson,0,11,22,6,2,2,2,4
0,0,0,3,2,2,0,0,8.650,Candice Dupree,0,-5,4,0,0,0,0,0
1,0,5,19,9,1,5,4,35.833,DeWanna Bonner,4,-17,24,9,0,4,2,4
2,0,5,0,0,5,0,0,15.467,Nakia Sanford,1,-5,0,6,1,0,0,2
1,0,1,14,9,6,2,1,27.050,Charde Houston,3,-4,22,4,2,4,3,4
6,0,4,10,4,3,2,2,24.600,Sam Prahalis,1,-12,10,5,0,3,0,3
0,1,1,1,1,3,2,0,13.067,Krystal Thomas,0,-2,2,1,0,0,0,4
3,0,2,6,0,4,2,0,20.600,Alexis Hornbuckle,2,-13,0,4,2,3,0,3
2,1,3,8,2,1,2,2,15.400,Andrea Riley,0,0,6,3,1,3,0,1
0,1,5,0,0,3,2,1,19.467,Avery Warley,3,4,1,8,1,0,0,3
0,0,3,5,2,3,1,1,19.867,Alexis Gray Lawson,0,-6,6,3,0,3,1,1
0,0,5,3,1,2,0,0,33.433,Katie Smith,0,3,3,5,2,2,1,2
0,0,2,4,3,3,0,0,24.567,Camille Little,0,6,6,2,0,0,0,2
3,3,2,6,3,2,1,0,22.067,Ann Wauters,0,-2,6,2,1,0,0,2
8,0,2,11,5,5,2,2,32.733,Tanisha Wright,1,-4,12,3,2,1,0,2
4,0,2,15,8,0,3,0,35.700,Sue Bird,1,2,21,3,1,7,5,6
0,0,4,11,3,3,4,3,28.050,Tina Thompson,1,-5,10,5,0,5,1,1
2,0,3,5,0,2,0,0,11.917,Shekinna Stricklen,1,7,0,4,0,1,0,1
0,0,2,2,2,0,4,3,11.533,Ewelina Kobryn,1,8,7,3,1,0,0,0
0,0,2,14,5,2,2,2,31.650,Maya Moore,1,-2,14,3,0,7,2,2
4,2,5,5,2,3,6,3,33.117,Rebekkah Brunson,6,-4,7,11,2,0,0,4
4,0,2,6,1,1,2,1,31.967,Taj McWilliams Franklin,0,-9,3,2,4,1,0,1
0,0,5,16,5,0,2,1,30.583,Seimone Augustus,1,-5,12,6,3,2,1,3
4,1,4,9,4,5,0,0,29.750,Lindsay Whalen,1,-1,8,5,0,1,0,3
3,0,1,3,2,1,2,2,14.200,Monica Wright,0,-3,6,1,0,0,0,0
0,0,1,5,2,2,0,0,13.850,Candice Wiggins,1,2,4,2,1,1,0,0
1,1,2,6,3,3,2,2,12.717,Devereaux Peters,1,10,8,3,0,0,0,1
0,0,1,0,0,1,0,0,2.167,Amber Harris,0,-3,0,1,0,0,0,1
2,1,1,14,11,2,3,2,35.067,Nnemkadi Ogwumike,6,35,24,7,4,0,0,0
0,0,2,7,5,1,2,2,23.050,DeLisha Milton Jones,2,21,13,4,0,2,1,2
3,1,6,12,5,1,2,1,24.950,Candace Parker,2,15,11,8,0,1,0,3
5,2,1,6,2,3,6,6,30.550,Alana Beard,0,38,10,1,5,1,0,2
6,0,1,9,4,2,8,6,25.233,Kristi Toliver,0,16,15,1,4,3,1,3
3,0,2,10,6,2,4,4,19.983,Jantel Lavender,4,12,16,6,0,0,0,1
2,0,4,5,1,1,2,2,20.217,Marissa Coleman,0,10,4,4,0,2,0,2
2,0,1,4,2,0,0,0,14.733,Coco Miller,0,7,5,1,0,1,1,1
2,0,0,2,1,0,2,0,6.217,April Sykes,0,1,3,0,1,2,1,0
1,0,5,5,4,2,0,0,24.083,Noelle Quinn,0,-25,10,5,2,3,2,5
1,0,1,5,1,3,0,0,31.133,Crystal Langhorne,3,-27,2,4,1,0,0,1
0,0,2,8,6,4,4,3,28.833,Michelle Snow,5,-30,15,7,1,0,0,3
5,0,3,7,1,1,2,2,21.333,Jasmine Thomas,0,-20,4,3,1,4,0,4
2,0,2,6,1,2,0,0,18.383,Matee Ajavon,0,-17,2,2,0,3,0,4
0,1,1,0,0,3,0,0,11.167,Ashley Robinson,0,-1,0,1,1,0,0,1
1,0,1,8,4,1,2,2,8.600,Natasha Lacy,1,-3,12,2,1,5,2,2
2,1,2,10,4,2,3,3,22.783,Monique Currie,0,-8,11,2,2,3,0,2
1,0,1,4,1,2,0,0,14.750,Natalie Novosel,0,-12,3,1,1,3,1,1
2,0,0,4,2,0,2,1,10.067,Shannon Bobbitt,1,-8,5,1,1,0,0,2
1,0,0,3,3,0,0,0,8.867,Lindsay Wisdom Hylton,0,-4,6,0,1,0,0,0
3,1,1,5,5,1,2,2,18.483,Kalana Greene,1,5,12,2,1,0,0,0
1,2,6,8,4,5,0,0,31.733,Asjha Jones,2,6,8,8,1,0,0,3
2,0,5,11,5,1,6,4,37.300,Tina Charles,3,6,14,8,0,1,0,5
1,1,4,14,4,1,0,0,31.467,Allison Hightower,2,10,10,6,0,7,2,1
3,1,4,11,6,0,8,8,34.367,Kara Lawson,0,9,22,4,1,6,2,0
2,0,2,4,2,2,2,2,17.233,Mistie Bass,1,-1,6,3,1,0,0,0
2,0,4,11,5,3,0,0,28.050,Renee Montgomery,0,-3,12,4,2,4,2,3
0,0,0,4,1,1,0,0,15.983,Tan White,0,-5,2,0,0,3,0,1
2,0,1,2,1,0,0,0,6.650,Danielle McCray,0,-7,2,1,0,0,0,1
0,0,0,0,0,1,0,0,3.733,Kelsey Griffin,0,-5,0,0,0,0,0,1
1,0,0,3,1,2,2,1,15.417,Shavonte Zellous,0,-5,3,0,0,0,0,1
5,1,5,17,7,4,0,0,35.600,Tamika Catchings,2,-5,14,7,2,2,0,1
3,1,3,2,2,0,0,0,17.433,Tammy Sutton Brown,2,-9,4,5,0,0,0,0
4,2,7,18,9,3,0,0,39.117,Katie Douglas,2,-5,23,9,3,8,5,2
3,0,1,13,4,2,2,2,35.633,Briann January,0,-5,12,1,2,8,2,2
3,0,0,6,2,1,2,1,12.317,Jeanette Pohlen,0,5,5,0,1,3,0,0
0,0,3,9,5,2,0,0,27.567,Jessica Davenport,1,6,10,4,1,0,0,2
2,0,3,6,4,2,1,1,26.283,Erin Phillips,1,5,11,4,2,3,2,1
1,0,2,2,1,2,1,1,9.400,Erlana Larkins,1,2,3,3,0,0,0,2
1,0,0,3,0,0,0,0,6.233,Roneeka Hodges,0,-4,0,0,0,2,0,0
5,0,3,6,2,2,4,3,29.917,Armintie Price Herrington,2,-8,7,5,0,0,0,2
3,1,10,10,5,0,2,1,30.850,Sancho Lyttle,3,-6,13,13,1,3,2,3
0,0,1,5,2,0,0,0,13.967,Aneika Henry,3,-14,4,4,1,0,0,0
2,0,1,8,3,2,0,0,25.917,Tiffany Hayes,2,-1,7,3,1,4,1,1
3,0,2,14,6,1,0,0,23.117,Lindsey Harding,0,-4,13,2,0,4,1,3
2,0,1,4,1,1,2,1,24.700,Ketia Swanier,2,-13,3,3,1,1,0,1
1,1,3,11,3,1,1,1,26.500,Cathrine Kraayeveld,1,-9,9,4,1,6,2,2
0,0,1,2,1,1,0,0,8.567,Jessica Moore,2,-5,2,3,0,0,0,1
0,0,0,5,1,0,0,0,9.500,Yelena Leuchanka,0,1,2,0,1,0,0,3
0,0,1,3,0,0,0,0,6.967,Laurie Koehn,0,-6,0,1,1,3,0,0
0,2,5,10,4,0,4,3,28.250,Essence Carson,0,19,14,5,3,4,3,0
0,1,0,4,2,5,0,0,15.800,DeMya Walker,0,3,4,0,0,0,0,3
2,2,4,9,6,2,0,0,30.050,Kia Vaughn,1,19,12,5,0,0,0,1
13,0,6,14,6,2,2,2,34.433,Cappie Pondexter,0,3,14,6,1,1,0,4
6,0,3,6,4,2,0,0,35.700,Leilani Mitchell,1,12,10,4,3,4,2,1
0,0,1,5,3,2,0,0,13.500,Kara Braxton,2,-6,6,3,0,0,0,2
1,1,2,8,3,2,0,0,28.000,Nicole Powell,0,10,7,2,0,3,1,1
0,0,0,1,1,0,0,0,4.717,Kelley Cain,0,5,2,0,0,0,0,0
0,0,1,3,1,1,0,0,4.300,Kelly Miller,0,1,2,1,1,2,0,0
1,0,1,1,1,1,0,0,5.250,Alex Montgomery,1,-1,2,2,0,0,0,2
3,3,6,18,7,4,4,3,40.000,DeWanna Bonner,1,3,19,7,1,6,2,3
2,1,4,8,3,2,0,0,27.967,Charde Houston,0,15,6,4,2,3,0,3
0,1,3,8,7,3,2,1,32.017,Krystal Thomas,3,-2,15,6,0,0,0,1
1,0,2,8,4,1,6,3,20.517,Alexis Hornbuckle,0,-5,11,2,2,1,0,0
3,0,5,15,6,1,2,2,29.783,Sam Prahalis,2,2,15,7,1,1,1,2
0,2,5,4,3,3,0,0,18.467,Avery Warley,4,6,6,9,0,0,0,0
1,0,1,6,1,1,0,0,21.033,Alexis Gray Lawson,0,-5,2,1,1,1,0,0
1,0,0,1,0,0,6,6,10.217,Andrea Riley,0,1,6,0,0,1,0,0
2,0,1,5,1,0,0,0,17.933,Noelle Quinn,0,-10,3,1,0,2,1,0
3,0,2,15,6,3,4,0,34.800,Crystal Langhorne,4,-3,13,6,1,1,1,2
2,0,5,12,9,4,4,3,31.967,Michelle Snow,4,1,21,9,0,0,0,2
7,1,1,7,2,1,3,3,24.100,Matee Ajavon,1,5,8,2,1,3,1,0
3,0,2,8,2,1,0,0,26.033,Jasmine Thomas,1,-5,6,3,1,5,2,3
2,0,5,16,8,1,4,1,28.400,Monique Currie,1,1,20,6,0,5,3,2
1,0,1,1,0,0,0,0,5.133,Shannon Bobbitt,0,-1,0,1,0,1,0,0
2,0,1,4,3,3,0,0,13.233,Lindsay Wisdom Hylton,1,-4,6,2,0,0,0,0
0,0,0,1,0,0,0,0,3.933,Natalie Novosel,0,-6,0,0,0,0,0,0
2,0,3,2,0,3,0,0,14.467,Natasha Lacy,0,7,0,3,0,0,0,1
1,1,5,7,4,5,6,4,27.517,Nnemkadi Ogwumike,1,6,12,6,2,0,0,0
2,1,2,7,6,3,5,3,28.617,DeLisha Milton Jones,0,9,15,2,1,1,0,3
4,9,4,21,14,3,7,4,34.383,Candace Parker,4,14,33,8,1,2,1,5
5,1,1,9,3,4,0,0,32.567,Alana Beard,0,13,6,1,0,4,0,3
6,0,4,9,4,2,14,14,36.867,Kristi Toliver,0,15,22,4,0,1,0,3
0,0,0,3,0,0,0,0,10.967,Coco Miller,2,6,0,2,0,1,0,0
0,0,3,3,2,3,0,0,9.717,Jantel Lavender,3,7,4,6,0,0,0,0
2,0,3,3,1,1,2,1,16.517,Marissa Coleman,3,8,3,6,1,1,0,0
0,0,0,0,0,0,0,0,2.867,April Sykes,0,2,0,0,0,0,0,0
0,0,0,10,3,4,2,1,20.483,Karima Christmas,1,-6,7,1,2,2,0,0
2,0,4,10,6,4,10,7,26.633,Glory Johnson,4,-8,19,8,1,0,0,1
2,0,2,8,3,1,0,0,29.750,Kayla Pedersen,4,-2,6,6,0,0,0,0
3,0,1,11,3,4,4,3,30.050,Ivory Latta,0,-9,10,1,1,5,1,1
4,0,3,14,5,5,0,0,32.567,Temeka Johnson,3,-12,11,6,2,2,1,4
2,1,1,12,2,3,8,6,22.533,Riquna Williams,0,-16,10,1,1,4,0,1
2,0,2,9,5,4,2,1,17.867,Courtney Paris,6,-14,11,8,1,0,0,1
1,0,2,4,2,1,0,0,20.117,Amber Holt,0,-13,5,2,1,2,1,0
0,0,5,14,6,1,3,3,27.633,Katie Douglas,0,21,17,5,0,4,2,2
8,1,9,10,4,3,4,4,28.350,Tamika Catchings,1,22,13,10,4,4,1,2
1,0,3,3,1,2,0,0,23.633,Tammy Sutton Brown,1,21,2,4,0,0,0,0
2,0,4,10,6,1,1,0,24.050,Shavonte Zellous,2,10,13,6,0,2,1,1
3,0,0,14,8,2,0,0,26.817,Briann January,0,17,20,0,1,5,4,2
2,2,3,0,0,3,0,0,13.667,Jessica Davenport,0,9,0,3,1,0,0,3
4,0,4,6,5,3,1,1,26.433,Erin Phillips,0,28,14,4,1,4,3,0
3,0,0,0,0,1,0,0,8.167,Erlana Larkins,0,6,0,0,0,0,0,1
0,0,1,6,4,1,0,0,11.683,Jeanette Pohlen,0,20,12,1,0,5,4,0
0,0,1,3,2,2,0,0,6.183,Sasha Goodlett,1,10,4,2,0,0,0,0
0,0,0,0,0,0,0,0,3.383,Roneeka Hodges,0,6,0,0,1,0,0,0
1,0,1,4,0,1,0,0,21.767,Kalana Greene,0,-23,0,1,1,1,0,0
1,1,2,9,3,3,4,4,29.350,Asjha Jones,0,-24,10,2,2,1,0,5
0,1,4,11,3,3,0,0,25.967,Tina Charles,4,-21,6,8,1,0,0,1
1,0,2,8,4,2,0,0,28.467,Allison Hightower,1,-17,8,3,1,4,0,2
2,0,5,11,3,0,3,3,28.567,Kara Lawson,1,-29,10,6,0,5,1,1
0,1,3,4,4,0,5,3,15.050,Mistie Bass,2,-11,11,5,1,0,0,1
1,0,3,7,1,0,5,5,20.967,Renee Montgomery,0,-18,8,3,0,3,1,2
0,1,0,1,1,1,4,4,15.250,Tan White,0,-6,6,0,1,0,0,1
0,0,0,3,0,0,0,0,7.383,Kelsey Griffin,1,-8,0,1,1,1,0,1
0,0,0,3,1,0,0,0,4.983,Danielle McCray,0,-9,2,0,1,2,0,0
0,0,0,0,0,0,0,0,2.250,Chay Shegog,0,-4,0,0,0,0,0,0
5,0,5,11,4,1,2,1,23.267,Maya Moore,5,14,12,10,0,6,3,0
0,0,7,10,4,4,2,1,23.383,Rebekkah Brunson,3,20,9,10,2,0,0,3
4,1,5,11,7,1,1,1,30.867,Taj McWilliams Franklin,1,32,15,6,0,0,0,0
8,0,6,12,9,0,5,4,29.700,Seimone Augustus,1,33,26,7,1,4,4,0
4,0,5,8,2,2,4,2,24.017,Lindsay Whalen,2,27,6,7,1,0,0,3
4,0,1,7,1,2,4,4,20.900,Monica Wright,0,16,6,1,0,1,0,2
0,1,2,10,6,3,7,6,18.983,Devereaux Peters,4,12,18,6,2,0,0,1
1,0,2,7,3,2,2,1,17.550,Candice Wiggins,0,5,10,2,1,7,3,2
0,1,0,1,0,0,0,0,6.767,Amber Harris,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,4.567,Erin Thorn,0,1,0,0,0,0,0,0
1,2,2,9,2,3,0,0,28.100,Essence Carson,0,-26,4,2,0,2,0,1
2,1,0,3,0,3,0,0,25.000,DeMya Walker,1,-22,0,1,0,0,0,2
1,1,5,10,4,5,0,0,26.217,Kia Vaughn,0,-23,8,5,1,0,0,0
5,0,2,21,11,3,5,4,31.083,Cappie Pondexter,0,-30,30,2,1,8,4,3
3,1,3,7,3,1,0,0,23.767,Leilani Mitchell,0,-19,8,3,2,4,2,0
0,0,4,3,1,2,2,0,13.550,Kara Braxton,1,-15,2,5,0,0,0,4
1,1,3,12,6,4,0,0,28.567,Nicole Powell,2,-20,16,5,1,5,4,1
0,0,3,2,0,2,0,0,10.717,Kelley Cain,2,3,0,5,0,0,0,0
0,0,0,1,0,1,0,0,4.133,Kelly Miller,0,-1,0,0,0,1,0,3
0,0,1,4,1,1,0,0,8.867,Alex Montgomery,2,-7,2,3,0,2,0,1
2,0,1,11,5,1,0,0,34.983,Katie Smith,0,10,13,1,0,6,3,1
2,0,1,7,4,5,5,4,25.700,Camille Little,3,1,12,4,1,1,0,6
1,1,7,10,5,3,0,0,21.633,Ann Wauters,0,9,11,7,1,1,1,2
7,0,4,11,6,5,10,8,33.767,Tanisha Wright,1,13,20,5,2,0,0,3
3,0,3,9,3,3,3,3,36.967,Sue Bird,0,5,10,3,0,2,1,1
0,1,6,11,5,1,0,0,25.217,Tina Thompson,3,1,12,9,1,4,2,1
1,0,1,3,1,1,2,2,14.283,Shekinna Stricklen,1,-10,4,2,1,2,0,0
1,0,2,2,0,1,0,0,7.433,Ewelina Kobryn,0,1,0,2,0,0,0,0
1,0,5,11,2,2,12,12,33.183,Sophia Young,0,-2,16,5,1,0,0,1
0,0,3,2,1,1,5,5,15.783,Shameka Christon,1,-12,8,4,0,2,1,0
0,3,4,2,2,3,0,0,16.817,Jayne Appel,1,-5,4,5,0,0,0,2
3,0,0,3,0,2,0,0,18.767,Danielle Robinson,0,-3,0,0,0,0,0,3
6,0,2,5,2,1,9,8,31.167,Becky Hammon,0,-5,14,2,0,2,2,3
2,0,1,16,8,4,1,0,27.833,Jia Perkins,0,5,20,1,2,5,4,1
1,0,1,9,2,3,2,2,21.133,Danielle Adams,1,-3,7,2,1,4,1,0
0,0,5,5,2,1,0,0,23.533,Shenise Johnson,1,0,4,6,0,0,0,1
0,0,0,0,0,0,0,0,2.917,Tully Bevilaqua,0,-3,0,0,0,0,0,0
0,0,1,4,1,3,0,0,8.867,Ziomara Morrison,1,-2,3,2,1,2,1,3
4,1,4,10,4,2,0,0,33.383,Maya Moore,0,13,10,4,5,6,2,3
0,0,5,6,1,5,4,1,25.817,Rebekkah Brunson,2,12,3,7,2,0,0,0
5,2,2,9,5,2,2,2,34.417,Taj McWilliams Franklin,2,22,12,4,2,0,0,1
2,0,4,9,4,2,1,1,30.800,Seimone Augustus,1,15,10,5,1,1,1,2
8,0,5,18,9,1,5,5,28.100,Lindsay Whalen,1,18,25,6,0,2,2,2
1,0,1,5,3,1,2,2,21.000,Candice Wiggins,1,-12,9,2,1,1,1,3
0,0,0,5,3,2,1,1,10.433,Monica Wright,0,2,7,0,0,0,0,2
1,0,0,1,0,1,0,0,2.583,Amber Harris,0,-4,0,0,0,1,0,1
0,1,2,1,1,2,2,1,13.100,Devereaux Peters,1,-6,3,3,1,0,0,5
0,0,0,0,0,0,0,0,0.367,Erin Thorn,0,0,0,0,0,0,0,0
2,0,3,11,4,3,2,2,35.150,Swin Cash,2,-15,11,5,1,4,1,5
1,0,1,3,0,3,0,0,21.433,Ruth Riley,0,-22,0,1,2,1,0,2
0,0,7,13,8,4,9,6,37.000,Sylvia Fowles,6,-13,22,13,1,0,0,3
4,0,4,8,3,1,3,2,26.300,Tamera Young,1,-11,8,5,1,0,0,1
5,0,2,11,2,4,0,0,31.183,Courtney Vandersloot,0,3,5,2,4,5,1,6
0,0,0,6,2,0,0,0,8.817,Sydney Carter,0,-15,4,0,1,2,0,1
0,1,3,9,5,0,2,2,21.783,Sonja Petrovic,1,1,13,4,1,2,1,3
0,0,1,3,1,2,0,0,15.317,Lecoe Willingham,2,11,2,3,0,2,0,2
0,0,1,1,1,2,0,0,3.000,Carolyn Swords,0,1,2,1,0,0,0,0
0,0,2,0,0,1,0,0,10.733,Karima Christmas,0,5,0,2,0,0,0,0
3,0,1,6,1,2,0,0,27.033,Kayla Pedersen,0,-13,2,1,1,0,0,1
1,0,2,14,9,1,6,4,32.600,Glory Johnson,3,2,22,5,2,0,0,3
3,0,5,12,6,3,2,2,34.567,Temeka Johnson,0,0,17,5,4,4,3,5
5,0,2,14,4,5,1,1,33.867,Ivory Latta,0,-2,10,2,1,7,1,1
1,0,2,5,2,2,0,0,29.267,Amber Holt,1,-8,5,3,2,2,1,0
0,0,8,7,5,4,4,0,15.600,Courtney Paris,3,1,10,11,0,0,0,2
2,0,2,6,0,0,2,2,11.567,Riquna Williams,2,-4,2,4,0,0,0,0
0,0,1,2,1,0,0,0,4.750,Chante Black,1,4,2,2,0,0,0,0
4,2,4,16,6,3,5,3,31.650,Tamika Catchings,4,-3,16,8,0,4,1,1
4,0,4,16,5,2,0,0,35.150,Katie Douglas,1,3,14,5,1,10,4,2
0,4,3,4,2,4,6,5,25.500,Tammy Sutton Brown,3,5,9,6,0,0,0,2
4,0,1,7,3,3,8,6,29.417,Briann January,1,-1,13,2,1,5,1,3
0,0,1,1,0,0,2,2,3.500,Shavonte Zellous,0,6,2,1,0,0,0,0
1,0,0,2,1,2,0,0,20.467,Jeanette Pohlen,0,-5,3,0,0,2,1,2
1,0,3,6,4,4,0,0,28.050,Erin Phillips,1,3,10,4,0,2,2,1
1,0,3,4,1,0,2,1,9.083,Jessica Davenport,1,1,3,4,1,0,0,0
0,0,4,1,1,1,0,0,10.333,Erlana Larkins,1,2,2,5,2,0,0,0
0,0,2,0,0,0,2,1,3.433,Sasha Goodlett,0,1,1,2,0,0,0,0
0,0,0,3,0,0,0,0,3.417,Roneeka Hodges,0,3,0,0,1,2,0,0
3,1,5,21,7,2,11,9,38.183,DeWanna Bonner,1,-12,24,6,2,9,1,0
3,0,2,15,7,5,2,2,31.500,Charde Houston,2,-1,16,4,2,2,0,4
1,1,8,4,3,4,4,3,31.533,Krystal Thomas,3,-2,9,11,0,0,0,3
0,0,2,7,3,1,1,0,23.867,Alexis Hornbuckle,2,-11,6,4,0,1,0,4
5,1,5,17,8,5,4,3,32.067,Sam Prahalis,0,-3,22,5,4,5,3,4
1,0,0,3,0,1,0,0,12.400,Alexis Gray Lawson,0,-10,0,0,0,1,0,1
0,0,1,4,2,2,2,1,22.517,Avery Warley,5,0,5,6,0,0,0,0
2,0,1,3,1,1,0,0,7.933,Andrea Riley,0,-6,2,1,0,2,0,1
1,0,3,10,4,4,0,0,23.067,Nnemkadi Ogwumike,1,2,8,4,3,0,0,1
1,3,4,14,4,4,2,2,30.350,DeLisha Milton Jones,2,-5,12,6,3,6,2,2
1,1,7,10,4,2,3,3,36.983,Jantel Lavender,2,0,11,9,0,0,0,4
2,0,2,13,7,3,4,3,31.883,Alana Beard,0,3,18,2,3,2,1,2
4,0,2,16,10,1,8,8,34.550,Kristi Toliver,4,10,29,6,0,5,1,3
2,1,4,4,2,4,2,2,20.483,Marissa Coleman,2,9,7,6,0,2,1,1
2,0,2,4,2,3,2,1,15.350,April Sykes,0,11,6,2,1,2,1,0
0,0,0,2,0,0,2,2,7.333,Coco Miller,0,15,2,0,0,0,0,0
1,0,3,10,2,2,2,2,23.283,Essence Carson,0,-3,6,3,0,3,0,3
1,0,3,8,5,3,4,2,27.433,DeMya Walker,2,6,12,5,1,0,0,4
1,0,3,11,1,2,0,0,29.250,Kia Vaughn,9,-21,2,12,1,0,0,2
3,1,2,8,5,2,2,1,32.700,Leilani Mitchell,0,-10,16,2,1,6,5,3
5,0,3,17,4,6,6,4,34.733,Cappie Pondexter,1,-7,12,4,0,2,0,7
2,2,7,10,6,3,3,2,17.583,Kara Braxton,6,-2,14,13,2,0,0,4
1,0,2,3,0,4,0,0,24.533,Nicole Powell,0,-2,0,2,1,2,0,2
0,0,0,1,0,0,0,0,2.383,Alex Montgomery,0,-6,0,0,0,1,0,0
0,0,0,1,1,0,0,0,5.733,Kelley Cain,0,-3,2,0,0,0,0,0
0,0,0,1,0,0,0,0,2.367,Kelly Miller,0,-2,0,0,0,0,0,1
0,1,5,13,7,4,3,3,30.283,Sancho Lyttle,1,20,19,6,5,2,2,1
1,0,7,20,7,4,10,8,36.717,Angel McCoughtry,1,14,23,8,3,2,1,3
1,0,2,6,2,5,1,0,21.900,Aneika Henry,3,7,4,5,2,0,0,1
3,0,3,6,3,3,2,1,35.550,Armintie Price Herrington,2,7,7,5,0,0,0,4
9,0,1,6,1,0,4,3,17.000,Ketia Swanier,0,10,5,1,1,4,0,2
2,1,3,7,3,2,0,0,18.933,Yelena Leuchanka,2,2,6,5,1,0,0,2
1,0,1,1,0,0,2,2,6.817,Tiffany Hayes,1,2,2,2,0,1,0,1
1,0,0,6,2,1,0,0,23.000,Lindsey Harding,2,0,4,2,1,0,0,1
0,0,1,2,2,1,0,0,3.850,Jessica Moore,0,-4,4,1,0,0,0,0
0,2,1,2,0,0,0,0,5.033,Cathrine Kraayeveld,0,-5,0,1,0,1,0,0
0,0,0,1,0,0,0,0,0.917,Laurie Koehn,0,-3,0,0,0,1,0,0
3,0,2,5,3,1,2,2,32.900,Katie Smith,0,20,9,2,3,3,1,0
1,0,5,6,4,2,3,1,25.017,Camille Little,0,3,9,5,1,0,0,3
2,0,5,10,7,2,0,0,27.317,Ann Wauters,2,18,14,7,0,0,0,1
5,0,1,5,2,0,5,3,30.417,Tanisha Wright,0,6,7,1,2,1,0,3
5,0,4,10,5,1,2,2,33.433,Sue Bird,0,16,14,4,0,4,2,2
0,0,2,8,3,2,2,2,18.200,Tina Thompson,0,10,9,2,0,3,1,0
3,0,1,2,2,4,0,0,17.800,Shekinna Stricklen,0,8,5,1,0,1,1,2
0,0,1,2,1,3,1,1,12.533,Ewelina Kobryn,0,5,3,1,1,0,0,1
0,0,0,0,0,1,2,2,2.383,Alysha Clark,0,-1,2,0,0,0,0,0
2,0,3,9,4,2,0,0,25.500,Noelle Quinn,0,-3,10,3,0,4,2,1
2,0,5,15,9,2,8,3,37.567,Crystal Langhorne,1,-18,21,6,2,1,0,2
2,2,3,1,0,4,0,0,17.433,Michelle Snow,3,-4,0,6,2,0,0,2
2,0,0,13,4,4,0,0,23.767,Matee Ajavon,0,2,11,0,0,5,3,1
3,0,0,6,1,1,0,0,16.183,Jasmine Thomas,0,-3,2,0,0,1,0,0
5,0,2,4,1,0,0,0,23.817,Shannon Bobbitt,2,-14,3,4,0,2,1,2
0,0,1,6,0,2,0,0,19.833,Monique Currie,4,-21,0,5,0,1,0,0
1,0,1,4,2,0,0,0,20.817,Lindsay Wisdom Hylton,3,-11,4,4,1,1,0,2
0,0,0,2,1,1,0,0,4.183,Ashley Robinson,0,-1,2,0,0,0,0,0
0,0,0,1,0,2,0,0,4.100,Natasha Lacy,0,-9,0,0,0,0,0,0
0,0,1,2,0,0,2,2,6.783,Natalie Novosel,0,-3,2,1,0,0,0,0
0,3,3,12,4,2,9,2,34.917,Nnemkadi Ogwumike,2,-16,10,5,0,0,0,1
0,0,1,9,6,4,2,1,23.050,DeLisha Milton Jones,0,-10,13,1,0,2,0,1
3,2,10,17,6,1,5,3,33.850,Candace Parker,5,-17,15,15,1,3,0,2
4,0,0,7,4,3,0,0,27.000,Alana Beard,0,-20,10,0,2,3,2,2
3,0,2,14,3,2,0,0,31.667,Kristi Toliver,2,-22,8,4,1,6,2,2
0,0,1,0,0,2,0,0,7.217,Jantel Lavender,2,-9,0,3,0,0,0,1
0,0,2,6,2,1,0,0,15.567,Marissa Coleman,2,-5,4,4,1,1,0,0
3,0,4,10,4,1,2,2,19.367,April Sykes,0,-1,11,4,2,5,1,1
2,0,2,0,0,0,0,0,7.367,Coco Miller,1,0,0,3,0,0,0,1
2,0,7,11,7,2,8,6,33.083,Sophia Young,2,24,20,9,2,0,0,2
1,0,1,9,5,3,3,2,24.400,Shameka Christon,0,16,16,1,0,7,4,0
3,0,7,6,3,3,3,3,24.317,Jayne Appel,4,9,9,11,1,0,0,1
