completions, interceptions thrown, name, passes, passing touchdowns, passing yards
12,0,Keith Wenning,18,2,130
13,1,Tyler Hansen,20,1,158
16,1,Aaron Murray,27,3,221
21,1,Cody Endres,30,2,179
15,2,Larry Smith,25,2,157
17,0,Pete Thomas,29,0,116
11,0,Andy Dalton,24,1,109
1,0,Casey Pachall,1,0,19
15,1,Alex Gillett,30,1,208
15,1,Boo Jackson,24,1,218
0,0,Riley Dunlop,1,0,0
12,1,Ryan Colburn,17,2,206
42,0,Bryant Moniz,58,4,532
19,1,Ross Jenkins,26,2,215
1,0,Ryan Allen,1,0,8
4,2,Tarik Hakmi,11,0,0
0,0,Colby Cameron,1,0,0
12,1,Nathan Scheelhaase,22,0,109
1,0,Jarred Fayson,1,0,23
9,1,Terrelle Pryor,16,2,76
1,1,Joe Bauserman,2,0,1
45,1,Ben Chappell,64,3,480
10,0,Denard Robinson,16,3,277
1,0,Tate Forcier,1,0,0
16,1,Richard Stanzi,22,1,227
20,1,Robert Bolden,37,0,212
2,0,Kevin Newsome,4,0,35
20,0,Austen Arnaud,28,4,190
42,1,Taylor Potts,62,5,377
16,1,Jarrett Lee,23,0,185
3,2,Jordan Jefferson,10,0,30
12,0,Matt Simms,23,0,121
9,0,Danny OBrien,26,1,170
28,2,Sean Renfree,56,1,351
20,2,Kirk Cousins,29,3,269
11,0,Scott Tolzien,25,1,127
5,1,Ryan Williams,11,0,64
4,0,Cannon Smith,8,0,18
18,0,GJ Kinne,31,2,214
31,0,Zac Dysert,46,1,294
11,2,Spencer Keith,26,0,152
14,1,Adam Weber,23,2,194
1,0,Duane Bennett,1,1,8
23,1,Dan Persa,30,2,309
9,0,Jeremiah Masoli,17,3,90
27,1,Mike Hartline,46,2,300
0,0,Randall Cobb,1,0,0
11,0,Chris Relf,15,2,209
8,1,Tyler Russell,14,0,127
18,0,TJ Yates,26,2,181
33,3,Dominique Davis,51,1,244
1,0,Dwayne Harris,1,1,39
21,3,Russell Wilson,49,3,362
12,1,Tyrod Taylor,24,3,123
5,1,Matt Christian,14,0,63
3,0,Tanner Rust,8,0,27
13,0,Kellen Moore,18,3,196
4,0,Joe Southwick,5,1,102
1,0,Michael Coughlin,1,0,11
11,1,Brad Gruner,21,0,75
7,1,Tarean Austin,11,0,64
20,0,Trevor Vittatoe,37,3,264
1,0,Tate Smith,1,0,2
0,0,Jason Williams,1,0,0
22,1,Riley Dodge,31,2,191
18,0,Chris Masson,32,2,310
24,0,Landry Jones,39,2,236
27,1,Garrett Gilbert,41,0,266
20,2,Darron Thomas,29,3,238
29,2,Andrew Luck,46,2,341
19,0,Ryan Katz,29,2,260
14,3,Steven Threet,29,1,203
15,0,Tino Sunseri,23,1,169
23,0,Wesley Carroll,38,0,223
27,2,Nick Fanuzzi,43,0,276
24,0,Kyle Padron,32,3,371
13,1,Chas Dodd,29,1,176
2,0,Tom Savage,5,0,29
17,0,Ryan Griffin,28,0,140
2,0,DJ Banks,2,1,37
1,0,Joe Kemp,3,0,31
14,0,BJ Daniels,19,1,155
0,0,Bobby Eveld,1,0,0
17,1,Jeff Van Camp,22,0,136
0,1,Graham Wilbert,3,0,0
11,1,Jordan La Secla,17,0,162
5,0,Matt Faulkner,7,1,63
16,0,Austin Davis,29,1,164
10,0,AJ Graham,12,0,95
7,0,Brian Anderson,16,1,30
6,0,Terrance Owens,15,0,108
8,0,Austin Dantin,20,0,76
11,1,Austyn Carta Samuels,21,0,102
1,0,David Leonard,1,1,37
1,0,Austin McCoy,1,0,34
12,0,Richard Brehaut,23,0,128
20,0,Jeff Tuel,37,2,311
14,1,Omar Clayton,23,1,214
13,1,Colin Kaepernick,17,1,124
1,0,Tyler Lantrip,2,0,18
14,0,Matt Barkley,20,0,186
24,0,Jake Locker,40,1,310
1,0,Keith Price,1,1,1
14,2,Marc Verica,30,1,211
7,0,Ross Metheny,9,1,68
17,0,Christian Ponder,29,1,172
9,0,Skylar Jones,20,0,105
1,0,Brendan Cross,2,0,2
0,0,Ted Stachitas,1,0,0
11,0,Josh Nesbitt,21,2,130
14,1,Alex Carder,33,1,104
0,0,Tyler VanTubbergen,1,0,0
0,0,Drew Burdi,1,0,0
30,2,Nathan Enderle,49,3,380
0,0,Brian Reader,1,0,0
22,1,Dwight Dasher,37,0,172
2,0,Jeff Murphy,4,0,7
26,0,Corey Robinson,37,3,259
2,0,Jerrel Jernigan,2,0,19
1,0,Jamie Hampton,1,1,3
9,0,Jeff Godfrey,11,0,137
3,0,Rob Calabrese,3,1,34
14,2,Bryan Ellis,30,1,149
1,0,David Isabelle,3,0,4
0,0,Mike Jones,1,0,0
14,1,Carson Coffman,22,1,91
3,0,Sammuel Lamur,3,0,28
2,0,Collin Klein,2,0,16
5,0,Taylor Martinez,7,1,128
1,0,Cody Green,3,0,8
33,1,Chris Masson,55,2,308
3,0,Blaine Gautier,7,0,26
29,2,Brandon Weeden,47,5,351
18,0,Chas Dodd,29,2,322
1,0,Mohamed Sanu,2,0,43
0,0,DC Jefferson,1,0,0
17,1,Cody Endres,34,1,153
5,1,Tim Jefferson Jr,9,2,160
1,0,Ben Cochran,1,1,25
22,1,Pete Thomas,35,1,136
35,1,Nick Foles,46,3,440
30,1,Ryan Katz,42,2,393
9,0,Kelly Page,16,1,94
1,2,Keith Wenning,8,0,15
17,0,Alex Carder,29,1,265
1,0,Tyler VanTubbergen,1,0,6
16,0,Kellen Moore,22,3,267
1,0,Chris Potter,1,0,26
13,2,Austin Dantin,18,0,167
8,0,Terrance Owens,11,1,55
15,1,Jake Heaps,22,0,126
1,0,Matt Marshall,1,0,16
20,1,Ryan Lindley,34,3,220
9,0,Kevin Riley,16,1,83
13,1,Kevin Prince,31,1,99
2,0,Richard Brehaut,6,0,19
14,0,Zach Collaros,17,3,216
1,0,Chazz Anderson,4,0,9
22,0,Zac Dysert,35,0,165
6,0,Austin Boucher,7,0,62
12,1,Wesley Carroll,19,0,108
14,0,Kawaun Jakes,31,2,193
16,1,John Brantley,24,0,154
9,0,Jarrett Lee,11,2,124
7,1,Jordan Jefferson,12,0,100
19,3,Ryan Colburn,37,1,258
29,1,Bryant Moniz,49,3,376
17,0,Aaron Murray,25,2,266
9,1,Matt Simms,13,1,179
8,0,Tyler Bray,12,0,81
3,1,Josh Nesbitt,6,0,59
18,0,Marc Verica,31,0,239
30,2,David Piland,57,2,301
2,0,Terrance Broadway,2,1,55
5,0,Tyler Russell,9,0,72
7,0,Chris Relf,14,0,57
13,2,Austen Arnaud,31,2,178
23,1,Jordan Wynn,31,2,325
1,0,Shaky Smithson,1,1,32
0,0,Griff Robles,1,0,0
17,0,Spencer Keith,34,1,186
16,3,Patrick Nicely,33,0,133
23,0,Mike Hartline,28,1,220
1,0,Randall Cobb,1,1,6
13,1,Cameron Newton,21,0,210
25,1,Kolton Browning,41,1,282
1,0,Aaron Munoz,1,0,56
13,1,Jeff Van Camp,26,0,141
12,0,Adam Froman,16,4,235
5,0,Justin Burke,6,1,40
15,1,Ryan Williams,27,0,174
1,0,Cannon Smith,3,0,10
20,1,Ross Jenkins,32,1,149
14,0,Diondre Borel,23,0,73
19,1,Jacory Harris,47,0,225
1,0,Spencer Whipple,2,0,10
12,1,Christian Ponder,21,2,173
17,3,Denard Robinson,29,1,215
18,0,Kirk Cousins,25,1,284
1,0,Keith Nichol,1,0,3
17,0,Blaine Gabbert,29,2,191
3,1,James Franklin,4,1,35
16,1,Cody Hawkins,25,0,133
15,0,Tyler Hansen,21,0,117
18,0,TJ Yates,34,1,164
21,0,Kyle Parker,38,1,214
0,0,Jamie Harper,1,0,0
38,2,Russell Wilson,51,3,328
3,0,Mike Glennon,4,0,19
7,2,David Shinskie,24,1,89
4,1,Mike Marscovetra,8,1,84
20,1,Colin Kaepernick,27,0,273
0,1,Brandon Wimberly,1,0,0
14,2,Jordan La Secla,33,0,145
2,0,Matt Faulkner,4,0,49
20,0,Chandler Harnish,25,2,211
13,1,Chester Stewart,27,1,148
2,0,Andrew Manley,2,0,32
5,1,Tanner Rust,10,0,6
10,1,Brad Gruner,20,1,145
2,0,Stump Godfrey,3,0,15
30,0,Dan Persa,41,0,305
6,1,Rob Henry,18,0,47
24,0,Dayne Crist,39,1,242
27,1,Tino Sunseri,39,1,272
9,0,Chase Baine,17,0,77
0,0,Riley Dodge,1,0,0
14,0,Ryan Aplin,26,1,169
0,0,Dwayne Frampton,1,0,0
24,0,Terrelle Pryor,30,3,334
1,0,Joe Bauserman,1,0,14
0,1,Ken Guiton,1,0,0
16,2,Ben Chappell,26,0,106
2,0,Dusty Kiel,4,0,28
1,1,Edward Wright Baker,5,0,7
9,0,Boo Jackson,14,3,76
1,0,Philip Bates,2,0,47
23,1,Matt Schilz,37,2,277
8,1,Robert Bolden,21,1,142
2,0,Kevin Newsome,5,0,28
15,0,Nathan Scheelhaase,19,1,151
1,0,Jason Ford,1,1,4
17,1,Stephen Garcia,20,3,201
27,0,Greg McElroy,34,2,315
0,0,AJ McCarron,1,0,0
9,2,BJ Daniels,23,0,124
12,0,Ryan Nassib,22,1,129
20,0,Austin Davis,39,1,237
18,3,Dominique Davis,36,4,305
27,1,Kyle Padron,40,3,381
20,0,GJ Kinne,41,0,229
20,0,Andrew Luck,24,3,285
28,0,Matt Barkley,45,3,390
0,0,Marc Tyler,1,0,0
14,0,Andy Dalton,17,3,270
1,0,Yogi Gallegos,1,0,11
11,1,Dax Crum,17,0,116
20,0,Ryan Griffin,34,3,211
1,0,Joe Kemp,2,0,12
2,0,DJ Ponder,5,0,12
3,0,Trent Steelman,5,1,31
15,1,Jerrod Johnson,40,1,212
27,1,Ryan Mallett,38,3,310
42,1,Taylor Potts,59,4,462
31,0,Robert Griffin III,42,2,384
1,0,Brody Trahan,1,0,34
1,0,Kendall Wright,1,0,9
19,0,Trevor Vittatoe,32,3,327
0,0,Carson Meger,1,0,0
23,0,Nick Fanuzzi,38,3,201
16,0,Larry Smith,27,2,253
3,0,Jared Funk,4,1,100
10,1,Alex Gillett,20,0,99
1,0,Devontae Payne,5,0,5
13,0,Tyrod Taylor,23,1,161
1,0,Logan Thomas,2,0,3
21,1,Ryan Radcliff,48,3,266
37,0,Tanner Price,53,2,326
8,1,Ricky Dobbs,19,2,94
23,1,Jake Locker,38,1,209
0,0,Jesse Callier,1,0,0
21,1,Steven Threet,34,2,288
25,1,Jeff Tuel,40,1,245
9,0,Darron Thomas,13,1,171
13,0,Nathan Costa,15,1,151
17,0,Scott Tolzien,23,1,223
11,0,Adam Weber,25,3,249
12,0,Geno Smith,16,3,220
1,0,Barry Brunetti,4,0,6
8,1,Caleb Herring,14,1,101
12,1,Omar Clayton,18,0,79
15,1,Brian Anderson,30,1,129
2,0,Eddie Sullivan,7,1,97
11,1,Jeff Godfrey,21,0,138
26,1,Jordan Webb,46,0,228
15,0,Carson Coffman,16,2,184
0,0,Collin Klein,1,0,0
24,0,Geno Smith,31,2,219
20,3,BJ Daniels,30,0,119
2,0,Bobby Eveld,3,0,18
18,0,Adam Froman,27,1,179
1,0,Doug Beaumont,1,0,27
18,2,Zach Collaros,28,5,275
17,0,Greg McElroy,25,2,219
18,1,Jeremiah Masoli,40,1,110
10,0,Cameron Newton,14,1,140
0,0,Kodi Burns,1,0,0
25,2,Tyler Wilson,34,4,332
10,0,Ryan Mallett,15,1,96
16,0,Keith Wenning,29,3,145
10,1,Alex Gillett,18,3,225
7,0,Kyle Parker,20,0,106
1,0,Tajh Boyd,1,0,13
24,3,Danny OBrien,45,0,302
1,0,DaRel Scott,1,1,4
0,0,Jamarr Robinson,1,0,0
29,3,Ryan Radcliff,52,0,329
29,0,Zac Dysert,47,3,399
21,1,Tyler Hansen,28,1,207
22,1,Robert Griffin III,27,1,234
10,0,Pete Thomas,14,3,233
15,0,Omar Clayton,23,0,114
1,0,Caleb Herring,1,0,11
18,5,Sean Renfree,38,0,157
4,0,Brandon Connette,6,0,30
17,0,Jacory Harris,34,1,224
37,0,Dominique Davis,53,2,376
26,3,Russell Wilson,52,1,322
24,1,John Brantley,39,0,210
4,0,Chris Relf,9,0,33
19,3,Christian Ponder,31,2,170
9,0,Chase Rettig,24,0,95
12,0,Ryan Colburn,20,1,132
11,0,Matt Christian,22,0,155
2,0,Andrew Manley,5,0,1
15,0,Aaron Murray,24,2,287
4,0,Hutson Mason,4,0,28
5,1,Larry Smith,14,0,70
1,0,Jared Funk,5,0,12
0,0,John Cole,1,0,0
5,0,Josh Nesbitt,13,1,86
0,0,Tevin Washington,1,0,0
20,4,Dwight Dasher,35,0,173
26,0,Bryant Moniz,36,3,287
14,2,Colin Kaepernick,26,2,159
26,0,Ben Chappell,42,4,382
33,2,Ryan Aplin,44,2,275
1,0,Phillip Butterfield,1,0,1
32,0,Mike Hartline,42,4,349
20,2,Stephen Garcia,32,2,382
9,0,Jarrett Lee,14,0,75
5,0,Jordan Jefferson,8,0,28
31,0,Ross Jenkins,44,3,422
24,1,Nathan Enderle,50,3,373
8,0,Brian Reader,10,2,140
13,0,Kirk Cousins,24,1,201
15,3,Nathan Scheelhaase,27,0,141
11,0,Ryan Williams,21,2,237
0,0,Tyler Bass,2,0,0
0,0,Cannon Smith,1,0,0
19,0,Austin Davis,30,3,275
17,2,Tate Forcier,26,1,239
13,1,Denard Robinson,18,1,96
17,0,Richard Stanzi,24,3,248
6,0,Ricky Dobbs,9,1,84
28,1,Kyle Padron,42,3,254
4,0,Taylor Martinez,12,0,63
4,0,Zac Lee,9,0,14
4,0,Garrett Gilbert,16,0,62
13,2,Chandler Harnish,26,2,160
7,1,Jerry Davis,23,1,101
2,0,Alex Zordich,3,0,19
18,1,Dayne Crist,28,3,255
1,0,John Goodman,1,1,32
1,0,Nate Montana,1,0,12
28,2,Alex Carder,43,0,277
13,0,Chase Baine,28,0,142
17,0,Wesley Carroll,31,2,288
14,1,Boo Jackson,21,1,161
1,0,Philip Bates,1,0,42
1,0,Riley Dunlop,1,1,35
16,2,Patrick Nicely,29,0,159
5,0,Matt Rodgers,5,1,47
30,0,Landry Jones,34,3,334
2,0,Drew Allen,4,0,13
12,0,Austen Arnaud,18,0,102
3,0,Jerome Tiller,9,0,22
13,1,Rob Henry,20,1,163
20,2,Adam Weber,45,2,214
14,0,Nick Fanuzzi,21,3,206
23,1,David Piland,45,3,282
18,1,Chas Dodd,30,2,251
0,0,Mohamed Sanu,1,0,0
8,0,Trent Steelman,14,0,115
14,1,Ryan Lindley,26,1,247
13,1,Tim Jefferson Jr,30,1,175
7,1,Jordan La Secla,16,0,74
2,0,Matt Faulkner,5,0,15
1,0,Dasmen Stewart,2,0,3
14,0,Kellen Moore,16,2,231
8,0,Joe Southwick,13,0,83
1,0,Michael Coughlin,3,0,8
25,2,Ryan Nassib,46,1,231
17,0,Tino Sunseri,24,4,281
24,0,Andy Dalton,36,4,273
14,2,Jake Heaps,30,0,91
9,0,Mike Gerardi,15,2,163
1,1,Chester Stewart,3,0,11
30,0,Matt Schilz,51,1,287
15,0,GJ Kinne,25,2,206
36,1,Ryan Griffin,53,2,412
1,0,Joe Kemp,1,0,34
1,0,DJ Ponder,2,0,0
30,0,Austin Dantin,47,1,229
16,1,Spencer Keith,28,0,145
23,3,Corey Robinson,33,1,237
1,0,Jonathon Chandler,1,1,34
1,0,Jerrel Jernigan,1,0,0
23,1,Chris Masson,41,1,246
2,0,Brad McGuire,3,0,6
27,0,Jerrod Johnson,48,1,322
31,0,Blaine Gabbert,47,3,361
28,0,Taylor Potts,43,1,226
24,2,Brandon Weeden,35,1,356
20,0,Bryan Ellis,28,3,272
15,3,Trevor Vittatoe,33,0,169
25,0,Matt Barkley,37,5,352
5,0,Mitch Mustain,7,0,39
15,2,Kevin Riley,29,2,193
15,3,Marc Verica,25,0,139
3,1,Michael Rocco,8,0,45
0,1,Ross Metheny,1,0,0
17,0,TJ Yates,22,3,325
1,0,Bryn Renner,1,0,14
19,0,Tyrod Taylor,27,3,292
3,0,Logan Thomas,8,0,22
3,0,Tanner Price,16,1,92
1,0,Skylar Jones,1,0,0
21,1,Jake Locker,35,5,286
17,3,Ryan Katz,31,1,206
18,2,Jeff Tuel,32,1,257
14,1,Matt Scott,20,0,139
6,0,Nick Foles,7,0,71
13,1,Scott Tolzien,16,0,152
14,1,Terrelle Pryor,28,0,156
12,1,Kawaun Jakes,21,2,127
1,0,Antonio Andrews,1,0,37
0,0,Bobby Rainey,1,0,0
20,0,Kolton Browning,33,1,208
0,0,Aaron Munoz,2,0,0
8,0,Austyn Carta Samuels,12,0,84
2,0,Dax Crum,4,1,32
0,0,David Leonard,1,0,0
16,3,Jordan Wynn,25,2,230
1,0,Terrance Cain,1,0,13
22,0,Darron Thomas,31,3,308
2,0,Nathan Costa,2,0,4
16,1,Richard Brehaut,23,0,159
30,1,Zach Collaros,53,3,463
4,0,Chazz Anderson,8,0,49
13,0,BJ Daniels,16,2,286
12,1,Patrick Nicely,24,0,120
17,0,Alex Carder,24,5,372
1,0,Tyler VanTubbergen,2,0,10
0,0,Darevon Chance,1,0,0
28,1,Ryan Aplin,46,1,230
1,0,Phillip Butterfield,1,0,4
13,2,Jeff Van Camp,27,2,227
0,0,David Kooi,1,0,0
13,1,Ryan Mallett,24,1,196
3,0,Tyler Wilson,5,0,71
21,0,Jeremiah Masoli,36,3,327
18,0,Matt Scott,22,2,233
17,0,Jake Locker,29,1,183
1,0,Keith Price,4,0,9
10,0,Cameron Newton,16,0,86
7,1,Jordan Jefferson,14,0,46
8,0,Jarrett Lee,14,0,43
1,0,Spencer Ware,1,1,39
26,1,Robert Griffin III,38,4,404
20,1,Carson Coffman,29,0,231
1,0,Daniel Thomas,1,1,67
18,2,Chase Rettig,33,1,189
26,0,Danny OBrien,39,3,179
18,2,Matt Schilz,35,0,118
1,0,Calvin Wiley,1,0,16
1,0,Aaron Pankratz,3,0,11
26,0,Spencer Keith,32,2,223
11,3,Alex Zordich,26,0,98
0,0,Terrell Jackson,1,0,0
0,0,Jerry Davis,5,0,0
9,2,Mike Gerardi,15,3,131
10,1,Jake Heaps,18,1,81
13,0,Austyn Carta Samuels,26,1,110
0,0,Dax Crum,3,0,0
19,0,Kevin Riley,28,2,240
0,0,Brock Mansion,1,0,0
8,2,Steven Threet,16,0,125
8,1,Samson Szakacsy,17,0,52
13,1,Jeff Godfrey,18,1,178
5,0,LD Crow,6,1,91
10,0,Nick Fanuzzi,14,1,84
4,0,Taylor Cook,6,0,57
17,0,Kyle Parker,27,1,167
6,1,Josh Nesbitt,19,1,83
22,0,Cody Hawkins,43,2,274
9,0,Tyler Hansen,10,0,62
24,1,Taylor Potts,38,2,286
23,1,Dominique Davis,39,2,208
5,0,Brad Wornick,7,0,53
0,0,Dwayne Harris,1,0,0
27,3,Brian Anderson,47,1,217
3,0,Eddie Sullivan,7,0,17
25,0,Nathan Enderle,47,3,291
2,0,Brian Reader,4,0,13
8,0,Matt Christian,29,2,134
13,0,Nathan Scheelhaase,21,2,123
26,3,Ben Chappell,48,1,279
0,1,Dusty Kiel,1,0,0
25,0,Richard Stanzi,37,3,258
20,1,Scott Tolzien,26,1,205
9,2,Jordan Webb,18,1,90
7,0,Kale Pick,12,0,40
0,0,Quinn Mecham,1,0,0
12,0,Ryan Tannehill,16,3,155
12,0,Jerrod Johnson,20,0,139
27,1,Mike Hartline,43,4,353
9,0,Aaron Murray,12,0,113
16,2,Chris Masson,34,1,223
1,0,Brad McGuire,1,0,32
18,0,Kawaun Jakes,22,1,262
18,0,Adam Froman,30,1,195
6,0,Zach Frazer,8,0,52
4,1,Michael Box,12,0,35
21,1,Jacory Harris,32,3,217
12,2,TJ Yates,21,0,140
21,4,Zac Dysert,36,2,332
10,1,Boo Jackson,19,0,149
26,1,Adam Weber,49,3,299
11,0,Robert Bolden,13,1,130
6,1,Matthew McGloin,13,2,76
30,0,Blaine Gabbert,42,1,308
32,2,Landry Jones,50,3,303
8,0,Chris Relf,19,1,107
23,0,Bryan Ellis,45,1,236
11,1,Dwight Dasher,19,2,219
25,2,Kolton Browning,43,1,232
1,0,Luke Russell,1,0,34
1,0,Cody Wells,1,0,7
2,0,Ricky Dobbs,2,1,71
19,2,Dayne Crist,31,1,178
6,0,Tommy Rees,7,0,79
12,0,Chandler Harnish,19,0,138
17,3,Ryan Radcliff,25,1,178
4,1,Brandon Fricke,8,0,33
11,1,BR Holbrook,27,1,124
4,0,Brad Gruner,9,1,69
18,1,Ryan Lindley,37,2,249
18,1,Dan Persa,29,0,187
1,0,Jeremy Ebert,1,0,28
29,0,Kirk Cousins,43,3,331
1,0,Aaron Bates,1,0,21
16,2,Terrelle Pryor,22,3,270
2,0,Joe Bauserman,2,1,30
1,0,Ken Guiton,1,0,5
9,1,Rob Henry,18,0,58
6,1,Sean Robinson,10,0,30
18,1,Brandon Weeden,35,2,283
23,0,Taylor Martinez,35,5,323
21,1,Tino Sunseri,27,3,307
1,0,Pat Bostick,1,0,0
8,1,Chas Dodd,19,0,62
2,0,Tom Savage,3,1,46
19,2,Jordan La Secla,31,2,292
4,0,Matt Faulkner,5,0,29
1,0,Brandon Rutley,1,0,6
10,0,Ryan Colburn,18,0,125
1,0,Isaiah Burse,1,1,43
26,2,Kyle Padron,46,2,318
19,0,David Piland,32,1,233
20,1,Andrew Luck,28,3,190
21,2,Jeff Tuel,28,4,298
11,1,Andy Dalton,20,1,185
3,0,Tim Jefferson Jr,7,0,47
12,1,Matt Simms,22,0,117
5,1,Tyler Bray,14,0,39
21,0,Greg McElroy,32,0,264
3,0,AJ McCarron,3,1,62
34,3,Garrett Gilbert,57,2,344
11,1,Austen Arnaud,23,2,136
14,2,Austin Dantin,18,1,197
19,3,Keith Wenning,39,3,224
23,0,Jordan Wynn,29,3,321
9,0,Terrance Cain,11,1,106
19,1,Pete Thomas,28,0,185
10,2,Trevor Vittatoe,21,1,102
0,0,James Thomas II,3,0,0
19,1,Ryan Griffin,34,2,201
0,0,Joe Kemp,1,0,0
7,2,Diondre Borel,23,0,99
1,0,Austin Alder,1,0,14
2,0,Jeremy Higgins,2,0,10
25,2,Bryant Moniz,41,1,389
0,0,Brent Rausch,2,0,0
13,0,Larry Smith,31,0,142
31,1,Stephen Garcia,39,2,355
18,0,Marc Verica,31,2,203
1,0,Jimmy Howell,1,1,56
1,0,Michael Rocco,2,0,11
7,1,Alex Gillett,12,0,64
0,0,Devontae Payne,1,0,0
13,0,Tyrod Taylor,17,3,280
6,0,Logan Thomas,14,0,52
12,1,Sean Renfree,32,0,116
0,1,Brandon Connette,4,0,0
20,3,Geno Smith,37,1,178
5,0,Ryan Nassib,15,1,63
20,1,Kellen Moore,28,2,298
1,0,Austin Pettis,1,1,7
24,0,Ross Jenkins,39,1,222
0,0,Richie Casey,1,0,0
18,1,Russell Wilson,28,1,178
17,0,Christian Ponder,28,1,196
18,0,Zach Frazer,29,0,166
22,0,Geno Smith,34,0,160
8,2,Tim Jefferson Jr,13,1,201
15,1,Jordan Wynn,23,1,148
27,0,Ryan Mallett,44,3,409
1,0,Tyler Wilson,4,0,8
4,0,Larry Smith,12,1,25
2,2,Jared Funk,5,0,11
4,0,Trent Steelman,11,0,65
26,0,Steven Threet,32,3,300
6,0,Brock Osweiler,11,0,75
17,2,Jeff Tuel,26,0,200
6,0,Marshall Lobbestael,11,0,56
0,0,Reid Forrest,1,0,0
9,1,Chase Rettig,16,1,136
21,2,Kyle Parker,39,0,176
16,0,Alex Zordich,33,0,210
21,2,Zac Dysert,36,2,231
8,0,Jeff Godfrey,12,2,159
39,1,Dominique Davis,54,3,310
18,1,Chazz Anderson,33,1,148
3,0,Brendon Kay,6,0,20
16,1,Ryan Nassib,26,2,125
14,1,Ryan Radcliff,25,1,132
22,2,Matt Schilz,39,0,200
17,0,Pete Thomas,25,1,256
0,0,John Mosure,1,0,0
8,0,Stump Godfrey,16,1,82
4,0,BR Holbrook,6,0,59
15,2,Alex Gillett,26,0,170
6,0,Devontae Payne,13,0,56
10,0,Terrance Owens,15,4,234
1,0,Eric Page,1,1,5
0,0,Alex Pettee,1,0,0
19,0,Jeff Van Camp,27,1,169
20,3,Wesley Carroll,32,0,210
0,0,Wayne Times,2,0,0
18,3,Aaron Murray,37,3,313
16,1,John Brantley,25,0,193
2,0,Trey Burton,2,0,26
27,1,Bryant Moniz,38,3,326
2,0,Shane Austin,4,0,27
0,0,David Graves,2,0,0
23,2,Nathan Enderle,41,0,207
7,0,Brian Reader,11,1,105
16,0,Nathan Scheelhaase,20,4,195
2,0,Eddie McGee,4,0,9
7,0,Sean Robinson,20,1,52
30,1,Ben Chappell,54,1,308
18,0,Dan Persa,28,2,212
1,0,Evan Watkins,2,0,13
11,0,Richard Stanzi,15,3,190
0,0,Marvin McNutt,1,0,0
21,3,Kirk Cousins,29,1,198
4,0,Andrew Maxwell,10,0,29
16,0,Austen Arnaud,26,0,168
22,1,Quinn Mecham,33,1,149
23,2,Carson Coffman,35,0,170
2,1,Daniel Thomas,3,0,8
22,0,Brandon Weeden,39,2,298
18,0,Spencer Keith,38,1,252
1,0,Sam Kirkland,1,1,24
15,3,Keith Wenning,32,1,200
20,0,Kolton Browning,30,1,226
1,0,Zach Rhodes,1,0,11
16,2,Corey Robinson,38,1,167
0,0,Jerrel Jernigan,1,0,0
13,0,Danny OBrien,20,4,168
3,0,Jamarr Robinson,3,0,17
0,0,Tony Logan,1,0,0
16,1,Tanner Price,31,1,156
1,1,Skylar Jones,3,0,2
2,1,Cannon Smith,5,0,65
2,0,Ryan Williams,7,0,27
20,0,David Piland,23,5,292
4,0,Terrance Broadway,4,1,111
9,1,Adam Weber,20,0,162
18,1,Terrelle Pryor,22,2,222
2,0,Joe Bauserman,2,0,22
20,1,Jeremiah Masoli,33,1,189
18,0,Cam Newton,24,2,209
1,0,Kodi Burns,1,1,20
13,0,Brian Anderson,26,1,138
22,1,Trevor Vittatoe,40,1,229
7,0,Chris Relf,16,1,111
0,0,Tyler Russell,2,0,0
23,3,Mike Hartline,41,2,258
0,0,Randall Cobb,1,0,0
13,0,Ricky Dobbs,27,2,227
28,0,Sean Renfree,30,1,314
23,1,Taylor Yates,33,1,238
6,0,Taylor Martinez,9,1,115
1,0,Zac Lee,3,0,11
18,1,Blaine Gabbert,42,1,199
10,0,Colin Kaepernick,15,2,190
2,0,Tyler Lantrip,3,0,19
24,0,Diondre Borel,38,2,399
0,0,Dontel Watkins,1,0,0
23,0,Matt Christian,44,2,259
22,0,Jordan La Secla,35,3,361
0,0,Matt Faulkner,3,0,0
33,3,Tommy Rees,54,4,334
0,0,Dayne Crist,2,0,0
18,0,GJ Kinne,34,1,196
16,4,Boo Jackson,22,3,240
25,1,Brad McGuire,39,2,384
2,0,Chris Masson,4,0,14
32,0,Landry Jones,46,4,453
2,0,Drew Allen,3,0,35
17,0,Cody Hawkins,44,1,187
20,0,Ryan Katz,27,1,184
1,0,Jacquizz Rodgers,1,1,11
0,0,Cody Vaz,2,0,0
14,0,Brock Mansion,24,1,138
3,0,Kevin Riley,5,0,45
13,0,Tino Sunseri,24,0,123
13,0,Adam Froman,22,0,82
0,1,Justin Burke,1,0,0
17,0,Matthew McGloin,28,1,250
11,0,Denard Robinson,23,1,190
0,0,Tate Forcier,2,0,0
13,1,Stephen Garcia,22,1,223
9,1,Tyler Bray,15,2,159
10,0,Matt Simms,13,1,153
30,2,Austin Davis,48,2,388
0,0,VJ Floyd,1,0,0
22,3,Bryan Ellis,34,3,241
15,0,Mike Gerardi,22,1,209
15,1,Patrick Nicely,26,0,134
0,0,Gary Pride,1,0,0
22,1,Garrett Gilbert,39,0,231
1,0,Foswhitt Whittaker,1,0,26
16,1,Robert Griffin III,24,2,219
11,1,Ryan Griffin,24,1,121
18,0,Kyle Padron,32,1,354
1,0,JJ McDermott,3,0,4
36,1,Ryan Tannehill,50,4,449
