average kickoff return, average kickoff return yards, kickoff return touchdowns, kickoff returns, longest kickoff return, name
1.000,,0,1,1,Benjamin Watson
22.000,,0,7,30,Chris Carr
18.000,,0,4,34,Chad Morton
21.000,,0,4,26,Darren Sproles
19.000,,0,2,21,Roc Alexander
15.000,,0,1,15,Charlie Adams
22.000,,0,8,39,DeAndra Cobb
14.000,,0,2,17,Jamal Robertson
25.000,,0,5,54,Josh Cribbs
13.000,,0,2,14,Chester Taylor
9.000,,0,2,9,Jamel White
28.000,,0,5,44,Tyson Thompson
24.000,,0,2,29,Aveion Cason
26.000,,0,2,32,Ahmad Carroll
10.000,,0,1,10,William Henderson
13.000,,0,6,22,Josh Scobey
17.000,,0,3,24,Dominic Rhodes
13.000,,0,1,13,Troy Walters
14.000,,0,4,20,Reggie Swinton
26.000,,0,2,31,Derrick Wimbush
33.000,,0,4,43,Adam Jones
16.000,,0,3,22,Courtney Roby
22.000,,0,1,22,Dante Hall
23.000,,0,7,38,Tab Perry
0.000,,0,1,0,Matt Schobel
23.000,,0,2,28,Troy Williamson
23.000,,0,6,34,Rashied Davis
5.000,,0,1,5,John Gilmore
36.000,,0,3,65,Andre Davis
33.000,,0,2,38,Tim Dwight
21.000,,0,1,21,Patrick Pass
22.000,,0,3,23,Wes Welker
3.000,,0,1,3,Travis Minor
36.000,,1,6,95,Justin Miller
29.000,,0,1,29,Jerricho Cotchery
25.000,,0,6,39,Terrence McGee
0.000,,0,1,0,Tim Euhus
20.000,,0,4,25,Bruce Perry
12.000,,0,1,12,Mike Patterson
18.000,,0,4,19,Antonio Brown
30.000,,0,1,30,Ladell Betts
20.000,,0,3,27,Quincy Morgan
63.000,,0,1,63,Ricardo Colclough
21.000,,0,6,33,Eddie Drummond
16.000,,0,4,20,Otis Amey
22.000,,0,4,29,Jerome Mathis
28.000,,0,3,37,Michael Pittman
20.000,,0,3,24,Aaron Stecker
5.000,,0,1,5,Lamont Hall
13.000,,0,1,13,Fred McAfee
24.000,,0,4,27,Michael Pittman
21.000,,0,2,23,Ladell Betts
12.000,,0,1,12,Mike Sellers
18.000,,0,2,18,Ellis Hobbs
24.000,,0,4,28,Derrick Wimbush
11.000,,0,1,11,Rich Alexis
20.000,,0,6,28,Chad Morton
17.000,,0,1,17,Jamal Robertson
23.000,,0,5,32,Tab Perry
8.000,,0,1,8,Kevin Walter
20.000,,0,2,20,Quincy Morgan
18.000,,0,1,18,Ricardo Colclough
36.000,,0,1,36,Ike Taylor
16.000,,0,3,21,Josh Scobey
18.000,,0,4,22,Ladell Betts
20.000,,0,1,20,Jimmy Farris
18.000,,0,3,29,Charlie Adams
19.000,,0,1,19,DaWilliams
20.000,,0,3,21,Andre Davis
29.000,,0,3,32,Ellis Hobbs
17.000,,0,3,21,Dominic Rhodes
16.000,,0,2,18,Ike Taylor
22.000,,0,1,22,Ricardo Colclough
23.000,,0,5,31,Rashied Davis
17.000,,0,1,17,Adrian Peterson
25.000,,0,4,34,Jamal Robertson
27.000,,0,4,47,Charlie Adams
11.000,,0,1,11,Cecil Sapp
21.000,,0,2,22,Ike Taylor
25.000,,0,2,32,Josh Scobey
18.000,,0,4,21,Rod Smart
23.000,,0,3,26,Jamal Robertson
21.000,,0,2,22,Ricardo Colclough
18.000,,0,3,25,Josh Scobey
16.000,,0,1,16,Maurice Morris
