name, rushes, rushing touchdowns, rushing yards
T Smith II,2,0,0
I Abdul Qawee,1,0,0
D Gibbons,3,0,-14
D Williams,10,0,65
D Whaley,11,0,32
A Allen,8,0,31
C Hayden,2,0,1
D Anderson,15,1,106
K Hicks,12,1,44
K Hill,11,0,35
S Olonilua,2,2,14
A Bradshaw,25,1,147
D Woolfolk,21,2,91
K Walker,8,0,61
N Schrage,1,0,15
C Holt,3,0,5
J Trainor,3,0,4
A Davidson,2,0,3
T Jackson,10,1,75
J Hawkins,9,0,41
E Reed,3,0,3
A Johnson,1,0,0
J Taylor,17,0,87
B Dawkins,13,0,26
K Tate,4,0,24
Z Green,5,1,15
D Birden,14,1,83
D Catalon,18,0,78
K Allen,4,0,-2
K Ballage,15,1,44
N Ralston,3,0,18
N Harry,1,0,-2
M Wilkins,11,0,-15
R Penny,18,1,216
J Washington,16,0,56
C Chapman,8,0,9
C Huntley,10,1,89
J Gilbert,18,2,41
M Dunner,4,1,19
R Neal,6,0,15
J Hall,3,0,4
S Brown,17,0,151
A Erdely,14,3,77
J Haden,7,0,47
J Noble III,4,0,29
L Stanley,2,0,13
S Copeland,1,1,7
C Stephens,2,0,5
T Johnston III,1,0,4
D Lee,1,0,3
J Lovett,18,0,72
T Nicholson,1,0,31
C Platt,1,0,26
A Solomon,10,0,9
J Rhodes,20,0,103
D Sturm,12,0,98
T Clay,9,0,25
B Winnegan,1,0,-2
T Smith,5,0,46
A Dillon,15,0,43
J Hilliman,8,0,23
D Jones,3,0,21
T Levy,3,0,18
A Brown,3,0,8
D Wade,3,0,7
J Wolford,20,1,92
C Carney,13,1,40
M Colburn II,14,0,27
A Byrd,3,0,4
T Hines,1,0,-4
J Cleveland,10,0,87
D Wilson,9,0,37
A Clair,4,0,34
J Morgan,10,0,2
M Domer,2,0,1
C Streveler,23,3,119
M Fredrick,16,1,81
K Henry,8,0,16
B Klett,2,0,3
U Tolutau,5,1,25
K Fonua,8,0,22
B Tanner,1,0,6
T Dye,2,0,6
J Trinnaman,1,0,5
S Canada,1,0,3
T Mangum,6,0,-4
T Huntley,19,1,89
Z Moss,11,0,21
T McCormick Jr,4,0,12
P Laird,12,3,191
D Robertson,2,1,40
T Watson,7,0,33
V Enwere,5,0,-2
R Bowers,7,0,-30
S Cantwell,20,1,61
K Smith,11,0,41
T Garrett,3,0,18
T Prince,2,0,11
D Denby,1,0,9
R Shaheed,1,0,0
K Bryant,19,2,59
A Choice,7,0,17
T Feaster,3,0,15
C Fuller,4,0,9
Z Cooper,1,0,0
K Pettway,22,0,74
E Stove,1,0,6
C Cox,1,0,0
J Stidham,18,0,-42
P Lindsay,26,1,87
M Adkins II,4,0,16
K Nixon,1,0,5
B Bisharat,2,0,-1
S Montez,5,1,-5
S Noyer,1,0,-8
A Taylor,8,0,66
R Brown,11,0,41
T Morbley,2,0,23
A Smith,5,0,11
W Jones III,9,0,5
D Williams,10,0,4
J Nelson,1,0,3
T Watts,1,0,3
I Matthews,12,0,94
D Dawkins,12,1,73
N Stevens,2,0,41
M Kinsey,5,1,26
D Clark,1,0,16
R Boddie,4,0,14
M McElroy,2,0,9
D Brown,6,0,25
D Sealey,8,0,24
Q Washington,4,0,17
T James,6,0,13
K Sadler,1,0,7
L Anthony,1,0,-9
D Jones,16,2,108
S Wilson,14,1,58
B Brown,14,0,29
Q Harris,7,0,20
D Jackson,7,0,20
J Jackson,7,1,18
J Larkin,6,0,18
J Roberts,1,0,15
J Brown,1,0,13
J Moten IV,1,0,2
R Lees,1,0,-4
C Thorson,4,0,-40
S Werts,31,0,124
W Fields,15,0,52
L Ramsby,8,1,29
M Garrett,2,0,24
D Godfrey,1,0,4
E Gray,13,1,77
T Knight,9,0,55
D Goodrich,5,0,15
N OConnor,1,0,4
D Sanborn,1,0,-2
J Howard,6,1,82
Q Searcy,4,0,36
K Benson,11,0,26
T Marshall,13,1,25
N Cottrell,4,0,17
J Green,1,0,11
C Lynch,2,0,10
Q Weimerskirch,3,0,7
M Jordan,5,0,-4
R Thomas,18,0,86
B Horn,18,0,27
T Terry,2,0,3
A Duckworth,18,0,80
I Saunders,9,0,27
D Thigpen,7,0,10
M Linehan,2,1,6
L Thomas,17,3,190
A Rogers,16,1,86
X Campbell,17,0,81
M Epstein,21,0,111
C Crouch,12,1,44
R Bonner,12,0,25
K Foster,3,0,11
A Roberts,1,0,3
D Ferby,7,0,14
Q Baker,5,0,11
M White,3,1,-8
D Montgomery,20,1,113
M Warren,4,0,15
J Park,2,0,3
A Wadley,28,1,118
J Butler,10,0,37
I Smith Marsette,1,0,7
N Stanley,2,0,2
D Williams,18,2,64
D Thompson,10,0,48
R Schadler,1,1,33
Q Hampton,1,0,13
K Herbert,2,0,6
P Bender,2,0,-17
J Ward,11,0,59
S Morris,8,0,32
K Gwilly,6,0,13
R Ross,3,0,11
D Spalding,7,1,8
A Barnes,16,1,99
J Ertz,13,1,76
D Warmack,7,1,43
M McCoy,4,1,33
W Dimel,4,1,29
T Burns,5,0,15
S Thompson,2,0,9
H Klugh,10,1,33
R Washington,7,0,28
B LeMay,3,0,25
A McAllister,6,0,16
C Montgomery,1,0,5
B Barden,1,0,3
N Holley,21,1,119
W Mathews,10,0,64
M Carrigan,1,0,38
J Rankin,8,0,31
M Washington,6,0,17
K Price,1,0,15
K Gamble,6,2,10
A Philyaw,20,1,167
C Newton,14,2,34
D Wortham,10,0,28
J Ezzard,1,0,1
A Lewis,1,0,1
K Johnson,1,0,0
B Snell Jr,19,1,103
S King,9,0,61
S Johnson,6,1,48
G Johnson,1,0,11
A Rose,1,0,2
D Barker,2,0,-15
L Scott,9,1,40
J Lewis,4,0,23
A Booth,2,0,4
D McCleskey Jr,1,0,2
T Boyle,4,0,-7
D Guice,15,2,102
N Brossette,11,0,63
D Williams,8,2,38
M Brennan,2,0,7
L Fournette,1,0,7
R Gage,3,0,2
D Dillon,1,0,2
C Edwards Helaire,1,0,2
D Etling,4,0,-1
D Bridges,15,1,88
A Trotter,3,0,-5
N Tiano,9,0,-15
B Scott,13,0,96
J Craft,18,0,81
J Dancy,7,0,45
I Tucker,3,0,25
K McKnight,1,1,1
J Smith,7,0,-9
N Fitzgerald,10,2,111
A Williams,9,0,107
K Hill,10,1,62
N Gibson,5,0,15
D Lee,2,0,15
K Thompson,2,0,11
D Thomas,1,0,7
T Johnson,5,2,124
J Leake,4,1,78
K Hill,5,0,41
L Harrison,8,0,33
J Funk,3,1,32
M Bortenschlager,9,1,29
D Moore,1,1,21
R Brand,1,0,9
R Stover,13,0,52
S Simpson,12,0,25
K Young,5,0,10
A Platt,5,0,10
R Dorsey,1,0,2
B Ally,8,0,39
M Young,13,0,25
N Orekoya,1,0,23
A Isabella,1,0,14
R Comis,2,0,11
J Driscoll,0,0,8
A Ford,11,0,-41
J Cox,25,0,97
J Hoy,9,1,43
G Jackson,6,0,25
B LaRussa,5,0,22
B Simmons,3,0,10
L Scott,18,1,86
B Lewerke,9,2,81
D Stewart Jr,3,0,70
G Holmes,8,0,35
M London,8,0,28
H Rison,1,0,-2
L Bellamy,12,0,67
J Franklin,6,0,36
J Bogan,11,0,30
J Wassink,7,0,-17
A Smith,22,0,85
K Young,11,0,35
M Thomas,4,0,17
J Bester,2,0,11
L Ross,4,1,9
G Ragland,6,0,-8
J Craig,5,1,54
A Taner,4,0,51
K Williams,9,0,26
J Oatsvall,9,0,17
K Moore,3,0,11
P Momodu,3,0,6
T Nation,3,0,3
T Callahan,1,0,-8
T Isaac,20,0,133
D Peoples Jones,1,0,44
C Evans,5,0,15
K Higdon,4,0,13
O Samuels,1,0,3
W Speight,5,0,-13
M Boone,12,1,44
H Moore,10,0,29
G Doaks,6,0,25
M Warren II,1,0,3
J Wilkins,9,1,36
S Patterson,4,0,6
E Swinney,2,0,6
D Buford,1,0,4
D Pennamon,2,0,2
L Galloway,24,1,188
J Smith,1,0,16
T Cook,7,1,10
M Grayson,5,1,8
P Logan,1,0,6
D Fields,2,0,5
T Brown,1,0,0
C Weathers,1,0,-2
J Moore,1,0,-10
D Crockett,18,0,97
I Witter,12,0,72
L Rountree III,4,0,12
D Lock,3,0,-3
T Williams,14,0,78
R Dowdle,14,0,48
D Samuel,1,1,25
A Turner,5,0,16
J Bentley,4,0,5
H Hurst,1,1,2
Z Abey,29,0,108
C High,14,1,51
M Perry,2,0,17
J Walker,1,0,14
J Brown III,1,0,10
N Smith,1,0,1
T Walker,2,0,-4
J Brantley,9,1,73
D Hilliard,16,1,68
S Badie,9,0,37
D Bradwell,8,0,21
J Banks,3,0,6
J Brown,6,0,23
M Carter,8,1,15
B Harris,5,0,10
C Surratt,4,0,-31
M Williams,13,0,149
L Jackson,19,3,132
R Bonnafon,10,0,22
T Samuel,1,0,10
R Gallaspy II,12,2,61
R Finley,5,0,42
N Hines,13,0,29
J Samuels,2,0,13
K Davis,8,0,74
A Anderson,4,0,20
T Rodriguez,11,0,20
C Litton,1,0,-11
J Kincaide,12,0,63
K Moore,6,0,26
T Gangi,6,1,20
T Swanson,27,2,101
A Thompkins,12,0,54
S Seymour,14,0,48
R Gilliam,1,0,0
D Phillips,1,0,-1
L Woodside,3,0,-1
J Huff,11,0,88
M Jones,12,2,63
M Childers,5,0,28
D Santacaterina,5,0,14
T Mister,5,0,8
D Milton,3,0,7
C Blake,2,0,7
D Brown,1,0,7
T Harbison,2,0,5
J Parker,1,0,3
I Johnson,11,0,24
S Gilkey Jr,8,1,20
D McCullough,8,0,19
J Turner,1,0,8
R Columbus,3,0,5
A Gooch,2,0,-1
A Hollins,1,0,-5
M Kimble,9,0,-8
J Griffin IV,1,1,61
D Chestnut,9,0,44
T Owens,9,0,33
R McQuarley,10,0,30
T Tuioti,2,0,8
R Jordan,2,0,8
L Jordan,4,0,-8
L Rose III,21,0,99
J Huntley,2,0,4
T Rogers,2,0,1
J Adams,19,0,53
I Book,1,0,2
B Wimbush,16,1,1
T Jones Jr,1,0,-1
S Michel,13,1,73
N Chubb,13,0,63
D Swift,2,0,42
C Payne,3,0,12
M Hardman,2,0,7
B Herrien,2,0,1
J Fromm,5,0,-7
J Dobbins,13,1,72
J Barrett,18,0,66
M Weber,3,0,29
T Sermon,17,0,62
A Adams,6,0,20
R Anderson,3,0,10
K Murray,1,0,9
J Badet,2,0,5
J Smallwood,1,1,3
B Mayfield,7,0,-5
R Freeman,29,2,153
J Herbert,5,0,31
T Brooks James,6,0,7
C Nelson,2,0,6
K Benoit,1,1,5
T Bryant,20,1,107
M Wilbon,3,1,8
T Lindsey,2,0,5
L McNitt,1,0,2
T Lee,3,0,-13
A Pierce,8,0,35
R Nall,7,0,31
T Johnson,4,1,9
J Luton,7,0,5
R Smith,30,1,92
S Brooks,17,3,91
D Croft,1,1,64
C Rhoda,6,0,14
K McCrary,1,0,2
D Douglas,1,0,1
S Barkley,14,1,88
T McSorley,8,0,65
M Sanders,1,0,-3
Q Ollison,15,0,96
C Moss,11,0,46
D Hall,5,0,19
B Dinucci,5,1,8
M Ffrench,1,0,8
A Maddox,1,0,1
Q Henderson,2,0,-5
M Browne,5,0,-18
R Martin,13,0,68
G Edwards,12,1,56
J Hicks,2,0,5
K Bolin,2,0,1
J Lewis,1,0,-2
S Vann,16,0,67
B Turner,7,0,33
B Banham,6,0,15
I Eriksen,3,0,8
B Roback,2,0,-1
T Daniels,10,1,83
I Smith,17,1,77
A Hale II,6,0,33
C Kilcrease,4,0,17
J Adams,1,0,11
R Smith Jr,1,0,2
K Griggs,4,0,-8
K Howard,1,0,-18
D Benn,8,0,42
H Edwards,4,0,20
J Mims,7,0,16
J Lampley,1,0,8
G McDaniel,4,0,-10
X Jones,13,2,74
K Freeman,14,0,31
D Gillins,2,0,9
B Hicks,4,0,-7
R Peavey,1,0,-8
J Wilson,13,1,36
N Smith,5,0,31
M Fine,9,0,2
E Dungey,19,1,53
C Elmore,8,0,28
D Strickland,10,1,24
M Neal,7,0,18
E Philips,2,0,13
Z Mahoney,2,0,3
T Lee,18,1,50
B Stockstill,11,0,41
B Anderson,1,0,8
S Tucker,1,0,1
R James,1,0,0
D Hood,4,0,21
R Armstead,12,0,19
J Gardner,4,0,18
N Sharga,4,1,17
I Wright,1,0,9
L Marchi,1,0,-3
M Gudzak,11,0,17
A Forbes,5,0,15
J McClenton,3,0,0
S Shaud,1,0,-3
Z Bednarczyk,10,0,-9
J Kelly,18,0,80
C Fils Aime,3,2,41
T Jordan,4,0,22
T Chandler,4,0,14
T Coleman,4,0,9
J Guarantano,2,0,6
Q Dormady,2,0,-12
L Booker,15,0,76
J Keys,10,0,30
B Pugh,5,0,24
C Sparks,2,0,3
R Morgan,2,0,3
J McClendon,1,0,2
T McCoy,2,0,-6
I Harker,1,0,-10
C Warren III,16,2,166
K Porter,16,1,72
T Carter,6,1,56
S Ehlinger,7,0,48
J Heard,8,2,39
D Young,4,0,27
A Foreman,1,0,3
D Packer,5,0,22
M Aaron,3,0,14
T Nevens,6,0,12
Z Zigler,5,0,8
M Roberson,2,0,3
S Allen,1,0,-12
D Brewer,38,3,262
S Brooks,12,1,79
C Taylor II,14,2,68
C President,8,2,15
T Ragas,11,1,130
E Mitchell,8,1,84
J Davis,14,2,60
R Calais,3,0,12
J Wright,1,0,2
D Ray,3,0,1
J Henderson,8,2,107
J Chunn,13,3,61
J Anderson,5,0,34
K Barker,4,0,33
B Smith,2,0,14
B Silvers,2,0,10
T McCormick,1,0,0
G Golden,4,0,50
D King,9,0,30
A Jones Jr,5,0,15
D Pearson Jr,1,0,0
A Anderson,2,0,-4
K Jones,11,0,-6
K Bussey,15,1,97
T Williams,11,1,53
C Kirk,1,0,28
K Ford,6,0,20
J Hubenak,9,0,6
J Kibodi,1,0,3
K Mond,3,0,-10
K Irvin,16,0,62
C Fourcade,9,0,15
M Boudreaux,1,0,3
J Rogers,1,0,-1
D Taylor,3,0,-3
N Starks,7,0,42
D Felton,3,1,37
B Olorunfunmi,6,1,32
B Stephens,3,0,28
J Starks,3,0,10
G Gentosi,1,0,6
D Modster,1,0,-6
J Rosen,2,0,-17
D Saint Juste,27,0,154
C McDonald,3,1,75
S Gaudion,1,0,19
F Holly,7,0,19
R Tuiasoa,1,0,11
D Brown,3,0,3
S Carr,11,0,119
R Jones,23,2,116
V Malepeai,6,0,49
A Ware,3,0,18
S Darnold,2,0,4
D Burnett,1,0,3
B Love,17,1,160
C Scarlett,6,0,14
K Chryst,3,0,-4
W Dawn,9,0,24
K Dove,7,0,19
K Foster,1,0,15
J Fields,1,0,3
M Torrez,1,0,-9
K Johnson,1,0,-10
R Metz,4,1,-16
S Stewart,16,0,89
N Ellerbe,11,1,63
A Walter,4,0,32
E Esukpa,3,0,30
J Myers,3,1,29
K Granson,2,0,25
S Glaesmann,7,1,23
C Montgomery,1,0,11
A Walter,1,0,6
J Wakefield,15,0,64
K Blasingame,6,0,55
R Webb,13,1,54
K Shurmur,1,1,1
D May,6,0,27
T Walters,12,0,17
J Burke,8,0,17
B Brower,3,0,7
A Glass,3,0,-9
J Ellis,14,1,44
J Reed,2,0,7
N Griffin,1,0,3
C Sharp,1,0,1
D Hamm,4,0,0
K Benkert,3,0,0
M Ellison,12,0,47
P Ramsey,12,1,42
M Majette,12,0,15
R Lagow,3,0,9
C Gest,2,0,8
J Holston,8,0,32
J Jackson,8,0,19
T McMillian,5,0,15
D McClease,3,0,7
S Peoples,2,0,6
C Carroll,1,0,2
T Jefferson,13,0,27
J Walker,16,0,26
K Williams,7,0,25
K Spruill,2,0,16
J Jarmon,1,0,7
K Kane,7,0,6
S Ahmed,9,1,54
J Browning,5,1,50
M Gaskin,9,1,38
L Coleman,3,1,33
S McGrew,6,1,26
T Adams,1,0,9
R Kinne,3,0,9
C McClatcher,1,0,-6
J Calhoun,18,0,42
A Lee,5,0,17
C Hill,1,0,3
T Favors,1,0,2
S Toure,1,0,-4
G Jensen,2,0,-11
R Phillips,5,0,-18
J Williams,14,0,31
J Morrow,4,0,22
L Falk,4,0,4
G Wicks,1,1,1
T Hilinski,4,0,-36
M Cozart,14,1,72
A Mattison,14,1,63
R Wolpin,9,0,29
C Thomas,1,0,7
A Butler,1,0,0
B Rypien,3,0,-3
J Taylor,26,3,223
C James,16,0,101
R Ibrahim,4,0,16
G Groshek,5,0,10
A Ingold,1,0,5
D Tindal,1,0,1
D Davis,1,0,1
D Singletary,17,1,68
G Howell Jr,3,0,23
K Whyte Jr,2,0,14
D Parr,12,0,6
J Crawford,15,2,118
K McKoy,11,1,54
T Bush,9,0,30
M Pettaway,6,0,12
W Grier,4,0,6
C Chugunov,2,0,-4
T Dye,14,0,71
H Howe,9,0,54
T Sirk,7,0,34
G Minshew,1,0,-3
K Overstreet,14,1,33
T Woods,2,0,15
M Hall,10,0,13
A Cox,1,0,5
C Johnson,1,0,-1
T Maxwell,18,0,68
A Moses,13,0,54
K Bernard,7,0,25
T Carter,6,0,17
B Rollins,3,0,5
J Blackmon,4,0,2
J Cagle,1,0,2
M Cozart,9,1,71
R Wolpin,11,0,39
A Mattison,6,0,10
R Mahone,2,0,7
J Roh,1,1,6
C Gerhart,8,0,49
T Owens,14,1,46
R McQuarley,10,0,36
D Chestnut,5,0,28
L Jordan,9,0,20
R Jordan,4,0,12
J Griffin IV,1,0,7
Q Flowers,25,1,106
D Tice,12,1,105
D Johnson,17,0,101
T Sands,8,0,43
D Antoine,2,0,31
B Kean,1,0,-8
M Epstein,8,1,56
C Crouch,5,0,10
R Bonner,2,1,1
R Armstead,17,0,91
N Sharga,4,0,12
T Centeio,2,0,10
D Hood,3,0,7
L Marchi,7,0,5
R Jones,1,0,-6
M Young,15,0,77
N Orekoya,1,0,29
A Isabella,2,0,8
B Ally,1,0,-1
R Comis,1,0,-9
A Ford,13,1,-22
K Dove,5,0,20
W Redix,1,0,6
M Torrez,2,1,6
W Dawn,4,0,5
Z Greenlee,1,0,0
K Johnson,1,0,0
B Dawkins,14,3,143
J Taylor,12,0,55
N Wilson,13,0,42
N Tilford,8,2,38
Z Green,10,0,36
B Leon,5,0,29
R Rodriguez,2,0,12
W Ball,11,0,40
V Edwards Jr,4,0,16
K Nelson,1,0,8
T Woodson,8,0,-26
D Montgomery,22,1,127
J Park,3,1,38
M Warren,8,1,31
S Croney Jr,2,0,13
J Lang,1,0,-2
W Wand,9,1,62
J White,10,0,37
J Jones,4,0,20
A Weh Weh,1,0,12
C Mason,1,0,5
J Hansen,8,0,4
L Bonner,3,0,3
C Coats,1,0,-6
K Williams,13,0,43
T Cole,8,0,20
C Jordan,6,0,12
L Patterson,4,0,-8
B Duncan,8,0,-11
J Hurts,11,1,103
B Scarbrough,12,1,66
D Harris,11,1,53
N Harris,4,0,11
J Jacobs,1,0,6
D Dawkins,10,0,59
I Matthews,16,0,47
N Stevens,5,1,26
R Boddie,4,0,6
M Kinsey,3,0,6
D Clark,2,0,0
K Pettway,34,3,128
J Stidham,7,0,23
C Leggett,11,0,39
T Mitchell,11,0,30
K Riley,4,0,16
A Lakes,8,0,13
T Brumby,1,0,2
J Gilbert,11,0,92
M Dunner,5,1,79
C Huntley,9,0,51
R Neal,3,0,11
J Hall,2,0,0
A Goldsmith,13,1,64
Y Thaenrat,9,0,62
D Byrd,1,0,17
R Napper,1,0,7
L Ward,2,0,2
J Warwick,1,0,2
S Huner,1,0,-5
A Sale,5,0,-33
J Hilliman,22,0,122
A Dillon,16,0,58
D Wade,1,0,8
D Jones,1,0,4
T Smith,2,0,-3
A Brown,2,0,-4
J Adams,18,0,229
B Wimbush,21,4,207
D Williams,6,2,50
D McIntosh,4,0,24
T Jones Jr,2,1,5
E Reed,22,1,120
T Jackson,12,1,97
J Hawkins,16,1,65
T Anderson,8,0,20
G Breneman,14,0,68
J Holland Jr,7,0,44
A Mathews,11,0,31
M Twyman,5,1,17
C Scarfone,1,0,7
U Tolutau,13,0,58
S Canada,3,0,9
A Kafentzis,2,0,7
T Dye,2,0,4
B Hoge,6,0,3
J Taylor,18,1,128
G Groshek,9,0,43
R Ibrahim,8,0,27
B Shaw,4,0,19
C James,5,0,19
A Ingold,2,0,7
A Ramesh,2,0,3
A Hornibrook,1,0,-11
P Laird,22,1,78
V Enwere,12,0,67
R Bowers,4,0,11
J Wilkins,12,0,40
D Pennamon,6,0,23
S Patterson,13,0,-6
B LeMay,19,0,158
H Klugh,17,1,55
R Washington,10,0,53
M Cartwright,17,2,66
L Raynard,9,0,61
J Capel,7,1,16
J Smith,4,0,16
K Carter,2,0,6
P Lindsay,26,1,151
S Montez,10,0,68
M Adkins II,1,0,-1
T Riek,17,0,59
J Knipp,6,0,14
A Davis,4,0,10
H Deggs,1,0,9
Z Lindsay,1,0,5
F Stephens,1,0,0
S Wilson,18,2,176
B Brown,18,1,86
Q Harris,2,0,2
D Jones,11,0,-14
D Dixon,9,0,28
J Lovett,9,0,21
Z Smith,7,0,10
B Lynch,1,0,-1
C Platt,1,0,-1
T Dye,11,0,31
D Scott,9,0,15
H Howe,4,0,10
D Pinnix,4,0,2
R Herring,1,0,1
G Minshew,2,0,-19
T McMillian,11,0,72
A Bush,5,0,66
D McClease,11,0,55
J Holston,10,1,39
C Fox,8,1,34
S Peoples,8,1,26
C Carroll,1,0,5
S Savoy,1,0,1
J Clark,2,0,-1
J Jackson,3,0,-5
G Howell Jr,13,1,175
D Singletary,11,1,109
K Whyte Jr,13,0,48
D Parr,8,2,38
J Driskel,5,0,26
J Franklin III,1,0,18
K Soloman,1,0,12
G Hearns,4,0,11
M Clark,2,0,2
M Jones,11,0,48
J Thompkins,5,0,9
J Dunham,2,0,7
A Cruz,2,0,3
L Brihm Jr,7,0,-2
T Isme,6,0,-4
M Davis,4,0,94
L Perine,11,0,55
M Thompson,7,0,30
K Toney,1,0,5
F Franks,6,0,-16
J Kelly,19,1,141
T Chandler,7,0,30
C Fils Aime,3,0,11
Q Dormady,4,0,1
N Chubb,16,2,131
D Swift,9,1,54
B Herrien,9,0,45
E Holyfield,8,0,28
P Hudson,6,0,15
J Fromm,5,0,11
B Ramsey,1,0,0
J Curry,6,0,25
R Adams,2,0,6
M Satine,6,0,6
M Washington,1,0,5
T Paulk,2,0,0
D Hodges,6,0,-20
M Car,11,1,59
D Catalon,7,1,31
D Mitchell,6,0,23
D Birden,4,1,12
P Carr,4,0,10
K Postma,2,0,6
K Allen,3,0,-11
N Ellerbe,6,0,35
E Esukpa,10,0,34
A Walter,8,0,33
J Tyner,4,0,13
C Montgomery,1,0,7
K Granson,1,0,6
S Glaesmann,3,0,5
S Stewart,2,0,-4
T Young,19,0,78
J Butler,16,0,74
I Kelly Martin,11,2,74
A Wadley,8,0,24
I Smith Marsette,1,0,0
N Stanley,2,0,-5
J Wilson,12,1,95
Q Shanbour,1,0,12
N Smith,1,0,7
M Fine,3,0,-2
D Gore,18,0,96
C Evans,11,2,90
M Green,1,0,31
B Luckett,1,0,3
D Carter IV,1,0,0
K White,2,0,0
G Smith,3,0,-2
I Smith,27,1,219
K Griggs,14,0,57
J Adams,1,0,8
C Kilcrease,1,0,3
T Daniels,3,0,2
L Jackson,17,0,64
M Williams,6,0,35
R Bonnafon,4,0,17
T Etienne,6,1,98
T Feaster,10,0,92
A Choice,4,1,47
C Fuller,10,0,34
K Bryant,18,2,26
D Henderson,14,0,105
P Taylor Jr,12,0,39
J Williams,1,0,10
A Miller,2,0,10
S Dykes,1,0,7
T Pollard,1,0,-2
R Ferguson,4,0,-4
B Olorunfunmi,13,0,77
J Rosen,7,1,32
B Stephens,4,0,32
J Starks,6,1,20
D Andrews,1,0,8
N Starks,3,0,4
D Felton,1,0,-3
K Young,18,1,57
M Thomas,3,0,17
L Ross,1,0,0
G Ragland,10,0,-4
G Doaks,17,0,71
M Warren II,9,0,51
H Moore,8,0,18
T Isaac,16,0,89
K Higdon,12,1,64
C Evans,6,0,30
E McDoom,2,0,6
K Hill,2,0,5
W Speight,3,0,-3
T McVey,11,0,62
A Worthman,26,0,60
P Wilson,8,0,21
R Cleveland,2,0,14
N Romine,1,0,12
K McCrary,23,3,107
R Smith,16,0,107
J Femi Cole,5,0,16
D Douglas,1,0,2
C Rhoda,2,0,-11
R James,2,0,25
B Anderson,5,0,18
J Urzua,2,0,7
T Lee,4,0,2
K Banks,2,0,-6
I Witter,7,0,25
L Rountree III,6,0,22
D Crockett,10,0,19
D Lock,1,0,4
T Fuller,19,1,90
J Sparks,6,0,22
D Knox,2,0,21
G Phillips,1,0,21
T Wright,1,0,16
R Worship,6,1,13
B Lankford Johnson,6,0,10
D Blough,7,1,7
J Anthrop,2,0,5
T King,14,1,101
K Davis,9,0,26
C Litton,3,1,25
A Anderson,2,0,5
M Williams,1,0,3
T Rodriguez,4,0,-2
J Rankin,6,0,44
N Holley,4,0,35
G Bollas,15,0,30
K Price,2,0,24
M Washington,3,0,8
M Carrigan,2,0,8
R James,3,0,3
W Mathews,2,0,3
K Gamble,1,0,0
D Crum,5,0,-11
A Williams,23,0,146
N Fitzgerald,14,2,88
N Gibson,3,0,23
K Thompson,1,0,12
K Hill,2,0,11
D Lee,3,0,7
D Guice,15,0,76
D Williams,5,1,29
D Dillon,2,0,12
D Etling,4,0,10
R Gage,2,0,5
C Edwards Helaire,1,0,1
N Hines,11,1,92
J McClendon,6,0,67
D Nichols,6,1,38
R Gallaspy II,7,0,22
J Samuels,5,3,16
W Eason,2,0,13
R Finley,2,0,-6
T Luke,4,0,50
K Dirks,7,0,34
D Morehead,8,0,27
A Wilcox,7,0,14
R Gibson,5,0,10
R DeLuca,2,0,10
D Wynn,1,0,7
D Sanders,1,0,3
H Roberts,1,0,0
T Gordon,3,0,0
A Graham,1,0,-4
P Blazejowski,6,0,-16
M Wilbon,24,0,90
D Ozigbo,2,0,8
L McNitt,1,0,4
J Spielman,2,0,1
T Lee,7,2,-18
J Huff,16,1,145
M Childers,2,0,10
M Jones,1,0,3
C Blake,1,0,-1
D Santacaterina,7,0,-9
J Kincaide,15,0,96
K Moore,21,0,96
B Wright,4,1,21
K Cureton,16,0,5
J Madison,17,0,84
T Flanagan,7,1,28
T Gueller,7,0,3
N McFarlin,2,0,2
L Rose III,12,0,69
T Rodgers,2,0,5
C Gibson,2,0,1
J Chunn,20,1,87
B Silvers,4,1,49
J Anderson,5,0,26
J Henderson,6,1,18
J Johnson,1,0,5
J Jackson,18,3,121
M Alviti,1,0,68
J Larkin,4,1,31
C Thorson,7,0,28
J Roberts,2,0,23
J Moten IV,6,0,18
J Brown,2,1,14
T Green,2,0,1
G Dickerson,1,0,-1
J Cleveland,12,1,54
M Domer,4,0,25
D Wilson,8,0,21
T Stephens Jr,2,0,16
J Doege,2,0,-2
J Morgan,2,0,-18
J Dobbins,13,2,172
J Barrett,7,1,32
A Williams,5,0,29
P Campbell,2,0,26
M Weber,4,0,13
D Woolfolk,15,1,74
A Davidson,7,0,54
A Bradshaw,19,0,50
K Walker,5,0,37
C Holt,5,0,28
J Asberry,1,0,5
L Langdon,3,0,5
J Trainor,2,0,5
F Cooper Jr,1,0,1
A Ouellette,10,1,102
D Brown,12,0,68
J Ross,7,0,32
P White,1,0,0
Q Maxwell,3,0,-1
N Rourke,8,1,-3
K Herbert,19,2,137
D Williams,4,0,5
C Stanley,2,0,2
D Thompson,1,0,-6
P Bender,6,0,-30
A Adams,8,0,93
M Sutton,6,1,63
T Sermon,7,1,22
K Murray,1,0,8
R Anderson,4,0,8
J Badet,1,0,2
J Castiglione Jr,1,0,1
B Mayfield,4,0,0
D Hilliard,19,1,104
J Brantley,19,1,60
D Bradwell,7,0,42
S Badie,3,0,24
S Huderson,3,0,8
D Ledford,1,0,4
K McClain,8,0,-1
J Cox,14,0,39
B Sinclair,3,0,26
S Williams,7,0,20
G Jackson,3,0,11
I Harper,3,0,5
J Hoy,1,0,3
B Simmons,1,0,2
