average kickoff return, average kickoff return yards, kickoff return touchdowns, kickoff returns, longest kickoff return, name
22.000,,0,4,28,Miles Austin
25.000,,0,1,25,Reno Mahe
20.000,,0,4,27,Wes Welker
24.000,,0,1,24,Justin Miller
22.000,,0,6,28,Rock Cartwright
15.000,,0,5,25,Sinorice Moss
19.000,,0,2,26,Cory Ross
21.000,,0,6,30,Terrence McGee
19.000,,0,4,24,Devin Hester
25.000,,0,2,29,Rashied Davis
26.000,,0,1,26,Vernand Morency
22.000,,0,4,33,Glenn Holt
17.000,,0,2,18,Najeh Davenport
25.000,,0,1,24,Santonio Holmes
19.000,,0,1,19,Sean Morey
11.000,,0,1,11,Cedrick Wilson
29.000,,0,5,35,Miles Austin
2.000,,0,1,2,Aaron Glenn
13.000,,0,1,13,Nate Jones
20.000,,0,6,27,Eddie Drummond
32.000,,0,4,46,Quincy Morgan
25.000,,0,6,36,Maurice Hicks
3.000,,0,1,3,DaReid
35.000,,0,3,46,Wes Welker
10.000,,0,1,10,David Bowens
21.000,,0,4,26,Dante Hall
0.000,,0,1,0,Dee Brown
28.000,,0,5,41,Matt Jones
28.000,,0,8,65,Bethel Johnson
25.000,,0,2,26,Willie Ponder
30.000,,0,5,51,Michael L Lewis
21.000,,0,4,31,DeAngelo Williams
23.000,,0,2,25,Justin Miller
22.000,,0,6,28,Chris Carr
14.000,,0,3,17,Reno Mahe
21.000,,0,3,22,Allen Rossum
6.000,,0,1,6,Adam Jennings
27.000,,0,2,32,Cletis Gordon
12.000,,0,1,12,Eric Parker
18.000,,0,3,21,Micheal Spurlock
17.000,,0,1,17,JJ Arrington
36.000,,0,2,44,Torrie Cox
29.000,,0,1,29,Mark Jones
23.000,,0,2,25,Nate Burleson
22.000,,0,7,47,Adam Jones
5.000,,0,1,5,Ben Hartsock
26.000,,0,5,40,Ellis Hobbs
25.000,,0,2,27,Dexter Wynn
23.000,,0,3,25,Josh Cribbs
25.000,,0,2,26,Terrence Wilkins
19.000,,0,3,21,Dante Hall
22.000,,0,5,30,Nate Burleson
45.000,,1,3,93,Miles Austin
24.000,,0,1,24,Nate Jones
24.000,,0,3,29,Laurence Maroney
27.000,,0,2,28,Ellis Hobbs
22.000,,0,6,35,Justin Miller
15.000,,0,5,27,Reno Mahe
18.000,,0,4,22,Sinorice Moss
20.000,,0,6,27,Cory Ross
16.000,,0,3,18,Terrence Wilkins
27.000,,0,5,36,Michael L Lewis
24.000,,0,2,26,Roderick Hood
18.000,,0,2,25,Reno Mahe
0.000,,0,0,28,Jason Avant
17.000,,0,3,20,Devin Hester
20.000,,0,1,20,Gabe Reid
27.000,,0,6,41,Nate Burleson
25.000,,0,3,32,Michael Turner
15.000,,0,1,15,Antonio Cromartie
1.000,,0,1,1,Brandon McKinney
16.000,,0,2,18,Ellis Hobbs
18.000,,0,2,25,Laurence Maroney
13.000,,0,3,19,Devin Hester
18.000,,0,7,25,Michael L Lewis
20.000,,0,4,25,Terrence Wilkins
12.000,,0,1,12,Charlie Johnson
36.000,,0,6,80,Ellis Hobbs
0.000,,0,1,0,Troy Brown
11.000,,0,1,11,Laurence Maroney
6.000,,0,2,9,John Gilmore
15.000,,0,1,15,Rashied Davis
92.000,,1,1,92,Devin Hester
10.000,,0,1,10,Adrian Peterson
9.000,,0,1,9,Gabe Reid
22.000,,0,4,28,Terrence Wilkins
