longest punt return, name, punt return yards, punt returns
10,B Stewart,10,1
6,J Young,6,1
10,F Swain,10,1
47,D Matthews,138,5
15,F Sua Godinet,15,1
20,M Hardman,20,1
0,M Campbell,0,1
9,L Timian,16,2
1,H Hayek,-4,1
1,J Harris,-5,2
5,M VandeBerg,-3,2
21,C Lamb,20,3
9,E Patterson,9,1
7,R Malone,7,1
2,D Moore,2,1
5,A Miller,5,1
2,D Hamm,2,1
5,A Brown,5,1
2,C Kirk,2,1
41,M Stewart,63,4
17,A Proehl,17,1
2,T Robinson,2,1
0,R Lees,0,1
0,C Finke,-5,1
0,M Reynolds,0,1
9,K Hill,15,4
1,N Hobbs,1,1
8,D Stoner,8,1
4,D Heath,10,3
24,D Brown,24,2
3,A Trammell,0,2
15,D Mitchell,18,2
10,D Thompkins,10,1
0,Z McPhearson,-3,1
3,D Pierson El,3,1
70,R Penny,70,1
20,A Staggers,15,2
6,N Mullen,6,1
0,M Callaway,-8,2
5,D Chark,5,1
0,J Robertson,0,1
72,M Pittman Jr,72,1
17,A Harris,17,1
0,T Juniel,0,1
1,T Veal,-7,2
1,B Jones,1,1
12,H Foster,12,1
14,Z Van Leeuwen,14,1
6,J Nathan,2,2
6,K Lipscomb,6,1
74,R Floyd,74,1
9,G Stroman,14,2
8,Q Henderson,6,4
9,J Bates III,9,1
0,G Locklear,0,1
8,N Hines,-7,2
18,D Pettis,18,2
50,N Nelson,68,2
9,D Peoples Jones,7,4
16,M Simms,16,1
14,R Hemphill Mapps,15,2
1,A Conway,1,2
2,K Johnson,3,2
0,A Coney,0,1
0,K Price,0,1
0,R Miller,0,2
0,B Banham,-1,1
6,M Milton,6,1
13,J Simmons,13,1
4,B Hoyett,4,0
33,H Toliver,33,1
39,K Osborn,39,1
2,J Eiland,2,1
2,P White,2,1
17,M Hughes,28,2
13,T Fullwood,13,1
8,M Chapman,19,3
8,C Beebe,9,3
18,B McDowell,25,3
14,C Scott,14,1
0,T Lindsey,0,1
17,M VandeBerg,31,2
12,M Cooper,12,1
10,Q Henderson,11,3
19,B Berrios,19,1
2,Q Truxton,3,1
0,R Penny,0,1
8,K Turpin,13,2
1,D White,4,2
7,R Hemphill Mapps,6,2
8,C Batson,8,1
19,D McKinley Lewis,30,5
14,C Rookard,25,2
5,H White,5,2
6,A Pickett,4,2
14,V Wharton III,14,1
0,G Stroman,0,1
0,Z Van Leeuwen,0,1
5,C Hodges,29,2
7,C Adams,7,1
7,N Harry,7,2
3,S Brown,-1,3
33,J Young,35,2
5,D Gray,5,1
17,F Swain,17,1
3,D Matthews,6,2
22,C Fuller,22,1
5,B Stewart,5,1
28,M Hardman,40,3
8,D Collie,8,1
7,T Jacobson,7,1
5,M Shelton,4,3
0,N Hobbs,0,2
10,R Lees,10,2
43,D Heath,43,1
0,T Ryen,-9,3
0,R Bonnafon,-9,2
0,D Chark,-4,2
0,T Veal,-2,1
7,B Jones,7,2
9,D Moore,10,2
20,D Thompkins,25,2
6,A Miller,6,1
3,J Williams,3,1
2,T Brown,2,1
42,D Peoples Jones,54,3
11,K Hill,27,3
13,N Nelson,13,1
0,H Foster,0,1
5,A Staggers,5,2
30,G Locklear,41,2
34,M Mannix,51,2
7,L Rose III,7,1
3,D Ungerer,3,1
2,C Lamb,2,1
2,S Sims Jr,2,1
9,D Mitchell,9,1
0,T Hernandez,-8,1
7,J Anthrop,7,1
1,L Timian,1,1
9,A Trammell,11,2
81,J Darden,85,2
21,C White,21,1
0,C Lammons,-3,1
2,T Cottrell,2,2
55,A Conway,58,3
1,J Robertson,1,1
16,T Irwin,38,4
41,C Finke,61,2
6,K Lipscomb,10,2
72,I Wright,77,4
36,A Wilson,67,4
7,B Hobbs,7,3
9,J Bates III,18,5
33,T Rahming,38,3
0,A Fuller,0,2
0,D Pettis,-2,1
0,J Morrow,-1,2
2,T Irwin,2,1
12,B Taylor,12,3
6,E Patterson,6,1
9,C Jones,16,3
1,M Campbell,-2,2
28,C Sullivan,28,1
0,C Stone,0,1
15,D Ungerer,29,3
8,S Roberts,14,2
3,M Hardman,3,1
36,A Williams,41,2
0,R Rivers,0,1
19,R McCloud,19,2
0,Z Gilbert,0,1
11,E Jenkins,11,1
5,J Williams,5,1
0,J Britt,0,1
24,D Matthews,38,3
0,M Green,-1,1
52,K Turpin,52,1
48,D McKinley Lewis,66,3
22,K Hill,50,4
0,J Trainor,-1,1
22,B Taylor,34,2
4,A Williams,4,2
0,J Happle,0,1
15,D Mitchell,14,2
0,O Johnson,0,2
1,H Foster,1,1
1,C Rookard,-1,2
5,J Darden,5,1
24,J Young,50,3
5,B Singleton,5,1
2,J Williams,2,2
0,S Thornton,-3,0
0,I Wright,0,1
34,K Nelson,34,1
23,P White,23,1
5,A Wilson,5,1
8,D Crow,8,1
7,A Conway,7,1
8,M Chapman,10,3
1,D Johnson,1,1
17,C Batson,25,3
5,D McKinley Lewis,5,2
0,C Duck,-1,1
1,R Rivers,1,1
3,T Rahming,3,1
6,J Embry,6,1
0,D Reed,-4,2
0,M Simms,-7,1
23,B Hobbs,46,3
0,P Afia,0,1
0,S Brown,-12,2
0,D Matthews,0,1
1,M VandeBerg,1,2
0,M Walker,-2,1
18,R Hemphill Mapps,29,2
7,C Scott,7,1
0,D Hamm,-2,1
5,D Stoner,5,2
11,G Stroman,13,2
76,D White,83,2
11,K Turpin,11,1
0,J Morrow,-4,1
0,N Hines,-6,1
5,J Nathan,16,6
2,F Nagel,2,1
5,C Walker,8,2
1,K Hill,1,1
1,A Harris,2,2
59,J Bates III,59,1
0,D Capers Smith,19,1
14,C Kirk,16,2
9,J Williams,9,1
2,T Pollard,2,1
13,B Berrios,13,1
10,N Nelson,20,2
17,G Myles,11,3
9,R Bonnafon,9,1
20,D Thompkins,15,3
0,S Roberts,-10,1
1,M Hughes,1,1
14,T Diggs,30,3
14,D Peoples Jones,13,4
10,C Lammons,3,3
2,D Chark,3,2
1,T Carter,1,1
4,C Lamb,4,1
21,M Hardman,21,1
19,M Hardman,34,2
14,T Diggs,38,5
