average kickoff return, average kickoff return yards, kickoff return touchdowns, kickoff returns, longest kickoff return, name
12.000,,0,1,12,Bryan Johnson
18.000,,0,1,18,LaMont Jordan
13.000,,0,1,13,Craig Yeast
18.000,,0,3,21,Avion Black
25.000,,0,5,37,Brian Mitchell
27.000,,0,2,31,Jonathan Carter
24.000,,0,1,24,Omar Stoutmire
16.000,,0,4,20,Ronney Jenkins
30.000,,0,5,64,Charlie Rogers
24.000,,0,1,24,Kerry Joseph
20.000,,0,4,29,Yo Murphy
23.000,,0,5,28,Terrence Wilkins
8.000,,0,1,8,Jim Finn
15.000,,0,6,23,Eddie Berlin
7.000,,0,2,11,Joe Walker
24.000,,0,2,31,Benjamin Gay
20.000,,0,2,21,Andre King
16.000,,0,6,25,Steve Smith
26.000,,0,1,26,Luther Broughton
29.000,,0,2,33,Patrick Pass
14.000,,0,1,14,Kevin Faulk
24.000,,0,1,24,Autry Denson
6.000,,0,1,6,Kevin Dogins
0.000,,0,1,0,Tony Parrish
15.000,,0,5,22,Elvis Joseph
18.000,,0,1,18,Damon Gibson
4.000,,0,1,4,Ryan Prince
13.000,,0,2,17,Desmond Howard
27.000,,0,2,35,Reggie Swinton
22.000,,0,2,25,Kevin McDougal
23.000,,0,1,23,Trevor Insley
22.000,,0,6,28,Chris Cole
22.000,,0,2,24,Kevin Kasper
15.000,,0,2,19,Brock Marion
21.000,,0,4,25,Avion Black
20.000,,0,1,20,Shawn Bryson
26.000,,0,6,46,Michael L Lewis
24.000,,0,1,24,Fred McAfee
19.000,,0,1,19,Vinny Sutherland
16.000,,0,6,24,Jonathan Carter
34.000,,0,4,53,Dorsey Levens
15.000,,0,2,16,Troy Edwards
19.000,,0,3,25,Andre King
13.000,,0,1,13,Benjamin Gay
14.000,,0,1,14,Jake Moreland
22.000,,0,4,25,Terry Kirby
21.000,,0,4,33,Chad Morton
0.000,,0,1,0,Jamie Henderson
21.000,,0,1,21,LaMont Jordan
26.000,,0,2,37,Charlie Rogers
6.000,,0,1,6,Bobby Engram
20.000,,0,3,23,Dante Hall
14.000,,0,1,14,Monty Beisel
23.000,,0,3,25,Yo Murphy
33.000,,1,6,96,Darrick Vaughn
17.000,,0,2,22,Frank Murphy
18.000,,0,1,18,Rabih Abdullah
22.000,,0,1,22,Karl Williams
23.000,,0,3,35,Brian Mitchell
18.000,,0,1,18,Dameane Douglas
21.000,,0,4,26,Eddie Berlin
14.000,,0,1,14,Erron Kinney
3.000,,0,1,3,Samari Rolle
18.000,,0,3,22,Rudi Johnson
14.000,,0,3,21,Michael Bates
18.000,,0,1,18,Bryan Johnson
32.000,,0,2,44,Michael Pittman
9.000,,0,1,9,Steve Bush
11.000,,0,1,11,Dennis McKinley
13.000,,0,1,13,Marcel Shipp
28.000,,0,1,28,Jermaine Lewis
12.000,,0,2,18,Harold Morrow
14.000,,0,1,14,Nate Jacquet
21.000,,0,1,21,Don Morgan
16.000,,0,1,16,Dameane Douglas
27.000,,0,1,27,Brian Mitchell
9.000,,0,1,9,Darwin Walker
22.000,,0,4,32,Aaron Stecker
23.000,,0,2,35,Frank Murphy
22.000,,0,3,23,Terry Kirby
9.000,,0,1,9,Tim Brown
16.000,,0,1,16,Randy Jordan
30.000,,0,5,46,Chad Morton
20.000,,0,2,21,Santana Moss
16.000,,0,1,16,LaMont Jordan
12.000,,0,2,22,Dorsey Levens
0.000,,0,1,0,Allen Rossum
19.000,,0,5,27,Vinny Sutherland
13.000,,0,1,13,Paul Smith
23.000,,0,5,32,Brock Marion
11.000,,0,2,14,Jermaine Lewis
20.000,,0,6,24,Autry Denson
30.000,,0,2,32,Leon Johnson
21.000,,0,4,30,Brian Mitchell
19.000,,0,5,24,Patrick Pass
22.000,,0,4,26,Terry Kirby
24.000,,0,2,28,Troy Edwards
23.000,,0,1,23,Lenzie Jackson
20.000,,0,4,28,Jermaine Lewis
16.000,,0,2,18,Corey Harris
25.000,,0,3,33,Yo Murphy
20.000,,0,4,25,Allen Rossum
16.000,,0,2,20,Herbert Goodman
16.000,,0,1,16,Tod McBride
17.000,,0,5,26,Troy Edwards
27.000,,0,3,35,Patrick Pass
31.000,,0,3,43,Yo Murphy
22.000,,0,1,22,Trung Canidate
21.000,,0,6,41,Brian Mitchell
20.000,,0,1,20,Dameane Douglas
28.000,,0,3,35,Patrick Pass
15.000,,0,1,15,Troy Brown
27.000,,0,3,38,Yo Murphy
1.000,,0,1,1,Marshall Faulk
