longest punt return, name, punt return yards, punt returns
11,Otis Wiley,19,2
11,Desmond Tardy,11,1
13,Martavious Odoms,20,3
15,Jeremy Maclin,19,3
6,Will Ebner,6,1
5,Brandon Banks,5,1
0,Deon Murphy,-2,2
3,Patrick Honeycutt,3,1
6,Darrell McNeal,6,2
12,Trase Jones,12,1
8,Roddy Jones,12,4
10,AJ Smith,10,1
47,Nathan Swift,80,4
9,Niles Paul,9,1
18,Daymond Patterson,18,1
14,Marcus Anderson,14,1
0,Aaron Bain,0,1
0,M Washington,0,1
4,Brian Robiskie,4,1
1,Brian Hartline,1,1
9,LaVon Brazil,16,3
0,Corey Partridge,0,1
10,Jairus Byrd,7,2
13,TJ Porter,34,3
13,Doug Beaumont,18,4
10,James Casey,10,2
1,Dennis Campbell,1,1
23,Dorian Graham,23,1
8,Captain Munnerlyn,9,2
11,Coye Francies,20,4
13,Phillip Livas,22,4
0,Phillip Beck,0,1
0,Justin Willis,0,1
15,DA Griffin,16,2
7,Dennis Rogan,7,1
23,Jordan Shipley,23,1
4,Jorrick Calvin,4,1
40,Ryan Broyles,43,3
17,Eric Morris,41,3
18,Sammie Stroughter,34,5
37,Deante Purvis,37,1
16,Casey Flair,18,2
0,Michael Johnson,0,1
3,Ian Clark,3,1
10,Stafon Johnson,23,4
21,SydQuan Thompson,21,1
0,DJ Moore,-3,1
0,Carlos Dunlap,12,1
5,David Nelson,5,1
5,Justin Williams,5,0
4,Brandon James,4,1
1,Alphonso Smith,3,2
0,Kevin Harris,-2,1
1,Vic Hall,1,2
14,Chris Stevens,14,1
7,Devin Aguilar,7,1
3,DAndre Goodwin,3,1
16,Nate Kimbrough,29,2
3,Mike Thomas,-1,2
3,Schneider Julien,3,1
0,EJ Biggers,0,1
31,Arrelious Benn,31,1
7,Jock Sanders,6,2
8,DeAngelo Smith,19,4
0,BJ Hill,-1,1
6,Julian Edelman,12,3
5,Delano Green,5,1
10,Antonio Brown,10,1
14,Andre Jones,14,1
1,Thearon Collier,2,2
0,Macho Harris,-1,1
11,Casey Flair,11,1
5,Brandon Stewart,5,1
18,DeAngelo Smith,13,2
21,Reggie Rembert,36,3
5,Reed White,5,1
80,Javier Arenas,153,6
1,Derek Pegues,1,2
0,Robert Dunn,-8,1
13,Logan Gray,13,1
1,Prince Miller,1,1
10,Nate Kimbrough,26,4
0,Joe Bennett,-2,1
18,CJ Spiller,22,2
17,Marcus Gilchrist,17,1
12,Crezdon Butler,12,1
2,Jacoby Ford,2,2
18,Lee Butler,27,2
40,Jimmy Smith,162,7
11,Desmond Bryant,17,2
7,Alex Square,12,4
1,Avery Holley,1,1
10,Louis Lee,10,1
39,Brandon James,60,6
0,Preston Parker,0,1
13,Rashad Evans,23,3
8,Marcus Anderson,8,1
5,Chris Williams,5,1
8,Damaris Johnson,8,1
1,Kama Bailey,1,1
79,Kyle Wilson,86,3
2,Arrelious Benn,0,2
14,Malcolm Jenkins,14,1
7,Brian Hartline,7,1
3,Brian Robiskie,3,1
16,Andy Brodell,16,1
0,Daymond Patterson,0,1
0,Jordan Shipley,0,2
9,Deon Murphy,4,2
25,Nathan Swift,48,5
11,Randall Cobb,19,2
1,DJ Moore,1,1
0,Alex Washington,-2,1
4,Chad Jones,4,2
0,Trindon Holliday,-8,2
0,Jorrick Calvin,0,1
17,Phillip Livas,17,1
1,Kejon Murphy,1,1
13,Danny Oquendo,15,2
7,Trase Jones,7,1
1,Kendric Burney,1,1
17,Michael Wiliams,17,1
15,Martavious Odoms,15,2
3,Ricky Reyes,3,0
18,Marshay Green,49,5
5,Emmanuel Spann,-7,4
33,Joe Burnett,10,2
24,Golden Tate,50,6
0,Mike Anello,28,1
14,Toryan Smith,14,0
11,A Thompson,18,5
8,Michael Avila,8,1
4,Coye Francies,4,3
2,Jairus Byrd,2,1
42,Mike Thomas,42,1
56,Sammie Stroughter,61,3
11,SydQuan Thompson,11,2
18,Jordan Norwood,18,1
11,Derrick Williams,15,2
29,Ray Fisher,29,1
41,Brent Casteel,41,1
0,Marcus Edwards,0,1
15,Andre Watson,32,3
6,Travis Simmons,10,2
2,Doug Baldwin,3,2
1,Stafon Johnson,1,2
0,Max Suter,9,1
69,Jasper Howard,85,4
3,Rashad Slaughter,3,1
0,Josh Ferguson,0,1
0,Chase Kennemer,30,1
0,Justin Willis,-1,1
0,Devin Aguilar,-1,2
41,Terrance Austin,42,4
44,David Gilreath,61,2
31,Marcus Sherels,31,2
12,Jake Gaebler,27,3
12,Nick Moore,18,2
0,Julian Edelman,-3,1
1,Greg Turner,1,1
12,Antonio Brown,19,2
10,Andrew Smith,10,1
12,Corey Partridge,12,1
19,Ernest Jackson,23,2
20,Yonus Davis,50,5
49,Chastin West,49,1
9,Nick Moore,15,3
0,Eugene Harris II,-6,2
11,Kevin Jones,21,4
5,Taviuos Polo,5,1
0,Avery Holley,-2,1
2,Mike Thomas,2,2
5,Sammie Stroughter,3,3
6,SydQuan Thompson,6,1
13,Jeremy Dickens,138,1
2,Ty Hilton,1,2
34,Darrell McNeal,33,3
23,Brandon James,31,6
3,Kealoha Pilares,3,2
3,Steve Brown,3,1
0,Kama Bailey,-3,2
14,Tyron Carrier,14,2
28,Deon Murphy,42,2
0,Devin McDowell,4,1
4,Doug Beaumont,4,1
0,Brandon Hogan,1,1
4,Marshay Green,4,2
12,Bert Reed,21,2
15,DA Griffin,38,5
14,Bruce Miller,14,1
0,Joe Burnett,0,1
0,MarQueis Gray,0,1
18,Andy Brodell,19,3
10,Derek Pegues,25,5
0,Jarius Wright,-1,1
12,Patrick Honeycutt,32,3
9,John Shorter,14,2
12,Kendric Burney,12,1
5,TJ Graham,10,2
7,Dwayne Sanders,7,1
2,A Thompson,2,1
39,Kyle Wilson,70,6
10,Chris Williams,12,2
4,Marcus Anderson,4,1
28,Phillip Beck,40,2
2,Alex Anderson,2,1
51,Brendan Smith,58,2
6,Arrelious Benn,3,2
3,Raeshon McNeil,3,1
0,Ryan Howard,2,2
80,Ray Small,110,5
7,Greg Mathews,7,1
0,Martavious Odoms,3,1
66,LaVon Brazil,69,2
21,Travis Carrie,21,1
0,Terrence McCrae,0,1
5,Andre Jones,5,2
4,Ryan Broyles,3,3
10,Derrick Williams,19,2
0,Otis Wiley,-1,1
4,Desmond Tardy,4,1
0,Andrew Sendejo,0,1
26,Davion Mauldin,44,2
22,DeMarco Sampson,32,2
26,Deante Purvis,145,7
3,Nick Sanders,2,2
0,Reggie Rembert,0,1
17,Joe Jones,13,2
3,Delano Green,3,1
13,Trae Johnson,13,2
5,Damaris Johnson,8,3
15,Cornelius Williams,23,2
9,Jorrick Calvin,9,1
0,Mike Jones,0,1
0,Rashad Slaughter,-3,1
14,Brent Casteel,14,1
6,Jamie Graham,6,1
2,Gerald Jones,2,1
0,Dennis Rogan,0,1
9,Vic Hall,9,1
3,CJ Spiller,5,2
0,Macho Harris,-2,1
7,Lee Butler,23,4
13,Demir Boldin,13,1
3,Jordan Williams,3,1
0,Rich Gunnell,0,1
0,Kevin Norrell,0,1
0,Devin Aguilar,-3,1
0,Brandon Stewart,0,1
7,Alex Square,9,2
1,Marcus Edwards,2,2
1,Jasper Howard,1,1
14,BJ Hill,13,2
16,EJ Biggers,19,2
0,Greg Turner,0,1
0,Jordan Shipley,-4,2
9,Trindon Holliday,9,2
64,Kyle Williams,91,4
8,Nate Kimbrough,13,2
7,Terrance Austin,19,3
90,Kyle Wilson,136,3
12,Julian Edelman,16,2
28,Travis Simmons,54,4
37,Antonio Brown,73,2
60,Chris Givens,60,0
0,Mickey Mann,4,1
0,Mitchell Anderson,-2,1
7,Travis Carrie,7,1
22,Marshay Green,85,9
0,Delmon Robinson,0,1
15,Nathan Swift,17,2
18,TJ Porter,22,3
18,Kee ayre Griffin,18,1
0,Delano Green,0,1
15,Gary Pride,21,2
13,Corey Partridge,14,2
14,Javier Arenas,20,2
11,Robert Dunn,19,2
4,Rich Gunnell,4,1
1,Codi Boek,1,1
11,Danny Oquendo,25,4
2,Rashad Slaughter,2,1
38,DeAngelo Smith,53,3
6,DJ Woods,6,1
19,CJ Spiller,19,1
0,Cullen Harper,3,1
13,Chris Culliver,13,1
14,Kendric Burney,19,2
30,Taviuos Polo,29,3
18,Avery Holley,18,1
5,Anthony Gaitor,8,3
14,Brandon James,26,2
17,Logan Gray,17,1
9,Andrew Smith,12,2
17,M Washington,19,4
2,Kevin Norrell,2,2
4,Daymond Patterson,4,1
10,Phillip Livas,24,3
14,DA Griffin,34,4
4,Casey Robottom,4,1
2,Trae Johnson,2,1
9,Graig Cooper,9,1
3,John Shorter,1,2
5,Kevin Jones,4,2
3,Ryan Broyles,3,1
55,Sammie Stroughter,79,3
0,Jairus Byrd,0,1
12,James Casey,18,2
19,Tyron Carrier,20,3
14,DeMyron Martin,14,1
12,Justin Willis,12,1
12,Andre Watson,19,3
14,Gerald Jones,14,1
8,Randall Cobb,134,2
10,Stafon Johnson,18,4
4,Joe McKnight,6,2
26,Kejon Murphy,37,2
10,Chase Minnifield,10,1
8,Demir Boldin,15,3
0,B Ghee,10,1
2,Alex Washington,2,1
10,Louis Lee,10,1
0,Patrick Honeycutt,1,1
0,Doug Beaumont,8,1
0,BJ Hill,-2,1
14,Brett Hamlin,14,1
2,Josh Jones,1,2
0,Carlo Sandiego,-2,1
7,Mario Washington,7,1
52,Mike Thomas,52,1
7,Kyle Williams,7,1
44,SydQuan Thompson,58,2
7,Sean Young,7,1
9,Devin Aguilar,9,1
0,Jasper Howard,0,2
32,TJ Porter,32,2
0,Michael Toerper,13,1
11,Ty Hilton,16,2
0,Anthony Gaitor,-1,1
5,Jake Gaebler,5,1
15,Brandon James,25,3
20,Javier Arenas,20,2
2,M Washington,2,2
1,Jamele Dowling,1,1
19,DJ Woods,19,1
0,Ryan Broyles,-2,1
10,Trae Johnson,10,1
19,Travis Simmons,22,3
13,Jorrick Calvin,25,2
4,Daylan Walker,4,1
0,Terrance Austin,0,1
16,Stafon Johnson,43,5
0,Gerald Washington,4,1
15,Macho Harris,27,4
1,Rich Gunnell,1,1
13,Marcus Edwards,24,3
1,Rashad Evans,1,1
0,Alex Square,0,2
12,Marcus Edwards,16,3
15,Theo Wilson,13,2
17,Demir Boldin,26,2
1,Mario Washington,1,1
38,Cornelius Williams,38,1
19,Jorrick Calvin,30,2
23,Tavares Williams,23,1
0,Kyle Wilson,0,1
1,Jeremy Kerley,1,1
4,Aaron Bain,4,1
0,Nathaniel Nasca,0,1
9,Golden Tate,9,1
0,Avery Holley,-3,1
29,Antonio Brown,38,2
8,Travis Benjamin,8,1
3,David Gilreath,3,1
17,Bert Reed,23,2
7,Ochucko Jenije,6,2
0,Jock Sanders,0,1
9,Phillip Beck,9,1
4,Greg Turner,4,1
75,Jeremy Maclin,82,4
0,Stephen Simmons,0,1
51,TJ Graham,51,1
16,Jairus Byrd,35,3
8,James Casey,15,3
17,Schneider Julien,19,3
6,Montel Harris,6,1
2,Rich Gunnell,2,1
1,Dominick LeGrande,-1,2
0,Paul Anderson,-20,1
11,Jamie Graham,14,3
9,Andrew Smith,9,2
18,Trindon Holliday,36,2
34,Tyron Carrier,34,1
1,Reggie Rembert,1,1
9,Daymond Patterson,15,2
5,Marcus Sherels,5,1
36,TJ Porter,87,6
6,Sammie Stroughter,9,3
5,Chris Culliver,5,1
2,Stafon Johnson,2,1
0,Macho Harris,-3,1
4,Danny Milligan,4,1
4,DJ Woods,4,1
73,Javier Arenas,73,1
2,RJ Rice,2,1
14,Gene McCaskill,19,3
16,Travis Simmons,16,1
54,Marshay Green,79,4
0,Eric Morris,0,1
8,Brett Hamlin,8,1
54,Jasper Howard,94,6
0,Jonathan Jean Louis,0,1
16,Ray Small,16,1
8,Genesis Cole,12,2
8,Trae Johnson,8,2
22,BJ Hill,25,2
1,Brandon James,1,1
15,Ryan Broyles,15,1
