average kickoff return, average kickoff return yards, kickoff return touchdowns, kickoff returns, longest kickoff return, name
22.000,,0,1,22,Patrick Pass
16.000,,0,1,16,David Patten
36.000,,0,3,55,Kelly Campbell
21.000,,0,2,22,Mewelde Moore
34.000,,0,4,59,Antonio Chatman
13.000,,0,1,13,Najeh Davenport
29.000,,0,6,49,Dante Hall
24.000,,0,5,32,Doug Gabriel
23.000,,0,1,23,Chris Hetherington
19.000,,0,8,28,Jason McAddley
24.000,,0,4,32,Triandos Luke
28.000,,0,4,40,Cliff Russell
14.000,,0,1,14,Reggie Kelly
5.000,,0,1,5,Tony Stewart
24.000,,0,5,35,Willie Ponder
13.000,,0,2,16,Terrance Copper
19.000,,0,1,19,Jacques Reeves
19.000,,0,3,25,Ladell Betts
32.000,,0,2,43,Reggie Swinton
23.000,,0,1,23,Cory Schlesinger
17.000,,0,3,18,Jerry Azumah
39.000,,1,6,88,Dominic Rhodes
16.000,,0,1,16,Troy Walters
20.000,,0,5,27,Tim Dwight
18.000,,0,1,18,Michael Turner
22.000,,0,2,25,David Allen
19.000,,0,1,19,LaBrandon Toefield
27.000,,0,1,27,Jabar Gaffney
24.000,,0,2,26,Wes Welker
17.000,,0,3,24,Richard Alston
40.000,,1,3,96,Michael L Lewis
22.000,,0,1,22,Fred McAfee
22.000,,0,5,25,Allen Rossum
19.000,,0,5,25,Jerricho Cotchery
21.000,,0,1,21,Kevin Kasper
17.000,,0,1,17,Patrick Pass
25.000,,0,1,25,Ricardo Colclough
10.000,,0,1,10,Ike Taylor
25.000,,0,3,42,BJ Sams
7.000,,0,1,7,Darnell Dinkins
21.000,,0,3,30,Maurice Morris
26.000,,0,4,30,Josh Scobey
13.000,,0,7,23,Maurice Hicks
15.000,,0,1,15,Cedrick Wilson
36.000,,0,1,36,Terrence McGee
28.000,,0,1,28,Jonathan Smith
22.000,,0,5,50,Torrie Cox
9.000,,0,1,9,Dewayne White
11.000,,0,1,11,Keary Colbert
16.000,,0,1,16,Brad Hoover
27.000,,0,1,27,Ricky Proehl
36.000,,0,1,36,Jamal Robertson
26.000,,0,2,31,Aveion Cason
28.000,,0,3,33,Roderick Hood
26.000,,0,2,31,JR Reed
20.000,,0,2,23,Josh Scobey
40.000,,0,2,44,Torrie Cox
19.000,,0,4,24,BJ Sams
30.000,,1,7,95,Wes Welker
27.000,,0,1,27,Sammy Morris
22.000,,0,6,40,Terrence McGee
14.000,,0,1,14,Chris Kelsay
17.000,,0,2,18,Ike Taylor
20.000,,0,1,20,Matt Cushing
13.000,,0,1,13,Travis Kirschke
33.000,,0,3,49,Jamal Robertson
14.000,,0,1,14,Brad Hoover
16.000,,0,2,21,Aaron Stecker
19.000,,0,1,19,Michael L Lewis
7.000,,0,1,7,Fred McAfee
21.000,,0,5,25,Jerry Azumah
15.000,,0,1,15,Bernard Berrian
19.000,,0,3,28,Andrae Thurman
18.000,,0,1,18,Roc Alexander
20.000,,0,1,20,Triandos Luke
34.000,,0,1,34,Cecil Sapp
27.000,,0,6,39,Dominic Rhodes
24.000,,0,1,24,James Mungro
25.000,,0,2,28,Bethel Johnson
22.000,,0,3,27,Maurice Hicks
30.000,,0,1,30,Cedrick Wilson
17.000,,0,2,26,Willie Ponder
18.000,,0,2,20,Derrick Ward
8.000,,0,1,8,Marcellus Rivers
8.000,,0,3,21,Jacques Reeves
20.000,,0,2,21,Terrance Copper
9.000,,0,2,12,Roderick Hood
12.000,,0,2,14,Josh Parry
22.000,,0,2,29,JR Reed
8.000,,0,1,8,Reno Mahe
22.000,,0,1,22,Cliff Russell
10.000,,0,1,10,Tony Stewart
16.000,,0,1,16,Kenny Watson
16.000,,0,3,23,Doug Gabriel
19.000,,0,3,24,David Allen
17.000,,0,2,24,Robb Butler
17.000,,0,5,37,Dante Hall
18.000,,0,3,20,Maurice Morris
21.000,,0,1,21,Heath Evans
18.000,,0,4,24,Allen Rossum
23.000,,0,7,30,Aveion Cason
0.000,,0,1,0,Brandon Manumaleuna
39.000,,1,5,94,Jerricho Cotchery
20.000,,0,4,25,Jason McAddley
23.000,,0,3,32,Reggie Swinton
2.000,,0,1,2,Stephen Trejo
21.000,,0,7,33,JJ Moses
24.000,,0,1,24,Andre King
66.000,,0,1,66,Antonio Brown
12.000,,0,1,12,Mike Sellers
36.000,,0,1,36,James Thrash
21.000,,0,2,22,Kelly Campbell
21.000,,0,2,24,Mewelde Moore
18.000,,0,6,21,Maurice Morris
20.000,,0,5,24,Aveion Cason
17.000,,0,5,25,Tim Dwight
22.000,,0,3,25,Jerricho Cotchery
18.000,,0,1,18,James Mungro
36.000,,0,1,36,Dominic Rhodes
21.000,,0,4,25,Cecil Sapp
18.000,,0,2,26,Reuben Droughns
25.000,,0,1,25,Charlie Adams
41.000,,0,1,41,Triandos Luke
23.000,,0,3,30,Najeh Davenport
10.000,,0,1,10,Tony Fisher
17.000,,0,1,17,Andrae Thurman
18.000,,0,2,19,Mewelde Moore
17.000,,0,2,22,Onterrio Smith
19.000,,0,3,30,Ike Taylor
20.000,,0,1,20,Antwaan Randle El
22.000,,0,5,30,Jerricho Cotchery
20.000,,0,4,26,Allen Rossum
20.000,,0,6,25,Aveion Cason
0.000,,0,1,0,Brandon Manumaleuna
37.000,,0,2,48,JR Reed
35.000,,0,2,39,Mewelde Moore
20.000,,0,2,24,Onterrio Smith
15.000,,0,1,15,Tedy Bruschi
5.000,,0,2,10,James Mungro
24.000,,0,2,24,Dominic Rhodes
16.000,,0,2,20,Roderick Hood
21.000,,0,1,21,JR Reed
25.000,,0,4,28,Allen Rossum
15.000,,0,1,15,DeAngelo Hall
18.000,,0,4,26,Antwaan Randle El
9.000,,0,3,17,Ike Taylor
11.000,,0,1,11,Matt Cushing
22.000,,0,4,29,Bethel Johnson
17.000,,0,1,17,Patrick Pass
20.000,,0,4,26,JR Reed
32.000,,0,1,32,Roderick Hood
22.000,,0,2,26,Bethel Johnson
17.000,,0,1,17,Patrick Pass
