completions, interceptions thrown, name, passes, passing touchdowns, passing yards
5,0,B Carpenter,5,1,82
29,1,C Evans,48,2,290
23,0,K Barker,28,2,273
4,0,S Smith,4,1,56
16,0,J Burrow,28,0,191
27,1,J Smith,50,3,330
10,0,K Hill,14,1,117
14,2,Z Annexstad,32,1,169
12,0,M Curtis,19,2,189
23,0,C Reynolds,34,3,283
0,0,H Klugh,1,0,0
22,0,B White,29,2,292
0,0,D Henderson,1,0,0
24,0,E Orth,32,3,360
17,1,N Perry,25,3,224
2,0,M Rosier,3,0,16
1,0,C Weldon,1,0,0
12,1,J Morgan,24,2,168
1,0,C Alexander,4,0,2
15,0,S Patterson,22,1,120
3,0,D McCaffrey,8,1,86
0,0,B Peters,1,0,0
6,0,A Bunch,9,0,71
7,1,A Martinez,15,0,22
28,1,J Taamu,38,2,442
24,1,W Barrett,42,0,224
1,0,K Price,1,1,18
23,1,D Lock,48,0,221
13,1,J Fromm,23,3,260
22,2,I Green,43,1,270
23,0,R Finley,40,1,377
22,0,N Elliott,31,2,313
19,0,K Pickett,33,2,174
21,0,D Haskins,24,5,304
10,0,T Martell,14,0,115
8,0,J Banks,14,0,141
2,0,J McMillan,2,0,15
11,1,K Murray,15,3,165
3,2,K Hopkins Jr,8,0,40
0,0,F Cooper Jr,1,0,0
18,1,T Cornelius,38,1,258
35,2,A Bowman,46,2,397
30,0,B LaRussa,49,4,495
0,0,S Williams,1,0,0
8,1,J Jackson,16,2,151
9,0,R Willis,18,1,131
26,1,J Herbert,33,1,346
19,0,K Costello,26,3,327
17,0,C Blount,24,2,137
1,0,J Colletto,2,0,4
9,0,K Tate,17,2,152
21,0,D Blough,28,3,296
13,4,A Brown,27,1,96
2,0,E Perry,2,0,48
12,0,G Rescigno,24,0,129
6,0,A Sitkowski,13,0,39
14,2,T Jackson,28,3,263
12,1,R Agnew,22,2,176
9,1,M Glass III,16,1,153
8,0,T Wiegers,11,0,83
12,0,B Barnett,20,1,181
21,1,R Herring,48,0,253
1,0,H Ahlers,2,0,3
25,1,J Abraham,34,4,428
13,2,S Stankavage,26,2,125
21,0,W Brown,29,2,150
3,0,B Hicks,3,1,16
1,0,G Lewis,3,1,25
0,0,M Perry,1,0,0
21,0,E Dungey,27,2,286
1,0,T Devito,4,0,9
0,0,N Johnson,1,0,0
17,0,D Pindell,24,1,151
2,1,M Washington,5,1,66
7,2,J Guarantano,18,0,164
3,0,K Chryst,7,0,44
9,0,F Franks,18,3,172
1,0,K Trask,1,0,14
22,0,S Ehlinger,32,2,255
17,2,S Robinson,29,1,197
3,0,M Collins,9,0,34
0,1,K Turpin,1,0,0
15,0,M Guadagni,24,4,211
1,0,D Phillips,1,1,19
29,1,T Gangi,50,1,320
10,1,K Locksley,16,1,194
9,0,J Adkins,18,1,156
19,0,C Grundy,35,1,127
15,2,T Vitt,22,2,192
1,0,H White,1,0,26
1,0,J Gipson,4,0,4
0,0,W Jones III,1,0,0
26,0,J Love,38,2,356
9,0,I Sanders,17,0,125
2,0,A Worthman,4,0,23
18,1,K Shurmur,38,1,180
1,0,M Hasan,2,0,12
19,1,J Bentley,28,1,261
17,1,B Perkins,24,2,197
0,0,H Dubois,1,0,0
0,0,B Armstrong,1,0,0
10,1,J Pass,19,0,113
6,1,M Cunningham,9,0,35
12,0,S Hartman,24,0,110
4,1,J Newman,7,0,29
25,0,I Book,34,2,325
0,0,P Jurkovec,2,0,0
15,0,J Browning,22,3,202
0,1,A Baccellia,1,0,0
17,0,M Wilkins,27,0,104
25,2,W Grier,35,5,356
0,1,J Allison,1,0,0
11,0,S Thompson,17,0,145
7,0,A Delton,12,0,82
8,1,N Perry,12,1,125
16,0,N Elliott,25,0,104
4,3,C Surratt,10,0,10
22,0,S Montez,26,1,237
1,0,J MacIntyre,1,0,31
17,0,D Thompson Robinson,35,1,138
12,0,J Banks,21,0,127
1,0,J McMillan,1,1,51
14,0,B White,30,2,246
6,0,D Hammond III,15,1,71
2,0,A Worthman,4,0,25
24,1,T Gangi,33,4,259
8,0,T Tagovailoa,8,2,128
4,0,J Hurts,6,1,118
1,0,M Jones,2,1,94
9,2,A Nunez,15,1,75
2,0,L Lewis,5,0,13
8,2,Z Thomas,18,2,146
2,0,P Derrick,2,1,23
20,1,E Orth,33,0,225
16,1,K Tate,33,2,232
16,0,J Daniels,24,0,197
19,0,J Stidham,33,2,245
30,2,J Abraham,44,1,215
14,0,M Wilkins,25,3,162
14,0,C Blount,23,1,145
0,0,A Willard,1,0,0
30,1,R Neal,50,4,402
2,0,D Plitt,2,0,44
30,1,W Barrett,44,1,314
15,0,A Brown,33,2,139
1,0,J Smith,1,1,9
20,2,A Russo,45,0,255
1,0,T Beatty,1,0,6
1,0,T Centeio,2,0,6
10,0,T Jackson,24,1,152
4,1,K Hopkins Jr,5,1,91
11,2,B McIlwain,21,1,128
4,2,C Garbers,9,0,44
1,0,P Laird,1,0,14
16,0,J Herbert,22,2,225
18,0,M Milton,34,4,328
16,1,K Pickett,26,1,163
10,0,T Lawrence,15,0,93
7,1,C Brice,13,0,83
0,0,A Rodgers,1,0,0
26,1,E Dungey,41,0,250
9,0,D Pindell,23,1,125
5,1,M Washington,13,0,56
20,0,D Ridder,26,2,270
3,0,H Moore,3,0,69
23,1,D Jones,35,1,226
2,0,Q Harris,4,0,30
17,0,R Willis,27,3,332
0,0,S Savoy,1,0,0
24,2,R Herring,42,3,309
1,0,H Ahlers,3,0,4
21,1,B LaRussa,36,2,250
17,0,T Wiegers,40,1,180
20,2,M Childers,35,1,121
9,0,J Morgan,14,4,341
4,0,C Alexander,5,0,52
12,1,S Perry,19,0,106
2,0,C Robinson,2,0,4
24,1,M McMaryion,31,4,368
0,0,J Reyna,1,0,0
10,1,E Peters,21,2,179
6,0,M Guadagni,10,1,59
15,0,D Ellington,18,1,179
19,2,C Evans,32,0,136
1,0,J Jackson,2,0,1
16,0,J Fromm,22,0,185
1,0,J Fields,2,0,5
13,0,J Guarantano,21,2,143
1,0,S Werts,3,1,61
38,0,J Hansen,50,1,376
5,0,T Marshall,6,0,160
0,0,T Oliver,1,0,0
27,2,J Doege,44,1,305
2,0,G Loy,4,0,25
24,0,C Stanley,32,3,247
15,1,T Cornelius,20,4,312
8,0,S Thompson,18,0,96
3,0,A Delton,7,0,14
29,0,S Ehlinger,36,1,207
1,0,T Watson,1,0,21
0,0,L Humphrey,1,0,0
13,1,T Wilson,20,0,132
13,3,J Bentley,28,1,148
4,0,M Scarnecchia,6,0,45
24,2,J Pass,45,2,306
16,0,D Francois,27,4,294
18,0,J Burrow,25,3,292
19,1,J Taamu,38,0,178
16,1,B Lewerke,25,0,185
19,2,T Lazzaro,34,1,153
1,0,J Ward,1,1,29
22,0,G Ragland,32,3,294
27,0,J Wassink,42,5,439
11,0,N Fitzgerald,26,0,98
22,1,F Franks,31,0,219
1,0,K Toney,1,1,20
27,1,B Stockstill,40,1,259
17,1,C Robison,27,0,154
0,0,J Stoshak,1,0,0
22,0,R Finley,32,3,257
20,2,B Perkins,35,2,258
25,1,A Martinez,42,2,323
25,0,D Blough,42,1,328
15,3,S Jones,27,4,312
6,1,T Tuioti,14,0,57
24,1,S Calvert,41,3,417
1,0,D Stubbs,1,0,39
2,0,M Cunningham,5,0,16
16,0,C Thorson,27,0,174
15,0,S Patterson,24,0,196
24,0,I Book,33,4,278
15,1,K Costello,27,1,174
22,0,M Fine,35,3,296
20,0,J Smith,39,2,230
23,1,N Rourke,32,3,270
27,1,A Ford,38,4,355
3,0,R Comis,5,1,55
17,0,K Murray,21,6,432
0,0,A Kendall,2,0,0
38,0,C Brewer,60,2,400
2,0,J McClendon,3,0,16
16,0,T McSorley,32,2,286
22,1,D Haskins,39,3,270
18,1,A Sitkowski,35,1,154
1,0,I Pacheco,1,0,39
27,1,P Ramsey,40,1,288
28,0,J Love,49,3,451
34,1,C McDonald,57,4,341
12,1,W Brown,20,2,309
8,0,B Hicks,12,1,61
2,0,J Sackville,2,1,29
2,0,A Upshaw,3,0,10
27,1,B Zappe,49,2,226
1,0,A Haidet,2,0,15
21,1,S Robinson,29,1,182
14,0,Z Noland,28,1,79
12,0,K Barker,15,1,143
1,0,L Whittemore,1,1,35
1,1,S Smith,3,0,7
18,1,B Carpenter,22,1,172
17,2,K Mond,26,0,201
14,1,T Storey,26,1,193
0,0,C Kelley,1,0,0
16,2,J Duffey,27,1,172
9,1,A Bowman,20,1,123
27,0,W Grier,41,3,370
13,0,A Erdely,16,1,214
1,0,T Johnston III,1,0,0
0,0,A Wilson,1,0,0
17,1,C Reynolds,25,0,194
20,0,C Grundy,35,2,187
10,1,K Locksley,16,1,117
1,0,R Metz,3,0,26
22,2,K Shurmur,29,3,297
22,0,D Croft,31,3,269
15,0,S Hartman,17,4,241
2,1,K Hinton,3,0,2
17,2,S Stankavage,32,2,103
23,0,J Browning,25,1,277
18,0,T Mangum,21,0,160
31,1,G Minshew,56,3,445
12,0,T Huntley,20,0,118
0,1,N King,1,0,0
0,0,D Simpkins,1,0,0
24,1,S Duncan,39,1,263
18,3,I Green,39,2,288
15,0,T Vander Waal,25,1,214
28,0,B Rypien,42,2,342
1,0,C Cord,1,0,3
19,2,D King,27,3,165
13,1,S Boomer,31,1,227
9,0,K Barker,10,2,136
10,1,S Smith,15,1,81
20,0,D Ellington,36,1,272
27,1,T Mangum,45,2,270
3,0,Z Wilson,4,1,52
18,0,J Love,28,4,165
23,0,J Pass,35,2,299
4,1,J Travis,9,1,71
1,0,T Marshall,2,0,12
17,1,A Thomson,34,2,173
25,0,B Stockstill,40,2,317
6,0,D Hammond III,10,1,142
2,0,M Perry,6,0,36
1,0,G Lewis,6,0,13
19,3,K Nelson,35,1,203
24,1,G Ragland,33,1,214
25,1,T Storey,39,2,230
1,0,C Kelley,1,1,3
10,0,T Tagovailoa,13,4,334
4,0,J Hurts,5,0,59
15,1,K Tate,25,1,141
32,3,B McIlwain,43,0,315
32,0,R Neal,56,0,260
18,1,M Childers,29,1,143
30,1,C Brewer,44,1,296
0,1,T Ebner,1,0,0
15,2,S Thompson,26,1,149
21,2,B Rypien,41,0,170
1,1,C Cord,3,0,8
8,0,R Agnew,15,0,113
18,1,M Milton,34,2,278
1,0,D Mack Jr,3,0,7
15,0,B Hicks,23,1,153
9,0,W Brown,19,1,84
15,1,D Ridder,25,2,174
11,0,J McMillan,26,2,130
1,0,J Banks,5,0,2
9,4,T Lazzaro,23,1,117
5,0,T Poljan,10,1,55
10,1,T Jackson,20,1,127
24,0,S Montez,33,2,328
12,0,M Wilkins,18,1,222
21,0,C Robison,32,2,339
39,2,B LaRussa,51,2,390
12,1,F Franks,27,1,161
1,0,L Krull,1,0,15
19,2,J Burrow,34,0,191
17,0,J Fromm,23,3,276
3,0,J Fields,6,0,53
1,0,M Downing,2,0,12
14,0,K Shurmur,28,0,169
2,0,M Hasan,2,0,14
5,0,S Werts,8,1,99
19,1,E Orth,30,0,197
0,1,C Johnson,1,0,0
19,1,C Cordeiro,29,2,148
9,0,T Vander Waal,16,0,87
0,0,N Smith,1,0,0
27,2,W Barrett,35,2,271
18,1,N Rourke,20,1,284
9,1,J Smith,23,0,107
8,1,A Erdely,24,1,136
19,1,A Ford,27,2,199
12,0,R Comis,23,2,172
2,0,M Curtis,2,1,30
17,1,B Barnett,24,1,209
31,1,B Lewerke,51,1,329
31,2,C Thorson,47,3,373
16,0,B White,18,1,239
1,0,C Adair,1,1,17
22,2,D Pindell,37,1,190
2,1,M Washington,6,0,25
13,0,N Perry,32,4,204
15,1,D Francois,30,2,129
1,0,J Blackman,1,0,1
19,1,S Patterson,27,3,282
1,0,G Perry,1,0,12
5,1,K Hill,10,0,62
2,0,T Pigrome,3,0,11
17,3,Z Annexstad,33,3,218
1,1,S Green,2,0,16
0,0,J Herbers,1,0,0
23,1,N Stanley,39,4,314
21,0,J Taamu,24,3,374
10,0,M Corral,10,2,143
17,0,C Evans,28,0,206
6,0,C Suits,10,1,91
9,1,N Fitzgerald,17,0,69
19,0,J Stidham,38,0,214
25,2,R Finley,34,2,308
14,0,A Brown,25,1,198
22,3,C Solano,43,0,195
20,0,M McMaryion,28,2,241
34,0,J Adkins,51,4,402
31,1,S Calvert,54,2,365
33,2,D Haskins,44,6,455
26,0,P Ramsey,49,3,322
19,1,K Murray,26,4,304
1,0,A Kendall,1,0,6
24,0,S Ehlinger,35,2,314
2,0,L Humphrey,2,1,10
19,1,T Cornelius,33,4,289
18,1,B Purdy,23,4,318
1,0,Z Noland,2,0,7
15,0,C Blount,21,0,172
3,0,J Colletto,5,0,49
30,0,G Minshew,40,5,430
11,1,K Pickett,20,1,137
18,2,E Dungey,38,1,195
15,1,S Stankavage,27,0,158
1,0,J Fox,1,0,17
0,1,J Tyner,2,0,0
6,0,C Grundy,18,0,33
2,0,D Gillins,4,0,10
29,3,A Sitkowski,46,1,267
10,0,A Bush,18,1,89
0,0,T Davis,1,0,0
20,0,M Scarnecchia,35,3,249
17,2,D Lock,36,0,204
17,2,J Love,40,3,232
1,0,M Aaron,3,0,5
14,2,K Carta Samuels,27,4,162
1,0,C Hill,2,0,10
26,2,K Costello,41,1,381
17,0,T Huntley,21,1,199
21,1,A Russo,25,4,254
4,0,T Centeio,5,0,43
17,0,R Herring,31,0,112
1,0,K Ifedi,4,0,8
0,0,H Ahlers,4,0,0
17,0,E Peters,35,3,184
18,0,J Doege,34,3,289
18,1,K Mond,29,2,226
13,0,T Wilson,20,1,108
28,0,T Vitt,39,3,296
1,0,H White,2,1,5
9,1,A Nunez,18,1,149
5,0,L Lewis,5,1,81
27,1,D Thompson Robinson,38,2,272
18,1,J Browning,26,1,265
15,1,M Gilliam,35,2,123
13,0,S Jones,20,4,250
16,2,R Metz,33,2,313
23,0,M Fine,34,2,294
31,1,R Willis,52,2,309
25,1,I Book,35,2,271
7,1,S Hartman,20,0,74
0,0,M Considine,2,0,0
0,0,K Hinton,5,0,0
20,0,T Lawrence,25,2,175
4,0,C Brice,4,1,50
1,0,H Renfrow,1,0,2
13,0,A Hornibrook,24,1,163
24,0,A Martinez,42,2,384
2,0,A Bunch,2,0,23
16,1,J Wassink,27,1,235
15,0,M Glass III,24,1,155
3,0,T Wiegers,7,1,51
28,3,W Grier,41,4,332
16,1,P Bender,25,2,191
5,1,C Stanley,8,0,15
0,0,S Sims Jr,1,0,0
25,3,J Hansen,40,0,209
2,0,L Bonner,5,0,10
12,0,Z Thomas,27,2,144
26,2,S Robinson,45,2,290
13,1,J Duffey,24,1,190
2,0,M Carter,3,0,12
13,1,T Vitt,21,1,132
1,0,W Jones III,6,0,3
7,0,S Werts,12,0,51
9,1,R Agnew,25,1,213
7,1,I Sanders,15,0,51
1,0,D Hammond III,1,0,11
0,0,A Smith,1,0,0
6,0,S Boomer,21,1,79
17,1,B Barnett,39,0,237
14,1,T Huntley,19,2,201
2,0,B Covey,2,1,64
0,0,J Shelley,1,0,0
20,0,R Rodriguez,38,1,226
3,0,J Joiner,4,0,17
1,0,K Tate,4,0,3
12,0,T Tagovailoa,22,3,265
7,0,J Hurts,8,0,115
13,2,D Lock,26,1,142
12,0,T Storey,16,1,122
2,1,C Kelley,5,1,60
26,1,J Taamu,35,2,387
28,2,J Stidham,45,2,322
21,0,J Guarantano,32,2,328
16,0,A Brown,22,1,179
17,1,J Pass,31,0,170
0,0,J Travis,4,0,0
21,1,J Doege,34,3,379
0,1,G Loy,1,0,0
22,2,J Wassink,37,2,286
16,1,T Jackson,30,1,212
12,1,K Nelson,29,0,115
16,1,Z Wilson,24,3,194
22,1,C McDonald,38,2,248
22,2,B McIlwain,40,0,168
1,0,P Laird,1,0,11
13,0,D Thompson Robinson,15,0,141
12,0,C Reynolds,19,0,119
5,0,E Shirreffs,7,1,118
20,2,D Shanley,29,0,154
7,0,S Duncan,10,1,60
11,0,T Lazzaro,22,1,127
0,0,J Ward,1,0,0
19,0,R Neal,26,1,183
1,0,C Lacanaria,1,0,19
24,0,K Carta Samuels,42,1,311
12,0,S Jones,20,2,165
9,0,B Carpenter,19,0,133
3,0,F Payton,3,0,34
16,0,C Evans,22,1,224
26,2,R Herring,42,0,229
11,0,H Ahlers,18,1,137
1,1,K Ifedi,3,0,8
13,0,D King,23,2,209
1,0,B Smith,1,1,25
2,0,C Tune,4,0,15
6,0,M Glass III,8,0,100
11,0,T Wiegers,15,0,83
12,1,M Guadagni,27,1,147
27,0,J Morgan,36,2,311
9,1,A OHara,20,0,114
6,0,B Stockstill,7,0,28
22,0,M McMaryion,32,2,287
12,1,T Vander Waal,32,0,117
5,0,T Marshall,11,1,91
2,0,T Oliver,6,0,34
17,1,D Jones,27,3,206
12,0,A Bush,25,0,170
3,0,M Robinson,4,0,11
25,1,D Blough,36,3,377
1,0,J Sparks,1,1,7
31,2,P Ramsey,42,1,263
21,1,N Stanley,33,6,320
18,1,B Purdy,25,3,254
11,1,W Grier,15,1,100
1,0,B Ferns,1,0,19
11,0,S Thompson,22,0,130
17,2,T Cornelius,35,0,184
17,1,S Calvert,32,2,238
13,1,S Smith,25,1,135
3,0,G Watson,4,0,25
19,0,A Nunez,25,5,315
3,0,L Lewis,4,1,100
25,1,J Adkins,44,1,284
15,0,J Burrow,30,0,200
16,2,J Fromm,34,1,209
8,0,K Hill,17,3,76
1,0,T Pigrome,3,0,9
2,4,A Sitkowski,16,0,8
0,1,G Rescigno,1,0,0
17,0,B White,29,0,209
17,0,M Milton,29,1,296
16,0,G Ragland,24,1,209
0,0,A Malzone,1,0,0
15,1,W Barrett,29,0,149
14,0,S Patterson,21,0,124
7,2,A Hornibrook,20,1,100
3,0,G Lewis,11,0,14
23,1,A Russo,31,1,300
0,0,T Centeio,1,0,0
11,0,N Elliott,15,1,147
10,0,C Fortin,18,0,97
1,0,D Newsome,1,0,43
0,0,A Ratliff Williams,1,0,0
20,2,R Willis,36,2,221
24,1,T Gangi,42,2,304
28,3,B Rypien,38,2,299
17,0,M Childers,33,0,145
15,1,N Rourke,23,2,275
41,2,C Thorson,64,3,455
25,2,A Martinez,35,1,251
26,2,I Book,32,2,264
19,0,K Pickett,28,0,126
0,0,J George,1,0,0
0,0,Q Ollison,1,0,0
24,0,M Fine,38,1,292
29,1,J Abraham,42,1,318
33,0,D Haskins,44,3,412
13,2,Z Annexstad,23,0,218
31,1,B LaRussa,54,2,296
18,1,A Thomson,29,1,182
18,0,J Herbert,32,2,202
15,1,J Browning,25,1,243
19,0,T McSorley,32,1,192
24,1,B Lewerke,52,2,259
1,0,C Heyward,1,0,36
7,0,S Stankavage,12,0,79
6,0,E Marshman,16,0,57
11,0,A Erdely,17,2,274
0,1,T Johnston III,2,0,0
17,1,J Bentley,35,3,223
25,0,K Mond,37,1,353
12,0,M Aaron,17,0,118
1,0,M Carrillo,1,0,17
2,0,K Hopkins Jr,5,1,54
20,1,S Buechele,34,1,184
4,0,S Ehlinger,5,0,35
20,1,C Brewer,39,1,245
17,2,J Daniels,34,3,272
25,1,S Montez,46,0,168
17,1,C Grundy,38,0,191
2,0,J Weeks,2,0,10
25,1,J Smith,36,1,309
17,0,J Love,23,5,322
5,0,H Colombi,8,0,55
18,1,M Gilliam,36,3,250
18,1,K Shurmur,36,2,229
19,1,F Franks,29,2,284
12,3,B Perkins,21,0,92
12,1,M Rosier,23,0,170
3,2,N Perry,6,0,20
12,0,E Orth,15,1,155
1,0,C Johnson,2,1,56
4,0,K Davis,8,1,101
4,0,D Pearson Jr,9,0,31
2,0,D Rocker,2,0,2
17,0,J Hansen,28,3,257
15,0,D Ellington,26,3,250
5,0,A Winchester,7,1,49
26,1,M Wilkins,43,0,353
0,1,N Harry,1,0,0
22,0,K Costello,29,1,231
22,0,B Rypien,26,4,308
1,0,J Henderson,1,0,14
19,2,K Carta Samuels,30,2,238
12,0,C Hill,14,1,135
26,1,M Gilliam,38,3,261
9,0,I Sanders,11,1,217
10,1,Z Thomas,20,1,106
14,0,A Nunez,23,0,108
3,0,L Lewis,4,1,80
10,1,C Noland,16,1,124
1,0,C Kelley,3,0,7
8,1,S Boomer,25,0,127
0,0,C Thomas,2,0,0
30,0,G Ragland,53,4,329
21,1,R Neal,39,1,157
22,0,T Wiegers,28,3,257
26,0,T Lawrence,39,1,308
6,0,C Brice,9,0,72
21,2,R Finley,34,0,156
1,0,M McKay,1,0,37
9,2,T Lazzaro,24,0,104
2,0,T Poljan,3,0,18
0,0,B Childress,1,0,0
5,0,J Wassink,9,0,51
22,2,D Jones,40,1,240
1,0,T Rahming,1,1,22
20,0,B Perkins,32,1,189
1,0,O Zaccheaus,1,0,9
29,1,H Ahlers,53,1,406
12,0,D Mack Jr,20,0,69
1,0,Q Jones,1,1,42
20,0,J Morgan,29,2,229
11,1,E Marshman,15,0,107
1,2,W Green,6,0,8
29,0,D Francois,40,2,353
0,0,D Matthews,1,0,0
22,1,S Hartman,46,2,227
3,0,J Newman,8,0,46
19,0,C McDonald,37,3,259
0,0,C Cordeiro,1,0,0
21,0,T Gangi,29,1,247
2,0,T Taua,2,0,14
25,1,P Ramsey,35,1,231
9,0,M Penix Jr,19,0,94
19,1,T McSorley,36,0,220
1,0,T Stevens,1,1,23
11,1,N Stanley,22,1,86
0,0,P Mansell,1,0,0
0,0,S Petras,1,0,0
6,1,K Hill,15,0,47
0,0,T Pigrome,1,0,0
16,0,W Barrett,30,1,188
1,0,M Washington,1,0,10
19,1,K Nelson,35,1,219
3,0,T Wilson,9,1,18
15,0,K Shurmur,23,1,216
13,0,C Evans,29,1,124
15,0,T Vitt,25,0,115
16,1,J Burrow,28,0,129
8,4,N Fitzgerald,24,0,59
17,0,J Smith,29,1,156
11,1,R Metz,17,1,164
7,0,B Jones,15,0,98
1,0,T Juniel,1,0,22
20,0,A Ford,34,1,326
5,0,R Comis,9,0,64
4,0,K Anderson,10,0,112
5,1,F Payton,7,2,107
0,0,B Carpenter,1,0,0
5,0,B Lewerke,25,0,66
1,0,R Lombardi,2,0,9
1,0,D Stewart Jr,1,1,4
14,0,S Patterson,25,2,212
27,0,J Taamu,46,1,324
13,0,J Stidham,22,1,215
23,0,D Lock,29,4,350
1,0,T Powell,3,0,23
15,2,B White,37,2,208
0,0,J Williams,1,0,0
13,0,A Thomson,24,2,102
18,4,C Robison,35,1,223
1,0,D Johnson,3,0,10
1,0,R Peavey,3,0,7
0,0,J Durante,1,0,0
14,1,B Stockstill,20,3,111
20,2,E Shirreffs,40,1,209
9,1,G Lewis,14,1,135
1,0,M Perry,1,0,43
25,0,D King,38,3,413
0,1,B Smith,1,0,0
25,0,A Martinez,29,3,276
0,0,M Washington,1,0,0
11,1,T Morgan,16,0,214
9,0,Z Annexstad,20,1,135
25,1,J Adkins,38,0,295
4,0,S Werts,4,0,77
15,1,S Jones,32,1,147
20,0,M McMaryion,30,3,280
8,0,N Rourke,12,4,193
1,0,Q Maxwell,1,0,12
19,1,J Doege,24,2,214
11,1,J Colletto,20,0,104
6,1,C Blount,13,0,42
17,0,C Garbers,26,3,234
25,0,D Blough,43,3,378
49,1,D Haskins,73,2,470
15,0,A Sitkowski,31,0,81
17,0,C Thorson,34,0,150
7,0,R Agnew,11,0,86
26,1,J Love,36,0,215
1,0,L Nunn,1,0,18
20,2,B Barnett,28,1,265
10,1,D Pindell,21,0,133
28,1,J Abraham,33,1,269
12,0,J Weeks,27,1,117
0,0,C Grundy,1,0,0
17,0,E Dungey,33,0,225
11,1,T Devito,19,3,181
34,0,N Elliott,52,2,321
0,1,B Corrales,1,0,0
0,0,A Ratliff Williams,1,0,0
7,1,M Collins,17,2,142
3,0,S Robinson,8,0,21
19,0,K Murray,24,4,213
0,0,C Lamb,1,0,0
20,3,A Russo,41,3,237
0,0,T Centeio,1,0,0
14,1,D Ridder,33,0,111
9,0,K Chryst,15,2,164
5,0,J Guarantano,10,0,63
19,0,T Tagovailoa,29,4,306
2,1,J Hurts,3,0,21
14,1,J Banks,22,0,153
21,1,B Hicks,40,3,291
5,1,E Peters,17,1,128
2,1,M Guadagni,4,0,9
25,3,T Jackson,46,2,326
36,1,A Bowman,46,3,408
3,0,J Duffey,3,0,33
18,1,P Bender,41,2,221
14,0,A Erdely,22,0,189
29,0,M Fine,40,3,336
17,0,W Speight,27,2,204
5,0,D Thompson Robinson,8,1,103
15,2,R Rodriguez,34,2,231
22,0,T Huntley,29,4,341
6,2,J Daniels,16,1,89
6,0,M Fink,7,1,43
15,1,J Browning,25,1,150
17,1,S Montez,28,1,144
39,2,G Minshew,51,4,323
25,0,J Herbert,44,1,270
13,2,A Hornibrook,22,3,188
7,1,M Rivers II,13,0,80
2,2,A Bush,8,0,10
24,0,D Shanley,31,2,257
0,0,K Thomas,1,0,0
21,0,B LaRussa,32,1,327
3,0,S Chambers,5,0,62
7,1,T Vander Waal,19,0,38
12,1,J Love,28,0,53
32,2,S Calvert,48,2,362
20,2,T Gueller,44,4,397
18,0,E Orth,29,2,275
0,3,C Johnson,1,0,0
9,1,S Smith,16,3,158
1,0,S Werts,3,1,57
3,2,P Derrick,12,0,73
8,2,J Huesman,14,1,67
11,1,N Rourke,19,1,127
1,0,Q Maxwell,3,0,16
9,1,D Plitt,17,0,86
7,0,R Neal,15,1,76
15,0,R Willis,22,2,201
0,0,T Oliver,1,0,0
23,0,K Eleby,28,2,293
2,0,J Wassink,4,0,14
10,0,M Guadagni,18,2,140
8,0,E Peters,14,3,107
17,0,W Grier,27,3,353
4,0,J Allison,4,1,43
16,0,J McClendon,21,0,183
1,3,C Brewer,8,0,22
15,1,A Brown,28,1,152
2,0,J Smith,2,0,58
19,2,M Rosier,36,1,150
0,0,D Dallas,1,0,0
34,2,C Hill,54,0,333
7,0,S Chambers,10,2,116
15,1,R Peavey,26,0,115
2,0,C Robison,3,0,6
17,0,J Smith,35,1,217
17,1,T Morgan,24,3,302
29,2,P Ramsey,44,2,232
20,2,W Speight,40,0,164
13,1,T Huntley,21,0,138
1,0,B Covey,1,1,7
10,0,I Sanders,15,2,210
1,0,J Saucier,1,1,32
20,0,B Rypien,34,5,399
2,0,K Shakir,2,0,10
10,0,K Nelson,27,1,149
19,0,T Poljan,37,0,169
0,0,B Childress,1,0,0
0,0,D Spalding,1,0,0
23,2,T Storey,36,2,240
13,0,K Shurmur,19,2,192
19,1,K Tate,33,3,189
24,1,J Herbert,48,2,186
18,1,Z Wilson,30,0,208
10,0,M Childers,21,0,115
16,0,C Garbers,23,0,153
11,1,J Browning,21,1,148
1,1,J Haener,4,0,11
8,1,E Shirreffs,14,0,78
21,3,J Abraham,30,0,210
6,0,T Whatley,8,2,87
24,0,S Montez,39,2,319
28,0,J Luton,39,3,310
6,1,J Colletto,14,0,35
0,0,T Hernandez,1,0,0
4,1,D Pindell,6,0,15
8,1,R Comis,15,2,197
19,0,T Wiegers,29,2,201
7,0,K Hopkins Jr,8,2,126
17,1,D Francois,36,0,180
3,0,J Blackman,4,1,88
20,0,T Lawrence,37,4,314
4,1,C Brice,7,1,90
21,0,M McMaryion,31,4,284
5,0,J Reyna,7,0,64
17,1,C McDonald,28,1,225
3,0,J Moussa,6,1,61
14,0,D Ellington,25,1,231
12,0,F Payton,17,1,222
1,0,C Thrasher,1,0,3
17,0,J Fromm,24,3,240
13,1,F Franks,21,1,105
28,2,D King,40,5,419
26,1,B Barnett,39,1,263
13,0,B Purdy,27,2,250
32,3,A Bowman,56,1,323
1,0,S Collins,1,0,10
19,0,P Bender,29,2,249
23,1,M Collins,33,1,351
18,2,A Nunez,26,2,295
1,0,L Lewis,2,0,24
17,1,J Hansen,30,1,270
30,0,J Pass,54,1,358
16,0,S Hartman,24,2,223
11,0,K Hill,19,3,265
2,0,T Desue,2,0,16
11,1,A Bush,19,2,216
3,0,M Rivers II,13,0,45
26,0,R Lombardi,46,2,318
29,3,D Blough,49,0,277
