average kickoff return, average kickoff return yards, kickoff return touchdowns, kickoff returns, longest kickoff return, name
21.000,,0,2,29,Pierre Thomas
14.000,,0,3,16,Chad Hall
22.000,,0,1,22,Jeremy Maclin
0.000,,0,0,0,Owen Schmitt
27.000,,0,1,27,Lorenzo Booker
20.000,,0,1,20,Eric Weems
14.000,,0,2,15,Mike Goodson
18.000,,0,1,18,Tyrell Sutton
11.000,,0,4,17,Raymond Ventrone
7.000,,0,3,12,Josh Cribbs
3.000,,0,1,3,Mike Bell
18.000,,0,2,27,Antonio Brown
19.000,,0,3,28,Stefan Logan
0.000,,0,1,0,Nate Burleson
24.000,,0,5,49,Lorenzo Booker
23.000,,0,2,26,Pat Lee
15.000,,0,2,28,Danieal Manning
19.000,,0,4,22,Dominic Rhodes
29.000,,0,4,47,Marc Mariani
26.000,,0,3,36,Dexter McCluster
0.000,,0,1,0,Jackie Battle
5.000,,0,1,5,JO Connell
18.000,,0,2,18,Jacoby Ford
14.000,,0,1,14,Rock Cartwright
23.000,,0,1,23,Brandon Tate
17.000,,0,6,23,Patrick Cobbs
34.000,,0,1,34,Marlon Moore
23.000,,0,3,28,Brandon Banks
12.000,,0,1,12,Mike Sellers
12.000,,0,1,12,Jason Pierre Paul
24.000,,0,1,24,DJ Ware
30.000,,0,1,30,Jalen Parmele
25.000,,0,2,28,Bernard Scott
21.000,,0,4,26,Steve Slaton
24.000,,0,5,30,Deji Karim
23.000,,0,6,27,Devery Henderson
36.000,,0,3,69,Micheal Spurlock
7.000,,0,1,7,John Conner
8.000,,0,1,8,Matthew Mulligan
20.000,,0,4,27,CJ Spiller
14.000,,0,2,17,Jehuu Caulcrick
14.000,,0,1,14,Leodis McKelvin
24.000,,0,2,28,Gerard Lawson
18.000,,0,3,21,Bryan McCann
16.000,,0,1,16,Martin Rucker
21.000,,0,2,24,Ted Ginn
20.000,,0,5,27,Andre Roberts
0.000,,0,1,0,Cyril Obiozor
14.000,,0,1,14,Stephen Williams
20.000,,0,3,24,Leon Washington
15.000,,0,4,19,Danny Amendola
16.000,,0,1,16,CJ Ah You
25.000,,0,4,30,Eric Decker
62.000,,1,2,97,Cassius Vaughn
31.000,,0,3,41,Darren Sproles
29.000,,0,1,29,Curtis Brinkley
22.000,,0,2,25,Dominic Rhodes
44.000,,0,2,47,Antonio Cromartie
18.000,,0,1,18,Brad Smith
26.000,,0,1,26,Kyle Wilson
19.000,,0,4,24,Leon Washington
18.000,,0,1,18,Michael Robinson
0.000,,0,0,0,Justin Forsett
15.000,,0,4,20,Devery Henderson
23.000,,0,3,27,Robert Meachem
20.000,,0,4,36,Dexter McCluster
29.000,,0,1,29,Jalen Parmele
18.000,,0,3,24,Gerard Lawson
9.000,,0,1,9,Sam Shields
20.000,,0,1,20,James Starks
15.000,,0,1,15,Charles Woodson
21.000,,0,4,27,Antonio Brown
16.000,,0,1,16,David Johnson
11.000,,0,2,12,LeRon McClain
18.000,,0,2,19,Jalen Parmele
29.000,,0,2,38,Lardarius Webb
32.000,,1,6,102,Eric Weems
15.000,,0,1,15,Brian Finneran
22.000,,0,1,22,Jason Snelling
10.000,,0,2,20,James Starks
6.000,,0,1,6,Devin Hester
0.000,,0,1,0,Johnny Knox
18.000,,0,1,18,Danieal Manning
28.000,,0,5,62,Leon Washington
21.000,,0,5,33,Brandon Tate
25.000,,0,4,37,Antonio Cromartie
16.000,,0,1,16,Rashied Davis
8.000,,0,1,8,Kellen Davis
24.000,,0,1,24,Devin Hester
15.000,,0,1,15,Danieal Manning
15.000,,0,2,18,James Starks
14.000,,0,1,14,Charles Woodson
22.000,,0,3,27,Antonio Brown
2.000,,0,1,2,Matt Spaeth
11.000,,0,2,12,Jerricho Cotchery
11.000,,0,2,23,Brad Smith
6.000,,0,1,6,Robert Turner
22.000,,0,2,28,Pat Lee
19.000,,0,1,19,Jordy Nelson
22.000,,0,4,38,Antonio Brown
11.000,,0,1,11,Mewelde Moore
12.000,,0,1,12,Isaac Redman
