average punt yards, longest punt, name, punts, punts inside the twenty
33.700,53,Mike Scifres,3,2
31.400,38,Hunter Smith,5,1
30.500,54,Jon Ryan,6,3
46.500,67,Brett Kern,4,1
36.500,56,Kevin Huber,4,0
28.100,37,Jay Feely,7,3
33.300,61,Mat McBriar,6,5
35.400,59,Sav Rocca,5,1
32.200,53,Chris Hanson,5,2
27.000,46,Sam Koch,4,2
26.000,26,Ben Graham,1,0
41.000,47,Jeremy Kapinos,1,0
37.800,66,Thomas Morstead,4,1
25.300,51,Ben Graham,6,0
42.500,56,Pat McAfee,6,1
41.800,59,Sam Koch,5,1
43.800,60,Mike Scifres,6,3
35.900,51,Steve Weatherford,8,2
41.600,61,Chris Kluwe,5,1
45.700,51,Mat McBriar,3,2
49.100,63,Thomas Morstead,7,4
39.000,44,Chris Kluwe,4,2
43.300,56,Pat McAfee,4,2
45.000,61,Steve Weatherford,4,2
43.000,46,Pat McAfee,2,0
44.000,46,Thomas Morstead,2,1
