longest punt return, name, punt return yards, punt returns
1,Greg Reid,0,2
11,JJ Worton,11,1
8,JD Ratliff,8,1
0,David Frazier,0,1
0,AJ Price,-1,1
3,Logan Gray,3,1
2,Robert Woods,3,2
4,Luke Wollet,4,1
3,Luke Smurthwaite,3,1
5,Billy Myler,6,2
6,Anthony Wright Jr,6,1
4,Josh Jackson,5,2
0,Odell Beckham Jr,0,1
0,Joe Adams,0,1
14,Griff McNabb,14,1
0,Greg Bird,7,1
12,Keenan Allen,20,2
14,Marvin Jones,14,1
5,Nick Williams,5,1
6,Steve Rene,6,1
9,Danny Webster,14,3
60,Tracy Lampley,77,3
0,Reggie Hunt,24,1
15,Emmanuel Johnson,15,0
6,Demarius Reed,6,1
2,Marlon Pollard,3,2
0,Blake Bierman,0,1
7,Dwayne Frampton,0,2
2,Jonathan Krause,2,1
0,Quinton Patton,2,2
18,Brandon Boykin,19,2
24,Scott Harding,37,2
20,Mike Edwards,20,1
0,Tank Hopkins,0,1
14,Micah Hyde,28,2
9,Jeremy Gallon,17,2
12,DJ Beshears,12,1
3,Gene McCaskill,3,1
4,Korvic Neat,4,1
9,Darryl Surgent,22,4
0,Alex Twine,-3,1
0,Dominique Terrell,0,1
11,Keshawn Martin,11,1
3,Travis Benjamin,3,1
0,Brandon Braxton,0,1
65,Johnthan Banks,64,3
0,Chad Bumphis,0,1
10,Justin Albert,10,2
0,TJ Graham,-4,2
3,Charles Brown,3,1
0,Ameer Abdullah,0,1
9,Ryan Broyles,9,1
35,Dustin Harris,43,2
0,Justin Blackmon,2,1
6,Tyler Lockett,6,1
9,Mike Shanahan,9,1
0,Danny Milligan,0,1
4,Mario Hull,7,2
5,Mike Edwards,5,1
0,Mohamed Sanu,0,1
10,Victor Marc,19,5
7,Leon McFadden,13,3
0,Larry Parker,0,2
0,Tim Foley,-2,1
0,Richard Crawford,-7,1
9,Derrick Strozier,9,1
16,Devrin Young,19,3
22,Quandre Diggs,32,2
0,Jamal Miles,0,1
7,Sidney Hodge,7,1
1,Michael Johnson,1,1
12,Chris Potter,19,2
0,Byron Hout,17,1
6,Mitch Burroughs,6,2
0,Lovell Jackson,-2,1
25,Jared Abbrederis,25,2
1,Waynelle Gravesande,0,2
5,John Evans,5,1
0,Eli Rogers,0,1
7,Ed Wesley,8,2
0,Jerry Gates,0,1
12,Tommy Davis,12,1
0,Perez Ashford,0,1
1,Eric Page,1,1
0,Matt Brown,-3,1
4,Nick Harwell,7,2
19,LaVon Brazill,36,4
21,Travis Carrie,21,2
76,Damian Payne,81,2
70,Patrick Edwards,70,1
14,Victor Marc,24,2
4,Mikel Hunter,4,1
0,Anthony Wright Jr,-3,1
18,Luke Wollet,20,2
4,Luke Smurthwaite,8,2
8,Dwayne Frampton,-13,2
1,Harry Peoples,0,3
60,Joe Adams,60,1
14,Josh Jackson,14,1
32,Jordan Thomas,32,0
0,Wayne Warren,11,1
7,Rashard Smith,7,1
4,TJ Graham,4,1
10,Chris Potter,10,1
11,JD Falslev,7,3
1,Jordan Poyer,1,1
6,Danny Milligan,6,1
26,Tavon Austin,50,3
3,DeAndre Hopkins,3,1
50,Michael Campanaro,63,3
7,Lamar De Rego,7,1
12,Momo Thomas,12,1
16,Leon McFadden,16,1
10,Demarius Reed,14,2
7,Marlon Pollard,7,1
97,TY Hilton,97,1
0,Jon Faucher,8,1
0,Jarvis Givens,7,1
83,Greg Reid,106,3
17,Travis Benjamin,17,2
6,Terry Hawthorne,6,1
0,Ryan Lankford,2,1
32,Jeremy Gallon,62,4
8,Micah Hyde,8,1
20,Keshawn Martin,18,2
30,DJ Beshears,37,2
2,Kendall Wright,2,1
1,Levi Norwood,1,1
14,Tramaine Thompson,14,1
1,Dustin Harris,1,1
2,Luther Ambrose,2,1
13,Eric Russell,47,4
0,Eli Rogers,0,1
29,Tyrann Mathieu,39,2
12,Odell Beckham Jr,9,2
0,Antonio Andrews,0,1
10,Jamarcus Nelson,10,1
0,Brandon Green,-1,1
0,Jeff Scott,0,1
12,Quinton Patton,11,3
4,Jay Dudley,4,1
0,Eric Waters,24,1
3,EJ Gaines,3,1
0,Leroy Scott,12,1
9,Quandre Diggs,9,1
18,Marquis Maze,21,2
17,Rishard Matthews,17,2
13,Scott Harding,15,2
0,John Hardy Tuliau,15,1
18,Todd Lee,18,1
10,Devon Wylie,10,1
3,Tim Foley,2,2
14,Tony Logan,14,1
17,Justin Brown,30,2
7,Drew Astorino,7,1
2,Waynelle Gravesande,0,3
4,Jordan Hall,4,1
8,Ace Sanders,8,1
6,DeAnte Saunders,6,1
11,JJ Worton,20,3
0,Richard Crawford,-1,1
7,Matt Aiken,10,4
3,Drew Terrell,3,2
0,LaMichael James,3,1
9,JD Ratliff,9,1
12,Justin Albert,14,2
0,Alexander Torres,0,1
10,Josh Cooper,11,3
20,Robert Woods,32,3
8,Devin Aguilar,10,2
9,Griff McNabb,20,3
41,Mike Edwards,62,3
5,Danny Webster,5,1
0,Stanley Morrison,0,1
0,Jonathan Krause,-3,1
5,Gene McCaskill,5,1
21,Perry Jones,21,1
11,Dominique Terrell,5,2
31,Connor Vernon,32,2
0,Brandon Braxton,0,1
0,Jamill Smith,-2,1
12,Jordan White,12,1
5,Curtis Johnson,5,1
13,Andre Booker,33,5
10,Derek Mitchell,10,1
7,Tracy Lampley,7,1
0,Jayron Hosley,-1,1
9,Charles Brown,9,1
18,Billy Myler,18,1
19,Aaron Horne,19,1
5,Josh Cooper,8,3
6,Colton Chelf,6,1
32,Jon Davis,34,2
4,Marquis Maze,4,1
9,Marquel Wade,16,2
7,Joe Adams,9,2
5,Johnthan Banks,5,1
24,Quan Bray,37,2
44,Jamal Miles,57,2
9,Levi Norwood,13,2
9,Kenny Stills,17,4
0,Okoye Houston,2,1
17,JD Falslev,23,3
2,Kemonte Bateman,-4,2
6,Nick Williams,3,4
6,Connor Vernon,6,1
14,Jemea Thomas,14,1
12,Danny Webster,12,1
1,Derrick Harris,1,1
37,JJ Worton,37,1
0,Dominique Easley,0,1
0,DeAnte Saunders,-1,2
34,Greg Reid,40,5
9,Perry Jones,17,3
12,Chase Minnifield,12,1
22,Brandon Boykin,22,1
6,Scott Harding,6,1
18,Patrick Edwards,24,2
18,Justin Veltung,14,2
83,Demarius Reed,107,4
0,LShane Bynum,19,1
3,Marlon Pollard,3,1
17,Luther Ambrose,33,3
25,TY Hilton,42,3
30,Keshawn Martin,64,5
17,Jeremy Gallon,27,4
0,Josh Furman,6,1
11,Ameer Abdullah,11,1
0,Philander Moore,-1,1
36,Odell Beckham Jr,36,1
18,Tyrann Mathieu,28,2
4,EJ Gaines,4,2
3,TJ Moe,3,1
0,DeAndre Washington,0,1
0,Leighton Gasque,14,1
4,Eric Russell,4,1
21,Dwayne Frampton,44,4
34,TJ Graham,37,2
3,DeAndre Hopkins,3,2
34,Rishard Matthews,86,6
14,Bobby Swigert,20,3
6,Brelan Chancellor,9,3
7,John Evans,4,2
11,Justin Brown,10,2
11,LaMichael James,11,2
17,Ross Cumming,17,1
5,Nickell Robey,5,1
19,Jordan Poyer,19,1
1,Kasen Williams,1,1
0,Kyle Steinbrecher,5,1
9,Mario Hull,9,1
9,Jamar Thomas,9,1
3,Carlos Wilson,8,2
5,Mohamed Sanu,5,1
4,Danny Milligan,4,1
1,Larry Parker,1,1
0,Leon McFadden,-7,1
1,Chris Potter,1,1
11,Victor Marc,12,3
11,Matt Aiken,11,1
2,Marvin Jones,2,1
26,Ed Wesley,47,5
1,Momo Thomas,1,2
13,Matt Brown,13,1
2,Devrin Young,2,1
8,Jonathan Krause,8,1
24,Quandre Diggs,45,3
19,Tramaine Thompson,19,1
47,Justin Albert,112,5
0,Blake Bierman,0,1
72,Dustin Harris,162,3
10,Taylor Embree,13,2
8,Logan Gray,10,2
0,Antwon Blake,15,1
5,JD Ratliff,4,2
0,Michael Campanaro,0,1
8,Tony Logan,7,2
0,Jeremiah Wilson,2,1
0,Leon Brooks,1,2
0,Griff McNabb,0,1
25,Blair Burns,50,3
20,Ryan Clark,24,3
0,LaVon Brazill,-4,1
1,David Frazier,1,1
33,Dustin Harris,35,2
81,Quandre Diggs,95,2
5,Eric Page,1,2
22,JJ Worton,59,4
9,Mike Edwards,9,1
92,Tyrann Mathieu,115,3
18,Travis Benjamin,18,1
14,Bobby Swigert,22,2
2,Tim Marlowe,2,1
0,Ameer Abdullah,-1,1
13,Micah Hyde,18,2
13,Demarius Reed,13,1
0,Victor Marc,0,1
5,Scott Radcliff,5,1
0,Jordon Paschal,0,1
21,Matt Brown,24,2
0,Luke Wollet,0,1
19,Patrick Edwards,45,3
29,Griff McNabb,35,3
7,Reggie Dunn,7,0
0,Logan Gray,0,1
27,Jordan White,25,2
0,Rontavious Atkins,-2,1
0,Tavon Austin,1,1
0,Ishmael Banks,1,1
8,Mike Shanahan,13,2
2,Ronald Jones,2,1
16,Marquis Maze,21,2
7,Kendall Wright,7,1
7,Eric Ward,7,1
9,Mitch Burroughs,15,2
30,Nick Williams,30,1
7,Mohamed Sanu,9,2
2,Momo Thomas,2,1
1,Anthony Wright Jr,1,1
0,Jon Davis,-2,1
0,Blake Bierman,0,1
2,Jackie Williams,2,1
20,DeAnte Saunders,20,2
39,Greg Reid,45,5
4,Brandon Boykin,4,2
0,Mike Edwards,-1,1
3,Waynelle Gravesande,1,3
6,DJ Beshears,6,1
6,TJ Moe,11,2
0,Gene McCaskill,1,2
82,Craig Johnson,82,1
0,Quinton Patton,-3,1
0,Jordan Hall,0,1
15,Brandon Green,23,3
8,Andre Booker,10,2
28,Chad Bumphis,28,1
2,Philander Moore,-6,3
38,Eric Russell,38,1
4,TY Hilton,4,1
5,TJ Thorpe,5,1
0,Charles Brown,-2,1
29,Jamison Crowder,41,3
4,TJ Graham,7,2
2,Tony Logan,3,2
57,Keshawn Martin,57,1
5,Kenny Stills,5,1
6,Chad Delaney,6,1
0,LaMichael James,-1,1
11,Jordan Poyer,16,2
29,Drew Traylor,29,1
31,Tracy Lampley,91,5
6,Curtis Johnson,6,1
9,Richard Crawford,14,2
0,Chris Parks,-6,1
9,Mario Hull,17,2
7,Drew Terrell,7,1
0,Steve Rene,-1,2
34,Isaiah Pead,54,2
4,Danny Milligan,4,1
0,Michael Johnson,-5,1
0,Larry Parker,0,1
23,Nickell Robey,40,2
9,Robert Woods,9,1
0,Taylor Embree,0,1
15,Rishard Matthews,24,3
11,Perry Jones,9,4
38,Jayron Hosley,38,1
2,Danny Coale,-5,2
1,Michael Campanaro,1,1
1,Jonathan Krause,1,1
16,Kasen Williams,25,4
0,Thomas Tutogi,18,1
7,Devin Aguilar,10,2
2,Jesse Callier,2,0
17,Jared Abbrederis,24,2
33,Justin Brown,34,3
0,Drew Astorino,0,1
4,John Evans,4,1
2,Boe Brand,2,1
0,Barry Valcin,1,1
11,Evan Landi,11,1
0,Willie Milhouse,16,1
1,LaVon Brazill,-2,2
0,Perez Ashford,0,1
6,LaMichael James,6,2
20,Taylor Embree,20,1
12,Don Jones,12,0
0,Qushaun Lee,11,1
7,Justin Albert,7,2
27,Chris Potter,29,2
8,Mitch Burroughs,15,2
0,Chris Biren,0,1
13,Isaiah Pead,21,4
12,Nick Williams,-2,2
3,DeAndre Hopkins,3,1
17,Thomas Coffman,17,1
9,Lee Clubb,9,1
8,Blair Burns,8,1
2,Blake Bierman,2,1
12,Luther Ambrose,9,2
10,Breyden Torres Keohokapu,10,1
11,Furious Bradley,43,1
8,Tracy Lampley,8,1
15,Tramaine Thompson,16,2
62,Tyrann Mathieu,119,4
7,Odell Beckham Jr,8,2
0,Brandon Boykin,0,4
0,Rishard Matthews,-2,1
21,Justin Veltung,21,1
10,Stanley Morrison,10,1
11,Brelan Chancellor,19,4
0,Lairamie Lee,19,1
13,Steven Ford,13,1
3,Julian Herron,3,0
0,Tavarres Jefferson,-1,1
0,Josh Cooper,0,1
3,Darius Patton,3,1
7,Leon McFadden,7,1
0,Larry Parker,0,1
10,Devon Wylie,13,2
15,Ed Wesley,46,3
20,Brandon Carter,20,1
4,Eric Tuiloma Vaa,4,1
11,Jared Abbrederis,11,1
12,Keshawn Martin,12,1
3,Matt Aiken,3,1
9,Travis Carrie,10,2
3,Ryan Clark,3,1
0,LaVon Brazill,-4,1
1,Stanley Morrison,1,1
87,Darryl Surgent,92,2
5,Blair Burns,5,1
39,Andre Booker,57,4
0,Zach Dunston,11,1
8,Omar Brown,8,0
17,Brandon Carter,18,3
5,Craig Johnson,-2,3
0,Tim Green,7,1
19,Tracy Lampley,6,2
3,Khalid Wooten,3,1
2,TJ Graham,2,1
1,Scott Radcliff,1,1
0,Quandre Diggs,0,1
16,Marvin Jones,16,1
0,Kendall Wright,-2,1
46,Kasen Williams,53,2
18,Greg Reid,18,2
41,Michael Floyd,44,2
1,Theo Riddick,1,1
22,JD Falslev,44,3
0,JD Ratliff,1,1
20,Aaron Horne,34,3
0,Mohamed Sanu,-1,1
13,Chad Bumphis,21,3
2,Christian Holmes,2,1
5,Michael Campanaro,5,1
4,Kenny Stills,3,2
18,Micah Hyde,18,1
0,Garrett Harper,16,1
0,Angelo Blackson,1,1
0,Quan Bray,0,1
10,Jemea Thomas,10,1
31,Griff McNabb,41,2
11,Terry Hawthorne,31,4
0,Taylor Embree,1,1
0,Andrew Abbott,-12,1
47,Venric Mark,50,2
35,Dustin Harris,54,4
12,Jonathan Krause,22,3
0,Isaiah Pead,-1,2
92,Brandon Boykin,92,1
4,Keshawn Martin,3,2
6,Patrick Edwards,6,1
0,Damian Payne,0,1
26,Justin Brown,26,1
21,Derek Moye,21,1
0,Drew Astorino,0,1
0,Chris Rainey,31,1
14,Graham Stewart,14,0
0,DeAnte Saunders,0,1
9,J Cooper,14,2
26,D Terrell,26,2
4,L James,4,1
15,J Abbrederis,26,2
13,Ace Sanders,19,2
0,Ameer Abdullah,-1,1
24,Jayron Hosley,24,1
0,D Hopkins,0,1
0,D Brown,-2,1
51,J Adams,62,3
4,T Thompson,4,1
9,D Patton,8,3
0,J Sorrell,14,1
0,R Crawford,-1,1
1,R Hall,1,1
1,T Mathieu,1,1
49,M Maze,52,2
15,C Jones,15,1
