assists, blocks, defensive rebounds, field goals attempted, field goals made, fouls, free throws attempted, free throws made, minutes, name, offensive rebounds, plus minus, points, rebounds, steals, three pointers attempted, three pointers made, turnovers
2,1,6,11,3,6,4,4,33.400,Swin Cash,1,23,10,7,2,1,0,2
0,1,5,19,7,2,5,5,32.417,Elena Delle Donne,3,16,20,8,1,3,1,1
0,2,2,7,5,0,9,7,14.717,Sylvia Fowles,3,9,17,5,1,0,0,0
1,0,1,15,6,0,8,8,33.217,Epiphanny Prince,1,15,21,2,1,6,1,0
4,1,6,9,4,3,4,4,32.700,Courtney Vandersloot,1,17,12,7,2,0,0,2
1,0,0,3,0,0,0,0,8.417,Eshaya Murphy,1,-7,0,1,0,2,0,0
1,0,4,4,3,2,0,0,14.033,Carolyn Swords,0,3,6,4,0,0,0,0
3,0,0,2,0,0,0,0,6.700,Sharnee Zoll Norman,0,-3,0,0,0,0,0,0
0,0,1,4,2,2,0,0,10.983,Tamera Young,3,-10,4,4,1,0,0,1
0,0,1,5,0,4,0,0,11.083,Michelle Campbell,1,-4,0,2,0,0,0,1
1,0,0,1,1,2,2,2,2.350,Allie Quigley,0,1,4,0,0,0,0,0
1,2,3,10,5,2,1,1,26.967,Alana Beard,0,-10,11,3,1,0,0,3
0,0,3,8,5,5,3,3,16.533,Nnemkadi Ogwumike,3,-14,13,6,0,0,0,1
4,2,7,21,9,3,8,5,35.167,Candace Parker,2,-7,23,9,1,2,0,2
3,0,1,7,1,6,5,4,27.833,Kristi Toliver,0,-5,6,1,1,4,0,2
3,0,2,9,1,2,6,3,24.167,Lindsey Harding,1,-17,5,3,0,0,0,4
1,0,2,7,5,0,0,0,23.683,Jantel Lavender,1,2,10,3,0,0,0,0
1,0,6,3,2,3,1,0,22.833,Marissa Coleman,1,-7,4,7,0,0,0,0
0,0,0,1,0,1,0,0,4.617,Ebony Hoffman,0,-5,0,0,0,0,0,0
0,0,2,6,4,3,0,0,18.183,Adia Mathies,0,3,10,2,0,3,2,1
9,1,4,8,6,2,2,2,31.700,Angel McCoughtry,1,23,15,5,2,1,1,3
1,0,4,4,2,1,2,2,21.050,Lecoe Willingham,2,6,6,6,0,1,0,2
1,3,6,8,5,1,0,0,20.033,Erika de Souza,1,22,10,7,2,0,0,1
4,0,1,4,3,0,4,4,25.867,Armintie Price Herrington,0,20,10,1,2,0,0,3
4,0,4,7,5,2,5,3,24.383,Jasmine Thomas,0,13,15,4,1,3,2,4
1,2,4,10,6,0,0,0,18.133,Aneika Henry,2,11,12,6,1,0,0,0
1,0,1,11,7,3,5,4,20.000,Tiffany Hayes,1,16,19,2,2,1,1,1
3,1,3,5,0,2,0,0,20.733,Alex Bentley,0,10,0,3,1,3,0,2
1,0,0,6,1,2,0,0,14.133,Courtney Clements,1,6,3,1,0,4,1,1
0,0,3,1,1,0,0,0,3.967,Anne Marie Armstrong,0,3,3,3,1,1,1,1
1,0,1,7,2,2,0,0,25.133,Shameka Christon,0,-21,6,1,0,5,2,0
0,1,3,9,3,0,5,4,30.400,Danielle Adams,1,-14,12,4,1,4,2,1
0,2,0,3,1,3,2,1,23.400,Kayla Alexander,5,-22,3,5,2,0,0,3
9,0,1,12,5,1,0,0,30.917,Danielle Robinson,0,-19,10,1,2,0,0,6
2,1,3,21,8,3,4,1,35.317,Jia Perkins,0,-20,19,3,2,4,2,3
4,0,5,10,4,2,4,3,31.567,Davellyn Whyte,0,-13,13,5,1,5,2,6
0,1,1,2,1,1,0,0,10.250,Chante Black,1,-11,2,2,0,0,0,2
1,0,2,1,1,1,0,0,13.017,Julie Wojta,1,-10,2,3,2,0,0,0
0,1,6,9,5,3,4,2,24.833,Monique Currie,2,22,13,8,2,1,1,3
2,1,5,6,3,2,5,5,20.683,Crystal Langhorne,3,22,11,8,1,0,0,4
0,0,5,4,3,4,3,3,16.800,Michelle Snow,3,14,9,8,0,0,0,3
0,0,3,12,6,2,1,1,26.600,Ivory Latta,0,23,15,3,0,4,2,1
3,0,2,5,4,3,1,1,21.633,Matee Ajavon,2,21,10,4,1,1,1,2
1,2,5,10,3,2,2,0,18.200,Kia Vaughn,2,1,6,7,0,0,0,1
2,1,0,7,2,0,1,1,20.367,Emma Meesseman,3,10,5,3,2,1,0,0
1,0,3,4,1,0,6,5,18.367,Tayler Hill,0,2,7,3,2,1,0,3
2,0,0,4,1,3,2,1,15.167,Tierra Ruffin Pratt,2,1,3,2,0,0,0,0
0,0,2,5,1,1,2,2,13.400,Nadirah McKenith,0,0,5,2,1,3,1,0
0,0,0,1,0,2,0,0,3.950,Jessica Moore,0,-1,0,0,0,0,0,1
0,0,2,4,2,4,8,5,17.333,Liz Cambage,1,-8,9,3,0,0,0,1
0,0,0,11,3,2,0,0,22.333,Nicole Powell,1,-20,7,1,2,6,1,0
1,0,3,6,1,0,8,6,26.033,Glory Johnson,4,-25,8,7,2,0,0,1
3,0,1,5,1,1,0,0,18.133,Skylar Diggins,1,-17,2,2,0,3,0,3
1,0,4,6,1,3,0,0,17.533,Courtney Paris,3,-6,2,7,0,0,0,1
2,1,1,5,1,3,0,0,20.667,Angel Goodrich,0,0,2,1,2,2,0,2
3,0,1,11,1,4,5,5,22.000,Riquna Williams,2,-11,7,3,2,4,0,1
1,0,0,10,5,0,1,1,17.500,Roneeka Hodges,0,-1,16,0,1,9,5,2
2,0,1,3,0,3,0,0,17.350,Jennifer Lacy,1,-7,0,2,0,1,0,1
0,0,2,9,2,3,2,2,21.117,Candice Wiggins,1,-20,8,3,0,6,2,3
1,0,0,10,3,3,4,4,31.833,Karima Christmas,2,9,12,2,1,5,2,1
5,1,6,11,4,2,9,9,35.717,Tamika Catchings,0,8,18,6,2,3,1,3
2,1,3,3,3,2,0,0,27.867,Erlana Larkins,1,8,6,4,1,0,0,3
0,1,5,13,5,4,2,2,35.617,Shavonte Zellous,0,12,14,5,1,3,2,4
2,0,1,5,1,3,1,1,16.567,Briann January,0,5,4,1,0,1,1,1
0,0,2,2,1,3,0,0,10.117,Layshia Clarendon,0,-14,3,2,0,1,1,2
0,0,0,3,0,0,0,0,5.700,Sasha Goodlett,2,-7,0,2,0,0,0,0
1,1,3,6,4,2,2,2,19.783,Jessica Breland,7,8,10,10,1,0,0,5
1,0,0,2,0,0,0,0,7.917,Erin Thorn,0,3,0,0,0,0,0,0
0,0,2,2,2,1,0,0,8.883,Jasmine Hassell,0,8,4,2,0,0,0,1
1,0,2,5,2,3,0,0,23.950,Noelle Quinn,0,-9,4,2,0,0,0,2
1,0,3,7,2,5,4,4,27.200,Tina Thompson,0,-13,9,3,3,4,1,3
1,0,6,5,3,3,4,4,31.750,Camille Little,2,-7,10,8,0,0,0,2
3,0,1,12,4,3,2,1,30.633,Tanisha Wright,0,-4,9,1,3,1,0,2
3,0,2,9,3,2,2,2,26.200,Temeka Johnson,0,-17,8,2,0,0,0,5
0,1,0,1,1,0,0,0,17.817,Alysha Clark,0,5,3,0,0,1,1,0
0,0,0,9,4,2,2,2,21.400,Shekinna Stricklen,0,1,11,0,3,3,1,1
0,1,4,4,3,2,3,3,17.567,Tianna Hawkins,1,4,9,5,1,0,0,2
2,1,0,0,0,0,0,0,2.533,Nakia Sanford,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0.950,Cierra Bravard,0,0,0,0,0,0,0,0
1,2,2,5,5,2,4,3,31.517,Kalana Greene,0,15,14,2,1,1,1,3
0,1,6,7,1,3,0,0,14.700,Kelsey Griffin,0,4,2,6,0,2,0,0
0,2,10,15,8,1,2,1,34.017,Tina Charles,3,20,17,13,0,0,0,2
1,1,1,10,5,3,4,3,29.450,Iziane Castro Marques,1,16,15,2,2,3,2,3
6,0,2,10,7,1,1,1,27.850,Allison Hightower,0,3,18,2,1,5,3,0
1,1,1,5,3,2,2,2,15.583,Mistie Bass,1,10,8,2,1,0,0,2
1,0,2,3,1,5,0,0,7.617,Kelly Faris,0,6,3,2,0,2,1,2
8,2,5,4,1,2,4,4,23.567,Sydney Carter,0,17,7,5,1,1,1,1
4,1,4,4,1,0,4,2,15.700,Kayla Pedersen,0,4,4,4,0,0,0,0
2,0,3,11,4,5,1,1,31.600,Nicole Powell,3,-18,10,6,1,4,1,0
1,0,8,15,4,1,4,2,25.383,Glory Johnson,7,-11,10,15,1,0,0,5
1,1,2,4,1,2,2,1,13.567,Jennifer Lacy,0,-1,4,2,0,2,1,0
0,1,1,10,3,2,2,2,24.383,Candice Wiggins,0,-13,9,1,2,7,1,0
3,0,0,8,1,1,2,2,27.867,Skylar Diggins,1,-12,4,1,2,1,0,2
0,0,6,9,3,1,2,1,16.883,Liz Cambage,0,-12,7,6,0,0,0,1
1,0,2,15,9,1,5,5,26.467,Riquna Williams,0,-15,23,2,2,4,0,1
1,0,0,2,1,0,2,0,12.133,Angel Goodrich,0,-7,2,0,0,0,0,0
0,0,0,3,0,3,0,0,17.317,Roneeka Hodges,0,-5,0,0,1,2,0,0
0,0,1,0,0,1,0,0,4.400,Courtney Paris,1,-1,0,2,0,0,0,0
2,0,7,8,3,3,2,1,30.833,Swin Cash,7,-4,7,14,2,2,0,2
1,1,9,13,3,2,6,6,33.133,Elena Delle Donne,3,-5,12,12,1,3,0,3
2,3,3,5,2,2,4,3,22.617,Carolyn Swords,1,5,7,4,0,0,0,1
1,1,3,9,3,1,4,4,29.383,Epiphanny Prince,0,-7,12,3,0,5,2,3
3,0,2,11,4,2,0,0,30.083,Courtney Vandersloot,0,-6,8,2,1,4,0,1
0,0,1,4,1,1,0,0,6.600,Tamera Young,1,-3,2,2,0,0,0,0
0,0,1,9,1,1,2,2,17.000,Eshaya Murphy,2,0,4,3,2,4,0,1
1,0,0,1,0,2,0,0,5.733,Sharnee Zoll Norman,0,-7,0,0,1,0,0,1
0,1,0,5,2,1,0,0,11.967,Allie Quigley,0,-1,6,0,1,4,2,0
0,0,1,2,1,2,0,0,12.633,Michelle Campbell,0,-17,2,1,0,0,0,0
1,1,3,5,0,2,0,0,23.333,Noelle Quinn,1,-2,0,4,2,3,0,0
0,0,8,12,3,1,2,2,32.067,Tina Thompson,3,12,10,11,0,5,2,1
2,0,3,11,6,3,4,3,30.650,Camille Little,2,9,16,5,1,2,1,1
5,0,3,10,2,4,3,3,29.333,Tanisha Wright,2,4,7,5,1,1,0,5
5,1,3,8,4,1,8,8,27.883,Temeka Johnson,0,11,16,3,2,1,0,1
0,1,3,4,2,1,0,0,18.617,Alysha Clark,0,1,6,3,1,3,2,1
0,0,1,0,0,1,0,0,8.850,Tianna Hawkins,0,5,0,1,0,0,0,0
0,1,1,11,6,0,0,0,20.817,Shekinna Stricklen,2,13,14,3,1,4,2,2
0,0,0,2,0,1,0,0,8.450,Nakia Sanford,1,-8,0,1,0,0,0,0
5,1,5,12,7,2,2,1,31.483,DeWanna Bonner,2,7,20,7,0,8,5,1
0,0,6,15,8,1,5,4,34.983,Candice Dupree,1,9,20,7,4,0,0,3
1,1,4,8,5,4,9,8,22.967,Brittney Griner,1,10,18,5,0,0,0,1
2,0,0,4,2,1,0,0,24.367,Briana Gilbreath,1,11,4,1,1,2,0,0
10,0,1,14,5,3,5,3,29.833,Diana Taurasi,0,2,16,1,2,9,3,0
0,1,3,1,1,2,2,0,13.533,Krystal Thomas,1,-4,2,4,0,0,0,0
4,0,1,4,2,0,0,0,12.850,Penny Taylor,2,-1,5,3,1,2,1,0
1,0,4,13,4,3,0,0,16.317,Charde Houston,1,-5,8,5,0,4,0,2
3,1,1,3,0,0,2,1,10.167,Alexis Hornbuckle,0,5,1,1,1,2,0,0
0,0,0,0,0,1,0,0,3.500,Lynetta Kizer,0,1,0,0,0,0,0,0
1,0,2,10,5,1,2,1,29.000,Katie Smith,0,-9,13,2,1,3,2,1
3,0,4,7,6,5,4,2,28.333,Kara Braxton,1,-1,14,5,0,0,0,2
1,0,6,4,3,4,0,0,14.083,Avery Warley,0,3,6,6,0,0,0,2
3,0,6,14,5,0,7,6,32.417,Cappie Pondexter,0,-4,17,6,1,5,1,3
1,0,0,6,4,3,0,0,11.817,Leilani Mitchell,0,-16,11,0,1,5,3,0
2,0,1,3,1,1,0,0,14.550,Kelsey Bone,0,0,2,1,0,0,0,2
3,1,4,7,3,1,4,4,20.217,Plenette Pierson,3,-11,10,7,0,0,0,2
1,2,6,11,3,1,0,0,20.950,Kamiko Williams,3,4,8,9,2,3,2,1
4,0,1,3,1,3,0,0,22.317,Alex Montgomery,1,5,2,2,0,2,0,0
0,0,0,3,2,2,0,0,6.317,Toni Young,0,-6,4,0,0,0,0,0
1,0,4,4,0,1,0,0,14.650,Alana Beard,0,8,0,4,1,1,0,0
0,0,6,9,5,1,3,2,20.850,Nnemkadi Ogwumike,4,9,12,10,1,0,0,2
3,2,8,15,8,2,9,8,25.733,Candace Parker,0,21,27,8,0,4,3,0
9,0,0,11,5,2,2,1,28.383,Kristi Toliver,0,23,14,0,2,6,3,3
6,0,1,6,3,3,2,1,25.917,Lindsey Harding,1,25,8,2,0,2,1,2
2,0,1,6,3,3,1,1,23.167,Marissa Coleman,2,17,7,3,1,1,0,0
0,0,1,1,0,0,2,2,8.717,Farhiya Abdi,0,7,2,1,0,0,0,0
0,0,0,5,2,0,2,2,15.750,Adia Mathies,0,7,7,0,0,2,1,0
0,2,6,5,2,2,4,4,16.317,Jantel Lavender,2,11,8,8,1,0,0,1
1,0,2,7,4,4,0,0,17.100,Ebony Hoffman,0,19,8,2,0,1,0,0
0,0,0,1,1,0,0,0,3.417,Jenna OHea,0,3,3,0,0,1,1,0
2,2,3,11,2,4,2,2,23.400,Maya Moore,1,-30,7,4,0,5,1,2
1,0,10,14,7,2,5,4,34.400,Rebekkah Brunson,2,-24,18,12,2,0,0,0
3,1,0,1,1,3,0,0,8.533,Janel McCarville,0,-11,2,0,0,0,0,0
1,0,2,13,4,0,2,2,28.533,Seimone Augustus,2,-22,10,4,1,1,0,1
4,0,3,13,8,3,4,3,28.200,Lindsay Whalen,1,-18,19,4,0,1,0,5
0,0,4,2,1,0,2,0,13.850,Amber Harris,0,-18,2,4,0,0,0,1
3,0,2,9,2,6,0,0,20.667,Monica Wright,1,-14,4,3,0,2,0,3
1,1,0,3,0,2,0,0,16.700,Sugar Rodgers,1,-9,0,1,0,1,0,0
1,2,2,4,0,3,4,4,20.883,Devereaux Peters,4,-4,4,6,1,0,0,1
0,0,0,1,0,0,0,0,1.933,Rachel Jarry,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2.900,Lindsey Moore,0,0,0,0,0,0,0,0
4,0,0,6,5,2,0,0,24.783,Alana Beard,1,26,10,1,2,1,0,0
1,1,4,9,6,1,3,3,24.183,Nnemkadi Ogwumike,2,10,15,6,0,0,0,3
5,3,8,15,7,0,5,5,29.617,Candace Parker,0,4,20,8,2,3,1,3
4,0,4,17,12,0,0,0,35.533,Kristi Toliver,0,4,29,4,1,9,5,3
8,0,1,6,3,2,4,3,30.950,Lindsey Harding,1,2,9,2,1,1,0,4
1,0,0,0,0,1,0,0,15.517,Marissa Coleman,0,-14,0,0,0,0,0,1
2,3,1,6,6,2,0,0,15.400,Jantel Lavender,0,2,12,1,0,0,0,0
0,0,2,1,1,1,0,0,10.800,Ebony Hoffman,0,0,2,2,1,0,0,0
4,0,0,2,0,3,0,0,12.700,Adia Mathies,0,9,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0.517,Farhiya Abdi,0,-3,0,0,0,0,0,0
1,0,2,4,1,1,2,2,19.517,Katie Smith,1,-15,4,3,1,2,0,2
0,0,2,5,0,2,0,0,11.183,Kara Braxton,1,-3,0,3,0,0,0,2
0,0,1,4,1,1,0,0,8.283,Avery Warley,2,-9,2,3,0,0,0,1
6,0,0,25,13,1,5,5,38.033,Cappie Pondexter,0,-6,34,0,5,5,3,2
2,0,0,5,4,0,0,0,21.667,Leilani Mitchell,0,-9,12,0,1,5,4,1
3,1,3,9,5,2,4,3,26.567,Plenette Pierson,2,-5,13,5,0,0,0,3
2,0,3,13,10,3,0,0,28.217,Kelsey Bone,5,4,20,8,0,0,0,1
3,0,1,5,2,1,0,0,18.333,Kamiko Williams,0,1,4,1,0,2,0,0
1,0,1,3,0,1,0,0,20.767,Alex Montgomery,2,7,0,3,0,1,0,1
1,0,0,2,0,0,0,0,7.433,Toni Young,2,-5,0,2,0,0,0,1
0,0,0,2,0,2,0,0,13.217,Alana Beard,0,1,0,0,0,0,0,2
2,0,11,15,8,2,8,7,29.717,Nnemkadi Ogwumike,5,22,24,16,5,1,1,2
3,2,9,10,7,2,4,4,19.633,Candace Parker,0,7,18,9,1,0,0,2
2,1,0,8,4,1,4,4,27.417,Kristi Toliver,0,3,12,0,1,2,0,1
3,0,1,10,6,0,2,2,26.783,Lindsey Harding,1,26,14,2,0,0,0,1
2,0,3,6,2,4,0,0,13.817,Marissa Coleman,1,16,4,4,0,2,0,1
1,0,3,2,1,1,0,0,19.117,Jantel Lavender,0,19,2,3,0,0,0,1
1,0,0,10,6,2,0,0,23.617,Adia Mathies,2,19,12,2,1,3,0,0
1,0,1,1,0,0,2,2,11.717,Ebony Hoffman,0,-1,2,1,0,1,0,2
1,0,1,1,1,1,0,0,11.517,Jenna OHea,0,19,3,1,0,1,1,0
0,0,0,1,1,1,0,0,3.450,Farhiya Abdi,0,4,2,0,0,0,0,0
1,1,3,12,5,4,2,1,30.117,Shenise Johnson,0,-31,12,3,3,4,1,3
3,0,3,14,8,3,8,4,32.167,DeLisha Milton Jones,4,-31,20,7,2,0,0,1
1,2,4,7,4,3,0,0,21.233,Jayne Appel,5,-10,8,9,0,0,0,2
5,0,0,9,4,1,2,2,33.750,Danielle Robinson,0,-34,10,0,0,0,0,1
1,0,1,3,1,0,0,0,12.483,Becky Hammon,0,6,2,1,0,1,0,3
3,0,2,8,1,5,7,6,25.667,Danielle Adams,0,-11,8,2,1,4,0,2
0,0,1,10,1,2,2,2,25.300,Jia Perkins,2,-15,4,3,2,2,0,2
0,2,0,2,0,0,0,0,6.483,Davellyn Whyte,0,2,0,0,0,1,0,0
0,0,0,4,1,3,0,0,12.800,Kayla Alexander,3,-11,2,3,0,0,0,1
1,0,4,7,1,4,2,2,23.283,Monique Currie,0,0,5,4,2,3,1,4
0,0,2,7,5,1,4,2,29.783,Crystal Langhorne,3,5,12,5,1,0,0,3
1,1,10,4,2,1,4,4,27.917,Michelle Snow,3,6,8,13,1,0,0,0
3,0,2,13,2,3,8,6,30.817,Ivory Latta,1,7,11,3,3,4,1,1
3,0,0,8,3,3,3,3,26.117,Matee Ajavon,0,-4,9,0,0,2,0,4
0,0,1,5,2,1,2,1,11.800,Kia Vaughn,0,-3,5,1,1,0,0,1
0,0,0,1,0,1,0,0,10.500,Emma Meesseman,1,-2,0,1,0,0,0,0
2,0,1,4,2,1,2,2,21.167,Tayler Hill,0,1,6,1,0,2,0,3
1,0,1,4,0,0,2,2,9.517,Tierra Ruffin Pratt,2,8,2,3,3,0,0,0
1,0,0,2,1,1,2,1,9.100,Nadirah McKenith,0,-3,4,0,2,2,1,1
10,0,1,3,1,3,2,2,30.550,Temeka Johnson,2,5,4,3,1,0,0,1
0,0,5,3,2,5,4,2,26.300,Camille Little,1,-1,6,6,1,1,0,5
0,0,5,6,1,1,0,0,20.267,Noelle Quinn,0,-16,2,5,0,3,0,3
4,0,2,12,2,3,6,5,32.717,Tina Thompson,0,3,11,2,2,7,2,1
1,0,1,16,8,0,0,0,26.883,Shekinna Stricklen,2,7,20,3,0,11,4,2
0,0,1,5,2,4,2,2,21.533,Alysha Clark,0,7,8,1,0,2,2,3
0,0,3,4,2,5,0,0,23.717,Tanisha Wright,1,-13,4,4,2,1,0,4
1,0,3,3,1,2,0,0,9.467,Tianna Hawkins,2,-6,2,5,0,1,0,3
0,0,1,2,1,2,0,0,8.567,Nakia Sanford,0,-1,2,1,0,0,0,1
3,0,2,5,2,3,5,5,30.383,Karima Christmas,0,8,10,2,2,3,1,1
0,0,1,13,7,2,8,4,30.950,Tamika Catchings,2,13,22,3,6,7,4,1
1,0,3,8,3,2,1,1,21.150,Erlana Larkins,2,5,7,5,0,0,0,1
1,0,2,14,5,3,4,4,34.733,Shavonte Zellous,0,10,14,2,0,3,0,0
3,0,6,11,6,2,1,1,31.183,Briann January,1,14,14,7,2,1,1,2
3,0,1,4,2,3,2,1,21.117,Layshia Clarendon,0,5,5,1,0,0,0,1
1,0,1,2,0,1,0,0,8.133,Jasmine Hassell,0,4,0,1,2,0,0,0
0,3,3,6,3,1,0,0,18.700,Jessica Breland,1,3,6,4,0,0,0,1
0,0,1,0,0,0,0,0,3.650,Sasha Goodlett,0,-2,0,1,0,0,0,1
2,2,5,1,0,2,2,2,25.950,Kalana Greene,0,0,2,5,0,0,0,2
0,0,3,9,4,2,10,9,31.067,Kelsey Griffin,5,4,17,8,1,1,0,1
1,1,5,12,6,2,3,2,29.050,Tina Charles,1,3,14,6,0,0,0,4
3,0,3,8,2,3,0,0,28.583,Iziane Castro Marques,0,-15,5,3,2,2,1,3
1,0,2,12,7,4,0,0,33.150,Allison Hightower,1,-6,17,3,0,4,3,4
1,1,2,6,3,4,0,0,16.383,Mistie Bass,1,-20,6,3,1,0,0,4
0,0,0,0,0,1,0,0,3.500,Kayla Pedersen,0,-11,0,0,0,0,0,1
1,2,2,8,2,4,0,0,24.367,Sydney Carter,0,-13,4,2,1,3,0,2
1,0,0,1,0,1,2,1,7.950,Kelly Faris,1,-2,1,1,0,0,0,0
0,1,3,4,0,4,2,2,9.983,Avery Warley,2,-7,2,5,1,0,0,0
3,0,1,5,0,3,0,0,17.633,Katie Smith,0,-17,0,1,0,3,0,1
0,0,2,3,2,3,2,2,16.083,Kara Braxton,2,-6,6,4,0,0,0,3
4,0,2,5,1,1,2,2,26.400,Leilani Mitchell,1,-18,4,3,1,1,0,2
4,0,5,15,7,2,2,2,32.400,Cappie Pondexter,0,-32,18,5,0,4,2,2
2,1,3,11,4,0,2,0,21.417,Plenette Pierson,2,-14,8,5,1,1,0,2
0,0,4,8,3,3,2,1,28.950,Kelsey Bone,4,-19,7,8,1,0,0,2
0,0,1,9,3,3,0,0,18.917,Alex Montgomery,0,-13,6,1,0,2,0,1
1,0,1,5,1,3,2,1,12.317,Kamiko Williams,0,-5,3,1,1,1,0,2
0,0,1,7,3,0,4,4,15.900,Toni Young,1,-14,10,2,0,0,0,0
1,1,4,8,2,3,8,7,26.200,Swin Cash,1,18,12,5,1,2,1,2
2,1,5,12,7,0,4,4,28.467,Elena Delle Donne,1,29,20,6,0,3,2,1
0,2,5,5,3,1,5,4,20.833,Sylvia Fowles,1,19,10,6,0,0,0,0
2,0,2,12,6,1,3,3,27.533,Epiphanny Prince,0,28,18,2,1,6,3,1
3,0,1,5,3,3,2,2,18.833,Courtney Vandersloot,0,19,9,1,1,1,1,1
1,1,3,4,2,3,2,1,19.167,Carolyn Swords,4,10,5,7,1,0,0,2
2,0,3,3,1,1,0,0,21.167,Sharnee Zoll Norman,0,10,2,3,2,1,0,1
0,0,1,4,1,1,2,2,12.733,Eshaya Murphy,2,4,5,3,1,2,1,0
1,0,2,4,2,4,3,2,13.800,Michelle Campbell,0,11,6,2,1,0,0,2
0,0,1,8,2,1,1,1,11.267,Allie Quigley,0,-3,6,1,0,3,1,0
5,2,4,17,8,3,5,4,32.083,Maya Moore,0,24,23,4,0,6,3,2
2,0,3,8,2,2,3,2,26.883,Rebekkah Brunson,2,21,6,5,1,0,0,0
2,1,3,8,4,0,4,3,26.383,Janel McCarville,1,20,11,4,1,0,0,0
2,0,3,5,4,0,0,0,11.717,Seimone Augustus,0,9,8,3,1,0,0,2
4,0,4,7,4,1,7,6,25.650,Lindsay Whalen,1,20,14,5,0,0,0,3
3,2,7,7,2,1,4,3,23.400,Devereaux Peters,3,25,7,10,1,0,0,0
3,0,3,12,6,2,6,5,28.383,Monica Wright,0,24,17,3,3,4,0,1
1,2,4,3,1,2,4,2,15.383,Sugar Rodgers,1,17,4,5,0,1,0,0
0,0,0,1,0,0,2,1,3.333,Amber Harris,0,-2,1,0,0,0,0,0
0,0,0,0,0,0,0,0,4.500,Rachel Jarry,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2.283,Lindsey Moore,0,1,0,0,0,0,0,0
1,0,1,13,3,2,0,0,27.467,DeWanna Bonner,2,-18,7,3,1,5,1,3
0,1,3,9,6,3,0,0,29.100,Candice Dupree,1,-21,12,4,1,0,0,1
0,4,7,10,4,2,0,0,23.150,Brittney Griner,4,-24,8,11,0,0,0,3
0,1,3,9,2,3,0,0,21.283,Briana Gilbreath,1,-25,5,4,1,2,1,2
7,0,3,6,2,4,0,0,24.367,Diana Taurasi,0,-15,4,3,0,2,0,3
1,0,0,12,4,4,2,1,20.717,Charde Houston,2,-8,9,2,2,3,0,4
0,0,4,1,1,1,0,0,13.350,Krystal Thomas,0,-11,2,4,0,0,0,1
0,0,2,5,2,0,0,0,11.283,Penny Taylor,0,-10,5,2,0,2,1,0
3,0,3,5,2,1,2,1,15.633,Alexis Hornbuckle,1,-17,5,4,0,0,0,2
0,0,0,4,1,4,1,0,7.817,Lynetta Kizer,3,-8,2,3,0,0,0,0
1,0,0,1,0,3,0,0,5.833,Sam Prahalis,0,-3,0,0,0,0,0,2
0,1,4,6,1,0,2,2,25.467,Kelsey Bone,0,-3,4,4,0,0,0,2
1,1,3,5,4,2,0,0,14.667,Toni Young,1,-7,8,4,0,0,0,0
3,1,6,5,2,5,0,0,26.983,Kara Braxton,5,14,4,11,0,0,0,3
4,0,6,19,5,1,2,2,37.100,Cappie Pondexter,2,14,13,8,4,6,1,4
2,0,1,5,3,2,0,0,30.933,Katie Smith,0,6,7,1,2,3,1,2
0,0,2,2,1,2,2,1,11.550,Leilani Mitchell,0,0,4,2,1,1,1,2
1,1,2,15,8,2,8,6,27.550,Plenette Pierson,1,7,22,3,0,0,0,2
0,0,3,5,1,0,2,2,23.017,Alex Montgomery,2,11,4,5,0,2,0,2
0,0,0,0,0,1,0,0,2.733,Kamiko Williams,0,3,0,0,0,0,0,0
0,0,5,10,4,5,2,2,28.917,Tina Thompson,2,-4,13,7,0,6,3,3
0,0,2,11,4,1,0,0,22.200,Noelle Quinn,1,-3,10,3,3,3,2,1
4,0,4,6,1,2,2,2,35.550,Camille Little,1,-5,4,5,1,2,0,5
5,0,4,7,2,2,0,0,30.050,Temeka Johnson,0,-11,4,4,1,1,0,2
3,1,3,10,5,2,2,2,30.217,Tanisha Wright,1,-4,12,4,2,3,0,4
0,0,1,6,3,4,0,0,17.700,Alysha Clark,1,2,6,2,0,0,0,1
0,0,1,9,2,1,4,2,19.833,Shekinna Stricklen,4,-11,8,5,0,4,2,0
0,0,1,1,0,2,0,0,9.217,Nakia Sanford,0,-8,0,1,0,0,0,2
0,0,0,2,0,0,0,0,6.317,Tianna Hawkins,0,-1,0,0,0,1,0,0
1,1,5,8,7,1,2,2,36.550,Maya Moore,0,29,19,5,1,3,3,1
0,1,10,7,4,2,4,2,30.417,Rebekkah Brunson,2,19,10,12,3,0,0,4
4,1,3,7,3,2,5,2,23.333,Janel McCarville,2,20,8,5,1,0,0,0
5,0,3,10,7,2,8,8,27.000,Monica Wright,0,23,22,3,3,1,0,4
5,0,2,16,8,1,5,4,31.517,Lindsay Whalen,0,19,20,2,1,0,0,0
0,0,2,7,2,2,2,2,22.450,Devereaux Peters,2,10,6,4,1,0,0,0
3,0,4,7,1,1,2,2,19.733,Sugar Rodgers,0,5,5,4,2,5,1,1
0,0,0,2,2,1,0,0,3.800,Amber Harris,1,-5,4,1,0,0,0,0
0,0,2,0,0,0,0,0,2.600,Lindsey Moore,0,-5,0,2,0,0,0,0
0,0,0,2,0,0,0,0,2.600,Rachel Jarry,0,-5,0,0,0,0,0,0
