name, rushes, rushing touchdowns, rushing yards
O Samuels,2,0,22
S Patterson,6,0,20
A Thomas,1,0,11
B Mason,3,1,6
X Jones,13,0,50
W Brown,8,0,48
B West,8,0,25
S Hailey,1,0,1
B Hicks,2,0,-13
B Williams,33,0,141
S Green,4,0,15
J Femi Cole,1,0,1
T Morgan,2,0,-18
Z Annexstad,3,0,-20
D Johnson,9,0,50
M Thomas,10,0,36
A Smith,5,0,15
Z Kahn,3,0,7
G Ragland,4,0,-17
S Phillips,12,0,44
I Woullard,7,0,29
T Knight,8,0,20
J Taamu,8,0,19
A Linton,2,0,3
D Harris,5,1,62
T Tagovailoa,5,0,47
N Harris,9,1,38
B Robinson Jr,10,0,32
J Hurts,4,0,20
J Jacobs,6,1,18
R Clark,1,0,1
J Ford,2,0,0
M Jones,1,0,-7
N Fitzgerald,15,4,107
A Williams,11,1,101
K Thompson,5,1,52
K Hill,6,0,32
R Rivers,3,0,21
J Mayden,1,0,8
N Gibson,3,0,8
D Lee,2,0,4
T Ragas,7,0,49
R Calais,1,0,9
L Lewis,2,0,9
R Malone,1,0,3
J Wright,1,0,0
E Mitchell,6,0,0
L McCaskill,1,0,-1
A Nunez,7,0,-4
M Washington,14,0,92
G Bell,14,0,64
D Ozigbo,9,0,25
A Bunch,10,0,5
J Spielman,1,0,1
B Smith,11,2,70
S Smith,4,0,60
J Daughtry Frye,6,0,15
K Barker,8,0,12
D Douglas,1,0,-2
T Taua,12,1,81
T Gangi,8,0,61
K Moore,7,1,20
J Kincaide,1,0,4
D Lee,1,0,1
J Jefferson,25,2,106
C Flemings,1,0,10
K Rogers,3,1,7
C Wallace,1,0,6
C Blount,6,0,-18
J Luton,4,0,-30
T Harbison,13,0,124
M Jones,15,0,40
M Childers,8,0,28
J Nettles,10,0,27
J Ward,16,0,74
T Lazzaro,12,1,55
K Gwilly,10,0,28
D Spalding,2,0,13
T Poljan,6,0,-6
J Huntley,15,0,67
J Adkins,9,0,20
R Caldwell,4,0,13
C Gibson,3,0,10
M Romero,5,1,9
T Owens,30,1,110
A Davis,21,4,74
Z Shuler,3,0,7
S Jones,7,0,7
D Vigilant,1,0,0
J Larkin,22,2,82
T Green,3,0,16
J Moten IV,5,0,12
I Bowser,1,0,0
K McGowan,1,0,-4
C Thorson,4,0,-20
V Edwards Jr,14,0,53
K Nelson,15,0,37
D Sands,3,0,14
K Smith,2,0,6
M Traylor Bennett,1,0,0
T Jones Jr,17,0,118
B Wimbush,19,1,84
J Armstrong,11,0,46
I Book,1,0,-3
K Vaughn,10,1,54
K Blasingame,13,0,49
J Wakefield,2,0,9
C Johnson,1,0,-6
K Shurmur,1,0,-12
J Hill,15,1,123
T Cornelius,16,2,41
J King,5,0,16
C Hubbard,1,0,-2
A Mattison,14,0,53
J Hightower,3,0,10
K Shakir,1,0,3
R Mahone,1,0,0
A Van Buren,1,0,-2
B Rypien,11,0,-30
C Verdell,15,0,42
T Brooks James,10,0,39
T Dye,8,0,27
D Felix,6,0,9
T Griffin,2,0,8
J Herbert,6,0,5
C Habibi Likio,2,2,4
M Roberson,16,1,25
B Manigo,4,0,13
T Cottrell,1,0,6
J Love,3,0,-6
M Aaron,3,0,-8
Q Ollison,17,2,91
D Hall,7,1,29
S Jacques Louis,1,0,9
K Pickett,2,0,8
M Ffrench,2,0,1
R Araujo Lopes,2,0,0
T Marshall,28,2,103
J Mason,10,0,94
J Howard,8,0,82
Q Searcy,5,0,38
O Jarrett,1,0,3
C Lynch,3,1,2
A Owens,1,0,-2
M Sanders,14,0,86
J Thomas,3,1,84
M Allen,11,1,62
T McSorley,9,3,54
S Clifford,2,0,10
R Slade,5,1,1
K Hamler,1,0,0
D Crum,3,0,23
J Shaw,10,0,22
W Matthews,4,0,16
J Rankin,3,0,0
W Barrett,16,0,-18
D Knox,7,0,23
D Blough,6,1,18
M Jones,2,0,5
T Fuller,1,0,-4
L Rountree III,23,0,168
T Badie,12,0,61
D Crockett,6,0,17
D Lock,3,1,-10
T Minter,9,2,61
E Orth,3,0,21
M Mayo,3,0,14
D Moore,9,0,10
K Baker,3,0,10
W Jones III,17,1,58
A Taylor,14,0,44
T Vitt,5,0,21
R Brown Jr,9,0,20
C Twyford,4,0,11
J Sheread,1,0,5
J Banks,1,1,1
J Washington,27,1,138
C Jasmin,19,1,112
R Agnew,9,0,36
J Byrd,1,0,11
B Busbee,1,0,8
E Dedeaux,1,0,6
E Benjamin,13,0,21
M Wilkins,7,1,16
I Floyd,2,0,6
T Speights,11,0,87
C Scarlett,9,1,30
D Maddox,8,0,24
D Mills,1,0,5
J Woods,1,0,3
K Costello,3,0,-12
N Modise,5,0,41
T Thomas,4,0,8
U Gilliam,5,0,6
M Layton,4,0,2
H Rodrigues,1,0,1
C Crawford,1,0,-2
I Olave,1,0,-6
M Neal,19,0,75
J Howard,5,0,55
D Strickland,13,1,36
E Dungey,9,0,33
M Pierre,3,0,18
T Devito,7,1,9
S Riley,1,0,-4
C Akers,10,0,52
J Patrick,4,0,13
D Francois,9,1,-3
D Anderson,12,2,154
S Olonilua,14,1,39
S Robinson,8,0,7
J Reagor,1,0,4
J Dobbins,18,0,121
M Weber,18,0,64
D Haskins,3,1,8
P Campbell,1,0,-6
T Chandler,12,1,158
M London,9,0,74
T Jordan,13,1,49
J Banks,9,0,45
J Guarantano,6,0,20
T Hughes,5,0,33
Q Wadley,8,0,33
K Locksley,9,0,24
K Johnson,2,0,6
J Fields,4,0,-1
T Watson,18,0,72
D Young,12,0,57
S Ehlinger,17,1,35
S Carr,6,1,13
A Ware,4,0,8
V Malepeai,2,1,3
A St Brown,1,0,-3
J Daniels,3,0,-26
S Brooks,21,0,115
C Taylor II,10,1,32
L Skipper,9,0,25
C President,1,0,-1
K Stokes,1,0,-4
J Hansen,14,1,80
W Wand,13,0,61
A Weh Weh,11,0,41
M Murray,9,1,36
J Gibson,2,0,6
M Guadagni,15,0,47
A Thompkins,5,1,31
B Koback,7,0,23
S Seymour,9,0,11
D Dallas,17,1,110
M Rosier,8,3,80
T Homer,16,0,62
J Thomas,1,0,19
T Gray,3,1,6
L Lingard,3,0,4
N Perry,1,0,-4
T Williams,22,1,128
K Mond,9,2,67
J Corbin,10,1,64
Q Davis,1,0,11
K Etwi,3,0,11
A Vaughn,8,0,33
D Gore,5,0,27
C Evans,11,0,23
J Johnson,2,0,15
M Green,1,0,3
J Myers,1,0,1
K White,1,0,1
T Henry,24,4,111
D Felton,6,0,3
S Thompson,4,0,1
A Bowman,4,0,-3
T Williams,6,1,61
P Carr,14,0,54
D King,11,1,47
M Car,4,0,25
M Stevenson,1,0,-1
K Corbin,1,0,-2
B Smith,3,0,-11
S Brown,24,1,101
L Stanley,8,0,56
A Erdely,10,1,53
T Johnston III,3,0,30
K Davis,10,0,27
K Parham,1,0,2
D Bradwell,15,1,90
C Dauphine,8,0,55
J Banks,9,0,13
A Jones,1,0,10
S Huderson,6,0,9
D Thompson Robinson,8,0,49
M Irby,9,0,35
K Allen,6,0,16
S Jamabo,4,0,12
B Olorunfunmi,4,1,7
J Mims,21,0,85
J Hokit,12,0,21
D ONeal,5,0,21
M McMaryion,9,4,16
K Johnson,1,0,7
S Johnson,1,0,6
K Jones,1,0,1
L Thomas,30,1,124
A Rogers,16,4,122
X Campbell,8,0,33
C Williams,7,0,22
T Collins,1,0,17
D Tucker,12,0,61
J Morton,14,0,22
R Peck,2,0,6
C Broach,2,0,5
T Connley,2,0,5
Z Moss,13,1,67
T Huntley,11,0,40
A Shyne,2,0,14
B Covey,3,0,2
M Gaskin,30,1,143
A Baccellia,1,0,37
S Ahmed,3,0,5
S McGrew,1,0,4
C McClatcher,1,0,0
J Browning,3,1,-14
J Ellis,19,3,171
B Perkins,10,0,8
M Irons,11,2,43
N Rourke,5,0,41
A Ouellette,14,0,34
J Williams,6,3,19
M Borghi,4,1,15
K Harrington,2,0,11
G Minshew,3,0,-4
T Pierce,6,0,67
S McPherson,16,0,65
E Barriere,2,0,13
D Merritt,1,0,-1
G Gubrud,9,0,-3
J Taylor,26,0,117
G Groshek,6,0,45
K Pryor,1,0,21
T Deal,6,2,15
A Hornibrook,3,0,4
A Ingold,1,1,2
S Canada,11,2,118
A Hifo,5,0,45
R Burt,2,0,14
D Collie,2,0,14
L Katoa,3,0,10
T Mangum,2,0,-2
D Milne,1,0,-5
L Bellamy,7,1,83
P Walker,9,1,59
C Brown,6,0,48
J Bogan,11,2,33
D Tucker,6,0,16
W Rector,1,0,2
A Mussat,1,0,0
R Harris,13,0,42
M Waters,16,0,37
K Black,5,0,34
T Selby,2,0,23
J McDaniels,1,0,-10
B Dallas,1,0,-11
X Valladay,15,0,57
J Price,1,0,15
T Vander Waal,9,0,13
A Conway,1,0,6
L McAfee,13,0,91
A Stoddard,17,1,61
B Morgan,5,0,41
J Newman,10,1,16
N Walker,2,0,9
R Lovelace,2,0,3
R Armstead,24,1,108
I Wright,4,0,33
S Bradley,1,0,28
J Gardner,4,0,12
J Blue,1,0,7
T Centeio,1,0,2
A Russo,1,1,1
C Taylor II,23,2,96
S Brooks,22,0,65
L Skipper,21,0,47
M Milton,13,3,81
A Killins Jr,16,0,66
G McCrae,7,0,35
T McGowan,7,1,35
O Anderson,4,0,15
B Thompson,2,0,7
M Colubiale,1,0,0
D Singletary,25,3,131
K Whyte Jr,9,1,84
G Hearns,3,0,53
C Robison,10,0,34
J Durante,2,0,12
W Wright,1,0,6
R Corbin,11,1,87
M Epstein,13,0,73
R Bonner,4,0,42
M Rivers II,10,0,24
M Robinson,4,0,17
D Brown,2,0,4
T Davis,1,0,-2
M Sanders,22,3,200
R Slade,10,2,94
T McSorley,15,0,92
J Brown,2,1,10
S Clifford,2,0,-9
V Malepeai,13,2,78
S Carr,8,0,77
A Ware,1,0,-5
J Daniels,6,0,-13
J Williams,17,1,54
M Borghi,3,1,29
G Minshew,4,0,8
M Murray,8,1,95
W Wand,7,0,44
J Hansen,13,0,35
A Weh Weh,7,0,26
A Rogers,26,1,181
L Thomas,18,1,82
E Owens,3,1,47
X Campbell,2,0,0
D Harris,7,0,52
N Harris,8,0,43
J Jacobs,6,1,11
T Tagovailoa,4,1,10
J Hurts,3,0,-7
K Mond,18,1,98
T Williams,8,0,31
J Corbin,2,0,1
D Hicks,11,1,150
J Moore,8,2,119
C Peoples,9,0,53
M Williams Jr,7,0,49
D Evans,4,1,33
D Harper,3,0,10
Z Thomas,4,1,8
D Heath,1,0,7
P Derrick,1,1,3
J Myers,7,0,15
J Smith,7,0,9
A Moses,1,0,5
J Cagle,12,0,5
J Whitlow,13,2,49
K Martin,8,0,39
A Schwartz,2,0,9
S Shivers,2,0,1
J Stidham,10,1,-5
R Boyd,8,0,66
T Storey,12,0,44
D Whaley,8,0,26
C Hayden,6,0,11
C Kelley,2,0,2
M Williams,2,0,0
C Huntley,10,0,59
J Gilbert,10,0,41
R Neal,3,0,21
M Dunner,3,1,12
J Hall,2,0,4
J Samuel,19,1,91
S Duncan,6,0,55
D Shanley,5,0,16
G Appleberry Jr,6,1,14
R Henderson,1,0,11
J Sloan,1,0,3
G LaFrance,1,0,2
J Pearson,1,0,0
J Hasty,5,0,60
C Brewer,12,0,57
J Lovett,9,0,23
T Ebner,5,0,20
J Hurd,4,0,19
C Platt,1,0,19
J Fleeks,1,0,-2
J McClendon,1,0,-4
P Williams Jr,14,0,89
C Stanley,3,0,27
K Herbert,2,0,6
S Sims Jr,1,0,6
M Kendrick,4,0,4
D Williams,2,0,2
P Bender,2,0,-12
R Frye,6,0,39
A Clair,16,0,37
G Loy,1,0,11
B Denley,2,0,8
R Marlow III,1,0,4
J Doege,8,0,-14
A Smith,19,0,164
M Thomas,6,1,48
G Ragland,6,1,40
J Bester,8,0,21
D Johnson,10,1,19
Z Kahn,2,0,4
L Katoa,10,2,64
S Canada,10,0,57
M Hadley,3,0,23
R Burt,8,0,20
G Romney,1,0,5
D Milne,2,0,4
A Hifo,2,0,2
B Hoge,1,0,0
Z Wilson,2,0,0
M Simon,1,0,-12
D Hamm,8,0,29
J Pratt,8,0,28
C Orgeron,5,0,14
R Ross,4,0,13
N Briscow,1,0,5
J Tabary,2,0,-16
M Warren II,23,2,124
D Ridder,10,1,28
N Rourke,9,1,96
A Ouellette,21,1,71
M Irons,12,0,64
J Ross,3,0,3
T Lazzaro,14,1,44
K Gwilly,10,0,37
J Ward,15,0,17
R Jefferson,11,0,64
J Fitzpatrick,13,0,37
E Edwards,4,0,11
D Young,1,0,7
C Ferguson,1,0,-11
I Robinson,7,0,-26
I Matthews,14,0,71
M Kinsey,9,0,51
K Carta Samuels,3,0,13
M McElroy,1,0,4
C Hill,4,0,-5
J Robinson,22,2,184
M Smith,14,1,65
J Birch,3,0,10
N Kielbasa,2,0,8
B Davis,1,0,0
B Brown,13,1,118
M Hubbard III,20,0,96
D Jackson,9,1,63
T Rahming,1,0,38
Q Harris,5,1,34
N Pierre,5,1,13
C Katrenick,2,0,3
G Carter,1,0,3
E Deveaux,1,0,3
R Wolitzer,1,0,2
I Totten,12,1,88
J Freeman,8,0,31
T Watson,8,0,8
D Shoffner,1,0,7
C Caldwell,2,0,1
N Ramadan,3,0,1
C Akers,22,1,64
J Patrick,16,0,56
A Rasul,6,1,28
D Francois,9,0,-1
A Grant,1,0,-1
N Murray,2,0,-5
J Nettles,3,0,13
T Harbison,4,0,7
M Jones,2,0,2
M Childers,11,1,-16
D Ellington,18,2,35
T Barnett,5,0,12
D Coates,4,0,5
S Paige,2,0,4
D Kirk,1,0,2
J Bogan,15,1,126
L Bellamy,21,0,121
C Brown,6,0,34
J Wassink,1,0,18
T Marshall,25,1,47
T Oliver,9,0,34
J Mason,4,0,30
J Howard,10,0,18
C Lynch,2,0,10
Q Searcy,3,0,7
N Cottrell,2,1,1
T Etienne,11,1,122
T Feaster,8,1,75
L Dixon,6,0,20
A Choice,5,0,15
T Lawrence,2,0,11
K Bryant,4,0,5
K Walker,9,1,105
C Smith,11,2,80
K Justice,6,1,39
C Tune,5,0,25
M Car,3,0,23
P Carr,2,0,11
I Ogbogu,1,0,6
D King,4,1,-4
B Woodard,9,0,26
T Brown,9,1,12
G Cuiellette,5,0,11
J Christophe,1,0,7
T Cook,3,0,4
S Scott,11,0,18
P Ramsey,18,0,13
R Taylor,1,0,0
R Walker Jr,1,0,0
J Nailor,3,1,79
L Jefferson,10,0,34
C Heyward,12,0,23
M Coghlin,1,1,6
B Sowards,1,0,-1
B Lewerke,10,0,-6
I Kelly Martin,14,0,72
T Young,6,0,34
I Smith Marsette,1,0,20
M Sargent,6,0,14
K Groenweg,1,0,3
B Ross,1,0,3
N Stanley,2,0,2
J Taylor,25,0,113
T Deal,6,0,42
A Ingold,2,1,37
G Groshek,8,0,33
K Pryor,1,0,-4
A Hornibrook,2,0,-11
D Montgomery,23,1,107
J Lang,7,0,22
S Croney Jr,1,0,6
K Nwangwu,2,0,3
B Purdy,1,0,-1
Z Noland,1,0,-5
K Nelson,15,0,56
V Edwards Jr,12,0,23
D Sands,2,0,7
A Williams,1,0,4
K Smith,1,0,1
B Snell Jr,25,4,165
A Rose,9,0,47
T Wilson,11,0,18
A Williams,8,0,22
N Fitzgerald,16,1,20
K Hill,4,0,14
F Hickson,21,0,96
K Matthews,8,0,39
P Pickett,7,0,29
D King,1,0,-6
S Calvert,4,0,-27
L Easly,27,2,177
N Smith,1,1,66
D Torrey,8,1,51
Q Shanbour,4,0,29
A Wyche,3,0,26
M Fine,3,1,-2
R Calais,5,1,108
T Ragas,15,1,103
E Mitchell,5,1,43
L Lewis,2,0,-5
A Nunez,4,0,-11
M Outlow,20,2,96
T Marable,14,0,89
K Anderson,6,0,68
A James,9,0,40
J Heiligh,0,0,11
B Carpenter,5,0,8
M Williams,1,0,5
C Evans,15,0,101
D Gore,10,1,52
M McCray,2,0,20
A Vaughn,4,0,12
K White,3,1,11
M Green,1,0,3
J Johnson,1,0,1
B Smith,16,0,63
K Barker,15,2,50
J Daughtry Frye,1,0,24
S Smith,2,0,5
C Edwards Helaire,20,2,136
N Brossette,23,3,78
T Carter,1,0,2
J Burrow,4,0,2
J Dancy,7,0,31
K McKnight,4,0,26
I Tucker,9,0,22
J Smith,6,0,8
T Johnson,11,1,123
A McFarland,6,2,112
J Jones,1,0,27
C Okonkwo,1,1,21
T Fleet Davis,7,0,15
T Jacobs,2,0,6
D Turner,2,0,5
K Hill,5,0,4
T Pigrome,2,0,2
M Ibrahim,26,0,95
B Williams,7,0,24
S Green,3,0,9
Z Annexstad,4,0,-34
M Young,12,2,74
M Curtis,9,2,35
J Fredericks,13,0,30
J Britt,0,0,6
B LeMay,15,1,68
A McAllister,9,0,38
C Camp,3,0,18
I Finger,2,0,3
C Reynolds,11,0,-33
D Henderson,22,2,188
P Taylor Jr,17,2,75
T Pollard,3,1,30
J Wilson,1,0,-6
B White,2,0,-14
T Minter,14,1,35
K Baker,5,1,33
D Moore,6,0,18
M Mayo,4,0,12
E Orth,7,0,9
T Homer,13,1,114
L Lingard,10,0,50
N Perry,9,0,32
D Dallas,7,0,28
C Davis,5,0,24
T Gray,1,0,7
M Pope,1,0,4
M Rosier,2,0,0
C Weldon,1,0,-11
N Maxwell,10,0,25
D Price,3,0,3
S Phillips,8,0,1
J Morgan,3,0,-12
K Higdon,12,1,136
C Turner,10,0,55
T Wilson,6,0,43
D McCaffrey,2,0,23
O Samuels,6,0,23
B Mason,6,3,18
S Patterson,1,0,-9
A Bunch,3,0,23
W Mazour,5,1,18
D Ozigbo,6,0,5
G Bell,6,0,3
M Washington,3,0,2
A Martinez,7,0,-12
S Phillips,19,1,112
T Knight,6,0,62
E Swinney,2,0,19
I Woullard,4,1,16
J Taamu,6,1,0
J Rankin,15,0,64
W Barrett,19,1,53
J Shaw,5,0,22
T Harrell,1,0,12
W Matthews,1,0,-3
D Crockett,13,1,67
T Badie,11,1,50
L Rountree III,8,1,33
D Lock,5,1,22
E Holyfield,14,0,90
D Swift,16,0,71
B Herrien,4,0,9
J Fromm,1,0,8
M Hardman,2,0,6
J Fields,1,0,3
T King,9,0,30
K Davis,7,0,17
I Green,4,0,7
A Anderson,1,0,2
W Johnson,1,0,-2
R Gallaspy Jr,22,2,81
T Pennix,9,0,33
S Louis,1,0,12
R Finley,4,0,-1
A Williams,16,2,114
J Brown,9,1,29
M Carter,6,0,28
A Ratliff Williams,2,0,19
N Elliott,4,0,-8
D Hall,6,1,84
Q Ollison,12,1,72
K Pickett,13,1,37
M Salahuddin,3,0,34
M Ffrench,1,0,2
J Dobbins,11,1,55
D McCall,4,0,26
M Teague,6,0,25
T Martell,8,1,22
M Weber,6,0,18
D Haskins,3,0,5
C Dauphine,6,0,53
D Bradwell,4,1,31
S Huderson,6,0,15
J Banks,12,0,14
A Jones,7,0,6
T Encalade,2,0,5
J Bertrand,1,0,2
J McMillan,3,0,-19
T Sermon,18,0,119
K Murray,7,1,71
K Hopkins Jr,25,1,102
K Walker,12,0,80
D Woolfolk,21,0,71
J Asberry,5,0,36
A Davidson,5,1,20
C Holt,5,0,16
C Slomka,3,1,7
G Coates,1,0,4
S McCoy,1,0,3
J Hill,12,1,111
C Hubbard,4,0,13
J King,3,0,8
T Cornelius,4,0,0
D Felton,12,2,121
S Thompson,15,1,66
T Henry,11,0,65
K Carter,1,0,4
A Wesley,1,0,-2
A Bowman,4,0,-26
J Cox,20,2,130
B LaRussa,8,1,6
G Jackson,1,0,2
S Williams,1,0,1
L Davis,4,0,-2
S Peoples,20,2,156
D McClease,12,0,75
J Jackson,11,0,58
R Willis,4,0,30
J Holston,1,0,1
C Verdell,20,1,115
J Herbert,11,0,35
T Brooks James,6,1,27
J Redd,1,0,16
T Dye,7,0,16
C Habibi Likio,2,1,-8
B Love,19,1,89
C Scarlett,3,0,1
K Costello,2,0,-19
J Jefferson,19,0,82
T Bradford,1,0,13
K Rogers,8,0,13
J Colletto,2,0,3
C Blount,12,0,1
C Flemings,1,0,0
D Rodriguez,1,0,-15
J Taylor,27,2,284
G Brightwell,13,1,113
S Brown,1,0,27
A Mariscal,2,0,8
R Rodriguez,1,0,8
J Glatting,1,0,8
B Leon,1,0,5
K Tate,4,0,-9
D Knox,20,1,51
M Jones,8,0,40
J Sparks,1,0,9
R Moore,2,0,4
D Blough,9,0,-27
A Dillon,19,0,59
B Glines,3,0,27
T Levy,3,0,12
J Smith,2,0,6
E Perry,2,1,3
A Brown,5,0,-22
R Blackshear,15,1,69
J Hilliman,10,0,36
I Pacheco,5,0,15
A Sitkowski,2,0,3
S Jones,1,0,0
G Rescigno,5,0,-7
J Patterson,14,2,104
K Marks,12,1,63
J Hawkins,5,0,23
E Reed,1,0,0
K Osborn,1,0,-4
C Jasmin,16,0,94
J Washington,12,0,61
R Agnew,8,0,18
K Williams,1,0,1
S Vann,21,0,76
M Glass III,8,1,29
I Eriksen,7,0,18
B Banham,1,0,3
T Wiegers,2,0,-7
J Cronkrite,15,1,129
J Ford,5,0,13
B Barnett,9,1,-19
H Ahlers,12,1,48
H Howe,7,0,40
A Scott,11,0,39
D Pinnix,12,0,30
R Herring,2,0,1
D Farrier,1,0,0
T Brown,1,0,-2
S Anderson,8,1,52
T Mosley,9,0,42
T Parks,6,0,31
D Harris,2,0,19
Q Watkins,1,0,8
J Abraham,3,0,-6
A Walter,6,1,81
E Esukpa,18,0,37
S Stankavage,4,0,17
J Myers,1,0,2
B West,26,0,145
W Brown,8,0,8
R Roberson Jr,1,0,5
M Pierce,2,0,0
C Williams,6,1,82
G Lewis,22,1,63
N Smith,11,0,60
T Walker,8,0,60
A Gargiulo,9,0,40
M Perry,14,0,33
Z Abey,5,1,6
T Maloy,1,0,5
D Morris,1,0,1
K Mahekau,1,0,-1
M Neal,13,0,116
E Dungey,16,3,77
D Strickland,5,0,61
J Howard,5,0,60
M Pierre,5,0,17
S Riley,1,0,11
K Mensah,19,0,76
D Pindell,12,1,76
Z Scott,4,0,22
M Washington,4,0,4
T Chandler,19,0,66
M London,11,1,66
J Banks,8,1,25
T Jordan,9,0,5
K Chryst,1,0,4
J Guarantano,4,0,-5
J Scarlett,11,1,77
D Pierce,7,1,63
K Toney,1,0,34
L Perine,6,0,16
F Franks,9,1,11
T Watson,15,1,58
K Ingram,8,0,38
S Ehlinger,11,1,11
D Young,8,0,10
L Humphrey,1,0,1
S Robinson,9,0,57
S Olonilua,12,0,55
D Anderson,8,0,15
M Collins,1,0,6
J Stewart,1,0,4
T Barber,1,0,4
M Guadagni,15,2,131
S Seymour,12,0,57
B Koback,12,0,29
A Thompkins,7,0,13
T Taua,15,3,170
K Moore,9,1,74
D Lee,5,0,11
J Kincaide,2,0,4
T Gangi,4,1,3
Q Wadley,20,0,111
K Locksley,27,1,64
T Hughes,12,0,57
J Fields,2,0,7
W Dimel,3,0,-4
C Gibson,10,0,103
J Huntley,8,0,26
R Caldwell,2,0,19
J Adkins,12,0,16
J Rhodes,17,0,76
B Daniels,12,0,38
C Grundy,8,0,31
S Jones,1,0,3
R Brown Jr,3,0,17
T Vitt,12,1,11
A Taylor,5,0,10
J Gipson,1,0,1
J Banks,2,0,-4
W Jones III,2,0,-9
G Bright,11,2,101
D Thompson,6,2,34
J Love,5,0,3
K Remsberg,17,1,94
C Fagan,17,1,62
I Sanders,26,1,58
R Cleveland,7,0,44
N Eriksen,6,0,28
A Worthman,8,0,26
C Mallard,4,0,12
J Wakefield,14,0,72
K Vaughn,9,1,30
M Hasan,2,0,26
K Lipscomb,1,0,7
K Blasingame,3,0,1
K Shurmur,3,0,-12
R Dowdle,20,1,112
A Turner,9,0,64
T Williams,7,1,48
J Bentley,9,0,45
M Denson,3,1,4
B Perkins,14,1,78
J Ellis,20,0,68
B Armstrong,4,0,50
T Kelly,1,0,8
M Cunningham,10,0,26
T Smith,6,0,24
J Smith,7,0,9
D Williams,3,0,6
J Pass,3,0,1
C Carney,13,0,79
J Newman,8,1,73
C Beal,10,0,34
M Colburn II,10,1,32
K Hinton,1,1,23
S Hartman,16,0,11
G Dortch,1,0,6
D Delaney,2,0,1
J Armstrong,8,2,98
I Book,10,3,43
A Davis,9,0,43
T Jones Jr,7,1,39
J Smith,2,0,16
P Jurkovec,1,0,7
M Young,1,0,-1
M Gaskin,21,0,86
S Ahmed,10,0,71
K Pleasant,3,0,18
S McGrew,1,0,3
J Browning,4,0,-7
E Benjamin,26,1,104
T Smith,8,0,45
M Wilkins,4,1,13
I Floyd,1,0,3
K McKoy,12,0,73
L Brown,8,0,23
M Pettaway,6,0,18
W Grier,1,0,-4
A Barnes,12,0,49
A Delton,8,0,28
S Thompson,12,0,18
J Silmon,1,0,0
D Warmack,3,0,-4
D Dallas,11,1,114
T Homer,14,0,88
N Perry,6,0,26
T Gray,2,1,3
M Carter,7,0,75
C Surratt,9,1,69
J Sutton,3,0,24
A Williams,4,0,24
A Branch,2,0,19
J Williams,2,0,15
J Brown,6,0,14
T Jackson,1,0,0
N Elliott,6,0,-25
T McMillian,21,1,102
S Montez,11,2,81
L Shenault Jr,5,1,18
K Evans,4,0,12
J MacIntyre,1,0,4
B Bisharat,1,0,-1
K Nixon,2,0,-2
J Kelley,12,0,124
K Allen,2,0,12
B Olorunfunmi,3,0,9
M Irby,4,0,6
D Felton,1,0,6
T Howard,1,0,3
S Jamabo,1,0,0
D Thompson Robinson,4,0,-9
D Bradwell,19,2,143
C Dauphine,12,2,87
S Huderson,8,0,58
J Banks,11,0,32
T Encalade,1,0,3
A Jones,1,0,1
J McMillan,1,0,1
D Henderson,7,1,51
P Taylor Jr,2,0,6
T Pollard,1,0,0
B White,11,0,-26
K Remsberg,13,0,71
R Cleveland,8,0,48
D Hammond III,7,1,28
C Fagan,7,0,10
N Eriksen,1,0,1
J Saucier,4,0,1
A Worthman,10,0,-4
T Taua,13,0,76
K Moore,11,0,47
T Gangi,5,0,43
M Mannix,1,0,16
D Lee,2,0,6
J Kincaide,1,0,-5
N Sewell,1,0,-6
N Harris,11,1,73
B Robinson Jr,12,0,65
J Jacobs,6,2,49
J Ford,3,0,33
D Harris,5,0,20
T Tagovailoa,2,0,12
R Clark,3,0,8
J Hurts,4,0,8
T Ragas,16,1,111
E Mitchell,11,0,85
J Bell,1,0,8
J Bradley,1,0,5
R Calais,6,0,5
A Nunez,3,0,-14
J Moore,19,2,123
Z Thomas,6,2,77
D Evans,6,0,61
M Williams Jr,9,0,59
D Hicks,5,0,22
P Derrick,1,0,6
T Minter,9,0,44
K Baker,8,1,17
J Miller,1,0,11
S Harris,2,0,9
M Mayo,5,0,6
D Moore,2,0,5
E Orth,5,0,4
C Sutherland,1,0,-5
C Johnson,1,0,-8
J Taylor,18,0,50
K Tate,13,0,38
G Brightwell,4,1,14
S Brown,1,0,3
T Ellison,1,0,-7
A Ware,21,2,173
S Carr,14,0,80
V Malepeai,3,1,8
J Daniels,4,0,2
K Martin,24,0,90
J Whitlow,4,0,23
A Schwartz,2,1,8
S Shivers,2,0,1
J Stidham,4,0,-26
D Harris,2,0,25
T Mosley,4,0,25
T Parks,5,0,5
K Griggs,1,0,2
S Anderson,1,0,-1
T Jones,1,0,-2
J Abraham,6,0,-5
E Benjamin,30,3,312
M Wilkins,9,0,61
I Floyd,5,0,18
T Smith,1,0,4
N Harry,2,1,2
J Jefferson,31,2,254
K Rogers,11,0,27
B Baylor,1,0,12
T Hernandez,1,0,3
T Bradford,1,0,-1
A Willard,1,0,-15
C Blount,6,0,-18
R Neal,11,1,61
J Gilbert,14,2,40
W Jones,8,0,25
M Dunner,4,0,20
J Hall,1,0,7
C Huntley,4,0,7
J Rankin,19,2,75
W Matthews,8,0,49
K Price,1,0,24
T Harrell,1,0,8
W Barrett,12,0,-9
A Dillon,28,2,161
B Glines,23,1,120
A Brown,8,0,8
T Levy,3,0,7
