longest punt return, name, punt return yards, punt returns
8,N Murray,6,2
13,A Sweeting,13,1
1,D Harden,1,1
6,I McKenzie,9,3
0,D Keaton,0,1
2,N Nelson,4,2
2,T Parmalee,0,3
6,G Jennings,7,2
4,K Dillon,4,1
0,J Durante,0,1
46,A Lazard,46,1
4,T Ryen,4,1
11,C Walker,11,1
1,A Holmes,-4,2
7,G Haynes,9,3
6,E McGuire,6,1
18,T Morgan,18,1
0,T Taylor,0,2
8,T Johnson,8,1
20,T Dudley Giles,28,3
16,J Murphy,17,2
1,B Berrios,1,1
7,J Golden,4,3
7,V Bentley,3,2
0,C Moore,-1,2
21,T White,41,3
22,A Penton,23,2
3,C Sutton,4,2
1,E Batties,1,1
1,T Johnson,1,1
31,B Cherry,33,3
3,B Estime,3,1
13,J Marshall,13,1
4,M Kings Jr,-15,3
0,S Shepard,-1,1
2,L Hawthorne,2,1
0,B Addison,0,1
41,A Jackson,45,2
89,D Pettis,89,2
38,C McClatcher,38,1
0,A Maddox,-8,1
18,J Alexander,22,2
8,G Garrity,8,1
1,D Thompkins,1,1
1,V Walker,1,1
9,J Peppers,9,2
0,P Cooper,-3,2
0,D Schoultz,0,1
16,J Richard,17,4
0,C Sutton,-8,1
6,T Veal,7,2
13,K Noa,13,1
7,S Chandler,7,1
0,W McManis,16,1
35,C Floyd,42,2
0,C Cass Jr,-1,1
19,K Whitely,19,2
66,D Kazee,66,1
4,B Hobbs,7,4
3,D Fuller,3,1
14,S Stewart,20,2
18,A Rodriguez,21,2
13,H Sharp,13,1
9,R White,16,2
23,C Kirk,23,1
0,S Moeller,11,1
4,O Zaccheaus,4,1
0,R Smith,0,2
27,G Stroman,24,2
1,B Howard,1,1
0,R Switzer,-5,3
4,A Erickson,10,3
19,C Lacanaria,19,1
4,C Beebe,4,2
13,T Fullwood,17,2
22,D Johnson,46,4
5,A Coney,-2,2
5,J Cornelius,5,1
16,A Penton,11,4
4,T Dudley Giles,4,1
12,E Thomas,17,2
0,K Frazier,3,1
12,T Ruben,23,3
28,D Ayers,28,1
26,D King,34,2
10,R McCarron,10,1
8,B Addison,8,1
78,V Bolden,78,1
25,A Maddox,25,1
4,B Berrios,6,3
0,T Ervin,0,1
0,L Hawthorne,1,1
15,T Veal,15,1
4,D Monroe,7,2
0,A Russell,0,1
2,N Fant,2,1
1,K Towner,2,1
10,B Beathard,10,1
9,L Gibbs,9,1
23,G Haynes,25,3
21,M Davis,21,1
3,C Jones,3,1
2,K Noa,2,1
12,S Washington,12,1
5,A Callaway,8,2
2,J Wilson,2,2
0,D James,-2,1
31,T Glass,75,4
75,J Hansley,136,3
72,D Keaton,111,4
0,R Reed,16,1
12,J Golden,12,1
0,D Collie,-1,1
0,J Williams,-3,1
1,R Mwehla,1,1
17,B McDowell,24,3
17,V Bentley,19,2
0,T Parmalee,-6,1
15,D Heath,15,1
0,S Sizelove,15,1
33,J Alexander,50,3
20,T White,27,2
15,T Taylor,15,1
3,J Richard,3,1
9,M Kings Jr,12,2
1,G Garrity,1,1
18,M Frazier,21,2
0,R Hunter,12,1
6,A Miller,6,1
0,K Hardin,0,2
9,A Erickson,12,3
15,F Ross,15,1
1,C Moore,0,2
0,T Morgan,0,1
73,B Taylor,111,4
4,C Wiggins,4,1
9,G Brown,9,1
53,T Johnson,51,4
1,J Gray,1,1
2,W Redix,2,1
2,S Shepard,2,1
12,M Little,18,3
7,J Stoshak,15,4
0,F Williams,0,1
22,V Banks,22,1
0,M Johnson,-2,1
0,J Grant,0,1
33,T Johnson,33,2
38,M Holder,38,1
0,D Kazee,-5,1
6,C McCaffrey,6,1
5,C Sanders,8,2
0,E Phillips,0,1
0,N Vitale,0,1
85,C Sutton,123,5
12,D Sims,12,1
4,R White,4,1
42,A Jackson,46,2
7,D Fuller,7,2
5,B Hobbs,3,4
0,N Spruce,-3,1
6,D Dick,6,1
27,H Sharp,45,2
17,A Rodriguez,22,3
9,O Zaccheaus,9,1
16,G Stroman,16,3
4,T Hines,4,1
30,R Smith,39,2
1,G Jennings,1,1
16,A Lazard,16,1
0,A Wingard,-1,1
6,K Whitely,1,3
0,R Burbrink,-1,1
15,E Saffold,15,1
8,C Beebe,8,1
0,J McKissic,0,1
0,D Johnson,2,1
6,D Keaton,6,2
3,D Heath,-7,4
11,J Durante,14,2
6,G Jennings,6,1
4,K Dillon,4,1
8,R Miles Jr,8,1
2,G Haynes,2,1
10,T Ruben,11,2
0,J Williams,-2,1
27,T Taylor,27,1
5,L Gibbs,5,1
15,C Jones,32,7
85,A Callaway,84,3
29,R Switzer,29,2
5,D Ayers,5,2
3,S Chandler,4,2
4,D King,4,1
0,M Holder,-4,2
3,G Brown,1,2
31,C McCaffrey,29,2
0,N Fant,-2,1
0,J Richard,0,1
50,E Poe,53,3
1,D Harden,-2,3
85,T Ervin,98,3
0,T Taylor,-3,1
41,B Taylor,40,2
3,C Wiggins,3,1
15,M Shelton,13,2
3,T Fullwood,2,3
37,N Fant,37,2
14,S Chandler,33,3
4,C Jones,4,1
20,H Sharp,16,2
15,A Rodriguez,15,1
21,C Stephens,21,1
16,R Moore,16,1
16,D Keaton,16,1
1,D Deayon,2,3
0,K Young,-1,1
6,M Holder,6,1
0,S Washington,-5,1
4,D Braverman,4,1
5,E Batties,5,2
17,R Smith,16,3
0,M Paige,0,1
26,D Reaves,26,1
8,J Westerkamp,8,1
67,G Stroman,132,4
3,C Floyd,3,1
25,M Hall,25,1
14,C McClatcher,23,2
4,K Fossum,-8,2
20,B Berrios,24,3
14,K Hardin,28,3
6,E Thomas,6,1
1,C Cass Jr,1,1
11,T Davis,18,2
18,M Harris,18,1
13,A Celis,13,1
18,T White,58,6
56,M Davis,94,6
0,F Brown,-2,1
32,J Alexander,49,3
1,A Jackson,1,1
57,C Jones,80,5
9,M Kings Jr,14,2
2,R Shelton,2,1
5,A Scott,5,1
6,J Wilson,6,2
8,D Ayers,8,3
11,A Darboh,11,1
2,A Kamara,1,2
0,C Sutton,0,1
29,J Marshall,73,4
3,J McCleskey,3,2
2,C Moore,0,2
63,C McCaffrey,63,1
38,D King,38,1
6,J Cornelius,0,2
3,D Heath,3,1
16,T White,33,4
21,G Jennings,21,1
37,I McKenzie,36,2
1,B Addison,1,1
9,D White,9,1
2,G Kaufman,2,1
13,A Scott,22,2
12,C Jones,12,1
