batters faced, earned runs, era, fly balls, ground balls, hit batters, hits allowed, home runs allowed, innings pitched, name, order, pitches, result, runs allowed, strike outs thrown, strikes, walks allowed
30,6,5.150,5,10,[],6,1,7.667,Cory Lidle,1,90,L,6,7,68,1
5,0,6.100,1,0,[],2,0,0.333,Phil Norton,2,17,,0,0,8,2
3,0,7.500,2,0,[],0,0,1.000,Brian Reith,3,16,,0,1,9,0
26,0,5.540,9,10,[],3,0,8.000,Kirk Rueter,1,118,W,0,4,76,0
3,1,1.290,0,0,[],3,0,0.000,Tyler Walker,2,9,,1,0,7,0
3,0,2.160,1,0,[],0,0,0.667,Jason Christiansen,3,7,,0,1,6,0
1,0,5.940,1,0,[],0,0,0.333,Matt Herges,4,4,S,0,0,3,0
25,2,4.090,8,10,[],2,1,7.000,Bartolo Colon,1,105,W,2,3,66,2
7,0,0.420,3,3,[],1,0,2.000,Kevin Gregg,2,30,,0,0,22,0
31,2,5.140,11,5,[],8,0,6.333,Paul Abbott,1,95,L,5,1,54,3
2,1,3.860,0,0,[],0,0,0.333,Chad Gaudin,2,10,,1,1,3,1
5,1,5.230,1,2,[],1,1,1.333,Trever Miller,3,17,,1,1,12,0
35,2,3.270,8,14,[],9,1,9.000,Tim Hudson,1,119,,2,4,83,0
6,0,9.280,1,1,[],1,0,1.000,Jim Mecir,2,19,L,1,1,9,1
24,2,6.870,8,5,[],6,1,5.000,Seth Greisinger,1,92,,2,2,56,2
5,0,2.510,2,0,[],0,0,1.333,Joe Roa,2,24,,0,2,12,1
12,0,3.930,1,5,[],4,0,2.667,JC Romero,3,50,W,0,2,29,1
4,0,1.720,0,0,[],0,0,1.000,Joe Nathan,4,22,S,0,3,13,1
26,2,4.980,7,7,[],6,1,7.000,Miguel Batista,1,85,,2,5,58,0
4,0,1.540,1,2,[],0,0,1.000,Jason Frasor,2,14,W,0,0,6,1
5,0,2.600,2,1,[],2,0,1.000,Terry Adams,3,17,S,0,0,12,0
28,2,3.490,11,5,[],6,0,7.000,Scott Schoeneweis,1,112,,2,5,70,1
5,2,2.840,1,0,[],1,1,1.000,Neal Cotts,2,24,L,2,2,14,1
27,3,2.750,7,6,[],7,2,6.333,Horacio Ramirez,1,113,,3,6,65,2
3,0,0.750,1,1,[],1,0,0.667,Kevin Gryboski,2,12,,0,0,7,0
3,0,2.550,1,2,[],0,0,1.000,Chris Reitsma,3,9,,0,0,6,0
6,1,4.150,0,1,[],3,0,1.000,John Smoltz,4,20,,1,2,13,0
4,0,4.020,0,3,[],1,0,1.000,Antonio Alfonseca,5,13,W,0,0,10,0
30,3,2.900,7,8,[],6,0,7.333,Roy Oswalt,1,107,,3,7,69,2
1,0,0.000,0,1,[],0,0,0.333,Mike Gallo,2,5,,0,0,3,0
1,0,3.520,0,1,[],0,0,0.333,Brandon Backe,3,4,,0,0,2,0
6,1,3.000,0,2,[],2,0,1.000,Brad Lidge,4,20,BS,1,1,10,1
3,1,11.050,0,0,[],1,1,0.667,Ricky Stone,5,18,L,1,2,10,0
28,4,5.060,7,9,[],7,1,7.000,Greg Maddux,1,98,L,4,5,70,0
3,0,1.930,1,0,[],0,0,1.000,LaTroy Hawkins,2,17,,0,2,12,0
1,0,2.250,1,0,[],0,0,0.333,Kent Mercker,3,2,,0,0,1,0
2,0,5.250,1,0,[],0,0,0.667,Kyle Farnsworth,4,7,,0,1,4,0
26,3,9.570,6,7,[],5,3,6.000,Jason Jennings,1,93,W,3,5,50,3
4,0,2.920,2,0,[],0,0,1.000,Brian Fuentes,2,16,H,0,1,11,1
4,0,3.680,3,0,[],0,0,1.000,Vladimir Nunez,3,13,H,0,0,7,1
4,0,3.970,0,1,[],0,0,1.000,Shawn Chacon,4,18,S,0,2,11,1
23,5,3.020,2,8,[],6,1,5.000,Brandon Webb,1,95,L,7,4,53,3
4,1,11.810,2,1,[],1,0,1.000,Matt Mantei,2,9,,1,0,6,0
7,0,1.230,1,3,[],2,0,2.000,Steve Randolph,3,25,,0,2,14,0
4,0,0.000,2,1,[],1,0,1.000,Brian Bruney,4,15,,0,0,11,0
25,4,4.360,8,4,[],7,1,5.000,Eric Milton,1,97,W,5,3,62,2
10,1,0.470,3,4,[],3,0,2.333,Ryan Madson,2,43,H,1,0,25,0
7,1,2.760,1,4,[],3,0,1.667,Tim Worrell,3,25,S,1,0,16,0
24,3,4.880,6,3,[],7,0,5.000,Gil Meche,1,105,L,3,6,68,2
10,3,4.710,0,4,[],4,1,2.000,Ron Villone,2,42,,3,2,28,0
6,0,0.000,0,1,[],0,0,2.000,JJ Putz,3,30,,0,5,22,0
30,0,4.930,9,8,[],4,0,8.000,Mike Mussina,1,123,W,0,7,80,2
3,0,2.950,1,2,[],0,0,1.000,Paul Quantrill,2,9,,0,0,6,0
24,3,8.040,7,6,[],9,0,5.000,Darren Oliver,1,91,,3,1,56,3
5,0,1.170,1,1,[],1,0,0.667,Justin Wayne,2,17,,0,0,8,1
1,0,2.080,0,0,[],0,0,0.333,Matt Perisho,3,6,,0,1,3,0
12,0,5.950,0,7,[],3,0,3.000,Nate Bump,4,43,,0,2,29,1
8,3,9.000,2,1,[],4,0,1.000,Franklyn Gracesqui,5,25,L,3,0,18,0
23,3,3.900,8,4,[],5,1,5.000,Ismael Valdez,1,90,,3,3,52,3
4,0,4.020,0,0,[],0,0,1.000,Antonio Osuna,2,18,,0,3,12,1
7,0,1.500,2,2,[],2,0,2.000,Scott Linebrink,3,25,,0,2,18,0
3,0,1.060,0,2,[],0,0,1.000,Akinori Otsuka,4,13,W,0,1,11,0
3,0,1.500,1,2,[],0,0,1.000,Trevor Hoffman,5,9,S,0,0,6,0
27,5,6.040,2,8,[],8,1,5.000,Tyler Yates,1,105,L,5,5,61,4
3,0,6.550,0,2,[],0,0,1.000,John Franco,2,19,,0,1,11,0
3,0,3.180,2,0,[],0,0,1.000,Mike Stanton,3,15,,0,1,10,0
5,1,3.380,2,0,[],2,0,1.000,Ricki Bottalico,4,20,,1,1,13,0
5,0,4.850,0,0,[],2,0,1.000,Orber Moreno,5,23,,0,3,15,0
21,2,8.440,3,6,[],0,0,4.333,Adrian Hernandez,1,80,,3,4,34,7
10,0,7.530,1,3,[],1,0,2.667,Matt Kinney,2,44,W,0,4,26,1
5,1,3.860,3,0,[],1,0,1.000,Luis Vizcaino,3,20,H,1,0,12,1
3,0,0.870,0,3,[],0,0,1.000,Danny Kolb,4,7,S,0,0,6,0
28,0,3.930,6,12,[],3,0,8.000,Tomo Ohka,1,101,W,0,6,66,1
3,0,6.920,1,2,[],0,0,1.000,Rocky Biddle,2,13,S,0,0,11,0
30,2,3.630,4,14,[],7,1,7.000,Jason Marquis,1,107,L,2,3,64,3
3,0,3.860,1,1,[],1,0,1.000,Josh Pearce,2,7,,0,0,4,0
24,7,7.360,8,4,[],6,2,4.667,Kurt Ainsworth,1,91,,7,2,48,5
10,0,4.860,1,2,[],1,0,2.333,John Parrish,2,35,W,0,4,19,2
3,0,2.000,1,0,[],0,0,1.000,BJ Ryan,3,11,H,0,2,8,0
3,0,0.640,1,1,[],0,0,1.000,Jorge Julio,4,5,S,0,1,5,0
30,6,2.670,6,9,[],10,0,6.333,Jake Westbrook,1,101,,6,4,67,2
6,2,9.000,1,1,[],2,0,0.667,Scott Stewart,2,19,L,2,0,9,1
4,0,4.050,0,2,[],0,0,0.667,Rick White,3,16,,2,0,7,1
2,0,3.450,0,0,[],2,0,0.333,Rafael Betancourt,4,8,,0,0,4,0
28,3,6.750,8,9,[],6,1,7.000,Ryan Vogelsong,1,98,,3,4,62,1
7,1,5.020,0,2,[],3,0,1.333,Salomon Torres,2,24,L,1,1,15,1
2,0,1.690,1,0,[],0,0,0.667,John Grabow,3,6,,0,0,2,1
24,3,6.000,12,2,[],7,2,6.000,Hideo Nomo,1,88,,3,3,61,0
4,0,2.810,0,1,[],1,0,1.000,Darren Dreifort,2,16,,0,2,11,0
3,0,1.880,1,0,[],0,0,1.000,Guillermo Mota,3,13,W,0,2,10,0
4,0,1.930,1,1,[],1,0,1.000,Eric Gagne,4,12,S,0,1,8,0
21,6,4.580,7,2,[],9,1,3.667,RA Dickey,1,74,,6,2,44,1
6,5,21.000,0,1,[],1,0,0.333,Doug Brocail,2,27,,5,0,11,4
7,3,5.910,0,1,[],4,0,0.667,Ron Mahay,3,27,,3,1,20,0
6,1,2.190,2,2,[],1,0,1.333,Jay Powell,4,16,,1,0,8,1
3,0,5.060,2,0,[],0,0,1.000,Erasmo Ramirez,5,14,,0,1,11,0
7,0,3.780,3,2,[],1,0,2.000,Carlos Almanzar,6,23,,0,1,16,0
3,0,2.190,0,1,[],0,0,1.000,Francisco Cordero,7,16,W,0,2,10,0
23,8,5.570,4,7,[],7,2,4.000,Mike Maroth,1,81,,9,0,41,6
2,2,6.140,0,0,[],0,0,0.000,Danny Patterson,2,9,,2,0,1,2
6,3,7.800,0,0,[],4,0,0.333,Al Levine,3,18,,3,1,12,1
5,0,0.000,0,2,[],0,0,1.333,Craig Dingman,4,26,,0,1,10,3
7,1,5.310,0,3,[],2,0,1.333,Esteban Yan,5,21,BS,1,1,12,1
8,0,1.350,2,1,[],2,0,2.000,Jamie Walker,6,27,,0,3,15,0
4,1,2.890,0,1,[],1,0,0.333,Ugueth Urbina,7,12,L,1,0,4,2
32,1,2.810,12,7,[],5,1,9.000,Curt Schilling,1,120,W,1,8,85,0
24,6,3.750,7,5,[],8,1,5.000,Jimmy Gobble,1,89,L,6,3,61,1
4,1,3.750,0,2,[],2,1,0.667,Jason Grimsley,2,12,,1,0,9,0
4,0,3.860,2,1,[],0,0,1.333,Shawn Camp,3,12,,0,1,10,0
5,2,2.530,1,1,[],1,1,1.000,Nate Field,4,23,,2,1,12,1
30,2,4.430,9,9,[],7,2,7.000,Paul Wilson,1,90,W,2,3,53,2
3,0,5.400,1,1,[],0,0,1.000,Todd Jones,2,90,H,0,1,53,0
4,1,3.240,1,2,[],1,1,1.000,Danny Graves,3,11,S,1,0,8,0
21,4,5.310,7,2,[],6,2,5.000,Dustin Hermanson,1,71,L,4,5,42,2
4,0,3.090,2,0,[],0,0,0.667,Wayne Franklin,2,18,,0,0,8,2
4,0,3.430,0,3,[],1,0,1.000,Jim Brower,3,16,,0,0,10,0
6,1,3.180,1,0,[],2,1,1.333,Scott Eyre,4,32,,1,3,24,0
30,3,5.140,6,8,[],10,1,6.667,Jarrod Washburn,1,90,W,4,5,62,0
9,0,0.000,2,0,[],1,0,2.333,Francisco Rodriguez,2,37,S,0,5,23,1
25,6,4.740,6,7,[],7,1,5.000,Victor Zambrano,1,82,L,6,1,48,2
4,0,1.930,1,2,[],1,0,1.000,John Halama,2,14,,0,0,10,0
5,2,3.680,1,2,[],2,1,1.000,Lance Carter,3,15,,2,0,10,0
4,0,1.500,1,1,[],1,0,1.000,Danys Baez,4,15,,0,1,13,0
36,3,3.910,8,16,[],6,2,9.000,Mark Mulder,1,110,W,4,3,70,2
25,4,6.450,8,4,[],6,1,4.333,Kyle Lohse,1,102,L,5,1,53,6
10,2,3.780,2,1,[],3,0,1.667,Juan Rincon,2,39,,2,2,21,2
9,1,3.240,2,3,[],2,0,2.000,Aaron Fultz,3,35,,1,1,22,1
27,2,3.000,4,8,[],7,0,7.000,Justin Miller,1,105,W,2,7,67,2
2,0,6.140,1,0,[],0,0,0.667,Jason Kershner,2,13,H,0,1,9,0
5,0,2.080,0,1,[],1,0,1.333,Kerry Ligtenberg,3,19,S,0,3,12,0
33,5,4.340,7,15,[],9,1,8.000,Esteban Loaiza,1,106,L,5,3,66,2
27,2,4.420,7,5,[],2,0,6.667,Russ Ortiz,1,133,L,2,9,80,4
2,0,0.730,0,1,[],0,0,0.333,Kevin Gryboski,2,10,,0,0,4,1
7,0,3.210,2,2,[],1,0,2.000,Juan Cruz,3,21,,0,2,14,0
24,1,3.220,3,10,[],2,0,6.000,Andy Pettitte,1,101,W,1,5,58,4
7,0,1.770,2,3,[],1,0,2.000,Dan Miceli,2,27,H,0,1,20,0
3,0,2.250,0,1,[],0,0,1.000,Octavio Dotel,3,14,S,0,2,10,0
26,3,5.010,3,12,[],10,0,6.000,Sergio Mitre,1,78,,3,3,51,1
5,0,4.850,1,0,[],1,0,1.000,Kyle Farnsworth,2,24,,0,2,15,1
7,0,1.690,3,0,[],3,0,2.000,LaTroy Hawkins,3,36,,0,1,22,0
4,1,6.000,1,1,[],2,1,1.000,Joe Borowski,4,10,,1,0,7,0
4,0,5.000,0,1,[],0,0,1.000,Francis Beltran,5,22,,0,2,13,1
7,0,4.150,2,4,[],0,0,2.000,Glendon Rusch,6,22,W,0,0,14,1
22,2,2.400,5,6,[],3,1,5.000,Joe Kennedy,1,87,,2,4,47,4
4,1,2.190,1,1,[],2,0,0.667,Steve Reed,2,7,H,1,0,7,0
3,0,5.730,0,0,[],1,0,0.333,Javier Lopez,3,11,BS,0,1,5,1
6,0,0.000,3,1,[],0,0,2.000,Tim Harikkala,4,15,,0,1,11,0
3,0,2.700,0,0,[],0,0,1.000,Brian Fuentes,5,12,,0,3,9,0
4,1,4.380,1,1,[],1,1,1.000,Shawn Chacon,6,11,BS,1,1,8,0
14,1,6.230,2,3,[],4,0,2.667,Jeff Fassero,7,44,L,1,3,29,2
28,5,4.820,8,7,[],6,1,6.333,Steve Sparks,1,98,L,5,3,58,3
3,1,9.000,0,0,[],1,0,0.000,Randy Choate,2,13,,1,0,3,2
3,0,0.000,1,1,[],0,0,0.667,Brian Bruney,3,13,,0,0,8,1
9,1,7.000,2,4,[],3,0,2.000,Oscar Villarreal,4,34,,1,0,18,1
28,1,5.270,4,12,[],7,0,7.000,Brett Myers,1,94,W,1,5,67,0
8,0,2.130,1,2,[],2,0,2.000,Amaury Telemaco,2,13,,0,1,7,0
24,4,4.700,9,4,[],6,2,6.000,Jamie Moyer,1,103,,4,5,70,0
5,2,4.400,0,1,[],2,1,1.000,Julio Mateo,2,22,BS,2,2,13,0
3,1,13.500,0,1,[],1,0,0.333,Rafael Soriano,3,14,L,1,0,8,1
6,0,4.700,2,3,[],0,0,1.667,Shigetoshi Hasegawa,4,27,,0,0,11,1
11,6,7.110,1,3,[],6,1,1.333,Donovan Osborne,1,44,,6,0,24,2
9,0,0.000,2,2,[],1,0,2.667,Bret Prinz,2,33,,0,4,25,0
6,0,2.530,3,1,[],0,0,2.000,Gabe White,3,20,,0,2,13,0
4,0,2.790,2,0,[],1,0,1.000,Paul Quantrill,4,12,W,0,1,8,0
3,0,1.560,1,2,[],0,0,1.000,Tom Gordon,5,7,H,0,0,6,0
4,0,0.490,2,0,[],0,0,1.000,Mariano Rivera,6,16,S,0,1,10,1
23,1,3.300,8,6,[],5,0,6.000,Josh Beckett,1,109,W,1,3,74,2
13,3,2.500,1,5,[],4,1,2.667,Justin Wayne,2,48,,3,2,31,1
1,0,0.450,0,1,[],0,0,0.333,Armando Benitez,3,3,S,0,0,2,0
13,6,4.680,0,1,[],6,2,1.667,Adam Eaton,1,73,L,6,4,46,2
16,1,7.200,6,2,[],5,0,3.000,Jason Szuminski,2,68,,1,1,38,2
5,0,9.820,1,2,[],0,0,1.333,Eddie Oropesa,3,23,,0,1,11,1
8,0,2.510,3,1,[],1,0,2.000,Jay Witasick,4,26,,0,2,13,1
27,1,3.480,10,4,[],7,0,6.000,Steve Trachsel,1,98,,2,4,59,2
7,2,7.110,1,2,[],1,0,1.667,John Franco,2,35,H,2,2,17,1
2,1,4.200,0,0,[],1,0,0.000,David Weathers,3,10,BS,1,0,5,1
2,0,3.120,0,1,[],1,0,0.333,Mike Stanton,4,4,,0,0,3,0
7,0,0.000,1,4,[],1,0,2.000,Braden Looper,5,25,,0,1,18,0
3,0,3.380,2,1,[],0,0,1.000,Dan Wheeler,6,7,W,0,0,6,0
22,3,4.500,6,5,[],6,1,5.000,Victor Santos,1,92,,3,4,59,1
5,0,1.170,0,3,[],1,0,1.000,Brooks Kieschnick,2,19,,0,0,9,1
4,0,4.200,0,2,[],0,0,1.000,Jeff Bennett,3,12,,0,1,7,1
6,2,2.840,2,1,[],1,0,1.000,Dave Burba,4,23,BS,2,0,11,2
4,0,3.600,0,1,[],1,0,1.000,Luis Vizcaino,5,17,,0,2,12,0
9,1,7.360,2,1,[],3,0,1.667,Ben Ford,6,37,L,1,2,22,1
20,5,5.770,4,2,[],5,2,5.000,Claudio Vargas,1,87,L,5,6,55,3
6,0,3.860,0,5,[],1,0,2.000,Jeremy Fikac,2,21,,0,1,16,0
5,0,1.880,2,0,[],1,0,1.000,Chad Cordero,3,26,,0,1,14,1
3,0,3.860,0,3,[],1,0,1.000,TJ Tucker,4,9,,0,0,6,0
28,2,4.620,6,14,[],4,1,8.000,Chris Carpenter,1,91,W,2,4,58,0
4,0,3.940,2,0,[],1,0,1.000,Jason Isringhausen,2,11,S,0,1,8,0
23,5,4.140,2,5,[],6,1,5.000,Eric DuBose,1,97,,6,8,62,3
5,2,6.330,0,1,[],1,0,0.667,Matt Riley,2,16,,2,1,6,2
3,0,7.360,0,0,[],1,0,0.333,Mike DeJean,3,12,,0,1,8,0
3,1,1.930,0,0,[],3,0,0.000,Buddy Groom,4,10,H,1,0,8,0
3,0,0.360,0,3,[],0,0,1.000,Rodrigo Lopez,5,12,W,0,0,7,1
4,0,1.890,0,0,[],1,0,1.000,BJ Ryan,6,25,H,0,3,19,0
8,2,1.800,1,2,[],3,0,1.000,Jorge Julio,7,26,S,2,0,17,1
26,5,5.130,6,7,[],9,2,5.000,Jason Davis,1,99,,6,1,59,3
8,4,12.340,1,0,[],5,1,1.000,David Riske,2,29,L,4,1,22,1
10,2,6.750,4,2,[],2,0,2.000,Jose Jimenez,3,32,,2,0,18,2
23,4,8.680,7,6,[],7,0,5.000,Josh Fogg,1,91,,5,2,56,1
3,0,0.000,1,0,[],0,0,1.000,Mike Johnston,2,12,,0,2,7,0
3,0,0.870,2,0,[],0,0,1.000,Brian Meadows,3,8,,0,1,6,0
5,2,4.630,0,3,[],2,1,1.000,Jason Boyd,4,16,,2,0,11,1
8,0,0.630,1,3,[],3,0,2.000,Jose Mesa,5,34,,0,1,23,0
10,0,4.150,2,7,[],1,0,3.000,Salomon Torres,6,30,,0,0,19,0
6,2,3.180,0,1,[],3,1,0.667,John Grabow,7,18,L,2,1,11,1
0,0,5.140,0,0,[],0,0,0.333,Brian Boehringer,8,1,,0,0,1,0
27,2,3.630,8,11,[],5,0,7.000,Odalis Perez,1,91,,2,2,61,0
6,4,7.910,0,2,[],2,0,0.667,Jose Lima,2,25,,4,0,12,2
1,1,3.380,0,0,[],0,0,0.000,Darren Dreifort,3,6,H,1,0,2,1
2,0,5.140,0,0,[],0,0,0.000,Tom Martin,4,13,H,0,0,5,2
1,0,2.450,0,0,[],1,0,0.333,Duaner Sanchez,5,7,BS,0,0,5,0
8,0,1.650,1,4,[],1,0,2.000,Guillermo Mota,6,30,,0,1,15,2
6,0,1.690,2,2,[],0,0,2.000,Eric Gagne,7,19,,0,2,14,0
7,0,2.080,3,2,[],1,0,2.000,Brian Falkenborg,8,24,W,0,1,17,0
29,4,3.540,6,9,[],5,2,7.667,Kenny Rogers,1,110,L,5,7,70,2
6,0,4.260,2,1,[],1,0,1.333,Jeff Nelson,2,21,,0,1,13,1
29,1,5.400,11,4,[],3,0,7.667,Nate Robertson,1,98,W,3,7,65,2
1,0,6.320,1,0,[],0,0,0.333,Gary Knotts,2,8,H,0,0,5,0
3,0,2.610,2,0,[],0,0,1.000,Ugueth Urbina,3,9,S,0,1,6,0
28,4,5.010,4,11,[],5,0,5.667,Derek Lowe,1,103,L,6,3,57,5
3,0,3.000,0,0,[],1,0,0.333,Mark Malaska,2,15,,0,1,8,1
3,0,4.550,1,0,[],0,0,1.000,Bronson Arroyo,3,16,,0,2,11,0
6,1,1.120,2,1,[],2,0,1.000,Lenny DiNardo,4,23,,1,0,12,1
4,1,4.720,0,1,[],1,1,1.000,Mike Timlin,5,25,,1,2,16,0
24,2,6.400,4,7,[],7,1,5.667,Darrell May,1,102,W,2,5,69,1
8,1,4.500,1,4,[],1,1,2.000,Jaime Cerda,2,40,H,1,1,26,1
5,1,4.970,1,1,[],1,0,1.000,Scott Sullivan,3,20,,1,1,11,1
1,0,3.780,0,0,[],0,0,0.333,Dennys Reyes,4,5,,0,1,3,0
16,2,4.500,3,6,[],3,1,4.000,Todd Van Poppel,1,75,,2,3,42,2
3,0,8.440,0,3,[],0,0,1.000,Ryan Wagner,2,10,,0,0,6,0
7,0,0.560,1,4,[],2,0,1.000,John Riedling,3,20,,2,0,11,0
4,0,5.560,1,1,[],1,0,1.000,Phil Norton,4,14,,1,1,9,0
6,1,5.500,1,3,[],1,0,1.333,Todd Jones,5,29,,1,0,18,1
9,1,3.440,2,2,[],2,0,1.667,Danny Graves,6,27,L,1,1,16,2
27,4,6.230,8,5,[],6,0,6.000,Brett Tomko,1,104,,4,5,61,3
4,1,4.050,0,1,[],1,1,1.000,Scott Eyre,2,21,BS,1,2,14,0
3,0,2.600,2,0,[],0,0,1.000,Felix Rodriguez,3,14,,0,1,9,0
5,1,6.230,1,1,[],2,0,0.667,Matt Herges,4,16,BS,1,0,7,1
1,0,2.160,0,0,[],0,0,0.000,Jason Christiansen,5,5,,0,0,1,1
4,0,3.220,2,2,[],0,0,1.333,Jim Brower,6,9,W,0,0,7,0
29,6,7.420,4,10,[],12,0,5.000,Casey Daigle,1,105,W,7,1,61,3
7,0,6.750,3,1,[],1,0,2.000,Andrew Good,2,22,,0,2,14,0
4,0,4.080,0,2,[],2,0,1.000,Mike Koplove,3,15,,0,1,11,0
5,1,3.500,2,0,[],2,1,1.000,Jose Valverde,4,20,,1,1,15,0
14,6,27.000,4,1,[],7,2,2.000,James Baldwin,1,54,L,6,0,32,2
11,6,6.230,2,1,[],6,3,1.333,Dan Wheeler,2,38,,6,1,22,1
9,0,1.690,5,0,[],1,0,2.667,Ricki Bottalico,3,41,,0,3,27,0
6,0,4.200,1,4,[],0,0,2.000,Orber Moreno,4,23,,0,1,14,0
17,4,6.170,3,5,[],5,0,3.333,Byung Hyun Kim,1,80,L,6,0,44,3
10,1,1.740,3,2,[],3,0,2.333,Lenny DiNardo,2,33,,1,2,22,0
5,2,3.520,0,3,[],2,0,1.000,Alan Embree,3,21,,2,0,14,0
3,0,4.610,0,1,[],1,0,0.333,Mike Timlin,4,15,,0,0,8,1
3,0,0.500,0,2,[],0,0,1.000,Keith Foulke,5,8,,0,1,7,0
4,1,3.600,1,0,[],2,0,1.000,Mark Malaska,6,18,,1,1,11,0
17,4,7.630,4,3,[],8,0,2.667,Jeff DAmico,1,73,,4,1,43,1
10,1,11.770,2,2,[],1,1,2.333,Chad Durbin,2,53,W,1,3,30,2
3,0,8.180,0,1,[],0,0,1.000,Scott Stewart,3,16,H,0,2,9,0
8,1,4.150,3,2,[],2,1,2.000,Rick White,4,34,,1,1,21,0
3,0,3.240,0,0,[],0,0,1.000,Rafael Betancourt,5,16,,0,3,11,0
29,4,7.150,6,7,[],13,2,5.000,Brian Anderson,1,91,L,8,2,58,1
2,0,2.310,0,3,[],0,0,1.000,Nate Field,2,6,,0,0,3,0
3,0,12.960,0,1,[],0,0,1.000,Curtis Leskanic,3,15,,0,2,10,0
6,1,10.800,0,1,[],2,1,1.000,Mike MacDougal,4,25,,1,2,15,1
4,0,3.460,0,3,[],1,0,1.000,Jason Grimsley,5,17,,0,0,11,0
25,2,5.590,8,6,[],4,1,6.333,Pat Hentgen,1,90,W,2,5,56,2
7,1,3.720,1,1,[],2,1,1.667,Michael Nakamura,2,23,,1,3,16,0
5,0,4.320,2,1,[],2,0,1.000,Justin Speier,3,20,,0,0,12,0
25,1,1.990,7,3,[],3,1,7.000,Roger Clemens,1,106,W,1,11,71,1
3,0,2.840,0,0,[],1,0,1.000,Brad Lidge,2,17,H,0,2,10,0
3,0,3.310,1,1,[],0,0,1.000,Brandon Backe,3,10,,0,1,7,0
26,2,2.250,9,6,[],5,0,6.667,Brad Penny,1,111,L,2,5,72,1
1,0,2.000,1,0,[],0,0,0.333,Matt Perisho,2,4,,0,0,3,0
4,3,3.930,0,0,[],2,1,0.333,Justin Wayne,3,13,,3,1,7,1
2,1,11.250,0,0,[],1,0,0.000,Franklyn Gracesqui,4,7,,1,0,3,1
4,0,5.750,0,2,[],1,0,0.667,Nate Bump,5,13,,0,0,8,1
32,2,3.240,11,9,[],7,1,8.000,Ben Sheets,1,105,,3,4,77,1
3,0,0.790,1,2,[],0,0,1.000,Danny Kolb,2,9,,0,0,7,0
3,0,3.380,0,0,[],0,0,1.000,Luis Vizcaino,3,15,,0,3,10,0
8,0,0.000,1,2,[],2,0,2.000,Matt Wise,4,40,,0,3,28,0
4,0,2.700,2,1,[],1,0,1.000,Dave Burba,5,14,W,0,0,7,0
5,2,5.060,0,2,[],1,1,1.000,Jeff Bennett,6,18,,2,1,10,1
34,3,2.970,10,7,[],7,1,8.667,Livan Hernandez,1,128,,3,9,77,1
3,2,8.310,0,0,[],3,0,0.000,Rocky Biddle,2,14,BS,2,0,8,0
1,0,5.400,0,0,[],0,0,0.000,Chad Bentz,3,6,,0,0,2,1
9,0,3.790,3,3,[],1,0,2.333,Luis Ayala,4,42,,0,1,25,1
9,0,1.650,3,2,[],2,0,2.000,Chad Cordero,5,37,,0,1,25,1
4,3,13.500,0,0,[],3,1,0.333,TJ Tucker,6,14,L,3,1,8,0
30,1,5.270,4,15,[],4,0,8.000,Woody Williams,1,102,W,1,5,65,2
3,0,1.500,1,2,[],0,0,1.000,Steve Kline,2,14,,0,0,8,0
27,1,3.380,9,6,[],5,0,5.667,Jaret Wright,1,111,L,4,3,67,2
2,0,0.000,0,0,[],1,0,0.333,Armando Almanza,2,9,,0,1,5,0
3,0,3.780,1,1,[],0,0,1.000,Antonio Alfonseca,3,8,,0,1,6,0
5,1,3.600,0,3,[],2,1,1.000,CJ Nitkowski,4,11,,1,0,7,0
31,4,4.500,13,1,[],6,3,7.000,Doug Waechter,1,123,L,5,6,72,3
2,0,3.600,0,1,[],0,0,0.333,Lance Carter,2,5,,0,0,1,1
2,0,1.420,1,1,[],0,0,0.667,Danys Baez,3,3,,0,0,2,0
4,0,5.140,0,2,[],1,0,1.000,Travis Harper,4,13,,0,1,9,0
29,3,2.600,4,13,[],4,0,6.667,Ryan Drese,1,106,,4,3,57,4
2,0,4.910,0,0,[],1,0,0.333,Erasmo Ramirez,2,5,W,0,1,5,0
3,0,3.570,2,0,[],0,0,1.000,Carlos Almanzar,3,11,H,0,1,8,0
3,0,2.020,1,1,[],0,0,1.000,Francisco Cordero,4,8,S,0,1,5,0
23,3,7.560,4,8,[],5,0,4.667,Elmer Dessens,1,96,,3,2,55,4
4,0,0.000,1,0,[],1,0,1.000,Brian Bruney,2,17,W,0,2,10,0
1,0,8.710,1,0,[],0,0,0.333,Randy Choate,3,3,H,0,0,2,0
9,2,2.160,5,1,[],1,1,2.000,Steve Randolph,4,35,,2,0,20,2
3,0,3.320,0,0,[],0,0,1.000,Jose Valverde,5,17,,0,3,12,0
21,5,2.520,5,5,[],3,1,4.000,Al Leiter,1,76,L,5,2,37,5
5,0,3.940,1,1,[],2,0,1.000,Orber Moreno,2,17,,0,1,11,0
8,4,4.910,1,2,[],4,1,1.000,Mike Stanton,3,31,,4,0,21,1
4,0,5.890,2,1,[],1,0,1.000,Dan Wheeler,4,12,,0,0,7,0
6,0,3.940,0,1,[],0,0,1.000,David Weathers,5,32,,0,2,14,3
30,2,4.840,7,10,[],6,0,8.000,Jeff Weaver,1,117,W,2,7,75,1
5,1,2.870,1,0,[],2,0,1.000,Duaner Sanchez,2,14,,1,2,12,0
10,2,2.820,2,1,[],3,2,2.000,Kerry Wood,1,38,L,3,2,23,1
