name, rushes, rushing touchdowns, rushing yards
D Watson,10,0,55
W Gallman,9,0,34
T Dye,6,0,19
A Choice,3,0,10
C Fuller,1,0,5
A Scott,1,0,1
J Frye,4,1,61
J Chunn,15,0,44
J Anderson,10,0,40
K Barker,2,0,12
B Silvers,1,0,-8
S Liufau,6,1,54
K Evans,15,1,52
D Lee,8,0,40
S Montez,4,0,34
T Lewis,9,0,33
P Lindsay,7,2,30
B Bisharat,8,0,19
T Flanagan,2,0,11
J Madison,2,0,9
J Ford,6,1,9
K Williams,1,0,6
L Woodhouse,1,0,2
M Dean,1,0,1
T Gueller,1,0,-3
D Dawkins,15,1,68
I Matthews,12,1,49
F Bauta,4,0,39
D Clark,3,0,36
M Kinsey,7,0,19
A Hawkins,2,0,8
M Gallup,1,0,4
C Hill,1,0,1
J Rhodes,13,0,39
J Williams,8,0,10
J Johnson,2,0,10
P Hall,1,0,-3
D Sturm,10,0,-57
J Duncan,9,0,25
D Jones,19,2,6
S Wilson,2,0,6
C Carney,17,3,108
K Hinton,11,0,63
M Colburn,8,0,54
T Bell,2,0,9
J Wolford,6,0,8
T Hines,1,0,5
C Wade,1,0,-2
D Anderson,9,0,52
A Scott,11,1,41
J Summers,6,2,41
I Jones,1,0,13
P Nelson,5,0,3
Q Johnson,1,0,-2
M Dayes,14,0,103
R Gallaspy II,5,1,61
R Finley,6,1,20
J Samuels,4,1,16
N Hines,1,0,14
A Cole III,1,0,1
L Perine,17,0,105
M Thompson,15,1,59
J Scarlett,9,1,43
J Cronkrite,5,0,29
L Del Rio,2,0,5
M Herndon,2,0,3
S Williams,12,0,66
J Badet,1,0,25
J Kemp,8,1,13
S Johnson,7,0,9
D Barker,6,0,-19
D Cook,11,2,83
A Rasul,6,0,46
J Patrick,5,1,26
R Green,3,0,6
J Wilson,1,0,6
J Vickers,2,0,4
J Cosentino,2,0,1
D Francois,6,0,-3
C Hamilton,9,0,53
K Fraise,6,0,33
R Mitchell,16,0,23
G Wall,3,0,22
R Harris,2,0,18
L Johnson,3,0,3
D James,27,1,121
T Green,5,0,34
D ONeal,4,1,28
Z Kline,1,0,9
C Virgil,6,0,8
D Warren,8,0,27
J Robinson,8,0,24
Q Jountti,4,0,24
N Ketteringham,9,0,12
E Timoteo,3,0,5
N Merker,1,0,4
N Chubb,20,1,80
B Herrien,8,0,47
I McKenzie,3,0,33
B Douglas,1,0,5
T Godwin,1,0,5
S Michel,3,0,3
J Eason,1,0,-2
C Okpalobi,21,0,55
D Taylor,14,1,39
C Fourcade,4,0,27
D Powell,1,0,4
Q Searcy,7,0,91
J Thomas,7,1,69
M Marshall,10,1,51
M Jordan,12,2,44
C Lynch,5,0,37
C Alford,1,0,21
L Griffin,3,0,20
T Marshall,2,1,12
M Allen,2,0,8
N Cottrell,1,0,6
A McClellan,1,0,5
Q Weimerskirch,1,0,0
A Lakes,10,0,30
J Russ,8,0,24
M Haynes,3,0,15
C Kleckley,3,0,10
S Houzah,1,0,2
C Davidson,1,0,2
P Usher,2,0,2
D Saint Juste,16,1,92
S Lakalaka,11,1,71
I Woolsey,4,0,17
P Harris,2,0,4
D Brown,1,0,-5
J Bowe,18,1,113
L Fair,12,0,81
C Weathers,1,0,9
T Cook,7,0,8
N Ray,5,0,3
K Justice,27,2,111
M Car,20,1,109
K Postma,7,2,106
J Burrell,5,1,25
D King,5,0,16
K Kokuma,4,0,15
B Hirsch,1,0,3
K Harrington,15,0,23
D Randle,3,0,4
K Mitchell,2,0,3
A Krautz,1,0,2
C Earp,1,0,-6
A Allen,6,0,-11
K Vaughn,15,1,116
K Foster,12,0,54
T Nation,2,0,14
J Spencer,0,0,14
W Lunt,6,0,-12
E Hood,15,2,88
T Logan,9,0,54
M Trubisky,9,2,42
K Francis,4,0,13
D Redding,26,0,110
M Majette,6,0,57
D Williams,7,0,32
C Gest,1,0,8
R Lagow,4,0,-10
J Gilbert,12,0,54
M Dunner,7,0,39
D Green,11,0,33
K Mabon,1,0,8
T Williamson,1,0,7
R Neal,6,0,-1
L Daniels Jr,15,1,112
A Wadley,9,1,49
M VandeBerg,1,0,25
T Akinribade,7,0,21
C Beathard,4,1,-9
K Nwangwu,7,0,31
M Warren,7,0,28
J Lanning,13,0,27
J Park,3,0,19
T Ryen,1,0,8
D Montgomery,3,0,7
D Jones,1,0,6
K Kinner,5,0,16
M Cozart,3,0,9
K Herbert,2,0,2
L Gonzalez,1,0,1
D Evans,1,0,1
R Willis,2,0,-2
G Windham,16,1,146
D Brown,20,0,122
M Irons,8,0,39
P White,9,1,37
J Rankin,13,1,49
M Mitchell,20,0,47
N Holley,8,0,25
G Bollas,2,0,14
W Mathews,2,0,9
K Price,1,0,1
T Cohen,24,1,166
K Carter,11,0,52
O Bamiro,7,1,35
M Cartwright,4,0,5
L Raynard,3,0,0
E McGuire,19,0,139
A Jennings,10,2,47
J Wright,6,0,20
D Hoggins,2,0,15
R Calais,1,1,7
J Nixon,1,0,-2
R Ross,21,0,118
J Pratt,7,0,11
D Crawley,1,0,11
L Ross,2,0,8
D Long,4,2,0
J Tabary,5,0,-17
G Ashcraft,2,0,-32
D Guice,19,1,155
N Brossette,5,0,40
D Williams,3,0,24
B Mouton,4,1,15
D Etling,3,1,6
J McMillan,1,0,3
L Fournette,2,0,1
E Jenkins,18,0,82
R Thomas,10,0,30
J Clemons,5,0,10
J Craft,11,0,95
B Scott,4,1,62
C Henderson,2,0,20
R Higgins,5,0,17
K McKnight,1,0,8
J Smith,1,0,6
B Holly,3,0,4
D Fleming,1,0,1
D Brown,7,0,46
B Ford,14,1,42
L Morris,9,0,41
C York,6,0,40
A Kollock Jr,1,0,1
M Young,17,0,27
S Lindsay,4,0,6
A Isabella,1,0,3
R Comis,10,0,-58
P Towles,12,0,66
J Hilliman,22,1,54
M Willis,3,0,22
D Jones,2,0,7
M Walker,1,0,5
T Rouse,1,0,-1
M Walton,17,4,155
J Yearby,20,1,121
B Kaaya,2,0,3
G Howell,19,1,75
K Whyte,4,0,3
D Singletary,2,0,-4
D Parr,1,0,-4
J Driskel,8,0,-23
A Smith,27,0,98
B Bahl,5,0,29
K Young,7,0,26
M Thomas,3,0,0
J Murphy,1,0,-1
M Kimble,10,0,49
D Church,18,0,38
K Marshall,4,0,27
D McCullough,2,0,23
A Green,1,0,5
D Smith,10,0,38
C Evans,9,0,35
K Higdon,6,0,21
E McDoom,1,0,16
K Crawford,1,0,11
K Hill,5,2,9
T Isaac,3,0,6
J OKorn,2,0,4
M Hirsch,1,0,2
K Allen,1,0,-11
W Speight,2,0,-12
A Killins,1,1,87
D Wilson,17,1,81
J Holman,7,0,46
J Hamilton,12,0,39
N Patti,8,0,21
D Snelson,1,0,1
K McCrary,17,2,176
R Smith,17,1,74
C Djam,7,0,33
M Leidner,3,0,9
J Keys,9,0,62
D Taylor,12,0,28
R Genesy,4,0,13
I Harker,7,0,5
L Fautanu,1,0,1
A Judd,11,0,64
E Brazley,4,0,39
J Pellerin,6,1,27
D Buford,3,0,18
D Pennamon,6,0,13
C Kelly,4,0,13
B Butler,12,1,59
L Long,17,0,51
C Martin,4,0,31
H Windham,3,0,24
W Gay,5,0,22
B Morgan,4,0,14
C Nelson,4,0,11
L McAfee,3,0,11
E Pace,2,0,10
L Childress,1,0,3
B Goodson,2,0,-3
D Crockett,12,1,68
I Witter,13,1,61
N Strong,5,0,30
D Mason,1,0,9
A Ross,2,0,5
J Augusta,1,0,2
D Lock,2,0,1
M Zanders,2,0,-6
I Eriksen,23,1,90
T Porter,13,1,46
S Vann,1,0,10
B Turner,3,0,8
B Banham,4,0,5
T Pittman,9,1,85
K Davis,12,0,68
H Foster,7,0,31
A Anderson,6,0,12
G Morrell,3,0,11
R Yurachek,1,0,9
C Litton,2,0,1
E Harrell,6,0,27
O Johnson,8,0,20
L Brown III,5,0,9
C Andrews,6,0,7
M Banks,3,0,4
D Harris,8,0,-20
N Fitzgerald,17,0,195
B Holloway,15,0,48
A Shumpert,5,0,28
A Williams,5,0,21
K Mixon,1,0,2
L Cooke,1,0,-2
A Turner,16,0,32
B Mcllwain,11,0,17
R Talley,1,0,2
P Orth,3,0,-17
D Romine,9,0,76
W Worth,19,2,44
C High,7,1,36
T Gulley,5,0,33
T Walker,2,0,19
C Cass Jr,5,0,16
D Bonner,1,0,7
S White,2,0,4
R Johnson,10,1,33
B Shirreffs,13,0,32
A Newsome,9,0,13
N Thomas,2,0,12
D Ozigbo,15,1,44
T Bryant,7,0,34
T Newby,4,0,20
T Armstrong Jr,12,1,12
B Reilly,1,0,12
C Carter,1,0,9
D Pierson El,1,0,5
C Lightbourn,1,0,4
A Conway,3,0,70
B Hill,17,1,49
J Allen,7,0,7
S Wick,3,0,3
J Hollister,1,0,2
X Hall,11,1,61
T Rogers,15,0,21
R Caldwell,4,0,20
G Girdy,1,0,4
J Huntley,1,0,1
K Burke,1,0,-1
T Owens,16,0,76
T Gipson,12,2,62
A Apodaca,4,1,58
R McQuarley,5,1,12
D Chestnut,3,0,8
D Woodhouse,3,0,3
L Jordan,2,0,2
J Jackson,11,0,39
C Thorson,12,0,30
A Anderson,4,0,8
M Alviti,1,0,3
T Vitale,1,0,3
J Moten IV,1,0,2
S Vault,1,0,1
G Moreira,12,1,56
D Corbin,3,0,15
J Towns,8,0,14
J Kolbe,7,0,0
J Adams,10,0,106
D Williams,8,1,59
D Kizer,10,1,35
T Folston,10,1,27
C Claypool,1,0,9
M Zaire,5,0,5
J Anderson,1,0,4
J Butler,17,0,50
J Kincaide,2,1,23
T Gangi,3,0,15
A Lynch,1,0,7
T Stewart,2,0,5
A Rufus,2,0,3
A Muhammad,2,0,-2
W Ivery,13,1,103
J Wilson,14,2,83
A Wyche,9,0,47
M Fine,8,0,46
A Tucker,5,1,38
E Keena,1,0,9
A Morris,1,0,3
A Williams,2,1,85
L Brihm,14,0,27
C Rigby,2,0,24
J Thompkins,6,0,15
T Isme,1,0,9
M Levy,3,0,6
D Nelson,1,0,-2
A Cruz,2,0,-5
M Weber,17,1,92
C Samuel,8,0,78
J Barrett,16,2,55
D Wilson,3,1,30
J Burrow,1,0,10
D McCall,2,0,5
D Brewer,15,0,58
J Flanders,15,0,43
K Lucas,2,0,-5
D Evans,4,0,-20
J Mixon,14,0,117
A Adams,18,0,91
S Perine,10,2,58
J Baxter,0,1,40
D Brooks,1,0,0
A Kendall,3,0,-18
B Luckett,9,0,34
D Carter IV,9,0,20
M Green,0,0,15
G Smith,6,0,5
T Koufie,1,0,2
W Collins,2,0,1
J Hill,5,0,31
C Carson,8,0,27
J McCleskey,1,0,8
B Sanders,1,0,4
R Childs,1,0,1
M Rudolph,8,0,-11
D Spalding,11,0,29
J Hayes,5,0,20
M Chapman,1,0,7
J Ward,3,0,5
C Rush,6,0,-4
R Freeman,21,2,207
K Benoit,7,0,28
D Prukop,7,0,19
T Brooks James,5,1,16
D Stanford,0,0,14
D Allen,1,0,6
D Carrington,1,0,6
T Griffin,3,0,5
A Reid,15,1,126
T Mizzell,10,1,48
J Ellis,6,0,46
K Benkert,9,0,-27
J Conner,22,1,117
Q Henderson,4,0,58
N Peterman,8,0,52
Q Ollison,9,0,36
D Hall,4,0,33
J Whitehead,1,0,28
G Aston,4,2,14
D Ford,1,0,6
S Barkley,20,4,85
A Robinson,1,0,4
M Allen,1,0,2
T McSorley,9,0,-17
M Jones,15,0,47
D Blough,3,0,33
D Yancey,2,0,9
T Fuller,3,0,5
C Posey,1,0,5
R Worship,1,1,4
K Lewis,1,0,79
M Boone,18,0,78
H Moore,8,2,58
T Green,16,0,53
J Deguara,1,0,-2
J Grant,6,2,106
R Martin,15,0,82
T Oden,9,0,55
J Hicks,7,0,44
G Rescigno,1,1,42
C Laviano,7,0,24
T Sneed,4,0,13
J Goodwin,3,0,13
A Philyaw,22,0,112
K Johnson,6,1,37
W Parker,5,0,10
J Collins,4,0,1
D Johnson,1,0,0
X Johnson,7,0,21
T Thomas,6,0,20
D Davis,10,0,18
D Ayoola,2,0,10
D Moore,2,0,4
F Upshaw,18,0,108
K Ellison,11,1,86
M Breida,17,0,54
W Fields,11,1,46
L Ramsby,5,1,12
D Pumphrey,29,3,281
J Washington,4,0,28
R Penny,8,0,28
C Chapman,5,0,-2
V Enwere,10,0,72
T Watson,6,0,24
K Muhammad,3,0,5
D Webb,3,0,-19
D Tice,16,1,92
D Johnson,16,0,87
Q Flowers,11,0,53
R Adams,3,1,28
D Antoine,1,0,5
J Bouagnon,14,0,72
J Huff,13,0,54
R Graham,5,0,21
A Turner,3,1,18
K Golladay,1,0,5
D Hare,5,0,-13
D Cooper,18,1,126
Z Zigler,15,2,111
M Roberson,8,1,92
K Potter,11,2,49
R Johnson,3,0,30
J Love,1,0,1
P Penn,14,1,137
A Kuresa,8,0,29
N Tago,11,0,23
Z Floyd,3,1,9
C Martin,2,0,4
M Thompson,1,1,3
C Seisay,1,0,1
I Smith,8,1,128
G Payne,14,1,116
T Parks,13,0,68
P Adamson,6,0,28
T Holmes,1,0,18
C Kilcrease,2,0,7
N Mullens,2,1,3
J Poole,1,0,2
C Whitehead,1,0,1
K Campbell,7,0,24
A Spaulding,3,0,16
L Prunty,1,0,1
R Saxton,4,0,1
N Bentley,6,0,1
T Bell,3,0,-13
B Dever,5,0,-19
K Hill,15,2,93
K Hicks,11,2,49
D Green,5,0,31
D Gray,1,0,22
R Williams III,28,0,137
K Walker,7,0,19
D Reed,2,0,18
D Whaley,2,0,5
A Allen,3,1,2
R Armstead,14,1,48
I Wright,7,0,42
C Simpson,2,0,40
D Hood,3,0,17
J Gardner,4,1,15
R Ritrovato,3,0,8
T Williams,1,0,1
P Walker,4,0,-11
J Gowins,11,0,36
S Bedell,10,0,18
P Irwin,5,0,16
D Liotine,1,0,0
J Carbone,7,0,-21
C Warren III,20,1,95
S Buechele,11,0,34
K Porter,8,0,33
J Heard,1,0,5
T Houston,3,0,3
T Swoopes,2,0,3
A Jones,18,1,123
Q Wadley,6,0,13
T Nelson,2,0,2
W Dawn,1,0,-1
K Johnson,13,0,-2
J Brantley,11,0,119
J Rounds,11,2,66
D Hilliard,10,3,63
D Lewis,1,0,42
S Badie,5,0,40
L Thompson,4,2,28
A Zuckerman,4,0,26
G Cuiellette,5,0,20
D Bradwell,4,0,13
J Bertrand,1,0,7
T Scott,1,0,7
D Glenn,1,0,6
L Tillery,13,0,39
L Johnson,1,0,9
J West,3,0,8
D Shorts,2,0,3
T Lee,1,0,3
A Howard,3,0,-8
K Hunt,15,0,66
A Thompkins,5,1,61
D Jones Moore,8,0,45
T Swanson,3,0,13
L Woodside,1,0,6
D Davis Ray,11,0,67
Z Williams,15,0,52
N Beckford,13,0,39
D Collins,2,0,12
J Dunn,1,0,0
K Bussey,7,0,79
T Knight,7,1,78
K Ford,8,2,62
K Etwi,5,1,32
J White,1,0,19
T Williams,5,0,15
J Hubenak,5,0,-8
D Tucker,10,0,28
J Morton,4,0,8
S McCray,1,0,4
T Green,9,0,3
C Broach,2,0,0
J Ham,1,0,-1
S Jamabo,11,3,89
B Stephens,10,0,76
B Olorunfunmi,7,1,20
N Starks,2,0,11
J Sparks,4,0,10
I Adams,1,0,7
J Rosen,3,1,-13
L Thomas,21,1,115
J Stanton,9,1,40
D Greene,4,0,14
M Lea,1,0,2
J Davis,17,0,77
A Ware,11,1,57
J Greene,2,0,14
A Harris,1,0,14
R Jones,5,0,7
S Darnold,2,0,3
D Davis,2,0,1
M Browne,3,0,-9
D Mays,8,0,24
T Lindsey,4,0,18
J Hervey,4,0,7
E Cortazzo,1,0,3
L Hunt,1,0,2
R Lewis,1,0,0
K Myers,7,0,-3
T McCormick,10,0,62
Z Moss,12,0,58
J Williams,10,0,26
T Williams,7,0,13
K Fulks,2,0,11
T Hill,13,2,87
J Williams,12,0,58
B El Bakri,1,0,1
A Brown,1,0,-3
R Webb,29,2,211
K Blasingame,6,2,19
D Rivers,5,1,7
J Crawford,1,0,5
T Sherfield,1,0,4
T Openshaw,1,0,-2
K Shurmur,2,0,-13
I Mathers,13,0,65
B Stockstill,5,0,24
T West,2,0,11
R Garnett,1,0,-4
T McMillian,14,1,127
B Hodges,4,0,22
S McKenzie,5,1,21
S Rogers,4,0,20
J Evans,16,0,18
C Carroll,1,0,-1
J Dobbs,14,2,106
J Hurd,22,0,99
C Fils Aime,4,0,19
A Kamara,3,0,9
T Byrd,1,0,5
J Kelly,1,1,4
T Dowdy,1,0,-3
M Gaskin,12,1,67
J Dotson,8,0,48
L Coleman,4,0,14
C McClatcher,1,0,9
J Browning,3,0,-1
J Ross,1,0,-4
K Carta Samuels,1,0,-7
M Petrino,9,0,48
A Duckworth,9,0,30
G Amos,4,1,24
D Brantley,5,0,8
I Saunders,4,0,5
C Hightower,1,0,4
M Linehan,6,0,-15
C Clement,21,2,111
B Shaw,9,1,74
T Deal,12,0,58
J Peavy,1,0,23
D Ogunbowale,4,0,18
A Ramesh,4,1,12
A Ingold,2,0,4
B Houston,2,0,-6
W Ball,7,0,71
M Morgan,3,0,25
D Jones,4,0,6
V Edwards Jr,2,0,3
T Chapman,2,0,-4
T Woodson,3,0,-13
J Bogan,17,1,131
L Bellamy,16,1,121
J Franklin,17,1,91
D Tucker,5,1,7
T Flacco,3,0,5
Z Terrell,3,1,4
T Cotton,4,0,40
R Simpson,13,0,36
D McClain,8,0,13
M Bell,4,1,9
J Murphy,1,0,8
R Shell,16,0,84
S Howard,8,0,50
J Crawford,12,0,40
K McKoy,3,0,34
W Crest Jr,3,0,17
E Wellman,3,0,6
J Durante,1,0,4
R Davis,13,0,62
M Ruiz,11,1,48
T McCaster,12,0,41
T Hosick,4,1,37
M Boone,12,0,29
T Green,8,0,14
R Trail,1,0,1
H Moore,4,0,-14
G Ward Jr,26,2,73
D Catalon,16,0,67
M Car,5,0,25
D King,5,0,20
D Birden,1,0,4
D Dillard,14,0,124
N German,5,0,30
A Walter,5,0,30
T Stehling,7,0,28
E Esukpa,6,1,16
J Davis,3,0,7
D Pollard,2,0,-1
J Hasty,14,1,105
T Williams,12,1,79
S Linwood,13,0,57
S Russell,8,0,38
W Schrepfer,7,0,17
D Sturm,15,1,82
J Rhodes,5,0,12
J Williams,10,0,-1
D Richard,22,0,95
K Ballage,14,1,62
M Wilkins,9,0,47
N Harry,1,0,4
T Lindsey,19,2,98
K Myers,11,0,63
L Hunt,10,0,20
G Bright,3,0,10
D Hobbs,2,1,5
J Hervey,2,0,2
W Wand,15,1,61
J Hansen,7,0,8
J White,7,0,6
C Voytik,2,0,-5
J Moore,23,0,89
M Cox,7,0,30
D Evans,5,0,18
J Barbour,1,0,8
J Caruso,1,0,4
T Lamb,9,0,-6
M Walton,16,2,130
J Yearby,8,1,30
G Edwards,4,0,14
B Kaaya,1,0,-8
R Williams III,19,2,121
D Whaley,11,0,50
K Walker,7,1,23
D Reed,1,0,15
A Allen,4,0,15
D Mitchell,2,0,2
S Mayberry,10,0,34
E Printz,2,0,19
J Worrell,4,0,2
T Jones,10,0,-33
J Taylor,18,1,168
B Dawkins,15,3,118
Z Green,9,0,35
T Johnson,2,1,27
N Wilson,2,0,3
S Lakalaka,16,2,63
D Saint Juste,8,0,34
D Brown,5,1,33
P Harris,6,0,25
I Woolsey,3,0,13
K Pettway,20,1,123
K Johnson,15,1,60
J Franklin III,9,0,47
R Davis,1,0,8
J Smith,1,0,0
S White,8,0,-2
T Williams,8,1,127
T Knight,12,0,42
K Ford,10,0,28
C Kirk,2,0,24
J White,3,0,16
J Gilbert,21,1,67
R Neal,10,1,44
T Williamson,9,1,42
M Dunner,9,0,27
D Green,4,0,11
K Mabon,1,0,2
J Smith Jr,1,0,12
E Thomas,6,0,12
H Enyenihi,5,0,10
D McCleskey Jr,1,1,1
B Coney,1,0,-4
J Sanders,1,0,-6
M Mauk,11,0,-20
J Cleveland,18,1,153
F Coppet,27,0,117
D Wilson,10,2,36
J Knapke,5,0,3
R Moore,1,0,-5
I Mathers,27,3,157
T West,7,0,17
B Stockstill,1,0,-9
J Williams,14,1,28
S Canada,1,0,2
T Hill,10,0,-7
N Starks,15,0,39
B Olorunfunmi,8,0,15
B Stephens,5,0,4
I Adams,1,0,1
J Sparks,2,0,1
J Rosen,1,0,-8
V Enwere,18,2,110
K Muhammad,9,0,27
T Watson,5,0,11
M Stovall,1,0,2
D Webb,5,1,-28
D Foreman,21,2,157
C Warren III,18,2,119
T Swoopes,6,0,32
S Buechele,6,0,-1
J Hamilton,12,0,65
A Killins,5,0,60
D Wilson,16,0,51
D Brim,1,0,17
M Milton,19,1,7
M Loudermilk,1,0,-5
L Harrison,15,1,77
T Johnson,7,0,47
K Goins Jr,3,1,34
P Hills,16,1,29
T Pigrome,1,1,24
T Edmunds,7,0,22
W Likely,1,0,13
R Washington,20,0,120
M Johnson,3,0,18
H Klugh,2,0,16
B LeMay,9,0,6
A Duke,1,0,-1
K Olsen,4,0,-2
B Turner,5,0,20
B Banham,5,0,19
I Eriksen,9,1,19
T Porter,9,0,16
T Feaster,12,1,83
T Dye,5,0,47
W Gallman,7,1,40
K Bryant,7,0,15
N Schuessler,1,0,13
C Fuller,4,0,12
A Choice,5,0,9
D Watson,2,0,8
L Morris,12,0,41
D Brown,10,0,29
D Ford,2,0,-9
C York,8,0,-13
J Ward,12,0,51
J Hayes,11,0,36
C Rush,3,0,36
M Krause,2,0,15
D Spalding,5,0,9
C Willis,1,0,0
L Thomas,17,1,113
C Williams,10,0,33
J Stanton,8,0,19
D Greene,3,0,17
A Newsome,13,0,77
B Shirreffs,20,1,33
R Johnson,7,0,13
A Reid,15,1,73
T Mizzell,11,0,66
J Ellis,1,0,2
K Benkert,3,0,-1
M Kinsey,18,1,97
I Matthews,12,0,62
C Hill,5,1,56
B Peters,5,0,18
D Clark,2,0,8
M Gallup,1,0,4
T Riek,22,1,87
D Graham,5,0,10
B Cartagena,2,0,0
K Sloter,5,0,-4
M Thompson,11,1,85
J Scarlett,11,1,62
L Perine,11,1,57
J Cronkrite,9,1,46
A Appleby,1,0,5
J Wilson,10,0,26
W Ivery,6,0,11
A Tucker,2,0,5
T Wilson,1,0,-10
M Fine,9,0,-45
L Ramsby,14,0,86
W Fields,13,1,84
M Breida,19,0,73
F Upshaw,9,0,55
K Ellison,12,1,38
M Crockett,1,0,21
G Smith,14,1,22
M Green,2,0,18
B Luckett,8,0,13
A Holley,1,0,7
T Koufie,1,0,4
D Carter IV,3,0,3
J Thomas,11,0,84
C Lynch,3,0,77
D Mills,14,3,58
J Green,2,0,23
Q Searcy,2,0,12
I Willis,1,0,11
A McClellan,1,0,9
M Marshall,3,0,8
L Griffin,2,0,3
M Jordan,2,0,2
T Marshall,5,0,2
R Webb,18,0,69
K Blasingame,5,0,11
D Rivers,2,0,6
W Freebeck,1,0,2
J Crawford,2,0,1
K Shurmur,2,0,-4
K Vaughn,8,0,22
K Foster,2,0,3
T Nation,1,0,-2
W Lunt,4,0,-20
J Bogan,24,2,189
J Franklin,15,1,72
Z Terrell,11,1,21
L Bellamy,2,0,-1
L Daniels Jr,14,0,29
A Wadley,4,0,20
C Beathard,5,0,-5
K Frazier,16,1,99
L Dunn,11,0,61
E Stick,11,0,35
B Anderson,4,0,31
C Morlock,4,0,20
D Shepherd,2,0,9
D Warmack,8,0,90
A Barnes,8,0,73
J Ertz,9,1,40
C Jones,8,0,40
A Delton,7,1,37
W Dimel,5,4,19
J Hubener,6,1,19
J Silmon,3,0,18
K Whyte,10,0,54
G Howell,13,1,34
D Singletary,7,0,29
D Parr,1,0,-12
J Driskel,6,0,-23
M Mitchell,14,0,77
J Rankin,12,0,59
K Price,2,0,33
G Bollas,3,0,18
M Washington,4,1,16
N Holley,2,0,15
R James,2,0,12
W Mathews,4,0,5
E Calhoun,1,0,3
Z Welch,13,1,51
E Royds,9,0,26
D Ambush,1,0,9
K Bahar,6,0,-5
C Williams,2,0,-14
S Williams,18,1,181
B Snell Jr,17,4,136
S Johnson,10,0,51
M Horton,3,0,12
D Barker,1,0,1
X Hall,18,0,94
T Rogers,15,2,70
J Huntley,7,0,34
G Girdy,4,0,20
T Taylor,1,1,5
E McGuire,23,1,223
A Jennings,6,0,26
R Calais,2,0,8
G Haynes,1,0,2
J Nixon,1,0,1
J Wright,2,0,1
X Johnson,17,0,58
T Thomas,11,1,25
D Ayoola,2,0,5
D Moore,1,0,4
D Davis,6,0,-18
L Jackson,17,4,146
B Radcliff,14,1,118
T Samuel,2,0,16
J Smith,4,2,16
M Jones,3,0,7
R Bonnafon,1,0,5
M Williams,1,0,5
T Smith,2,0,4
J Patrick,7,0,79
D Cook,16,0,54
J Vickers,3,0,40
R Green,3,0,32
J Cosentino,1,0,2
D Francois,12,0,-34
L Fournette,28,2,147
D Etling,3,0,23
D Guice,5,0,19
D Chark,2,0,-8
A Shumpert,6,0,34
B Holloway,5,0,15
N Fitzgerald,13,0,13
K Mixon,1,0,4
A Williams,2,0,4
D Williams,3,1,-5
F Ross,1,0,-7
M Young,24,0,85
J Robinson Woodgett,5,0,28
S Lindsay,1,0,6
A Ford,3,0,4
A Gardner,23,1,130
A McGough,10,0,6
A Jones,1,0,1
P Taylor Jr,13,0,88
A Miller,3,0,56
T Pollard,5,1,40
D Dorceus,7,1,27
D Henderson,3,0,24
J Stewart,5,0,15
T Wallace,1,0,1
R Ferguson,7,0,-26
K Herbert,6,1,74
K Kinner,12,0,49
M Cozart,4,0,12
D Evans,2,0,1
R Willis,5,0,-2
L Gonzalez,1,0,-3
K Young,14,0,68
A Smith,10,0,30
B Bahl,14,1,-13
Q Baker,20,1,103
M Trigg,7,0,22
T Taylor,1,0,16
N Norris,1,0,7
N Fant,1,0,3
M White,3,0,-13
D Smith,11,1,87
J Chesson,3,1,25
J Peppers,2,0,24
T Isaac,10,1,18
C Evans,4,0,10
K Higdon,1,0,8
E McDoom,2,0,5
J OKorn,1,0,3
K Hill,1,0,2
W Speight,6,0,-14
P Lindsay,12,0,51
K Evans,4,0,17
S Liufau,8,0,4
D Lee,1,0,3
D Ross,1,0,-2
M Adkins II,2,0,-4
S Montez,4,0,-4
C Kelly,13,0,48
A Judd,15,1,45
E Brazley,3,0,10
D Pennamon,1,0,3
J Hurts,18,0,146
D Harris,16,1,144
J Jacobs,3,0,33
B Scarbrough,7,1,13
C Ridley,2,1,2
I Witter,25,0,76
D Crockett,8,0,23
D Lock,2,0,9
J Augusta,1,0,1
N Chubb,19,0,63
S Michel,9,0,37
I McKenzie,2,1,19
J Eason,5,0,-12
H Foster,18,0,77
K Davis,12,1,43
A Anderson,4,0,18
E Byrd,1,0,-3
C Litton,3,0,-21
M Morgan,18,0,130
T Chapman,3,1,11
D Jones,2,0,8
T Woodson,6,1,-2
J Natson,1,0,-2
E Hood,18,2,106
T Logan,9,3,41
M Trubisky,5,0,26
K Abdullah,18,2,116
C Johnson,15,0,72
T Woods,6,0,13
T Sharp,4,0,8
C Mitch,1,0,3
B Schor,6,1,-3
M Dayes,14,0,71
D Nichols,7,1,29
J Samuels,3,0,22
R Gallaspy II,5,0,20
J Frasier,2,0,8
J McClendon,2,2,4
J Meyers,1,0,2
M Trowell,1,0,2
R Finley,4,0,0
J Cox,9,1,91
G Jackson,4,0,21
R Lawry,9,0,14
Z Pascal,1,0,9
B Cate,1,0,9
J Marriner,1,0,1
B LaRussa,1,0,-9
D Washington,6,0,-19
T Armstrong Jr,16,1,96
D Ozigbo,21,1,94
T Newby,7,0,42
T Bryant,1,0,4
D Pierson El,1,0,-6
K Benoit,6,1,100
D Prukop,20,0,97
T Griffin,8,1,68
T Brooks James,7,3,37
R Freeman,5,0,31
B Aiello,0,0,11
D Allen,1,0,1
J Butler,28,3,174
J Kincaide,18,0,99
T Stewart,6,1,31
B Wright,4,0,17
T Gangi,3,0,13
K Moore,2,0,10
