name, rushes, rushing touchdowns, rushing yards
K Ellison,13,2,134
L Ramsby,11,0,64
W Fields,8,1,47
V Harley,1,0,14
C Thornton,3,0,7
F Upshaw,1,0,2
T Banks,1,0,0
N Hickey,1,0,-3
B Johnson,1,0,-3
J Ferguson,20,0,83
K Vaughn,13,1,80
C Crouch,1,0,4
H Enyenihi,1,0,2
W Lunt,3,0,-27
J Parker,23,0,70
J Bryson,4,0,16
D Anderson,2,0,1
B Stockstill,6,0,-30
J Canzeri,22,4,115
D Mitchell Jr,7,0,52
L Daniels Jr,5,0,21
A Wadley,5,1,18
C Beathard,1,0,9
K Ward,1,0,5
T Wiegers,1,0,-8
J Wilson,14,0,74
A Jimmerson,15,0,66
W Ivery,6,0,39
C Harris,2,0,9
A Tucker,2,0,7
D Smith,1,0,5
A McNulty,5,0,-17
T Durham,31,1,114
M Washington,12,0,56
A Dixon,2,1,47
C Reardon,5,0,21
R James,2,0,8
E Calhoun,2,0,2
T Pittman,24,2,129
D Johnson,5,0,9
K Davis,6,0,8
C Litton,9,0,-20
J Kemp,13,0,66
P Towles,9,1,21
S Williams,7,0,21
M Horton,6,0,11
R Timmons,1,0,4
I Witter,11,0,50
M Mauk,11,0,49
R Hansbrough,6,0,11
T Hunt,2,0,6
C Abbington,1,0,-1
D Lock,2,0,-4
E McGuire,16,1,83
T Pierce,4,0,19
B Haack,3,0,18
J Nixon,5,0,-8
T Woodson,8,1,93
C Hundley,20,2,77
D Alexander,12,0,65
L Jackson,18,2,184
B Radcliff,6,1,36
R Bonnafon,6,0,26
C Lamb,6,0,19
T Samuel,1,0,12
J Smith,3,0,7
L Scott,6,1,4
K Dixon,25,2,169
J Craft,7,0,43
J Driskel,6,0,29
C Henderson,1,0,11
A Gardner,14,0,29
A McGough,4,0,7
A Samuel,3,0,5
A Jones,1,0,4
M London,15,1,73
L Scott,8,0,54
G Holmes,4,2,22
R Shelton,2,0,17
C Cook,3,0,16
M Kings Jr,1,0,3
D Spalding,15,0,77
J Hayes,3,0,15
J Roberson,1,0,-1
M Walker,3,0,-5
C Rush,4,0,-31
D Smith,16,1,125
J Rudock,10,2,33
D Green,10,0,28
D Johnson,5,0,26
S Houma,4,0,17
T Isaac,2,0,9
B ONeill,1,0,9
R Taylor Douglas,3,0,7
A Hine,8,0,33
F Bernard,4,0,30
N Carter,3,0,9
T Mangum,6,0,-18
R Smith,16,0,94
S Brooks,10,2,82
M Leidner,8,1,22
K Maye,2,0,6
D Patterson,13,0,70
A Ouellette,12,1,59
D Vick,9,0,16
P White,4,0,6
J Walton,21,1,133
J Wilkins,7,0,26
A Judd,2,0,4
W Gleeson,1,0,3
R Nkemdiche,1,1,1
J Liggins,2,0,0
C Kelly,5,0,-10
R Webb,25,0,90
J Crawford,6,0,20
J McCrary,7,0,11
D Rivers,3,0,6
T Sherfield,1,0,1
E Hood,14,0,61
M Trubisky,6,0,39
M Williams,6,1,31
C Henderson,3,0,29
T Logan,5,0,27
T Williams,1,0,4
T Newby,18,0,76
A Janovich,5,0,68
T Armstrong Jr,7,1,63
B Reilly,2,0,12
I Cross,4,0,9
A Moore,1,0,9
J Turner,1,0,3
D Ozigbo,1,0,2
I Smith,7,1,29
J Richard,11,1,22
C Martin,1,0,-5
N Mullens,3,0,-25
J Jackson,33,0,184
C Thorson,9,0,45
S Vault,7,0,36
W Long,7,0,15
R Neal,16,0,74
D Green,12,0,68
J Gilbert,5,0,42
K Mabon,1,0,-3
C Prosise,15,2,149
J Adams,13,1,133
B Wimbush,4,1,92
D Williams,7,1,48
D Kizer,9,1,42
A Carlisle,2,0,13
M Young,5,1,103
J Wilson,7,1,51
S Lindsay,8,1,5
R Comis,2,0,5
L Laurent,1,0,3
L Woodley,1,0,1
M Michel,2,0,-1
B Frohnapfel,3,0,-19
E Elliott,16,1,124
C Samuel,2,1,55
C Jones,10,0,32
B Miller,4,0,11
B Dunn,1,0,2
J Barrett,1,0,-1
J Bogan,23,0,93
J Franklin,12,0,68
L Bellamy,2,0,11
Z Terrell,4,0,-3
K Strong,8,0,23
R Lawry,8,0,22
J Cox,2,0,5
S Bentley,3,0,-8
M Cox,23,0,107
J Moore,8,1,75
T Upshaw,7,1,42
J Boyd,5,0,34
J Caruso,4,0,22
A Howard,2,0,16
T Lamb,5,0,9
I Lewis,1,0,2
R Freeman,14,0,77
T Griffin,2,0,56
J Lockie,10,0,37
T Alie,2,1,25
K Benoit,5,0,17
B Addison,1,0,5
V Adams,6,0,5
T Wilson,6,1,100
D Booker,22,0,98
T Hackett,1,0,33
C Hansen,4,0,31
K Thompson,2,1,6
J Williams,3,0,5
M Sanders Williams,2,0,4
S Barkley,8,0,62
A Lynch,10,0,18
N Scott,3,0,8
M Allen,5,0,6
B Polk,1,0,1
C Hackenberg,4,0,-6
D Pumphrey,18,1,59
R Penny,1,0,55
C Price,4,0,23
M Smith,6,0,-26
D Knox,19,0,42
M Jones,6,0,19
D Blough,12,1,11
J Burgess,1,1,5
T Greene,11,2,70
M Johnson,11,0,58
F Coppet,7,0,22
D Wilson,2,2,3
J Hicks,21,2,113
R Martin,17,0,102
P James,9,0,57
C Laviano,8,0,44
J Grant,1,0,2
D Mann,5,0,40
K Kinner,15,2,23
M Ogletree,1,0,2
M Cozart,6,0,1
D Ford,2,0,-2
T Thomas,5,0,38
X Johnson,11,0,29
D Ayoola,5,0,7
D Davis,2,0,-14
C Clements,3,0,-15
S Thornton,12,2,111
M Dayes,8,3,104
R Gallaspy II,6,2,35
J Samuels,2,0,28
D Nichols,5,0,19
N Hines,2,0,14
J Alston,1,0,12
J McClendon,1,0,7
J Brissett,3,0,1
B Cherry,1,0,-1
L Nunez,18,0,123
S Carson,7,0,35
D Williams,14,0,32
P Cooper,3,1,27
C Jones,9,0,22
N Patti,4,1,11
T McGowan,6,0,8
C Thompson,1,0,2
B Schneider,3,0,-17
T Ervin,42,3,300
T Tucker,5,0,22
J Lawson,1,0,3
S Smith,1,0,3
J Gray,8,0,-23
M Waller,19,0,72
K Anderson,2,0,20
J Jordan,3,1,7
M Micenheimer,2,0,5
D Scott,1,0,3
F Childress,2,0,-19
M Davis,17,2,95
X Jones,17,2,71
B West,8,1,61
P Line,2,0,5
Z Mahoney,6,0,40
G Morris II,7,0,35
J Fredericks,7,0,23
B Estime,2,0,9
D McFarlane,4,0,8
D Strickland,2,0,7
R Dixon,1,0,5
B Lewis,2,0,0
L Fournette,26,2,244
D Guice,4,0,13
D Williams,2,0,8
N Brossette,1,0,5
B Harris,6,0,3
T Dural,1,0,-1
J Gray,11,0,55
J Heard,19,0,48
T Swoopes,3,1,35
D Foreman,7,0,15
D McNeal,1,0,9
D Johnson,1,0,9
R Childs,21,0,54
C Carson,12,0,39
J Walsh,4,1,27
B Sheperd,2,0,13
J Carr,1,0,2
M Rudolph,6,0,-32
T Swanson,17,2,71
D Jones Moore,18,1,64
M Remy,2,0,20
M Julian,2,0,15
B Smith,4,0,14
P Ely,3,0,-15
M Gordon,7,0,22
J White,3,0,12
W Wand,4,0,8
B Mack,1,0,0
J Tabary,8,0,-54
D Washington,22,4,188
P Mahomes II,8,1,36
J Stockton,7,0,12
A Green,28,2,162
T Boykin,14,0,42
K Hicks,2,1,30
S Nixon,2,0,8
K Turpin,1,0,5
X Campbell,9,2,139
L Thomas,7,1,106
K Whitely,12,1,95
G Naufahu,9,1,76
D Greene,8,0,62
B Decker,6,1,31
K Palendech,2,0,8
S Wily,1,0,0
R Metz,8,0,46
J Laufasa,8,0,31
K Johnson,5,0,20
L Dowell,2,0,1
D Laufasa,1,0,1
A Golden,3,0,-2
C Freytag,1,0,-7
J Williams,13,2,170
B Bogenschutz,9,0,61
J Rhodes,5,1,23
D Sturm,3,0,20
K Thomas Jr,1,0,4
A Grubb,1,0,4
K Bias,1,0,3
G Campbell Jr,1,0,-6
J Oden,30,1,143
I Matthews,10,0,31
S Walker,1,0,4
N Stevens,3,0,-2
K Hinton,22,2,57
M Colburn,3,0,29
T Bell,5,0,7
C Argenzio,1,0,6
I Robinson,1,0,0
J Howard,33,1,168
D Redding,10,0,48
N Sudfeld,6,0,1
D Washington,10,1,109
M Gaskin,5,0,16
C McClatcher,1,1,2
J Mickens,1,0,-6
J Browning,9,0,-13
V Enwere,23,1,84
K Muhammad,7,0,43
T Watson,8,0,31
J Coprich,2,0,5
J Goff,9,0,-8
T Davis,1,0,-10
T Deal,26,2,147
D Ogunbowale,15,1,85
A Ingold,7,0,60
R Love,1,0,18
T McEvoy,2,0,15
S Trezy,2,0,9
J Stave,1,0,-8
P Harris,6,0,22
S Lakalaka,4,0,11
M Davis,3,0,3
D Collie,1,0,0
M Wittek,4,0,-21
D Ferby,22,0,115
A Davis,5,1,13
N Norris,1,1,4
D Warr,1,0,2
B Doughty,3,0,-29
S McInnis,11,0,43
G Ragland,6,0,43
A Smith,9,0,15
B Bahl,3,0,13
K Young,5,0,8
L Ross,3,0,6
D Kummer,1,0,-1
J Murphy,1,0,-2
W Smallwood,22,1,147
R Shell,15,1,77
W Crest Jr,3,0,28
D Thomas Williams,3,0,17
S Howard,12,0,13
N OToole,1,0,13
J Marcellus,3,0,9
B Ross,15,0,130
T Johnson,4,0,20
W Brown,3,0,13
C Rowe,2,0,8
D Garman,5,0,2
B Hill,18,0,49
J Tapscott,1,0,3
S Wick,5,0,-2
C Coffman,6,0,-8
L Jordan,15,1,147
J Pressley,17,1,103
R McQuarley,5,2,55
T Gipson,4,0,7
D Anaya,2,0,2
T Owens,1,0,2
T Green,15,0,90
H Williams,11,1,80
H Moore,7,1,0
J Yearby,17,1,113
M Walton,12,1,34
B Kaaya,3,0,-1
A Brown,18,0,95
F Bernard,11,1,69
N Carter,8,0,14
R Burt,1,0,5
T Mangum,3,0,-9
A Newsome,13,0,68
M DeLorenzo,1,0,2
R Johnson,1,0,-3
B Shirreffs,12,0,-5
K Phillips,19,0,125
A Buie,8,0,47
B Smith,6,0,19
C Montgomery,2,0,18
A Hart,1,0,9
L McNeill,6,0,3
G Duncan,2,0,2
J Thomas,20,2,109
R Armstead,11,0,43
B Shippen,2,0,19
P Walker,4,0,18
D Hood,2,0,16
R Anderson,1,0,5
J Gardner,2,0,1
M Mack,20,0,107
D Tice,12,1,36
Q Flowers,8,0,23
D Johnson,3,0,12
J Oglesby,2,0,47
D Dorceus,13,0,33
J Cooper,5,0,21
S Craft,8,0,12
P Lynch,9,1,6
A Miller,1,0,3
C Hundley,18,0,66
T Woodson,13,0,11
I Davis,2,0,7
C Grice,1,0,6
D Alexander,1,0,1
T Goodman,0,0,-3
P White,5,0,29
A Ouellette,6,0,26
G Windham,4,0,13
D Patterson,9,1,6
D Vick,6,0,-22
M Gordon,26,3,221
W Wand,6,1,70
J White,12,2,56
J McKissic,1,0,9
T Trosin,1,0,4
J Tabary,6,0,-25
E Penny,13,1,99
A Duckworth,7,0,47
J Luton,9,3,26
M Cox,15,1,178
T Upshaw,10,0,25
T Lamb,3,1,20
J Boyd,3,0,16
Z Matics,1,0,6
J Moore,2,0,4
B Hill,30,1,208
J Tapscott,5,0,24
T Gentry,1,0,15
N Evans,4,0,9
C Coffman,9,0,-29
P Barber,28,5,147
R Thomas,4,0,39
K Johnson,5,0,21
S White,4,0,18
R Louis,4,0,17
T Ervin,27,1,160
J Lawson,3,0,14
M Roberson,2,0,7
J Gray,4,1,2
H Wilson,1,0,1
T Crawley,1,0,-2
J Gilbert,11,0,29
D Green,7,0,15
R Neal,11,0,0
T Swanson,24,0,139
D Jones Moore,17,1,85
M Remy,4,0,56
P Ely,2,0,4
J McNichols,20,2,108
K Young,12,1,69
R Wolpin,4,0,40
S Williams Rhodes,2,0,25
D Demas,4,0,14
A Butler,2,1,13
B Rypien,4,0,6
C Young,5,0,5
A Ogle,1,0,3
T Stuart,2,0,2
S Lakalaka,8,0,34
I Woolsey,3,0,16
P Harris,6,0,13
M Davis,7,0,12
M Wittek,3,0,5
R Tuiasoa,2,0,2
Q Pedroza,1,0,0
A Taylor,21,0,93
J Johnson,11,1,45
J Licata,5,0,14
T Greene,17,0,119
F Coppet,10,0,75
D Wilson,3,1,7
M Johnson,9,1,6
R Moore,2,1,6
V Enwere,5,0,48
K Muhammad,10,0,41
D Lasco,10,0,22
J Goff,5,0,-32
K Harrington,5,0,23
G Wicks,6,1,20
Z Charme,1,0,-4
L Falk,13,1,-25
W Gallman,22,0,98
D Watson,16,1,93
Z Brooks,1,0,12
C Fuller,1,0,1
D Kizer,15,1,60
C Prosise,15,0,50
T Hunter Jr,1,0,4
J Adams,2,0,2
J Hayes,29,1,88
M Walker,2,0,5
J Roberson,1,0,3
D Spalding,1,0,-2
J Bouagnon,26,2,104
D Hare,27,0,65
J Huff,4,0,29
T Lewis,2,0,13
P Lindsay,12,0,37
C Powell,10,1,30
D Lee,1,0,8
S Liufau,13,1,2
R Freeman,27,2,163
T Griffin,10,1,109
K Benoit,8,0,32
T Alie,5,0,22
J Lockie,5,0,18
B Addison,2,0,17
T Brooks James,1,0,4
S Powell,14,0,18
J Duncan,4,0,13
S Wilson,4,0,8
T Sirk,9,0,5
J Smith,11,0,60
T Rouse,13,0,45
M Outlow,11,0,38
S Alston,2,0,17
T Flutie,3,0,10
K Taylor,27,0,83
J Cronkrite,4,1,12
W Grier,2,0,-8
C Kelly,15,0,40
J Walton,9,0,23
J Wilkins,6,0,11
E Brazley,1,0,11
M Pack,1,0,3
K Neal,7,0,30
D Kirk,1,0,3
N Arbuckle,6,1,-22
N Chubb,20,1,146
S Michel,9,0,53
K Marshall,1,0,6
G Lambert,6,0,-1
B Ramsey,2,0,-11
D Henry,26,1,148
J Coker,6,1,28
D Harris,7,0,8
B Scarbrough,2,0,5
K Drake,6,0,0
J Thomas,18,2,56
P Skov,15,0,56
C Lynch,8,1,48
I Willis,9,0,40
A McClellan,3,0,26
M Lands Davis,3,0,18
M Allen,1,0,6
L Griffin,1,0,6
M Williams,15,2,148
E Hood,12,2,60
T Logan,1,0,16
R Morris,1,0,7
M Trubisky,1,0,2
T Williams,1,0,-2
K Vaughn,24,0,98
J Ferguson,4,0,50
C Crouch,1,0,-3
W Lunt,3,0,-14
D Ozigbo,7,1,70
A Janovich,11,0,43
T Armstrong Jr,8,0,38
A Moore,3,0,21
T Newby,5,0,15
Z Diamont,7,1,98
D Redding,30,2,45
J Howard,14,0,34
N Sudfeld,2,0,3
E Toth,1,0,-3
E Elliott,23,3,274
B Miller,1,0,14
C Samuel,1,0,4
C Jones,9,0,-20
M Warren,18,2,175
M Harger,5,0,29
J Lanning,3,0,24
J Thomas,4,0,9
S Richardson,6,1,5
T Ryen,1,0,1
K Kinner,11,0,46
T Martin,4,0,11
R Schadler,2,0,5
D Mann,2,0,3
M Cozart,10,0,0
S Sims Jr,1,0,-9
R Willis,3,0,-18
A Dixon,3,1,72
T Durham,18,0,49
R James,8,0,49
C Reardon,7,0,42
P Simmons,2,0,3
M Hibbler,1,0,1
G Ragland,14,0,67
A Smith,9,1,19
R Williams,1,0,3
L Ross,4,0,2
D Kummer,8,0,0
J Kemp,14,1,46
M Horton,9,0,13
P Towles,13,1,-4
K Watson,10,0,32
G Smith,12,0,28
D McNeal,2,0,5
B Luckett,1,0,3
M Breida,19,2,149
L Ramsby,13,2,98
W Fields,17,2,92
K Ellison,13,0,74
F Upshaw,3,0,46
M Crockett,1,0,-3
L Fournette,26,3,233
D Williams,11,0,89
D Guice,3,0,34
B Harris,5,1,26
N Brossette,3,0,18
D Jackson,19,1,66
S Vann,4,1,32
B Roback,8,0,0
C Tuttle,1,0,-2
K Dixon,22,1,59
J Driskel,7,1,56
J Craft,6,0,23
E McGuire,12,0,84
J Nixon,9,1,54
B Haack,2,0,8
T Pierce,4,0,3
B Ross,14,0,44
W Brown,5,0,8
C Rowe,1,0,-8
D Garman,6,0,-15
D Johnson,13,1,68
J Chesson,1,1,66
D Green,7,0,26
J Rudock,4,0,19
T Isaac,6,0,17
S Houma,2,0,12
A Darboh,1,0,-2
R Taylor Douglas,3,0,-3
L Woodley,7,0,31
J Wilson,9,0,29
S Lindsay,5,0,24
M Michel,1,0,20
A Isabella,1,0,14
M Young,5,0,13
B Frohnapfel,9,0,5
A Gardner,17,1,59
A McGough,11,0,13
A Jones,1,0,1
L Scott,18,2,146
M London,17,0,97
C Cook,5,0,48
R Shelton,2,0,10
T Pendleton,1,0,0
M Jones,22,2,157
D Blough,8,0,4
D Knox,2,0,4
I Witter,17,1,98
R Hansbrough,11,0,43
T Hunt,3,0,17
C Abbington,1,0,9
D Lock,7,0,0
L Nunez,15,0,60
D Williams,9,0,40
P Orth,2,0,7
S Carson,8,0,5
T Pittman,32,1,127
K Davis,3,0,2
C Litton,5,0,-17
R Lawry,29,1,160
K Strong,4,0,18
J Cox,1,0,15
V Lowe,1,0,8
S Bentley,8,0,-17
J Bryson,7,0,17
B Stockstill,3,0,11
S Tucker,10,0,9
J Parker,2,0,2
R Webb,25,1,160
T Sherfield,1,0,34
J McCrary,6,1,33
D Rivers,8,0,18
K Reynolds,24,0,183
C Swain,18,2,54
D Sanders,3,0,22
Q Ezell,3,0,7
D Romine,2,0,3
D Brown,1,1,1
G Brown,9,0,45
S Davern,12,0,37
D Johnson,8,0,30
J Owens,7,0,29
K Roberts,12,1,28
B Washington,4,0,19
T McVey,4,0,16
M Dayes,19,1,68
R Gallaspy II,1,0,3
J Brissett,10,0,-26
L Jackson,19,1,121
B Radcliff,12,0,37
J Smith,10,0,33
R Bonnafon,1,0,12
L Scott,1,0,3
T Stewart,11,0,61
J Butler,10,0,44
D Jackson,13,1,36
J Gipson,0,0,1
K Whitely,16,1,76
K Palendech,5,1,29
X Campbell,12,0,28
L Thomas,3,0,15
B Decker,6,0,11
A Criswell,1,0,9
L Jordan,16,1,157
T Gipson,19,1,142
J Pressley,18,1,99
R McQuarley,4,1,14
D Anaya,1,0,5
L Rose III,21,3,260
T Rogers,11,0,41
N Jeanty,5,0,17
X Hall,1,0,0
T Morgan,1,0,-10
J Jackson,20,0,120
S Vault,8,0,28
C Thorson,11,2,24
W Long,7,0,17
A Anderson,3,0,0
S Brooks,10,0,33
R Smith,11,0,32
D Croft,6,0,4
K Maye,1,0,4
M Leidner,5,0,1
S Perine,16,0,65
J Mixon,6,1,43
B Mayfield,11,0,-1
W Smallwood,22,0,111
R Shell,20,1,72
S Howard,12,1,13
R Taylor,9,1,35
J McCleskey,2,0,19
J Carr,6,0,15
J Washington,1,0,10
J Walsh,3,0,-1
M Rudolph,4,0,-27
K Cook,21,1,87
J Silmon,15,1,50
J Hubener,4,1,8
D Heath,1,0,3
G Gronkowski,1,0,-4
N Scott,12,1,54
J Thomas,7,0,28
M Allen,6,0,17
B Polk,1,0,14
C Hackenberg,5,0,3
A Schurr,24,2,74
J Trainor,8,0,69
M Giachinta,7,0,54
D Harris,7,0,35
A Kemper,4,0,25
J Walker,1,0,7
J Asberry,2,0,5
N Black,1,0,2
C Drake,1,0,-10
S Stewart,11,0,60
J Davis,3,0,21
D Dillard,10,0,21
A Walter,2,0,8
L Turner,2,1,4
D Jackson,3,0,-6
T Stehling,3,0,-23
D Ferby,19,2,58
A Wales,3,0,9
W Bush,1,0,9
A Davis,1,0,4
D Warr,6,1,2
C Price,27,0,151
D Pumphrey,23,1,124
D Gordon,5,0,34
R Penny,1,0,17
M Smith,4,0,-21
M Waller,11,0,20
D Garrison,5,0,10
Z Greenlee,6,0,-18
J Hayes,16,1,86
I Smith,9,1,84
T Matthews,2,0,36
N Mullens,2,1,21
J Richard,4,0,21
J Wilson,22,0,136
W Ivery,6,1,48
A Jimmerson,10,0,16
D Smith,6,0,7
J Marshall,1,0,3
A McNulty,4,0,-25
X Jones,12,0,38
B West,2,0,18
P Line,2,0,2
M Davis,13,0,-17
C Hairston,18,1,91
J Summers,9,2,85
A Scott,12,1,69
S Furlow,8,0,47
D Anderson,3,0,13
Q Johnson,1,0,4
B Kemp,1,0,-1
C McCaffrey,17,1,156
B Sanders,4,1,76
B Love,5,0,40
R Wright,10,2,29
P McFadden,3,0,10
R Burns,1,0,2
K Chryst,3,0,2
K Hogan,2,0,1
J Randall,9,0,67
N Wilson,17,1,46
B Dawkins,6,0,6
O Bradford,2,0,-1
A Green,14,0,70
T Johnson,9,0,65
T Boykin,7,0,52
C Christensen,3,0,14
K Turpin,2,0,14
K Hicks,3,0,6
S Boyd,2,0,4
B Kohlhausen,2,0,3
D Foreman,18,0,112
J Gray,15,0,55
T Swoopes,5,0,25
J Heard,12,0,23
J Hurd,19,0,90
A Kamara,7,0,36
J Dobbs,7,1,7
A Collins,27,2,154
R Williams III,14,0,100
B Allen,6,0,23
D Morgan,1,0,8
A McFain,1,0,3
J Rounds,14,0,93
R Kelley,11,0,35
S Badie,5,1,26
M Wadleigh,1,0,24
D Hilliard,7,0,15
L Thompson,1,0,1
P Picerelli,1,0,-10
T Lee,1,0,-11
T McGowan,9,0,11
C Thompson,1,0,0
C Jones,4,0,0
T Harris,1,0,-9
B Schneider,7,0,-37
Z Langer,19,3,62
D Brewer,6,0,33
R Warren,5,0,22
D Evans,10,0,10
K Lucas,2,0,5
G Ward Jr,20,3,182
K Farrow,19,2,159
J Webb,8,0,17
R Jackson,3,0,9
D Ayers,2,0,7
L Piper,1,0,0
B Burks,26,0,83
A Flakes,1,1,20
B Silvers,6,0,16
X Johnson,20,1,91
T Thomas,15,0,69
T Timmons,5,0,18
C Clements,10,0,-15
T Carson,26,1,110
K Allen,12,0,65
C Kirk,4,0,17
J White,3,0,2
D Prescott,18,1,96
M Dear,1,1,52
A Williams,3,0,23
A Shumpert,4,0,17
B Holloway,5,0,5
G Myles,1,0,3
D Lee,2,0,0
P Mahomes II,2,1,39
D Washington,13,0,39
J Stockton,6,0,33
Q White,1,0,1
J Grant,1,0,-3
S Linwood,20,2,221
S Russell,12,2,81
J Jefferson,12,1,39
T Williams,4,0,21
C Coleman,4,0,6
P Perkins,18,1,63
N Starks,6,0,23
S Jamabo,1,0,-2
J Rosen,2,0,-17
D Richard,23,0,79
K Ballage,11,1,59
M Bercovici,9,1,37
T White,1,0,10
D Foster,1,0,4
J Brimhall,1,0,3
R Metz,8,0,26
L Dowell,4,0,12
K Johnson,4,0,9
A Golden,2,0,7
J Laufasa,3,0,5
D Laufasa,1,0,0
J Williams,28,1,133
D Sturm,3,0,59
J Rhodes,2,0,5
B Bogenschutz,12,0,-36
K Myers,16,1,191
D Mays,10,0,60
L Hunt,13,1,37
H Sharp,1,0,8
D Hobbs,2,0,5
K Williams,1,0,1
D Robinson,1,0,-4
J Oden,13,0,55
D Dawkins,10,0,39
N Stevens,6,1,24
R Higgins,1,0,1
C Key,1,0,-10
T McMillian,6,0,14
T Edmunds,2,0,5
J Coleman,5,0,3
S Rogers,2,0,2
B Motley,17,0,-14
O Ollison,19,1,122
C Voytik,5,0,37
C James,5,0,6
N Peterman,15,0,4
M Colburn,11,0,51
K Hinton,13,0,48
T Bell,10,0,39
I Robinson,2,0,4
D Cook,2,1,94
J Vickers,10,1,33
E Golson,7,0,4
T Deal,15,0,59
D Ogunbowale,11,0,28
G Rushing,1,0,6
D Watt,1,0,3
R Love,1,0,2
T McEvoy,1,0,2
J Stave,4,0,-14
J Canzeri,26,0,125
C Beathard,9,0,12
L Daniels Jr,4,0,9
G Ward Jr,14,4,82
R Jackson,10,0,53
K Farrow,11,3,40
J Webb,8,0,38
K Kokuma,3,0,6
X Jones,10,0,52
M Davis,15,1,46
B West,9,0,35
P Line,5,0,18
T Madden,17,0,120
R Jones,8,1,65
J Davis,8,0,31
D Davis,1,0,-1
C Kessler,5,0,-25
M Gaskin,22,1,134
D Washington,9,0,15
J Browning,2,0,-8
D Johnson,22,1,82
C Litton,3,0,19
R Watson,8,0,18
J Richard,16,0,87
I Smith,9,0,46
J Hayes,3,0,14
N Mullens,6,0,-21
T McMillian,11,1,96
S Rogers,8,0,57
B Motley,9,0,44
G Stroman,4,0,9
A Hughes,1,0,-4
M Dayes,14,0,66
J Brissett,11,0,39
J Samuels,7,0,33
R Gallaspy II,4,0,13
N Hines,3,0,7
S Davern,13,2,130
K Roberts,15,1,78
D Johnson,10,0,59
J Owens,12,0,27
T Williams,2,0,11
B Washington,1,0,5
G Brown,1,0,-5
B Hill,24,0,128
N Evans,3,0,5
K Overstreet,1,0,2
C Coffman,7,0,-20
D Henry,27,1,95
K Drake,7,0,29
J Coker,7,0,17
D Harris,3,0,-4
A Collins,12,0,26
R Williams III,5,0,10
B Allen,7,0,6
T Baker,1,0,2
D Harris,4,0,47
A Schurr,10,0,27
J Walker,4,0,20
T Campbell,3,0,19
J Trainor,2,0,15
A Kemper,5,0,14
M Giachinta,5,0,11
A Bradshaw,15,0,-33
J Duncan,7,1,77
T Sirk,13,0,53
P Boehme,7,2,27
S Powell,7,1,26
S Wilson,8,0,18
J Ajeigbe,2,0,7
N Pierre,3,0,6
B Grier,1,0,1
J Baker,10,0,123
O Bradford,19,3,83
N Wilson,12,2,78
J Randall,6,0,49
J Haden,5,0,31
B Dawkins,2,0,17
T Johnson,1,0,8
A Solomon,1,0,-3
S Woods,9,0,60
S Collins,10,1,56
R Nall,8,0,30
P Lucas,3,0,13
M McMaryion,1,0,-8
D Foster,5,0,80
K Ballage,15,0,45
M Bercovici,7,0,40
K Kohl,0,1,28
D Richard,8,0,21
M Wilkins,2,0,10
D Hayes,1,0,4
J Brimhall,1,0,2
J Wilson,1,0,1
P Lindsay,10,2,48
P Carr,4,0,24
C Powell,3,0,6
D Lee,1,0,5
S Liufau,10,0,-34
M Outlow,15,0,62
J Smith,11,0,44
T Rouse,14,0,35
J Gowins,8,0,33
T Smith,2,0,13
T Flutie,4,0,9
M Colburn,12,0,37
J Wolford,8,0,9
I Robinson,1,0,-1
C Wade,1,0,-1
T Bell,6,0,-11
T Greene,15,1,122
F Coppet,17,1,68
D Wilson,6,1,9
J Knapke,1,0,5
M Johnson,7,0,2
M Young,5,0,35
S Lindsay,1,0,8
J Wilson,2,0,2
R Comis,1,0,-1
B Frohnapfel,6,0,-14
A Brown,24,3,134
F Bernard,8,0,30
J Linehan,1,0,7
T Dye,1,0,5
R Burt,1,0,4
B Hoge,3,0,-3
T Mangum,5,0,-10
C Hairston,15,1,77
J Summers,10,1,55
S Furlow,3,0,4
B Kemp,4,0,-3
C Jones,7,0,44
J Holman,5,0,14
M Willett,1,0,3
A Newsome,13,2,84
B Shirreffs,13,1,42
R Johnson,8,1,21
M DeLorenzo,7,0,13
N Thomas,1,0,8
J Marriner,3,0,2
W Gallman,13,2,115
Z Brooks,3,1,41
C Davidson,3,0,17
D Watson,6,0,16
C Fuller,6,0,15
R McCloud,2,0,6
T Dye,3,0,4
N Schuessler,1,0,0
K Bryant,3,0,-1
M Marshall,11,0,45
M Jordan,2,0,14
C Alford,1,0,9
M Allen,4,0,8
P Skov,2,0,4
J Thomas,14,0,3
C Lynch,1,0,3
M Lands Davis,3,0,2
T Marshall,1,0,-6
L Griffin,2,0,-10
J Oden,19,0,52
C Key,4,0,25
D Gaines,2,0,16
J Vaden,1,0,16
D Dawkins,3,0,12
I Matthews,4,0,5
N Stevens,4,0,-21
J McNichols,17,2,104
K Young,6,0,33
D Demas,4,0,31
R Wolpin,4,0,17
C Young,3,0,16
S Williams Rhodes,1,0,7
B Rypien,3,1,4
T Stuart,5,0,-9
D Jackson,24,0,112
S Vann,6,0,55
B Roback,1,0,-6
C Hundley,17,2,119
D Alexander,21,0,78
T Woodson,10,0,72
V Edwards Jr,2,0,10
C Grice,1,0,3
K Pohl,1,0,-1
D Monroe,1,0,-3
G Howell,14,0,63
M Clark,3,0,48
T Rodriguez,5,1,33
J Johnson,10,0,-2
D Dillard,23,0,106
J Davis,9,0,43
D Jackson,12,1,27
A Walter,6,0,27
