batters faced, earned runs, era, fly balls, ground balls, hit batters, hits allowed, home runs allowed, innings pitched, name, order, pitches, result, runs allowed, strike outs thrown, strikes, walks allowed
5,2,0.000,0,3,[],2,1,1.000,Kyle Lohse,4,15,,2,0,11,0
28,2,2.450,6,9,[],7,0,7.000,Roger Clemens,1,113,L,2,4,67,2
3,0,4.450,2,1,[],0,0,1.000,Trever Miller,2,14,,0,0,9,0
2,0,0.000,0,1,[],1,0,0.333,Matthew Kip Albers,3,11,,0,0,5,0
2,0,3.430,0,1,[],0,0,0.667,Dan Wheeler,4,6,,0,1,4,0
29,0,3.520,11,7,['Aubrey Huff'],4,0,8.000,Aaron Harang,1,112,W,0,6,70,1
4,0,3.200,1,0,[],2,0,0.667,Todd Coffey,2,17,H,0,1,10,0
1,0,3.490,1,0,[],0,0,0.333,Bill Bray,3,5,S,0,0,4,0
17,4,5.870,4,2,[],9,2,2.667,Jason Windsor,1,71,L,4,2,45,0
18,2,5.120,6,5,['Jason Varitek'],3,0,4.000,Kirk Saarloos,2,57,,2,1,33,2
5,3,3.100,1,1,[],2,0,0.667,Justin Duchscherer,3,29,,3,0,20,1
7,3,4.020,0,2,[],4,0,0.667,Brad Halsey,4,18,,3,0,11,1
3,1,5.060,0,0,['Trot Nixon'],0,0,0.000,Scott Sauerbeck,5,11,,1,0,2,2
3,0,3.320,2,0,[],0,0,1.000,Chad Gaudin,6,7,,0,1,5,0
26,4,3.600,11,4,[],6,0,6.000,Curt Schilling,1,105,W,4,3,72,1
6,1,3.660,1,0,[],3,0,1.000,Manny Delcarmen,2,28,H,1,2,17,0
4,0,5.200,1,2,[],1,0,1.000,Julian Tavarez,3,14,,0,0,6,1
3,0,4.230,1,1,[],0,0,1.000,Rudy Seanez,4,7,,0,1,7,0
28,2,0.000,7,8,[],7,2,7.000,Chuck James,1,99,L,2,6,72,1
3,0,0.000,2,0,[],0,0,1.000,Tyler Yates,2,18,,0,1,11,0
3,0,0.000,2,1,[],0,0,1.000,Ken Ray,3,12,,0,0,6,0
24,1,0.000,8,9,[],7,0,7.000,Anibal Sanchez,1,73,W,1,3,53,0
3,0,0.000,0,0,[],0,0,1.000,Taylor Tankersley,2,10,H,0,3,9,0
3,0,0.000,0,2,[],1,0,1.000,Joe Borowski,3,13,S,0,1,8,0
27,1,5.270,9,7,[],6,1,7.000,Ben Sheets,1,94,,1,5,68,0
8,4,4.950,1,0,[],4,1,1.000,David Bush,2,24,L,5,2,18,0
3,0,6.020,2,0,[],0,0,1.000,Derrick Turnbow,3,12,,0,1,8,0
25,1,4.630,7,5,[],4,1,7.000,Ian Snell,1,82,W,1,9,57,1
3,0,4.210,0,3,[],1,0,1.000,Salomon Torres,2,10,,0,0,6,0
3,0,3.310,1,2,[],0,0,1.000,Matt Capps,3,10,,0,0,7,0
27,2,5.460,8,5,[],10,0,6.333,James Shields,1,92,,2,6,61,1
2,0,4.050,0,1,[],0,0,0.667,Jon Switzer,2,5,W,0,1,4,0
4,0,4.870,1,1,[],1,0,1.000,Shawn Camp,3,19,,0,1,11,0
5,1,3.890,2,1,[],2,0,1.000,Brian Meadows,4,12,,1,0,9,0
28,6,4.250,9,4,[],9,1,6.333,Ervin Santana,1,99,L,6,6,72,0
1,0,6.960,0,1,[],0,0,0.333,JC Romero,2,1,,0,0,1,0
4,0,3.900,0,0,[],1,0,0.333,Hector Carrasco,3,23,,0,1,11,2
4,0,5.060,0,2,[],1,0,1.000,Brendan Donnelly,4,14,,0,1,9,0
28,4,0.000,7,8,['Eric Young'],8,1,6.000,Mark Hendrickson,1,92,L,4,3,57,1
10,0,0.000,2,2,[],1,0,2.000,Elmer Dessens,2,33,,0,2,17,2
4,3,0.000,1,0,['Khalil Greene'],2,0,0.333,Danys Baez,3,14,,3,0,9,0
3,0,0.000,1,1,[],1,0,0.667,Joe Beimel,4,7,,0,0,4,0
27,3,0.000,2,12,['Andre Ethier'],10,1,6.000,Chan Ho Park,1,92,W,3,3,55,0
3,0,0.000,2,1,[],0,0,1.000,Alan Embree,2,10,H,0,0,7,0
3,0,0.000,0,3,[],0,0,1.000,Cla Meredith,3,11,H,0,0,8,0
3,0,0.000,2,1,[],0,0,1.000,Jon Adkins,4,12,,0,0,8,0
19,7,4.710,3,5,[],10,2,3.000,Paul Byrd,1,61,,7,1,48,0
10,0,5.190,2,5,[],2,0,3.000,Jason Davis,2,34,W,0,2,23,0
7,0,1.690,3,1,[],1,0,2.000,Brian Sikorski,3,23,H,0,2,17,0
3,0,3.570,1,1,[],0,0,1.000,Fausto Carmona,4,12,,0,1,10,0
10,7,4.450,0,0,[],5,0,0.667,Kenny Rogers,1,48,L,7,2,27,3
17,1,5.080,3,4,[],4,0,3.333,Roman Colon,2,56,,1,3,33,3
4,0,4.380,3,0,[],1,0,1.000,Wilfredo Ledezma,3,18,,0,0,9,1
14,4,4.290,4,1,[],3,1,3.000,Jason Grilli,4,51,,4,4,29,2
24,7,0.000,1,5,[],10,0,4.333,Gil Meche,1,98,L,7,5,55,4
19,3,0.000,5,6,[],3,1,4.333,Jake Woods,2,68,,3,2,42,3
3,2,0.000,0,0,[],1,1,0.333,Emiliano Fruto,3,15,,2,1,8,1
31,2,0.000,8,6,[],9,0,7.000,Roy Halladay,1,103,W,3,6,71,1
3,0,0.000,1,1,[],0,0,1.000,Justin Speier,2,8,,0,1,6,0
4,0,0.000,2,0,[],1,0,1.000,BJ Ryan,3,10,,0,1,9,0
29,5,3.690,5,12,[],7,3,6.333,Tom Glavine,1,111,L,8,2,70,2
2,0,3.550,0,0,[],1,0,0.667,Chad Bradford,2,7,,0,1,5,0
4,0,4.400,1,2,[],1,0,1.000,Aaron Heilman,3,6,,0,0,6,0
4,0,2.360,2,1,[],1,0,1.000,Billy Wagner,4,17,,0,0,11,0
28,5,3.270,5,10,[],8,2,7.000,Carlos Zambrano,1,101,W,5,6,66,1
1,0,5.590,0,1,[],0,0,0.333,David Aardsma,2,2,H,0,0,1,0
2,0,2.170,1,1,[],0,0,0.667,Scott Eyre,3,5,H,0,0,5,0
6,1,4.370,0,1,[],2,0,0.667,Ryan Dempster,4,29,H,1,1,15,2
1,0,3.540,1,0,[],0,0,0.333,Bob Howry,5,7,S,0,0,6,0
27,5,4.870,10,3,[],7,2,6.000,Ramon Ortiz,1,86,W,5,5,58,2
6,1,1.590,4,1,[],1,1,1.667,Micah Bowie,2,20,H,1,0,12,0
1,0,3.220,0,0,[],0,0,0.333,Jon Rauch,3,5,H,0,1,4,0
5,0,3.450,2,1,[],1,0,1.000,Chad Cordero,4,22,S,0,0,16,0
16,7,4.820,3,3,['Alfonso Soriano'],7,0,2.333,Matt Morris,1,68,L,7,1,41,2
14,0,3.550,10,0,[],0,0,4.667,Kevin Correia,2,49,,0,4,36,0
5,1,1.370,2,0,[],2,0,1.000,Jonathan Sanchez,3,27,,1,1,20,0
23,2,6.180,7,2,['Eric Byrnes', 'Johnny Estrada'],5,0,4.000,Ryan Madson,1,93,,2,2,53,5
5,0,4.290,1,3,[],0,0,2.000,Aaron Fultz,2,18,,0,2,11,0
4,1,1.590,1,1,[],2,1,1.000,Rheal Cormier,3,9,H,1,0,8,0
3,1,6.230,0,1,[],0,0,0.667,Arthur Rhodes,4,12,H,1,1,5,1
11,0,2.740,0,3,[],3,0,1.333,Tom Gordon,5,41,BS,1,1,21,3
5,0,5.540,0,3,['Johnny Estrada'],0,0,1.000,Rick White,6,23,,0,0,12,2
4,1,4.640,2,1,[],1,1,1.000,Ryan Franklin,7,11,L,1,0,8,0
28,4,4.650,5,7,['Aaron Rowand'],6,1,6.000,Miguel Batista,1,111,,4,6,68,3
3,0,3.380,1,1,[],0,0,1.000,Brandon Medders,2,8,,0,1,5,0
5,0,4.300,2,1,[],0,0,1.000,Brandon Lyon,3,17,,0,0,9,2
6,1,4.020,2,0,[],2,1,1.000,Jorge Julio,4,23,BS,1,1,11,1
8,0,1.590,1,3,[],1,0,2.000,Tony Pena,5,31,W,0,2,16,1
17,3,7.360,3,3,['Alex Rodriguez', 'Aaron Guiel'],1,0,3.667,Adam Eaton,1,78,L,3,4,43,4
7,3,3.660,1,0,[],2,1,1.000,Ron Mahay,2,33,,3,2,16,2
7,0,4.530,1,2,[],0,0,2.333,Joaquin Benoit,3,38,,0,4,25,0
4,1,3.040,0,3,[],1,0,1.000,Rick Bauer,4,16,,1,0,9,0
3,0,4.820,2,1,[],0,0,1.000,John Wasdin,5,16,,0,0,10,0
26,3,3.440,6,8,['Mark DeRosa'],5,1,6.000,Mike Mussina,1,97,W,3,4,62,2
2,1,2.190,0,0,[],2,0,0.000,Ron Villone,2,10,,1,0,6,0
6,0,3.940,5,1,[],0,0,2.000,Scott Proctor,3,15,H,0,0,11,0
4,0,1.990,1,1,[],1,0,1.000,Mariano Rivera,4,17,S,0,1,13,0
31,1,3.700,10,12,[],4,1,9.000,Jason Jennings,1,105,L,1,4,69,2
31,0,2.680,8,9,[],7,0,7.333,Chris Carpenter,1,112,W,0,4,67,3
2,0,5.020,1,0,[],0,0,0.667,Randy Flores,2,7,H,0,1,5,0
5,0,3.020,1,1,[],1,0,1.000,Jason Isringhausen,3,24,S,0,1,14,1
37,4,5.030,4,13,[],12,1,7.000,Mark Redman,1,123,W,5,4,77,3
4,0,1.560,2,0,['Miguel Tejada'],0,0,1.000,Joe Nelson,2,13,H,0,1,9,0
4,0,5.140,1,1,[],1,0,1.000,Ambiorix Burgos,3,14,S,0,1,9,0
28,3,4.710,7,8,[],8,2,6.000,Kris Benson,1,95,,4,2,55,3
5,3,4.750,2,0,['Matt Stairs'],1,0,0.667,Kurt Birkins,2,15,L,3,0,6,1
3,0,4.780,0,1,[],2,0,0.333,Todd Williams,3,11,,0,0,7,0
4,0,2.790,2,0,[],1,0,1.000,Chris Britton,4,19,,0,1,15,0
29,4,0.000,6,9,[],7,2,7.000,Jose Contreras,1,103,L,4,5,61,2
4,0,0.000,0,1,[],1,0,1.000,Matt Thornton,2,17,,0,2,13,0
4,0,0.000,0,3,[],1,0,1.000,Mike MacDougal,3,11,,0,0,8,0
27,3,0.000,4,10,[],7,2,7.000,Johan Santana,1,106,W,3,6,73,0
3,0,0.000,0,3,[],0,0,1.000,Juan Rincon,2,14,H,0,0,9,0
5,0,0.000,1,1,[],1,0,1.000,Joe Nathan,3,21,S,0,1,12,1
25,4,5.150,2,9,[],11,1,5.000,Andy Pettitte,1,79,W,5,3,54,1
3,0,3.680,1,2,[],0,0,1.000,Russ Springer,2,11,H,0,0,8,0
7,0,3.220,1,3,[],1,0,2.000,Chad Qualls,3,25,H,0,2,22,0
3,0,5.440,0,0,['Ryan Freel'],1,0,0.333,Brad Lidge,4,14,H,0,1,9,0
1,0,4.400,1,0,[],0,0,0.333,Trever Miller,5,2,H,0,0,2,0
1,0,3.400,0,0,[],0,0,0.333,Dan Wheeler,6,4,S,0,1,4,0
30,7,3.200,7,5,['Adam Everett'],8,3,6.667,Bronson Arroyo,1,108,L,8,7,72,1
1,0,7.500,0,1,[],0,0,0.333,Brian Shackelford,2,5,,0,0,2,0
3,0,4.820,1,0,[],0,0,1.000,David Weathers,3,11,,0,2,7,0
26,1,3.890,9,8,[],4,0,7.000,Dan Haren,1,107,W,1,4,62,1
3,0,2.850,2,1,[],0,0,1.000,Kiko Calero,2,17,,0,0,11,0
3,0,2.780,1,1,[],0,0,1.000,Huston Street,3,10,,0,1,7,0
28,5,7.150,7,8,['Milton Bradley'],10,2,6.000,Kyle Snyder,1,97,L,5,2,57,2
4,0,7.940,1,0,[],1,0,1.000,Jermaine Van Buren,2,14,,0,2,11,0
3,0,4.120,1,1,[],0,0,1.000,Craig Hansen,3,12,,0,1,9,0
33,5,0.000,5,10,[],9,2,8.000,John Smoltz,1,109,W,5,9,77,1
4,0,0.000,1,1,[],1,0,1.000,Bob Wickman,2,14,S,0,1,9,0
27,3,0.000,5,6,[],7,1,6.000,Josh Johnson,1,107,,4,6,59,3
3,0,0.000,2,1,[],0,0,1.000,Matt Herges,2,8,,0,0,6,0
3,1,0.000,2,0,[],1,1,0.667,Logan Kensing,3,12,BS,1,0,8,0
3,1,0.000,0,1,[],2,1,0.333,Taylor Tankersley,4,15,L,1,0,9,0
27,6,3.740,7,3,[],11,2,5.000,Chris Capuano,1,104,L,6,4,64,2
6,0,4.350,1,2,[],0,0,2.000,Rick Helling,2,25,,0,3,15,0
7,2,4.340,3,0,[],1,0,1.667,Matt Wise,3,35,,2,2,20,1
2,0,2.530,0,0,[],1,0,0.000,Brian Shouse,4,7,,0,0,2,1
2,0,5.620,0,1,['Jeromy Burnitz'],0,0,0.333,Danny Kolb,5,7,,0,0,3,0
27,4,4.960,7,9,['Prince Fielder'],7,1,7.000,Paul Maholm,1,98,W,4,4,66,1
4,0,3.250,2,0,[],1,0,1.000,Matt Capps,2,13,H,0,1,9,0
4,0,2.510,2,0,[],0,0,1.000,Mike Gonzalez,3,16,,0,1,10,1
12,5,5.220,2,1,[],6,0,1.333,Casey Fossum,1,41,L,7,1,24,1
8,1,7.480,1,0,[],5,0,0.333,Edwin Jackson,2,32,,5,0,20,1
9,0,6.550,3,2,[],3,0,2.333,Chad Harville,3,34,,0,1,22,0
8,1,4.860,2,3,[],3,1,2.000,Shawn Camp,4,19,,1,1,16,0
10,1,4.620,3,2,[],2,0,2.000,Ruddy Lugo,5,34,,2,1,23,1
5,0,4.610,1,1,[],1,0,1.000,Travis Harper,6,15,,0,1,8,1
7,4,5.110,1,1,[],4,2,1.000,Bartolo Colon,1,24,,4,1,15,0
14,2,4.880,3,3,[],4,0,3.333,Kevin Gregg,2,66,W,2,4,40,1
8,0,3.730,1,5,[],1,0,2.667,Hector Carrasco,3,24,,0,2,16,0
4,0,4.930,0,1,[],0,0,1.000,Brendan Donnelly,4,21,,0,2,13,1
4,0,6.750,1,0,[],0,0,1.000,JC Romero,5,16,,0,2,10,1
22,6,0.000,2,10,[],9,1,5.000,Brad Penny,1,74,L,6,3,48,1
8,1,0.000,4,2,[],2,1,2.000,Aaron Sele,2,38,,1,0,24,1
4,0,0.000,0,0,[],0,0,1.000,Jonathan Broxton,3,20,,0,3,12,1
8,3,0.000,2,0,[],4,0,0.667,Takashi Saito,4,37,,3,0,23,2
1,0,0.000,1,0,[],0,0,0.333,Giovanni Carrara,5,1,,0,0,1,0
30,2,0.000,8,5,[],5,1,7.000,Jake Peavy,1,129,W,2,8,79,3
5,1,0.000,0,2,[],2,0,1.000,Scott Williamson,2,17,,1,1,10,0
4,0,0.000,3,0,[],0,0,1.000,Doug Brocail,3,10,,0,0,6,1
30,4,3.820,5,13,[],9,0,7.000,CC Sabathia,1,110,L,4,3,77,3
7,0,4.130,2,3,[],2,0,2.000,Rafael Betancourt,2,41,,0,1,32,0
25,1,2.690,5,7,[],5,1,6.667,Justin Verlander,1,97,W,1,8,62,0
7,0,2.310,3,0,[],0,0,1.333,Joel Zumaya,2,33,H,0,1,15,3
3,0,4.990,0,2,[],0,0,1.000,Todd Jones,3,13,S,0,1,9,0
23,4,0.000,8,3,[],8,0,5.000,Jamie Moyer,1,103,W,4,3,71,1
8,0,0.000,3,1,[],3,0,1.667,Julio Mateo,2,29,,0,1,23,0
4,0,0.000,1,0,[],1,0,0.667,George Sherrill,3,17,H,0,1,10,1
2,0,0.000,0,2,[],0,0,0.667,Mark Lowe,4,10,H,0,0,5,1
5,0,0.000,1,0,[],2,0,1.000,JJ Putz,5,20,S,0,2,14,0
21,5,0.000,3,5,[],10,1,4.000,AJ Burnett,1,82,L,6,3,55,0
4,1,0.000,1,1,[],1,1,1.000,Scott Downs,2,11,,1,1,7,0
10,0,0.000,2,4,[],1,0,3.000,Brandon League,3,32,,0,3,23,0
26,0,2.450,4,9,[],3,0,7.000,John Maine,1,118,,0,7,69,3
3,0,2.650,1,2,[],0,0,1.000,Duaner Sanchez,2,12,,0,0,7,0
3,0,2.310,1,1,[],0,0,1.000,Billy Wagner,3,11,,0,1,9,0
5,0,4.320,2,1,[],1,0,1.000,Aaron Heilman,4,25,W,0,0,14,1
21,0,6.600,7,6,[],0,0,5.667,Mark Prior,1,103,,0,3,56,5
1,0,4.070,0,1,[],0,0,0.333,Will Ohman,2,3,,0,0,2,0
4,0,5.050,2,1,[],1,0,1.000,Roberto Novoa,3,21,,0,0,13,0
5,0,2.120,1,0,[],2,0,1.000,Scott Eyre,4,16,,0,2,11,0
4,0,5.400,2,0,[],1,0,0.667,Michael Wuertz,5,15,,0,0,9,1
7,1,7.170,1,2,[],3,0,1.000,Glendon Rusch,6,33,L,1,0,20,1
27,2,5.060,5,10,[],6,0,6.333,Pedro Astacio,1,104,,3,4,70,2
2,0,4.470,1,0,[],1,0,0.667,Mike Stanton,2,7,BS,0,0,3,0
3,0,1.460,2,1,[],0,0,1.000,Micah Bowie,3,9,,0,0,4,0
3,0,5.180,3,0,[],0,0,1.000,Saul Rivera,4,8,W,0,0,4,0
26,0,4.160,8,5,[],8,0,6.000,Noah Lowry,1,115,,2,4,77,1
6,0,5.500,2,1,[],2,0,1.000,Brian Wilson,2,27,H,0,0,20,1
3,0,3.270,0,2,[],0,0,1.000,Steve Kline,3,11,H,0,1,6,0
6,2,2.630,1,0,[],2,0,0.667,Armando Benitez,4,29,L,2,1,15,2
28,4,5.520,9,7,[],11,0,7.000,Jon Lieber,1,99,W,4,3,65,0
4,0,6.030,2,0,[],0,0,1.000,Arthur Rhodes,2,17,H,0,1,10,1
4,0,2.680,0,1,[],1,0,1.000,Tom Gordon,3,17,S,0,2,13,0
28,4,2.640,1,13,[],6,2,6.000,Brandon Webb,1,104,L,6,4,62,3
5,0,2.450,1,1,[],1,0,1.000,Randy Choate,2,20,,0,1,11,1
5,0,4.670,3,0,['Chris Coste'],0,0,1.000,Greg Aquino,3,19,,0,0,10,1
23,2,5.060,4,8,[],9,0,4.333,John Rheinecker,1,80,,2,1,51,1
4,0,1.000,1,4,[],0,0,1.667,Wes Littleton,2,13,,0,0,10,0
3,0,4.370,0,0,[],0,0,1.000,CJ Wilson,3,15,H,0,2,7,1
7,4,4.810,1,1,[],3,1,1.000,Francisco Cordero,4,32,BS,4,1,17,1
5,2,2.300,0,1,[],2,1,1.000,Akinori Otsuka,5,15,L,2,2,10,0
22,3,4.730,7,6,[],5,0,5.333,Jaret Wright,1,88,,4,3,55,1
5,0,2.120,2,1,[],0,0,1.667,Ron Villone,2,19,,0,2,12,0
2,2,12.380,0,0,[],1,0,0.000,TJ Beam,3,15,,2,0,8,1
4,1,4.080,0,0,[],4,0,0.000,Scott Proctor,4,11,BS,1,0,9,0
2,0,6.560,2,0,[],0,0,1.000,Shawn Chacon,5,9,W,0,1,6,0
4,0,1.950,1,1,[],1,0,1.000,Mariano Rivera,6,13,S,0,1,9,0
30,4,3.880,4,11,[],8,1,6.667,Aaron Cook,1,102,L,4,4,63,2
1,0,4.230,0,1,[],0,0,0.333,Ray King,2,2,,0,0,2,0
6,2,3.070,2,0,[],2,1,1.000,Ramon Ramirez,3,23,,2,1,13,1
6,0,3.520,2,1,[],1,0,1.000,Jose Mesa,4,26,,0,0,15,2
25,1,4.980,8,7,[],5,1,6.000,Jeff Suppan,1,93,W,1,3,61,2
1,0,5.060,0,1,[],0,0,0.333,Tyler Johnson,2,4,H,0,0,3,0
5,0,2.420,2,2,[],0,0,1.667,Adam Wainwright,3,17,H,0,1,12,0
1,0,4.970,1,0,[],0,0,0.333,Randy Flores,4,7,,0,0,6,0
2,0,3.540,1,0,[],0,0,0.667,Josh Hancock,5,6,,0,1,4,0
25,4,6.800,1,12,[],10,1,5.000,Runelvys Hernandez,1,91,L,4,2,61,2
4,0,7.140,1,1,[],1,0,1.000,Andrew Sisco,2,18,,0,1,11,0
5,0,2.450,2,2,[],2,0,1.333,Leo Nunez,3,16,,0,0,12,0
5,0,5.900,1,3,[],0,0,1.667,Jeremy Affeldt,4,20,,0,1,13,0
24,1,6.500,6,3,[],7,0,5.000,Adam Loewen,1,95,W,1,5,58,3
3,0,4.660,0,2,[],1,0,1.000,Todd Williams,2,10,H,0,1,7,0
7,2,4.120,1,4,[],2,0,1.667,LaTroy Hawkins,3,22,H,2,0,13,0
6,0,2.720,3,1,[],1,0,1.333,Chris Ray,4,21,S,0,0,14,1
27,7,0.000,8,5,[],10,2,5.333,Mark Buehrle,1,93,L,7,3,70,1
7,0,0.000,2,3,[],2,0,2.000,Brandon McCarthy,2,29,,0,1,23,0
4,0,0.000,0,0,[],2,0,0.333,Neal Cotts,3,23,,0,1,14,1
1,0,0.000,0,1,[],0,0,0.333,David Riske,4,2,,0,0,1,0
5,0,0.000,0,2,[],2,0,1.000,Bobby Jenks,5,12,,0,1,9,0
22,3,0.000,7,5,[],6,1,5.000,Carlos Silva,1,96,W,3,3,59,1
5,1,0.000,1,2,[],1,1,1.333,Pat Neshek,2,27,,1,1,19,0
3,0,0.000,0,1,[],1,0,0.667,Dennys Reyes,3,8,H,0,1,6,0
3,0,0.000,0,2,[],1,0,1.000,Juan Rincon,4,12,H,0,1,9,0
3,0,0.000,0,1,[],0,0,1.000,Joe Nathan,5,14,S,0,2,11,0
12,6,5.960,3,2,[],6,2,2.000,Taylor Buchholz,1,39,L,6,1,23,0
18,0,0.000,3,8,[],2,0,5.000,Matthew Kip Albers,2,64,,0,4,36,3
4,0,3.580,0,0,[],1,0,1.000,Russ Springer,3,18,,0,3,13,0
6,2,5.740,0,2,[],3,0,0.667,Brad Lidge,4,22,,2,0,11,1
1,0,3.380,0,1,[],0,0,0.333,Dan Wheeler,5,1,,0,0,1,0
26,1,4.220,7,5,[],6,0,6.667,Elizardo Ramirez,1,101,W,1,8,71,1
1,0,7.300,0,0,[],0,0,0.333,Brian Shackelford,2,7,,0,1,5,0
2,2,4.370,0,0,['Chris Burke'],1,0,0.000,Gary Majewski,3,5,,2,0,3,0
5,1,3.720,1,1,[],3,0,0.667,Bill Bray,4,20,,1,0,12,0
1,0,3.180,0,0,[],0,0,0.333,Todd Coffey,5,5,H,0,1,3,0
4,0,1.170,0,0,[],1,0,1.000,Eddie Guardado,6,17,,0,3,13,0
26,2,0.000,6,11,['Troy Glaus'],5,0,7.000,Joe Blanton,1,87,W,2,4,57,1
3,0,0.000,0,3,[],0,0,1.000,Justin Duchscherer,2,8,H,0,0,7,0
3,0,0.000,0,2,[],0,0,1.000,Huston Street,3,11,S,0,1,8,0
25,4,0.000,7,5,['Frank Thomas'],5,1,5.333,Ted Lilly,1,105,L,4,4,59,4
6,1,0.000,2,1,[],2,0,1.000,Brian Tallet,2,26,,1,0,15,1
7,0,0.000,3,1,[],2,0,1.667,Jeremy Accardo,3,25,,0,0,12,1
22,3,0.000,7,6,[],6,1,5.000,Jason Shell,1,87,L,3,2,51,1
12,1,0.000,2,1,[],5,0,2.000,Oscar Villarreal,2,33,,3,3,27,0
6,0,0.000,1,1,['Matt Treanor'],1,0,1.000,Chad Paronto,3,19,,0,1,9,1
1,0,0.000,1,0,[],0,0,0.333,Jorge Sosa,4,14,,0,0,8,0
2,0,0.000,1,0,[],0,0,0.667,Ken Ray,5,7,,0,1,4,0
22,0,0.000,7,6,[],2,0,6.000,Scott Olsen,1,97,W,0,5,61,2
5,1,0.000,2,0,[],2,1,1.000,Randy Messenger,2,18,,1,1,11,0
5,0,0.000,3,0,[],1,0,1.000,Chris Resop,3,16,,0,0,7,1
4,0,0.000,1,1,[],1,0,1.000,Matt Herges,4,22,,0,1,13,0
20,4,9.530,6,3,['David Eckstein'],6,1,3.333,Rich Hill,1,83,,4,1,48,3
5,0,4.320,1,2,[],0,0,1.667,Michael Wuertz,2,24,,0,2,14,1
4,0,7.090,0,2,[],2,0,0.667,Glendon Rusch,3,7,,0,0,6,0
2,0,5.010,1,0,[],0,0,0.333,Roberto Novoa,4,5,W,0,0,1,1
5,0,3.950,2,0,[],1,0,1.333,Will Ohman,5,24,H,0,2,17,0
3,0,3.490,2,0,[],1,0,0.667,Bob Howry,6,13,H,0,0,9,0
4,0,4.270,0,3,[],2,0,1.000,Ryan Dempster,7,13,S,0,0,9,0
26,4,6.460,3,11,[],10,2,5.667,Jeff Weaver,1,101,,4,2,62,0
3,0,5.060,0,0,[],1,0,0.000,Tyler Johnson,2,14,L,1,0,5,2
6,0,3.460,1,2,[],1,0,1.333,Josh Hancock,3,21,,0,1,14,0
3,0,3.860,1,2,[],0,0,1.000,Braden Looper,4,9,,0,0,5,0
27,3,5.700,9,7,[],6,1,7.000,Livan Hernandez,1,92,W,3,5,64,0
3,0,1.350,1,1,[],0,0,1.000,Micah Bowie,2,10,H,0,1,7,0
5,2,3.750,0,2,[],2,1,1.000,Chad Cordero,3,12,S,2,1,9,0
30,6,4.870,2,10,['Felipe Lopez'],5,2,6.667,Matt Cain,1,106,L,6,7,60,5
1,0,1.370,0,0,[],1,0,0.000,Jonathan Sanchez,2,3,,0,0,1,0
5,0,0.000,1,2,[],1,0,1.333,Vinnie Chulk,3,25,,0,1,15,0
28,2,4.740,9,6,['Shawn Green'],4,2,8.000,Cory Lidle,1,95,W,2,8,68,0
3,0,2.620,1,2,[],0,0,1.000,Tom Gordon,2,15,S,0,0,10,0
28,2,5.040,4,7,['Chase Utley', 'Aaron Rowand'],5,1,6.000,Claudio Vargas,1,106,L,4,8,71,1
3,1,3.380,0,1,[],1,0,0.667,Randy Choate,2,14,,1,1,9,0
2,0,3.350,0,1,[],1,0,0.333,Brandon Medders,3,6,,0,0,4,0
5,0,4.540,1,0,[],2,0,1.000,Greg Aquino,4,23,,0,2,15,0
20,6,0.000,4,3,[],9,3,4.000,Josh Fogg,1,76,,6,5,53,0
5,2,0.000,0,1,['Adrian Gonzalez'],1,1,0.333,Tom Martin,2,20,,2,0,10,2
5,0,0.000,1,3,[],0,0,1.667,Manny Corpas,3,17,,0,1,10,0
8,0,0.000,2,3,[],1,0,2.000,Ramon Ramirez,4,27,,0,1,20,0
8,0,0.000,1,3,[],1,0,2.000,Brian Fuentes,5,29,W,0,2,18,1
26,6,0.000,5,8,['Yorvit Torrealba'],8,0,5.000,Woody Williams,1,100,,6,2,66,2
7,0,0.000,0,4,[],2,0,1.667,Cla Meredith,2,27,H,0,1,19,0
1,0,0.000,0,1,[],0,0,0.333,Alan Embree,3,6,H,0,0,3,0
4,0,0.000,1,2,[],1,0,1.000,Jon Adkins,4,6,H,0,0,5,0
5,2,0.000,0,3,[],3,1,1.000,Trevor Hoffman,5,10,BS,2,0,8,0
3,1,0.000,0,1,[],2,0,0.333,Scott Williamson,6,12,L,1,0,8,0
22,2,4.780,5,4,[],5,0,5.000,Jimmy Gobble,1,94,,2,5,57,2
6,1,4.910,1,2,[],2,1,1.333,Brandon Duckworth,2,17,L,2,1,12,0
3,0,1.500,1,1,[],0,0,0.667,Joe Nelson,3,11,,0,0,6,0
3,2,4.960,0,0,['Kevin Millar'],2,0,0.000,Todd Wellemeyer,4,11,,2,0,6,0
7,0,6.800,3,2,[],0,0,2.000,Andrew Sisco,5,35,,0,1,22,1
29,2,6.570,7,5,[],11,0,5.667,Rodrigo Lopez,1,79,W,2,5,59,1
4,1,7.090,0,1,[],1,0,0.667,Bruce Chen,2,14,H,1,1,9,1
2,0,4.580,1,1,[],0,0,0.667,Todd Williams,3,5,H,0,0,4,0
3,1,4.300,1,0,[],2,0,0.333,LaTroy Hawkins,4,11,H,1,0,6,0
2,0,4.700,1,0,[],0,0,0.333,Kurt Birkins,5,5,H,0,0,1,1
1,0,2.770,1,0,[],0,0,0.333,Chris Britton,6,10,H,0,0,7,0
3,0,2.660,2,1,[],0,0,1.000,Chris Ray,7,13,S,0,0,10,0
29,5,5.820,6,6,[],12,0,5.000,Brandon Backe,1,98,,5,3,62,2
3,0,3.490,3,0,[],0,0,1.000,Russ Springer,2,9,,0,0,6,0
