longest punt return, name, punt return yards, punt returns
5,T Rahming,5,2
21,D Newsome,21,1
0,P Rene,0,1
11,B Banham,18,3
70,J Knight,70,1
1,D Greene,1,1
0,K Toney,-4,1
0,M Hardman,0,1
13,R Davis,13,1
0,T Dunlap,0,2
1,N Cottrell,1,1
0,J Thomas,-6,1
13,B Smith,16,2
20,B Mack,20,1
4,T Jacobs,4,1
1,K Groenweg,-1,2
14,F Nagel,17,2
8,R Lees,8,2
2,P Stricklin,2,1
0,K Lassiter II,-1,1
8,J Bradley,10,3
2,M Shelton,2,1
0,R Sandlin,0,1
6,K Hill,3,2
72,J Williams,109,4
38,J Anderson,38,1
1,R Floyd,1,1
0,J Johnson,0,1
8,T Ellis,8,1
0,D Hodge,28,1
10,J White,23,3
19,M Williams,19,1
9,M Quattlebaum,9,1
26,M Dismuke,26,1
7,J Spielman,7,1
2,N Hobbs,2,1
0,C Sandy,0,1
0,J Holmes,-17,1
28,C Finke,28,1
65,C Lamb,62,2
0,D Stoner,-2,1
14,D Brown,14,1
8,I Harper,8,1
1,K Brewer,1,1
16,R Araujo Lopes,16,1
2,H Grimsley,2,1
4,D Thompkins,4,1
5,J Dunn,5,1
1,A Young,1,1
8,P Carter Jr,8,1
0,M Green,-2,1
18,M Callaway,18,1
15,L Bowden Jr,15,1
14,J Robertson,14,2
4,A Jones,6,2
0,R Paul,-4,3
15,E Moore,13,2
6,T Hennigan,6,1
6,D Bowman,6,1
0,A Wilson,0,1
0,T Vaughns,0,1
9,N Remigio,15,3
15,K Dillon,15,1
21,T Juniel,21,1
0,M Guidry,-2,1
2,M Alexander,2,1
0,J Nathan,-8,1
51,T Jenkins,51,1
0,D Stubbs,-6,1
1,D Sills V,1,1
1,K Washington,1,1
10,J Reagor,10,1
12,C Lacanaria,12,1
2,J Reed,2,1
3,C Tucker,3,1
18,D Knock,18,1
0,K Nelson,0,1
5,M Stevenson,5,1
2,A Jones,2,1
83,D Johnson,106,4
0,D Phillips,-3,1
9,K Brewer,10,3
86,M Hayes,86,1
0,A Williams,-1,2
0,J Williams,-1,1
2,J Knight,2,1
0,M Milton,0,1
17,W Wand,32,3
4,L Botkin,4,1
14,C Duck,14,2
7,P Hart,7,1
12,M Reynolds,12,1
17,R Davis,33,3
27,J Peters,27,1
1,C Tutt,1,1
6,B Thompson,6,1
7,D Collie,7,1
0,J Vickers,0,1
2,N Mitchell,8,2
17,O Anderson,17,1
0,D Snelson,-1,1
1,A Knight,-3,2
25,M Alexander,34,3
14,A Rodgers,17,4
1,T Rahming,1,2
1,R Blackmon,1,2
3,B Covey,11,4
9,D Thompkins,11,2
10,T Brown,10,1
9,V Jefferson,17,3
8,D Ungerer,8,1
9,D Matthews,9,1
0,A Samuel Jr,0,1
1,M Walker,1,2
9,M Hardman,11,2
0,T Godwin,0,1
0,J Thomas,0,1
1,C Davis,1,1
0,D Bratton,0,1
4,N Hobbs,4,2
61,K Groenweg,105,6
16,A Epenesa,16,1
9,A Hooker,9,1
7,N Niemann,7,0
12,B Monty,12,1
6,P Brooks,6,1
4,T Lee,4,1
24,J Bradley,24,1
0,R Burns,0,1
7,T Thomas,8,2
15,J Giles,13,2
8,D Peoples Jones,13,2
19,D Douglas,19,1
16,M Williams,15,3
25,G Campbell Jr,25,1
0,D Thomas,0,1
8,J Springer,15,2
41,D Newsome,82,3
18,S Morgan Jr,18,3
16,C Finke,22,2
10,N Johnson,10,1
9,S Riley,9,1
34,C Lamb,34,1
21,B Willis,21,1
9,C Bolton,9,1
0,D Stoner,-4,1
74,I Harper,90,2
0,D Brown,-20,1
2,I Parker,2,1
26,U Amadi,36,4
0,N Harry,0,1
0,R Moore,0,1
3,J Dunn,3,3
0,C Williams,-4,1
15,K Hamler,10,2
19,B Edwards,15,3
5,Q Watkins,5,1
12,T Veal,17,2
73,I Wright,67,3
2,M Callaway,2,1
2,R Floyd,2,1
7,D Jamison,7,1
47,T Milton,55,2
12,T Dunlap,22,2
3,H White,3,1
38,R Paul,41,2
3,A Wilson,3,1
14,I Langley,14,1
5,D Williams,5,1
0,M Worship,29,1
8,T Ellis,8,1
51,J Thomas,78,2
16,G Dortch,17,2
1,R Araujo Lopes,1,1
18,A Fuller,18,1
5,A Bodden,27,1
0,K Hayes,-9,1
4,S Brown,4,1
9,D Greene,9,1
9,T Juniel,9,1
0,A Smith,0,1
0,C Tucker,-1,1
0,M Dear,0,1
6,M Milton,6,1
0,K Osborn,0,1
1,A Knight,1,1
7,K Groenweg,7,1
1,S Morgan Jr,1,1
13,K Lassiter II,13,3
0,B Jones,0,1
0,Z Tyson,0,2
20,B Banham,26,2
12,J Williams,28,5
9,M Stevenson,17,2
16,K Blanton,16,1
3,D Stewart,3,1
37,K Nelson,37,2
2,T McCants,2,2
4,D Snelson,4,2
32,C Thompson,88,7
16,D Johnson,16,1
10,D Bracy,14,2
23,T Turner,23,1
0,D Hazelton,0,1
8,C Davis,8,3
0,A Fuller,0,1
4,C Lamb,4,1
2,C Tutt,4,2
2,R Davis,2,1
0,S Monday,2,1
46,C Duck,46,1
3,M Jones,4,2
1,T Dunlap,3,1
19,S Brown,43,3
0,N Harry,-5,1
39,D Bowman,39,1
21,M Walker,21,1
20,S Riley,27,2
2,N Remigio,2,1
0,R Blackmon,-5,3
1,T Williams,1,1
15,T Rahming,15,2
6,G Dortch,6,1
4,W Wright,-2,2
15,M Alexander,0,2
0,B Drayton,11,1
7,M Williams,7,1
11,F Swain,30,5
0,P Hart,-1,1
16,T Bass,16,1
3,W Kennedy III,3,2
27,M Hardman,27,1
1,J Harris II,-1,2
7,T Milton,11,2
0,D Stubbs,-3,1
0,M Green,0,1
11,E Patterson,11,1
0,R Malone,-5,1
0,D Bouvier,0,1
31,E Barnett,31,1
14,B Sowards,21,2
14,A Young,19,2
0,S Hampton,-5,1
65,D Dallas,71,3
3,R Araujo Lopes,3,1
0,M Ffrench,-2,1
5,A Wilson,4,2
13,D Newsome,13,2
39,M Hayes,39,1
12,A Conway,19,5
7,R Lees,7,1
33,S Banks,33,1
23,K Hill,29,2
1,T Jacobs,-2,2
0,J Myers,-1,1
5,I Harper,10,2
9,A Jones,23,3
21,J Springer,21,2
4,J Anderson,6,2
5,T Page,5,1
0,J Proche,0,1
0,R Paul,-1,1
3,J Giles,-1,3
17,J McInnis,17,1
0,W Wand,0,1
22,T Irwin,22,1
22,T Vaughns,22,1
7,C Finke,7,1
12,B Covey,15,2
0,J Field,-2,1
12,Q Watkins,1,2
0,S Wise,8,1
7,K Brewer,4,2
25,M Callaway,25,1
0,J Dunn,0,1
69,D Douglas,69,1
4,C Tucker,4,1
3,A Fuller,4,2
36,J Waddle,36,1
16,M Hardman,16,2
3,C Duck,3,1
7,E Patterson,7,2
0,R Malone,-1,1
0,A Williams,0,3
10,N Remigio,10,2
21,M Wilson,23,2
42,O Anderson,42,2
9,A Rodgers,0,5
3,R Araujo Lopes,3,1
0,M Taylor,-1,1
8,T Lee,8,1
5,A Wilson,5,1
21,T Thomas,34,3
6,K Hill,9,2
1,R Lees,1,1
0,C Lamb,-1,1
21,B Edwards,21,2
22,J Knight,25,2
13,D Hazelton,25,2
0,M Williams,-1,1
4,J Springer,8,2
3,M Reynolds,4,2
3,C Duck,3,1
41,R Rivers,41,1
17,B Aiyuk,17,1
14,B Banham,14,1
9,E Patterson,12,2
8,A Jones,9,2
0,J Nathan,0,1
9,K Brewer,9,2
6,A Wilson,6,1
0,C Tucker,-1,1
0,G Binkley,0,1
30,K Nelson,30,1
1,P White,1,1
28,M Williams,37,2
21,D Johnson,21,1
0,M Alexander,0,1
15,M Shelton,21,2
39,A Miranda,39,1
12,S Sanitoa,12,1
9,E Ford,9,0
4,J Ward,4,1
12,C Powell,12,1
3,D Coxie,3,1
3,J Williams,3,1
5,A Bachman,5,1
3,M Jones,3,1
0,N Remigio,0,2
58,J Reagor,70,3
10,D Randall,10,1
0,I Wright,-2,1
14,T Rahming,29,3
4,J Dunn,7,4
35,D Dallas,36,2
0,R Moore,0,1
4,R Davis,4,1
4,T Harris,4,1
0,D Sills V,-1,1
5,C Lamb,5,1
10,A Rodgers,10,2
1,C Finke,1,1
20,K Hudson,20,1
9,J Woods,9,1
7,D Peoples Jones,7,1
3,F Swain,3,1
3,B Edmonds,3,1
1,W Wand,1,2
11,B Kemp,31,3
4,A Knight,6,2
6,B Watts,4,2
0,J Johnson,0,1
0,R Floyd,-7,1
9,U Amadi,9,1
5,J Nailor,13,4
5,M Wilson,4,3
17,R Araujo Lopes,33,3
21,R Paul,21,1
14,T Thomas,21,2
6,D Simpkins,0,3
2,J Jefferson,1,2
9,M Dear,9,2
0,A Brule,0,1
4,K Groeneweg,4,1
9,A Fuller,8,3
1,K Hamler,1,2
58,L Bowden Jr,68,2
7,J Waddle,7,1
