longest reception, name, receiving conversions, receiving touchdowns, receiving yards, receptions, targets
17,Donte Stallworth,0,0,17,1,
7,Boo Williams,0,0,7,1,
5,James Fenderson,1,0,5,1,
79,Marvin Harrison,0,3,158,6,
18,Marcus Pollard,0,0,63,4,
17,Ricky Williams,0,1,40,4,
14,Reggie Wayne,0,0,26,3,
12,Dominic Rhodes,0,1,16,2,
13,Troy Walters,0,0,13,1,
11,Dallas Clark,0,1,11,1,
38,Santana Moss,0,0,65,5,
14,Curtis Martin,0,0,51,5,
22,Wayne Chrebet,0,0,37,4,
13,Curtis Conway,0,0,24,2,
17,Jerald Sowell,0,0,21,3,
19,Chris Baker,0,0,19,1,
2,Anthony Becht,0,0,2,1,
42,Joey Galloway,0,0,100,5,
20,Richie Anderson,0,0,46,4,
13,Antonio Bryant,0,1,13,1,
6,Troy Hambrick,0,0,6,1,
24,Hines Ward,0,0,76,9,
38,Plaxico Burress,0,0,64,4,
12,Amos Zereoue,0,0,48,6,
20,Antwaan Randle El,0,0,47,5,
26,Chris Doering,0,0,44,3,
20,Jay Riemersma,0,0,44,3,
9,Lee Mays,0,0,9,1,
29,Justin McCareins,0,1,81,5,
42,Drew Bennett,0,1,52,2,
10,Erron Kinney,0,1,19,4,
5,Shad Meier,0,0,5,1,
4,Derrick Mason,0,0,4,1,
3,Robert Holcombe,0,0,3,1,
-3,Eddie George,0,0,-3,1,
29,Jerry Rice,0,0,126,7,
36,Tim Brown,0,1,110,6,
10,Doug Jolley,0,1,47,7,
36,Alvis Whitted,0,1,44,3,
12,Zack Crockett,0,0,12,1,
8,Charlie Garner,0,0,8,1,
1,Tyrone Wheatley,0,0,1,1,
37,Dondre Gilliam,0,0,67,4,
17,Antonio Gates,0,0,30,2,
11,Justin Peelle,0,1,24,3,
10,LaDainian Tomlinson,0,0,24,7,
23,Kassim Osgood,0,0,23,1,
21,Drew Brees,0,1,21,1,
10,Eric Parker,0,0,10,1,
11,Lorenzo Neal,0,0,9,3,
20,Torry Holt,0,1,133,12,
22,Isaac Bruce,0,0,58,4,
11,Dane Looker,0,1,27,4,
11,Brandon Manumaleuna,0,0,21,3,
12,Arlen Harris,0,0,18,3,
8,Lamar Gordon,0,0,8,1,
7,Mike Furrey,0,0,7,1,
31,Anquan Boldin,0,0,86,7,
24,Bryant Johnson,0,0,40,3,
5,James Hodgins,0,0,6,2,
3,Marcel Shipp,0,0,3,1,
24,Andre Johnson,0,0,97,8,
14,D Davis,0,0,38,4,
24,Jabar Gaffney,0,1,38,3,
16,Jabari Holloway,0,0,23,2,
6,Moran Norris,0,0,16,3,
7,Billy Miller,0,0,13,2,
9,Corey Bradford,0,0,9,1,
84,Troy Edwards,0,1,111,3,
32,Marc Edwards,0,0,41,4,
11,Fred Taylor,0,0,27,4,
14,Matt Hatchette,0,0,25,2,
22,Jimmy Redmond,0,0,22,1,
14,JJ Stokes,0,0,22,2,
10,Cortez Hankton,0,0,15,2,
24,Laveranues Coles,0,0,62,5,
30,Chad Morton,0,0,30,1,
25,Trung Canidate,0,0,25,1,
14,Rod Gardner,0,0,19,2,
11,Rock Cartwright,0,0,11,1,
20,Troy Brown,0,0,60,7,
29,David Givens,0,1,57,4,
22,Daniel Graham,0,0,54,3,
17,Deion Branch,0,0,38,3,
16,Christian Fauria,0,0,31,3,
14,Larry Centers,0,1,26,3,
16,Antowain Smith,0,0,16,1,
7,Kevin Faulk,0,0,7,1,
22,Desmond Clark,0,0,63,6,
10,David Terrell,0,0,48,7,
18,Marty Booker,0,0,34,3,
14,Dez White,0,0,26,2,
13,Rabih Abdullah,0,0,14,2,
6,Dustin Lyman,0,0,6,1,
3,Stanley Pritchett,0,0,6,2,
6,Anthony Thomas,0,0,4,2,
23,Donald Driver,0,0,50,4,
14,William Henderson,0,1,47,4,
12,Javon Walker,0,1,41,5,
24,Bubba Franks,0,1,39,3,
10,Tony Fisher,0,0,12,2,
4,Ahman Green,0,0,4,4,
47,Peerless Price,0,1,168,12,
24,Warrick Dunn,0,0,83,6,
33,Quentin McCord,0,0,42,2,
12,Alge Crumpler,0,0,31,4,
9,TJ Duckett,0,0,10,2,
10,Brian Kozlowski,0,0,10,1,
8,Jimmy Farris,0,1,8,1,
32,Randy Moss,0,2,81,5,
52,Nate Burleson,0,0,71,3,
51,Kelly Campbell,0,0,49,2,
20,Onterrio Smith,1,0,23,2,
12,Moe Williams,0,0,15,2,
28,Eric Moulds,0,0,99,9,
18,Sam Gash,0,0,32,3,
14,Bobby Shaw,0,0,26,3,
20,Mark Campbell,0,0,20,1,
20,Josh Reed,0,0,20,1,
9,Travis Henry,0,1,14,2,
20,Peter Warrick,0,0,78,7,
12,Chad Johnson,0,0,59,6,
10,Tony Stewart,0,0,35,5,
9,Kelley Washington,0,0,18,2,
7,Jeremi Johnson,0,0,11,3,
10,Rudi Johnson,0,0,10,1,
8,Reggie Kelly,0,0,8,1,
6,Brandon Bennett,0,0,6,1,
16,Muhsin Muhammad,0,0,42,5,
14,Mike Seidman,0,0,24,2,
7,Ricky Proehl,0,0,22,4,
16,Kris Mangum,0,0,16,1,
13,Steve Smith,0,0,13,1,
4,Brad Hoover,0,0,4,1,
3,Stephen Davis,0,0,3,1,
39,Deuce McAllister,0,0,59,4,
21,Joe Horn,0,1,56,4,
27,Ernie Conwell,0,0,44,4,
15,Donte Stallworth,0,0,15,1,
7,Jerome Pathon,0,0,7,1,
7,Boo Williams,0,0,7,1,
1,Terrelle Smith,0,0,1,1,
48,Marty Booker,0,1,94,4,
29,Dez White,0,0,48,4,
11,Desmond Clark,0,0,19,2,
5,Dustin Lyman,0,0,5,1,
2,Stanley Pritchett,0,0,2,1,
-8,Olin Kreutz,0,0,-8,1,
21,Jerry Rice,0,0,51,3,
21,Tim Brown,0,0,43,3,
17,Doug Jolley,0,0,35,5,
20,Teyo Johnson,0,0,20,1,
16,Tyrone Wheatley,0,0,16,1,
6,Ronald Curry,0,0,10,2,
9,Zack Crockett,0,0,9,1,
3,Charlie Garner,0,0,3,1,
51,Terry Glenn,0,1,104,4,
24,Joey Galloway,0,0,46,2,
18,Jason Witten,0,0,41,4,
18,Richie Anderson,0,1,38,4,
8,Aveion Cason,0,0,24,3,
11,Antonio Bryant,0,0,16,2,
8,Troy Hambrick,0,0,8,1,
12,Freddie Jones,0,0,39,4,
13,Anquan Boldin,0,0,33,3,
24,Bryan Gilmore,0,1,30,2,
7,Nate Poole,0,0,7,1,
6,Bryant Johnson,0,0,6,1,
4,James Hodgins,0,0,4,1,
6,Emmitt Smith,0,0,2,2,
34,Donald Driver,0,1,72,7,
20,Bubba Franks,0,0,40,3,
14,William Henderson,0,1,28,3,
14,Antonio Freeman,0,0,14,1,
8,Javon Walker,0,0,14,2,
7,Ahman Green,0,0,7,1,
5,Robert Ferguson,0,0,5,1,
5,Wesley Walls,0,0,5,1,
13,Koren Robinson,0,0,76,8,
20,Darrell Jackson,0,0,58,4,
24,Bobby Engram,0,0,45,3,
9,Itula Mili,0,0,31,4,
12,Shaun Alexander,0,0,13,3,
2,Jerramy Stevens,0,0,2,1,
36,Joe Smith,0,0,137,8,
60,Fred Taylor,0,1,77,3,
45,Matt Hatchette,0,0,45,1,
18,Troy Edwards,0,1,39,3,
12,Marc Edwards,0,0,26,3,
12,Kyle Brady,0,0,12,1,
46,David Boston,0,2,181,14,
33,Eric Parker,0,1,44,2,
22,Tim Dwight,0,0,31,2,
20,LaDainian Tomlinson,0,0,30,4,
8,Antonio Gates,0,0,8,1,
2,Lorenzo Neal,0,0,2,1,
23,Tony Gonzalez,0,1,47,3,
28,Johnnie Morton,0,1,28,1,
9,Dante Hall,0,0,17,3,
10,Priest Holmes,0,0,14,4,
12,Eddie Kennison,0,0,14,2,
6,Tony Richardson,0,0,9,2,
20,Rod Smith,0,0,130,8,
72,Clinton Portis,0,0,79,5,
21,Shannon Sharpe,0,0,40,3,
21,Ashley Lelie,0,0,36,3,
6,Dwayne Carswell,0,1,6,1,
1,Mike Anderson,0,0,1,1,
23,Deion Branch,0,0,68,5,
58,Troy Brown,0,1,64,2,
18,Christian Fauria,0,0,33,2,
11,Antowain Smith,0,0,23,3,
11,Larry Centers,0,0,18,4,
13,David Patten,0,0,13,1,
24,Derrick Mason,0,0,99,8,
45,Tyrone Calico,1,0,92,3,
43,Justin McCareins,0,0,72,2,
15,Drew Bennett,0,0,41,3,
11,Robert Holcombe,0,0,15,2,
8,Erron Kinney,0,0,14,2,
14,Shad Meier,0,0,14,1,
8,Eddie George,0,0,13,2,
20,Jeremy Shockey,0,0,110,11,
22,Ike Hilliard,0,0,73,8,
21,Amani Toomer,0,0,38,3,
9,Tiki Barber,0,0,28,4,
5,Jim Finn,0,0,14,3,
8,Tim Carter,0,0,8,1,
5,Delvin Joyce,0,0,5,1,
33,Randy McMichael,0,0,57,2,
25,Rob Konrad,0,0,32,2,
16,Derrius Thompson,0,0,22,2,
11,Ricky Williams,0,0,20,2,
9,Chris Chambers,0,0,19,3,
9,James McKnight,0,0,17,2,
0,Obafemi Ayanbadejo,0,0,0,1,
39,Freddie Mitchell,0,0,39,1,
25,LJ Smith,0,0,39,4,
19,James Thrash,0,0,26,2,
17,Todd Pinkston,0,0,22,2,
11,Brian Westbrook,0,0,15,4,
10,Jon Ritchie,0,1,14,2,
2,Billy McMullen,0,0,2,1,
32,Darnerien McCants,0,1,79,4,
30,Laveranues Coles,0,0,60,5,
12,Ladell Betts,0,0,27,3,
11,Rod Gardner,0,0,25,3,
13,Chad Morton,0,0,24,2,
7,Trung Canidate,0,0,18,3,
10,Robert Royal,0,0,17,2,
9,Rock Cartwright,0,0,9,1,
8,Pat Johnson,0,0,8,1,
4,Taylor Jacobs,0,0,4,1,
16,Amos Zereoue,0,0,57,7,
30,Hines Ward,0,0,55,2,
11,Antwaan Randle El,0,0,25,3,
19,Plaxico Burress,0,0,19,1,
5,Jerame Tuman,0,0,5,1,
19,Dennis Northcutt,0,0,58,5,
32,Quincy Morgan,0,0,51,4,
23,Andre Davis,0,1,32,3,
17,Steve Heiden,0,0,30,2,
9,Kevin Johnson,0,1,20,3,
6,Andre King,0,0,6,1,
6,Darnell Sanders,0,0,6,1,
5,William Green,0,0,5,1,
30,Terrell Owens,0,1,79,5,
22,Kevan Barlow,0,0,33,2,
26,Brandon Lloyd,0,0,26,1,
6,Tai Streets,0,0,21,4,
14,Aaron Walker,0,1,14,1,
10,Garrison Hearst,0,0,10,1,
9,Jed Weaver,0,0,9,1,
37,Mikhael Ricks,0,1,76,4,
21,Charles Rogers,0,0,51,4,
18,Az Zahir Hakim,0,0,26,3,
12,Casey Fitzsimmons,0,0,22,2,
10,Cory Schlesinger,0,0,21,3,
12,Olandis Gary,0,0,14,2,
9,Shawn Bryson,0,0,9,1,
2,Bill Schroeder,0,0,2,1,
74,Keenan McCardell,0,2,106,4,
15,Ken Dilger,0,0,63,6,
25,Keyshawn Johnson,0,0,62,4,
20,Michael Pittman,0,0,35,4,
17,Mike Alstott,0,0,25,2,
11,Reggie Barlow,0,1,14,2,
7,Thomas Jones,0,0,10,2,
3,Jameel Cook,0,0,3,1,
0,Aaron Stecker,0,0,0,1,
52,Marvin Harrison,0,2,176,11,
16,Reggie Wayne,0,0,59,4,
31,Marcus Pollard,0,0,44,2,
15,Troy Walters,0,0,42,4,
11,Ricky Williams,0,0,38,7,
11,Dallas Clark,0,0,23,5,
4,Dominic Rhodes,0,0,4,1,
31,Anquan Boldin,0,0,95,6,
14,Freddie Jones,0,1,60,7,
34,Marcel Shipp,0,0,47,5,
16,Nate Poole,0,0,22,2,
14,Bryan Gilmore,0,1,14,1,
9,James Hodgins,0,0,9,1,
10,Chester Taylor,0,0,25,3,
17,Terry Jones,0,0,17,1,
9,Travis Taylor,0,0,17,2,
7,Marcus Robinson,0,0,7,1,
7,Frank Sanders,0,0,7,1,
2,Todd Heap,0,0,2,1,
17,Dennis Northcutt,0,0,54,5,
17,Jamel White,0,0,30,3,
17,Andre Davis,0,0,17,1,
9,Kevin Johnson,0,0,17,2,
10,Quincy Morgan,0,0,14,3,
-2,William Green,0,0,-2,1,
-3,Tim Couch,0,0,-3,1,
14,Charlie Garner,0,0,51,9,
32,Alvis Whitted,0,0,40,2,
10,Tim Johnson,0,1,21,3,
9,Doug Jolley,0,0,20,3,
10,Jerry Rice,0,0,19,2,
8,Tim Brown,0,0,14,2,
37,Joey Galloway,0,0,56,2,
49,Antonio Bryant,0,0,49,1,
15,Terry Glenn,0,0,41,5,
10,Richie Anderson,0,0,16,3,
7,Troy Hambrick,0,0,14,2,
8,Dan Campbell,0,0,8,1,
-1,Aveion Cason,0,0,-1,1,
52,Duce Staley,0,1,66,3,
27,Freddie Mitchell,0,0,27,1,
6,James Thrash,0,0,15,3,
9,Chad Lewis,0,0,9,1,
5,LJ Smith,0,0,5,1,
2,Correll Buckhalter,0,0,2,1,
2,Jon Ritchie,0,0,2,1,
38,Rod Smith,0,1,70,4,
13,Shannon Sharpe,0,1,55,6,
10,Clinton Portis,0,0,26,5,
16,Ed McCaffrey,0,0,16,1,
5,Ashley Lelie,0,0,5,1,
19,Hines Ward,0,0,81,8,
23,Plaxico Burress,0,0,60,5,
13,Dan Kreider,0,0,13,1,
8,Amos Zereoue,0,0,9,2,
7,Jerome Bettis,0,0,7,1,
7,Antwaan Randle El,0,0,7,1,
6,Jay Riemersma,0,0,6,1,
3,Verron Haynes,0,0,3,1,
36,Wesley Walls,0,0,64,4,
26,Donald Driver,0,0,59,7,
21,Ahman Green,0,1,51,6,
23,Robert Ferguson,0,0,36,2,
25,Javon Walker,0,0,25,1,
12,Tony Fisher,0,0,18,2,
10,William Henderson,0,0,10,1,
8,Antonio Freeman,0,0,8,1,
1,Bubba Franks,0,1,1,1,
67,Tony Gonzalez,0,1,121,4,
38,Johnnie Morton,0,1,109,6,
17,Priest Holmes,0,0,59,6,
51,Eddie Kennison,0,1,57,2,
16,Dante Hall,0,0,38,5,
8,Tony Richardson,0,0,9,3,
7,Marc Boerigter,0,0,7,1,
33,Marvin Harrison,0,0,119,8,
33,Reggie Wayne,0,1,71,4,
23,Troy Walters,0,0,42,3,
22,Dallas Clark,0,0,31,2,
11,Marcus Pollard,0,0,27,3,
4,Ricky Williams,0,0,7,2,
-4,James Mungro,0,0,-4,1,
52,Steve Smith,0,1,103,6,
47,DeShaun Foster,0,0,54,2,
6,Muhsin Muhammad,0,0,10,2,
9,Brad Hoover,0,0,9,1,
5,Kris Mangum,0,0,5,1,
21,Joe Smith,0,0,65,6,
17,Fred Taylor,0,0,64,8,
19,Kyle Brady,0,0,37,3,
31,David Allen,0,0,31,1,
15,Troy Edwards,0,0,29,3,
11,Matt Hatchette,0,0,16,2,
14,LaBrandon Toefield,0,0,14,1,
12,Obafemi Ayanbadejo,0,0,42,6,
33,James McKnight,0,0,33,1,
14,Randy McMichael,0,0,27,2,
9,Chris Chambers,0,0,17,2,
16,Derrius Thompson,0,0,16,1,
12,Travis Minor,0,0,12,2,
39,David Patten,0,0,55,3,
21,David Givens,0,0,21,1,
15,Bethel Johnson,0,0,15,1,
8,Troy Brown,0,0,8,1,
7,Christian Fauria,0,0,7,1,
6,Kevin Faulk,0,0,6,1,
23,Jeremy Shockey,0,0,80,8,
14,Ike Hilliard,0,0,58,5,
27,Marcellus Rivers,0,0,49,4,
9,Tiki Barber,0,0,48,8,
11,Amani Toomer,0,0,40,4,
7,Tim Carter,0,0,20,3,
11,Jim Finn,0,0,16,2,
3,Visanthe Shiancoe,0,0,3,1,
22,Jerome Pathon,0,0,55,4,
16,Joe Horn,0,1,30,3,
21,Donte Stallworth,0,0,21,1,
12,Boo Williams,0,0,21,2,
9,Deuce McAllister,0,0,14,2,
9,Ernie Conwell,0,1,12,2,
36,Dez White,0,1,91,5,
16,Desmond Clark,0,0,23,2,
22,Ahmad Merritt,0,0,22,1,
11,Marty Booker,0,0,11,1,
5,David Terrell,0,0,5,1,
22,Anthony Becht,0,2,41,3,
24,Curtis Conway,0,0,41,2,
9,Santana Moss,0,1,16,3,
16,Jerald Sowell,0,0,16,1,
10,Wayne Chrebet,0,0,10,1,
6,Chris Baker,0,0,6,1,
16,Bobby Shaw,0,0,58,6,
20,Josh Reed,0,0,42,3,
12,Travis Henry,0,0,35,7,
11,Clarence Coleman,0,0,27,3,
8,Mark Campbell,0,0,19,3,
18,Sam Aiken,0,0,18,1,
3,Joe Burns,0,0,3,1,
23,Darrell Jackson,0,0,55,5,
22,Shaun Alexander,0,0,46,3,
27,Mack Strong,0,0,36,2,
18,Koren Robinson,0,0,32,3,
9,Bobby Engram,0,0,23,3,
15,Itula Mili,0,1,15,1,
29,Tai Streets,0,0,77,5,
13,Terrell Owens,0,0,36,4,
16,Cedrick Wilson,0,0,35,4,
9,Jed Weaver,0,0,16,2,
4,Garrison Hearst,0,0,4,1,
50,Derrick Mason,0,3,177,6,
26,Tyrone Calico,0,0,92,4,
44,Justin McCareins,0,0,68,2,
18,Drew Bennett,0,0,29,2,
22,Eddie George,0,0,22,1,
11,Chris Brown,0,0,21,2,
12,Erron Kinney,0,0,12,1,
65,Corey Bradford,0,1,127,5,
17,D Davis,0,0,70,7,
33,Andre Johnson,0,0,49,2,
16,Billy Miller,0,0,47,6,
33,Jabari Holloway,0,0,40,2,
19,Tony Hollings,0,0,19,1,
13,Derick Armstrong,0,1,13,1,
6,Stacey Mack,0,0,6,1,
22,Rod Gardner,0,0,88,9,
22,Laveranues Coles,0,0,60,6,
29,Darnerien McCants,0,1,52,4,
15,Byron Chamberlain,0,0,23,3,
8,Ladell Betts,0,0,15,2,
8,Rock Cartwright,0,0,8,1,
39,Keyshawn Johnson,0,1,80,4,
27,Keenan McCardell,0,0,77,5,
18,Michael Pittman,0,0,33,3,
14,Jameel Cook,0,0,29,3,
11,Todd Yoder,0,2,28,4,
11,Thomas Jones,0,0,11,1,
6,Ken Dilger,0,0,6,1,
4,Will Heller,0,1,4,1,
28,Torry Holt,0,2,161,11,
33,Isaac Bruce,0,0,87,4,
39,Brandon Manumaleuna,0,0,56,3,
13,Dane Looker,0,0,43,4,
26,Arlen Harris,0,0,26,1,
4,Cameron Cleeland,0,0,4,1,
30,Brian Finneran,0,0,55,3,
33,Quentin McCord,0,0,33,1,
24,Alge Crumpler,0,0,30,2,
9,Warrick Dunn,0,0,18,3,
8,Peerless Price,0,0,8,1,
7,TJ Duckett,0,0,7,1,
4,Justin Griffith,0,0,4,1,
19,Peerless Price,0,0,38,3,
31,Alge Crumpler,0,0,37,2,
18,Brian Finneran,0,1,32,2,
4,Warrick Dunn,0,0,8,2,
32,Joe Horn,0,1,133,8,
69,Donte Stallworth,0,1,69,1,
40,Jerome Pathon,0,0,65,4,
23,Ernie Conwell,0,0,36,2,
12,Boo Williams,0,1,32,4,
7,Michael L Lewis,0,0,12,2,
5,Walter Rasby,0,0,5,1,
0,Deuce McAllister,0,0,0,1,
26,Josh Reed,0,1,109,8,
23,Mark Campbell,0,0,36,3,
25,Ryan Neufeld,0,0,25,1,
13,Bobby Shaw,0,0,23,3,
12,Clarence Coleman,0,0,22,2,
16,Sam Gash,0,0,16,1,
13,Travis Henry,0,0,13,1,
47,Laveranues Coles,0,0,58,3,
25,Rod Gardner,0,1,28,2,
11,Darnerien McCants,0,0,17,2,
9,Pat Johnson,0,0,9,1,
4,Bryan Johnson,0,0,4,1,
67,Steve Smith,0,1,151,10,
60,Muhsin Muhammad,0,0,70,2,
12,Nick Goings,0,1,38,4,
12,Kris Mangum,0,0,34,4,
17,Brad Hoover,0,0,25,3,
11,DeShaun Foster,0,0,20,4,
9,Ricky Proehl,0,0,12,2,
9,Stephen Davis,0,0,9,1,
3,Rod Smart,0,0,3,1,
48,Drew Bennett,0,1,97,4,
50,Eddie Berlin,0,1,50,1,
20,Derrick Mason,0,0,39,2,
20,Tyrone Calico,0,0,20,1,
17,Justin McCareins,0,0,17,1,
8,Erron Kinney,0,0,10,2,
4,Steve McNair,0,0,4,1,
3,Robert Holcombe,0,0,3,1,
82,Chad Johnson,0,1,130,5,
45,Matt Schobel,0,1,62,2,
21,Peter Warrick,0,1,43,4,
17,Tony Stewart,0,0,17,1,
14,Corey Dillon,0,0,16,2,
5,Jeremi Johnson,0,0,5,1,
1,Reggie Kelly,0,0,1,1,
73,Travis Taylor,0,2,138,4,
31,Todd Heap,2,0,129,7,
15,Terry Jones,0,0,15,1,
8,Jamal Lewis,0,0,8,1,
8,Frank Sanders,0,0,8,1,
4,Alan Ricard,0,0,4,1,
16,Dennis Northcutt,0,1,54,5,
24,Kevin Johnson,0,0,53,5,
15,James Jackson,0,0,22,2,
13,Quincy Morgan,0,0,22,3,
11,Steve Heiden,0,0,15,3,
9,Jamel White,0,0,11,2,
8,Andre Davis,0,0,8,1,
4,William Green,0,0,4,1,
2,Darnell Sanders,0,1,3,2,
16,Eric Parker,0,0,22,2,
11,LaDainian Tomlinson,0,0,21,3,
17,Tim Dwight,0,0,17,1,
11,David Boston,0,0,10,2,
4,Josh Norman,0,0,4,1,
14,Scotty Anderson,0,0,27,3,
26,Bill Schroeder,0,0,26,1,
8,Cory Schlesinger,0,0,15,3,
5,Shawn Bryson,0,0,9,2,
4,Az Zahir Hakim,0,0,4,1,
20,Terry Glenn,0,3,75,6,
23,Antonio Bryant,0,0,57,4,
18,Dan Campbell,0,0,28,2,
12,Aveion Cason,0,0,20,2,
8,Troy Hambrick,0,0,15,2,
5,Richie Anderson,0,0,3,3,
22,Randy McMichael,0,0,102,8,
31,Derrius Thompson,0,0,65,3,
13,Chris Chambers,0,1,30,3,
16,James McKnight,0,0,16,1,
7,Ricky Williams,0,0,9,2,
10,Obafemi Ayanbadejo,0,0,8,3,
82,Troy Brown,0,1,131,6,
20,Deion Branch,0,0,62,6,
24,David Givens,0,1,34,3,
9,Kevin Faulk,0,0,31,5,
8,Christian Fauria,0,0,16,2,
7,Daniel Graham,0,0,9,2,
44,Randy Moss,0,0,151,10,
23,Moe Williams,0,1,50,4,
47,Kelly Campbell,0,1,47,1,
10,Charles Stackhouse,0,0,16,3,
13,Jimmy Kleinsasser,0,0,13,1,
20,Shannon Sharpe,0,0,79,7,
25,Ashley Lelie,0,0,43,3,
29,Clinton Portis,0,0,43,3,
11,Reuben Droughns,0,0,28,3,
11,Rod Smith,0,0,24,3,
5,Adrian Madise,0,0,5,1,
1,Mike Anderson,0,1,1,1,
20,Amani Toomer,0,0,54,4,
14,Tiki Barber,0,0,34,5,
12,Marcellus Rivers,0,0,31,4,
9,Jeremy Shockey,0,1,23,5,
11,Tim Carter,0,0,11,1,
11,Ike Hilliard,0,0,11,1,
7,Jim Finn,0,0,10,2,
25,LJ Smith,0,0,25,1,
8,Chad Lewis,0,0,15,2,
6,Brian Westbrook,0,0,11,3,
6,Todd Pinkston,0,0,6,1,
4,Duce Staley,0,0,4,1,
3,Jon Ritchie,0,0,3,1,
25,Bobby Engram,0,1,73,6,
32,Koren Robinson,0,0,65,3,
21,Darrell Jackson,0,0,31,2,
7,Shaun Alexander,0,0,21,4,
9,Mack Strong,0,0,18,3,
7,Itula Mili,0,0,7,1,
8,Dez White,0,0,35,6,
13,David Terrell,0,0,34,4,
21,Justin Gage,0,0,26,2,
7,Desmond Clark,0,0,19,3,
12,Dustin Lyman,0,0,19,2,
11,Bobby Wade,0,0,11,1,
5,Adrian Peterson,0,0,5,1,
75,Terrell Owens,0,1,152,6,
26,Garrison Hearst,0,0,38,3,
15,Tai Streets,0,1,34,3,
16,Jed Weaver,0,0,16,1,
8,Cedrick Wilson,0,0,13,2,
75,Keenan McCardell,0,1,119,3,
14,Michael Pittman,0,0,60,10,
10,Jameel Cook,0,0,19,3,
19,Karl Williams,0,0,19,1,
12,Todd Yoder,0,0,12,1,
11,Will Heller,0,0,11,1,
6,Thomas Jones,0,0,11,2,
5,Ken Dilger,0,0,5,1,
3,Aaron Stecker,0,0,5,2,
4,Keyshawn Johnson,0,0,4,1,
26,Isaac Bruce,0,0,129,9,
39,Torry Holt,0,2,67,4,
20,Dane Looker,0,1,31,2,
20,Brandon Manumaleuna,0,0,23,4,
2,Arlen Harris,0,0,2,2,
-5,Shaun McDonald,0,0,-5,1,
21,Ahman Green,0,1,62,6,
19,Donald Driver,0,0,53,4,
14,David Martin,0,0,27,2,
15,Bubba Franks,0,0,26,4,
26,Javon Walker,0,0,26,1,
25,Robert Ferguson,0,0,25,1,
16,Wesley Walls,0,0,16,1,
14,William Henderson,0,1,15,2,
10,Najeh Davenport,0,0,10,1,
8,Antonio Freeman,0,0,8,1,
37,Andre Johnson,0,0,71,3,
12,D Davis,0,0,70,9,
14,Billy Miller,0,0,14,1,
8,Jabar Gaffney,0,0,8,1,
7,Corey Bradford,0,0,7,1,
25,Santana Moss,0,1,111,6,
16,Anthony Becht,0,0,30,2,
21,Jerald Sowell,0,0,29,3,
5,LaMont Jordan,0,0,8,2,
3,Curtis Conway,0,0,3,1,
1,Curtis Martin,0,0,1,1,
19,Charlie Garner,0,0,71,8,
23,Jerry Rice,0,0,71,5,
35,Jerry Porter,0,0,69,4,
15,Tim Brown,0,0,42,4,
20,Tyrone Wheatley,0,0,20,1,
8,Tim Johnson,0,0,8,1,
5,Zack Crockett,0,0,5,1,
0,Doug Jolley,0,0,0,1,
-4,Justin Fargas,0,0,-4,1,
40,Tony Gonzalez,0,0,87,3,
25,Priest Holmes,0,0,50,4,
43,Eddie Kennison,0,0,43,1,
12,Johnnie Morton,0,0,19,2,
7,Tony Richardson,0,0,7,1,
19,Anquan Boldin,0,0,29,3,
8,Freddie Jones,0,0,22,3,
10,Bryan Gilmore,0,0,18,2,
9,Bryant Johnson,0,0,18,2,
6,James Hodgins,0,0,6,2,
2,Marcel Shipp,0,0,4,2,
16,Terrell Owens,0,0,53,6,
18,Kevan Barlow,0,0,26,4,
25,Garrison Hearst,0,0,25,1,
16,Tai Streets,0,0,21,2,
17,Fred Beasley,0,0,17,1,
13,Jed Weaver,0,0,13,1,
33,Todd Heap,0,0,54,3,
11,Jamal Lewis,0,0,28,3,
9,Frank Sanders,0,0,21,3,
10,Alan Ricard,0,0,10,1,
8,Chester Taylor,0,0,10,2,
5,Terry Jones,0,1,9,2,
5,Travis Taylor,0,0,5,1,
7,Clinton Portis,0,0,29,6,
13,Ashley Lelie,0,0,28,3,
7,Rod Smith,0,0,23,4,
19,Dwayne Carswell,0,0,19,1,
11,Shannon Sharpe,0,0,15,2,
37,Justin Gage,0,1,58,2,
12,Dustin Lyman,0,0,42,6,
18,Bobby Wade,0,0,39,3,
15,Dez White,0,0,36,3,
9,David Terrell,0,0,22,5,
10,Brock Forsey,0,0,10,1,
13,Scotty Anderson,1,0,39,4,
15,Az Zahir Hakim,1,0,38,5,
19,Bill Schroeder,0,0,31,2,
11,Shawn Bryson,0,0,21,4,
11,Cory Schlesinger,0,0,17,2,
7,Mikhael Ricks,0,1,15,3,
13,Shawn Jefferson,0,0,13,1,
5,Olandis Gary,0,0,5,1,
1,Casey Fitzsimmons,0,0,1,1,
53,Chad Johnson,0,1,84,3,
27,Peter Warrick,0,0,47,4,
24,Kelley Washington,0,1,42,3,
13,Rudi Johnson,0,0,16,2,
15,Tony Stewart,0,0,15,1,
7,Jeremi Johnson,0,0,11,3,
8,Reggie Kelly,0,0,8,1,
3,Brandon Bennett,0,0,3,1,
29,Darrell Jackson,0,0,98,6,
46,Itula Mili,0,2,80,5,
19,Bobby Engram,0,0,70,4,
16,Shaun Alexander,0,1,52,7,
29,Koren Robinson,0,0,35,2,
10,Mack Strong,0,0,9,2,
37,Marvin Harrison,0,0,100,8,
57,Reggie Wayne,0,2,96,6,
31,Troy Walters,0,0,34,2,
16,Marcus Pollard,0,1,32,4,
5,Edgerrin James,0,0,5,1,
2,Brad Pyatt,0,0,2,1,
