longest punt, name, punt yards, punts
54,Pete Kontodiakos,95,2
34,Brandon Geyer,34,1
46,Mickey Groody,78,2
46,David DeFatta,165,4
65,Carlos Munera,338,7
60,Spencer Ortego,331,7
61,Chas Henry,145,3
61,Drew Butler,210,4
41,Shawn Powell,80,2
41,Jeff Ruiz,155,4
59,Robert Malone,199,4
54,Peter Caldwell,214,5
43,Chase Turner,83,2
60,Peter Boehme,183,4
55,Bobby Cowan,167,4
54,Cade Glasgow,296,7
65,Anthony Santella,191,4
50,Zoltan Mesko,112,3
47,Ryan Donahue,55,2
51,Chris Hagerup,278,7
47,Jarrell Drane,47,1
80,Matt Rinehart,80,1
43,Ben Armer,155,5
50,Ryan Tydlacka,170,4
48,Heath Hutchins,152,4
40,Corey Goettsche,143,4
41,Ryan Wilbourn,181,5
33,Drew Alleman,51,2
41,Josh Jasper,41,1
53,Ross Thevenot,366,8
36,Jim Broadway,113,4
46,Bill Claus,132,3
37,Alex Steigerwald,56,2
50,Blake Haudan,144,4
51,Aaron Bates,174,4
44,Kyle Delahooke,239,6
47,Jeff Wathne,112,4
55,Brad Langley,214,5
46,Alex Dunnachie,104,4
61,Mike Salerno,158,3
45,Josh Wilber,87,2
51,Zack Campbell,234,7
43,Stefan Demos,181,5
46,Jeremy Boone,210,5
49,Ben Turk,166,5
56,Reid Forrest,334,8
40,Will Atterberry,72,2
38,Jon Majalap Thoma,94,3
67,Kyle Hughes,495,11
44,Tress Way,86,2
47,Ryan Doerr,131,3
49,Quinn Sharp,135,3
52,Justin Tucker,124,3
33,John Gold,33,1
53,Jackson Rice,53,1
48,Jacob Harfman,232,6
56,Johnny Hekker,178,4
47,Jeff Locke,260,7
59,Brian Stahovich,300,7
65,Adam Miller,212,5
53,Robert Long,261,6
54,Jake Rogers,140,4
46,Anson Kelton,121,3
52,Kyle Watson,457,11
55,Chad Cunningham,313,7
47,Spencer Lanning,255,6
64,Michael Such,270,6
50,GJ Kinne,142,3
62,Matt Szymanski,337,7
44,Will Goggans,208,6
54,Scott Love,256,7
37,Mike Brandtner,61,2
48,Ryan Erxleben,278,7
72,Alonso Rojas,383,8
44,Sean Sellwood,142,4
57,Austin McCoy,264,6
30,Greg Hiett,30,1
61,Trey Ragland,143,3
44,Brett Upson,156,4
40,Chandler Anderson,97,3
50,Nathan Rathjen,241,6
41,Kevin Jones,178,5
45,Shane Popham,165,4
55,Matt Bosher,387,9
46,Brad Nortman,216,6
53,Chris Summers,338,8
54,Blake Clingan,222,6
57,Kase Whitehead,209,5
46,John Rachuna,200,5
39,Nick Iovinelli,132,4
60,Matt Dodge,372,8
60,Brent Bowden,314,7
36,Ryan Salerno,36,1
47,Patrick Treppa,274,7
46,Jeff Wathne,179,5
52,Jim Broadway,182,5
42,Cade Glasgow,242,7
48,Kyle Brotzman,48,1
31,Brad Elkin,31,1
71,Brandon Geyer,289,6
50,Jonathan Bulls,381,10
40,Zack Campbell,217,6
46,Matt Rinehart,222,6
52,Ryan Wilbourn,225,5
42,Spencer Ortego,131,4
41,PJ Fitzgerald,151,4
53,Derek Helton,282,6
46,Josh Jasper,91,2
41,Dylan Breeding,75,2
33,Briton Forester,62,2
51,Spencer Lanning,150,4
61,Reid Forrest,357,8
49,Clinton Durst,91,2
60,Trevor Hankins,328,8
51,Jacob Harfman,297,8
56,Bryan Anger,339,8
47,Johnny Hekker,161,4
51,Jake Rogers,129,3
58,Desi Cullen,221,5
55,Dawson Zimmerman,127,3
41,Shawn Powell,108,3
46,Matt DiLallo,189,5
43,Ryan Epperson,113,3
58,Chas Henry,211,4
60,Brett Upson,297,7
47,Drew Butler,81,2
37,Chandler Anderson,37,1
57,Shane Popham,323,7
31,Alex Dunnachie,31,1
29,Peter Caldwell,105,4
55,Bobby Cowan,179,4
60,Robert Malone,192,4
42,Chris Hagerup,151,4
46,Brad Nortman,177,4
73,Ryan Donahue,235,5
44,Stefan Demos,293,8
46,Mike Brandtner,195,6
53,Quinn Sharp,122,3
53,Ryan Doerr,139,3
28,DJ Fulhage,28,1
47,Alonso Rojas,90,2
41,Ryan Tydlacka,76,2
53,Aaron Bates,231,6
49,Ben Armer,389,10
45,Jimmy Howell,213,5
35,Nathan Rathjen,103,4
63,Zoltan Mesko,139,3
40,Chris Summers,165,5
57,Blake Haudan,221,5
43,Anthony Santella,163,4
55,Tyler Campbell,261,6
54,Jake Harry,264,6
56,Derek Epperson,201,4
54,David DeFatta,205,5
45,Carlos Munera,323,8
48,Grant Schallock,109,3
48,Kevin Jones,232,6
41,Jeff Ruiz,41,1
51,Travis Baltz,131,3
66,Alex Henery,481,11
60,Tress Way,245,5
55,Kyle Delahooke,231,5
43,Will Atterberry,169,5
56,Scott Love,103,2
43,Dan Hutchins,80,2
48,Robert Long,202,5
56,Jeremy Boone,458,10
55,Jon Majalap Thoma,304,8
45,Brian Stahovich,220,6
37,Anson Kelton,124,4
61,Matt Szymanski,151,3
54,Mark Brundage,98,2
38,David Green,73,2
48,Jackson Rice,224,5
38,Chad Cunningham,38,1
47,Matt Reagan,171,4
40,Justin Tucker,56,2
70,Blake Clingan,340,8
50,Ross Thevenot,125,3
50,Greg Hiett,117,3
53,Michael Such,224,5
59,Chase Turner,161,3
57,Trey Ragland,96,2
55,Mickey Groody,189,4
44,Jeff Locke,74,2
48,Will Mahan,166,4
58,Kyle Watson,218,5
67,Pete Kontodiakos,122,3
54,Sean Sellwood,154,3
65,Adam Miller,410,8
56,Jeremy Moore,184,4
52,Will Goggans,201,5
55,Scott Kozlowski,333,7
55,Corey Goettsche,282,8
70,Austin McCoy,301,7
39,Riley Stephenson,39,1
49,Philip Zavala,210,5
42,Peter Fardon,189,5
47,Matt Schulte,172,4
42,Brett Hartmann,181,5
40,Bill Claus,117,3
36,Aaron Opelt,36,1
45,Jim Broadway,177,5
43,Nick Iovinelli,203,5
43,Mike Salerno,110,3
36,Scott Kovanda,100,3
56,Teddy Dellaganna,141,3
53,Delbert Alvarado,300,7
0,Chris Robinson,0,1
47,Zack Campbell,180,5
43,John Stec,111,3
36,Jeff Wathne,107,3
54,Jake Rogers,144,3
53,Scott Kozlowski,272,6
41,Brandon Geyer,41,1
64,Kyle Watson,260,6
42,Dylan Breeding,121,3
51,Will Goggans,91,2
30,Jonathan Bulls,30,1
56,Derek Epperson,270,6
51,John Gold,141,3
46,Justin Tucker,131,3
68,Kyle Brotzman,206,5
48,Bobby Cowan,85,2
49,Bryan Anger,171,4
59,Keenyn Crier,216,6
51,Blake Clingan,188,5
52,Chase Turner,178,4
49,Alex King,227,6
33,Kevin Jones,33,1
61,Chandler Anderson,155,3
39,Zach Johnson,141,4
45,Ben Armer,151,4
55,Mickey Groody,166,4
57,Ryan Wilbourn,175,4
60,Carlos Munera,289,6
50,Will Atterberry,100,3
52,Drew Butler,237,5
54,Clinton Durst,144,3
33,Chris Todd,33,1
65,Alex Dunnachie,172,3
73,Kyle Hughes,279,7
51,Anthony Santella,246,6
47,Stefan Demos,172,5
54,Mike Brandtner,304,8
11,Austen Arnaud,11,1
55,Matt DiLallo,212,6
57,Alonso Rojas,269,6
52,Alex Henery,155,4
49,Ryan Doerr,49,1
46,Jake Harry,119,3
48,Scott Love,199,5
52,Jeremy Moore,210,5
48,Corey Goettsche,268,7
63,Robert Long,298,6
28,Ryan Lichtenstein,28,1
46,Derek Helton,128,3
51,Josh Jasper,77,2
41,Cade Glasgow,191,6
57,Nick Ferrara,300,7
48,Travis Baltz,96,2
41,Brent Bowden,155,4
54,Matt Reagan,196,4
28,Will Hudgens,28,1
56,Trey Ragland,191,5
63,Blake Haudan,351,8
51,Tyler Campbell,128,3
51,Chad Cunningham,193,5
51,Kase Whitehead,166,5
50,Peter Boehme,209,5
46,Heath Hutchins,198,5
50,PJ Fitzgerald,206,5
44,David DeFatta,189,5
50,Spencer Ortego,289,7
44,Kyle Delahooke,86,2
46,Grant Schallock,231,6
52,Matt Bosher,184,4
40,Jeff Ruiz,150,5
40,Dawson Zimmerman,112,3
62,Brad Langley,106,2
40,Robert Malone,62,2
47,Adam Miller,157,4
43,Riley Stephenson,148,4
48,Jon Majalap Thoma,179,5
42,Ryan Donahue,112,3
57,Tress Way,184,4
40,Ryan Epperson,300,9
58,Quinn Sharp,246,6
46,Ryan Erxleben,172,4
48,Jackson Rice,116,3
53,Trevor Hankins,301,8
40,Johnny Hekker,109,3
52,Will Mahan,273,7
44,Dan Hutchins,232,6
35,Eric Maust,124,5
53,Jeremy Boone,89,2
48,Chris Hagerup,236,6
52,Chris Summers,135,3
56,Aaron Bates,164,4
53,Mark Brundage,190,4
61,Kyle Martens,98,2
55,Ross Thevenot,158,4
55,Spencer Lanning,268,6
45,Chas Henry,127,3
37,Brian Stahovich,63,2
48,Austin McCoy,134,3
47,Matt Szymanski,162,4
67,Greg Hiett,132,3
41,Anson Kelton,95,3
61,Sean Sellwood,360,8
37,Jacob Harfman,105,3
47,David Green,88,2
51,Peter Caldwell,186,4
67,Philip Zavala,276,6
22,Tyler Cope,22,1
53,Brett Upson,377,8
58,Ryan Tydlacka,226,5
49,Jimmy Howell,248,6
47,Ryan Quigley,266,7
42,Shane Popham,128,4
57,Shawn Powell,109,2
57,Reid Forrest,302,6
49,Jeff Locke,176,4
37,Danny Rees,37,1
34,Brad Nortman,34,1
48,Zoltan Mesko,120,3
52,Michael Such,265,6
33,GJ Kinne,33,1
54,Matt Dodge,202,5
44,Scott Kovanda,152,4
41,Brett Hartmann,70,2
49,Jim Broadway,116,3
52,Peter Fardon,167,4
40,Quinn Sharp,102,3
49,Matt DiLallo,378,10
35,Nick Iovinelli,96,3
30,Zack Campbell,30,1
30,John Stec,30,1
49,Zach Johnson,131,3
62,Peter Caldwell,181,4
55,Kyle Brotzman,152,3
55,PJ Fitzgerald,78,2
52,Dylan Breeding,211,5
45,Heath Hutchins,228,6
64,Keenyn Crier,247,6
56,Jackson Rice,282,7
69,Ryan Quigley,289,6
35,Billy Flutie,35,1
41,Grant Schallock,236,7
41,Riley Stephenson,41,1
48,Brandon Geyer,137,3
43,Blake Clingan,106,3
77,Ross Thevenot,345,7
48,Dawson Zimmerman,115,3
48,Jimmy Howell,199,5
65,Matt Dodge,155,3
43,Trey Ragland,43,1
50,Dustin Rivest,201,5
61,Shawn Powell,143,3
54,Nick Ferrara,172,4
51,Robert Malone,240,6
38,Cade Glasgow,143,4
54,Drew Butler,235,5
52,Ryan Tydlacka,329,8
35,Chase Turner,95,3
54,Matt Reagan,337,7
39,Chris Hagerup,107,3
60,Chris Summers,232,5
51,Ryan Donahue,339,9
54,Blake Haudan,310,8
47,Spencer Ortego,184,5
36,Scott Love,100,3
47,Aaron Bates,337,9
54,Jeremy Boone,192,5
57,Matt Bosher,122,3
50,Kevin Jones,170,4
53,Zoltan Mesko,258,6
54,Jon Majalap Thoma,347,9
56,Tyler Campbell,134,3
49,Derek Helton,198,5
29,Josh Jasper,29,1
45,Jake Harry,118,3
60,Mike Brandtner,213,5
54,Kase Whitehead,219,5
56,Matt Szymanski,224,5
53,David DeFatta,248,6
52,Ryan Wilbourn,314,7
61,Alex Henery,273,6
51,DJ Fulhage,114,3
51,Ryan Doerr,83,2
49,Kyle Hughes,226,7
41,Adam Miller,41,1
37,Pete Kontodiakos,87,3
37,Stefan Demos,171,5
48,Brad Nortman,205,5
50,Ben Turk,235,5
47,Desi Cullen,248,6
47,Will Atterberry,108,3
51,Jonathan Bulls,338,8
54,Matt Schulte,206,6
46,Mike Salerno,237,6
54,Mark Brundage,345,8
56,Greg Hiett,196,4
47,Delbert Alvarado,113,3
56,Corey Goettsche,195,4
52,Philip Zavala,135,3
45,Alex Dunnachie,112,3
63,Peter Boehme,234,5
48,Michael Such,75,2
34,GJ Kinne,34,1
48,David Green,169,4
41,Bryan Anger,115,4
62,Robert Long,118,2
60,Teddy Dellaganna,289,6
53,Jeff Wathne,103,2
59,Matt Rinehart,193,5
52,Chad Cunningham,138,3
47,Brett Upson,158,4
37,John Gold,37,1
24,Colt McCoy,24,1
40,Alonso Rojas,116,3
43,Jacob Branstetter,43,1
38,Will Goggans,70,2
51,Mickey Groody,367,8
21,Randy Bullock,21,1
49,Derek Epperson,194,5
55,Ryan Erxleben,184,4
66,Tress Way,257,6
47,Jeff Locke,283,7
48,Trevor Hankins,170,4
47,Sean Sellwood,263,6
67,Brian Stahovich,376,8
57,Brent Bowden,134,3
49,Jeff Ruiz,141,3
54,Reid Forrest,303,8
52,Johnny Hekker,109,3
72,Austin McCoy,447,9
41,Anson Kelton,95,3
52,Ben Armer,212,5
49,Scott Kovanda,314,7
41,Ryan Epperson,131,4
46,Justin Tucker,87,2
33,Colt McCoy,33,1
48,John Stec,135,3
38,Zach Johnson,166,5
51,Clinton Durst,320,8
55,PJ Fitzgerald,226,5
44,Kyle Brotzman,143,4
50,Brad Langley,241,6
57,Nick Iovinelli,152,4
38,Bill Claus,38,1
24,Austin Dantin,24,1
47,Jake Rogers,168,4
47,Anthony Santella,290,7
51,Brett Hartmann,88,2
39,Mike Salerno,148,5
52,Matt DiLallo,213,5
63,Alex Henery,304,6
53,Pete Kontodiakos,196,5
56,Austin McCoy,173,4
36,Austyn Carta Samuels,36,1
58,Matt Rinehart,431,10
48,Peter Fardon,203,5
46,Corey Goettsche,202,5
50,Teddy Dellaganna,239,6
34,Matt Schulte,164,5
53,Jeff Wathne,229,6
83,Michael Such,173,3
51,Matt Reagan,216,5
52,Scott Kozlowski,216,5
50,Dan Hutchins,136,3
60,Ryan Wilbourn,190,4
57,Will Atterberry,283,7
68,Trevor Hankins,383,8
65,Keenyn Crier,426,9
50,Derek Epperson,127,3
44,Ryan Erxleben,110,3
59,Riley Stephenson,377,9
45,Sean Sellwood,291,7
45,Desi Cullen,160,4
58,Robert Long,124,3
41,Kevin Jones,187,5
53,Shane Popham,138,3
67,Matt Dodge,202,4
50,Peter Boehme,186,5
39,Mickey Groody,68,3
45,Jeremy Moore,84,2
38,Chas Henry,38,1
52,Shawn Powell,211,5
47,Alex Dunnachie,166,4
52,Kyle Delahooke,258,6
44,Chase Turner,128,3
59,Mark Brundage,284,7
44,Bobby Cowan,198,5
46,Peter Caldwell,128,3
48,Alonso Rojas,123,3
58,Jake Harry,247,5
52,Ryan Tydlacka,296,7
54,Chad Cunningham,229,5
53,Spencer Ortego,209,6
45,Will Goggans,121,3
37,Scott Love,143,5
44,David DeFatta,125,3
52,Nate Toulson,52,1
49,Derek Helton,162,4
48,Dylan Breeding,207,5
53,Nick Ferrara,206,6
47,Ryan Quigley,163,4
48,Heath Hutchins,48,1
43,Tyler Campbell,79,2
50,Jeff Ruiz,249,7
53,Grant Schallock,164,4
74,Tress Way,353,6
67,Quinn Sharp,656,14
48,Spencer Lanning,144,4
46,Dawson Zimmerman,264,7
53,Delbert Alvarado,226,6
54,Matt Bosher,179,4
53,Philip Zavala,83,2
55,Kyle Hughes,207,5
51,Matt Szymanski,88,2
41,Ross Thevenot,173,5
35,David Green,64,2
53,Ben Turk,129,3
52,Anson Kelton,230,6
19,Marcus Jackson,19,1
60,Adam Miller,334,8
48,Trey Ragland,128,3
33,Blake Clingan,95,3
55,Kyle Watson,217,5
54,Brian Stahovich,249,6
54,Jacob Harfman,363,8
56,Jeff Locke,308,7
55,Greg Hiett,158,4
51,Kase Whitehead,169,4
37,Craig Ratanamorn,37,1
50,Jimmy Howell,219,6
54,Brent Bowden,93,2
42,Will Mahan,122,3
50,Reid Forrest,277,7
36,Jackson Rice,57,2
50,Johnny Hekker,97,3
46,Jeremy Moore,204,5
42,Ryan Wilbourn,83,2
48,Brett Hartmann,85,2
20,Dan LeFevour,20,1
34,Matt Schulte,94,3
47,Paul Hershey,47,1
43,PJ Fitzgerald,83,2
57,Chas Henry,195,4
42,Kyle Brotzman,129,4
58,Kyle Hughes,255,7
51,Desi Cullen,164,4
47,Delbert Alvarado,147,4
49,Matt Dodge,141,3
57,Chase Turner,195,4
50,Carlos Munera,152,4
39,Mickey Groody,138,4
66,Alex Dunnachie,295,6
46,Brad Nortman,74,2
48,Anthony Santella,108,3
50,Robert Malone,170,4
55,Cade Glasgow,158,4
45,Philip Zavala,206,5
42,Alex Henery,297,8
51,Justin Tucker,274,6
38,Colt McCoy,74,2
50,Dan Hutchins,198,5
48,Jake Rogers,129,3
58,Teddy Dellaganna,333,8
62,Scott Kozlowski,381,9
49,Jacob Harfman,202,6
54,Keenyn Crier,226,6
52,Will Mahan,173,5
51,Bryan Anger,221,5
52,Kyle Delahooke,283,7
44,Jonathan Bulls,217,6
55,Robert Malone,90,2
49,AJ Jefferson,49,1
41,Austin McCoy,112,3
50,Teddy Dellaganna,158,4
51,Blake Clingan,314,8
51,Peter Boehme,189,5
47,David DeFatta,141,4
64,Johnny Hekker,104,4
60,Riley Stephenson,150,4
48,Bryan Anger,251,7
48,Sean Sellwood,198,5
59,Brad Langley,267,6
48,Matt Szymanski,135,3
39,Kase Whitehead,90,3
41,Craig Ratanamorn,80,2
51,Paul Hershey,202,5
51,Dan Hutchins,90,2
49,Grant Schallock,124,3
43,Jacob Harfman,166,4
42,Ryan Quigley,136,4
47,Dawson Zimmerman,146,4
38,Ryan Tydlacka,117,4
45,Drew Butler,249,6
41,Ryan Epperson,182,5
24,Randy Bullock,24,1
51,Matt Bosher,246,6
57,Brad Nortman,195,5
42,Jake Brownell,244,7
53,Jeff Locke,326,8
55,Keenyn Crier,374,9
44,Alex Henery,142,4
53,Bobby Cowan,280,7
39,Nick Iovinelli,102,3
50,Chase Turner,50,1
41,Case Keenum,41,1
49,Brandon Geyer,85,2
54,Blake Haudan,248,5
52,Mike Brandtner,209,5
51,Jake Harry,173,4
47,Kyle Delahooke,86,2
60,Tress Way,196,4
53,David Green,264,6
51,Brent Bowden,125,3
54,Chad Cunningham,256,6
48,Clinton Durst,253,6
43,Stefan Demos,158,5
44,Chas Henry,44,1
54,Jake Rogers,253,6
55,Jackson Rice,173,4
48,Jon Majalap Thoma,131,3
50,Jeremy Boone,295,7
37,Derek Helton,136,4
36,Josh Jasper,95,3
47,Scott Kozlowski,111,3
38,Shawn Powell,75,2
63,Matt Dodge,231,5
51,Dylan Breeding,251,7
63,Quinn Sharp,402,8
51,Tyler Campbell,235,5
48,Spencer Lanning,296,7
53,Desi Cullen,196,5
44,Delbert Alvarado,185,5
45,Mike Salerno,165,4
35,Josh Wilber,68,2
49,Ryan Erxleben,89,2
51,Aaron Bates,181,4
65,Anson Kelton,387,8
55,Kyle Brotzman,355,8
59,Chandler Anderson,344,7
44,Ryan Donahue,144,4
40,Brett Hartmann,40,1
41,Will Goggans,73,2
41,PJ Fitzgerald,261,7
53,John Gold,188,4
43,Justin Tucker,155,4
