assists, blocks, defensive rebounds, field goals attempted, field goals made, fouls, free throws attempted, free throws made, minutes, name, offensive rebounds, plus minus, points, rebounds, steals, three pointers attempted, three pointers made, turnovers
0,0,0,1,0,1,0,0,6.350,Alex Montgomery,0,-8,0,0,0,0,0,1
4,1,2,3,1,0,2,2,20.167,Danielle Robinson,0,4,4,2,0,0,0,2
3,0,2,17,8,4,6,4,35.817,Sophia Young,0,9,20,2,1,0,0,2
1,0,2,3,2,2,0,0,15.817,Ruth Riley,0,3,4,2,0,0,0,0
5,0,4,14,7,1,4,3,33.617,Becky Hammon,0,2,19,4,3,7,2,6
1,0,0,2,1,0,0,0,19.167,Tully Bevilaqua,0,2,2,0,4,1,0,0
0,0,2,5,4,3,4,3,26.867,Scholanda Robinson,1,9,12,3,2,1,1,2
0,1,1,8,2,0,0,0,20.183,Jia Perkins,0,7,4,1,1,2,0,2
1,1,4,7,3,4,0,0,24.183,Jayne Appel,2,5,7,6,3,2,1,0
0,0,1,1,0,0,0,0,4.183,Porsha Phillips,0,-1,0,1,0,0,0,0
1,1,7,10,3,1,0,0,32.583,Sheryl Swoopes,1,-5,6,8,1,2,0,3
2,1,4,6,6,5,0,0,30.250,Kayla Pedersen,1,-5,14,5,1,2,2,3
2,1,8,13,10,3,7,7,38.500,Tiffany Jackson Jones,2,-4,27,10,0,0,0,5
1,0,0,1,0,0,0,0,5.467,Amber Holt,0,-3,0,0,0,0,0,1
1,0,0,4,1,0,0,0,12.567,Ivory Latta,0,-1,2,0,1,0,0,0
3,0,3,11,2,3,0,0,34.000,Andrea Riley,1,-6,4,4,5,3,0,5
3,3,5,9,4,3,3,1,29.933,Liz Cambage,2,-3,9,7,3,0,0,3
0,0,0,0,0,2,0,0,9.617,Jennifer Lacy,0,-10,0,0,0,0,0,3
0,0,0,2,0,1,2,2,7.083,Karima Christmas,1,-3,2,1,0,0,0,1
0,0,1,20,7,4,5,3,27.417,Angel McCoughtry,2,24,17,3,1,2,0,3
2,1,5,8,3,4,0,0,25.417,Sancho Lyttle,2,22,6,7,2,0,0,3
1,1,5,10,6,3,1,1,28.850,Erika de Souza,2,22,13,7,2,0,0,1
4,0,1,4,3,0,4,2,15.150,Armintie Price Herrington,0,12,8,1,3,0,0,0
7,0,2,11,4,2,1,1,36.067,Lindsey Harding,0,17,9,2,2,2,0,5
1,1,2,4,2,0,2,1,13.167,Alison Bales,2,-5,5,4,0,1,0,0
1,0,2,8,4,3,2,1,27.483,Coco Miller,2,6,10,4,0,1,1,1
2,0,0,3,0,1,0,0,12.400,Iziane Castro Marques,0,-7,0,0,0,1,0,3
0,0,3,3,1,0,0,0,11.333,Courtney Paris,1,-5,2,4,1,0,0,1
1,0,0,0,0,0,0,0,2.717,Sandora Irvin,0,-1,0,0,0,0,0,0
1,1,3,11,5,2,7,6,31.600,Swin Cash,0,-21,16,3,2,3,0,5
1,0,5,14,4,3,4,1,25.567,Camille Little,0,-19,9,5,1,1,0,4
1,2,2,4,2,4,0,0,25.600,Ashley Robinson,1,-9,4,3,1,0,0,2
2,0,2,3,1,2,2,2,25.250,Tanisha Wright,1,-5,4,3,1,0,0,6
3,0,0,3,1,1,0,0,20.650,Sue Bird,0,-24,2,0,1,1,0,6
1,0,6,8,4,1,0,0,25.667,Katie Smith,0,-7,11,6,1,5,3,1
1,0,1,4,2,3,2,2,22.017,Lecoe Willingham,0,-11,6,1,1,2,0,3
0,0,1,2,0,1,2,1,9.683,Belinda Snell,0,4,1,1,1,2,0,0
0,1,3,0,0,2,0,0,9.533,Ewelina Kobryn,0,6,0,3,0,0,0,0
0,0,1,1,0,1,0,0,4.433,Allie Quigley,0,1,0,1,1,0,0,0
5,1,3,13,6,2,0,0,37.150,Penny Taylor,2,9,13,5,4,5,1,4
1,0,5,9,5,1,0,0,37.250,Candice Dupree,7,3,10,12,1,0,0,2
0,0,6,9,4,3,4,1,20.650,Nakia Sanford,3,-10,9,9,0,0,0,0
6,1,8,23,7,2,10,10,37.633,Diana Taurasi,0,0,29,8,1,13,5,2
5,1,0,7,3,4,0,0,32.533,Temeka Johnson,0,-8,8,0,0,3,2,4
1,0,1,3,0,0,0,0,12.100,Ketia Swanier,0,9,0,1,0,1,0,1
0,1,6,20,8,2,4,4,32.100,DeWanna Bonner,5,5,24,11,3,10,4,0
1,1,2,5,1,1,0,0,13.600,Marie Ferdinand Harris,1,-12,2,3,0,1,0,1
0,0,0,0,0,1,0,0,1.967,Olayinka Sanni,0,-1,0,0,0,0,0,0
6,0,5,7,3,1,0,0,34.833,Kalana Greene,0,-4,6,5,1,0,0,1
2,0,5,18,13,4,2,1,31.333,Asjha Jones,0,3,27,5,1,0,0,2
4,2,11,24,11,3,2,1,41.750,Tina Charles,6,2,23,17,0,0,0,3
0,0,0,0,0,2,0,0,0.750,Danielle McCray,0,-2,0,0,0,0,0,0
3,0,0,19,8,1,8,7,37.183,Renee Montgomery,0,2,28,0,1,12,5,2
0,0,0,2,0,2,0,0,7.283,Allison Hightower,0,0,0,0,0,2,0,0
0,0,2,1,0,3,0,0,23.567,Tan White,0,2,0,2,2,1,0,2
3,0,4,9,3,0,1,1,29.167,Kara Lawson,1,7,9,5,0,5,2,1
1,0,5,2,0,1,2,2,15.933,Kelsey Griffin,2,-6,2,7,2,1,0,1
1,0,0,2,0,0,2,1,3.200,Jessica Moore,1,1,1,1,1,0,0,0
3,0,6,8,4,2,2,2,26.167,Tamera Young,0,7,10,6,0,1,0,4
2,1,4,2,1,2,0,0,18.933,Michelle Snow,0,-5,2,4,0,0,0,3
0,1,9,9,7,1,9,7,34.933,Sylvia Fowles,3,21,21,12,1,0,0,1
2,0,1,8,3,0,2,2,27.833,Epiphanny Prince,0,-3,9,1,2,1,1,1
2,1,2,4,0,3,2,2,18.217,Courtney Vandersloot,0,2,2,2,0,2,0,1
2,0,0,4,1,3,2,1,8.033,Dominique Canty,0,10,3,0,0,0,0,1
1,1,4,4,2,0,0,0,10.667,Lindsay Wisdom Hylton,0,10,4,4,0,0,0,0
1,0,2,11,6,2,7,6,21.917,Eshaya Murphy,4,23,21,6,3,4,3,2
2,0,2,6,4,0,0,0,15.550,Cathrine Kraayeveld,1,24,12,3,0,6,4,1
0,0,0,1,0,0,0,0,2.700,Carolyn Swords,1,-6,0,1,0,0,0,0
4,0,0,4,1,0,2,2,15.050,Erin Thorn,0,12,4,0,0,2,0,3
5,1,2,6,2,1,6,4,29.133,Tamika Catchings,1,-7,8,3,3,2,0,3
1,0,1,12,4,5,0,0,27.217,Tangela Smith,0,-3,10,1,2,7,2,1
1,2,3,4,2,3,0,0,22.183,Tammy Sutton Brown,0,3,4,3,1,0,0,2
3,0,3,12,5,3,2,1,25.117,Katie Douglas,1,4,14,4,1,7,3,1
3,0,7,4,3,1,0,0,23.017,Erin Phillips,1,0,6,8,2,0,0,2
1,0,1,10,4,2,0,0,16.983,Shannon Bobbitt,0,-19,8,1,2,1,0,0
0,0,1,2,1,0,0,0,14.883,Jeanette Pohlen,0,-23,2,1,0,1,0,1
0,1,2,4,3,2,0,0,14.583,Jessica Davenport,0,-17,6,2,0,0,0,1
0,0,1,5,3,1,0,0,14.617,Shyra Ely Gash,1,-16,6,2,0,1,0,1
3,0,1,7,2,2,0,0,12.267,Shavonte Zellous,0,-17,5,1,0,3,1,1
1,0,4,12,6,3,4,4,33.867,Tina Thompson,1,-5,17,5,2,5,1,4
3,0,1,12,7,4,4,4,33.300,DeLisha Milton Jones,3,-5,18,4,1,0,0,3
0,1,3,5,3,4,0,0,22.933,Ebony Hoffman,1,-5,7,4,0,3,1,1
1,0,3,4,0,0,2,1,17.883,Noelle Quinn,1,-4,1,4,0,0,0,0
2,0,0,4,1,1,0,0,10.667,Kristi Toliver,0,-13,3,0,0,1,1,5
7,0,3,9,6,3,4,3,36.267,Ticha Penicheiro,0,3,16,3,2,2,1,3
1,1,4,4,4,3,4,3,22.567,Jantel Lavender,2,-1,11,6,0,0,0,1
1,0,1,3,1,3,2,2,15.667,Jenna OHea,0,2,5,1,2,2,1,1
0,0,0,0,0,1,0,0,4.833,LaToya Pringle,0,-2,0,0,0,0,0,0
0,0,0,2,0,0,0,0,2.017,Natasha Lacy,0,0,0,0,0,1,0,0
3,0,2,12,4,3,2,1,34.600,Maya Moore,0,10,10,2,2,6,1,2
0,0,3,9,6,2,6,6,33.133,Rebekkah Brunson,4,8,18,7,3,0,0,2
3,0,3,5,3,5,2,2,34.167,Taj McWilliams Franklin,1,1,8,4,1,0,0,1
3,1,3,14,8,1,2,2,32.383,Seimone Augustus,4,-1,19,7,2,4,1,1
8,0,3,15,9,4,8,5,31.800,Lindsay Whalen,1,5,24,4,0,3,1,2
1,0,0,3,0,4,0,0,9.733,Candice Wiggins,0,-3,0,0,0,3,0,0
0,0,0,2,0,1,0,0,2.917,Jessica Adair,1,-2,0,1,0,0,0,1
1,0,2,2,1,2,0,0,9.783,Charde Houston,1,5,2,3,1,1,0,1
0,0,0,3,1,3,0,0,11.483,Alexis Hornbuckle,0,7,3,0,0,2,1,2
1,0,7,8,2,5,3,2,25.800,Marissa Coleman,3,7,6,10,0,3,0,0
1,0,3,20,8,0,8,7,33.733,Crystal Langhorne,4,7,23,7,2,1,0,3
4,0,4,7,1,3,2,1,29.583,Nicky Anosike,2,6,3,6,5,0,0,2
2,0,3,17,10,2,6,5,36.233,Matee Ajavon,1,7,28,4,3,5,3,4
2,0,1,6,1,0,2,1,29.233,Kelly Miller,2,-8,4,3,1,3,1,1
0,0,0,5,1,1,2,2,15.083,DeMya Walker,0,-13,4,0,1,0,0,3
0,0,1,0,0,4,0,0,12.250,Kerri Gardin,0,-11,0,1,0,0,0,1
0,1,2,6,1,2,0,0,16.483,Jasmine Thomas,0,-1,2,2,1,0,0,2
0,0,0,0,0,1,0,0,1.600,Victoria Dunlap,0,-4,0,0,0,0,0,0
5,0,2,17,4,3,11,10,31.250,Angel McCoughtry,1,3,19,3,4,2,1,6
2,1,5,10,4,2,0,0,21.167,Sancho Lyttle,1,-2,8,6,0,0,0,2
1,4,8,15,9,4,0,0,30.150,Erika de Souza,4,0,18,12,1,0,0,3
4,0,0,7,4,3,2,1,36.350,Coco Miller,2,1,9,2,2,1,0,5
3,0,1,4,2,1,0,0,18.183,Lindsey Harding,0,1,4,1,1,0,0,0
1,0,1,7,4,2,2,1,27.800,Iziane Castro Marques,0,5,10,1,0,2,1,3
2,4,7,1,0,4,2,2,18.450,Alison Bales,1,2,2,8,1,0,0,1
0,0,1,0,0,1,0,0,1.600,Courtney Paris,0,-2,0,1,0,0,0,0
2,1,2,1,0,0,0,0,10.500,Sandora Irvin,2,3,0,4,0,0,0,1
2,0,0,1,1,1,0,0,4.550,Armintie Price Herrington,0,-1,2,0,0,0,0,0
3,3,5,13,7,1,5,4,32.800,Tamika Catchings,1,15,21,6,1,3,3,2
1,0,0,7,3,2,1,1,15.783,Tangela Smith,0,6,7,0,0,3,0,0
1,0,2,3,0,3,0,0,13.033,Tammy Sutton Brown,2,6,0,4,3,0,0,2
3,0,2,12,5,0,5,2,32.200,Katie Douglas,2,11,13,4,3,3,1,5
2,0,3,7,6,2,4,4,30.500,Erin Phillips,0,17,18,3,2,3,2,4
0,1,8,2,0,5,4,3,21.567,Jessica Davenport,0,5,3,8,1,0,0,4
0,1,2,7,3,5,4,3,16.017,Shyra Ely Gash,0,3,9,2,1,1,0,1
0,0,0,0,0,0,0,0,8.067,Jeanette Pohlen,0,-3,0,0,0,0,0,1
0,0,1,2,0,1,2,2,9.500,Shannon Bobbitt,0,-4,2,1,1,1,0,1
1,0,5,5,2,3,4,4,20.533,Shavonte Zellous,2,9,8,7,1,0,0,0
1,1,2,9,3,4,6,4,25.467,Scholanda Robinson,0,6,12,2,3,4,2,2
0,2,7,10,5,3,10,3,35.867,Sophia Young,2,-6,13,9,1,0,0,2
1,0,5,8,3,2,2,2,24.517,Ruth Riley,3,-5,8,8,1,0,0,3
5,0,2,10,5,5,8,7,35.450,Becky Hammon,0,-21,19,2,2,6,2,3
1,1,0,1,1,1,2,1,10.117,Tully Bevilaqua,0,-9,3,0,0,0,0,2
2,2,2,0,0,5,0,0,18.083,Jayne Appel,0,-10,0,2,4,0,0,2
0,0,0,6,1,2,0,0,15.667,Jia Perkins,1,-4,2,1,1,2,0,1
3,0,3,7,5,3,2,1,28.667,Danielle Robinson,0,-6,11,3,0,0,0,3
0,1,0,0,0,0,0,0,0.950,Porsha Phillips,0,-2,0,0,0,0,0,0
0,0,1,2,0,1,0,0,5.217,Roneeka Hodges,0,-8,0,1,0,2,0,1
1,0,3,1,0,3,0,0,23.133,Kalana Greene,1,-8,0,4,1,1,0,1
1,0,4,14,4,3,4,4,25.633,Asjha Jones,1,7,12,5,2,0,0,3
0,4,8,20,6,3,6,4,34.417,Tina Charles,3,11,16,11,1,0,0,1
0,0,1,2,1,1,0,0,10.850,Danielle McCray,0,7,2,1,0,0,0,1
2,0,2,9,3,2,5,4,26.267,Renee Montgomery,0,7,10,2,3,2,0,3
4,0,3,4,3,4,4,3,26.150,Tan White,1,10,9,4,5,0,0,1
4,0,3,9,5,1,2,2,23.550,Kara Lawson,2,14,14,5,0,5,2,3
1,1,4,6,2,0,0,0,14.800,Kelsey Griffin,3,4,4,7,1,1,0,1
1,0,0,3,0,1,0,0,10.050,Allison Hightower,0,3,0,0,0,2,0,0
0,0,1,1,1,1,0,0,5.017,Jessica Moore,0,0,2,1,0,0,0,0
0,0,0,0,0,0,0,0,0.133,Jessica Breland,0,0,0,0,0,0,0,0
1,0,11,9,3,4,6,4,29.767,Tamera Young,4,1,10,15,1,0,0,1
2,0,3,2,1,2,0,0,23.433,Michelle Snow,1,-5,2,4,2,0,0,2
0,1,8,15,6,2,12,7,37.400,Sylvia Fowles,3,-9,19,11,1,0,0,0
1,1,2,10,2,1,0,0,21.817,Epiphanny Prince,0,-15,5,2,3,2,1,2
3,0,0,4,2,3,0,0,20.583,Courtney Vandersloot,0,0,4,0,0,0,0,5
2,0,0,6,0,1,0,0,14.750,Dominique Canty,0,-10,0,0,1,1,0,0
0,0,0,4,0,1,0,0,5.667,Lindsay Wisdom Hylton,0,-3,0,0,0,0,0,1
0,0,1,1,0,0,0,0,2.883,Carolyn Swords,0,0,0,1,0,0,0,0
0,0,0,3,0,0,0,0,10.617,Cathrine Kraayeveld,0,-5,0,0,0,2,0,0
0,0,1,1,0,0,0,0,7.550,Erin Thorn,1,-7,0,2,0,1,0,2
1,0,1,14,5,6,6,6,25.533,Eshaya Murphy,3,-2,18,4,4,4,2,2
0,2,7,11,4,3,4,2,30.517,Plenette Pierson,1,6,10,8,1,0,0,0
0,0,3,9,3,4,0,0,33.800,Nicole Powell,1,4,8,4,2,5,2,3
1,0,2,4,0,0,2,1,16.000,Kia Vaughn,3,4,1,5,2,0,0,1
4,0,1,3,2,2,0,0,21.433,Leilani Mitchell,1,6,5,2,1,1,1,2
5,0,3,19,8,0,4,2,35.100,Cappie Pondexter,0,0,19,3,1,6,1,0
2,3,1,5,2,2,1,0,20.500,Essence Carson,0,1,4,1,1,0,0,2
0,1,2,3,1,3,2,1,21.150,Quanitra Hollingsworth,1,-8,3,3,1,0,0,2
1,1,2,3,2,1,0,0,12.333,Kara Braxton,0,2,4,2,1,0,0,3
0,1,2,4,2,0,0,0,9.167,Alex Montgomery,0,-5,4,2,0,0,0,0
2,0,4,13,1,1,4,4,34.633,Swin Cash,3,-1,6,7,1,4,0,2
3,1,1,4,1,5,0,0,22.133,Camille Little,1,-7,2,2,0,0,0,4
0,3,3,5,2,3,0,0,24.767,Ashley Robinson,1,-2,4,4,1,0,0,3
4,0,4,18,6,0,0,0,32.917,Sue Bird,0,0,17,4,1,9,5,3
4,0,3,11,5,3,1,1,32.217,Tanisha Wright,0,-3,11,3,1,3,0,3
1,1,2,8,4,2,0,0,27.733,Katie Smith,1,-2,11,3,2,5,3,2
1,0,2,9,2,2,2,1,18.717,Lecoe Willingham,5,3,5,7,1,0,0,1
0,0,1,0,0,1,0,0,6.883,Ewelina Kobryn,0,2,0,1,0,0,0,0
3,0,3,7,3,3,8,5,26.900,Penny Taylor,3,7,13,6,0,3,2,1
1,4,7,12,5,2,2,2,34.933,Candice Dupree,4,-1,12,11,0,0,0,0
0,1,2,3,1,1,2,2,16.117,Nakia Sanford,2,3,4,4,0,0,0,0
2,1,5,14,8,5,9,8,30.567,Diana Taurasi,1,12,26,6,1,4,2,5
5,0,3,10,5,0,0,0,24.650,Temeka Johnson,0,-7,11,3,3,4,1,4
0,0,0,1,0,0,0,0,2.917,Alexis Gray Lawson,0,-5,0,0,0,1,0,0
0,0,2,10,3,3,0,0,17.217,Marie Ferdinand Harris,1,-2,8,3,1,4,2,2
0,1,2,5,2,3,8,5,28.950,DeWanna Bonner,2,8,11,4,1,4,2,0
3,0,2,3,0,2,0,0,13.467,Ketia Swanier,1,9,0,3,0,1,0,2
0,0,0,1,0,0,0,0,4.283,Sidney Spencer,0,1,0,0,0,0,0,0
1,0,3,12,8,4,8,6,30.317,Maya Moore,2,4,28,5,5,6,6,1
4,1,8,8,3,2,4,3,31.117,Rebekkah Brunson,3,8,9,11,0,0,0,1
2,1,3,6,1,4,0,0,35.700,Taj McWilliams Franklin,4,-1,2,7,2,0,0,1
3,0,4,18,11,4,1,1,33.483,Seimone Augustus,0,-3,26,4,1,4,3,3
6,1,3,13,6,4,0,0,32.883,Lindsay Whalen,0,3,15,3,0,4,3,4
0,1,2,5,0,1,0,0,15.500,Candice Wiggins,0,-6,0,2,1,4,0,1
0,0,2,1,0,3,0,0,7.417,Charde Houston,0,-8,0,2,0,0,0,0
0,0,0,1,0,0,0,0,3.067,Monica Wright,0,-6,0,0,1,0,0,1
0,0,0,2,0,2,0,0,5.767,Jessica Adair,0,-9,0,0,0,0,0,1
1,0,0,2,0,0,0,0,4.750,Alexis Hornbuckle,0,-7,0,0,0,2,0,1
1,2,5,12,4,3,3,3,32.833,Tina Thompson,0,7,12,5,2,2,1,2
3,0,4,11,3,3,2,1,28.500,DeLisha Milton Jones,2,9,7,6,3,3,0,4
1,0,4,5,3,2,5,2,33.900,Ebony Hoffman,4,9,8,8,2,1,0,1
2,0,0,5,2,2,2,2,19.317,Noelle Quinn,1,7,6,1,0,1,0,0
7,0,7,10,7,1,9,8,37.283,Ticha Penicheiro,0,10,23,7,2,3,1,1
1,0,3,10,5,2,2,1,23.400,Natasha Lacy,2,-7,12,5,1,1,1,1
0,0,0,4,1,1,2,1,13.267,Jantel Lavender,1,-6,3,1,0,0,0,1
1,0,0,4,0,1,0,0,11.500,Jenna OHea,0,-4,0,0,0,2,0,0
3,0,5,3,0,2,0,0,25.117,Amber Holt,1,0,0,6,1,1,0,3
1,0,4,11,7,3,6,4,33.433,Tiffany Jackson Jones,1,-6,18,5,0,0,0,0
3,1,2,9,3,4,0,0,34.183,Kayla Pedersen,1,-9,7,3,0,2,1,3
4,1,5,9,5,3,0,0,32.483,Sheryl Swoopes,0,-8,12,5,1,3,2,3
3,0,1,7,2,1,0,0,22.600,Ivory Latta,1,-3,4,2,1,2,0,1
0,0,3,5,1,0,0,0,9.683,Betty Lennox,0,-3,3,3,0,5,1,1
1,0,1,7,2,5,0,0,17.400,Andrea Riley,0,-2,6,1,1,6,2,0
0,1,4,8,6,5,6,4,19.367,Liz Cambage,1,12,16,5,1,0,0,4
0,0,0,1,0,0,0,0,2.383,Abi Olajuwon,0,-4,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.000,Jennifer Lacy,0,-2,0,0,0,0,0,0
0,0,0,0,0,1,0,0,2.350,Karima Christmas,0,0,0,0,1,0,0,1
0,0,2,2,1,3,0,0,15.717,Kalana Greene,1,-12,2,3,2,0,0,1
1,0,9,16,6,3,4,4,26.517,Asjha Jones,1,-23,16,10,1,1,0,0
1,0,5,13,2,2,4,2,32.083,Tina Charles,1,-19,6,6,0,0,0,3
2,0,1,5,0,0,2,1,14.733,Danielle McCray,0,-9,1,1,1,3,0,2
1,0,1,5,2,0,5,4,27.217,Renee Montgomery,0,-15,8,1,0,1,0,3
1,0,0,8,4,1,0,0,26.700,Kara Lawson,2,-5,10,2,1,2,2,1
1,0,2,7,5,1,0,0,20.433,Tan White,1,2,11,3,1,1,1,1
1,0,4,0,0,2,2,1,11.367,Kelsey Griffin,1,5,1,5,0,0,0,0
0,0,1,5,1,1,0,0,15.200,Allison Hightower,0,0,2,1,1,0,0,0
0,0,0,2,1,0,0,0,7.917,Jessica Moore,0,6,2,0,0,0,0,1
0,1,0,0,0,0,0,0,2.117,Jessica Breland,0,5,0,0,0,0,0,0
0,0,1,7,2,2,0,0,15.100,Scholanda Robinson,0,13,5,1,2,1,1,0
3,0,8,14,6,3,6,3,29.300,Sophia Young,0,24,15,8,5,0,0,1
4,1,5,4,1,3,0,0,15.467,Ruth Riley,1,14,2,6,1,0,0,2
5,0,2,11,7,1,1,1,29.800,Becky Hammon,0,18,18,2,3,7,3,4
1,1,1,1,0,1,0,0,15.267,Tully Bevilaqua,0,17,0,1,0,1,0,0
4,0,1,9,6,2,0,0,24.733,Danielle Robinson,1,-4,12,2,1,0,0,1
1,0,4,9,5,1,0,0,27.267,Jia Perkins,0,1,12,4,0,4,2,2
0,1,3,3,2,2,3,1,24.533,Jayne Appel,4,-1,5,7,0,0,0,1
0,0,4,0,0,2,0,0,10.700,Porsha Phillips,0,-11,0,4,0,0,0,1
0,0,0,2,1,0,0,0,7.833,Roneeka Hodges,0,-6,3,0,0,1,1,0
6,0,2,13,6,2,6,5,25.000,Penny Taylor,1,25,19,3,2,5,2,1
1,0,2,15,9,0,4,4,29.683,Candice Dupree,4,8,22,6,1,0,0,3
1,0,3,2,2,5,0,0,19.800,Nakia Sanford,1,16,4,4,0,0,0,2
5,0,2,13,7,5,4,4,29.117,Diana Taurasi,1,17,21,3,0,7,3,3
3,0,3,7,1,3,2,2,24.350,Temeka Johnson,2,0,4,5,0,3,0,1
1,1,10,13,7,4,9,9,30.517,DeWanna Bonner,3,4,25,13,1,5,2,0
5,0,5,2,1,2,0,0,15.650,Ketia Swanier,0,14,3,5,0,1,1,4
0,1,0,8,4,2,1,1,15.833,Marie Ferdinand Harris,0,-8,9,0,0,2,0,1
0,0,1,0,0,2,2,2,10.050,Sidney Spencer,0,-6,2,1,0,0,0,0
3,0,2,16,6,5,15,12,23.000,Angel McCoughtry,3,-6,25,5,1,3,1,2
1,0,1,9,4,3,2,1,14.900,Sancho Lyttle,3,-15,9,4,3,0,0,3
0,0,4,16,9,3,1,1,26.617,Erika de Souza,3,-14,19,7,0,0,0,1
3,0,1,6,4,1,2,2,29.967,Iziane Castro Marques,1,-11,11,2,0,1,1,0
3,0,2,8,4,3,4,3,29.267,Coco Miller,0,-15,12,2,1,2,1,2
3,0,3,8,2,3,4,3,23.100,Lindsey Harding,0,-4,7,3,2,1,0,1
4,2,5,5,3,1,4,2,25.367,Alison Bales,0,2,8,5,0,0,0,0
3,0,2,3,1,0,0,0,14.667,Armintie Price Herrington,0,-6,2,2,0,0,0,2
0,0,1,1,0,1,0,0,4.083,Sandora Irvin,1,-3,0,2,0,0,0,1
0,0,2,2,1,1,0,0,9.033,Courtney Paris,1,2,2,3,0,1,0,0
1,0,5,10,3,1,1,1,31.683,Swin Cash,1,14,8,6,1,3,1,1
3,0,5,9,7,4,5,4,25.567,Camille Little,2,13,19,7,3,1,1,2
1,0,2,7,3,4,4,2,21.417,Ashley Robinson,1,18,8,3,1,0,0,0
3,0,0,7,4,1,0,0,27.350,Sue Bird,0,7,9,0,2,3,1,2
3,0,2,8,5,3,0,0,29.500,Tanisha Wright,0,18,11,2,0,3,1,3
1,0,4,5,2,2,2,2,25.800,Katie Smith,0,1,6,4,1,3,0,1
2,0,1,7,3,2,2,2,21.067,Lecoe Willingham,0,-1,8,1,1,1,0,0
0,1,1,4,2,2,1,1,11.950,Ewelina Kobryn,1,-2,6,2,1,1,1,0
1,1,0,1,1,0,0,0,3.700,Belinda Snell,0,1,2,0,0,0,0,0
1,0,1,0,0,0,0,0,1.950,Allie Quigley,0,1,0,1,0,0,0,0
2,1,1,5,0,5,0,0,28.700,Kayla Pedersen,0,-15,0,1,3,3,0,3
3,0,4,0,0,0,0,0,16.200,Sheryl Swoopes,0,-11,0,4,0,0,0,1
0,1,4,10,4,2,8,6,32.783,Tiffany Jackson Jones,4,-15,14,8,1,0,0,4
1,0,2,6,1,1,0,0,20.333,Ivory Latta,0,-17,2,2,0,0,0,1
0,0,1,5,0,1,2,2,25.367,Amber Holt,0,-10,2,1,0,3,0,0
1,0,2,5,3,3,2,2,18.300,Jennifer Lacy,2,-5,9,4,0,2,1,1
0,0,5,15,10,3,5,4,27.067,Liz Cambage,5,-2,24,10,1,1,0,3
1,0,1,8,3,2,5,4,23.350,Andrea Riley,0,6,10,1,0,2,0,1
0,0,0,2,1,0,0,0,2.700,Karima Christmas,1,-1,2,1,0,1,0,0
0,0,0,0,0,1,0,0,2.867,Betty Lennox,0,-3,0,0,0,0,0,0
0,0,1,1,0,0,0,0,2.333,Abi Olajuwon,0,3,0,1,0,0,0,0
3,1,8,6,1,1,2,2,27.817,Marissa Coleman,0,8,5,8,0,4,1,2
0,0,2,9,8,2,3,2,29.417,Crystal Langhorne,2,2,18,4,1,0,0,1
2,0,10,5,3,1,0,0,27.217,Nicky Anosike,1,-1,6,11,0,0,0,2
3,1,3,13,3,2,8,6,35.967,Matee Ajavon,0,5,13,3,0,6,1,4
2,0,1,7,2,2,2,0,30.050,Kelly Miller,0,0,5,1,1,3,1,2
0,0,3,8,2,1,0,0,18.467,Jasmine Thomas,0,-2,5,3,1,2,1,3
0,0,1,2,0,0,0,0,7.700,Kerri Gardin,0,-8,0,1,0,0,0,0
2,0,1,7,5,3,0,0,19.067,DeMya Walker,2,6,10,3,2,0,0,1
0,0,2,1,1,0,0,0,4.300,Victoria Dunlap,0,-5,2,2,0,0,0,0
0,0,4,5,1,2,0,0,28.967,Nicole Powell,0,-2,3,4,0,5,1,0
3,0,3,12,4,2,4,3,31.367,Plenette Pierson,3,2,11,6,2,0,0,2
1,0,2,5,2,1,0,0,18.017,Kia Vaughn,2,6,4,4,1,0,0,1
1,1,2,16,6,3,0,0,33.117,Cappie Pondexter,2,-7,13,4,1,1,1,1
6,1,0,14,7,2,1,1,28.850,Leilani Mitchell,1,-2,18,1,4,7,3,1
1,1,2,5,1,4,0,0,14.450,Essence Carson,0,5,2,2,1,3,0,2
0,0,7,2,1,5,2,2,19.267,Quanitra Hollingsworth,1,-8,4,8,0,0,0,4
1,0,3,8,3,0,0,0,14.683,Alex Montgomery,1,3,8,4,0,3,2,0
0,1,0,2,0,2,0,0,11.283,Kara Braxton,2,-2,0,2,0,1,0,1
2,0,3,13,7,4,2,2,32.967,Tamera Young,1,3,16,4,2,1,0,1
1,3,4,5,0,2,0,0,23.733,Michelle Snow,0,0,0,4,0,0,0,0
1,2,12,13,11,2,6,6,38.000,Sylvia Fowles,1,1,28,13,2,0,0,1
0,0,2,12,4,1,4,2,28.067,Epiphanny Prince,2,-6,12,4,0,4,2,0
8,0,2,13,4,5,1,1,27.500,Courtney Vandersloot,0,0,9,2,1,1,0,2
1,0,0,3,0,0,2,0,8.217,Dominique Canty,0,0,0,0,0,1,0,1
0,0,2,9,4,0,0,0,18.217,Eshaya Murphy,1,1,8,3,2,1,0,3
0,0,0,0,0,0,0,0,3.017,Lindsay Wisdom Hylton,0,-9,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5.033,Erin Thorn,0,-7,0,0,0,0,0,0
0,0,1,1,0,0,0,0,3.383,Carolyn Swords,1,-4,0,2,0,0,0,0
2,1,0,2,1,2,0,0,11.867,Cathrine Kraayeveld,0,6,3,0,1,2,1,2
