assists, blocks, defensive rebounds, field goals attempted, field goals made, fouls, free throws attempted, free throws made, minutes, name, offensive rebounds, plus minus, points, rebounds, steals, three pointers attempted, three pointers made, turnovers
0,0,3,3,0,2,0,0,18.967,Sugar Rodgers,0,3,0,3,0,2,0,0
4,0,3,6,0,3,0,0,17.733,Tamera Young,1,5,0,4,1,2,0,1
4,0,1,4,3,0,2,2,17.533,Sydney Colson,0,10,10,1,1,3,2,0
0,0,0,2,0,0,0,0,4.883,Ji Su Park,0,-7,0,0,0,0,0,0
0,0,1,1,0,2,0,0,4.150,Carolyn Swords,1,-7,0,2,0,0,0,3
3,0,10,7,1,0,2,2,24.633,Kayla Thornton,0,-9,4,10,1,4,0,0
1,0,0,4,1,0,3,3,14.467,Theresa Plaisance,0,-10,6,0,1,3,1,0
0,2,4,6,1,3,0,0,15.867,Imani McGee Stafford,4,-5,2,8,1,0,0,0
0,0,0,2,0,0,0,0,8.533,Kaela Davis,0,-11,0,0,0,1,0,1
2,0,0,9,3,1,4,4,33.067,Allisha Gray,4,-19,11,4,2,5,1,3
1,0,1,5,2,0,2,1,13.183,Isabelle Harrison,0,-1,5,1,1,0,0,0
1,0,1,26,9,2,3,3,35.150,Arike Ogunbowale,0,-10,25,1,1,14,4,3
0,2,4,9,3,1,2,2,19.183,Azura Stevens,4,-15,8,8,1,1,0,1
0,0,5,6,2,0,4,3,17.267,Megan Gustafson,3,-5,7,8,0,1,0,1
5,0,0,3,0,1,0,0,18.583,Brooke McCarty Williams,1,-5,0,1,1,2,0,2
0,0,2,12,3,3,4,2,24.100,Nia Coffey,2,-8,11,4,1,7,3,2
3,0,5,7,1,1,4,3,22.717,Jessica Breland,4,-17,5,9,0,0,0,1
0,1,2,6,4,1,0,0,25.783,Elizabeth Williams,1,-7,8,3,0,0,0,1
5,0,3,13,7,3,0,0,30.200,Tiffany Hayes,0,-22,18,3,0,7,4,2
1,0,1,8,3,1,0,0,24.917,Renee Montgomery,0,-7,7,1,1,5,1,1
1,0,7,11,4,3,3,2,21.750,Monique Billings,7,1,10,14,0,0,0,2
6,0,0,5,3,3,0,0,24.883,Maite Cazorla,0,-3,7,0,0,2,1,2
1,1,0,5,1,1,2,1,15.883,Brittney Sykes,0,-8,3,0,0,0,0,1
0,1,3,2,1,1,2,2,9.750,Marie Glich,0,-9,4,3,0,0,0,0
1,2,4,8,2,3,2,2,19.483,Ariel Atkins,0,11,7,4,0,4,1,1
4,1,9,16,9,0,0,0,33.183,Elena Delle Donne,1,12,21,10,2,6,3,3
3,1,3,6,3,2,1,1,26.383,LaToya Sanders,5,11,7,8,2,0,0,0
6,0,2,10,3,2,3,3,33.733,Natasha Cloud,0,16,9,2,2,5,0,0
4,0,0,12,7,1,0,0,29.883,Kristi Toliver,0,20,17,0,0,7,3,0
1,1,4,10,6,3,3,2,16.150,Tianna Hawkins,2,13,17,6,0,4,3,1
1,1,2,9,2,1,3,3,18.017,Aerial Powers,0,-4,7,2,0,3,0,1
1,1,1,3,2,1,0,0,18.550,Shatori Walker Kimbrough,0,5,4,1,1,0,0,2
0,0,0,0,0,0,0,0,2.300,Shey Peddy,1,-2,0,1,0,0,0,0
0,0,1,0,0,1,0,0,2.300,Myisha Hines Allen,0,-2,0,1,0,0,0,0
2,0,9,14,5,5,0,0,28.517,Diamond DeShields,0,4,12,9,2,4,2,6
2,1,11,8,4,1,0,0,31.483,Jantel Lavender,2,26,8,13,0,1,0,0
2,0,4,7,5,4,0,0,20.317,Stefanie Dolson,0,11,12,4,1,4,2,2
3,0,5,12,6,3,0,0,30.583,Allie Quigley,0,26,14,5,1,7,2,1
7,1,2,8,5,1,4,3,24.317,Courtney Vandersloot,0,4,13,2,3,1,0,2
0,2,3,10,8,3,6,6,23.383,Cheyenne Parker,3,7,22,6,1,1,0,0
1,0,0,5,2,2,0,0,17.200,Kahleah Copper,0,6,6,0,1,3,2,1
5,0,1,8,3,2,0,0,21.183,Gabby Williams,0,10,6,1,1,1,0,2
0,0,0,0,0,0,0,0,3.017,Victoria Macaulay,0,-4,0,0,0,0,0,0
0,0,1,5,0,2,0,0,15.183,Shekinna Stricklen,0,-11,0,1,0,3,0,0
2,0,1,9,6,1,1,1,21.800,Alyssa Thomas,2,-10,13,3,3,0,0,3
0,1,8,9,4,4,4,2,23.150,Jonquel Jones,2,-16,11,10,1,5,1,0
5,0,4,9,3,1,2,1,25.717,Courtney Williams,0,-10,7,4,1,0,0,3
7,0,0,11,4,0,2,2,27.267,Jasmine Thomas,0,-12,12,0,2,4,2,4
4,1,3,8,3,2,0,0,24.817,Bria Holmes,1,-7,6,4,0,1,0,2
1,1,3,4,2,2,4,3,12.150,Kristine Anigwe,0,-5,7,3,1,0,0,0
0,0,2,8,4,1,0,0,17.017,Rachel Banham,0,-15,10,2,0,4,2,3
1,0,2,6,2,2,6,3,18.200,Morgan Tuck,0,-8,7,2,1,0,0,0
0,0,1,2,0,0,0,0,10.000,Bridget Carleton,0,1,0,1,0,0,0,0
0,0,1,1,1,1,2,0,4.700,Brionna Jones,2,3,2,3,0,0,0,0
2,1,5,6,3,2,4,3,30.183,Essence Carson,0,4,11,5,0,3,2,3
2,0,5,18,6,1,0,0,35.333,DeWanna Bonner,2,12,15,7,4,9,3,1
3,2,7,13,6,5,2,2,31.467,Brittney Griner,2,20,14,9,0,0,0,2
6,1,6,13,7,4,7,5,37.067,Leilani Mitchell,1,10,22,7,0,8,3,0
5,0,2,10,5,3,4,3,35.683,Briann January,0,15,15,2,1,4,2,2
0,0,1,1,0,1,0,0,12.367,Sophie Cunningham,0,-7,0,1,0,1,0,2
0,0,2,2,1,1,2,1,13.850,Sancho Lyttle,0,-1,3,2,1,0,0,1
1,0,1,1,1,0,0,0,4.017,Camille Little,1,-3,2,2,0,0,0,0
0,1,1,5,4,6,0,0,17.933,Tierra Ruffin Pratt,0,-16,11,1,0,3,3,1
3,0,10,10,3,1,4,4,28.467,Candace Parker,1,-8,12,11,0,4,2,2
2,0,8,13,4,5,2,2,27.800,Nneka Ogwumike,5,-6,11,13,0,3,1,2
7,0,3,13,2,2,3,3,30.283,Chelsea Gray,0,-15,7,3,1,4,0,2
2,0,1,3,0,2,0,0,16.133,Alana Beard,0,-4,0,1,0,1,0,0
3,0,1,7,2,3,2,2,27.417,Riquna Williams,0,-3,7,1,0,4,1,1
0,0,3,9,6,2,1,0,23.500,Chiney Ogwumike,2,-4,12,5,0,0,0,1
1,1,2,5,2,1,0,0,13.067,Marina Mabrey,2,5,4,4,1,3,0,0
1,0,0,5,3,2,2,1,15.367,Alexis Jones,0,1,8,0,0,1,1,1
1,0,3,11,4,1,0,0,30.033,Alysha Clark,2,2,11,5,0,7,3,0
4,1,5,17,7,4,4,3,31.567,Natasha Howard,1,17,17,6,3,2,0,2
0,0,4,2,1,4,0,0,27.983,Mercedes Russell,2,7,2,6,0,0,0,0
1,0,4,17,7,2,7,7,32.633,Jewell Loyd,1,1,21,5,4,6,0,5
3,0,2,7,4,4,2,2,30.867,Shavonte Zellous,0,16,11,2,0,2,1,2
3,0,0,3,0,2,0,0,17.900,Sami Whitcomb,0,-7,0,0,0,3,0,0
0,0,3,3,0,0,0,0,13.817,Crystal Langhorne,0,-9,0,3,0,1,0,1
0,0,0,0,0,0,0,0,2.750,Courtney Paris,0,-1,0,0,1,0,0,0
1,0,0,2,1,2,0,0,12.417,Kaleena Mosqueda Lewis,0,-6,3,0,1,2,1,2
0,0,5,8,1,4,0,0,30.600,Betnijah Laney,1,-10,2,6,4,2,0,2
1,1,6,8,3,2,0,0,38.767,Candice Dupree,1,-5,6,7,0,0,0,2
0,1,9,6,2,3,2,2,28.450,Teaira McCowan,4,-7,6,13,0,0,0,4
2,0,1,15,5,1,1,1,28.533,Kelsey Mitchell,1,-2,13,2,0,6,2,1
4,0,0,13,5,3,7,6,32.600,Erica Wheeler,0,-3,18,0,3,7,2,8
0,0,0,2,0,4,4,3,9.367,Tiffany Mitchell,1,-2,3,1,0,0,0,1
0,0,4,5,3,0,1,1,12.783,Natalie Achonwa,0,4,7,4,1,0,0,0
1,0,1,6,3,0,0,0,13.033,Shenise Johnson,1,3,6,2,0,0,0,1
0,1,0,1,0,0,0,0,5.833,Kennedy Burke,0,2,0,0,0,0,0,0
3,0,4,9,4,3,0,0,30.967,Betnijah Laney,3,3,9,7,2,2,1,5
0,0,2,6,3,0,2,2,20.217,Candice Dupree,0,-11,8,2,0,0,0,0
0,2,3,9,5,3,1,1,28.800,Teaira McCowan,4,11,11,7,3,0,0,1
3,1,2,17,6,2,4,3,28.433,Kelsey Mitchell,0,0,17,2,3,7,2,1
4,0,2,11,5,2,1,1,22.783,Erica Wheeler,0,-5,13,2,1,5,2,5
1,1,4,7,4,4,2,2,26.167,Natalie Achonwa,3,2,10,7,0,0,0,1
1,1,3,14,2,1,1,1,28.800,Tiffany Mitchell,0,-3,5,3,2,3,0,3
1,0,1,1,0,0,2,1,5.733,Shenise Johnson,0,0,1,1,0,0,0,0
0,0,2,0,0,2,0,0,4.800,Erica McCall,1,-10,0,3,0,0,0,0
0,0,0,1,0,1,0,0,3.300,Kennedy Burke,0,-7,0,0,0,1,0,1
2,1,3,9,5,2,7,6,37.533,Napheesa Collier,1,5,16,4,1,1,0,3
2,0,5,10,6,2,0,0,32.700,Damiris Dantas,0,3,15,5,0,6,3,4
2,2,8,7,3,2,4,3,34.250,Sylvia Fowles,3,4,9,11,1,0,0,1
7,0,6,21,8,2,8,8,36.267,Odyssey Sims,1,2,25,7,5,5,1,4
4,0,4,5,3,5,0,0,27.917,Danielle Robinson,0,3,6,4,0,0,0,3
0,0,2,3,0,1,0,0,11.383,Karima Christmas Kelly,0,-7,0,2,1,1,0,1
0,0,0,1,0,0,0,0,2.750,Alaina Coates,0,3,0,0,0,0,0,0
1,0,0,3,2,1,0,0,16.167,Lexie Brown,0,2,4,0,1,1,0,1
0,0,0,1,1,0,0,0,1.033,Stephanie Talbot,0,5,3,0,0,1,1,0
2,0,4,15,4,2,4,4,28.550,Kayla McBride,0,9,12,4,0,7,0,3
1,3,7,15,4,1,5,4,31.600,Aja Wilson,1,0,12,8,3,0,0,3
1,3,11,12,5,1,6,4,30.450,Liz Cambage,2,16,14,13,1,0,0,2
1,0,2,6,1,2,0,0,26.783,Kelsey Plum,0,2,3,2,1,4,1,0
1,0,2,4,0,2,0,0,12.250,Jackie Young,1,6,0,3,0,1,0,2
3,0,2,5,2,0,0,0,20.617,Tamera Young,0,1,4,2,0,0,0,0
3,0,6,6,4,3,3,1,18.733,Dearica Hamby,1,-2,9,7,1,1,0,2
1,1,0,3,1,1,0,0,11.450,Sugar Rodgers,0,-5,3,0,1,3,1,3
4,1,2,4,1,0,0,0,17.567,Sydney Colson,0,-4,3,2,2,1,1,2
0,0,0,0,0,0,0,0,2.000,Carolyn Swords,0,-3,0,0,1,0,0,0
3,0,5,11,2,2,0,0,30.467,Alysha Clark,2,-10,6,7,3,6,2,1
1,4,11,16,5,5,4,2,29.183,Natasha Howard,1,-3,14,12,0,6,2,5
0,0,7,2,1,3,0,0,24.517,Mercedes Russell,3,-1,2,10,2,0,0,0
0,0,0,2,1,0,0,0,3.583,Jewell Loyd,0,-4,2,0,1,0,0,0
2,1,4,10,4,1,2,2,24.567,Shavonte Zellous,0,-3,11,4,1,4,1,1
3,1,0,9,1,0,4,1,25.800,Jordin Canada,0,2,3,0,3,3,0,2
1,1,2,10,5,0,0,0,19.717,Crystal Langhorne,2,-2,11,4,1,2,1,3
3,0,1,6,1,1,0,0,15.133,Sami Whitcomb,0,1,2,1,0,5,0,2
1,0,2,7,2,3,0,0,19.167,Kaleena Mosqueda Lewis,0,3,5,2,0,4,1,2
0,0,0,0,0,1,0,0,6.583,Courtney Paris,0,-2,0,0,2,0,0,0
1,0,0,0,0,0,0,0,1.283,Blake Dietrick,0,-1,0,0,0,0,0,0
2,2,7,15,3,0,2,2,27.533,Diamond DeShields,2,-16,8,9,0,4,0,4
1,1,3,3,2,2,2,2,27.867,Jantel Lavender,4,-6,6,7,0,0,0,2
0,1,1,10,6,2,0,0,28.033,Stefanie Dolson,0,-1,13,1,1,3,1,2
5,0,3,13,8,2,1,1,36.700,Allie Quigley,0,2,21,3,2,8,4,0
8,3,5,10,2,2,4,4,32.117,Courtney Vandersloot,1,5,8,6,1,3,0,4
1,1,2,4,2,4,2,2,18.483,Cheyenne Parker,0,-7,6,2,0,0,0,2
0,0,3,6,2,1,0,0,13.383,Kahleah Copper,0,-7,4,3,0,2,0,1
1,0,3,8,4,0,0,0,15.867,Gabby Williams,0,-5,8,3,0,2,0,2
3,3,4,16,7,3,0,0,31.500,Ariel Atkins,2,2,14,6,5,1,0,0
2,0,6,15,9,0,4,4,32.733,Elena Delle Donne,1,1,22,7,1,2,0,0
0,0,2,8,3,1,2,2,29.033,LaToya Sanders,1,2,8,3,1,0,0,1
5,0,4,11,4,1,2,0,32.550,Natasha Cloud,0,1,8,4,0,3,0,0
4,0,5,11,5,3,0,0,33.183,Kristi Toliver,0,2,10,5,1,3,0,5
0,0,3,10,6,3,2,1,18.233,Tianna Hawkins,1,11,15,4,1,5,2,3
1,0,0,4,1,2,0,0,14.267,Shatori Walker Kimbrough,1,11,2,1,2,0,0,1
2,0,1,3,0,0,2,2,8.500,Aerial Powers,1,5,2,2,0,1,0,0
3,0,3,11,3,1,0,0,34.783,Kayla Thornton,1,-4,7,4,1,3,1,3
0,0,0,1,0,0,0,0,8.133,Azura Stevens,0,-7,0,0,0,1,0,1
1,2,4,9,4,1,6,5,31.683,Isabelle Harrison,2,3,13,6,1,1,0,0
4,0,5,7,2,3,5,5,28.183,Allisha Gray,2,-2,9,7,0,2,0,0
3,0,1,17,10,1,0,0,37.300,Arike Ogunbowale,1,5,23,2,1,4,3,2
5,1,5,4,2,3,0,0,19.233,Theresa Plaisance,1,5,5,6,0,1,1,1
0,0,0,6,1,2,0,0,8.567,Imani McGee Stafford,2,-6,2,2,0,0,0,1
1,0,4,7,3,3,1,1,23.683,Kaela Davis,1,5,9,5,2,4,2,4
1,0,1,3,3,1,0,0,6.850,Megan Gustafson,0,5,6,1,0,0,0,0
0,0,0,0,0,0,0,0,1.583,Brooke McCarty Williams,0,1,0,0,0,0,0,1
0,1,1,4,1,1,0,0,20.533,Shekinna Stricklen,0,1,2,1,1,1,0,0
2,3,4,16,12,4,8,4,35.833,Alyssa Thomas,2,5,28,6,1,0,0,1
0,3,4,12,6,4,2,0,27.517,Jonquel Jones,2,3,13,6,0,5,1,4
11,0,1,15,6,1,4,4,36.667,Jasmine Thomas,1,1,19,2,2,6,3,1
4,0,7,9,2,1,0,0,26.350,Courtney Williams,0,-4,5,7,2,2,1,1
1,0,2,1,0,1,0,0,16.983,Rachel Banham,0,1,0,2,0,1,0,2
0,0,0,2,1,1,0,0,9.050,Kristine Anigwe,0,0,2,0,0,0,0,1
1,1,0,2,0,0,2,2,19.467,Bria Holmes,0,-2,2,0,1,2,0,0
0,0,0,1,1,0,0,0,4.167,Morgan Tuck,0,-6,2,0,0,0,0,0
1,0,0,1,0,2,0,0,3.433,Brionna Jones,0,-4,0,0,0,0,0,1
1,1,1,4,2,3,2,2,21.800,Tierra Ruffin Pratt,1,-4,8,2,0,3,2,0
3,3,8,12,6,1,5,4,31.867,Candace Parker,1,8,18,9,4,4,2,9
0,1,7,10,3,4,0,0,25.633,Chiney Ogwumike,3,15,6,10,1,0,0,0
2,0,4,16,7,1,1,1,35.733,Riquna Williams,1,0,18,5,0,6,3,2
6,0,4,17,8,0,1,1,29.650,Chelsea Gray,0,16,18,4,0,3,1,0
1,1,2,10,4,1,4,4,22.500,Kalani Brown,2,1,12,4,0,0,0,0
3,0,3,2,0,1,2,2,19.233,Alana Beard,0,18,2,3,6,0,0,1
1,0,2,4,2,2,0,0,13.583,Marina Mabrey,0,6,4,2,0,2,0,2
2,0,5,10,3,1,1,1,31.333,Kayla McBride,0,2,10,5,4,4,3,4
1,2,4,12,5,1,5,3,23.267,Aja Wilson,0,-10,13,4,2,0,0,3
3,1,5,12,9,0,0,0,26.033,Liz Cambage,0,-9,18,5,0,0,0,0
2,0,2,8,0,0,0,0,26.067,Kelsey Plum,2,-5,0,4,1,4,0,4
9,1,3,9,2,3,4,3,31.783,Jackie Young,2,4,7,5,1,3,0,2
0,1,6,10,6,0,0,0,21.533,Dearica Hamby,4,-8,13,10,0,2,1,2
0,0,3,3,2,0,0,0,8.150,Carolyn Swords,0,3,4,3,0,0,0,0
0,1,3,2,0,1,0,0,10.300,Sugar Rodgers,0,-14,0,3,0,2,0,2
1,0,1,3,0,1,2,2,12.283,Tamera Young,2,-7,2,3,1,1,0,1
1,0,0,3,3,0,0,0,8.200,Sydney Colson,0,-16,7,0,2,1,1,1
0,0,0,0,0,0,0,0,0.983,Ji Su Park,0,0,0,0,0,0,0,0
0,0,2,10,6,1,0,0,36.117,Asia Durr,0,2,14,2,0,4,2,2
2,0,7,19,5,0,5,4,34.867,Tina Charles,2,-3,15,9,1,3,1,1
1,1,7,11,6,5,4,1,31.350,Reshanda Gray,4,-4,13,11,0,0,0,2
4,0,3,14,6,1,4,4,37.933,Kia Nurse,3,2,17,6,2,4,1,2
7,0,7,9,3,3,3,1,28.700,Brittany Boyd,0,-2,7,7,1,0,0,0
3,0,1,4,0,0,0,0,17.250,Tiffany Bias,0,1,0,1,1,4,0,1
0,0,0,1,0,2,2,1,7.850,Han Xu,0,3,1,0,0,0,0,0
1,1,0,2,1,1,0,0,5.933,Nayo Raincock Ekunwe,2,6,2,2,0,0,0,0
4,1,6,17,7,1,4,4,35.750,Kayla Thornton,3,1,20,9,2,5,2,2
2,0,10,5,5,4,0,0,31.833,Theresa Plaisance,0,7,12,10,0,2,2,0
1,0,2,5,1,2,2,1,25.133,Isabelle Harrison,3,9,3,5,0,0,0,1
2,0,3,8,2,4,4,4,33.583,Allisha Gray,2,-6,9,5,0,5,1,0
5,0,2,23,2,1,4,4,31.250,Arike Ogunbowale,0,3,10,2,2,13,2,1
2,0,3,4,2,2,2,1,16.517,Kaela Davis,1,-5,5,4,1,0,0,4
0,1,2,2,1,2,0,0,14.450,Azura Stevens,0,-10,3,2,0,1,1,0
0,0,0,0,0,1,0,0,0.983,Imani McGee Stafford,0,-4,0,0,0,0,0,2
0,0,2,3,2,0,2,2,7.183,Megan Gustafson,2,-4,6,4,0,0,0,0
1,0,0,0,0,0,0,0,3.300,Brooke McCarty Williams,0,4,0,0,0,0,0,1
3,0,2,7,0,0,0,0,24.233,Essence Carson,1,12,0,3,1,1,0,1
2,0,3,12,5,1,3,3,27.517,DeWanna Bonner,2,12,15,5,2,4,2,1
1,2,3,19,11,1,4,1,29.967,Brittney Griner,1,11,23,4,0,0,0,3
11,1,5,7,6,2,3,2,29.750,Leilani Mitchell,0,16,18,5,0,4,4,2
2,0,1,4,2,2,2,2,30.267,Briann January,0,8,7,1,0,3,1,1
1,0,4,2,2,2,0,0,13.767,Sancho Lyttle,0,13,4,4,1,0,0,1
2,1,3,6,5,3,7,6,21.533,Sophie Cunningham,0,17,19,3,0,3,3,2
1,0,3,1,1,1,1,1,14.633,Camille Little,0,27,3,3,0,0,0,1
0,0,0,2,0,1,0,0,4.917,Alanna Smith,0,-3,0,0,0,2,0,0
0,0,2,3,1,0,0,0,3.383,Brianna Turner,3,-3,2,5,0,0,0,0
1,0,3,11,6,2,0,0,25.933,Betnijah Laney,2,-3,12,5,1,1,0,2
0,0,5,7,6,0,4,3,30.383,Candice Dupree,1,-15,15,6,0,0,0,1
0,1,6,7,3,3,0,0,21.300,Teaira McCowan,4,-15,6,10,0,0,0,1
2,0,0,15,5,2,2,2,30.300,Kelsey Mitchell,0,-16,13,0,1,7,1,1
3,0,1,9,3,3,0,0,19.850,Erica Wheeler,0,-12,6,1,1,4,0,2
2,0,1,7,2,1,0,0,14.683,Tiffany Mitchell,0,-10,4,1,1,2,0,1
0,0,1,2,0,3,4,1,14.050,Kennedy Burke,0,-19,1,1,0,1,0,0
1,0,0,2,1,3,1,1,15.567,Natalie Achonwa,0,-16,3,0,0,0,0,1
0,0,1,2,1,2,0,0,8.767,Shenise Johnson,0,-7,2,1,0,0,0,1
0,0,1,3,1,0,0,0,6.367,Paris Kea,0,1,3,1,0,2,1,0
0,1,2,3,0,0,2,2,6.633,Stephanie Mavunga,2,1,2,4,0,1,0,1
0,0,1,1,0,0,2,2,6.117,Erica McCall,1,1,2,2,0,0,0,0
3,0,6,7,4,2,0,0,33.800,Alysha Clark,2,9,10,8,0,2,2,1
1,1,5,14,3,4,9,8,33.300,Natasha Howard,4,7,14,9,1,1,0,2
0,0,2,10,5,4,2,2,30.683,Mercedes Russell,3,5,12,5,3,0,0,1
1,0,0,14,4,0,0,0,28.950,Sami Whitcomb,2,5,9,2,2,8,1,0
3,0,3,15,7,2,4,3,31.900,Jordin Canada,3,9,17,6,3,1,0,1
0,0,0,7,3,3,3,3,13.767,Kaleena Mosqueda Lewis,0,-7,11,0,0,4,2,1
1,0,1,2,0,1,6,4,11.583,Shavonte Zellous,0,-7,4,1,0,1,0,1
0,0,0,4,1,0,0,0,9.300,Crystal Langhorne,0,-2,2,0,0,0,0,1
1,0,2,1,0,0,0,0,6.683,Courtney Paris,1,-4,0,3,0,0,0,0
3,0,4,17,7,4,8,5,32.700,Diamond DeShields,2,-6,19,6,1,5,0,4
0,1,8,9,6,1,0,0,32.117,Jantel Lavender,2,-6,13,10,0,1,1,2
2,0,4,7,3,5,0,0,24.250,Stefanie Dolson,1,1,7,5,0,2,1,3
3,0,1,8,4,0,0,0,26.683,Allie Quigley,1,-3,11,2,1,4,3,0
6,0,5,6,1,1,0,0,27.250,Courtney Vandersloot,1,-9,2,6,1,2,0,3
1,1,1,5,3,3,4,3,12.750,Gabby Williams,0,6,9,1,2,1,0,1
2,2,4,3,3,2,0,0,23.633,Cheyenne Parker,1,-1,6,5,1,0,0,2
1,0,1,10,4,3,2,1,20.617,Kahleah Copper,1,3,9,2,0,1,0,0
4,0,2,13,6,2,1,1,28.783,Ariel Atkins,1,33,15,3,2,5,2,0
2,2,9,16,8,0,1,1,26.567,Elena Delle Donne,1,27,19,10,1,9,2,0
1,0,8,2,0,3,4,4,25.500,LaToya Sanders,1,35,4,9,1,0,0,0
5,0,2,7,5,1,3,3,24.100,Kristi Toliver,0,27,14,2,1,2,1,3
6,0,3,5,3,2,0,0,28.100,Natasha Cloud,1,29,9,4,0,5,3,3
2,0,1,4,3,1,5,5,11.600,Tianna Hawkins,0,9,12,1,0,1,1,1
0,0,2,8,5,1,1,1,20.267,Aerial Powers,0,24,13,2,4,4,2,2
1,0,5,4,3,2,4,4,17.533,Shatori Walker Kimbrough,1,15,11,6,1,2,1,3
1,0,2,3,1,0,0,0,10.000,Myisha Hines Allen,0,10,3,2,1,1,1,0
1,0,1,2,0,1,2,2,7.533,Shey Peddy,0,6,2,1,1,1,0,0
0,0,2,9,2,3,2,2,23.967,Shekinna Stricklen,0,-31,7,2,3,7,1,1
0,0,1,6,2,3,0,0,30.900,Alyssa Thomas,0,-38,4,1,1,0,0,1
1,0,6,12,6,3,3,1,28.717,Jonquel Jones,1,-30,15,7,1,5,2,0
2,0,1,10,2,0,2,1,25.383,Courtney Williams,3,-23,5,4,2,0,0,0
5,0,1,9,2,3,2,2,26.433,Jasmine Thomas,0,-33,6,1,1,2,0,4
1,0,3,7,3,2,0,0,18.183,Rachel Banham,0,-20,8,3,1,4,2,4
0,0,2,8,2,1,0,0,16.033,Bria Holmes,1,-12,4,3,0,2,0,1
1,1,3,8,1,3,0,0,10.383,Kristine Anigwe,3,-8,2,6,1,0,0,3
0,0,0,1,0,0,0,0,10.000,Bridget Carleton,0,-10,0,0,0,0,0,0
1,0,1,3,2,0,4,4,10.000,Brionna Jones,5,-10,8,6,0,0,0,0
10,0,2,7,2,1,4,4,35.133,Jackie Young,0,3,8,2,1,0,0,0
5,1,9,20,14,1,14,11,40.850,Aja Wilson,2,7,39,11,0,0,0,2
0,1,6,14,6,3,6,4,23.900,Liz Cambage,1,9,16,7,1,0,0,1
6,0,6,12,5,1,4,3,37.067,Kayla McBride,0,1,14,6,0,4,1,1
5,0,1,7,1,4,0,0,30.567,Kelsey Plum,1,1,3,2,0,4,1,2
0,0,1,3,3,0,0,0,6.233,Carolyn Swords,1,-3,6,2,0,0,0,0
2,0,8,6,5,1,2,2,23.417,Dearica Hamby,2,2,12,10,0,0,0,2
1,0,2,4,0,0,0,0,11.833,Sugar Rodgers,1,0,0,3,0,3,0,0
2,0,1,0,0,1,0,0,6.100,Sydney Colson,0,-1,0,1,1,0,0,1
0,0,2,4,1,0,2,2,9.833,Tamera Young,4,6,4,6,0,1,0,1
6,0,2,21,8,2,4,4,43.483,Candice Dupree,0,-9,20,2,0,1,0,1
3,0,5,8,3,1,0,0,37.700,Betnijah Laney,1,-7,9,6,2,4,3,1
0,2,5,10,7,5,1,0,29.867,Teaira McCowan,3,6,14,8,0,0,0,0
3,0,1,15,8,2,0,0,29.050,Kelsey Mitchell,0,3,21,1,0,7,5,1
8,2,3,20,7,4,1,1,40.833,Erica Wheeler,1,2,19,4,1,10,4,2
5,0,2,8,2,3,0,0,19.733,Tiffany Mitchell,0,-15,5,2,0,2,1,1
3,1,7,6,3,4,1,0,16.633,Natalie Achonwa,2,-7,6,9,0,0,0,0
2,0,0,1,1,1,2,1,7.633,Kennedy Burke,0,0,3,0,1,0,0,0
1,0,3,5,1,0,0,0,23.867,Maite Cazorla,0,-8,3,3,0,5,1,4
1,0,2,3,1,2,0,0,13.417,Jessica Breland,0,-3,2,2,0,0,0,1
0,4,4,5,2,4,8,6,35.333,Elizabeth Williams,4,-10,10,8,2,0,0,2
4,2,3,15,3,2,2,1,30.583,Tiffany Hayes,0,-6,7,3,4,5,0,2
3,0,0,13,3,3,3,3,33.633,Renee Montgomery,0,-20,11,0,0,11,2,1
1,1,5,8,1,2,0,0,23.967,Monique Billings,1,-8,2,6,1,0,0,1
4,1,5,16,7,2,0,0,28.267,Brittney Sykes,1,-13,18,6,1,5,4,3
0,0,0,1,0,0,0,0,2.333,Marie Glich,0,-6,0,0,0,0,0,0
0,1,1,4,1,1,2,2,8.600,Nia Coffey,1,-6,5,2,0,2,1,1
1,0,2,12,2,2,2,2,30.983,Kia Nurse,0,14,6,2,1,6,0,2
1,0,10,8,3,5,2,2,26.850,Reshanda Gray,5,10,8,15,2,0,0,1
1,3,6,24,10,4,6,4,36.117,Tina Charles,2,15,24,8,4,1,0,2
4,0,1,8,5,2,2,1,31.833,Asia Durr,1,12,11,2,1,1,0,3
4,0,6,8,6,2,2,2,29.467,Brittany Boyd,1,12,15,7,1,1,1,3
1,1,3,5,3,3,0,0,15.850,Nayo Raincock Ekunwe,0,4,6,3,0,0,0,1
4,1,4,3,1,3,0,0,19.567,Tanisha Wright,1,13,2,5,1,1,0,1
1,0,1,3,1,1,0,0,9.333,Tiffany Bias,0,0,2,1,0,1,0,1
0,0,3,10,6,4,3,2,23.300,Kayla Thornton,0,1,17,3,0,4,3,3
2,0,5,5,3,3,6,6,27.483,Isabelle Harrison,1,-7,12,6,0,1,0,1
5,1,9,9,4,0,3,3,30.333,Theresa Plaisance,1,9,13,10,0,5,2,4
5,2,3,10,5,3,1,1,37.683,Allisha Gray,2,4,11,5,1,1,0,4
4,0,1,12,7,1,2,2,28.333,Arike Ogunbowale,0,-6,19,1,1,4,3,0
0,0,3,9,4,1,0,0,13.933,Kaela Davis,0,9,11,3,0,4,3,2
5,0,2,4,0,1,0,0,19.167,Brooke McCarty Williams,0,4,0,2,1,3,0,0
1,0,3,2,1,1,2,2,9.667,Megan Gustafson,0,9,4,3,0,0,0,0
