kickoff return yards, kickoff returns, longest kickoff return, name
57,3,24,K Hamler
15,1,15,C Heyward
32,2,20,D Samuel
48,2,25,J Corbin
73,4,22,T Cottrell
22,1,22,M Harris III
13,1,13,Z Zigler
31,1,31,V Jones Jr
21,1,21,K Nixon
75,3,37,M Guidry
11,1,11,D Guidry
63,2,43,M Sam
5,1,5,J Nathan
52,3,20,E Owens
51,3,21,J Wakefield
11,1,11,K Toney
31,1,31,J Reed
30,1,30,E Butts
46,2,26,L Lingard
73,2,45,T Minter
97,5,23,M Spencer
91,1,91,W Wand
7,1,7,D Jackson
30,1,30,D Gentry
18,1,18,P Hart
41,2,21,C Scarlett
44,1,44,A Williams
19,1,19,C Blakley
44,3,28,A Hawkins
15,1,15,D Wise
70,5,17,E Owens
17,1,17,J Saucier
29,1,29,C Duck
13,1,13,T Hennigan
48,2,31,R Calais
14,1,14,J Bradley
21,3,16,S Crawford Jr
24,1,24,K Walker
82,3,45,M Thomas
19,2,19,M Dunner
40,1,40,D Kendrick
0,1,0,B Bodine
39,2,38,K Lewis
0,1,0,H Buczkowski
0,1,0,J Carson
17,1,17,J Lloyd
37,1,37,J Reed
10,1,10,T Kelly
23,2,12,A Scott
12,1,12,A Maloney
30,1,30,A Grant
15,1,15,A Rasul
34,2,21,E Dale
22,1,22,R Doubs
19,1,19,D Henley
19,3,19,M Majette
94,1,94,J Thomas
79,2,58,K Hamler
0,1,0,N Scott
-3,1,0,K Farmer
13,1,13,I Smith Marsette
42,2,22,T Johnson
7,1,7,B Miller
13,1,13,M Wolfley
47,2,28,L Bowden Jr
-2,2,0,J Crawford
33,2,18,M Green
14,1,14,T Watts
2,1,4,A Pacheco
20,1,20,M Sam
16,1,16,J Dancy
21,2,11,T Juniel
29,1,23,I Rodgers
20,1,20,B Ally
20,3,10,S Emilus
24,1,24,K Tyler
16,1,16,C Heyward
12,1,12,A Simmons
5,1,5,A Thomas
17,1,17,E Moore
39,1,39,N Igbinoghene
-11,1,0,D Slayton
20,2,12,J Williams
15,1,15,M Slade
11,1,11,T Pollard
34,2,22,K Davis
68,3,25,K Whyte Jr
16,1,16,M Quattlebaum
9,1,9,C Camp
0,1,0,A McAllister
58,3,23,J Springer
32,2,20,M Washington
126,3,87,D Douglas
19,1,19,M Ibrahim
13,1,13,C Beebe
42,2,32,R Caldwell
49,2,25,W Kennedy III
18,1,18,N Thompson
24,1,24,E Harris
1,2,1,E Lilly
45,2,23,K Nelson
46,3,19,R Hargrove
53,3,21,C Flemings
22,1,22,A Davis
49,3,22,R Moore
98,5,31,J Dixon
15,1,15,I Pacheco
41,2,24,K McGowan
11,1,11,T Cottrell
90,2,69,J Phillips
50,2,32,J Ford
0,1,0,T Sands
66,4,20,K Dixon
85,2,79,D Harris
11,1,11,Q Watkins
59,2,33,M Guidry
28,2,18,S Riley
23,1,23,A Ratliff Williams
125,2,99,K Turpin
33,1,33,E Demercado
31,1,31,S Olonilua
21,1,21,T Brown
14,1,14,M Sutton
16,1,16,I Wright
6,1,6,D Randall
14,1,17,J Wiggins
7,1,7,J Dublanko
69,5,22,T Chandler
63,3,42,J Jacobs
23,1,23,B Robinson Jr
65,3,27,S Huderson
10,1,10,J Robertson
8,1,8,T James
8,1,8,C Jones
37,1,37,C Sanders
25,1,25,D Johnson
13,1,13,D Rosi
11,1,11,L Maynard
25,1,25,T Overton
19,1,19,C Jones
66,2,42,D Bowman
38,2,22,S Sims Jr
14,1,14,P Williams Jr
61,1,61,S Thomas
36,2,19,A Wilson
46,3,20,J Taylor
38,1,38,B Covey
30,1,30,V Jones Jr
22,1,22,S Carr
44,2,22,C McClatcher
22,1,22,S McGrew
77,3,39,K Evans
17,2,12,R Blackmon
57,2,38,T Harris
14,1,14,A Cruickshank
28,1,28,D Brown
65,2,40,J Sloan
27,1,27,T Darden
1,1,1,K Leach
136,6,33,I Harper
27,2,18,B Sinclair
157,3,99,S Scarver
84,3,43,C Espinoza Jr
24,2,13,M Bollinger
100,3,49,T Bell
21,1,21,K Yancy
6,1,6,A Campbell
26,1,26,T Minter
91,4,26,M Jones
17,1,17,W Kennedy III
94,3,36,D Evans
27,1,27,K Nelson
26,1,26,B Long Jr
21,1,21,D Knock
52,4,20,M Dunner
19,2,14,J Hall
0,1,0,D Reece
96,4,28,D McClease
41,2,24,S Peoples
47,2,25,L Bellamy
40,2,25,J Reed
28,1,28,C Brown
64,3,27,D Johnson
28,1,28,B Koback
14,1,14,R Jones
17,1,17,T Bush
0,1,0,L Thimons
47,2,24,C Platt
45,2,32,J Fleeks
49,2,26,M Walker
138,5,53,D Dallas
9,1,9,B Fulton
79,2,40,K Whyte Jr
32,2,16,M Sam
98,5,27,D Douglas
15,1,15,M Majette
41,2,21,J Hightower
33,2,17,A Butler
45,2,29,J Knight
-1,1,5,D Sands
24,1,24,K Lewis
34,2,24,D Warren
17,1,17,J Wakefield
10,1,10,J Marlow
36,2,21,J Taylor
18,1,18,J Redd
9,1,9,T Brooks James
36,1,36,T Allgeier
14,1,14,J Embry
76,2,55,A Davis
17,1,17,A McAllister
27,2,15,D Harris
25,1,25,R Blackmon
38,2,20,C Flemings
58,4,20,K Dixon
0,1,0,T Gardner
18,1,18,M Young
8,1,8,B Goodson
32,2,19,A Grant
28,2,16,T Harrison
28,1,28,D Kendrick
99,5,23,D ONeal
85,4,28,E Dale
18,1,18,T Kamaka
19,1,19,P Hart
17,1,17,D Gentry
39,1,39,K Tyler
16,1,16,S Kelly
51,2,28,M Hardman
51,1,51,K Toney
4,1,4,B Smith
182,6,41,B Sanders
32,2,17,J Phillips
58,1,58,K Nwangwu
0,1,0,D Soehner
83,4,26,D Bowman
40,2,21,P Williams Jr
31,1,31,S Sims Jr
65,4,23,D Davis
2,1,2,L Van Zandt
64,4,22,R Calais
59,3,31,J Bradley
82,3,28,M Murray
39,2,21,K Merritt
98,5,30,H Hall
57,3,22,G Dortch
12,1,12,A Bachman
134,3,97,J Leake
44,2,23,R Lewis
163,6,40,D Brown
53,3,21,J Williams
5,1,5,A Roberts
21,1,21,C Heyward
108,5,48,R Moore
14,1,14,J Anthrop
38,1,38,T Badie
50,3,21,J Corbin
49,3,20,J Byrd
43,3,17,A Cruickshank
17,1,17,G Groshek
41,2,21,M Young
25,1,15,R Bussey Jr
40,2,23,A Walter
7,1,7,J Myers
27,1,27,T Brown
41,2,19,I Zuber
30,1,30,C Hubbard
0,1,0,D Stoner
13,1,13,D Jamison
96,4,27,I Harper
0,1,0,A Lawson
76,4,36,M Ffrench
152,6,35,D Jackson
11,3,14,J Lloyd
82,2,67,K Hamler
103,3,49,I Smith Marsette
84,3,34,D Samuel
21,1,21,A Turner
27,1,27,T Chandler
21,1,21,Z Zigler
3,1,3,A Liles
29,2,16,E Owens
28,2,18,T Collins
6,1,6,B Presley
40,2,22,C Sanders
43,2,24,A Knight
25,1,25,J Wiggins
94,4,27,C Scarlett
34,2,22,S Riley
15,1,15,M Trowell
25,1,25,S Crawford Jr
-1,1,0,S Huderson
62,2,39,J Haydel
21,1,21,R Caldwell
87,4,24,V Jones Jr
2,1,2,S Carr
25,1,25,A Ruiz
19,1,19,A Wilson
35,2,22,S Scarver
33,2,19,D Rogers
17,1,17,J Reed
35,2,18,A Ratliff Williams
45,2,23,D Greene
18,1,18,G LaFrance
56,2,30,A Maloney
16,1,16,M Alexander
21,1,21,J Robinson
16,1,16,V Walker III
19,2,10,J Shaw
12,1,12,M Washington
43,1,43,C Jones
63,2,49,J Bester
61,2,34,M Thomas
51,2,37,D Johnson
38,2,21,M Dunner
39,2,22,J Knight
18,1,18,F Kokosioulis
72,2,36,A Killins Jr
27,1,27,B Thompson
5,2,5,T McGowan
54,3,20,I Wright
11,1,11,D Randall
8,1,8,R Ritrovato
0,1,0,A Isaacs
49,4,19,J Reed
31,2,16,C Brown
-7,1,0,D Tucker
33,1,33,B Long Jr
16,1,16,D Knock
51,3,33,S Berryhill III
28,1,28,C Peterson
33,2,22,R Blackmon
56,2,34,G LaFrance
43,3,17,D Greene
17,2,9,K Leach
73,3,37,J Reed
28,1,28,M Ffrench
12,1,12,D Hall
25,1,25,M Murray
34,2,22,T Minter
23,3,14,K Taylor
5,1,5,K Walker
34,2,17,J Saucier
8,1,8,N Igbinoghene
14,1,14,J Corbin
18,1,18,B Aiyuk
33,1,33,B Covey
25,2,14,J Fleeks
17,1,17,C Hubbard
26,1,26,K Shakir
25,2,15,J Hightower
13,1,13,R Burt
8,1,8,S Finau
20,1,20,J Wiggins
22,1,22,M Perry
52,2,31,D Kendrick
247,8,93,H Hall
24,1,24,K Tyler
37,1,37,T Hennigan
35,1,35,D Evans
46,3,29,H Howe
40,2,20,T Pollard
35,1,35,B Banham
17,1,17,K Lewis
63,4,20,A Maloney
16,1,16,S Munroe
17,1,17,D Downing
13,1,13,T Badie
17,1,17,P Hart
0,1,0,T Watts
139,5,43,E Dale
66,1,66,S Scarver
11,1,11,D Baker
51,2,33,D Brown
1,1,0,K Joseph
92,4,24,D Douglas
20,1,20,S Sims Jr
16,1,16,P Williams Jr
16,1,16,D Soehner
36,1,36,L Bowden Jr
24,1,24,M Hardman
20,1,20,B Herrien
10,1,10,M Green
69,4,24,W Kennedy III
71,2,57,C Edwards Helaire
28,1,28,N Brossette
39,2,25,J Leake
49,1,49,C Heyward
47,3,22,M Young
95,5,25,C Espinoza Jr
10,1,10,M Bollinger
75,4,25,D Dallas
15,1,15,D Jackson
27,1,27,A Thomas
30,2,17,K Hamler
43,2,22,E Moore
178,5,90,D Samuel
9,1,9,D Fennell
2,1,2,K Markway
21,1,21,M Dear
20,1,20,D Thomas
96,4,33,P Okorie
-5,1,0,B Holly
118,5,31,A Ratliff Williams
24,1,24,J Thomas
57,2,36,M Trowell
89,4,35,K Helton
47,2,28,T Harrison
99,1,99,J Huntley
33,3,15,C Gibson
15,1,15,J Boone
28,2,15,B Robinson
0,1,0,D Harris
52,3,20,M Young
24,2,14,J Dixon
4,1,4,K Hill
13,1,13,J Woodyard
12,1,12,M Washington
55,2,36,T Brooks James
73,3,35,D Felton
55,1,55,T Bradford
12,1,12,C Flemings
76,3,37,V Jones Jr
16,1,16,S Carr
33,3,15,R Moore
0,1,0,D Pittman
0,1,0,J Trussell
75,3,40,I Smith Marsette
18,1,18,D Young
-3,1,0,J Ludwig
33,1,33,A Trammell
62,4,28,B Sanders
16,1,16,D Antoine
29,1,29,A Jones
100,4,32,D Harris
31,2,22,K Davis
7,1,7,J Young
2,1,2,D Miller
24,1,24,K Johnson
21,1,21,T Page
25,1,25,J Singleton
19,1,19,B Smith
-2,1,0,D Davis
20,1,20,I Zuber
12,1,12,M Knowles
29,1,29,B Thompson
32,2,17,A McAllister
84,4,29,L Humphrey
20,1,20,T Bush
27,1,27,S Crawford Jr
73,3,35,T Coyle
75,4,25,J Daughtry Frye
142,4,54,R Calais
16,1,16,J Bradley
41,1,41,D Bowman
34,2,17,T Brown
44,2,25,A Wilson
38,2,27,T Collins
35,2,18,E Owens
18,1,18,D ONeal
24,1,24,C Farley
20,1,20,S Peoples
20,1,20,D McClease
22,1,22,M Walker
91,4,30,C Scarlett
8,1,8,S Harrington
65,2,46,T Harris
32,1,32,A Davis
2,2,2,J Hawkins
17,1,17,A Cruickshank
36,2,19,I Pacheco
3,1,3,J Watson
27,2,16,Z Zigler
14,1,14,T Cottrell
26,2,17,T Overton
62,3,25,M Thomas
30,1,30,J Bester
1,1,1,K Young
44,2,26,K Nelson
17,1,17,B Long Jr
50,3,19,R Jones
15,2,10,D Johnson
93,4,47,M Trowell
39,3,21,G Dortch
74,3,29,K Shakir
38,2,19,M Quick
16,1,16,P Elima Jeune
41,2,26,S Riley
27,2,16,H Hall
10,1,10,J Saucier
48,3,25,E Lilly
27,1,27,J Jacobs
12,1,12,D Thomas
25,1,25,C Edwards Helaire
22,1,22,B Aiyuk
74,4,26,M Walker
38,2,19,D Kendrick
45,3,17,M Williams
0,1,0,T Nixon
41,3,19,J Wiggins
17,1,17,J Dublanko
8,1,8,C McClelland
83,2,62,B Sanders
10,2,7,D Antoine
74,3,26,K Lewis
18,1,18,O Lavallii
49,2,28,R Marlow III
18,1,18,R Blackmon
22,1,22,T Harris
48,2,32,K Buss
41,2,27,T Coyle
10,1,10,J Rose
3,1,3,D Williams
125,5,38,K Johnson
2,1,2,B West
0,1,0,J Rispress
76,4,26,T Marable
54,4,17,J Williams
18,1,18,M Murray
31,2,16,D Jackson
19,1,19,J Bobo
79,4,23,A Ratliff Williams
34,2,22,D Newsome
24,1,24,I Holder
47,2,24,J Knight
22,1,22,K Whyte Jr
24,1,24,G LaFrance
78,4,30,D Samuel
41,1,41,M Hardman
17,1,17,N Igbinoghene
61,3,24,W Kennedy III
14,1,14,J Daughtry Frye
64,3,26,J Thomas
77,4,26,D Dallas
67,2,52,J Thomas
53,3,37,B Smith
65,3,30,I Wright
43,2,35,F Johnson
18,1,18,D Randall
54,4,16,R Brookins
40,2,23,M Ball
25,1,25,M Majette
22,1,22,A Lloyd
47,1,47,J Leake
16,1,16,T Jacobs
100,3,43,I Smith Marsette
10,1,10,R Lees
84,3,36,K Nwangwu
94,6,24,J Fleeks
12,1,12,P Brooks
24,1,24,P Williams Jr
51,3,19,P Hart
26,2,23,P Okorie
47,2,26,A Trammell
7,1,7,G Gentosi
3,1,3,J Myers
10,1,10,S Palmer
10,2,10,M Young
16,1,16,M Hadley
8,1,8,C Heyward
72,3,31,T Pollard
74,4,22,S Crawford Jr
107,5,27,R Moore
30,2,17,R Floyd
17,1,17,J Wakefield
33,1,33,I Green
11,1,11,J White
60,4,20,A McAllister
12,1,12,W Mazour
11,1,11,M Washington
3,1,3,J Woodyard
69,5,18,D Brown
14,1,14,C Bobak
42,2,31,K Helton
20,1,20,Z White
72,4,27,T Brown
23,1,23,C Hubbard
33,2,19,I Harper
0,1,0,D Stitmon
59,3,28,D Torrey
19,1,19,D Hair Griffin
33,1,33,M Ffrench
98,4,45,S Peoples
44,2,23,C Fox
5,1,5,T Jackson
10,1,10,C Thorpe
69,3,29,A Cruickshank
71,4,24,I Pacheco
32,2,19,R Blackshear
17,1,17,J Hilliman
49,2,30,A Thomas
14,1,14,T Minter
51,3,26,M Green
7,1,7,J Peterson
45,2,25,L Bowden Jr
18,1,18,A Jones
26,2,15,T Brown
84,3,36,J Corbin
12,1,12,E Moore
85,2,50,J Haydel
54,1,54,J Sheread
47,2,24,A Pacheco
10,1,10,J Lilly
19,1,19,T Hennigan
17,1,17,D Evans
72,3,35,D Bowman
13,1,13,L Humphrey
28,2,27,A Wilson
18,1,18,T Mosley
90,4,34,A Davis
2,1,2,J Hawkins
5,1,5,B Covey
72,3,32,T Brooks James
93,5,33,T Juniel
4,1,4,T Lee
2,1,6,C Holt
38,2,23,M Guidry
82,3,29,S Scarver
77,3,30,Z Zigler
4,1,4,M Harris III
193,4,90,J Reed
13,1,13,E Butts
96,4,33,C Espinoza Jr
29,2,18,A Sinkfield
24,1,24,T Bush
15,1,15,D Davis
15,2,12,E Demercado
-1,1,0,T Barber
90,4,35,M Dunner
14,1,14,M Walton
3,1,3,D Koch
24,2,14,J Reed
1,1,1,C Brown
15,1,15,F Kokosioulis
44,2,24,J Bester
44,2,28,B Long Jr
47,3,19,C Jones
10,1,10,J Molinich
50,1,50,B Smith
0,1,0,G Sprewell
143,6,36,A Jones
50,2,31,S Huderson
10,1,10,T James
164,6,43,J Parker
24,1,24,J Shaw
50,4,28,D Rosi
7,1,0,J Turner
6,1,6,L Maynard
0,1,0,N Kovacs
42,2,22,D Hair Griffin
23,1,23,K Whyte Jr
13,1,13,J Griffin IV
37,2,28,R Roberson Jr
0,1,0,J Proche
11,1,11,T Pollard
6,1,6,B Huff
33,3,18,J Knight
24,1,24,B Denley
30,2,23,M Murray
42,2,41,B Batiste
19,1,19,M McCray
10,1,10,M Green
12,1,12,B Robinson Jr
1,1,1,M Forristall
41,2,28,R Webb
16,1,16,P Hart
23,1,23,S McCoy
40,3,16,O Rockett
14,0,14,W Gruber
18,1,18,C Cox
13,1,13,S Nigh
17,1,17,C Espinoza Jr
23,1,23,J Fleeks
35,1,35,J Reagor
21,1,21,E Demercado
54,3,19,M Hadley
29,3,12,J Huntley
15,1,15,R Caldwell
14,1,14,A Killins Jr
70,4,24,C McClelland
23,2,17,A McAllister
16,2,16,B Singleton
62,3,22,D Kendrick
41,2,21,D Jackson
18,1,18,K Evans
5,1,5,R Blackmon
29,2,18,B Covey
35,2,18,A Hawkins
63,2,51,S Scarver
17,1,17,K Tyler
55,2,35,W Kennedy III
55,3,23,T Brown
48,2,26,T Coyle
26,1,26,J Copeland
41,3,21,D Ungerer
11,1,11,J Cotton
48,2,30,K Helton
86,3,38,M Walker
41,2,21,M Hardman
34,1,34,J Cook
13,1,13,M Young
7,1,7,K Horn
77,1,77,J Thomas
122,5,34,J Reed
25,2,16,C Sandy
44,2,33,P Brooks
114,6,42,D Bowman
86,4,27,L Bowden Jr
109,3,54,R Calais
8,1,8,J Bradley
104,5,24,T Minter
45,2,23,R Yeast
41,2,22,H Hall
36,2,19,M Trowell
37,2,21,C Edwards Helaire
88,5,26,J Leake
14,1,14,R Lewis
78,4,42,D McCall
0,1,0,J Dixon
22,1,22,B Hawkins
8,1,8,B Edwards
104,4,32,D Douglas
60,2,39,K McGowan
46,2,30,M Guidry
28,2,14,B Daniels
14,1,14,S Jones
15,1,15,D Thomas
95,2,71,D Warren
102,4,30,M Perry
1,1,1,J Springer
144,6,47,K Stokes
127,5,38,A Ratliff Williams
22,1,22,D Newsome
29,2,19,M Washington
19,1,19,C Heyward
103,5,24,S Riley
11,1,11,S Cullen
81,3,33,T Brown
42,2,23,P Williams Jr
24,1,24,R Schadler
11,1,11,S Sims Jr
10,1,10,H Hall
1,1,1,K Herbert
67,3,36,C Hubbard
22,1,22,L Brown
39,2,27,T Bush
18,1,18,B Watson
51,3,20,K Bridy
120,4,56,T Brooks James
12,1,12,J Redd
104,5,23,B Aiyuk
-4,1,0,J Bubak
33,1,33,R Moore
24,1,24,A Cruickshank
15,1,15,C Orr
18,1,18,R Blackshear
13,1,13,I Pacheco
10,1,10,K Hamler
7,2,7,K Markway
60,3,22,T Cottrell
47,3,24,T Mosley
47,1,47,I Wright
46,1,46,B Sanders
10,2,10,D Antoine
3,1,3,J Farrar
-3,1,0,J Ford
41,1,41,M London
35,1,35,B Thompson
17,1,17,N Warrior
26,1,26,R Floyd
45,2,24,L Humphrey
66,3,32,K Nwangwu
0,1,0,D Soehner
62,2,32,J Daughtry Frye
13,1,13,J Haydel
44,1,44,J Corbin
21,2,9,A Wilson
14,1,14,S Thomas
40,2,28,V Jones Jr
103,4,36,J Wakefield
20,1,20,S Peoples
10,1,10,Z Debose
23,1,23,G Dortch
22,1,22,R Araujo Lopes
20,1,20,S McGrew
80,4,26,J Irish
16,1,17,T Bradford
9,1,9,C Flemings
61,2,34,T Harris
24,3,13,C Peterson
15,1,15,G Brightwell
12,1,12,A Mariscal
11,1,11,J Taylor
30,1,30,G LaFrance
19,1,19,T Darden
109,5,39,T Juniel
16,1,16,W Redix
48,2,30,A Conway
23,1,23,J Okwoli
13,1,13,J Saucier
65,3,30,M Thomas
-2,1,0,M Walton
44,2,24,C Brown
64,4,21,F Kokosioulis
65,3,27,A Hawkins
10,1,10,I Woullard
27,1,27,M Dear
22,1,22,D Thomas
40,2,22,T Brown
79,4,27,I Smith Marsette
22,1,22,R Schmidt
30,2,17,M Washington
137,4,64,J Parker
31,2,22,B Banham
37,1,37,T Pollard
15,1,15,M Slade
13,1,13,D Henderson
65,3,41,M Stevenson
19,1,19,T Morris
19,1,19,D Warren
20,1,20,B Long Jr
68,6,17,J Knight
137,6,54,C Flemings
14,1,14,T Brooks James
7,1,7,H Kampmoyer
40,2,23,K Baker
102,4,28,K Tyler
39,2,22,D Antoine
11,2,9,V Jackson
13,1,13,Z Ford
45,2,25,D Bracy
19,1,19,K Lewis
28,1,28,J Reed
81,3,47,T Harris
14,1,14,K Harrington
6,1,6,M Richmond
19,1,19,T Bush
117,6,43,T Brown
65,3,27,N Igbinoghene
40,2,25,D Evans
55,2,39,M Jones
82,2,66,J Taylor
32,1,32,G Brightwell
3,1,3,S Brown
37,1,37,B Aiyuk
8,1,8,J Fleeks
109,3,62,D Bowman
10,1,10,D Coleman
138,5,53,M Walker
23,1,23,S Riley
82,4,28,A Davis
85,3,33,M Blackmon
40,2,26,K Evans
52,2,27,D Kendrick
0,1,0,D Overton
37,2,19,D Samuel
18,1,18,R Dowdle
69,3,31,T Coyle
20,2,11,D Monsion
19,1,19,K Buss
122,2,99,I Wright
110,6,27,D Jackson
38,2,21,J McDuffie
42,2,23,A Bachman
36,2,20,K Whyte Jr
14,1,14,A McAllister
25,1,25,B Singleton
32,2,18,W Johnson
2,1,2,B Knox
17,1,17,K Helton
18,1,18,P Hart
16,1,16,B Herrien
100,1,100,J Thomas
23,1,23,M Ball
125,6,35,K Nwangwu
113,7,24,I Zuber
19,1,19,P Pickett
16,1,16,K Matthews
104,3,85,J Huntley
18,2,14,C Gibson
2,1,2,R Caldwell
100,4,43,M Green
9,1,9,B Batiste
36,2,22,E Patterson
17,1,17,R Calais
38,2,20,H Hall
82,3,42,L Bowden Jr
58,2,36,S Harris
8,1,8,P Okorie
53,2,37,D Greene
31,1,31,C Heyward
42,2,23,I Pacheco
18,1,18,M Ffrench
38,2,29,K Carter
51,3,20,A Ratliff Williams
16,1,16,D Newsome
34,2,19,J Griffin IV
26,1,26,K McGowan
51,3,20,C Sandy
19,1,19,D Brown
15,1,15,C Bobak
22,2,14,D McCall
87,6,31,A Thomas
-1,1,0,J Thomas
68,3,31,R Lewis
50,3,21,J Leake
40,2,28,A Trammell
10,1,10,G Gentosi
21,1,21,J Reagor
43,2,26,C Hubbard
0,1,0,K Siverand
73,4,28,A Jones
18,1,18,B Newman
40,1,40,K Stokes
0,1,0,D Fitzwater
23,1,23,J Proche
0,1,0,J Griffin
26,1,26,C Edwards Helaire
41,3,18,J Haydel
15,1,15,M Murray
0,1,0,W Wand
93,1,93,D Holmes
74,1,74,C Scarlett
18,1,18,D Maddox
57,3,22,V Jones Jr
49,2,34,J Bowers
41,2,23,T Juniel
59,3,32,B Daniels
0,1,0,J Rhodes
21,1,21,J Wakefield
41,2,24,A Cruickshank
62,3,23,K Osborn
16,1,16,M Lorbeck
11,1,11,S McGrew
17,1,17,B Covey
15,1,15,D Simpkins
63,3,36,M Hardman
4,1,4,B Herrien
107,2,97,D Evans
6,1,6,T Hennigan
123,3,61,R Calais
57,3,22,J Bradley
44,2,22,A Butler
34,1,34,A Williams
29,1,29,J Jordan
21,1,21,D ONeal
8,1,8,M Smith
19,1,19,A Davis
27,1,27,C Scarlett
22,1,22,D Maddox
34,2,22,A Killins Jr
29,1,29,B Thompson
152,7,31,T Pollard
54,3,22,M Ffrench
15,1,15,P Ford
38,2,20,K Matthews
28,1,28,P Pickett
44,3,30,M Taylor
14,2,11,G Hulett
13,1,13,A Wilson
13,1,13,K Carter
32,2,17,T Brown
30,1,30,A Scott
0,1,0,X Smith
43,2,26,D McCall
26,1,26,T Brown
22,1,22,L Humphrey
28,1,28,D Samuel
13,1,13,J Knight
44,2,26,T Wheatley
32,2,19,K Davis
49,2,33,M Perry
15,1,15,T Maloy
23,1,23,K Walker
15,1,15,S McCoy
21,1,21,D Evans
23,1,23,J Jordan
115,5,32,B Aiyuk
25,1,25,W Kennedy III
90,4,35,R Calais
70,2,46,A Jones
48,0,48,D Thompkins
23,1,23,S Scarver
7,1,7,G Bright
29,1,29,D Hair Griffin
63,2,35,A Wilson
5,1,5,K Parham
84,5,23,J Washington
65,3,27,B Sanders
77,4,33,K Davis
22,1,22,J Johnson
20,2,13,B Singleton
17,1,17,A Maloney
80,4,25,C Brown
8,1,8,P Lupro
45,2,23,T Jacobson
9,2,9,C Hayes
127,5,37,M Stevenson
31,1,31,G Stuard
4,1,4,P Eichenberger
46,1,46,C Byrd
10,1,10,F Holly III
17,1,17,M Sam
209,6,97,T Pollard
6,1,6,T Hart
98,4,31,M Jones
58,3,20,K Osborn
28,1,28,J Reagor
46,2,25,J Thomas
42,2,23,B Jordan Swilling
27,1,27,J Askew
20,1,20,J Fleeks
74,4,21,J Wakefield
148,5,74,I Wright
26,2,22,T Williams
59,3,29,D Jackson
9,1,9,D Helm
54,3,28,D Dallas
63,3,24,R Moore
33,2,22,D Knox
18,1,18,N Igbinoghene
108,4,45,T Harris
56,2,29,K Nwangwu
11,1,11,T Bush
60,2,43,S Riley
11,1,11,N Johnson
-4,0,0,A Adams
64,3,23,T Brown
28,2,23,T Pledger
13,1,13,D Kendrick
53,2,32,R Bell
14,1,14,K Toney
10,1,10,W Wand
62,1,62,S Smith
0,1,0,C McClelland
122,4,50,T Wheatley
16,1,16,C Fox
39,2,20,T Badie
9,1,9,D Downing
34,2,32,J Redd
11,1,11,T Dye
48,2,31,D Stewart Jr
17,1,17,C Scarlett
82,3,30,J Corbin
24,1,24,R Paul
44,2,28,M Trowell
15,1,15,D Rhem
78,4,22,D Vickers
19,1,19,D Simpkins
16,1,16,J Jackson
13,1,13,S Vault
6,1,6,S Burgess Becker
110,3,77,C Edwards Helaire
28,1,28,M Hardman
17,1,17,D Thomas
16,1,16,M Murphy
150,5,38,I Smith Marsette
20,2,10,S McGrew
29,1,29,K Hamler
21,2,17,L Bowden Jr
30,1,30,J Jacobs
